Inverter_Test_ID,Switching_Frequency_kHz,Inverter_Junction_Temp_C,Motor_Speed_RPM,Power_Switching_Loss_W,Inverter_Efficiency_pct,Operating_Regime
HYUNDAI-E-GMP-3258,12.7,71.8,9728,593.1,96.72,Thermal Derating Required
HYUNDAI-E-GMP-3259,19.1,72.0,1726,666.4,96.47,Thermal Derating Required
HYUNDAI-E-GMP-3260,22.6,85.2,5463,865.1,95.77,Thermal Derating Required
HYUNDAI-E-GMP-3261,20.2,78.2,10349,816.9,95.94,Thermal Derating Required
HYUNDAI-E-GMP-3262,8.5,80.8,12883,607.4,96.67,Thermal Derating Required
HYUNDAI-E-GMP-3263,8.4,62.6,6487,445.4,97.24,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-3264,19.4,63.1,1592,591.5,96.73,Thermal Derating Required
HYUNDAI-E-GMP-3265,19.3,91.3,12300,809.6,95.97,Thermal Derating Required
HYUNDAI-E-GMP-3266,12.1,55.9,7564,501.5,97.04,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-3267,21.5,48.9,3892,612.9,96.65,Thermal Derating Required
HYUNDAI-E-GMP-3268,15.6,93.7,13975,760.2,96.14,Thermal Derating Required
HYUNDAI-E-GMP-3269,23.0,87.8,8171,837.8,95.87,Thermal Derating Required
HYUNDAI-E-GMP-3270,22.3,59.5,3232,704.0,96.34,Thermal Derating Required
HYUNDAI-E-GMP-3271,22.0,50.4,15925,751.3,96.17,Thermal Derating Required
HYUNDAI-E-GMP-3272,19.1,90.6,15549,840.9,95.86,Thermal Derating Required
HYUNDAI-E-GMP-3273,21.7,91.4,14521,835.5,95.88,Thermal Derating Required
HYUNDAI-E-GMP-3274,15.0,58.2,4282,596.5,96.71,Thermal Derating Required
HYUNDAI-E-GMP-3275,10.8,81.6,1052,543.2,96.9,Thermal Derating Required
HYUNDAI-E-GMP-3276,16.0,60.1,8010,584.5,96.75,Thermal Derating Required
HYUNDAI-E-GMP-3277,14.7,72.1,7502,577.0,96.78,Thermal Derating Required
HYUNDAI-E-GMP-3278,23.9,59.9,6828,716.6,96.29,Thermal Derating Required
HYUNDAI-E-GMP-3279,23.8,56.5,4578,720.1,96.28,Thermal Derating Required
HYUNDAI-E-GMP-3280,16.3,46.8,6506,565.9,96.82,Thermal Derating Required
HYUNDAI-E-GMP-3281,9.2,69.7,1632,443.1,97.25,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-3282,20.2,63.4,4999,676.2,96.43,Thermal Derating Required
HYUNDAI-E-GMP-3283,19.7,48.5,1000,579.0,96.77,Thermal Derating Required
HYUNDAI-E-GMP-3284,17.4,54.8,14049,705.7,96.33,Thermal Derating Required
HYUNDAI-E-GMP-3285,21.3,94.3,14003,928.1,95.55,Thermal Derating Required
HYUNDAI-E-GMP-3286,8.6,59.5,2072,355.6,97.56,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-3287,23.6,64.3,1215,763.6,96.13,Thermal Derating Required
HYUNDAI-E-GMP-3288,16.9,92.7,4050,722.1,96.27,Thermal Derating Required
HYUNDAI-E-GMP-3289,21.0,46.4,14233,710.7,96.31,Thermal Derating Required
HYUNDAI-E-GMP-3290,10.5,60.9,7031,527.9,96.95,Thermal Derating Required
HYUNDAI-E-GMP-3291,9.1,85.3,12513,675.5,96.44,Thermal Derating Required
HYUNDAI-E-GMP-3292,22.0,48.5,5064,674.0,96.44,Thermal Derating Required
HYUNDAI-E-GMP-3293,17.9,67.0,10341,692.8,96.38,Thermal Derating Required
HYUNDAI-E-GMP-3294,19.7,55.0,12878,684.8,96.4,Thermal Derating Required
HYUNDAI-E-GMP-3295,19.3,53.9,2708,665.0,96.47,Thermal Derating Required
HYUNDAI-E-GMP-3296,23.3,53.9,6998,723.9,96.27,Thermal Derating Required
HYUNDAI-E-GMP-3297,20.4,63.2,1987,663.6,96.48,Thermal Derating Required
HYUNDAI-E-GMP-3298,10.0,51.6,13555,523.5,96.97,Thermal Derating Required
HYUNDAI-E-GMP-3299,9.6,78.7,6115,532.8,96.94,Thermal Derating Required
HYUNDAI-E-GMP-3300,22.6,60.6,3700,737.3,96.22,Thermal Derating Required
HYUNDAI-E-GMP-3301,13.3,77.5,12013,677.7,96.43,Thermal Derating Required
HYUNDAI-E-GMP-3302,20.9,76.1,5205,768.7,96.11,Thermal Derating Required
HYUNDAI-E-GMP-3303,20.1,73.9,4639,741.0,96.21,Thermal Derating Required
HYUNDAI-E-GMP-3304,9.6,77.1,7154,506.0,97.03,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-3305,22.1,65.7,8290,693.8,96.37,Thermal Derating Required
HYUNDAI-E-GMP-3306,18.1,64.4,13676,727.5,96.25,Thermal Derating Required
HYUNDAI-E-GMP-3307,17.4,86.3,13113,768.0,96.11,Thermal Derating Required
HYUNDAI-E-GMP-3308,10.1,69.8,2101,521.3,96.98,Thermal Derating Required
HYUNDAI-E-GMP-3309,23.2,79.4,3076,827.0,95.91,Thermal Derating Required
HYUNDAI-E-GMP-3310,12.1,66.1,3938,540.3,96.91,Thermal Derating Required
HYUNDAI-E-GMP-3311,18.6,80.3,6094,734.7,96.23,Thermal Derating Required
HYUNDAI-E-GMP-3312,23.4,65.0,10525,782.4,96.06,Thermal Derating Required
HYUNDAI-E-GMP-3313,20.5,45.9,11062,663.0,96.48,Thermal Derating Required
HYUNDAI-E-GMP-3314,20.4,59.4,7974,667.7,96.46,Thermal Derating Required
HYUNDAI-E-GMP-3315,12.7,86.2,4327,650.5,96.52,Thermal Derating Required
HYUNDAI-E-GMP-3316,22.9,70.3,15101,833.3,95.88,Thermal Derating Required
HYUNDAI-E-GMP-3317,14.5,71.6,13590,637.7,96.57,Thermal Derating Required
HYUNDAI-E-GMP-3318,19.5,75.2,6491,709.4,96.32,Thermal Derating Required
HYUNDAI-E-GMP-3319,22.0,84.4,5453,807.0,95.98,Thermal Derating Required
HYUNDAI-E-GMP-3320,19.3,68.9,7226,718.2,96.29,Thermal Derating Required
HYUNDAI-E-GMP-3321,16.9,70.7,8204,670.6,96.45,Thermal Derating Required
HYUNDAI-E-GMP-3322,18.5,86.4,3587,755.9,96.15,Thermal Derating Required
HYUNDAI-E-GMP-3323,11.3,71.3,2863,528.2,96.95,Thermal Derating Required
HYUNDAI-E-GMP-3324,23.0,75.7,15358,865.9,95.77,Thermal Derating Required
HYUNDAI-E-GMP-3325,22.1,67.7,15766,786.1,96.05,Thermal Derating Required
HYUNDAI-E-GMP-3326,20.6,93.3,5081,808.5,95.97,Thermal Derating Required
HYUNDAI-E-GMP-3327,11.4,47.5,11386,518.5,96.99,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-3328,17.3,70.0,7296,669.8,96.46,Thermal Derating Required
HYUNDAI-E-GMP-3329,18.8,54.3,14442,649.5,96.53,Thermal Derating Required
HYUNDAI-E-GMP-3330,9.7,75.3,8675,532.1,96.94,Thermal Derating Required
HYUNDAI-E-GMP-3331,18.8,82.4,15840,889.3,95.69,Thermal Derating Required
HYUNDAI-E-GMP-3332,14.4,71.1,1238,524.3,96.97,Thermal Derating Required
HYUNDAI-E-GMP-3333,16.5,64.5,11230,661.0,96.49,Thermal Derating Required
HYUNDAI-E-GMP-3334,14.6,58.9,11822,600.5,96.7,Thermal Derating Required
HYUNDAI-E-GMP-3335,17.4,55.9,11661,608.9,96.67,Thermal Derating Required
HYUNDAI-E-GMP-3336,14.3,54.0,11638,583.8,96.76,Thermal Derating Required
HYUNDAI-E-GMP-3337,24.0,85.7,2902,872.7,95.75,Thermal Derating Required
HYUNDAI-E-GMP-3338,17.5,49.4,8809,605.4,96.68,Thermal Derating Required
HYUNDAI-E-GMP-3339,23.8,62.0,9897,784.1,96.06,Thermal Derating Required
HYUNDAI-E-GMP-3340,9.1,55.0,6665,438.0,97.27,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-3341,14.4,46.2,6549,518.0,96.99,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-3342,20.8,91.5,9526,879.1,95.72,Thermal Derating Required
HYUNDAI-E-GMP-3343,16.3,49.4,13144,629.1,96.6,Thermal Derating Required
HYUNDAI-E-GMP-3344,22.1,78.7,3415,738.8,96.21,Thermal Derating Required
HYUNDAI-E-GMP-3345,19.1,60.5,5013,655.4,96.51,Thermal Derating Required
HYUNDAI-E-GMP-3346,16.1,75.9,1646,616.6,96.64,Thermal Derating Required
HYUNDAI-E-GMP-3347,19.6,46.1,12664,624.2,96.62,Thermal Derating Required
HYUNDAI-E-GMP-3348,23.5,81.3,5201,830.8,95.89,Thermal Derating Required
HYUNDAI-E-GMP-3349,19.8,57.7,15720,766.1,96.12,Thermal Derating Required
HYUNDAI-E-GMP-3350,8.9,91.1,13897,658.6,96.49,Thermal Derating Required
HYUNDAI-E-GMP-3351,12.9,49.3,3237,517.2,96.99,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-3352,21.2,90.2,13343,847.5,95.83,Thermal Derating Required
HYUNDAI-E-GMP-3353,8.4,69.2,2237,492.4,97.08,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-3354,21.4,66.8,11104,807.9,95.97,Thermal Derating Required
HYUNDAI-E-GMP-3355,8.9,81.5,9365,630.4,96.59,Thermal Derating Required
HYUNDAI-E-GMP-3356,20.1,67.6,9371,745.6,96.19,Thermal Derating Required
HYUNDAI-E-GMP-3357,20.6,64.0,2431,662.5,96.48,Thermal Derating Required
HYUNDAI-E-GMP-3358,22.9,45.2,10590,689.8,96.39,Thermal Derating Required
HYUNDAI-E-GMP-3359,20.2,63.5,13486,757.9,96.15,Thermal Derating Required
HYUNDAI-E-GMP-3360,20.6,59.5,11619,722.2,96.27,Thermal Derating Required
HYUNDAI-E-GMP-3361,11.8,90.6,4083,593.0,96.72,Thermal Derating Required
HYUNDAI-E-GMP-3362,16.9,46.9,2016,498.3,97.06,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-3363,12.5,71.6,10612,621.3,96.63,Thermal Derating Required
HYUNDAI-E-GMP-3364,10.9,91.0,1414,605.5,96.68,Thermal Derating Required
HYUNDAI-E-GMP-3365,23.2,61.3,4510,732.7,96.24,Thermal Derating Required
HYUNDAI-E-GMP-3366,11.2,83.6,11719,654.7,96.51,Thermal Derating Required
HYUNDAI-E-GMP-3367,23.6,90.1,4854,842.3,95.85,Thermal Derating Required
HYUNDAI-E-GMP-3368,18.0,93.7,15671,857.2,95.8,Thermal Derating Required
HYUNDAI-E-GMP-3369,23.4,83.5,8507,856.1,95.8,Thermal Derating Required
HYUNDAI-E-GMP-3370,23.4,52.0,4120,684.3,96.4,Thermal Derating Required
HYUNDAI-E-GMP-3371,21.8,51.6,9469,714.2,96.3,Thermal Derating Required
HYUNDAI-E-GMP-3372,8.1,47.6,12941,438.1,97.27,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-3373,9.7,61.4,2423,436.6,97.27,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-3374,18.0,94.1,7768,780.8,96.07,Thermal Derating Required
HYUNDAI-E-GMP-3375,16.0,59.4,6714,571.4,96.8,Thermal Derating Required
HYUNDAI-E-GMP-3376,10.4,54.8,9982,525.3,96.96,Thermal Derating Required
HYUNDAI-E-GMP-3377,13.2,88.4,9315,668.5,96.46,Thermal Derating Required
HYUNDAI-E-GMP-3378,15.0,58.5,14151,595.4,96.72,Thermal Derating Required
HYUNDAI-E-GMP-3379,17.0,71.0,1644,617.1,96.64,Thermal Derating Required
HYUNDAI-E-GMP-3380,10.3,90.9,1417,600.8,96.7,Thermal Derating Required
HYUNDAI-E-GMP-3381,20.1,55.1,9510,638.5,96.57,Thermal Derating Required
HYUNDAI-E-GMP-3382,23.0,92.3,4794,853.4,95.81,Thermal Derating Required
HYUNDAI-E-GMP-3383,9.9,84.3,7618,562.4,96.83,Thermal Derating Required
HYUNDAI-E-GMP-3384,21.8,63.9,15388,780.9,96.07,Thermal Derating Required
HYUNDAI-E-GMP-3385,21.4,84.3,4132,766.4,96.12,Thermal Derating Required
HYUNDAI-E-GMP-3386,17.5,88.6,4090,714.1,96.3,Thermal Derating Required
HYUNDAI-E-GMP-3387,11.4,49.7,9088,477.1,97.13,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-3388,11.9,60.3,4763,498.8,97.05,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-3389,20.5,77.7,14348,796.5,96.01,Thermal Derating Required
HYUNDAI-E-GMP-3390,11.8,91.4,12099,720.7,96.28,Thermal Derating Required
HYUNDAI-E-GMP-3391,16.1,49.9,11756,588.1,96.74,Thermal Derating Required
HYUNDAI-E-GMP-3392,13.0,48.6,2945,444.3,97.25,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-3393,18.0,50.8,13183,655.3,96.51,Thermal Derating Required
HYUNDAI-E-GMP-3394,18.3,68.3,1335,614.7,96.65,Thermal Derating Required
HYUNDAI-E-GMP-3395,13.5,72.6,14435,669.1,96.46,Thermal Derating Required
HYUNDAI-E-GMP-3396,14.9,54.5,14297,612.6,96.66,Thermal Derating Required
HYUNDAI-E-GMP-3397,12.9,79.4,5583,635.8,96.57,Thermal Derating Required
HYUNDAI-E-GMP-3398,12.9,91.9,2755,659.8,96.49,Thermal Derating Required
HYUNDAI-E-GMP-3399,11.3,93.0,5961,638.5,96.57,Thermal Derating Required
HYUNDAI-E-GMP-3400,21.2,77.5,5148,748.8,96.18,Thermal Derating Required
HYUNDAI-E-GMP-3401,12.6,58.2,13341,564.3,96.82,Thermal Derating Required
HYUNDAI-E-GMP-3402,16.0,81.8,3456,687.9,96.39,Thermal Derating Required
HYUNDAI-E-GMP-3403,20.1,56.6,1362,577.2,96.78,Thermal Derating Required
HYUNDAI-E-GMP-3404,20.0,89.2,13209,857.1,95.8,Thermal Derating Required
HYUNDAI-E-GMP-3405,17.3,63.4,3849,608.0,96.67,Thermal Derating Required
HYUNDAI-E-GMP-3406,14.6,93.0,4794,696.4,96.36,Thermal Derating Required
HYUNDAI-E-GMP-3407,14.7,94.0,10272,743.5,96.2,Thermal Derating Required
HYUNDAI-E-GMP-3408,14.6,83.5,4047,659.2,96.49,Thermal Derating Required
HYUNDAI-E-GMP-3409,12.5,77.8,15466,648.1,96.53,Thermal Derating Required
HYUNDAI-E-GMP-3410,18.7,71.5,8217,663.2,96.48,Thermal Derating Required
HYUNDAI-E-GMP-3411,9.6,55.7,10329,511.6,97.01,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-3412,11.9,70.8,10694,597.3,96.71,Thermal Derating Required
HYUNDAI-E-GMP-3413,23.3,74.9,15422,878.9,95.72,Thermal Derating Required
HYUNDAI-E-GMP-3414,18.7,56.7,10601,682.1,96.41,Thermal Derating Required
HYUNDAI-E-GMP-3415,9.1,67.8,8212,477.9,97.13,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-3416,12.2,75.0,9447,574.0,96.79,Thermal Derating Required
HYUNDAI-E-GMP-3417,19.0,67.2,12372,689.8,96.39,Thermal Derating Required
HYUNDAI-E-GMP-3418,21.0,73.1,3871,703.2,96.34,Thermal Derating Required
HYUNDAI-E-GMP-3419,19.8,67.0,3508,655.3,96.51,Thermal Derating Required
HYUNDAI-E-GMP-3420,21.8,80.2,4122,776.5,96.08,Thermal Derating Required
HYUNDAI-E-GMP-3421,21.0,52.9,3668,641.2,96.56,Thermal Derating Required
HYUNDAI-E-GMP-3422,18.4,65.1,4592,655.8,96.5,Thermal Derating Required
HYUNDAI-E-GMP-3423,16.5,54.1,8885,587.5,96.74,Thermal Derating Required
HYUNDAI-E-GMP-3424,10.0,56.7,5779,498.2,97.06,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-3425,14.4,63.0,15393,642.1,96.55,Thermal Derating Required
HYUNDAI-E-GMP-3426,19.7,66.4,6975,707.8,96.32,Thermal Derating Required
HYUNDAI-E-GMP-3427,22.2,81.4,13461,786.5,96.05,Thermal Derating Required
HYUNDAI-E-GMP-3428,19.3,91.7,2221,734.9,96.23,Thermal Derating Required
HYUNDAI-E-GMP-3429,23.1,48.2,3324,701.8,96.34,Thermal Derating Required
HYUNDAI-E-GMP-3430,17.6,72.3,7771,650.6,96.52,Thermal Derating Required
HYUNDAI-E-GMP-3431,19.7,70.4,15355,786.8,96.05,Thermal Derating Required
HYUNDAI-E-GMP-3432,13.4,76.7,3960,596.7,96.71,Thermal Derating Required
HYUNDAI-E-GMP-3433,9.1,58.0,10631,480.8,97.12,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-3434,22.9,75.0,2658,763.7,96.13,Thermal Derating Required
HYUNDAI-E-GMP-3435,11.3,78.5,4363,623.4,96.62,Thermal Derating Required
HYUNDAI-E-GMP-3436,15.4,56.8,8475,573.8,96.79,Thermal Derating Required
HYUNDAI-E-GMP-3437,16.4,79.7,8487,700.3,96.35,Thermal Derating Required
HYUNDAI-E-GMP-3438,13.5,90.6,7881,679.0,96.42,Thermal Derating Required
HYUNDAI-E-GMP-3439,9.6,68.0,2810,482.6,97.11,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-3440,22.9,73.3,1533,712.7,96.31,Thermal Derating Required
HYUNDAI-E-GMP-3441,11.0,55.8,6153,459.3,97.19,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-3442,14.0,54.0,13188,629.6,96.6,Thermal Derating Required
HYUNDAI-E-GMP-3443,22.7,63.1,11772,757.3,96.15,Thermal Derating Required
HYUNDAI-E-GMP-3444,18.7,50.1,11847,655.7,96.51,Thermal Derating Required
HYUNDAI-E-GMP-3445,8.5,64.8,4641,395.5,97.42,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-3446,10.5,56.4,8522,533.4,96.93,Thermal Derating Required
HYUNDAI-E-GMP-3447,23.8,63.8,15349,871.0,95.75,Thermal Derating Required
HYUNDAI-E-GMP-3448,13.9,73.7,12107,626.1,96.61,Thermal Derating Required
HYUNDAI-E-GMP-3449,11.3,51.2,7812,516.6,96.99,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-3450,20.4,72.1,3653,682.6,96.41,Thermal Derating Required
HYUNDAI-E-GMP-3451,12.5,45.5,1332,456.6,97.2,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-3452,15.4,61.9,11102,595.5,96.72,Thermal Derating Required
HYUNDAI-E-GMP-3453,17.0,91.9,10780,806.2,95.98,Thermal Derating Required
HYUNDAI-E-GMP-3454,14.0,80.3,5153,695.7,96.37,Thermal Derating Required
HYUNDAI-E-GMP-3455,22.6,62.7,10828,753.0,96.16,Thermal Derating Required
HYUNDAI-E-GMP-3456,12.9,83.5,15776,710.4,96.31,Thermal Derating Required
HYUNDAI-E-GMP-3457,22.8,83.1,4278,783.7,96.06,Thermal Derating Required
HYUNDAI-E-GMP-3458,8.2,65.5,15552,561.1,96.84,Thermal Derating Required
HYUNDAI-E-GMP-3459,12.5,60.5,5216,483.0,97.11,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-3460,13.1,67.2,9316,595.4,96.72,Thermal Derating Required
HYUNDAI-E-GMP-3461,9.7,64.6,14232,537.8,96.92,Thermal Derating Required
HYUNDAI-E-GMP-3462,19.7,87.9,12252,817.9,95.94,Thermal Derating Required
HYUNDAI-E-GMP-3463,13.7,80.5,4345,625.0,96.61,Thermal Derating Required
HYUNDAI-E-GMP-3464,18.4,67.1,2866,679.1,96.42,Thermal Derating Required
HYUNDAI-E-GMP-3465,9.4,58.7,1696,458.2,97.2,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-3466,15.8,48.7,3050,518.3,96.99,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-3467,14.3,73.0,6403,632.5,96.59,Thermal Derating Required
HYUNDAI-E-GMP-3468,11.9,70.7,10607,613.9,96.65,Thermal Derating Required
HYUNDAI-E-GMP-3469,21.6,75.4,5905,777.4,96.08,Thermal Derating Required
HYUNDAI-E-GMP-3470,17.3,51.1,14968,610.9,96.66,Thermal Derating Required
HYUNDAI-E-GMP-3471,17.6,52.5,2259,554.9,96.86,Thermal Derating Required
HYUNDAI-E-GMP-3472,18.8,86.0,1280,767.5,96.11,Thermal Derating Required
HYUNDAI-E-GMP-3473,12.3,89.5,4656,614.6,96.65,Thermal Derating Required
HYUNDAI-E-GMP-3474,10.0,55.9,4782,448.6,97.23,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-3475,18.6,54.2,8516,640.2,96.56,Thermal Derating Required
HYUNDAI-E-GMP-3476,19.0,47.6,9329,597.0,96.71,Thermal Derating Required
HYUNDAI-E-GMP-3477,16.2,89.1,13917,747.6,96.18,Thermal Derating Required
HYUNDAI-E-GMP-3478,15.3,62.0,8158,547.3,96.88,Thermal Derating Required
HYUNDAI-E-GMP-3479,16.7,67.9,8864,650.3,96.52,Thermal Derating Required
HYUNDAI-E-GMP-3480,15.9,74.7,3682,655.0,96.51,Thermal Derating Required
HYUNDAI-E-GMP-3481,11.9,53.8,15398,562.7,96.83,Thermal Derating Required
HYUNDAI-E-GMP-3482,8.2,81.9,6879,530.7,96.94,Thermal Derating Required
HYUNDAI-E-GMP-3483,9.6,67.5,5649,478.9,97.12,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-3484,11.1,57.5,13377,549.6,96.88,Thermal Derating Required
HYUNDAI-E-GMP-3485,14.7,51.4,14058,561.3,96.84,Thermal Derating Required
HYUNDAI-E-GMP-3486,19.5,71.1,10633,721.7,96.27,Thermal Derating Required
HYUNDAI-E-GMP-3487,23.8,84.0,6946,863.6,95.78,Thermal Derating Required
HYUNDAI-E-GMP-3488,21.8,59.9,15906,773.6,96.09,Thermal Derating Required
HYUNDAI-E-GMP-3489,22.6,48.2,8921,639.2,96.56,Thermal Derating Required
HYUNDAI-E-GMP-3490,9.6,49.5,15169,505.0,97.03,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-3491,9.9,47.5,6826,432.1,97.29,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-3492,18.6,94.7,1298,737.7,96.22,Thermal Derating Required
HYUNDAI-E-GMP-3493,14.8,82.8,15471,748.6,96.18,Thermal Derating Required
HYUNDAI-E-GMP-3494,21.6,89.6,3024,800.7,96.0,Thermal Derating Required
HYUNDAI-E-GMP-3495,13.3,80.6,13047,705.1,96.33,Thermal Derating Required
HYUNDAI-E-GMP-3496,20.4,50.4,4287,617.7,96.64,Thermal Derating Required
HYUNDAI-E-GMP-3497,12.0,59.2,11802,591.3,96.73,Thermal Derating Required
HYUNDAI-E-GMP-3498,16.7,66.5,7312,644.9,96.54,Thermal Derating Required
HYUNDAI-E-GMP-3499,8.3,73.1,3491,521.4,96.98,Thermal Derating Required
HYUNDAI-E-GMP-3500,13.0,64.5,8330,570.3,96.8,Thermal Derating Required
HYUNDAI-E-GMP-3501,19.3,61.4,14854,751.3,96.17,Thermal Derating Required
HYUNDAI-E-GMP-3502,17.5,46.2,6793,546.0,96.89,Thermal Derating Required
HYUNDAI-E-GMP-3503,15.6,57.1,13545,605.5,96.68,Thermal Derating Required
HYUNDAI-E-GMP-3504,22.3,84.3,2667,783.0,96.06,Thermal Derating Required
HYUNDAI-E-GMP-3505,16.4,75.4,15739,743.6,96.2,Thermal Derating Required
HYUNDAI-E-GMP-3506,12.3,47.3,5020,431.0,97.29,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-3507,11.7,69.2,4939,509.3,97.02,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-3508,18.3,94.9,2348,763.3,96.13,Thermal Derating Required
HYUNDAI-E-GMP-3509,16.2,81.1,3111,679.5,96.42,Thermal Derating Required
HYUNDAI-E-GMP-3510,21.6,74.4,5420,741.3,96.21,Thermal Derating Required
HYUNDAI-E-GMP-3511,21.4,75.4,3889,762.4,96.13,Thermal Derating Required
HYUNDAI-E-GMP-3512,16.4,51.0,6998,552.5,96.87,Thermal Derating Required
HYUNDAI-E-GMP-3513,14.4,85.7,8608,728.0,96.25,Thermal Derating Required
HYUNDAI-E-GMP-3514,16.4,55.7,12177,569.8,96.81,Thermal Derating Required
HYUNDAI-E-GMP-3515,20.9,91.8,6642,825.1,95.91,Thermal Derating Required
HYUNDAI-E-GMP-3516,21.4,87.4,12283,871.8,95.75,Thermal Derating Required
HYUNDAI-E-GMP-3517,17.6,71.6,4422,656.5,96.5,Thermal Derating Required
HYUNDAI-E-GMP-3518,15.6,61.6,11691,652.8,96.52,Thermal Derating Required
HYUNDAI-E-GMP-3519,19.5,94.9,15733,865.4,95.77,Thermal Derating Required
HYUNDAI-E-GMP-3520,9.3,79.0,2877,540.9,96.91,Thermal Derating Required
HYUNDAI-E-GMP-3521,21.5,62.9,4188,728.7,96.25,Thermal Derating Required
HYUNDAI-E-GMP-3522,23.9,63.2,1499,746.0,96.19,Thermal Derating Required
HYUNDAI-E-GMP-3523,8.6,65.6,13436,535.8,96.92,Thermal Derating Required
HYUNDAI-E-GMP-3524,17.4,55.1,2474,558.7,96.84,Thermal Derating Required
HYUNDAI-E-GMP-3525,12.1,91.1,6037,651.7,96.52,Thermal Derating Required
HYUNDAI-E-GMP-3526,21.7,57.7,10166,701.4,96.35,Thermal Derating Required
HYUNDAI-E-GMP-3527,19.6,83.9,6081,715.1,96.3,Thermal Derating Required
HYUNDAI-E-GMP-3528,18.4,78.7,14085,746.7,96.19,Thermal Derating Required
HYUNDAI-E-GMP-3529,18.1,48.5,6715,610.2,96.66,Thermal Derating Required
HYUNDAI-E-GMP-3530,9.2,91.8,11817,658.9,96.49,Thermal Derating Required
HYUNDAI-E-GMP-3531,10.3,69.2,5094,551.7,96.87,Thermal Derating Required
HYUNDAI-E-GMP-3532,12.1,75.2,1136,552.6,96.87,Thermal Derating Required
HYUNDAI-E-GMP-3533,9.7,46.3,10574,400.0,97.4,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-3534,19.4,87.2,13739,798.3,96.01,Thermal Derating Required
HYUNDAI-E-GMP-3535,14.7,71.2,13975,638.0,96.57,Thermal Derating Required
HYUNDAI-E-GMP-3536,15.1,83.6,7195,708.9,96.32,Thermal Derating Required
HYUNDAI-E-GMP-3537,8.2,60.1,15541,524.9,96.96,Thermal Derating Required
HYUNDAI-E-GMP-3538,20.1,63.9,5632,670.4,96.45,Thermal Derating Required
HYUNDAI-E-GMP-3539,14.5,71.9,6483,620.3,96.63,Thermal Derating Required
HYUNDAI-E-GMP-3540,8.8,81.9,9057,602.0,96.69,Thermal Derating Required
HYUNDAI-E-GMP-3541,16.5,74.4,7146,639.9,96.56,Thermal Derating Required
HYUNDAI-E-GMP-3542,15.9,69.9,6551,650.6,96.52,Thermal Derating Required
HYUNDAI-E-GMP-3543,8.9,81.5,11204,553.5,96.86,Thermal Derating Required
HYUNDAI-E-GMP-3544,14.2,94.0,12599,754.9,96.16,Thermal Derating Required
HYUNDAI-E-GMP-3545,18.5,79.4,9228,739.9,96.21,Thermal Derating Required
HYUNDAI-E-GMP-3546,8.1,56.0,3870,422.6,97.32,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-3547,9.3,64.7,3666,444.5,97.24,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-3548,12.7,64.8,4258,557.0,96.85,Thermal Derating Required
HYUNDAI-E-GMP-3549,22.8,51.8,5156,708.3,96.32,Thermal Derating Required
HYUNDAI-E-GMP-3550,16.1,70.3,9693,671.7,96.45,Thermal Derating Required
HYUNDAI-E-GMP-3551,18.8,88.3,5656,739.7,96.21,Thermal Derating Required
HYUNDAI-E-GMP-3552,15.8,72.4,13958,673.0,96.44,Thermal Derating Required
HYUNDAI-E-GMP-3553,14.3,71.9,7145,650.6,96.52,Thermal Derating Required
HYUNDAI-E-GMP-3554,15.7,79.9,12162,761.6,96.13,Thermal Derating Required
