Hydrogen_Trip_ID,Tank_Storage_Pressure_Bar,Ambient_Temp_C,PEM_Membrane_Humidity_pct,Fuel_Cell_Stack_Voltage_V,Anode_Purge_Interval_s,Fuel_Cell_Status
IVECO-H2-3221,491.3,-6.1,90.2,1.12,125,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3222,401.2,31.6,88.4,1.134,138,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3223,313.7,14.0,87.6,1.153,131,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3224,363.4,15.3,86.7,1.16,145,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3225,426.3,16.4,85.7,1.147,137,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3226,404.3,30.2,89.4,1.134,133,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3227,197.6,-8.6,80.9,1.142,160,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3228,245.7,-7.9,83.5,1.117,160,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3229,367.8,30.8,88.6,1.137,140,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3230,675.1,30.7,89.9,1.141,124,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3231,499.6,8.9,86.9,1.139,123,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3232,376.6,18.1,86.6,1.14,137,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3233,145.3,2.6,79.0,1.091,164,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3234,632.2,4.5,90.9,1.099,102,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3235,521.9,8.7,86.9,1.115,126,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3236,183.1,-1.8,76.7,1.08,164,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3237,136.6,21.5,81.6,1.124,158,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3238,658.9,15.1,94.8,1.068,99,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3239,187.7,15.7,79.6,1.1,150,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3240,450.2,-4.0,90.1,1.132,140,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3241,510.4,18.8,89.0,1.141,121,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3242,533.7,10.3,90.1,1.098,124,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3243,240.4,15.8,85.0,1.161,151,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3244,552.3,20.9,87.7,1.164,107,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3245,638.8,4.4,96.4,1.012,111,Membrane Flooding / Dryout Alert
IVECO-H2-3246,624.0,29.6,95.5,1.049,114,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3247,274.0,34.8,81.9,1.109,145,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3248,466.8,-7.7,88.4,1.147,124,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3249,397.9,24.7,77.6,1.103,138,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3250,543.7,21.1,94.6,1.07,120,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3251,506.5,2.9,90.6,1.122,124,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3252,272.7,8.5,81.4,1.129,142,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3253,453.3,-1.2,87.9,1.141,138,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3254,677.3,6.3,94.8,1.062,94,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3255,243.7,-5.7,80.8,1.148,168,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3256,313.0,-3.5,79.9,1.143,143,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3257,351.1,-5.8,86.1,1.136,143,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3258,322.9,-4.4,78.5,1.094,148,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3259,531.0,-8.4,86.5,1.179,129,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3260,245.3,5.8,79.4,1.095,176,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3261,501.6,1.2,87.8,1.102,120,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3262,350.1,25.3,85.6,1.151,143,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3263,553.3,7.4,87.9,1.125,122,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3264,141.7,19.1,76.5,1.075,154,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3265,417.1,23.5,87.9,1.183,114,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3266,301.4,34.5,78.3,1.058,131,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3267,300.7,19.6,82.3,1.125,145,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3268,325.8,-3.3,78.2,1.105,125,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3269,608.3,14.2,88.4,1.132,112,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3270,127.5,14.3,76.8,1.082,169,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3271,347.7,-7.2,83.8,1.189,135,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3272,476.3,2.6,92.3,1.102,134,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3273,299.9,27.2,81.5,1.164,141,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3274,508.9,22.8,91.4,1.084,120,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3275,319.3,-8.5,83.0,1.131,144,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3276,457.4,28.5,85.4,1.136,125,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3277,433.5,28.3,91.2,1.122,125,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3278,658.4,9.8,88.5,1.112,107,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3279,429.4,18.7,83.6,1.142,135,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3280,531.8,14.1,89.3,1.127,127,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3281,296.2,1.6,83.7,1.133,156,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3282,489.3,15.7,90.0,1.135,111,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3283,572.9,17.7,94.3,1.035,110,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3284,127.0,8.4,77.3,1.081,169,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3285,629.7,13.4,97.5,0.938,113,Membrane Flooding / Dryout Alert
IVECO-H2-3286,357.0,14.2,83.1,1.139,134,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3287,209.6,8.2,87.2,1.187,167,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3288,500.4,19.0,86.6,1.157,124,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3289,623.5,-7.5,95.4,1.02,110,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3290,535.6,15.2,90.1,1.097,128,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3291,138.3,7.9,76.2,1.051,168,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3292,342.5,14.7,84.6,1.156,135,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3293,546.2,12.0,88.8,1.137,112,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3294,211.2,13.6,80.9,1.145,160,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3295,573.3,-9.0,88.8,1.157,127,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3296,465.5,20.0,83.3,1.169,126,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3297,373.6,0.9,84.8,1.125,142,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3298,686.5,13.8,94.2,1.036,107,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3299,604.4,5.3,88.1,1.134,96,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3300,210.6,-6.5,79.1,1.098,157,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3301,448.6,28.4,91.5,1.102,121,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3302,247.8,21.0,75.7,1.063,136,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3303,445.7,23.9,87.2,1.165,126,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3304,284.6,29.4,82.0,1.111,165,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3305,648.7,17.3,90.5,1.1,108,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3306,517.5,31.9,85.6,1.149,118,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3307,528.0,-8.5,85.1,1.151,113,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3308,582.9,26.7,92.7,1.094,105,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3309,255.3,5.9,74.3,1.003,152,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3310,371.7,6.2,84.0,1.16,144,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3311,215.1,24.9,78.5,1.081,156,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3312,688.9,30.6,90.7,1.112,110,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3313,281.8,0.7,84.3,1.165,152,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3314,207.2,-8.5,77.5,1.053,150,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3315,335.7,-0.2,84.8,1.148,150,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3316,620.6,-9.8,88.1,1.127,105,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3317,512.2,-1.6,88.2,1.161,109,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3318,125.8,20.2,79.7,1.105,159,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3319,443.5,22.7,87.5,1.159,132,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3320,484.5,-1.9,90.6,1.127,125,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3321,604.1,26.6,84.2,1.157,113,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3322,689.2,17.0,96.2,1.018,101,Membrane Flooding / Dryout Alert
IVECO-H2-3323,683.5,-8.6,94.1,1.079,85,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3324,298.8,-7.1,79.6,1.094,133,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3325,432.2,32.3,89.6,1.141,138,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3326,600.9,28.1,95.0,1.057,98,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3327,335.3,30.2,82.7,1.172,140,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3328,429.5,29.3,85.0,1.161,128,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3329,411.1,-0.8,94.3,1.053,139,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3330,460.3,-5.8,85.3,1.122,125,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3331,490.6,13.8,90.1,1.075,127,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3332,175.3,18.5,81.9,1.109,160,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3333,229.2,18.3,81.0,1.143,148,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3334,347.0,20.7,80.9,1.1,123,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3335,404.2,21.5,88.2,1.098,127,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3336,285.6,16.7,82.3,1.148,146,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3337,562.5,27.8,86.5,1.153,131,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3338,361.7,2.6,80.2,1.093,129,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3339,340.7,8.8,79.8,1.081,139,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3340,688.6,18.1,90.8,1.118,100,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3341,619.0,-1.9,98.8,0.939,104,Membrane Flooding / Dryout Alert
IVECO-H2-3342,247.5,3.2,79.5,1.089,156,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3343,504.0,20.2,86.6,1.145,124,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3344,586.7,2.8,93.5,1.07,103,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3345,312.0,10.6,81.1,1.153,148,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3346,301.0,17.8,87.4,1.164,143,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3347,364.7,3.1,86.5,1.147,138,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3348,495.2,29.8,82.4,1.177,129,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3349,227.5,-8.4,79.2,1.115,157,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3350,631.4,-8.1,92.6,1.065,108,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3351,629.6,30.2,93.5,1.044,104,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3352,578.9,23.5,90.2,1.112,113,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3353,249.9,23.9,84.1,1.187,163,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3354,346.4,-7.3,82.6,1.175,136,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3355,614.4,10.0,91.3,1.102,105,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3356,383.9,21.6,90.3,1.114,134,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3357,614.0,-6.1,94.0,1.062,90,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3358,464.5,32.1,90.9,1.094,126,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3359,264.7,-1.8,81.7,1.17,145,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3360,349.5,-6.8,82.0,1.136,135,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3361,295.8,21.0,78.6,1.095,150,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3362,422.8,-0.4,84.9,1.139,120,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3363,421.1,-0.4,82.6,1.16,122,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3364,574.1,0.1,84.2,1.125,112,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3365,188.9,14.1,79.6,1.115,152,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3366,271.2,1.2,77.5,1.104,138,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3367,571.9,10.3,92.2,1.113,127,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3368,450.5,23.9,83.6,1.13,125,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3369,626.0,29.4,83.8,1.173,108,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3370,585.3,-4.0,88.1,1.174,114,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3371,428.8,30.6,83.1,1.145,118,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3372,459.5,18.5,90.1,1.118,129,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3373,205.3,28.0,74.9,1.006,162,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3374,364.6,18.4,85.2,1.125,142,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3375,185.3,8.2,81.3,1.116,163,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3376,379.8,6.6,81.6,1.137,137,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3377,454.3,12.9,78.3,1.1,105,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3378,145.1,13.9,76.1,1.053,159,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3379,199.4,1.2,78.8,1.164,156,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3380,586.2,4.0,86.9,1.181,105,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3381,401.2,-0.9,78.2,1.072,128,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3382,656.3,28.4,94.3,1.054,110,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3383,230.2,0.6,78.4,1.103,155,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3384,326.5,22.6,85.4,1.107,152,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3385,397.5,19.8,85.2,1.161,124,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3386,534.6,21.7,94.2,1.031,121,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3387,471.4,-5.8,92.1,1.062,143,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3388,490.6,33.8,86.5,1.161,124,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3389,283.1,21.8,81.4,1.144,160,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3390,482.2,0.5,83.9,1.14,131,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3391,547.7,21.2,88.6,1.094,113,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3392,386.5,-7.4,82.8,1.129,144,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3393,361.0,16.0,84.9,1.153,130,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3394,325.7,16.4,84.8,1.218,156,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3395,560.8,5.2,90.4,1.118,118,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3396,493.0,-5.7,84.8,1.107,120,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3397,684.9,22.4,87.6,1.143,91,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3398,622.0,6.0,86.9,1.151,107,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3399,262.7,29.8,82.1,1.164,150,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3400,630.6,33.9,91.0,1.105,103,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3401,651.7,-0.2,89.7,1.129,104,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3402,574.1,30.3,89.1,1.126,104,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3403,285.7,18.6,82.1,1.146,153,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3404,683.2,26.3,92.2,1.091,89,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3405,149.6,24.3,79.2,1.096,156,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3406,683.0,21.4,91.0,1.111,104,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3407,440.2,18.9,90.7,1.132,127,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3408,134.1,19.9,76.6,1.048,180,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3409,241.6,4.4,81.1,1.136,147,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3410,458.3,18.0,90.7,1.137,132,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3411,280.9,18.4,79.7,1.112,141,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3412,530.1,10.1,84.3,1.135,126,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3413,339.6,-4.4,84.1,1.166,137,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3414,546.0,-4.6,88.0,1.15,117,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3415,132.9,15.3,76.9,1.069,166,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3416,675.5,5.6,91.8,1.117,94,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3417,482.9,19.1,90.3,1.128,121,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3418,381.3,7.3,83.5,1.11,137,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3419,269.5,33.8,87.1,1.15,144,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3420,127.7,-3.7,72.7,0.954,167,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3421,237.1,-8.6,82.3,1.138,152,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3422,514.6,1.9,87.2,1.169,111,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3423,546.5,23.2,88.5,1.122,116,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3424,577.7,-3.3,86.5,1.173,116,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3425,392.4,-8.7,88.9,1.136,130,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3426,561.0,30.9,87.5,1.132,128,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3427,432.9,7.0,83.9,1.132,122,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3428,368.4,1.2,78.8,1.087,139,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3429,219.7,8.0,76.2,1.046,145,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3430,656.7,5.9,92.3,1.045,110,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3431,123.8,0.5,83.5,1.134,182,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3432,279.8,21.1,81.4,1.099,143,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3433,412.1,7.1,82.3,1.164,133,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3434,125.7,33.7,84.3,1.165,165,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3435,549.1,17.7,92.7,1.076,113,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3436,245.7,10.1,81.2,1.113,160,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3437,194.0,30.7,86.2,1.094,160,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3438,150.0,4.1,82.4,1.123,167,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3439,579.9,22.2,87.2,1.148,121,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3440,688.1,25.4,92.2,1.072,103,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3441,344.6,30.5,86.7,1.169,157,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3442,129.5,-1.5,80.5,1.103,169,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3443,382.2,27.2,81.6,1.149,131,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3444,620.4,10.1,90.1,1.126,113,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3445,370.1,33.6,84.2,1.167,143,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3446,287.4,8.3,77.0,1.058,161,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3447,339.2,12.1,82.0,1.137,130,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3448,468.0,24.3,86.5,1.132,141,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3449,413.9,-5.7,83.9,1.143,137,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3450,428.5,-5.3,86.8,1.135,127,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3451,568.7,14.6,85.4,1.186,124,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3452,676.7,7.3,93.0,1.11,101,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3453,345.1,15.5,83.5,1.163,150,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3454,458.4,27.2,84.4,1.143,125,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3455,330.2,18.4,83.8,1.151,145,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3456,384.4,18.7,85.7,1.164,132,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3457,401.0,27.6,88.4,1.171,135,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3458,441.2,20.0,82.1,1.171,124,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3459,623.3,26.5,93.6,1.083,105,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3460,370.2,2.4,83.3,1.15,132,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3461,425.4,17.1,91.7,1.084,133,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3462,395.2,-5.2,88.2,1.158,144,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3463,514.0,0.6,85.5,1.145,125,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3464,279.2,-7.3,78.0,1.117,142,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3465,461.8,32.0,88.0,1.146,137,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3466,303.2,27.2,82.4,1.12,138,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3467,308.2,-2.5,90.7,1.081,136,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3468,161.7,-9.6,78.6,1.062,171,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3469,534.8,15.6,83.8,1.149,128,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3470,192.9,-9.6,78.2,1.097,160,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3471,368.1,28.5,86.9,1.155,144,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3472,258.0,28.8,83.4,1.148,150,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3473,302.7,6.5,85.9,1.143,156,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3474,167.4,-2.3,85.3,1.16,156,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3475,290.1,33.2,81.5,1.107,154,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3476,254.7,24.7,84.0,1.19,148,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3477,225.3,22.7,83.9,1.156,153,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3478,532.3,3.1,90.6,1.133,143,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3479,436.4,9.9,87.1,1.135,138,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3480,579.1,34.9,83.0,1.118,117,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3481,198.6,-9.7,80.0,1.14,159,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3482,664.3,8.9,93.8,1.07,111,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3483,538.3,-9.0,91.7,1.075,113,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3484,636.6,8.8,95.8,1.001,113,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3485,122.1,32.9,83.4,1.15,146,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3486,149.3,23.6,79.9,1.085,170,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3487,137.5,2.6,80.6,1.111,156,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3488,578.1,-5.8,90.0,1.117,117,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3489,232.3,8.4,84.4,1.149,140,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3490,304.9,19.3,76.8,1.132,165,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3491,692.9,20.3,92.2,1.103,113,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3492,570.9,2.5,91.6,1.072,119,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3493,594.2,29.6,89.4,1.136,103,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3494,459.0,13.0,89.9,1.155,125,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3495,638.9,-6.4,85.6,1.149,108,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3496,315.8,-3.1,85.4,1.174,155,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3497,683.2,1.4,91.8,1.059,90,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3498,323.7,24.1,77.5,1.076,153,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3499,431.4,-2.6,85.8,1.165,129,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3500,589.6,33.8,91.0,1.096,125,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3501,556.4,10.1,90.4,1.142,117,Optimal Fuel Cell Proton Conductivity
IVECO-H2-3502,139.8,24.8,80.2,1.145,164,Optimal Fuel Cell Proton Conductivity
