Shift_Event_ID,Gear_Transition,Engine_Torque_Nm,Clutch_Slip_Duration_ms,Slip_Energy_Dissipated_J,Shift_Quality
ZF-8HP-3763,3 -> 4,596.2,83.5,5936.3,Smooth Fast Shift (<80ms)
ZF-8HP-3764,3 -> 4,531.2,88.8,5046.4,Smooth Fast Shift (<80ms)
ZF-8HP-3765,4 -> 5,451.1,78.9,3290.4,Smooth Fast Shift (<80ms)
ZF-8HP-3766,4 -> 5,292.1,61.1,1604.6,Smooth Fast Shift (<80ms)
ZF-8HP-3767,1 -> 2,648.5,84.3,4999.2,Smooth Fast Shift (<80ms)
ZF-8HP-3768,6 -> 7,193.3,61.2,1126.5,Smooth Fast Shift (<80ms)
ZF-8HP-3769,2 -> 3,633.8,91.4,5773.6,Smooth Fast Shift (<80ms)
ZF-8HP-3770,7 -> 8,247.4,64.7,1819.0,Smooth Fast Shift (<80ms)
ZF-8HP-3771,2 -> 3,195.0,73.1,1265.3,Smooth Fast Shift (<80ms)
ZF-8HP-3772,5 -> 6,351.1,83.6,2768.0,Smooth Fast Shift (<80ms)
ZF-8HP-3773,4 -> 5,203.4,58.2,1410.4,Smooth Fast Shift (<80ms)
ZF-8HP-3774,2 -> 3,329.3,73.5,2113.1,Smooth Fast Shift (<80ms)
ZF-8HP-3775,5 -> 6,642.4,94.9,5714.2,Smooth Fast Shift (<80ms)
ZF-8HP-3776,7 -> 8,284.2,63.9,1570.5,Smooth Fast Shift (<80ms)
ZF-8HP-3777,7 -> 8,455.3,89.6,3752.6,Smooth Fast Shift (<80ms)
ZF-8HP-3778,1 -> 2,272.3,69.1,1565.8,Smooth Fast Shift (<80ms)
ZF-8HP-3779,6 -> 7,189.2,62.4,1400.6,Smooth Fast Shift (<80ms)
ZF-8HP-3780,4 -> 5,456.7,61.5,3244.7,Smooth Fast Shift (<80ms)
ZF-8HP-3781,6 -> 7,617.6,87.2,6348.2,Smooth Fast Shift (<80ms)
ZF-8HP-3782,2 -> 3,195.5,66.6,1424.3,Smooth Fast Shift (<80ms)
ZF-8HP-3783,5 -> 6,391.8,65.0,2868.0,Smooth Fast Shift (<80ms)
ZF-8HP-3784,5 -> 6,335.8,71.0,2220.3,Smooth Fast Shift (<80ms)
ZF-8HP-3785,5 -> 6,191.0,59.6,1086.4,Smooth Fast Shift (<80ms)
ZF-8HP-3786,3 -> 4,622.1,84.9,5567.2,Smooth Fast Shift (<80ms)
ZF-8HP-3787,2 -> 3,391.0,66.4,2359.8,Smooth Fast Shift (<80ms)
ZF-8HP-3788,3 -> 4,514.1,74.8,3149.8,Smooth Fast Shift (<80ms)
ZF-8HP-3789,5 -> 6,239.6,64.1,1300.4,Smooth Fast Shift (<80ms)
ZF-8HP-3790,6 -> 7,248.9,71.7,1446.1,Smooth Fast Shift (<80ms)
ZF-8HP-3791,7 -> 8,262.4,62.1,1499.2,Smooth Fast Shift (<80ms)
ZF-8HP-3792,6 -> 7,496.5,71.0,3445.4,Smooth Fast Shift (<80ms)
ZF-8HP-3793,4 -> 5,201.7,63.7,1160.3,Smooth Fast Shift (<80ms)
ZF-8HP-3794,1 -> 2,531.2,91.6,5623.6,Smooth Fast Shift (<80ms)
ZF-8HP-3795,4 -> 5,264.8,70.8,2143.1,Smooth Fast Shift (<80ms)
ZF-8HP-3796,4 -> 5,649.3,94.3,5550.5,Smooth Fast Shift (<80ms)
ZF-8HP-3797,6 -> 7,409.0,62.7,2613.1,Smooth Fast Shift (<80ms)
ZF-8HP-3798,7 -> 8,610.7,90.2,4993.6,Smooth Fast Shift (<80ms)
ZF-8HP-3799,1 -> 2,388.6,67.8,2411.3,Smooth Fast Shift (<80ms)
ZF-8HP-3800,6 -> 7,389.0,72.2,3052.8,Smooth Fast Shift (<80ms)
ZF-8HP-3801,1 -> 2,346.1,67.0,1981.6,Smooth Fast Shift (<80ms)
ZF-8HP-3802,5 -> 6,427.1,58.0,2820.1,Smooth Fast Shift (<80ms)
ZF-8HP-3803,3 -> 4,523.4,88.4,4409.8,Smooth Fast Shift (<80ms)
ZF-8HP-3804,6 -> 7,424.7,81.0,3785.8,Smooth Fast Shift (<80ms)
ZF-8HP-3805,7 -> 8,462.5,73.1,3634.7,Smooth Fast Shift (<80ms)
ZF-8HP-3806,6 -> 7,364.1,72.3,3092.3,Smooth Fast Shift (<80ms)
ZF-8HP-3807,6 -> 7,381.9,67.2,2898.4,Smooth Fast Shift (<80ms)
ZF-8HP-3808,5 -> 6,634.1,83.2,5374.6,Smooth Fast Shift (<80ms)
ZF-8HP-3809,1 -> 2,294.2,66.6,1712.8,Smooth Fast Shift (<80ms)
ZF-8HP-3810,1 -> 2,552.8,75.6,3426.9,Smooth Fast Shift (<80ms)
ZF-8HP-3811,2 -> 3,404.9,64.9,2156.8,Smooth Fast Shift (<80ms)
ZF-8HP-3812,4 -> 5,381.4,68.6,2897.4,Smooth Fast Shift (<80ms)
ZF-8HP-3813,5 -> 6,226.1,54.8,1277.3,Smooth Fast Shift (<80ms)
ZF-8HP-3814,6 -> 7,274.9,55.0,1253.4,Smooth Fast Shift (<80ms)
ZF-8HP-3815,1 -> 2,493.9,81.2,4628.4,Smooth Fast Shift (<80ms)
ZF-8HP-3816,5 -> 6,513.2,84.6,4341.7,Smooth Fast Shift (<80ms)
ZF-8HP-3817,6 -> 7,577.0,92.4,5758.9,Smooth Fast Shift (<80ms)
ZF-8HP-3818,7 -> 8,543.3,74.8,4382.8,Smooth Fast Shift (<80ms)
ZF-8HP-3819,3 -> 4,642.3,86.3,6290.3,Smooth Fast Shift (<80ms)
ZF-8HP-3820,3 -> 4,529.8,84.9,3972.4,Smooth Fast Shift (<80ms)
ZF-8HP-3821,4 -> 5,542.9,68.1,3333.4,Smooth Fast Shift (<80ms)
ZF-8HP-3822,5 -> 6,498.8,79.0,4146.7,Smooth Fast Shift (<80ms)
ZF-8HP-3823,1 -> 2,489.5,75.2,3077.1,Smooth Fast Shift (<80ms)
ZF-8HP-3824,3 -> 4,387.6,66.3,2205.6,Smooth Fast Shift (<80ms)
ZF-8HP-3825,2 -> 3,193.6,55.9,1117.4,Smooth Fast Shift (<80ms)
ZF-8HP-3826,1 -> 2,369.3,72.2,3068.4,Smooth Fast Shift (<80ms)
ZF-8HP-3827,7 -> 8,230.7,66.0,1669.5,Smooth Fast Shift (<80ms)
ZF-8HP-3828,6 -> 7,321.0,77.8,2528.7,Smooth Fast Shift (<80ms)
ZF-8HP-3829,5 -> 6,368.4,59.8,2114.8,Smooth Fast Shift (<80ms)
ZF-8HP-3830,3 -> 4,191.6,64.5,1021.6,Smooth Fast Shift (<80ms)
ZF-8HP-3831,4 -> 5,231.5,47.4,1279.4,Smooth Fast Shift (<80ms)
ZF-8HP-3832,7 -> 8,638.9,84.3,5411.4,Smooth Fast Shift (<80ms)
ZF-8HP-3833,1 -> 2,468.5,79.7,3319.4,Smooth Fast Shift (<80ms)
ZF-8HP-3834,4 -> 5,384.0,74.1,2844.7,Smooth Fast Shift (<80ms)
ZF-8HP-3835,1 -> 2,241.8,74.6,1791.1,Smooth Fast Shift (<80ms)
ZF-8HP-3836,5 -> 6,542.6,76.4,3702.4,Smooth Fast Shift (<80ms)
ZF-8HP-3837,3 -> 4,569.9,73.1,4019.9,Smooth Fast Shift (<80ms)
ZF-8HP-3838,5 -> 6,468.6,67.9,3369.0,Smooth Fast Shift (<80ms)
ZF-8HP-3839,1 -> 2,379.7,69.4,2714.3,Smooth Fast Shift (<80ms)
ZF-8HP-3840,4 -> 5,241.9,60.0,1553.7,Smooth Fast Shift (<80ms)
ZF-8HP-3841,5 -> 6,354.8,62.1,2385.7,Smooth Fast Shift (<80ms)
ZF-8HP-3842,2 -> 3,325.2,43.7,1517.3,Smooth Fast Shift (<80ms)
ZF-8HP-3843,2 -> 3,300.1,75.2,2277.9,Smooth Fast Shift (<80ms)
ZF-8HP-3844,3 -> 4,467.0,94.8,4432.6,Smooth Fast Shift (<80ms)
ZF-8HP-3845,7 -> 8,528.6,86.5,5316.6,Smooth Fast Shift (<80ms)
ZF-8HP-3846,2 -> 3,425.8,83.5,3176.1,Smooth Fast Shift (<80ms)
ZF-8HP-3847,4 -> 5,307.1,67.8,2486.3,Smooth Fast Shift (<80ms)
ZF-8HP-3848,3 -> 4,350.1,66.1,2531.9,Smooth Fast Shift (<80ms)
ZF-8HP-3849,1 -> 2,180.8,59.5,938.1,Smooth Fast Shift (<80ms)
ZF-8HP-3850,3 -> 4,388.6,81.5,3322.0,Smooth Fast Shift (<80ms)
ZF-8HP-3851,5 -> 6,190.4,50.6,1123.9,Smooth Fast Shift (<80ms)
ZF-8HP-3852,3 -> 4,192.0,54.6,1089.2,Smooth Fast Shift (<80ms)
ZF-8HP-3853,7 -> 8,286.2,57.4,1791.2,Smooth Fast Shift (<80ms)
ZF-8HP-3854,1 -> 2,193.9,68.4,1208.7,Smooth Fast Shift (<80ms)
ZF-8HP-3855,7 -> 8,499.3,93.7,4730.0,Smooth Fast Shift (<80ms)
ZF-8HP-3856,7 -> 8,459.2,70.4,3308.3,Smooth Fast Shift (<80ms)
ZF-8HP-3857,5 -> 6,251.5,59.4,1610.2,Smooth Fast Shift (<80ms)
ZF-8HP-3858,2 -> 3,497.7,71.8,4192.1,Smooth Fast Shift (<80ms)
ZF-8HP-3859,2 -> 3,519.2,76.4,3700.8,Smooth Fast Shift (<80ms)
ZF-8HP-3860,2 -> 3,309.8,58.6,2119.8,Smooth Fast Shift (<80ms)
ZF-8HP-3861,4 -> 5,378.1,74.3,3035.4,Smooth Fast Shift (<80ms)
ZF-8HP-3862,7 -> 8,420.8,67.8,2359.4,Smooth Fast Shift (<80ms)
ZF-8HP-3863,3 -> 4,556.9,85.5,3996.9,Smooth Fast Shift (<80ms)
ZF-8HP-3864,4 -> 5,580.6,90.2,6069.2,Smooth Fast Shift (<80ms)
ZF-8HP-3865,7 -> 8,232.4,64.8,1804.2,Smooth Fast Shift (<80ms)
ZF-8HP-3866,2 -> 3,636.5,89.1,5240.8,Smooth Fast Shift (<80ms)
ZF-8HP-3867,7 -> 8,377.9,75.2,3379.9,Smooth Fast Shift (<80ms)
ZF-8HP-3868,3 -> 4,346.1,73.1,2744.2,Smooth Fast Shift (<80ms)
ZF-8HP-3869,7 -> 8,268.2,62.2,1406.1,Smooth Fast Shift (<80ms)
ZF-8HP-3870,5 -> 6,411.3,81.1,2849.0,Smooth Fast Shift (<80ms)
ZF-8HP-3871,2 -> 3,413.1,79.7,3119.3,Smooth Fast Shift (<80ms)
ZF-8HP-3872,6 -> 7,208.1,45.1,990.5,Smooth Fast Shift (<80ms)
ZF-8HP-3873,4 -> 5,266.6,59.0,1659.3,Smooth Fast Shift (<80ms)
ZF-8HP-3874,7 -> 8,260.4,55.9,1567.3,Smooth Fast Shift (<80ms)
ZF-8HP-3875,7 -> 8,475.3,81.5,3391.2,Smooth Fast Shift (<80ms)
ZF-8HP-3876,7 -> 8,380.7,74.5,3324.2,Smooth Fast Shift (<80ms)
ZF-8HP-3877,6 -> 7,562.6,88.2,5005.0,Smooth Fast Shift (<80ms)
ZF-8HP-3878,1 -> 2,353.8,74.4,2972.1,Smooth Fast Shift (<80ms)
ZF-8HP-3879,4 -> 5,509.3,80.4,3623.0,Smooth Fast Shift (<80ms)
ZF-8HP-3880,4 -> 5,271.2,57.4,1495.9,Smooth Fast Shift (<80ms)
ZF-8HP-3881,2 -> 3,259.0,58.3,1387.1,Smooth Fast Shift (<80ms)
ZF-8HP-3882,5 -> 6,387.7,64.3,2796.6,Smooth Fast Shift (<80ms)
ZF-8HP-3883,4 -> 5,366.4,81.6,3171.2,Smooth Fast Shift (<80ms)
ZF-8HP-3884,3 -> 4,592.7,99.1,5095.2,Clutch Slippage Warning
ZF-8HP-3885,2 -> 3,624.6,95.4,5275.6,Clutch Slippage Warning
ZF-8HP-3886,4 -> 5,189.7,58.3,1210.7,Smooth Fast Shift (<80ms)
ZF-8HP-3887,3 -> 4,215.7,71.2,1418.4,Smooth Fast Shift (<80ms)
ZF-8HP-3888,5 -> 6,409.0,77.8,3370.3,Smooth Fast Shift (<80ms)
ZF-8HP-3889,1 -> 2,556.2,86.3,4775.2,Smooth Fast Shift (<80ms)
ZF-8HP-3890,5 -> 6,301.0,66.9,2208.7,Smooth Fast Shift (<80ms)
ZF-8HP-3891,2 -> 3,324.8,66.8,1869.6,Smooth Fast Shift (<80ms)
ZF-8HP-3892,6 -> 7,472.6,81.7,4587.4,Smooth Fast Shift (<80ms)
ZF-8HP-3893,7 -> 8,577.1,79.3,4317.6,Smooth Fast Shift (<80ms)
ZF-8HP-3894,4 -> 5,440.0,62.1,2669.9,Smooth Fast Shift (<80ms)
ZF-8HP-3895,2 -> 3,518.3,81.4,3934.0,Smooth Fast Shift (<80ms)
ZF-8HP-3896,5 -> 6,189.3,56.6,1105.1,Smooth Fast Shift (<80ms)
ZF-8HP-3897,5 -> 6,429.0,82.0,3537.1,Smooth Fast Shift (<80ms)
ZF-8HP-3898,6 -> 7,592.7,88.6,5785.2,Smooth Fast Shift (<80ms)
ZF-8HP-3899,7 -> 8,367.7,75.1,3098.2,Smooth Fast Shift (<80ms)
ZF-8HP-3900,6 -> 7,628.0,88.4,4464.5,Smooth Fast Shift (<80ms)
ZF-8HP-3901,2 -> 3,437.6,71.8,3735.0,Smooth Fast Shift (<80ms)
ZF-8HP-3902,2 -> 3,408.6,56.3,2300.7,Smooth Fast Shift (<80ms)
ZF-8HP-3903,4 -> 5,371.9,63.1,2292.6,Smooth Fast Shift (<80ms)
ZF-8HP-3904,4 -> 5,587.0,80.3,4545.2,Smooth Fast Shift (<80ms)
ZF-8HP-3905,3 -> 4,485.2,66.0,3308.0,Smooth Fast Shift (<80ms)
ZF-8HP-3906,2 -> 3,304.1,68.3,1725.9,Smooth Fast Shift (<80ms)
ZF-8HP-3907,1 -> 2,320.3,63.8,2420.5,Smooth Fast Shift (<80ms)
ZF-8HP-3908,5 -> 6,228.1,68.5,1456.1,Smooth Fast Shift (<80ms)
ZF-8HP-3909,4 -> 5,648.8,82.2,4711.3,Smooth Fast Shift (<80ms)
ZF-8HP-3910,6 -> 7,183.6,53.2,805.3,Smooth Fast Shift (<80ms)
ZF-8HP-3911,5 -> 6,376.6,79.4,3436.0,Smooth Fast Shift (<80ms)
ZF-8HP-3912,1 -> 2,187.3,55.5,1157.4,Smooth Fast Shift (<80ms)
ZF-8HP-3913,1 -> 2,340.7,73.7,2244.1,Smooth Fast Shift (<80ms)
ZF-8HP-3914,5 -> 6,234.9,67.4,1501.6,Smooth Fast Shift (<80ms)
ZF-8HP-3915,6 -> 7,390.6,72.1,2406.7,Smooth Fast Shift (<80ms)
ZF-8HP-3916,4 -> 5,235.9,60.1,1273.0,Smooth Fast Shift (<80ms)
ZF-8HP-3917,3 -> 4,419.3,68.0,2886.2,Smooth Fast Shift (<80ms)
ZF-8HP-3918,1 -> 2,268.3,58.3,1596.7,Smooth Fast Shift (<80ms)
ZF-8HP-3919,2 -> 3,646.5,99.5,5516.9,Clutch Slippage Warning
ZF-8HP-3920,7 -> 8,567.1,90.6,6024.6,Smooth Fast Shift (<80ms)
ZF-8HP-3921,7 -> 8,261.7,62.8,1620.5,Smooth Fast Shift (<80ms)
ZF-8HP-3922,3 -> 4,225.6,53.6,1132.6,Smooth Fast Shift (<80ms)
ZF-8HP-3923,7 -> 8,637.8,92.9,6933.0,Smooth Fast Shift (<80ms)
ZF-8HP-3924,5 -> 6,215.0,62.4,1299.7,Smooth Fast Shift (<80ms)
ZF-8HP-3925,4 -> 5,293.0,76.1,2424.2,Smooth Fast Shift (<80ms)
ZF-8HP-3926,7 -> 8,330.5,75.0,2527.6,Smooth Fast Shift (<80ms)
ZF-8HP-3927,5 -> 6,355.0,75.4,3082.4,Smooth Fast Shift (<80ms)
ZF-8HP-3928,4 -> 5,241.8,67.4,1404.0,Smooth Fast Shift (<80ms)
ZF-8HP-3929,5 -> 6,350.6,84.6,3549.8,Smooth Fast Shift (<80ms)
ZF-8HP-3930,2 -> 3,508.8,84.7,3466.1,Smooth Fast Shift (<80ms)
ZF-8HP-3931,3 -> 4,299.5,79.0,2716.8,Smooth Fast Shift (<80ms)
ZF-8HP-3932,5 -> 6,386.3,71.8,2386.3,Smooth Fast Shift (<80ms)
ZF-8HP-3933,1 -> 2,647.8,81.5,6181.1,Smooth Fast Shift (<80ms)
ZF-8HP-3934,5 -> 6,603.4,83.0,5420.8,Smooth Fast Shift (<80ms)
ZF-8HP-3935,3 -> 4,326.4,66.0,1815.0,Smooth Fast Shift (<80ms)
ZF-8HP-3936,5 -> 6,376.8,73.6,3276.8,Smooth Fast Shift (<80ms)
ZF-8HP-3937,1 -> 2,409.2,72.0,2539.3,Smooth Fast Shift (<80ms)
ZF-8HP-3938,5 -> 6,368.4,72.5,3026.6,Smooth Fast Shift (<80ms)
ZF-8HP-3939,4 -> 5,248.1,47.3,1136.7,Smooth Fast Shift (<80ms)
ZF-8HP-3940,4 -> 5,253.3,61.3,1628.6,Smooth Fast Shift (<80ms)
ZF-8HP-3941,3 -> 4,398.8,83.9,3211.5,Smooth Fast Shift (<80ms)
ZF-8HP-3942,7 -> 8,593.3,83.8,3989.8,Smooth Fast Shift (<80ms)
ZF-8HP-3943,1 -> 2,390.1,73.4,3241.0,Smooth Fast Shift (<80ms)
ZF-8HP-3944,5 -> 6,624.6,76.6,5423.6,Smooth Fast Shift (<80ms)
ZF-8HP-3945,3 -> 4,497.9,81.7,4417.0,Smooth Fast Shift (<80ms)
ZF-8HP-3946,7 -> 8,410.3,81.7,3305.1,Smooth Fast Shift (<80ms)
ZF-8HP-3947,4 -> 5,325.2,73.3,2648.3,Smooth Fast Shift (<80ms)
ZF-8HP-3948,1 -> 2,530.3,81.8,4644.2,Smooth Fast Shift (<80ms)
ZF-8HP-3949,2 -> 3,431.5,82.7,2864.3,Smooth Fast Shift (<80ms)
ZF-8HP-3950,5 -> 6,201.5,76.0,1327.5,Smooth Fast Shift (<80ms)
ZF-8HP-3951,4 -> 5,230.7,40.4,951.4,Smooth Fast Shift (<80ms)
ZF-8HP-3952,6 -> 7,375.9,71.7,2599.8,Smooth Fast Shift (<80ms)
ZF-8HP-3953,2 -> 3,255.4,69.2,1960.1,Smooth Fast Shift (<80ms)
ZF-8HP-3954,6 -> 7,629.5,88.3,4791.9,Smooth Fast Shift (<80ms)
ZF-8HP-3955,7 -> 8,475.5,95.2,4088.0,Clutch Slippage Warning
ZF-8HP-3956,3 -> 4,470.3,77.5,3271.8,Smooth Fast Shift (<80ms)
ZF-8HP-3957,2 -> 3,272.6,52.2,1534.1,Smooth Fast Shift (<80ms)
ZF-8HP-3958,4 -> 5,600.7,83.8,4346.2,Smooth Fast Shift (<80ms)
ZF-8HP-3959,2 -> 3,286.0,62.3,1579.5,Smooth Fast Shift (<80ms)
ZF-8HP-3960,1 -> 2,387.9,71.3,2757.9,Smooth Fast Shift (<80ms)
ZF-8HP-3961,5 -> 6,619.8,87.8,4561.4,Smooth Fast Shift (<80ms)
ZF-8HP-3962,5 -> 6,623.5,78.5,5288.6,Smooth Fast Shift (<80ms)
ZF-8HP-3963,7 -> 8,454.0,75.2,3107.6,Smooth Fast Shift (<80ms)
ZF-8HP-3964,7 -> 8,433.0,72.6,3439.1,Smooth Fast Shift (<80ms)
ZF-8HP-3965,3 -> 4,371.7,81.3,3473.2,Smooth Fast Shift (<80ms)
ZF-8HP-3966,5 -> 6,607.7,80.7,3954.8,Smooth Fast Shift (<80ms)
ZF-8HP-3967,3 -> 4,585.4,94.9,4446.2,Smooth Fast Shift (<80ms)
ZF-8HP-3968,4 -> 5,247.7,59.2,1700.8,Smooth Fast Shift (<80ms)
ZF-8HP-3969,3 -> 4,275.1,67.7,2213.4,Smooth Fast Shift (<80ms)
ZF-8HP-3970,5 -> 6,263.8,61.7,1389.7,Smooth Fast Shift (<80ms)
ZF-8HP-3971,3 -> 4,461.8,82.0,3483.0,Smooth Fast Shift (<80ms)
ZF-8HP-3972,1 -> 2,411.5,79.1,3269.4,Smooth Fast Shift (<80ms)
ZF-8HP-3973,7 -> 8,489.5,84.6,3799.1,Smooth Fast Shift (<80ms)
ZF-8HP-3974,1 -> 2,317.3,62.7,1953.7,Smooth Fast Shift (<80ms)
ZF-8HP-3975,6 -> 7,465.8,83.4,4437.9,Smooth Fast Shift (<80ms)
ZF-8HP-3976,6 -> 7,429.8,80.7,3460.3,Smooth Fast Shift (<80ms)
ZF-8HP-3977,1 -> 2,495.8,85.9,4585.7,Smooth Fast Shift (<80ms)
ZF-8HP-3978,2 -> 3,630.5,84.6,4409.7,Smooth Fast Shift (<80ms)
ZF-8HP-3979,3 -> 4,355.0,65.8,2497.6,Smooth Fast Shift (<80ms)
ZF-8HP-3980,2 -> 3,452.8,80.7,4157.8,Smooth Fast Shift (<80ms)
ZF-8HP-3981,1 -> 2,641.5,89.9,6108.8,Smooth Fast Shift (<80ms)
ZF-8HP-3982,4 -> 5,387.7,64.3,2316.9,Smooth Fast Shift (<80ms)
ZF-8HP-3983,1 -> 2,544.8,87.9,3915.1,Smooth Fast Shift (<80ms)
ZF-8HP-3984,1 -> 2,214.1,71.6,1448.5,Smooth Fast Shift (<80ms)
ZF-8HP-3985,2 -> 3,210.6,64.0,1439.0,Smooth Fast Shift (<80ms)
ZF-8HP-3986,4 -> 5,226.0,52.5,1402.1,Smooth Fast Shift (<80ms)
ZF-8HP-3987,3 -> 4,331.9,57.8,1702.6,Smooth Fast Shift (<80ms)
ZF-8HP-3988,3 -> 4,258.4,53.2,1153.0,Smooth Fast Shift (<80ms)
ZF-8HP-3989,5 -> 6,247.9,74.2,1838.7,Smooth Fast Shift (<80ms)
ZF-8HP-3990,3 -> 4,214.4,61.1,1335.1,Smooth Fast Shift (<80ms)
ZF-8HP-3991,4 -> 5,592.3,80.2,4930.4,Smooth Fast Shift (<80ms)
ZF-8HP-3992,5 -> 6,309.4,58.3,1784.1,Smooth Fast Shift (<80ms)
ZF-8HP-3993,4 -> 5,474.5,80.8,3328.8,Smooth Fast Shift (<80ms)
ZF-8HP-3994,7 -> 8,262.5,56.8,1648.8,Smooth Fast Shift (<80ms)
ZF-8HP-3995,4 -> 5,223.0,62.4,1545.9,Smooth Fast Shift (<80ms)
ZF-8HP-3996,4 -> 5,496.9,84.9,4919.0,Smooth Fast Shift (<80ms)
ZF-8HP-3997,4 -> 5,250.8,46.7,1233.6,Smooth Fast Shift (<80ms)
ZF-8HP-3998,1 -> 2,521.2,82.0,3519.2,Smooth Fast Shift (<80ms)
ZF-8HP-3999,2 -> 3,318.9,68.0,1990.7,Smooth Fast Shift (<80ms)
ZF-8HP-4000,7 -> 8,518.4,70.3,4066.8,Smooth Fast Shift (<80ms)
ZF-8HP-4001,6 -> 7,316.2,71.8,2418.8,Smooth Fast Shift (<80ms)
ZF-8HP-4002,6 -> 7,400.2,64.0,2738.3,Smooth Fast Shift (<80ms)
ZF-8HP-4003,7 -> 8,422.3,82.0,2969.2,Smooth Fast Shift (<80ms)
ZF-8HP-4004,2 -> 3,558.0,85.1,3854.5,Smooth Fast Shift (<80ms)
ZF-8HP-4005,3 -> 4,451.7,72.3,3916.3,Smooth Fast Shift (<80ms)
ZF-8HP-4006,4 -> 5,263.7,51.1,1278.4,Smooth Fast Shift (<80ms)
ZF-8HP-4007,4 -> 5,521.9,86.2,4307.2,Smooth Fast Shift (<80ms)
ZF-8HP-4008,2 -> 3,236.3,61.7,1249.7,Smooth Fast Shift (<80ms)
ZF-8HP-4009,1 -> 2,489.5,82.8,3834.0,Smooth Fast Shift (<80ms)
ZF-8HP-4010,1 -> 2,242.4,63.6,1756.7,Smooth Fast Shift (<80ms)
ZF-8HP-4011,3 -> 4,362.2,71.5,2181.5,Smooth Fast Shift (<80ms)
ZF-8HP-4012,4 -> 5,257.5,65.5,1973.9,Smooth Fast Shift (<80ms)
ZF-8HP-4013,1 -> 2,585.7,87.0,5806.7,Smooth Fast Shift (<80ms)
ZF-8HP-4014,5 -> 6,551.0,77.0,4332.9,Smooth Fast Shift (<80ms)
ZF-8HP-4015,1 -> 2,295.2,59.9,1671.1,Smooth Fast Shift (<80ms)
ZF-8HP-4016,3 -> 4,290.8,63.4,1513.7,Smooth Fast Shift (<80ms)
ZF-8HP-4017,2 -> 3,335.3,77.2,2220.9,Smooth Fast Shift (<80ms)
ZF-8HP-4018,5 -> 6,467.2,84.3,3599.3,Smooth Fast Shift (<80ms)
ZF-8HP-4019,1 -> 2,319.3,60.0,1849.7,Smooth Fast Shift (<80ms)
ZF-8HP-4020,1 -> 2,640.4,94.4,5634.9,Smooth Fast Shift (<80ms)
ZF-8HP-4021,6 -> 7,456.4,95.3,4921.6,Clutch Slippage Warning
ZF-8HP-4022,5 -> 6,571.9,86.3,5894.0,Smooth Fast Shift (<80ms)
ZF-8HP-4023,1 -> 2,532.2,94.4,4135.1,Smooth Fast Shift (<80ms)
ZF-8HP-4024,4 -> 5,393.1,74.1,2447.9,Smooth Fast Shift (<80ms)
ZF-8HP-4025,2 -> 3,585.1,94.0,5233.6,Smooth Fast Shift (<80ms)
ZF-8HP-4026,7 -> 8,235.9,46.2,1219.5,Smooth Fast Shift (<80ms)
ZF-8HP-4027,7 -> 8,604.5,96.3,6091.3,Clutch Slippage Warning
ZF-8HP-4028,5 -> 6,580.5,87.6,5205.5,Smooth Fast Shift (<80ms)
ZF-8HP-4029,4 -> 5,641.3,98.8,6181.2,Clutch Slippage Warning
ZF-8HP-4030,4 -> 5,311.6,57.7,1733.2,Smooth Fast Shift (<80ms)
ZF-8HP-4031,7 -> 8,383.7,84.0,2680.7,Smooth Fast Shift (<80ms)
ZF-8HP-4032,7 -> 8,484.8,77.9,4166.1,Smooth Fast Shift (<80ms)
ZF-8HP-4033,2 -> 3,594.1,86.1,4410.3,Smooth Fast Shift (<80ms)
ZF-8HP-4034,1 -> 2,379.1,68.5,2764.5,Smooth Fast Shift (<80ms)
ZF-8HP-4035,1 -> 2,188.7,55.2,938.9,Smooth Fast Shift (<80ms)
ZF-8HP-4036,5 -> 6,365.2,84.8,3691.2,Smooth Fast Shift (<80ms)
ZF-8HP-4037,5 -> 6,198.9,51.8,1224.5,Smooth Fast Shift (<80ms)
ZF-8HP-4038,4 -> 5,384.5,76.2,3031.3,Smooth Fast Shift (<80ms)
ZF-8HP-4039,5 -> 6,506.7,82.4,3370.6,Smooth Fast Shift (<80ms)
ZF-8HP-4040,2 -> 3,438.0,80.3,2948.2,Smooth Fast Shift (<80ms)
ZF-8HP-4041,7 -> 8,432.2,80.8,4004.2,Smooth Fast Shift (<80ms)
ZF-8HP-4042,3 -> 4,318.3,77.0,2860.1,Smooth Fast Shift (<80ms)
ZF-8HP-4043,7 -> 8,621.8,90.7,4988.7,Smooth Fast Shift (<80ms)
ZF-8HP-4044,5 -> 6,494.8,72.3,3635.4,Smooth Fast Shift (<80ms)
ZF-8HP-4045,2 -> 3,463.3,86.3,3517.8,Smooth Fast Shift (<80ms)
ZF-8HP-4046,5 -> 6,583.8,88.4,4453.8,Smooth Fast Shift (<80ms)
ZF-8HP-4047,2 -> 3,398.2,73.3,2456.9,Smooth Fast Shift (<80ms)
ZF-8HP-4048,5 -> 6,443.8,69.0,3479.2,Smooth Fast Shift (<80ms)
ZF-8HP-4049,2 -> 3,569.3,101.0,4776.2,Clutch Slippage Warning
ZF-8HP-4050,5 -> 6,494.8,73.5,3450.4,Smooth Fast Shift (<80ms)
ZF-8HP-4051,4 -> 5,401.6,70.5,2287.6,Smooth Fast Shift (<80ms)
ZF-8HP-4052,1 -> 2,453.3,82.2,3290.0,Smooth Fast Shift (<80ms)
ZF-8HP-4053,5 -> 6,479.6,75.1,4293.4,Smooth Fast Shift (<80ms)
