Winter_Test_ID,Road_Incline_deg,Front_Wheel_Slip_pct,Clutch_Hydraulic_Clamp_Bar,Rear_Axle_Torque_Split_pct,AWD_Operational_Mode
SUBARU-XMODE-3238,9.6,39.3,85.0,58.3,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3239,16.2,31.3,82.2,58.1,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3240,21.4,48.0,85.0,59.8,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3241,8.0,10.4,37.7,49.0,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-3242,21.8,4.6,46.8,48.8,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3243,9.7,16.3,46.4,52.2,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3244,8.0,16.3,44.7,48.6,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-3245,9.5,37.7,80.8,58.7,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3246,5.5,35.6,71.6,55.5,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3247,8.6,19.6,53.9,54.3,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3248,23.9,20.0,75.5,56.9,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3249,23.5,46.5,85.0,59.5,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3250,12.1,35.1,84.2,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3251,23.6,5.0,45.5,53.4,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3252,17.4,29.2,79.0,57.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3253,6.2,46.8,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3254,13.5,5.2,38.2,48.6,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-3255,5.6,19.7,51.1,50.3,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3256,8.9,40.9,85.0,58.9,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3257,24.7,7.5,52.7,53.1,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3258,9.3,26.0,65.7,56.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3259,21.5,46.6,85.0,59.4,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3260,18.1,27.3,77.0,58.8,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3261,19.4,12.9,53.3,52.5,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3262,13.8,28.4,73.5,58.5,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3263,9.0,38.8,80.5,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3264,13.5,34.0,84.4,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3265,15.7,3.8,39.0,49.4,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-3266,13.4,46.1,85.0,57.7,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3267,24.2,13.6,65.2,54.8,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3268,21.3,8.4,49.2,50.8,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3269,18.1,29.2,81.7,56.7,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3270,23.6,21.7,71.7,59.3,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3271,16.1,11.6,49.6,52.4,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3272,19.6,41.4,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3273,13.7,7.7,42.1,49.8,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-3274,20.8,5.2,45.8,53.3,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3275,12.5,11.3,44.2,50.2,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-3276,27.4,9.4,63.1,54.4,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3277,18.8,30.8,85.0,59.7,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3278,10.1,27.5,67.0,58.8,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3279,7.4,14.7,43.6,49.2,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-3280,12.2,8.8,39.1,48.1,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-3281,5.9,31.3,67.1,53.8,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3282,23.3,43.2,85.0,58.8,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3283,21.1,6.9,51.9,51.1,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3284,7.3,27.7,65.6,54.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3285,17.5,34.2,85.0,59.8,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3286,6.6,20.5,50.2,50.2,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3287,14.4,23.4,62.1,56.4,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3288,20.2,6.4,42.6,49.0,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-3289,6.6,22.1,51.2,52.4,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3290,17.7,21.1,65.6,55.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3291,9.3,41.8,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3292,13.6,10.7,46.6,50.7,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3293,5.2,29.5,64.9,55.1,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3294,13.9,27.1,72.5,56.3,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3295,24.8,6.4,49.4,50.1,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3296,6.0,40.9,85.0,58.1,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3297,22.1,20.9,70.2,57.7,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3298,6.3,23.8,59.2,53.9,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3299,9.3,22.9,59.7,53.2,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3300,27.1,46.5,85.0,58.5,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3301,20.2,35.0,85.0,58.7,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3302,24.2,3.0,46.3,49.6,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3303,26.5,47.6,85.0,59.8,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3304,20.8,34.8,85.0,58.1,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3305,26.4,38.0,85.0,58.8,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3306,21.1,9.0,52.3,53.1,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3307,20.6,19.3,65.6,56.2,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3308,5.9,41.6,85.0,58.9,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3309,19.1,38.2,85.0,59.8,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3310,27.6,24.9,80.6,58.2,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3311,7.3,20.6,56.9,54.5,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3312,10.6,15.3,48.3,51.3,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3313,7.6,33.3,80.0,57.7,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3314,6.4,9.7,33.1,48.6,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-3315,24.9,30.7,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3316,12.9,24.5,65.6,50.9,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3317,22.5,6.0,47.7,50.2,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3318,26.6,38.5,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3319,12.2,40.2,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3320,17.1,22.3,67.1,55.8,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3321,22.9,19.5,71.0,55.7,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3322,27.4,9.3,62.8,54.1,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3323,21.1,3.9,41.4,48.2,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-3324,11.5,37.4,85.0,59.7,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3325,25.4,13.3,64.8,56.6,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3326,6.1,6.1,29.4,46.4,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-3327,22.6,25.4,81.6,58.7,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3328,19.1,34.4,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3329,22.9,26.2,80.1,56.7,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3330,22.9,20.3,70.2,54.9,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3331,25.0,30.5,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3332,5.6,46.0,85.0,59.9,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3333,13.5,36.9,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3334,16.2,11.7,49.9,52.4,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3335,24.1,16.9,63.2,54.9,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3336,8.5,26.1,62.1,52.9,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3337,26.4,23.4,81.4,57.8,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3338,20.2,8.3,51.6,53.9,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3339,21.8,30.2,85.0,57.6,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3340,5.9,8.2,32.0,49.0,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-3341,13.0,37.9,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3342,8.5,27.2,64.6,54.2,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3343,15.4,5.9,39.6,50.3,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-3344,8.7,47.0,85.0,59.5,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3345,26.2,47.0,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3346,24.2,34.8,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3347,14.3,37.7,85.0,58.7,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3348,12.8,36.9,85.0,59.4,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3349,8.8,42.8,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3350,27.4,30.1,85.0,57.9,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3351,5.4,24.5,58.9,56.4,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3352,6.6,25.1,60.3,52.9,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3353,6.5,24.9,60.8,55.5,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3354,23.0,31.2,85.0,58.8,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3355,14.9,22.1,64.1,53.9,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3356,6.9,28.2,66.2,56.4,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3357,17.0,47.4,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3358,7.2,30.8,70.8,58.4,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3359,20.3,22.6,71.5,54.6,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3360,17.2,35.2,85.0,59.8,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3361,13.9,14.6,51.1,52.2,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3362,8.2,22.5,55.7,54.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3363,14.4,13.6,50.5,52.9,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3364,16.9,23.8,70.0,55.4,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3365,11.2,11.1,43.8,50.8,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-3366,19.1,7.0,45.9,49.4,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3367,20.0,16.1,62.6,55.3,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3368,23.1,5.0,45.6,49.3,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3369,5.3,33.0,75.9,59.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3370,18.4,19.5,66.3,54.1,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3371,23.4,33.3,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3372,14.1,30.5,80.1,58.3,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3373,5.4,9.9,32.8,46.7,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-3374,11.3,12.6,42.9,48.3,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-3375,26.5,16.3,67.9,58.4,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3376,9.3,9.6,40.2,50.1,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-3377,16.4,20.7,60.8,54.6,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3378,27.0,32.0,85.0,59.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3379,6.7,14.4,41.7,50.8,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-3380,16.4,19.9,62.1,54.9,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3381,25.4,30.9,85.0,58.7,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3382,16.4,19.3,64.9,58.3,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3383,20.8,8.9,51.9,53.3,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3384,12.8,45.8,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3385,15.7,39.7,85.0,57.6,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3386,17.5,37.2,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3387,18.5,37.8,85.0,59.3,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3388,20.1,4.9,45.3,50.7,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3389,8.1,14.4,47.3,51.1,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3390,21.0,18.4,64.0,54.1,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3391,17.3,39.8,85.0,58.7,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3392,11.5,13.6,48.8,51.6,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3393,10.0,11.8,44.5,50.3,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-3394,10.9,43.4,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3395,10.1,24.1,60.5,50.8,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3396,8.9,47.4,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3397,27.6,13.5,67.3,56.7,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3398,23.8,37.3,85.0,59.7,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3399,26.8,7.9,57.7,54.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3400,12.7,31.8,80.5,58.3,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3401,25.9,20.7,77.1,58.7,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3402,12.5,41.9,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3403,22.0,20.5,72.8,57.8,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3404,15.5,31.7,82.1,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3405,10.7,47.8,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3406,14.7,14.2,54.6,52.6,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3407,17.1,35.2,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3408,6.1,23.6,60.1,51.7,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3409,8.7,40.1,83.4,59.4,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3410,20.3,43.9,85.0,58.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3411,22.4,33.5,85.0,58.3,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3412,23.2,29.2,85.0,59.3,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3413,18.2,35.4,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3414,6.8,45.1,85.0,59.1,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3415,19.1,38.7,85.0,57.8,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3416,10.6,45.8,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3417,16.6,24.7,71.8,55.1,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3418,6.6,9.6,36.3,48.8,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-3419,22.3,19.9,66.7,56.1,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3420,16.3,40.8,85.0,58.5,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3421,9.8,43.9,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3422,19.9,35.2,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3423,5.8,20.8,53.2,52.1,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3424,16.8,13.1,56.1,52.9,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3425,22.0,9.0,57.1,51.9,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3426,21.6,37.2,85.0,59.4,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3427,6.5,30.5,66.7,54.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3428,17.8,43.3,85.0,57.3,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3429,10.4,47.1,85.0,58.6,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3430,19.3,19.5,65.8,53.1,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3431,13.1,30.4,73.9,57.6,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3432,6.5,34.4,74.3,58.1,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3433,10.3,36.1,85.0,58.6,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3434,10.0,45.1,85.0,59.7,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3435,10.2,13.7,50.4,48.9,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3436,27.2,25.3,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3437,7.9,22.4,59.5,52.5,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3438,26.9,18.5,75.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3439,8.2,6.2,34.3,49.3,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-3440,7.8,28.1,64.3,55.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3441,10.8,37.9,82.4,57.7,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3442,9.1,5.0,33.5,48.7,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-3443,16.1,25.2,69.6,55.5,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3444,21.9,7.2,48.6,50.2,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3445,10.9,24.6,65.0,57.1,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3446,13.8,22.3,63.5,55.3,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3447,26.9,16.9,69.6,56.7,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3448,20.3,37.8,85.0,59.8,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3449,21.0,5.6,46.2,49.7,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3450,27.6,21.9,79.6,58.4,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3451,20.6,24.6,77.1,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3452,25.7,44.2,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3453,12.5,14.2,54.0,53.7,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3454,8.8,5.3,31.0,48.1,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-3455,5.4,33.2,72.8,58.7,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3456,15.5,16.7,56.1,55.6,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3457,5.1,4.8,25.0,45.0,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-3458,21.4,38.6,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3459,23.6,29.1,85.0,59.9,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3460,26.6,25.8,85.0,58.1,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3461,12.2,27.6,71.1,57.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3462,10.2,17.9,52.9,52.2,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3463,24.2,14.7,64.4,55.4,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3464,10.6,36.8,79.4,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3465,8.7,5.3,30.8,47.5,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-3466,21.3,10.5,55.9,51.6,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3467,23.9,19.9,76.2,56.6,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3468,24.7,40.4,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3469,19.8,40.9,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3470,23.2,18.4,68.8,55.6,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3471,23.7,17.1,69.2,57.7,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3472,20.6,32.0,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3473,21.1,26.7,78.8,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3474,5.9,29.4,67.5,55.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3475,16.0,47.6,85.0,57.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3476,10.8,20.5,57.7,52.8,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3477,8.6,9.9,37.5,47.9,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-3478,23.9,24.4,80.6,59.4,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3479,13.7,42.5,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3480,6.3,21.1,53.3,55.5,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3481,11.9,20.9,58.1,53.5,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3482,23.0,43.7,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3483,9.7,25.6,64.6,55.9,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3484,25.7,26.6,84.4,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3485,14.7,45.7,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3486,16.0,29.2,76.6,58.2,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3487,14.2,28.0,76.3,58.6,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3488,23.5,7.0,48.7,52.8,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3489,23.6,17.4,69.5,57.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3490,10.9,3.0,30.4,45.1,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-3491,22.3,29.8,83.7,57.7,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3492,7.6,6.5,30.2,47.6,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-3493,8.5,26.8,66.6,54.6,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3494,26.9,25.0,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3495,24.1,34.3,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3496,7.8,40.4,84.5,59.7,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3497,7.7,39.6,83.5,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3498,27.2,32.0,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3499,25.8,4.1,48.8,53.7,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3500,6.1,20.5,51.0,52.8,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3501,8.3,36.3,81.7,59.6,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3502,9.0,5.0,33.4,45.6,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-3503,6.7,24.5,61.1,53.1,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3504,23.1,45.2,85.0,59.8,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3505,13.6,16.8,56.5,53.8,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3506,6.9,40.6,85.0,57.6,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3507,24.4,43.3,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3508,27.1,31.7,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3509,18.5,14.3,56.9,51.6,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3510,18.9,45.4,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3511,12.7,26.0,67.0,54.3,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3512,25.6,6.5,53.8,49.6,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3513,25.8,39.2,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3514,24.8,45.0,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3515,10.8,17.8,54.4,54.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3516,21.8,40.8,85.0,57.9,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3517,16.1,39.2,85.0,59.1,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3518,14.8,35.9,85.0,59.3,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3519,12.5,28.9,73.8,58.7,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3520,16.1,11.5,48.9,49.7,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3521,11.7,33.9,77.2,57.6,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3522,15.5,21.8,64.4,54.4,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3523,11.9,3.6,32.1,51.4,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-3524,27.9,45.7,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-3525,8.6,29.2,69.4,56.4,X-Mode Deep Snow Traction Lock
