Thermal_Run_ID,Ambient_Temp_C,Refrigerant_Discharge_Bar,Condenser_Subcooling_K,Heating_Coefficient_COP,Cabin_Heat_Range_Penalty_pct,Heat_Pump_State
DENSO-HP-3260,0.5,23.7,9.8,3.8,9.6,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3261,-13.6,15.5,5.0,2.51,16.1,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3262,-13.4,17.9,7.0,3.08,13.9,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3263,-6.6,19.2,4.4,2.87,14.1,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3264,-14.2,16.5,5.7,2.5,15.9,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3265,-17.6,16.2,3.6,1.96,22.4,Standard PTC Resistive Assist
DENSO-HP-3266,-4.4,22.0,6.3,2.98,13.0,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3267,5.0,24.9,8.9,3.8,8.0,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3268,-13.7,14.9,8.9,3.27,14.8,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3269,-6.8,20.5,8.5,3.42,11.9,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3270,-16.2,15.2,6.5,2.84,16.3,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3271,-8.3,18.5,5.5,2.7,17.0,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3272,-12.5,18.3,3.9,1.9,21.1,Standard PTC Resistive Assist
DENSO-HP-3273,13.4,27.7,6.8,3.74,9.0,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3274,-12.2,15.7,4.2,2.28,19.4,Standard PTC Resistive Assist
DENSO-HP-3275,-13.3,18.5,5.7,2.68,17.4,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3276,2.9,24.8,9.3,3.63,9.9,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3277,-4.1,21.7,9.9,3.8,10.0,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3278,-11.9,18.2,9.1,3.56,10.6,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3279,-4.1,21.1,8.0,3.34,14.2,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3280,-8.1,19.2,7.2,3.01,14.9,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3281,3.5,25.0,6.2,3.32,13.9,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3282,-3.9,21.1,7.8,3.48,12.1,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3283,-2.1,22.0,9.4,3.8,12.7,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3284,4.9,26.0,8.6,3.8,8.6,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3285,-9.3,18.4,4.4,2.41,16.8,Standard PTC Resistive Assist
DENSO-HP-3286,-12.7,17.3,6.7,2.9,14.0,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3287,10.1,25.6,9.5,3.8,8.8,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3288,10.0,25.1,9.4,3.8,10.3,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3289,11.5,29.3,4.4,3.02,14.7,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3290,7.2,26.9,4.6,2.92,14.6,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3291,14.0,29.2,9.2,3.8,10.2,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3292,-6.4,20.4,3.8,2.42,17.8,Standard PTC Resistive Assist
DENSO-HP-3293,6.9,26.1,8.6,3.8,9.0,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3294,-12.2,17.8,7.6,3.06,12.2,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3295,1.1,23.3,8.6,3.8,9.9,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3296,13.2,30.9,9.6,3.8,9.4,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3297,13.0,29.5,9.9,3.8,9.5,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3298,14.5,30.2,4.6,3.26,12.9,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3299,-0.7,22.6,5.1,2.85,14.3,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3300,0.4,23.9,9.0,3.8,11.7,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3301,-3.6,22.6,6.2,3.16,13.7,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3302,-6.3,19.5,4.6,2.5,18.6,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3303,-4.3,20.9,9.2,3.8,9.5,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3304,6.0,26.0,4.2,2.88,14.6,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3305,-7.4,20.1,6.2,2.8,17.7,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3306,-7.7,17.3,9.2,3.75,10.4,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3307,-8.9,18.9,7.2,3.25,14.2,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3308,-6.0,20.5,4.5,2.46,19.8,Standard PTC Resistive Assist
DENSO-HP-3309,-1.2,22.8,5.5,3.07,13.7,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3310,5.0,28.3,4.3,2.96,16.3,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3311,13.1,29.1,5.2,3.42,11.0,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3312,-13.3,17.4,8.9,3.4,13.9,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3313,1.2,22.6,7.2,3.39,12.8,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3314,-1.4,24.0,6.3,3.22,13.0,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3315,-16.8,16.0,5.3,2.18,20.0,Standard PTC Resistive Assist
DENSO-HP-3316,-14.9,13.4,6.8,2.4,18.3,Standard PTC Resistive Assist
DENSO-HP-3317,9.3,27.1,9.0,3.8,10.0,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3318,-13.1,17.5,7.1,3.07,13.2,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3319,-7.2,21.2,8.5,3.56,12.6,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3320,-14.7,16.9,5.7,2.51,17.7,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3321,-16.7,15.5,6.4,2.66,16.3,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3322,12.5,30.7,7.0,3.67,9.9,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3323,10.4,26.1,9.0,3.8,10.7,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3324,-13.0,16.7,6.4,2.8,15.5,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3325,5.2,25.6,8.4,3.8,8.4,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3326,9.1,25.0,7.6,3.66,12.6,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3327,7.3,28.1,8.1,3.8,10.9,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3328,4.7,24.1,8.4,3.59,12.3,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3329,-6.1,20.7,8.6,3.61,12.7,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3330,13.7,28.2,5.9,3.67,9.9,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3331,-10.1,18.3,9.5,3.75,11.5,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3332,7.3,26.2,7.1,3.8,11.3,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3333,3.6,23.8,4.5,2.89,13.1,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3334,8.1,25.9,9.5,3.8,8.7,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3335,-4.6,20.9,8.2,3.62,11.7,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3336,-6.4,18.3,6.7,3.04,16.8,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3337,-11.9,16.5,5.9,2.74,15.8,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3338,-5.2,22.9,4.7,2.54,17.2,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3339,6.4,26.5,8.2,3.8,9.0,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3340,-3.3,21.3,9.3,3.73,10.8,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3341,6.6,25.0,8.5,3.8,9.3,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3342,1.4,23.1,8.4,3.8,11.4,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3343,-16.9,15.3,7.4,3.11,13.0,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3344,-12.8,16.3,7.3,2.81,15.9,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3345,9.0,27.0,6.5,3.43,10.7,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3346,-1.9,21.6,9.8,3.8,8.6,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3347,2.2,24.2,7.5,3.42,11.5,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3348,9.0,27.5,5.2,3.35,11.8,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3349,-16.9,13.6,9.9,3.57,10.6,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3350,-8.0,18.0,8.2,3.49,13.4,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3351,-8.0,16.1,8.8,3.55,14.4,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3352,2.5,25.4,5.5,3.06,14.4,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3353,7.7,25.8,6.7,3.42,11.5,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3354,-17.5,15.1,9.4,3.53,10.8,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3355,2.5,25.2,5.8,3.21,14.6,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3356,6.5,26.5,4.8,2.99,15.1,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3357,11.5,28.3,8.9,3.8,9.4,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3358,-3.2,21.4,3.9,2.74,19.1,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3359,12.7,27.8,8.5,3.8,10.5,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3360,-5.9,18.6,6.5,3.11,14.5,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3361,0.3,23.6,8.9,3.8,9.5,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3362,14.2,29.7,3.9,2.88,15.5,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3363,-12.5,17.2,5.1,2.48,19.1,Standard PTC Resistive Assist
DENSO-HP-3364,12.0,29.7,5.5,3.48,11.8,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3365,3.9,22.9,8.8,3.8,12.2,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3366,4.7,23.3,9.0,3.79,9.1,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3367,9.1,28.0,4.3,2.79,17.5,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3368,2.3,23.8,5.8,3.1,13.7,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3369,3.3,25.5,4.8,3.05,14.0,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3370,5.2,25.2,5.6,3.16,13.2,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3371,8.1,26.7,7.2,3.63,11.5,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3372,14.4,28.5,6.5,3.68,9.5,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3373,2.2,23.0,4.1,2.85,15.4,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3374,-14.5,15.7,5.4,2.57,15.0,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3375,-9.4,17.4,3.7,2.4,21.0,Standard PTC Resistive Assist
DENSO-HP-3376,-16.0,15.1,5.4,2.58,18.6,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3377,-5.8,20.1,3.8,2.49,17.4,Standard PTC Resistive Assist
DENSO-HP-3378,-4.7,22.2,9.8,3.68,11.4,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3379,8.0,25.8,7.9,3.8,8.6,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3380,3.8,22.8,4.3,2.73,15.6,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3381,-11.8,17.1,4.9,2.51,16.1,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3382,6.2,24.9,8.9,3.8,7.0,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3383,-4.2,22.7,9.6,3.8,9.7,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3384,-11.8,17.7,6.5,3.05,14.0,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3385,-15.2,15.5,3.6,2.25,17.1,Standard PTC Resistive Assist
DENSO-HP-3386,14.0,28.2,9.7,3.8,11.0,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3387,-15.1,15.7,9.2,3.43,9.5,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3388,14.3,29.5,4.0,2.89,14.8,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3389,1.7,23.0,6.7,3.37,12.8,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3390,-3.2,23.6,5.5,3.06,15.3,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3391,10.2,27.7,7.4,3.72,9.2,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3392,-12.4,17.7,8.6,3.21,13.1,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3393,8.7,27.4,5.7,3.32,11.7,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3394,1.5,23.4,5.3,2.93,13.5,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3395,-15.1,17.1,9.1,3.32,11.8,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3396,-12.3,16.8,8.5,3.42,12.6,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3397,4.9,24.7,5.3,3.17,14.4,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3398,13.6,28.4,5.6,3.49,12.2,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3399,1.9,23.4,4.3,2.63,16.0,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3400,-6.8,19.9,5.3,2.79,15.0,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3401,-10.7,18.1,4.7,2.37,17.8,Standard PTC Resistive Assist
DENSO-HP-3402,-7.7,20.9,5.9,2.61,15.8,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3403,-9.2,17.1,7.0,2.99,13.9,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3404,-16.9,14.9,9.8,3.53,10.9,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3405,-9.8,19.6,9.6,3.59,10.8,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3406,11.6,29.7,5.0,3.42,11.2,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3407,-4.2,20.8,6.8,3.09,12.6,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3408,-1.1,24.6,7.6,3.46,11.2,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3409,0.4,22.5,4.4,2.77,15.6,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3410,10.6,28.8,8.6,3.8,8.8,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3411,-17.5,15.5,4.6,2.3,20.4,Standard PTC Resistive Assist
DENSO-HP-3412,-4.5,21.1,9.1,3.8,10.5,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3413,-16.7,13.7,8.7,3.04,13.0,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3414,11.8,29.5,5.1,3.43,9.7,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3415,3.3,25.7,9.7,3.8,12.2,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3416,-4.0,20.4,4.3,2.62,15.7,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3417,9.1,27.8,9.5,3.8,10.5,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3418,4.1,23.7,8.7,3.8,10.2,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3419,2.5,24.1,5.3,2.93,14.6,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3420,-15.1,19.6,9.8,3.43,10.9,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3421,-15.0,14.9,4.5,2.43,18.5,Standard PTC Resistive Assist
DENSO-HP-3422,-2.5,20.2,7.5,3.49,11.5,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3423,-0.1,23.6,7.8,3.55,10.1,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3424,6.1,23.8,5.2,3.41,12.4,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3425,-11.2,17.4,8.7,3.4,12.4,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3426,2.8,25.6,5.4,3.15,13.1,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3427,-17.3,15.4,7.0,3.05,14.3,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3428,7.3,23.9,9.6,3.8,10.6,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3429,-5.5,20.6,3.8,2.37,18.0,Standard PTC Resistive Assist
DENSO-HP-3430,-7.5,21.4,7.4,3.51,10.9,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3431,-3.4,21.5,7.6,3.39,12.6,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3432,-0.7,20.2,6.7,3.28,14.2,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3433,-2.1,20.7,6.9,3.26,13.6,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3434,-11.2,17.0,5.2,2.68,15.6,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3435,-13.9,15.1,5.1,2.49,16.7,Standard PTC Resistive Assist
DENSO-HP-3436,14.1,26.9,6.4,3.8,8.5,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3437,-1.4,21.2,6.4,3.29,14.7,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3438,-2.0,20.6,9.8,3.75,10.0,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3439,1.4,23.8,5.8,3.34,11.5,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3440,2.6,24.4,6.9,3.24,14.7,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3441,-3.4,22.1,5.2,2.85,16.2,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3442,2.2,25.1,3.6,2.49,17.1,Standard PTC Resistive Assist
DENSO-HP-3443,10.8,30.9,6.6,3.64,11.7,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3444,-0.3,23.1,8.4,3.58,10.1,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3445,11.9,30.0,9.4,3.8,10.4,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3446,-2.5,22.1,6.0,3.02,14.1,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3447,8.7,28.0,8.7,3.8,9.6,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3448,13.2,28.8,3.9,3.0,13.8,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3449,-1.0,24.1,7.4,3.5,10.7,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3450,-10.0,19.4,6.2,2.82,16.6,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3451,-1.5,21.5,6.1,3.18,14.8,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3452,-13.5,17.9,5.7,2.73,17.6,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3453,1.2,22.2,7.3,3.39,13.8,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3454,-16.6,14.1,6.3,2.96,13.3,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3455,-12.6,16.5,5.6,2.68,18.5,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3456,3.9,23.9,5.7,3.2,15.3,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3457,9.1,24.8,9.6,3.8,10.4,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3458,-0.9,23.3,5.6,2.95,15.6,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3459,13.0,28.5,8.4,3.8,10.3,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3460,-3.6,20.6,7.8,3.46,10.0,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3461,12.2,25.6,8.2,3.8,10.0,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3462,-16.0,16.9,8.6,3.26,13.4,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3463,-17.2,18.8,3.9,2.16,19.3,Standard PTC Resistive Assist
DENSO-HP-3464,12.8,27.8,3.8,2.86,16.3,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3465,13.2,28.8,7.2,3.8,11.2,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3466,9.4,27.3,5.0,2.98,14.3,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3467,12.3,31.8,4.7,3.35,13.4,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3468,-17.5,14.9,5.1,2.53,18.1,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3469,-4.4,21.9,6.0,3.01,14.1,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3470,11.7,29.2,4.1,3.18,14.7,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3471,-3.6,20.5,5.2,2.96,15.2,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3472,-15.6,16.2,4.4,2.34,18.1,Standard PTC Resistive Assist
DENSO-HP-3473,-7.9,18.6,4.5,2.38,19.9,Standard PTC Resistive Assist
DENSO-HP-3474,6.5,26.0,6.7,3.5,12.5,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3475,-1.0,22.2,7.8,3.58,10.8,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3476,15.0,27.1,4.9,3.38,11.9,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3477,9.3,28.5,9.9,3.8,11.1,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3478,-14.2,17.8,4.3,2.38,18.5,Standard PTC Resistive Assist
DENSO-HP-3479,-12.4,16.6,6.2,2.67,16.2,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3480,6.8,26.6,9.0,3.8,10.2,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3481,3.1,24.8,4.9,2.87,14.9,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3482,12.0,30.3,7.1,3.77,10.0,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3483,5.3,24.4,9.0,3.8,10.0,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3484,11.8,27.2,7.4,3.8,8.8,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3485,5.9,25.7,7.2,3.8,9.3,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3486,-9.0,19.4,5.0,2.78,14.2,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3487,6.6,27.4,7.5,3.47,13.4,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3488,10.9,28.1,6.9,3.7,10.3,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3489,9.0,25.7,7.9,3.62,11.8,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3490,-1.7,24.1,4.8,2.95,15.0,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3491,-6.3,19.6,8.8,3.5,12.3,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3492,-6.7,19.4,6.6,3.06,14.6,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3493,10.8,30.7,8.0,3.61,11.1,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3494,-12.3,17.4,5.1,2.58,15.0,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3495,-8.1,22.0,5.6,2.78,16.9,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3496,-11.2,15.5,7.2,2.97,15.2,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3497,-11.0,17.6,6.3,3.03,13.7,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3498,-7.2,17.8,8.8,3.59,12.6,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3499,7.7,24.9,7.2,3.7,8.2,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3500,-9.1,17.9,5.5,2.77,15.5,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3501,3.3,23.3,7.3,3.33,12.4,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3502,6.1,27.2,6.5,3.33,14.0,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3503,10.1,28.2,3.6,2.83,15.0,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3504,2.2,25.5,8.1,3.49,10.7,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3505,14.4,30.2,6.9,3.78,10.3,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3506,-9.3,19.2,8.4,3.43,12.0,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3507,-12.0,16.5,4.5,2.41,16.6,Standard PTC Resistive Assist
DENSO-HP-3508,-15.0,16.8,5.7,2.73,15.4,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3509,-6.4,19.8,5.6,2.93,15.2,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3510,-3.1,22.0,8.3,3.52,11.2,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3511,-15.3,17.1,6.2,2.48,16.4,Standard PTC Resistive Assist
DENSO-HP-3512,-16.7,15.8,6.7,2.69,17.0,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3513,-4.1,21.5,5.8,3.06,12.8,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3514,-11.1,18.7,8.9,3.5,12.1,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3515,13.9,28.9,4.9,3.33,13.0,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3516,-0.6,25.3,7.6,3.45,11.7,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3517,-3.5,21.0,7.0,3.43,11.6,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3518,-15.0,15.8,5.9,2.6,15.7,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3519,7.0,27.7,5.5,3.19,13.1,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3520,14.7,31.2,7.8,3.8,9.0,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3521,-6.4,20.8,6.9,3.08,13.5,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3522,-11.0,17.5,4.6,2.52,17.3,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3523,10.5,29.6,7.7,3.8,10.6,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3524,7.8,26.7,4.8,3.12,13.9,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3525,1.8,21.9,9.6,3.8,10.1,High-Efficiency Subcooling (COP >2.5)
DENSO-HP-3526,-1.1,22.7,5.3,3.01,15.5,High-Efficiency Subcooling (COP >2.5)
