Driveline_Run_ID,Driveshaft_Speed_RPM,Driveline_Torque_Nm,Torsional_Vibration_G,Dynamic_Damping_Stiffness,Driveline_Smoothness
ALFA-GIORGIO-3298,3627,536.0,0.297,1467.3,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3299,3340,246.7,0.288,1450.2,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3300,5087,239.7,0.359,1410.3,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3301,2938,558.2,0.368,1331.8,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3302,2019,511.4,0.297,1527.2,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3303,4038,299.1,0.308,1423.7,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3304,3660,517.0,0.363,1394.3,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3305,2155,200.2,0.207,1590.9,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3306,5865,599.0,0.4,1332.8,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3307,3220,188.1,0.234,1474.8,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3308,3201,292.5,0.297,1323.0,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3309,5106,542.5,0.409,1331.8,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3310,6186,363.3,0.419,1313.4,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3311,4747,383.6,0.379,1330.8,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3312,1574,310.7,0.226,1550.9,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3313,2537,386.1,0.245,1524.3,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3314,7175,537.1,0.53,1131.8,Torsional Resonance Detected / Damper Sizing
ALFA-GIORGIO-3315,6876,267.1,0.401,1324.7,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3316,3460,548.7,0.333,1430.7,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3317,5840,256.5,0.332,1393.9,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3318,5421,159.9,0.278,1455.6,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3319,7000,216.3,0.4,1336.0,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3320,6393,383.8,0.368,1376.8,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3321,1937,335.9,0.211,1553.0,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3322,6811,317.8,0.447,1284.0,Torsional Resonance Detected / Damper Sizing
ALFA-GIORGIO-3323,5915,241.0,0.341,1363.4,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3324,4631,193.6,0.336,1367.2,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3325,2434,247.2,0.256,1561.4,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3326,4573,437.7,0.39,1372.0,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3327,5412,355.2,0.397,1292.8,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3328,5125,516.7,0.415,1343.9,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3329,3392,296.6,0.281,1536.3,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3330,3946,292.6,0.263,1443.8,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3331,7115,482.4,0.416,1316.7,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3332,3659,559.2,0.353,1401.2,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3333,4518,318.6,0.316,1447.3,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3334,1711,401.9,0.23,1492.3,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3335,7475,342.4,0.492,1232.1,Torsional Resonance Detected / Damper Sizing
ALFA-GIORGIO-3336,6879,161.8,0.402,1331.5,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3337,6483,453.3,0.411,1308.9,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3338,6320,225.7,0.36,1419.5,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3339,5109,560.1,0.411,1309.6,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3340,3737,328.4,0.312,1412.0,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3341,2634,410.3,0.265,1468.5,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3342,5269,218.2,0.298,1415.1,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3343,3204,232.3,0.321,1422.8,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3344,6655,585.6,0.512,1230.6,Torsional Resonance Detected / Damper Sizing
ALFA-GIORGIO-3345,5619,515.7,0.414,1264.4,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3346,5274,415.1,0.36,1332.8,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3347,2392,474.7,0.305,1425.7,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3348,4959,373.5,0.35,1378.8,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3349,3680,560.3,0.319,1448.2,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3350,4193,269.3,0.282,1442.5,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3351,6369,595.0,0.499,1215.6,Torsional Resonance Detected / Damper Sizing
ALFA-GIORGIO-3352,2239,590.4,0.277,1466.1,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3353,2585,409.4,0.277,1475.5,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3354,6385,578.2,0.463,1183.2,Torsional Resonance Detected / Damper Sizing
ALFA-GIORGIO-3355,3886,344.5,0.316,1453.4,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3356,2288,281.3,0.191,1517.6,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3357,7275,189.3,0.397,1277.7,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3358,7335,582.6,0.453,1252.1,Torsional Resonance Detected / Damper Sizing
ALFA-GIORGIO-3359,1515,295.9,0.201,1570.8,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3360,5942,409.1,0.379,1344.3,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3361,5710,289.5,0.33,1351.1,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3362,2598,258.6,0.213,1501.9,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3363,3515,164.2,0.288,1466.5,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3364,3183,367.0,0.28,1420.3,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3365,5233,317.4,0.332,1471.2,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3366,4197,319.0,0.316,1513.1,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3367,4155,235.8,0.274,1487.7,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3368,6318,320.1,0.436,1327.1,Torsional Resonance Detected / Damper Sizing
ALFA-GIORGIO-3369,3627,332.1,0.281,1447.5,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3370,3901,223.2,0.268,1451.1,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3371,5093,518.7,0.391,1313.7,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3372,7062,477.7,0.43,1267.8,Torsional Resonance Detected / Damper Sizing
ALFA-GIORGIO-3373,2407,397.7,0.227,1553.5,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3374,2020,259.4,0.246,1520.6,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3375,2639,194.4,0.268,1453.0,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3376,5813,476.9,0.448,1247.1,Torsional Resonance Detected / Damper Sizing
ALFA-GIORGIO-3377,3333,198.1,0.207,1538.5,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3378,3659,209.1,0.31,1452.8,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3379,4647,462.8,0.33,1395.6,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3380,1926,592.0,0.289,1491.6,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3381,7250,330.1,0.464,1247.8,Torsional Resonance Detected / Damper Sizing
ALFA-GIORGIO-3382,3789,541.3,0.344,1379.0,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3383,4313,397.3,0.339,1359.6,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3384,5590,296.1,0.399,1277.1,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3385,4075,295.1,0.3,1486.0,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3386,5608,553.9,0.42,1322.3,Torsional Resonance Detected / Damper Sizing
ALFA-GIORGIO-3387,4322,546.6,0.4,1325.8,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3388,5362,475.7,0.419,1278.0,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3389,7014,569.5,0.49,1190.3,Torsional Resonance Detected / Damper Sizing
ALFA-GIORGIO-3390,3350,571.2,0.316,1451.8,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3391,2089,542.0,0.295,1418.2,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3392,1646,561.8,0.296,1489.9,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3393,6070,437.8,0.379,1259.4,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3394,3218,212.0,0.295,1451.3,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3395,2312,547.1,0.3,1487.7,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3396,4912,473.3,0.368,1371.0,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3397,5566,442.5,0.363,1406.1,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3398,3747,390.6,0.311,1377.2,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3399,3017,469.2,0.347,1396.1,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3400,6371,229.1,0.426,1204.8,Torsional Resonance Detected / Damper Sizing
ALFA-GIORGIO-3401,7165,495.8,0.481,1224.7,Torsional Resonance Detected / Damper Sizing
ALFA-GIORGIO-3402,4182,536.3,0.384,1422.8,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3403,3477,532.3,0.319,1406.7,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3404,4658,196.2,0.276,1512.6,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3405,6226,564.4,0.437,1274.3,Torsional Resonance Detected / Damper Sizing
ALFA-GIORGIO-3406,2572,443.6,0.264,1493.6,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3407,2704,436.9,0.263,1427.2,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3408,3880,375.6,0.315,1451.8,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3409,5545,398.6,0.359,1310.0,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3410,3196,220.4,0.245,1520.1,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3411,6216,263.0,0.376,1330.0,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3412,5117,520.3,0.393,1386.9,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3413,4168,238.1,0.233,1447.5,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3414,1647,274.6,0.209,1517.5,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3415,3652,493.5,0.342,1362.1,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3416,6412,150.4,0.339,1388.3,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3417,1672,400.4,0.226,1489.6,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3418,3996,397.3,0.305,1403.0,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3419,2389,225.9,0.209,1506.1,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3420,6105,466.0,0.413,1276.1,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3421,3336,481.0,0.267,1384.9,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3422,5006,458.0,0.399,1312.7,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3423,3587,249.6,0.314,1404.5,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3424,2293,398.9,0.261,1508.4,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3425,4384,367.9,0.314,1396.8,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3426,1935,456.0,0.263,1540.0,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3427,5530,459.0,0.369,1342.3,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3428,3351,433.9,0.292,1457.6,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3429,5725,359.4,0.343,1412.4,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3430,3001,280.8,0.243,1518.7,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3431,1673,289.1,0.229,1498.9,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3432,6310,391.6,0.465,1259.1,Torsional Resonance Detected / Damper Sizing
ALFA-GIORGIO-3433,5677,430.3,0.409,1309.5,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3434,6074,480.9,0.441,1308.4,Torsional Resonance Detected / Damper Sizing
ALFA-GIORGIO-3435,2757,257.7,0.244,1464.2,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3436,4747,222.7,0.338,1403.0,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3437,6806,508.3,0.459,1217.7,Torsional Resonance Detected / Damper Sizing
ALFA-GIORGIO-3438,5740,498.9,0.378,1335.8,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3439,6170,470.2,0.475,1139.1,Torsional Resonance Detected / Damper Sizing
ALFA-GIORGIO-3440,4249,259.6,0.301,1501.1,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3441,6359,368.1,0.426,1210.6,Torsional Resonance Detected / Damper Sizing
ALFA-GIORGIO-3442,4284,522.0,0.383,1353.9,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3443,6941,278.1,0.447,1244.1,Torsional Resonance Detected / Damper Sizing
ALFA-GIORGIO-3444,7192,271.6,0.418,1239.8,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3445,3981,495.2,0.307,1451.4,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3446,2124,422.8,0.232,1501.5,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3447,5529,389.7,0.368,1349.9,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3448,4469,201.0,0.261,1518.4,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3449,5182,423.7,0.361,1317.0,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3450,5034,330.5,0.325,1348.6,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3451,7420,521.2,0.468,1211.2,Torsional Resonance Detected / Damper Sizing
ALFA-GIORGIO-3452,4272,250.9,0.28,1460.5,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3453,4515,198.9,0.255,1565.6,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3454,3813,261.9,0.254,1527.0,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3455,3197,155.2,0.289,1498.1,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3456,1548,333.0,0.266,1467.1,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3457,6304,418.2,0.397,1279.7,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3458,6087,435.7,0.4,1343.1,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3459,6565,292.9,0.424,1316.3,Torsional Resonance Detected / Damper Sizing
ALFA-GIORGIO-3460,5766,300.5,0.374,1391.0,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3461,3253,218.8,0.269,1523.8,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3462,6103,573.2,0.46,1246.4,Torsional Resonance Detected / Damper Sizing
ALFA-GIORGIO-3463,2833,323.1,0.275,1408.3,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3464,6898,394.6,0.456,1298.6,Torsional Resonance Detected / Damper Sizing
ALFA-GIORGIO-3465,3204,295.6,0.274,1509.3,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3466,3123,577.6,0.335,1376.1,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3467,1932,268.9,0.197,1532.7,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3468,6211,593.0,0.473,1128.9,Torsional Resonance Detected / Damper Sizing
ALFA-GIORGIO-3469,5950,162.8,0.317,1424.1,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3470,1928,239.0,0.229,1464.6,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3471,1601,212.0,0.229,1499.5,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3472,1989,233.1,0.215,1530.7,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3473,7172,150.9,0.41,1298.0,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3474,3845,393.2,0.317,1467.2,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3475,2895,404.1,0.289,1449.3,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3476,5351,489.1,0.387,1243.0,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3477,7430,174.2,0.38,1310.0,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3478,3863,213.9,0.217,1592.8,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3479,6826,196.0,0.397,1334.8,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3480,4940,247.0,0.352,1359.1,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3481,3317,408.8,0.259,1451.7,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3482,1812,189.2,0.226,1495.4,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3483,1934,572.2,0.281,1487.6,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3484,2740,574.2,0.309,1384.1,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3485,5341,588.1,0.466,1244.5,Torsional Resonance Detected / Damper Sizing
ALFA-GIORGIO-3486,1689,506.9,0.244,1484.1,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3487,1561,523.2,0.187,1522.2,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3488,2181,200.9,0.2,1570.4,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3489,7480,282.9,0.406,1248.0,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3490,3284,371.0,0.216,1458.3,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3491,5570,491.9,0.405,1313.0,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3492,3368,454.6,0.306,1408.9,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3493,2035,549.0,0.307,1389.6,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3494,2243,194.8,0.176,1575.8,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3495,4745,451.4,0.352,1377.2,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3496,5966,428.2,0.413,1317.7,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3497,3548,525.5,0.301,1450.5,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3498,1675,207.4,0.207,1514.3,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3499,4126,330.3,0.291,1443.9,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3500,5799,548.8,0.386,1335.2,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3501,6082,426.5,0.405,1294.5,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3502,2026,185.9,0.162,1634.7,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3503,3799,317.9,0.337,1323.4,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3504,7483,218.5,0.421,1312.8,Torsional Resonance Detected / Damper Sizing
ALFA-GIORGIO-3505,7018,442.8,0.444,1245.2,Torsional Resonance Detected / Damper Sizing
ALFA-GIORGIO-3506,2090,422.9,0.214,1578.2,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3507,6262,551.0,0.419,1261.4,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3508,3505,526.0,0.34,1400.6,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3509,4417,374.8,0.309,1487.5,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3510,5881,305.1,0.289,1487.8,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3511,6813,533.7,0.436,1223.6,Torsional Resonance Detected / Damper Sizing
ALFA-GIORGIO-3512,1601,445.4,0.241,1485.9,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3513,7411,542.9,0.488,1265.1,Torsional Resonance Detected / Damper Sizing
ALFA-GIORGIO-3514,3741,332.0,0.29,1411.1,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3515,1948,346.7,0.208,1594.6,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3516,2882,443.1,0.283,1464.3,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3517,7131,396.9,0.427,1338.8,Torsional Resonance Detected / Damper Sizing
ALFA-GIORGIO-3518,6706,400.2,0.403,1344.5,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3519,2128,373.2,0.236,1477.5,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3520,2356,337.5,0.283,1424.9,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3521,5087,369.7,0.289,1408.0,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3522,2076,190.5,0.182,1607.7,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3523,3635,454.2,0.361,1391.1,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3524,2906,372.4,0.296,1446.9,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3525,4656,188.5,0.284,1464.6,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3526,6248,356.6,0.396,1338.3,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3527,6501,484.8,0.456,1271.6,Torsional Resonance Detected / Damper Sizing
ALFA-GIORGIO-3528,4321,342.2,0.338,1375.0,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3529,5958,153.5,0.363,1401.2,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3530,7184,486.8,0.476,1237.2,Torsional Resonance Detected / Damper Sizing
ALFA-GIORGIO-3531,2707,594.9,0.313,1368.7,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3532,4289,186.3,0.306,1459.3,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3533,4763,451.2,0.385,1315.5,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3534,7410,291.7,0.402,1231.3,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3535,2806,398.3,0.246,1499.2,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3536,6198,391.3,0.459,1267.2,Torsional Resonance Detected / Damper Sizing
ALFA-GIORGIO-3537,2529,169.9,0.182,1533.8,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3538,6773,550.3,0.442,1303.8,Torsional Resonance Detected / Damper Sizing
ALFA-GIORGIO-3539,5966,429.2,0.413,1391.0,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3540,3515,474.3,0.305,1438.8,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3541,2614,540.3,0.307,1387.5,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3542,5281,509.4,0.359,1437.6,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3543,5735,172.7,0.328,1388.3,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3544,1650,549.4,0.278,1476.0,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3545,3643,404.6,0.36,1445.0,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3546,4483,229.9,0.264,1462.0,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3547,3956,482.0,0.354,1400.7,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3548,3472,455.2,0.266,1463.4,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3549,3999,334.6,0.275,1522.1,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3550,6069,163.9,0.384,1376.7,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3551,7083,426.6,0.414,1380.0,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3552,1720,446.4,0.317,1407.4,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3553,5019,168.7,0.26,1532.2,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3554,4190,203.3,0.286,1469.8,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3555,5932,307.1,0.386,1297.7,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3556,2036,426.4,0.277,1549.9,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3557,6418,379.5,0.447,1227.8,Torsional Resonance Detected / Damper Sizing
ALFA-GIORGIO-3558,5744,224.6,0.309,1461.3,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3559,5604,196.9,0.314,1373.0,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3560,2692,397.8,0.279,1522.9,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3561,4899,277.7,0.314,1378.4,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3562,5664,532.0,0.408,1330.3,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3563,3211,498.8,0.308,1328.7,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3564,6064,343.4,0.354,1331.9,Nominal Carbon-Fiber Driveline Balance
ALFA-GIORGIO-3565,2632,436.3,0.274,1421.9,Nominal Carbon-Fiber Driveline Balance
