Sensor_Read_ID,Vehicle_Speed_kmh,Road_Water_Depth_mm,Tread_Depth_mm,Wet_Braking_Distance_m,Hydroplaning_Risk
CONTI-TIRE-5343,58.8,2.6,7.2,24.1,Safe Wet Grip Margin
CONTI-TIRE-5344,120.2,2.5,7.9,89.5,Safe Wet Grip Margin
CONTI-TIRE-5345,79.2,5.0,2.0,68.4,High Hydroplaning Risk
CONTI-TIRE-5346,52.2,6.6,6.2,22.8,Safe Wet Grip Margin
CONTI-TIRE-5347,95.9,1.7,5.4,71.2,Safe Wet Grip Margin
CONTI-TIRE-5348,99.4,1.2,2.0,92.8,Safe Wet Grip Margin
CONTI-TIRE-5349,78.1,6.2,4.3,63.1,Safe Wet Grip Margin
CONTI-TIRE-5350,79.6,5.8,4.4,65.1,Safe Wet Grip Margin
CONTI-TIRE-5351,74.5,2.0,6.6,38.4,Safe Wet Grip Margin
CONTI-TIRE-5352,76.4,7.1,6.8,54.3,Safe Wet Grip Margin
CONTI-TIRE-5353,116.0,3.6,1.9,144.2,High Hydroplaning Risk
CONTI-TIRE-5354,67.3,3.5,5.6,38.3,Safe Wet Grip Margin
CONTI-TIRE-5355,72.3,8.0,4.1,58.4,High Hydroplaning Risk
CONTI-TIRE-5356,78.3,0.6,6.4,37.2,Safe Wet Grip Margin
CONTI-TIRE-5357,120.6,1.9,2.5,135.6,High Hydroplaning Risk
CONTI-TIRE-5358,53.3,2.4,4.6,21.2,Safe Wet Grip Margin
CONTI-TIRE-5359,113.6,9.0,3.4,159.9,High Hydroplaning Risk
CONTI-TIRE-5360,138.8,3.0,4.9,161.5,High Hydroplaning Risk
CONTI-TIRE-5361,93.0,6.6,4.7,89.7,High Hydroplaning Risk
CONTI-TIRE-5362,55.8,4.0,2.2,27.9,Safe Wet Grip Margin
CONTI-TIRE-5363,102.3,1.1,7.5,61.9,Safe Wet Grip Margin
CONTI-TIRE-5364,59.7,2.3,4.9,26.9,Safe Wet Grip Margin
CONTI-TIRE-5365,104.5,1.5,4.5,88.1,Safe Wet Grip Margin
CONTI-TIRE-5366,104.1,3.9,6.0,89.1,Safe Wet Grip Margin
CONTI-TIRE-5367,101.5,4.1,2.6,107.8,High Hydroplaning Risk
CONTI-TIRE-5368,128.1,1.2,6.7,106.0,Safe Wet Grip Margin
CONTI-TIRE-5369,99.0,1.9,7.0,63.8,Safe Wet Grip Margin
CONTI-TIRE-5370,103.3,1.9,7.8,62.5,Safe Wet Grip Margin
CONTI-TIRE-5371,117.9,6.3,2.4,160.4,High Hydroplaning Risk
CONTI-TIRE-5372,59.0,4.6,5.0,30.2,Safe Wet Grip Margin
CONTI-TIRE-5373,118.7,8.5,2.1,180.8,High Hydroplaning Risk
CONTI-TIRE-5374,60.3,8.1,7.1,37.8,Safe Wet Grip Margin
CONTI-TIRE-5375,85.8,3.3,2.1,73.4,High Hydroplaning Risk
CONTI-TIRE-5376,122.0,5.0,4.1,143.9,High Hydroplaning Risk
CONTI-TIRE-5377,136.9,4.6,2.6,197.7,High Hydroplaning Risk
CONTI-TIRE-5378,140.0,6.7,4.6,202.6,High Hydroplaning Risk
CONTI-TIRE-5379,103.1,7.9,7.7,96.7,High Hydroplaning Risk
CONTI-TIRE-5380,120.1,7.6,1.8,182.4,High Hydroplaning Risk
CONTI-TIRE-5381,118.5,1.8,4.8,109.7,Safe Wet Grip Margin
CONTI-TIRE-5382,91.3,0.7,3.2,67.8,Safe Wet Grip Margin
CONTI-TIRE-5383,128.1,3.7,3.1,165.5,High Hydroplaning Risk
CONTI-TIRE-5384,110.3,5.1,3.0,131.6,High Hydroplaning Risk
CONTI-TIRE-5385,72.5,0.8,1.6,49.8,Safe Wet Grip Margin
CONTI-TIRE-5386,62.9,6.9,4.3,39.6,Safe Wet Grip Margin
CONTI-TIRE-5387,115.1,5.4,2.6,147.2,High Hydroplaning Risk
CONTI-TIRE-5388,138.6,1.1,6.3,125.5,Safe Wet Grip Margin
CONTI-TIRE-5389,63.0,8.9,4.2,42.7,Safe Wet Grip Margin
CONTI-TIRE-5390,98.2,2.7,6.6,71.5,Safe Wet Grip Margin
CONTI-TIRE-5391,72.2,3.5,3.4,49.8,Safe Wet Grip Margin
CONTI-TIRE-5392,94.3,7.0,5.8,89.5,High Hydroplaning Risk
CONTI-TIRE-5393,92.9,8.3,1.7,113.4,High Hydroplaning Risk
CONTI-TIRE-5394,125.3,3.6,5.6,128.1,High Hydroplaning Risk
CONTI-TIRE-5395,87.5,6.4,7.1,70.4,Safe Wet Grip Margin
CONTI-TIRE-5396,85.8,7.7,5.1,80.7,High Hydroplaning Risk
CONTI-TIRE-5397,97.0,1.7,6.9,61.7,Safe Wet Grip Margin
CONTI-TIRE-5398,104.5,7.1,5.8,107.2,High Hydroplaning Risk
CONTI-TIRE-5399,93.6,2.5,5.3,68.4,Safe Wet Grip Margin
CONTI-TIRE-5400,57.1,4.9,7.2,29.8,Safe Wet Grip Margin
CONTI-TIRE-5401,52.8,7.2,4.5,31.1,Safe Wet Grip Margin
CONTI-TIRE-5402,106.6,8.4,4.8,127.7,High Hydroplaning Risk
CONTI-TIRE-5403,134.3,7.4,3.1,213.3,High Hydroplaning Risk
CONTI-TIRE-5404,134.9,5.5,4.6,178.3,High Hydroplaning Risk
CONTI-TIRE-5405,104.6,3.0,4.7,94.0,Safe Wet Grip Margin
CONTI-TIRE-5406,53.9,6.1,7.6,25.3,Safe Wet Grip Margin
CONTI-TIRE-5407,69.5,4.1,4.3,44.7,Safe Wet Grip Margin
CONTI-TIRE-5408,96.8,2.9,4.2,81.7,Safe Wet Grip Margin
CONTI-TIRE-5409,50.1,1.3,2.7,26.0,Safe Wet Grip Margin
CONTI-TIRE-5410,63.6,1.3,3.9,35.6,Safe Wet Grip Margin
CONTI-TIRE-5411,81.0,6.3,5.8,60.7,Safe Wet Grip Margin
CONTI-TIRE-5412,110.2,1.8,7.4,76.3,Safe Wet Grip Margin
CONTI-TIRE-5413,59.8,0.6,5.3,25.1,Safe Wet Grip Margin
CONTI-TIRE-5414,90.8,7.0,7.4,73.4,Safe Wet Grip Margin
CONTI-TIRE-5415,51.8,1.2,7.3,20.0,Safe Wet Grip Margin
CONTI-TIRE-5416,64.7,0.5,5.1,31.4,Safe Wet Grip Margin
CONTI-TIRE-5417,66.1,5.6,7.2,35.5,Safe Wet Grip Margin
CONTI-TIRE-5418,56.5,3.1,5.4,25.7,Safe Wet Grip Margin
CONTI-TIRE-5419,78.8,5.9,5.4,59.3,Safe Wet Grip Margin
CONTI-TIRE-5420,92.7,8.5,4.0,100.1,High Hydroplaning Risk
CONTI-TIRE-5421,80.3,3.3,5.6,51.5,Safe Wet Grip Margin
CONTI-TIRE-5422,81.4,3.7,3.0,64.5,Safe Wet Grip Margin
CONTI-TIRE-5423,106.8,8.7,3.2,138.8,High Hydroplaning Risk
CONTI-TIRE-5424,93.5,5.0,1.9,100.2,High Hydroplaning Risk
CONTI-TIRE-5425,114.1,5.6,5.9,116.2,High Hydroplaning Risk
CONTI-TIRE-5426,55.1,7.5,2.6,38.5,Safe Wet Grip Margin
CONTI-TIRE-5427,92.0,1.0,4.8,59.5,Safe Wet Grip Margin
CONTI-TIRE-5428,114.1,8.0,5.0,143.1,High Hydroplaning Risk
CONTI-TIRE-5429,90.1,3.2,6.4,60.5,Safe Wet Grip Margin
CONTI-TIRE-5430,134.0,1.7,7.9,107.9,Safe Wet Grip Margin
CONTI-TIRE-5431,108.5,5.1,2.9,127.0,High Hydroplaning Risk
CONTI-TIRE-5432,91.9,8.5,4.5,97.2,High Hydroplaning Risk
CONTI-TIRE-5433,80.1,8.5,1.6,85.2,High Hydroplaning Risk
CONTI-TIRE-5434,105.0,1.4,7.2,65.6,Safe Wet Grip Margin
CONTI-TIRE-5435,133.3,5.0,5.9,155.4,High Hydroplaning Risk
CONTI-TIRE-5436,108.3,3.5,3.3,113.4,High Hydroplaning Risk
CONTI-TIRE-5437,72.1,1.2,3.0,43.1,Safe Wet Grip Margin
CONTI-TIRE-5438,105.6,5.3,7.9,83.5,Safe Wet Grip Margin
CONTI-TIRE-5439,53.2,4.1,6.9,24.0,Safe Wet Grip Margin
CONTI-TIRE-5440,58.5,3.6,2.4,34.6,Safe Wet Grip Margin
CONTI-TIRE-5441,133.3,7.4,7.6,161.3,High Hydroplaning Risk
CONTI-TIRE-5442,115.0,4.8,4.9,124.1,High Hydroplaning Risk
CONTI-TIRE-5443,135.1,6.1,3.5,197.5,High Hydroplaning Risk
CONTI-TIRE-5444,67.0,1.8,2.4,41.7,Safe Wet Grip Margin
CONTI-TIRE-5445,59.4,6.0,1.9,38.9,High Hydroplaning Risk
CONTI-TIRE-5446,52.6,4.6,6.2,23.2,Safe Wet Grip Margin
CONTI-TIRE-5447,94.2,1.5,2.8,80.2,Safe Wet Grip Margin
CONTI-TIRE-5448,121.7,6.4,6.4,138.0,High Hydroplaning Risk
CONTI-TIRE-5449,77.8,4.9,5.6,53.2,Safe Wet Grip Margin
CONTI-TIRE-5450,71.4,7.9,3.4,60.0,High Hydroplaning Risk
CONTI-TIRE-5451,63.7,4.8,1.7,46.8,High Hydroplaning Risk
CONTI-TIRE-5452,94.5,6.1,2.0,104.1,High Hydroplaning Risk
CONTI-TIRE-5453,81.9,0.7,6.3,40.0,Safe Wet Grip Margin
CONTI-TIRE-5454,70.6,7.9,5.0,51.0,Safe Wet Grip Margin
CONTI-TIRE-5455,57.4,6.6,6.9,31.4,Safe Wet Grip Margin
CONTI-TIRE-5456,116.3,1.3,6.7,87.2,Safe Wet Grip Margin
CONTI-TIRE-5457,74.5,1.1,4.7,36.2,Safe Wet Grip Margin
CONTI-TIRE-5458,123.0,1.9,2.6,141.0,High Hydroplaning Risk
CONTI-TIRE-5459,93.8,6.0,2.5,101.8,High Hydroplaning Risk
CONTI-TIRE-5460,61.4,0.9,2.4,33.7,Safe Wet Grip Margin
CONTI-TIRE-5461,59.6,5.1,3.6,37.8,Safe Wet Grip Margin
CONTI-TIRE-5462,137.5,1.0,2.7,167.3,High Hydroplaning Risk
CONTI-TIRE-5463,77.5,1.9,7.5,40.6,Safe Wet Grip Margin
CONTI-TIRE-5464,110.1,4.1,6.3,100.3,Safe Wet Grip Margin
CONTI-TIRE-5465,70.7,5.3,5.5,48.0,Safe Wet Grip Margin
CONTI-TIRE-5466,54.4,6.2,5.0,29.7,Safe Wet Grip Margin
CONTI-TIRE-5467,115.0,3.2,5.6,105.9,Safe Wet Grip Margin
CONTI-TIRE-5468,77.4,1.1,6.1,43.8,Safe Wet Grip Margin
CONTI-TIRE-5469,94.1,8.2,2.0,113.5,High Hydroplaning Risk
CONTI-TIRE-5470,62.4,4.9,2.9,41.7,Safe Wet Grip Margin
CONTI-TIRE-5471,92.7,7.1,2.4,106.9,High Hydroplaning Risk
CONTI-TIRE-5472,134.3,3.9,4.0,170.9,High Hydroplaning Risk
CONTI-TIRE-5473,75.6,6.4,1.7,68.7,High Hydroplaning Risk
CONTI-TIRE-5474,61.6,7.4,5.3,38.2,Safe Wet Grip Margin
CONTI-TIRE-5475,67.0,2.1,2.4,42.9,Safe Wet Grip Margin
CONTI-TIRE-5476,80.7,2.8,5.9,47.8,Safe Wet Grip Margin
CONTI-TIRE-5477,81.3,6.0,2.5,78.7,High Hydroplaning Risk
CONTI-TIRE-5478,86.5,3.0,7.0,51.9,Safe Wet Grip Margin
CONTI-TIRE-5479,74.1,6.2,2.4,62.2,High Hydroplaning Risk
CONTI-TIRE-5480,134.8,3.7,4.4,166.0,High Hydroplaning Risk
CONTI-TIRE-5481,126.5,5.7,2.6,177.1,High Hydroplaning Risk
CONTI-TIRE-5482,77.6,1.8,3.8,52.4,Safe Wet Grip Margin
CONTI-TIRE-5483,121.9,8.9,4.9,170.2,High Hydroplaning Risk
CONTI-TIRE-5484,58.6,0.6,4.4,24.8,Safe Wet Grip Margin
CONTI-TIRE-5485,123.5,3.7,4.6,140.5,High Hydroplaning Risk
CONTI-TIRE-5486,126.1,7.9,5.9,161.0,High Hydroplaning Risk
CONTI-TIRE-5487,134.2,3.8,4.7,164.3,High Hydroplaning Risk
CONTI-TIRE-5488,89.8,6.7,4.9,84.1,High Hydroplaning Risk
CONTI-TIRE-5489,121.2,2.3,5.5,116.6,Safe Wet Grip Margin
CONTI-TIRE-5490,88.5,7.4,4.2,85.2,High Hydroplaning Risk
CONTI-TIRE-5491,126.8,1.0,5.2,118.6,Safe Wet Grip Margin
CONTI-TIRE-5492,121.9,1.5,2.0,140.8,High Hydroplaning Risk
CONTI-TIRE-5493,112.0,3.5,3.8,116.5,High Hydroplaning Risk
CONTI-TIRE-5494,92.1,3.3,5.8,66.5,Safe Wet Grip Margin
CONTI-TIRE-5495,112.4,8.0,5.7,133.4,High Hydroplaning Risk
CONTI-TIRE-5496,77.2,5.0,3.8,57.3,Safe Wet Grip Margin
CONTI-TIRE-5497,82.0,2.7,5.5,54.6,Safe Wet Grip Margin
CONTI-TIRE-5498,100.5,4.3,4.1,95.1,High Hydroplaning Risk
CONTI-TIRE-5499,85.9,7.7,2.6,90.2,High Hydroplaning Risk
CONTI-TIRE-5500,114.7,7.3,5.9,130.2,High Hydroplaning Risk
CONTI-TIRE-5501,84.1,7.0,4.0,76.0,High Hydroplaning Risk
CONTI-TIRE-5502,80.1,4.1,1.7,71.8,High Hydroplaning Risk
CONTI-TIRE-5503,86.6,8.8,3.4,91.4,High Hydroplaning Risk
CONTI-TIRE-5504,82.1,7.2,3.6,75.1,High Hydroplaning Risk
CONTI-TIRE-5505,52.3,5.8,2.3,30.1,Safe Wet Grip Margin
CONTI-TIRE-5506,58.8,1.0,3.1,27.7,Safe Wet Grip Margin
CONTI-TIRE-5507,110.6,7.1,5.2,125.0,High Hydroplaning Risk
CONTI-TIRE-5508,73.0,1.1,3.0,47.2,Safe Wet Grip Margin
CONTI-TIRE-5509,86.8,1.8,7.2,52.0,Safe Wet Grip Margin
CONTI-TIRE-5510,51.4,6.4,7.2,22.1,Safe Wet Grip Margin
CONTI-TIRE-5511,89.4,6.6,2.3,95.1,High Hydroplaning Risk
CONTI-TIRE-5512,86.8,0.8,7.4,41.4,Safe Wet Grip Margin
CONTI-TIRE-5513,96.4,2.4,7.6,59.7,Safe Wet Grip Margin
CONTI-TIRE-5514,75.1,4.6,5.2,48.7,Safe Wet Grip Margin
CONTI-TIRE-5515,80.7,5.7,7.1,56.1,Safe Wet Grip Margin
CONTI-TIRE-5516,71.6,2.3,2.2,53.4,Safe Wet Grip Margin
CONTI-TIRE-5517,83.6,4.1,1.8,75.4,High Hydroplaning Risk
CONTI-TIRE-5518,84.9,0.8,2.8,59.3,Safe Wet Grip Margin
CONTI-TIRE-5519,79.1,0.6,3.4,49.3,Safe Wet Grip Margin
CONTI-TIRE-5520,64.2,0.7,6.0,26.8,Safe Wet Grip Margin
CONTI-TIRE-5521,67.7,3.2,4.7,43.6,Safe Wet Grip Margin
CONTI-TIRE-5522,114.8,1.3,2.2,125.5,High Hydroplaning Risk
CONTI-TIRE-5523,82.1,7.8,6.4,67.6,Safe Wet Grip Margin
CONTI-TIRE-5524,128.4,0.7,3.3,136.1,Safe Wet Grip Margin
CONTI-TIRE-5525,75.2,3.5,7.5,40.8,Safe Wet Grip Margin
CONTI-TIRE-5526,135.6,5.7,5.3,179.9,High Hydroplaning Risk
CONTI-TIRE-5527,120.9,6.5,5.7,144.4,High Hydroplaning Risk
CONTI-TIRE-5528,123.5,8.5,2.5,191.4,High Hydroplaning Risk
CONTI-TIRE-5529,122.9,7.9,4.4,171.6,High Hydroplaning Risk
CONTI-TIRE-5530,81.7,6.4,2.0,81.6,High Hydroplaning Risk
CONTI-TIRE-5531,132.5,8.3,1.7,234.9,High Hydroplaning Risk
CONTI-TIRE-5532,121.5,0.5,7.3,82.6,Safe Wet Grip Margin
CONTI-TIRE-5533,112.4,2.1,6.0,91.3,Safe Wet Grip Margin
CONTI-TIRE-5534,78.4,3.6,2.8,62.9,Safe Wet Grip Margin
CONTI-TIRE-5535,58.4,3.4,4.5,29.5,Safe Wet Grip Margin
CONTI-TIRE-5536,103.6,4.5,2.6,112.3,High Hydroplaning Risk
CONTI-TIRE-5537,78.1,2.1,7.5,38.3,Safe Wet Grip Margin
CONTI-TIRE-5538,130.3,7.0,3.5,189.0,High Hydroplaning Risk
CONTI-TIRE-5539,59.5,3.1,4.3,35.3,Safe Wet Grip Margin
CONTI-TIRE-5540,80.6,3.7,6.0,54.7,Safe Wet Grip Margin
CONTI-TIRE-5541,97.7,3.0,5.9,72.6,Safe Wet Grip Margin
CONTI-TIRE-5542,133.1,7.7,7.7,164.2,High Hydroplaning Risk
CONTI-TIRE-5543,127.1,9.0,4.8,184.3,High Hydroplaning Risk
CONTI-TIRE-5544,128.6,3.7,3.1,165.1,High Hydroplaning Risk
CONTI-TIRE-5545,65.1,4.8,3.6,40.3,Safe Wet Grip Margin
CONTI-TIRE-5546,65.2,3.3,7.8,27.1,Safe Wet Grip Margin
CONTI-TIRE-5547,79.3,6.8,2.2,76.8,High Hydroplaning Risk
CONTI-TIRE-5548,131.2,7.2,6.9,160.1,High Hydroplaning Risk
CONTI-TIRE-5549,128.9,9.0,6.3,177.6,High Hydroplaning Risk
CONTI-TIRE-5550,82.0,2.6,2.1,65.0,High Hydroplaning Risk
CONTI-TIRE-5551,126.1,3.1,5.8,126.3,High Hydroplaning Risk
CONTI-TIRE-5552,58.5,3.7,5.1,30.1,Safe Wet Grip Margin
CONTI-TIRE-5553,82.3,8.7,4.9,75.6,High Hydroplaning Risk
CONTI-TIRE-5554,112.6,3.4,8.0,84.7,Safe Wet Grip Margin
CONTI-TIRE-5555,66.6,8.8,5.8,47.3,Safe Wet Grip Margin
CONTI-TIRE-5556,75.7,1.2,5.6,44.8,Safe Wet Grip Margin
CONTI-TIRE-5557,113.4,8.6,5.7,137.9,High Hydroplaning Risk
CONTI-TIRE-5558,58.3,1.7,2.7,34.5,Safe Wet Grip Margin
CONTI-TIRE-5559,115.6,4.0,1.9,144.8,High Hydroplaning Risk
CONTI-TIRE-5560,105.9,4.8,3.3,115.7,High Hydroplaning Risk
CONTI-TIRE-5561,78.7,6.7,7.1,51.9,Safe Wet Grip Margin
CONTI-TIRE-5562,106.7,3.6,3.9,109.6,High Hydroplaning Risk
CONTI-TIRE-5563,68.7,8.2,6.9,44.5,Safe Wet Grip Margin
CONTI-TIRE-5564,96.0,1.7,2.1,84.8,High Hydroplaning Risk
CONTI-TIRE-5565,55.5,0.6,3.2,25.5,Safe Wet Grip Margin
CONTI-TIRE-5566,62.7,8.0,6.6,40.3,Safe Wet Grip Margin
CONTI-TIRE-5567,77.5,2.3,3.1,57.3,Safe Wet Grip Margin
CONTI-TIRE-5568,135.8,3.2,4.9,155.1,High Hydroplaning Risk
CONTI-TIRE-5569,109.6,8.4,5.9,127.1,High Hydroplaning Risk
CONTI-TIRE-5570,70.8,1.1,3.4,42.7,Safe Wet Grip Margin
CONTI-TIRE-5571,104.9,4.8,2.4,120.1,High Hydroplaning Risk
CONTI-TIRE-5572,84.5,2.3,3.6,60.7,Safe Wet Grip Margin
CONTI-TIRE-5573,97.4,6.4,5.5,93.6,High Hydroplaning Risk
CONTI-TIRE-5574,74.2,1.6,7.5,32.9,Safe Wet Grip Margin
CONTI-TIRE-5575,126.4,6.4,3.0,181.0,High Hydroplaning Risk
CONTI-TIRE-5576,123.3,2.2,1.7,155.1,High Hydroplaning Risk
CONTI-TIRE-5577,70.1,5.7,6.8,43.1,Safe Wet Grip Margin
CONTI-TIRE-5578,84.9,3.6,2.5,73.0,High Hydroplaning Risk
CONTI-TIRE-5579,130.4,0.9,5.6,117.7,Safe Wet Grip Margin
CONTI-TIRE-5580,96.9,1.8,2.8,83.3,Safe Wet Grip Margin
CONTI-TIRE-5581,114.8,5.5,6.8,109.7,High Hydroplaning Risk
CONTI-TIRE-5582,112.4,3.8,5.3,111.2,High Hydroplaning Risk
CONTI-TIRE-5583,69.3,6.9,6.7,45.5,Safe Wet Grip Margin
CONTI-TIRE-5584,76.1,1.4,3.4,50.4,Safe Wet Grip Margin
CONTI-TIRE-5585,81.5,8.1,2.3,82.9,High Hydroplaning Risk
CONTI-TIRE-5586,111.5,2.6,3.2,116.1,High Hydroplaning Risk
CONTI-TIRE-5587,107.6,0.7,2.3,102.0,Safe Wet Grip Margin
CONTI-TIRE-5588,96.5,5.1,5.9,80.9,Safe Wet Grip Margin
CONTI-TIRE-5589,66.9,4.3,5.8,37.7,Safe Wet Grip Margin
CONTI-TIRE-5590,85.5,5.4,6.8,59.6,Safe Wet Grip Margin
CONTI-TIRE-5591,108.7,6.6,7.2,105.0,High Hydroplaning Risk
CONTI-TIRE-5592,87.6,2.5,6.6,54.1,Safe Wet Grip Margin
CONTI-TIRE-5593,54.5,8.6,4.7,30.1,Safe Wet Grip Margin
CONTI-TIRE-5594,71.1,6.2,6.6,44.2,Safe Wet Grip Margin
CONTI-TIRE-5595,101.1,4.8,3.5,103.5,High Hydroplaning Risk
CONTI-TIRE-5596,126.1,0.9,2.3,144.1,High Hydroplaning Risk
CONTI-TIRE-5597,126.8,1.9,5.8,120.7,Safe Wet Grip Margin
CONTI-TIRE-5598,132.8,1.0,2.3,163.4,High Hydroplaning Risk
CONTI-TIRE-5599,77.0,0.9,6.0,40.4,Safe Wet Grip Margin
CONTI-TIRE-5600,62.2,4.9,6.0,30.8,Safe Wet Grip Margin
CONTI-TIRE-5601,132.1,8.0,2.5,217.7,High Hydroplaning Risk
CONTI-TIRE-5602,75.7,2.9,6.0,44.5,Safe Wet Grip Margin
CONTI-TIRE-5603,70.2,7.0,1.7,61.4,High Hydroplaning Risk
CONTI-TIRE-5604,135.7,6.5,5.2,185.3,High Hydroplaning Risk
CONTI-TIRE-5605,90.7,5.2,6.6,70.5,Safe Wet Grip Margin
CONTI-TIRE-5606,67.7,3.1,5.0,38.2,Safe Wet Grip Margin
CONTI-TIRE-5607,136.5,8.0,3.7,214.5,High Hydroplaning Risk
CONTI-TIRE-5608,116.8,8.9,5.2,154.6,High Hydroplaning Risk
CONTI-TIRE-5609,68.9,5.4,7.5,40.4,Safe Wet Grip Margin
CONTI-TIRE-5610,62.1,4.5,3.8,38.9,Safe Wet Grip Margin
CONTI-TIRE-5611,83.4,0.7,5.5,48.9,Safe Wet Grip Margin
CONTI-TIRE-5612,121.6,1.7,4.2,122.9,Safe Wet Grip Margin
CONTI-TIRE-5613,101.1,0.6,2.9,87.5,Safe Wet Grip Margin
CONTI-TIRE-5614,80.1,7.9,3.9,77.5,High Hydroplaning Risk
CONTI-TIRE-5615,83.4,2.5,6.7,48.3,Safe Wet Grip Margin
CONTI-TIRE-5616,71.9,8.0,1.7,66.8,High Hydroplaning Risk
CONTI-TIRE-5617,54.9,8.4,6.3,30.4,Safe Wet Grip Margin
CONTI-TIRE-5618,58.8,3.5,2.8,34.4,Safe Wet Grip Margin
CONTI-TIRE-5619,74.7,2.5,5.1,41.9,Safe Wet Grip Margin
CONTI-TIRE-5620,84.2,1.0,6.5,45.9,Safe Wet Grip Margin
CONTI-TIRE-5621,98.6,8.0,4.3,113.1,High Hydroplaning Risk
CONTI-TIRE-5622,90.7,0.9,4.1,61.9,Safe Wet Grip Margin
CONTI-TIRE-5623,84.2,4.9,5.4,62.4,Safe Wet Grip Margin
CONTI-TIRE-5624,132.0,8.6,6.5,180.4,High Hydroplaning Risk
CONTI-TIRE-5625,53.5,7.3,5.5,30.7,Safe Wet Grip Margin
CONTI-TIRE-5626,92.2,5.7,5.7,77.2,Safe Wet Grip Margin
CONTI-TIRE-5627,63.0,1.6,6.3,22.5,Safe Wet Grip Margin
CONTI-TIRE-5628,87.7,6.0,7.0,68.9,Safe Wet Grip Margin
CONTI-TIRE-5629,87.3,4.0,5.4,67.4,Safe Wet Grip Margin
CONTI-TIRE-5630,121.8,6.8,6.6,139.9,High Hydroplaning Risk
CONTI-TIRE-5631,69.2,4.0,4.4,41.3,Safe Wet Grip Margin
CONTI-TIRE-5632,114.8,6.7,6.1,127.4,High Hydroplaning Risk
CONTI-TIRE-5633,113.0,6.1,3.8,138.1,High Hydroplaning Risk
CONTI-TIRE-5634,116.7,2.3,7.2,92.5,Safe Wet Grip Margin
CONTI-TIRE-5635,67.4,6.3,5.2,44.6,Safe Wet Grip Margin
CONTI-TIRE-5636,51.0,4.5,7.2,19.9,Safe Wet Grip Margin
CONTI-TIRE-5637,67.2,8.6,4.9,48.7,Safe Wet Grip Margin
CONTI-TIRE-5638,91.9,0.8,6.2,53.3,Safe Wet Grip Margin
CONTI-TIRE-5639,83.6,8.6,6.8,71.0,Safe Wet Grip Margin
CONTI-TIRE-5640,124.2,1.3,5.9,102.4,Safe Wet Grip Margin
CONTI-TIRE-5641,117.7,4.8,2.7,146.5,High Hydroplaning Risk
CONTI-TIRE-5642,81.8,5.5,4.8,66.5,Safe Wet Grip Margin
CONTI-TIRE-5643,51.6,8.7,3.0,32.8,Safe Wet Grip Margin
CONTI-TIRE-5644,119.0,8.1,5.3,153.2,High Hydroplaning Risk
CONTI-TIRE-5645,90.6,7.3,7.9,69.7,Safe Wet Grip Margin
CONTI-TIRE-5646,74.6,2.3,7.8,35.3,Safe Wet Grip Margin
CONTI-TIRE-5647,115.0,3.3,5.2,113.5,High Hydroplaning Risk
CONTI-TIRE-5648,115.1,7.6,5.1,141.2,High Hydroplaning Risk
CONTI-TIRE-5649,136.4,3.6,2.5,188.8,High Hydroplaning Risk
CONTI-TIRE-5650,67.0,7.1,3.4,53.0,High Hydroplaning Risk
CONTI-TIRE-5651,68.0,8.6,5.4,47.1,Safe Wet Grip Margin
CONTI-TIRE-5652,134.7,2.3,2.2,177.3,High Hydroplaning Risk
CONTI-TIRE-5653,86.2,4.6,6.5,60.3,Safe Wet Grip Margin
CONTI-TIRE-5654,89.7,3.8,4.6,73.8,Safe Wet Grip Margin
CONTI-TIRE-5655,126.4,4.5,5.6,142.7,High Hydroplaning Risk
CONTI-TIRE-5656,64.8,2.6,1.8,39.1,Safe Wet Grip Margin
CONTI-TIRE-5657,101.9,1.7,3.4,93.8,Safe Wet Grip Margin
CONTI-TIRE-5658,115.5,0.8,5.4,91.8,Safe Wet Grip Margin
CONTI-TIRE-5659,103.7,1.5,7.4,65.2,Safe Wet Grip Margin
CONTI-TIRE-5660,139.7,3.1,3.2,187.6,High Hydroplaning Risk
CONTI-TIRE-5661,121.2,4.1,3.9,139.6,High Hydroplaning Risk
CONTI-TIRE-5662,85.6,8.9,3.9,87.7,High Hydroplaning Risk
CONTI-TIRE-5663,62.4,3.2,2.1,42.2,Safe Wet Grip Margin
CONTI-TIRE-5664,63.3,6.8,4.7,39.6,Safe Wet Grip Margin
CONTI-TIRE-5665,110.3,3.9,3.2,121.5,High Hydroplaning Risk
CONTI-TIRE-5666,129.3,5.9,4.3,172.9,High Hydroplaning Risk
CONTI-TIRE-5667,52.8,8.9,7.8,28.5,Safe Wet Grip Margin
CONTI-TIRE-5668,120.1,7.8,7.4,136.0,High Hydroplaning Risk
CONTI-TIRE-5669,89.0,4.6,5.6,70.0,Safe Wet Grip Margin
CONTI-TIRE-5670,54.9,3.2,6.3,23.7,Safe Wet Grip Margin
CONTI-TIRE-5671,107.7,8.4,7.1,109.5,High Hydroplaning Risk
CONTI-TIRE-5672,91.1,6.6,2.5,98.4,High Hydroplaning Risk
CONTI-TIRE-5673,129.7,8.0,4.7,185.6,High Hydroplaning Risk
CONTI-TIRE-5674,124.2,5.4,4.3,154.0,High Hydroplaning Risk
CONTI-TIRE-5675,70.9,8.1,2.9,61.6,High Hydroplaning Risk
CONTI-TIRE-5676,84.0,0.8,2.7,62.2,Safe Wet Grip Margin
