Safety_Test_ID,Blade_Cell_Max_Temp_C,Thermal_Gradient_deg_s,Pack_Internal_Pressure_kPa,Adjacent_Cell_Temp_C,Thermal_Safety_Status
BYD-BLADE-3259,61.2,1.26,109.0,26.2,Nominal Pack Thermal Balance
BYD-BLADE-3260,40.6,0.91,108.1,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3261,71.7,0.45,108.4,25.9,Nominal Pack Thermal Balance
BYD-BLADE-3262,78.3,0.18,107.8,33.6,Nominal Pack Thermal Balance
BYD-BLADE-3263,67.5,1.35,112.0,30.4,Nominal Pack Thermal Balance
BYD-BLADE-3264,34.2,0.33,105.0,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3265,34.9,0.11,107.1,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3266,73.0,1.05,108.4,31.6,Nominal Pack Thermal Balance
BYD-BLADE-3267,40.3,2.64,104.7,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3268,57.1,0.98,109.0,25.6,Nominal Pack Thermal Balance
BYD-BLADE-3269,30.9,0.22,104.3,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3270,61.5,0.36,107.5,29.1,Nominal Pack Thermal Balance
BYD-BLADE-3271,37.4,0.96,107.8,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3272,88.6,0.14,112.4,40.0,Nominal Pack Thermal Balance
BYD-BLADE-3273,71.0,0.22,110.8,32.5,Nominal Pack Thermal Balance
BYD-BLADE-3274,65.4,0.16,108.5,31.2,Nominal Pack Thermal Balance
BYD-BLADE-3275,48.4,1.43,104.1,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3276,73.2,0.33,111.7,31.9,Nominal Pack Thermal Balance
BYD-BLADE-3277,25.9,3.21,104.8,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3278,63.4,0.2,106.6,27.7,Nominal Pack Thermal Balance
BYD-BLADE-3279,31.4,0.03,105.0,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3280,32.1,0.13,107.6,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3281,50.5,0.22,106.7,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3282,81.4,0.1,113.6,38.0,Nominal Pack Thermal Balance
BYD-BLADE-3283,59.5,1.43,107.5,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3284,46.4,0.21,105.7,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3285,47.6,0.43,110.0,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3286,60.8,0.31,109.0,27.9,Nominal Pack Thermal Balance
BYD-BLADE-3287,46.0,0.39,108.4,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3288,30.8,0.32,105.6,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3289,33.2,0.15,107.8,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3290,36.4,3.55,104.6,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3291,45.8,1.13,109.9,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3292,31.7,0.85,103.9,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3293,83.7,1.29,116.1,39.1,Nominal Pack Thermal Balance
BYD-BLADE-3294,58.5,1.06,105.9,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3295,56.3,0.65,104.3,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3296,68.4,0.4,110.3,30.5,Nominal Pack Thermal Balance
BYD-BLADE-3297,61.7,2.24,110.1,27.8,Nominal Pack Thermal Balance
BYD-BLADE-3298,88.3,0.23,110.3,41.5,Nominal Pack Thermal Balance
BYD-BLADE-3299,49.0,3.15,107.3,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3300,77.4,2.46,112.6,38.8,Nominal Pack Thermal Balance
BYD-BLADE-3301,51.6,4.52,106.6,26.1,Nominal Pack Thermal Balance
BYD-BLADE-3302,28.5,0.73,105.3,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3303,82.5,1.25,113.4,36.7,Nominal Pack Thermal Balance
BYD-BLADE-3304,68.3,0.66,110.6,29.2,Nominal Pack Thermal Balance
BYD-BLADE-3305,85.4,0.03,115.2,36.3,Nominal Pack Thermal Balance
BYD-BLADE-3306,44.6,1.67,103.5,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3307,90.7,0.28,110.9,41.8,Nominal Pack Thermal Balance
BYD-BLADE-3308,64.1,1.19,107.6,28.8,Nominal Pack Thermal Balance
BYD-BLADE-3309,45.6,0.1,108.0,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3310,41.7,0.89,107.4,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3311,39.5,3.45,106.1,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3312,43.3,1.04,107.2,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3313,55.3,0.89,108.1,25.8,Nominal Pack Thermal Balance
BYD-BLADE-3314,87.8,0.04,113.1,39.2,Nominal Pack Thermal Balance
BYD-BLADE-3315,46.2,1.0,107.2,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3316,81.6,2.5,111.1,34.2,Nominal Pack Thermal Balance
BYD-BLADE-3317,29.1,0.28,106.8,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3318,75.3,0.5,111.3,29.9,Nominal Pack Thermal Balance
BYD-BLADE-3319,42.5,0.77,109.0,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3320,72.7,0.87,110.7,33.1,Nominal Pack Thermal Balance
BYD-BLADE-3321,62.5,1.25,106.9,30.3,Nominal Pack Thermal Balance
BYD-BLADE-3322,69.0,0.03,109.7,38.3,Nominal Pack Thermal Balance
BYD-BLADE-3323,90.5,1.3,111.5,41.7,Nominal Pack Thermal Balance
BYD-BLADE-3324,67.0,0.44,106.4,28.1,Nominal Pack Thermal Balance
BYD-BLADE-3325,51.2,2.83,106.6,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3326,72.1,0.55,108.2,33.0,Nominal Pack Thermal Balance
BYD-BLADE-3327,57.1,1.87,107.3,28.8,Nominal Pack Thermal Balance
BYD-BLADE-3328,73.3,2.53,111.3,37.1,Nominal Pack Thermal Balance
BYD-BLADE-3329,88.1,0.94,112.4,38.9,Nominal Pack Thermal Balance
BYD-BLADE-3330,56.4,1.89,108.2,25.7,Nominal Pack Thermal Balance
BYD-BLADE-3331,34.8,0.12,104.3,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3332,86.4,0.43,111.0,37.9,Nominal Pack Thermal Balance
BYD-BLADE-3333,80.2,2.2,111.4,34.5,Nominal Pack Thermal Balance
BYD-BLADE-3334,48.8,0.62,108.5,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3335,61.4,0.04,108.0,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3336,81.7,0.81,112.3,34.7,Nominal Pack Thermal Balance
BYD-BLADE-3337,64.1,1.34,112.2,29.7,Nominal Pack Thermal Balance
BYD-BLADE-3338,67.6,3.83,106.5,27.8,Nominal Pack Thermal Balance
BYD-BLADE-3339,71.6,1.42,110.8,34.7,Nominal Pack Thermal Balance
BYD-BLADE-3340,26.7,0.48,106.1,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3341,76.3,0.54,109.3,31.6,Nominal Pack Thermal Balance
BYD-BLADE-3342,74.3,2.89,109.9,34.2,Nominal Pack Thermal Balance
BYD-BLADE-3343,78.3,1.38,108.6,33.6,Nominal Pack Thermal Balance
BYD-BLADE-3344,81.6,0.13,112.2,39.7,Nominal Pack Thermal Balance
BYD-BLADE-3345,60.9,0.08,107.4,27.7,Nominal Pack Thermal Balance
BYD-BLADE-3346,46.1,0.09,107.6,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3347,63.9,3.01,108.5,28.7,Nominal Pack Thermal Balance
BYD-BLADE-3348,29.0,0.82,106.1,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3349,48.9,0.05,110.4,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3350,86.5,1.08,112.3,38.8,Nominal Pack Thermal Balance
BYD-BLADE-3351,58.0,1.22,107.0,26.2,Nominal Pack Thermal Balance
BYD-BLADE-3352,69.4,0.38,111.7,34.4,Nominal Pack Thermal Balance
BYD-BLADE-3353,74.3,0.64,110.7,34.3,Nominal Pack Thermal Balance
BYD-BLADE-3354,32.2,1.39,105.0,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3355,83.6,0.15,111.2,37.9,Nominal Pack Thermal Balance
BYD-BLADE-3356,74.5,0.52,114.4,36.8,Nominal Pack Thermal Balance
BYD-BLADE-3357,50.2,6.12,108.9,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3358,32.1,0.75,106.7,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3359,25.6,0.24,103.7,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3360,57.5,1.65,109.2,28.4,Nominal Pack Thermal Balance
BYD-BLADE-3361,67.6,0.17,107.7,29.7,Nominal Pack Thermal Balance
BYD-BLADE-3362,31.9,1.89,104.8,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3363,94.1,0.6,112.9,44.9,Nominal Pack Thermal Balance
BYD-BLADE-3364,68.7,1.17,111.7,31.4,Nominal Pack Thermal Balance
BYD-BLADE-3365,86.7,1.71,113.4,36.9,Nominal Pack Thermal Balance
BYD-BLADE-3366,25.5,0.23,106.9,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3367,45.9,0.71,107.9,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3368,46.1,1.01,104.0,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3369,32.1,0.1,104.7,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3370,31.8,0.15,106.0,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3371,71.5,1.38,109.9,31.9,Nominal Pack Thermal Balance
BYD-BLADE-3372,57.0,0.19,107.1,25.5,Nominal Pack Thermal Balance
BYD-BLADE-3373,25.3,1.18,102.5,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3374,79.7,0.43,112.3,36.7,Nominal Pack Thermal Balance
BYD-BLADE-3375,41.4,0.75,107.3,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3376,25.3,1.4,105.7,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3377,34.5,0.95,105.2,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3378,26.7,0.71,103.7,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3379,80.9,2.05,109.8,35.8,Nominal Pack Thermal Balance
BYD-BLADE-3380,52.7,4.75,109.3,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3381,25.2,2.33,105.7,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3382,74.9,0.04,111.2,34.2,Nominal Pack Thermal Balance
BYD-BLADE-3383,65.9,0.04,110.4,29.3,Nominal Pack Thermal Balance
BYD-BLADE-3384,71.3,1.4,110.9,31.7,Nominal Pack Thermal Balance
BYD-BLADE-3385,76.5,0.77,108.9,34.0,Nominal Pack Thermal Balance
BYD-BLADE-3386,94.7,1.63,115.5,42.8,Nominal Pack Thermal Balance
BYD-BLADE-3387,87.2,1.07,114.9,39.3,Nominal Pack Thermal Balance
BYD-BLADE-3388,94.4,1.25,112.9,43.7,Nominal Pack Thermal Balance
BYD-BLADE-3389,48.1,0.35,107.4,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3390,61.8,2.53,109.3,27.5,Nominal Pack Thermal Balance
BYD-BLADE-3391,30.1,0.81,104.6,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3392,40.9,0.97,107.2,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3393,43.1,1.99,106.9,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3394,92.8,0.29,110.6,38.3,Nominal Pack Thermal Balance
BYD-BLADE-3395,25.1,2.22,104.3,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3396,53.3,2.65,106.3,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3397,54.6,0.2,109.5,25.0,Nominal Pack Thermal Balance
BYD-BLADE-3398,75.6,1.57,110.5,37.3,Nominal Pack Thermal Balance
BYD-BLADE-3399,75.2,2.11,112.5,33.3,Nominal Pack Thermal Balance
