V2G_Event_ID,Utility_Voltage_V,Power_Export_kW,Total_Harmonic_Distortion_pct,Phase_Angle_Jitter_deg,Grid_Synchronization
FORD-PRO-3427,239.9,8.27,2.79,0.73,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3428,247.7,7.57,2.73,0.41,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3429,220.1,4.66,2.05,0.13,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3430,221.3,4.82,2.57,0.3,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3431,237.5,7.99,2.5,0.13,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3432,229.0,3.97,2.34,0.13,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3433,228.5,3.14,2.09,0.45,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3434,239.6,5.75,2.41,0.72,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3435,235.9,7.42,2.52,0.63,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3436,225.7,4.43,1.67,0.03,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3437,224.9,4.23,1.96,0.4,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3438,240.4,8.34,3.12,0.05,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3439,243.1,8.15,2.4,0.71,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3440,241.3,8.34,2.8,0.51,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3441,233.8,6.77,2.78,0.33,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3442,232.8,4.23,1.96,0.6,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3443,225.3,5.69,2.77,1.15,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3444,231.1,3.71,1.8,0.7,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3445,220.5,9.0,2.37,0.65,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3446,224.8,3.01,2.07,0.04,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3447,224.6,7.24,2.16,0.77,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3448,235.2,9.04,3.02,0.01,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3449,223.6,2.43,1.34,0.07,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3450,240.7,7.63,2.71,0.97,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3451,230.7,4.47,2.45,0.82,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3452,227.9,4.29,1.46,0.12,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3453,237.2,5.86,2.21,0.33,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3454,235.2,6.97,2.7,0.63,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3455,245.1,8.13,3.17,0.9,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3456,236.4,4.22,2.28,0.09,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3457,223.4,2.68,1.43,0.57,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3458,221.9,7.76,2.53,0.06,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3459,227.1,9.16,3.24,0.7,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3460,226.7,6.2,2.03,0.5,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3461,220.1,6.25,2.3,0.04,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3462,242.6,3.24,1.48,0.11,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3463,241.5,4.52,2.51,0.4,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3464,229.4,2.94,1.55,0.96,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3465,234.2,7.49,2.79,0.3,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3466,232.2,9.45,2.55,0.82,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3467,225.9,9.22,2.47,1.23,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3468,223.9,2.9,1.66,0.87,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3469,236.4,6.23,2.67,0.24,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3470,233.7,2.63,1.31,0.43,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3471,245.9,8.65,3.1,0.28,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3472,232.8,8.39,2.79,0.67,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3473,244.1,4.71,2.34,0.27,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3474,247.2,9.21,3.27,1.44,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3475,221.3,7.49,2.56,0.15,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3476,223.4,6.45,2.4,0.59,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3477,223.5,9.36,2.89,0.36,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3478,244.9,3.88,1.81,0.88,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3479,247.3,5.61,1.98,0.63,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3480,231.2,7.73,2.82,1.02,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3481,231.2,3.88,2.21,0.07,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3482,238.8,7.24,2.99,1.41,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3483,244.3,6.19,2.9,0.47,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3484,242.9,8.37,2.64,0.06,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3485,236.9,8.64,3.14,0.39,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3486,242.9,7.14,2.73,0.37,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3487,247.4,5.63,2.36,1.0,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3488,233.0,3.74,1.88,1.38,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3489,230.9,2.42,1.78,0.69,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3490,220.1,8.04,2.28,0.18,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3491,232.4,3.01,1.67,0.62,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3492,220.4,9.45,3.05,0.69,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3493,222.1,4.93,1.37,0.04,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3494,247.9,5.98,2.24,0.35,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3495,227.5,3.55,2.26,0.56,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3496,240.5,7.9,2.58,0.39,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3497,236.7,6.4,2.2,0.27,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3498,222.4,3.46,2.01,0.2,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3499,226.2,3.26,2.19,0.7,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3500,241.0,8.79,2.6,0.95,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3501,238.5,4.42,1.3,0.7,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3502,225.3,5.18,1.76,0.1,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3503,223.6,4.65,2.03,1.38,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3504,222.4,3.91,1.89,1.05,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3505,235.6,5.85,2.18,0.84,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3506,230.9,5.3,1.83,0.75,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3507,241.2,6.89,2.29,1.21,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3508,244.4,9.03,2.97,0.14,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3509,223.2,8.23,2.24,0.64,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3510,233.6,5.33,2.0,1.46,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3511,247.3,9.0,3.07,0.85,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3512,245.6,9.39,2.98,0.47,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3513,238.1,7.29,2.72,0.64,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3514,225.3,3.65,1.62,0.26,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3515,238.4,5.61,2.46,0.45,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3516,245.8,4.11,1.95,0.88,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3517,224.3,4.93,2.09,0.16,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3518,232.2,3.34,1.9,1.85,Harmonic Filter Compensation Active
FORD-PRO-3519,239.9,4.22,2.23,0.1,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3520,227.3,6.4,2.95,1.16,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3521,246.5,2.47,1.39,0.17,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3522,233.6,3.48,1.86,0.92,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3523,223.0,6.95,2.29,0.12,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3524,231.0,2.59,1.4,0.24,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3525,221.9,5.4,1.83,0.54,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3526,237.2,8.28,2.51,0.85,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3527,245.3,3.73,1.7,0.58,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3528,233.1,3.91,2.02,0.15,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3529,234.3,4.52,2.35,0.01,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3530,246.7,5.97,2.13,0.23,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3531,239.7,6.09,2.14,0.9,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3532,232.6,2.41,1.55,0.81,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3533,221.2,6.77,1.78,0.48,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3534,246.0,4.85,2.67,0.0,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3535,222.8,6.71,2.12,1.08,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3536,222.6,3.99,1.9,1.0,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3537,228.7,5.38,2.19,0.51,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3538,242.0,2.48,1.69,0.5,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3539,233.2,7.98,3.18,0.15,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3540,247.1,5.94,2.15,0.27,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3541,223.9,4.44,1.77,0.26,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3542,234.2,6.92,2.56,0.36,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3543,220.3,3.65,2.05,0.03,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3544,222.3,9.55,2.75,0.47,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3545,227.5,8.48,3.13,0.01,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3546,245.6,6.87,2.67,0.43,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3547,245.8,9.28,3.4,0.57,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3548,231.5,8.24,3.2,0.04,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3549,241.4,3.02,1.75,0.15,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3550,246.0,7.78,2.52,0.24,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3551,228.3,8.83,2.98,0.01,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3552,246.6,5.28,1.88,0.57,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3553,245.0,7.33,1.79,1.12,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3554,244.7,4.4,1.75,0.39,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3555,231.5,2.77,1.95,0.4,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3556,238.4,8.33,3.0,0.22,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3557,245.3,4.37,1.95,0.55,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3558,222.6,5.73,2.18,0.0,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3559,221.2,3.73,2.27,0.43,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3560,245.9,6.88,2.41,0.65,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3561,225.0,6.6,2.68,0.16,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3562,227.0,4.84,2.09,0.17,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3563,247.9,4.98,2.37,0.29,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3564,221.8,9.54,2.99,0.44,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3565,241.5,4.58,2.68,0.0,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3566,238.9,7.96,2.08,0.76,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3567,237.4,8.52,2.88,0.61,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3568,238.9,2.96,1.34,1.74,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3569,240.7,7.68,2.14,0.09,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3570,244.6,6.35,2.78,0.07,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3571,227.7,5.0,2.52,0.66,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3572,221.6,3.55,1.8,0.63,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3573,231.9,7.48,2.43,0.33,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3574,233.6,8.43,2.36,0.27,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3575,234.8,2.89,1.35,0.45,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3576,237.7,2.7,1.69,0.06,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3577,220.1,5.01,2.45,0.14,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3578,242.8,5.94,2.18,0.35,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3579,244.4,3.04,1.42,0.09,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3580,226.9,5.78,2.25,0.03,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3581,225.8,2.97,1.61,0.49,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3582,232.9,2.87,1.51,0.72,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3583,230.6,3.06,2.0,0.62,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3584,232.0,9.49,2.81,0.51,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3585,226.6,9.07,2.88,0.24,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3586,230.5,5.71,1.99,0.56,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3587,231.1,7.89,3.02,0.16,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3588,224.5,3.85,2.34,0.27,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3589,235.5,3.25,1.62,0.52,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3590,226.3,3.6,1.62,0.03,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3591,222.0,3.44,1.82,0.98,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3592,232.1,9.09,3.07,0.87,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3593,239.6,7.92,2.89,1.27,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3594,243.4,9.14,3.13,0.55,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3595,246.4,6.49,2.64,0.47,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3596,229.0,3.23,1.96,0.07,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3597,222.3,8.16,3.34,1.58,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3598,226.5,3.9,1.82,0.5,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3599,221.6,3.63,2.45,0.14,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3600,222.4,5.83,2.8,0.22,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3601,241.0,5.06,2.29,0.43,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3602,225.5,3.89,2.15,0.77,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3603,234.2,6.7,2.52,0.26,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3604,230.5,5.04,1.54,0.75,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3605,233.8,3.17,1.58,0.21,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3606,241.6,6.72,2.54,0.65,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3607,240.9,8.92,2.9,0.25,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3608,233.6,6.6,2.38,1.14,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3609,239.8,8.5,2.94,0.69,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3610,242.9,6.54,2.68,0.46,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3611,230.5,6.8,2.49,0.83,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3612,228.3,4.2,2.01,0.56,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3613,236.4,3.16,1.8,0.64,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3614,241.4,2.46,0.89,0.36,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3615,224.9,8.55,2.54,0.28,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3616,225.3,5.51,1.88,0.44,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3617,231.1,7.46,2.61,0.54,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3618,235.3,7.93,2.3,0.19,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3619,239.7,2.54,1.63,0.24,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3620,235.5,8.44,3.21,0.38,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3621,245.5,6.43,2.67,0.85,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3622,244.8,7.48,3.21,0.77,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3623,237.4,4.52,2.22,0.78,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3624,242.7,3.18,1.95,0.9,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3625,228.7,8.96,2.91,0.56,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3626,232.5,6.84,2.6,0.25,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3627,246.3,6.29,2.49,0.53,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3628,247.2,3.56,2.13,0.22,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3629,223.2,2.4,2.12,0.93,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3630,229.7,5.19,2.74,0.91,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3631,232.7,7.19,2.37,0.67,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3632,239.5,5.29,2.42,0.48,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3633,240.9,6.81,2.18,0.43,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3634,239.7,6.31,2.5,0.18,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3635,228.4,8.08,2.78,0.33,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3636,225.5,2.88,1.86,0.55,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3637,231.1,6.88,2.65,1.15,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3638,237.3,8.63,2.9,0.37,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3639,234.1,2.69,1.86,0.52,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3640,225.2,6.69,2.47,0.01,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3641,225.1,6.8,2.77,0.03,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3642,247.8,2.87,1.94,0.18,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3643,226.8,3.97,1.95,0.85,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3644,241.8,6.02,2.58,0.94,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3645,245.9,4.47,1.96,0.57,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3646,224.9,8.45,3.17,1.25,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3647,230.3,4.35,1.49,0.17,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3648,236.3,3.53,1.43,0.4,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3649,237.5,7.45,2.82,1.44,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3650,230.5,9.48,3.17,0.41,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3651,229.6,8.12,3.01,0.95,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3652,226.5,7.49,2.99,0.27,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3653,232.8,5.68,1.66,1.02,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3654,224.3,7.19,1.69,0.81,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3655,245.0,5.92,3.25,0.41,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3656,233.7,9.39,2.81,0.53,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3657,221.7,8.86,2.95,0.12,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3658,241.9,3.08,1.67,0.14,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3659,245.3,8.72,2.99,1.25,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3660,232.2,5.39,1.82,0.71,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3661,244.7,6.33,2.12,0.11,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3662,223.2,5.13,1.87,0.12,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3663,241.4,3.31,2.47,0.54,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3664,239.5,6.9,2.26,0.57,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3665,243.4,7.87,2.57,0.54,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3666,224.4,6.76,2.64,1.09,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3667,240.7,2.94,2.05,0.38,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3668,233.0,5.26,1.97,0.22,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3669,229.4,3.28,1.9,0.06,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3670,246.4,8.06,3.11,0.76,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3671,247.3,4.65,1.93,0.61,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3672,226.7,7.55,2.7,0.6,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3673,229.1,4.14,1.97,1.42,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3674,231.4,6.67,2.37,0.39,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3675,244.6,4.89,1.6,0.37,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3676,232.3,3.65,1.76,0.15,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3677,238.1,4.05,2.19,0.71,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3678,232.0,7.05,2.73,0.94,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3679,232.6,7.53,2.78,0.0,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3680,231.4,4.79,1.76,0.6,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3681,243.0,8.02,2.99,0.7,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3682,243.6,8.21,3.06,0.85,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3683,229.0,2.69,1.19,0.0,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3684,221.7,7.94,2.76,0.37,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3685,220.8,5.57,1.83,1.27,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3686,232.8,7.1,2.61,0.03,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3687,239.6,7.0,2.69,0.06,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3688,223.7,6.42,2.27,0.6,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3689,223.5,8.44,2.78,0.42,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3690,244.3,6.53,1.97,0.03,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3691,228.8,8.28,3.42,0.95,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3692,227.8,9.56,3.07,0.84,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3693,243.8,5.7,2.28,0.16,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3694,241.4,2.96,2.17,0.33,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3695,221.7,4.12,1.85,0.23,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3696,223.2,2.61,1.63,0.61,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3697,231.1,3.54,2.24,0.42,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3698,240.9,6.25,2.04,0.41,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3699,243.3,9.01,2.9,0.24,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3700,224.9,3.68,1.97,0.17,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3701,237.7,4.74,2.36,0.47,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3702,245.4,2.46,1.74,0.8,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3703,242.0,8.49,2.62,0.25,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3704,227.7,4.47,2.09,0.66,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3705,244.5,2.81,1.9,0.53,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3706,231.0,8.5,3.14,0.72,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3707,222.4,6.63,3.02,0.37,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3708,238.5,2.6,1.88,0.3,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3709,238.9,8.27,3.13,0.4,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3710,228.4,6.65,2.31,0.23,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3711,220.9,3.8,2.23,0.63,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3712,221.2,4.11,1.91,1.09,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3713,235.1,5.8,2.28,0.34,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3714,221.5,8.26,2.85,1.52,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3715,245.3,5.89,1.74,0.03,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3716,227.6,3.03,1.4,0.02,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3717,234.6,5.8,2.69,0.32,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3718,225.3,8.9,3.08,1.02,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3719,245.3,6.92,2.19,0.57,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3720,224.3,3.35,1.84,0.53,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3721,225.8,6.5,2.51,0.2,Clean Utility Grid Sync (<3% THD)
FORD-PRO-3722,220.2,8.67,2.8,0.82,Clean Utility Grid Sync (<3% THD)
