Road_Event_ID,Pothole_Obstacle_Depth_mm,Vehicle_Speed_kmh,Camera_Lookahead_Time_ms,Damper_Pre_Softening_Force_N,Cabin_Vertical_Impact_G,Ride_Isolation_Score_pct,Suspension_Action
GENESIS-G90-3238,17.6,98.9,546,3205,0.156,94.4,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3239,39.6,92.3,585,2957,0.257,94.9,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3240,64.7,100.7,536,1950,0.299,94.7,Pothole Pre-Damping Softening Active
GENESIS-G90-3241,15.0,84.8,637,3404,0.129,97.7,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3242,41.2,39.2,1376,2642,0.211,93.9,Pothole Pre-Damping Softening Active
GENESIS-G90-3243,5.6,60.1,898,3597,0.179,96.3,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3244,21.8,40.8,1325,3104,0.157,96.7,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3245,44.7,59.0,915,2621,0.257,94.2,Pothole Pre-Damping Softening Active
GENESIS-G90-3246,32.6,100.9,535,2885,0.169,95.2,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3247,58.9,51.7,1044,2018,0.317,95.4,Pothole Pre-Damping Softening Active
GENESIS-G90-3248,5.0,87.8,615,3618,0.126,97.8,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3249,27.3,86.8,622,2846,0.218,95.2,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3250,5.0,66.2,816,3587,0.111,98.9,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3251,95.0,78.4,689,1200,0.379,90.7,Pothole Pre-Damping Softening Active
GENESIS-G90-3252,7.2,70.3,769,3519,0.163,97.4,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3253,26.3,96.6,559,3213,0.158,95.1,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3254,70.9,33.5,1612,1839,0.317,93.5,Pothole Pre-Damping Softening Active
GENESIS-G90-3255,47.3,34.6,1563,2482,0.245,94.3,Pothole Pre-Damping Softening Active
GENESIS-G90-3256,12.1,105.8,511,3630,0.132,98.5,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3257,19.4,50.1,1078,3333,0.142,99.5,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3258,21.4,46.1,1170,3086,0.208,95.5,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3259,28.3,57.6,937,3048,0.2,93.6,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3260,9.3,75.5,715,3426,0.193,93.8,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3261,27.1,60.6,891,3063,0.206,95.3,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3262,23.7,97.6,553,3147,0.21,93.5,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3263,44.9,84.3,640,2451,0.251,94.5,Pothole Pre-Damping Softening Active
GENESIS-G90-3264,5.4,84.4,640,3489,0.107,97.2,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3265,30.0,38.3,1411,3055,0.246,93.5,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3266,11.7,105.9,510,3420,0.143,97.6,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3267,40.5,108.7,497,2384,0.228,96.4,Pothole Pre-Damping Softening Active
GENESIS-G90-3268,5.0,48.5,1113,3899,0.137,95.2,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3269,56.7,51.4,1050,2123,0.25,93.8,Pothole Pre-Damping Softening Active
GENESIS-G90-3270,5.0,74.8,722,3534,0.116,97.9,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3271,39.1,85.1,635,2676,0.226,94.0,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3272,20.3,73.8,732,3456,0.175,96.2,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3273,22.1,87.8,615,3139,0.203,94.1,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3274,16.0,81.0,667,3342,0.138,96.1,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3275,5.0,42.6,1268,3619,0.084,99.5,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3276,60.2,46.0,1173,2030,0.302,94.7,Pothole Pre-Damping Softening Active
GENESIS-G90-3277,95.0,106.4,508,1200,0.42,90.7,Pothole Pre-Damping Softening Active
GENESIS-G90-3278,42.2,40.6,1330,2635,0.221,93.5,Pothole Pre-Damping Softening Active
GENESIS-G90-3279,48.7,109.6,493,2637,0.258,94.4,Pothole Pre-Damping Softening Active
GENESIS-G90-3280,8.0,58.4,925,3670,0.237,93.6,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3281,5.0,62.8,860,3767,0.164,94.6,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3282,16.1,31.8,1697,3278,0.177,94.3,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3283,38.4,69.7,774,2824,0.202,94.6,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3284,17.3,71.5,755,3228,0.182,96.0,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3285,18.1,30.4,1778,3367,0.186,95.8,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3286,78.8,101.8,530,1746,0.319,93.0,Pothole Pre-Damping Softening Active
GENESIS-G90-3287,15.4,94.0,574,3422,0.128,96.0,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3288,5.0,34.8,1550,3750,0.084,98.6,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3289,20.6,45.3,1192,3146,0.11,96.2,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3290,21.6,86.5,624,3260,0.197,95.0,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3291,22.6,58.9,917,3243,0.201,96.1,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3292,5.0,35.4,1528,3518,0.106,96.0,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3293,37.2,45.4,1190,2589,0.271,94.8,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3294,8.0,73.8,732,3601,0.169,96.2,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3295,21.5,79.0,684,3310,0.175,96.6,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3296,45.4,97.8,552,2483,0.237,94.4,Pothole Pre-Damping Softening Active
GENESIS-G90-3297,83.9,98.8,546,1405,0.374,91.1,Pothole Pre-Damping Softening Active
GENESIS-G90-3298,5.0,85.2,634,3470,0.139,97.2,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3299,9.8,71.8,752,3711,0.163,93.9,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3300,29.9,84.1,642,3069,0.164,94.5,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3301,10.5,102.0,529,3528,0.16,96.3,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3302,20.0,58.0,931,3220,0.197,95.5,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3303,32.0,86.4,625,2920,0.254,92.5,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3304,84.1,97.5,554,1200,0.335,92.2,Pothole Pre-Damping Softening Active
GENESIS-G90-3305,5.0,67.2,804,3796,0.107,96.3,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3306,9.1,70.0,771,3769,0.166,94.7,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3307,15.7,43.9,1230,3181,0.128,96.7,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3308,50.6,54.9,984,2191,0.246,93.2,Pothole Pre-Damping Softening Active
GENESIS-G90-3309,5.0,47.0,1150,3536,0.128,95.4,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3310,86.9,84.2,641,1482,0.354,92.7,Pothole Pre-Damping Softening Active
GENESIS-G90-3311,9.8,42.3,1277,3489,0.08,96.5,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3312,13.2,88.9,608,3407,0.13,97.0,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3313,60.9,37.0,1460,2037,0.321,92.6,Pothole Pre-Damping Softening Active
GENESIS-G90-3314,11.2,77.3,699,3539,0.115,95.5,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3315,11.2,44.3,1219,3450,0.156,96.4,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3316,10.5,84.4,640,3491,0.131,95.1,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3317,12.0,105.3,513,3402,0.173,95.4,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3318,40.1,99.6,542,2650,0.251,94.9,Pothole Pre-Damping Softening Active
GENESIS-G90-3319,40.8,82.9,651,2834,0.225,94.1,Pothole Pre-Damping Softening Active
GENESIS-G90-3320,19.8,34.2,1581,3299,0.151,98.8,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3321,5.9,95.5,566,3563,0.147,95.0,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3322,51.0,66.5,812,2265,0.23,94.0,Pothole Pre-Damping Softening Active
GENESIS-G90-3323,5.0,38.7,1395,3737,0.169,96.8,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3324,19.7,73.1,739,3151,0.197,94.6,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3325,11.9,101.2,534,3326,0.153,96.3,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3326,48.4,75.6,714,2252,0.217,94.6,Pothole Pre-Damping Softening Active
GENESIS-G90-3327,24.0,64.9,832,2976,0.207,93.7,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3328,21.5,49.4,1094,3086,0.19,96.4,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3329,5.0,40.2,1342,3642,0.128,96.3,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3330,5.8,60.1,899,3734,0.152,94.5,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3331,16.3,66.6,811,3337,0.176,96.2,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3332,53.7,106.9,505,2344,0.296,93.4,Pothole Pre-Damping Softening Active
GENESIS-G90-3333,11.0,99.5,543,3567,0.149,94.7,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3334,19.5,104.6,516,3333,0.187,97.1,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3335,48.4,83.8,644,2457,0.261,92.7,Pothole Pre-Damping Softening Active
GENESIS-G90-3336,27.4,47.1,1146,3045,0.173,97.1,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3337,44.8,104.8,515,2585,0.234,93.0,Pothole Pre-Damping Softening Active
GENESIS-G90-3338,5.0,34.6,1560,3651,0.165,97.1,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3339,21.6,63.1,855,3059,0.132,96.9,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3340,90.9,38.1,1417,1269,0.391,92.5,Pothole Pre-Damping Softening Active
GENESIS-G90-3341,26.1,82.1,658,3180,0.116,98.4,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3342,5.0,36.2,1493,3695,0.108,97.2,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3343,51.4,32.6,1659,2419,0.285,93.7,Pothole Pre-Damping Softening Active
GENESIS-G90-3344,16.4,63.2,855,3138,0.182,95.4,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3345,21.1,64.3,840,3429,0.233,93.5,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3346,11.4,71.9,751,3593,0.153,97.2,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3347,14.6,61.3,881,3452,0.135,95.3,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3348,22.1,74.2,727,3186,0.207,95.4,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3349,6.8,83.8,644,3438,0.113,96.5,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3350,5.0,89.1,606,3601,0.129,98.3,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3351,7.0,84.0,643,3666,0.159,96.0,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3352,5.0,49.0,1101,3776,0.121,95.1,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3353,14.3,107.7,501,3591,0.148,96.6,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3354,5.7,92.7,583,3624,0.131,95.6,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3355,23.3,81.4,663,3026,0.145,94.5,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3356,35.6,45.4,1191,2891,0.26,94.9,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3357,22.7,90.1,599,3330,0.211,95.9,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3358,19.1,72.3,747,3493,0.181,96.2,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3359,40.3,97.2,555,2743,0.212,93.7,Pothole Pre-Damping Softening Active
GENESIS-G90-3360,5.0,55.8,968,3721,0.154,94.3,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3361,7.0,87.1,620,3634,0.198,95.3,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3362,5.0,107.4,503,3783,0.14,94.7,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3363,12.3,107.0,505,3457,0.163,96.2,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3364,5.0,98.5,548,3535,0.203,96.2,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3365,43.4,72.3,747,2679,0.275,93.0,Pothole Pre-Damping Softening Active
GENESIS-G90-3366,5.0,97.1,556,3682,0.129,97.0,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3367,5.0,65.8,821,3584,0.13,97.3,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3368,5.0,62.1,870,3740,0.132,96.4,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3369,25.9,43.5,1241,3146,0.206,95.5,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3370,18.4,35.8,1510,3209,0.216,95.7,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3371,29.9,46.4,1163,3052,0.117,96.9,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3372,5.0,106.2,508,3515,0.11,98.2,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3373,7.8,48.4,1115,3713,0.162,97.4,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3374,18.1,79.9,676,3161,0.186,96.7,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3375,45.8,37.2,1452,2375,0.29,93.2,Pothole Pre-Damping Softening Active
GENESIS-G90-3376,5.0,65.5,824,3674,0.164,94.9,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3377,5.0,88.0,614,3389,0.137,96.4,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3378,42.1,60.5,893,2808,0.224,95.9,Pothole Pre-Damping Softening Active
GENESIS-G90-3379,61.3,84.3,641,2190,0.29,95.0,Pothole Pre-Damping Softening Active
GENESIS-G90-3380,22.3,68.1,792,3032,0.206,96.1,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3381,20.3,59.6,907,3422,0.205,94.0,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3382,44.4,97.5,554,2562,0.228,94.3,Pothole Pre-Damping Softening Active
GENESIS-G90-3383,23.6,69.3,779,3183,0.183,94.4,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3384,38.5,66.6,811,2770,0.226,95.0,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3385,20.5,63.5,850,3297,0.182,92.5,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3386,5.2,48.0,1125,3492,0.11,98.3,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3387,25.6,42.7,1264,2931,0.19,96.2,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3388,5.0,79.3,681,3455,0.106,96.9,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3389,45.3,86.6,623,2659,0.282,94.3,Pothole Pre-Damping Softening Active
GENESIS-G90-3390,13.3,105.8,510,3529,0.193,95.8,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3391,7.3,105.2,513,3718,0.111,97.0,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3392,47.4,96.0,562,2507,0.281,92.0,Pothole Pre-Damping Softening Active
GENESIS-G90-3393,5.0,83.3,648,3759,0.08,97.2,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3394,17.1,49.1,1100,3394,0.187,96.2,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3395,18.3,75.6,714,3220,0.151,94.9,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3396,8.4,34.8,1550,3464,0.178,95.9,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3397,5.0,72.1,749,3771,0.159,95.8,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3398,18.9,74.0,730,3303,0.128,95.6,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3399,61.9,82.4,655,2129,0.297,91.2,Pothole Pre-Damping Softening Active
GENESIS-G90-3400,10.8,108.9,496,3511,0.179,93.6,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3401,12.2,66.6,810,3472,0.157,95.8,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3402,58.7,65.2,829,2060,0.251,94.1,Pothole Pre-Damping Softening Active
GENESIS-G90-3403,5.0,49.0,1101,3812,0.128,95.7,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3404,56.0,43.1,1253,2356,0.269,93.0,Pothole Pre-Damping Softening Active
GENESIS-G90-3405,42.2,98.8,547,2751,0.24,95.0,Pothole Pre-Damping Softening Active
GENESIS-G90-3406,11.5,94.7,570,3564,0.127,99.5,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3407,5.0,60.7,889,3637,0.183,93.0,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3408,5.0,92.6,583,3701,0.192,95.4,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3409,5.0,92.2,585,3723,0.151,95.7,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3410,5.0,95.9,563,3794,0.086,98.7,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3411,50.4,71.7,753,2439,0.263,94.4,Pothole Pre-Damping Softening Active
GENESIS-G90-3412,27.8,48.5,1114,2993,0.168,95.9,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3413,20.4,50.4,1072,3197,0.144,96.3,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3414,33.1,53.7,1005,2869,0.224,97.2,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3415,44.2,101.3,533,2635,0.245,92.1,Pothole Pre-Damping Softening Active
GENESIS-G90-3416,20.7,96.9,557,3045,0.161,95.6,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3417,15.9,67.3,802,3169,0.19,94.3,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3418,29.7,39.1,1380,2889,0.168,97.4,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3419,61.1,88.7,609,1901,0.245,94.8,Pothole Pre-Damping Softening Active
GENESIS-G90-3420,5.0,69.0,783,3752,0.12,97.2,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3421,16.3,97.0,557,3512,0.22,95.3,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3422,30.0,97.4,555,2981,0.211,96.9,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3423,14.0,78.9,685,3385,0.164,97.5,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3424,18.7,84.2,641,3328,0.156,96.3,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3425,18.1,48.1,1124,3366,0.206,93.3,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3426,78.3,33.4,1616,1514,0.349,93.7,Pothole Pre-Damping Softening Active
GENESIS-G90-3427,31.1,105.1,514,3117,0.208,95.6,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3428,43.5,68.5,788,2538,0.253,96.0,Pothole Pre-Damping Softening Active
GENESIS-G90-3429,39.0,38.3,1409,2720,0.235,93.5,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3430,28.8,60.1,899,3045,0.225,94.0,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3431,9.8,83.1,650,3527,0.185,94.5,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3432,6.4,56.5,956,3767,0.165,95.0,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3433,10.9,47.3,1141,3488,0.149,94.5,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3434,23.8,69.7,775,3073,0.181,95.3,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3435,39.6,33.7,1600,2615,0.291,94.7,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3436,37.9,80.3,672,2562,0.204,97.2,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3437,18.2,87.6,616,3299,0.172,95.9,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3438,90.1,40.1,1347,1200,0.417,92.3,Pothole Pre-Damping Softening Active
GENESIS-G90-3439,20.6,43.8,1232,3275,0.194,95.1,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3440,11.1,81.4,663,3545,0.162,96.4,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3441,14.2,63.1,856,3517,0.171,96.3,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3442,10.0,38.5,1402,3635,0.151,95.5,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3443,9.7,60.9,887,3322,0.149,95.6,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3444,34.0,74.9,721,2815,0.169,96.6,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3445,95.0,96.1,562,1200,0.367,92.3,Pothole Pre-Damping Softening Active
GENESIS-G90-3446,10.3,42.0,1285,3491,0.172,95.4,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3447,95.0,51.4,1051,1200,0.342,92.9,Pothole Pre-Damping Softening Active
GENESIS-G90-3448,5.0,79.5,680,3654,0.138,96.2,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3449,60.1,66.0,818,1823,0.283,92.5,Pothole Pre-Damping Softening Active
GENESIS-G90-3450,10.2,56.4,957,3515,0.193,95.0,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3451,5.0,79.8,676,3877,0.145,97.8,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3452,23.5,99.4,543,3193,0.186,95.6,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3453,26.0,41.3,1308,3144,0.185,95.8,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3454,32.6,48.8,1107,2901,0.225,95.5,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3455,59.4,76.2,709,2253,0.212,95.3,Pothole Pre-Damping Softening Active
GENESIS-G90-3456,39.4,109.5,493,2680,0.218,95.1,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3457,69.9,50.6,1066,1930,0.269,93.8,Pothole Pre-Damping Softening Active
GENESIS-G90-3458,5.0,77.5,697,3457,0.129,99.0,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3459,24.6,100.6,537,2887,0.224,95.0,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3460,72.9,65.1,830,1748,0.313,93.4,Pothole Pre-Damping Softening Active
GENESIS-G90-3461,66.3,108.9,496,1984,0.268,93.6,Pothole Pre-Damping Softening Active
GENESIS-G90-3462,25.5,91.8,589,2953,0.172,96.1,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3463,8.5,42.8,1261,3496,0.1,96.5,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3464,22.9,33.5,1613,3145,0.163,95.9,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3465,10.3,48.0,1126,3398,0.102,96.4,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3466,5.0,75.9,712,3739,0.116,97.6,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3467,41.1,78.8,685,2601,0.266,93.7,Pothole Pre-Damping Softening Active
GENESIS-G90-3468,40.9,62.1,869,2648,0.26,94.5,Pothole Pre-Damping Softening Active
GENESIS-G90-3469,20.2,34.9,1546,3273,0.161,95.7,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3470,27.5,92.3,585,3069,0.188,95.1,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3471,5.0,105.0,514,3533,0.14,96.7,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3472,25.7,76.1,710,2984,0.227,93.0,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3473,5.0,38.1,1416,3899,0.095,96.7,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3474,5.0,52.4,1030,3766,0.08,97.2,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3475,15.6,55.9,965,3458,0.181,94.3,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3476,19.6,67.2,803,3175,0.204,94.6,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3477,10.7,101.1,534,3607,0.13,95.9,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3478,11.4,45.4,1189,3629,0.195,94.1,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3479,5.0,40.0,1352,3730,0.142,94.7,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3480,9.2,92.3,585,3580,0.121,95.5,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3481,24.0,31.0,1743,2928,0.205,95.4,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3482,36.6,70.9,762,2793,0.252,94.8,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3483,5.0,77.6,696,3575,0.104,95.8,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3484,55.6,61.0,885,2271,0.266,94.9,Pothole Pre-Damping Softening Active
GENESIS-G90-3485,22.2,35.9,1506,3008,0.185,96.0,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3486,15.6,95.3,567,3598,0.188,97.0,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3487,7.1,38.6,1400,3690,0.08,99.5,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3488,18.9,41.0,1317,3256,0.216,94.5,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3489,5.0,47.9,1126,3787,0.151,95.6,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3490,78.6,30.2,1789,1884,0.32,91.5,Pothole Pre-Damping Softening Active
GENESIS-G90-3491,21.6,98.5,548,3091,0.143,97.8,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3492,37.3,50.2,1076,2845,0.214,95.5,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3493,41.1,47.6,1135,2499,0.252,96.9,Pothole Pre-Damping Softening Active
GENESIS-G90-3494,84.1,71.5,755,1657,0.353,93.5,Pothole Pre-Damping Softening Active
GENESIS-G90-3495,32.0,68.9,784,2861,0.197,94.5,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3496,44.0,87.9,614,2536,0.262,95.3,Pothole Pre-Damping Softening Active
GENESIS-G90-3497,46.7,72.7,742,2318,0.267,95.0,Pothole Pre-Damping Softening Active
GENESIS-G90-3498,48.8,106.2,509,2568,0.272,94.6,Pothole Pre-Damping Softening Active
GENESIS-G90-3499,95.0,45.7,1181,1200,0.403,91.5,Pothole Pre-Damping Softening Active
GENESIS-G90-3500,7.8,35.5,1520,3699,0.164,95.5,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3501,25.4,50.7,1065,3025,0.187,95.7,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3502,6.3,54.6,990,3598,0.204,96.0,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3503,58.3,97.7,553,2107,0.278,93.4,Pothole Pre-Damping Softening Active
GENESIS-G90-3504,16.9,57.0,948,3534,0.196,95.0,Nominal Magic Carpet Luxury Ride
GENESIS-G90-3505,5.0,87.8,615,3509,0.104,99.3,Nominal Magic Carpet Luxury Ride
