Fleet_ID,Truck_Model,Cargo_Weight_kg,Wind_Resistance_Cd,Tire_Pressure_PSI,Hill_Elevation_m,Average_Speed_MPH,Fuel_Economy_MPG
TRUCK-7268,TransHaul Heavy 8,15548,0.584,106.4,362.2,67.1,4.57
TRUCK-7269,AeroTruck V6,16624,0.409,108.4,224.1,57.6,6.07
TRUCK-7270,TransHaul Heavy 8,12736,0.6,113.4,15.9,66.1,5.96
TRUCK-7271,TransHaul Heavy 8,10653,0.548,107.4,51.4,64.9,6.56
TRUCK-7272,AeroTruck V6,17227,0.516,95.0,57.1,64.8,4.5
TRUCK-7273,AeroTruck V6,6216,0.371,122.6,253.5,57.9,8.68
TRUCK-7274,EcoVan 2500,3907,0.589,109.7,760.1,64.5,7.32
TRUCK-7275,EcoVan 2500,16457,0.71,100.5,97.3,57.8,4.5
TRUCK-7276,UrbanDelivery 4x2,4088,0.545,106.4,269.7,70.7,7.29
TRUCK-7277,TransHaul Heavy 8,8028,0.642,115.4,145.7,68.8,6.26
TRUCK-7278,UrbanDelivery 4x2,4357,0.465,105.2,611.4,49.8,7.89
TRUCK-7279,EcoVan 2500,3740,0.678,105.7,306.5,68.4,6.98
TRUCK-7280,UrbanDelivery 4x2,5197,0.367,97.5,12.3,55.6,8.4
TRUCK-7281,AeroTruck V6,4270,0.432,98.5,503.2,59.7,8.63
TRUCK-7282,AeroTruck V6,15378,0.631,109.3,23.1,69.7,4.82
TRUCK-7283,UrbanDelivery 4x2,9742,0.404,102.5,216.2,69.9,7.15
TRUCK-7284,UrbanDelivery 4x2,4652,0.549,116.7,388.1,63.7,7.65
TRUCK-7285,TransHaul Heavy 8,15582,0.603,117.2,1367.1,57.5,4.5
TRUCK-7286,EcoVan 2500,3458,0.43,111.5,25.9,51.1,8.96
TRUCK-7287,TransHaul Heavy 8,5604,0.685,101.0,29.3,67.5,6.52
TRUCK-7288,AeroTruck V6,4539,0.662,117.5,46.7,67.3,7.55
TRUCK-7289,EcoVan 2500,5149,0.473,93.5,220.3,43.8,7.1
TRUCK-7290,AeroTruck V6,9445,0.691,97.1,986.7,61.6,5.61
TRUCK-7291,TransHaul Heavy 8,10704,0.476,101.0,158.1,59.9,6.81
TRUCK-7292,TransHaul Heavy 8,12038,0.681,100.0,49.3,66.2,5.01
TRUCK-7293,EcoVan 2500,10458,0.604,109.3,79.1,57.3,7.25
TRUCK-7294,EcoVan 2500,2654,0.687,97.8,291.2,56.4,7.06
TRUCK-7295,TransHaul Heavy 8,17014,0.357,117.9,218.1,66.7,6.5
TRUCK-7296,UrbanDelivery 4x2,15899,0.492,89.3,15.3,69.8,4.5
TRUCK-7297,TransHaul Heavy 8,3362,0.575,107.7,599.8,54.4,7.42
TRUCK-7298,TransHaul Heavy 8,2381,0.538,106.0,55.9,61.5,8.6
TRUCK-7299,EcoVan 2500,11734,0.354,106.0,344.3,62.6,6.95
TRUCK-7300,AeroTruck V6,13886,0.584,103.9,708.7,58.0,5.56
TRUCK-7301,UrbanDelivery 4x2,13625,0.462,106.8,230.0,61.3,5.8
TRUCK-7302,AeroTruck V6,13426,0.42,109.4,399.3,54.1,6.31
TRUCK-7303,EcoVan 2500,10469,0.681,119.5,185.1,67.2,6.03
TRUCK-7304,TransHaul Heavy 8,11936,0.509,100.8,5.4,47.2,6.56
TRUCK-7305,TransHaul Heavy 8,8366,0.615,107.4,273.3,70.1,6.12
TRUCK-7306,EcoVan 2500,15871,0.599,115.7,636.8,71.7,4.87
TRUCK-7307,EcoVan 2500,9566,0.608,108.5,210.1,66.9,6.04
TRUCK-7308,TransHaul Heavy 8,2407,0.37,111.0,21.7,55.2,9.1
TRUCK-7309,UrbanDelivery 4x2,11806,0.55,98.6,611.1,79.9,4.5
TRUCK-7310,UrbanDelivery 4x2,13024,0.459,106.8,94.2,76.1,5.35
TRUCK-7311,EcoVan 2500,7743,0.46,108.0,1022.2,58.1,6.92
TRUCK-7312,AeroTruck V6,14531,0.56,93.1,431.0,63.0,5.5
TRUCK-7313,EcoVan 2500,11973,0.587,107.9,129.0,69.3,5.19
TRUCK-7314,UrbanDelivery 4x2,14343,0.701,94.3,110.6,69.6,4.5
TRUCK-7315,EcoVan 2500,11553,0.553,114.8,454.8,42.6,5.77
TRUCK-7316,UrbanDelivery 4x2,6550,0.424,106.9,15.5,65.5,7.41
TRUCK-7317,EcoVan 2500,3013,0.475,86.9,15.5,48.5,7.35
TRUCK-7318,TransHaul Heavy 8,11627,0.433,118.7,12.9,60.9,7.3
TRUCK-7319,UrbanDelivery 4x2,4655,0.483,123.6,413.9,60.3,9.2
TRUCK-7320,EcoVan 2500,2421,0.558,105.6,139.0,49.9,9.26
TRUCK-7321,UrbanDelivery 4x2,2001,0.42,96.5,164.8,60.8,8.3
TRUCK-7322,AeroTruck V6,17737,0.382,106.0,9.0,60.0,5.95
TRUCK-7323,TransHaul Heavy 8,9423,0.668,114.9,855.6,56.5,6.07
TRUCK-7324,UrbanDelivery 4x2,15329,0.587,114.9,1437.8,52.6,4.93
TRUCK-7325,UrbanDelivery 4x2,5548,0.466,95.8,78.3,66.4,7.66
TRUCK-7326,EcoVan 2500,4679,0.57,120.7,410.6,57.8,8.0
TRUCK-7327,TransHaul Heavy 8,9474,0.56,111.3,819.7,68.0,6.11
TRUCK-7328,UrbanDelivery 4x2,6756,0.671,109.3,634.3,66.2,6.57
TRUCK-7329,EcoVan 2500,14262,0.491,102.5,405.5,63.9,5.93
TRUCK-7330,EcoVan 2500,9104,0.54,102.9,9.3,62.7,7.08
TRUCK-7331,AeroTruck V6,9325,0.423,97.0,823.6,60.3,5.78
TRUCK-7332,AeroTruck V6,12722,0.462,99.9,114.8,54.2,5.98
TRUCK-7333,EcoVan 2500,2769,0.609,98.5,1389.7,46.5,6.42
TRUCK-7334,TransHaul Heavy 8,4022,0.567,106.7,53.6,65.8,7.18
TRUCK-7335,EcoVan 2500,16035,0.537,99.5,401.7,65.6,4.5
TRUCK-7336,AeroTruck V6,16733,0.685,100.6,239.1,58.9,4.5
TRUCK-7337,TransHaul Heavy 8,8947,0.395,106.1,257.0,71.9,7.07
TRUCK-7338,AeroTruck V6,7161,0.442,98.8,104.0,54.1,7.36
TRUCK-7339,UrbanDelivery 4x2,7689,0.377,101.5,5.1,69.8,7.04
TRUCK-7340,TransHaul Heavy 8,14371,0.409,102.6,309.1,61.4,6.19
TRUCK-7341,UrbanDelivery 4x2,13709,0.663,107.1,594.0,66.4,4.56
TRUCK-7342,EcoVan 2500,8301,0.372,107.4,176.6,64.7,7.75
TRUCK-7343,TransHaul Heavy 8,17470,0.568,111.9,827.4,68.8,4.63
TRUCK-7344,TransHaul Heavy 8,17969,0.386,105.2,66.0,72.7,4.95
TRUCK-7345,EcoVan 2500,4854,0.609,107.2,285.3,63.8,7.42
TRUCK-7346,EcoVan 2500,12029,0.497,99.4,381.3,75.2,4.96
TRUCK-7347,EcoVan 2500,6313,0.352,110.2,162.3,60.2,8.62
TRUCK-7348,UrbanDelivery 4x2,14982,0.674,110.9,57.5,50.2,5.28
TRUCK-7349,AeroTruck V6,8624,0.594,103.6,362.9,56.5,6.75
TRUCK-7350,UrbanDelivery 4x2,3800,0.357,102.2,265.0,60.1,8.48
TRUCK-7351,EcoVan 2500,14716,0.61,102.8,34.6,64.3,5.3
TRUCK-7352,EcoVan 2500,12782,0.636,105.7,149.5,70.1,5.26
TRUCK-7353,UrbanDelivery 4x2,13827,0.716,98.2,196.9,57.8,4.7
TRUCK-7354,AeroTruck V6,5381,0.614,102.2,400.8,63.6,7.31
TRUCK-7355,UrbanDelivery 4x2,13678,0.491,118.4,356.6,71.7,6.32
TRUCK-7356,AeroTruck V6,4330,0.616,113.6,113.2,68.2,7.2
TRUCK-7357,AeroTruck V6,17277,0.42,109.4,68.8,69.8,5.68
TRUCK-7358,TransHaul Heavy 8,17877,0.595,111.8,68.9,69.2,4.5
TRUCK-7359,UrbanDelivery 4x2,9234,0.406,113.2,744.4,57.2,7.3
TRUCK-7360,TransHaul Heavy 8,3284,0.494,91.1,46.5,65.4,7.3
TRUCK-7361,EcoVan 2500,17779,0.659,105.4,75.0,62.0,4.66
TRUCK-7362,UrbanDelivery 4x2,15642,0.524,103.3,366.1,66.7,4.7
TRUCK-7363,EcoVan 2500,9289,0.702,104.0,13.0,66.8,6.35
TRUCK-7364,EcoVan 2500,15341,0.683,117.6,878.4,49.1,4.5
TRUCK-7365,EcoVan 2500,9156,0.661,97.1,105.7,56.1,5.75
TRUCK-7366,EcoVan 2500,10379,0.459,92.7,630.1,64.8,6.12
TRUCK-7367,EcoVan 2500,15317,0.668,98.0,575.4,73.3,4.5
TRUCK-7368,TransHaul Heavy 8,5627,0.451,97.1,509.3,67.3,6.94
TRUCK-7369,TransHaul Heavy 8,16823,0.435,108.3,191.5,62.7,6.26
TRUCK-7370,EcoVan 2500,4699,0.617,113.6,135.2,64.0,7.77
TRUCK-7371,EcoVan 2500,6643,0.693,121.6,356.5,68.0,6.88
TRUCK-7372,UrbanDelivery 4x2,5678,0.559,103.9,201.8,48.9,7.74
TRUCK-7373,TransHaul Heavy 8,3799,0.457,91.7,947.6,64.4,7.06
TRUCK-7374,UrbanDelivery 4x2,14752,0.508,110.2,905.8,57.2,5.65
TRUCK-7375,TransHaul Heavy 8,14287,0.588,93.7,952.0,64.6,4.56
TRUCK-7376,UrbanDelivery 4x2,5002,0.584,107.0,498.0,59.3,7.57
TRUCK-7377,TransHaul Heavy 8,8976,0.662,99.5,120.4,68.0,5.38
TRUCK-7378,EcoVan 2500,8889,0.481,92.0,674.6,72.7,5.46
TRUCK-7379,UrbanDelivery 4x2,5265,0.539,92.3,34.1,44.7,6.98
TRUCK-7380,AeroTruck V6,11129,0.451,104.6,179.0,51.6,7.75
TRUCK-7381,AeroTruck V6,14384,0.358,105.0,32.1,58.8,6.27
TRUCK-7382,UrbanDelivery 4x2,11680,0.712,123.7,218.6,71.4,5.93
TRUCK-7383,EcoVan 2500,11066,0.528,117.4,106.5,65.3,6.63
TRUCK-7384,AeroTruck V6,15338,0.456,101.4,494.8,52.9,5.79
TRUCK-7385,UrbanDelivery 4x2,2903,0.558,106.5,330.8,55.5,8.69
TRUCK-7386,TransHaul Heavy 8,7347,0.537,101.4,388.6,66.1,6.59
TRUCK-7387,EcoVan 2500,11331,0.603,102.7,257.8,58.7,5.67
TRUCK-7388,EcoVan 2500,10025,0.528,118.6,170.3,61.4,8.15
TRUCK-7389,AeroTruck V6,9153,0.409,109.5,1271.6,63.6,7.33
TRUCK-7390,TransHaul Heavy 8,8144,0.36,103.3,725.4,60.3,7.37
TRUCK-7391,UrbanDelivery 4x2,5679,0.488,100.9,443.0,63.5,6.85
TRUCK-7392,EcoVan 2500,2797,0.46,121.0,469.3,61.9,8.27
TRUCK-7393,AeroTruck V6,11201,0.382,116.7,453.6,51.2,7.98
TRUCK-7394,AeroTruck V6,4140,0.504,111.6,224.1,58.5,9.74
TRUCK-7395,TransHaul Heavy 8,12444,0.478,91.2,129.7,72.2,5.04
TRUCK-7396,TransHaul Heavy 8,14646,0.581,94.1,162.6,55.3,5.13
TRUCK-7397,AeroTruck V6,6748,0.686,102.8,339.3,63.6,6.46
TRUCK-7398,UrbanDelivery 4x2,8373,0.528,102.9,627.0,58.9,7.14
TRUCK-7399,UrbanDelivery 4x2,4055,0.352,113.0,593.3,54.2,9.44
TRUCK-7400,UrbanDelivery 4x2,6928,0.665,106.9,300.4,65.7,5.48
TRUCK-7401,AeroTruck V6,4738,0.677,89.8,549.3,56.6,6.12
TRUCK-7402,TransHaul Heavy 8,5486,0.368,108.1,1595.0,66.2,7.5
TRUCK-7403,EcoVan 2500,6536,0.676,103.7,513.9,51.1,7.07
TRUCK-7404,EcoVan 2500,16400,0.622,106.5,297.7,61.4,5.34
TRUCK-7405,AeroTruck V6,2205,0.509,105.0,341.8,61.8,8.53
TRUCK-7406,TransHaul Heavy 8,14156,0.688,116.6,850.7,63.3,5.3
TRUCK-7407,TransHaul Heavy 8,3143,0.544,107.2,401.0,51.3,8.21
TRUCK-7408,AeroTruck V6,10504,0.61,115.4,101.9,59.6,6.5
TRUCK-7409,AeroTruck V6,8728,0.687,92.0,51.8,62.5,6.03
TRUCK-7410,UrbanDelivery 4x2,2004,0.526,105.3,241.1,62.4,7.93
TRUCK-7411,EcoVan 2500,13307,0.702,105.0,11.3,65.0,5.68
TRUCK-7412,AeroTruck V6,10294,0.486,109.4,605.5,58.8,6.84
TRUCK-7413,TransHaul Heavy 8,14633,0.561,115.1,319.6,61.1,5.9
TRUCK-7414,AeroTruck V6,10417,0.4,108.1,596.7,58.8,6.98
TRUCK-7415,AeroTruck V6,10779,0.506,98.6,351.6,49.2,6.15
TRUCK-7416,EcoVan 2500,7240,0.506,110.7,1340.1,63.5,7.29
TRUCK-7417,TransHaul Heavy 8,12474,0.617,117.4,153.2,70.6,5.93
TRUCK-7418,AeroTruck V6,6564,0.579,112.6,338.6,66.3,7.29
TRUCK-7419,EcoVan 2500,2880,0.672,121.5,138.5,62.7,8.46
TRUCK-7420,EcoVan 2500,11698,0.389,107.1,142.1,64.6,6.59
TRUCK-7421,EcoVan 2500,9202,0.681,102.2,661.4,60.0,5.79
TRUCK-7422,UrbanDelivery 4x2,11309,0.409,109.2,117.0,67.1,6.92
TRUCK-7423,TransHaul Heavy 8,8240,0.515,109.4,471.3,67.2,6.64
TRUCK-7424,EcoVan 2500,16943,0.391,89.5,182.8,67.7,4.9
TRUCK-7425,TransHaul Heavy 8,9689,0.509,103.7,84.6,60.8,7.44
TRUCK-7426,TransHaul Heavy 8,5295,0.472,102.5,150.2,61.0,7.24
TRUCK-7427,UrbanDelivery 4x2,11144,0.388,108.5,158.4,38.5,6.45
TRUCK-7428,EcoVan 2500,4494,0.494,93.0,673.9,73.0,6.4
TRUCK-7429,AeroTruck V6,6712,0.641,89.8,188.2,68.2,5.85
TRUCK-7430,TransHaul Heavy 8,6279,0.438,104.6,229.0,51.8,8.35
TRUCK-7431,TransHaul Heavy 8,2138,0.64,104.2,362.8,57.5,8.94
TRUCK-7432,UrbanDelivery 4x2,13014,0.43,106.4,131.1,58.5,6.66
TRUCK-7433,TransHaul Heavy 8,10863,0.588,108.1,986.5,64.4,5.98
TRUCK-7434,UrbanDelivery 4x2,17403,0.425,104.8,344.2,54.1,5.46
TRUCK-7435,UrbanDelivery 4x2,2150,0.434,103.1,73.0,75.0,7.64
TRUCK-7436,AeroTruck V6,14217,0.714,95.2,135.6,63.4,4.54
TRUCK-7437,TransHaul Heavy 8,10293,0.425,108.6,552.5,40.3,6.12
TRUCK-7438,UrbanDelivery 4x2,9737,0.696,112.9,123.9,65.3,6.44
TRUCK-7439,AeroTruck V6,2942,0.573,88.9,213.9,69.6,6.47
TRUCK-7440,UrbanDelivery 4x2,16523,0.709,105.0,28.6,61.5,5.3
TRUCK-7441,UrbanDelivery 4x2,3119,0.679,87.4,210.1,62.4,6.58
TRUCK-7442,EcoVan 2500,6691,0.542,101.4,161.0,72.3,6.86
TRUCK-7443,AeroTruck V6,11049,0.605,93.6,1353.8,69.5,4.5
TRUCK-7444,EcoVan 2500,16498,0.352,97.3,3.4,74.6,4.61
TRUCK-7445,TransHaul Heavy 8,12221,0.45,106.4,509.4,66.3,6.41
TRUCK-7446,TransHaul Heavy 8,10524,0.661,110.2,452.3,58.5,5.46
TRUCK-7447,UrbanDelivery 4x2,15779,0.587,111.3,109.8,53.4,5.84
TRUCK-7448,TransHaul Heavy 8,11976,0.714,89.8,199.5,52.1,4.68
TRUCK-7449,UrbanDelivery 4x2,5074,0.471,117.4,173.7,59.2,9.1
TRUCK-7450,EcoVan 2500,15256,0.565,106.1,162.9,50.8,5.39
TRUCK-7451,AeroTruck V6,6193,0.66,111.0,56.7,55.9,7.38
TRUCK-7452,UrbanDelivery 4x2,13034,0.489,104.8,681.8,57.0,5.83
TRUCK-7453,UrbanDelivery 4x2,2176,0.428,116.0,339.4,70.1,8.23
TRUCK-7454,UrbanDelivery 4x2,5615,0.659,117.0,76.9,60.3,7.6
TRUCK-7455,UrbanDelivery 4x2,8131,0.596,110.6,1038.7,50.6,6.77
TRUCK-7456,TransHaul Heavy 8,6454,0.707,99.3,221.7,61.5,5.72
TRUCK-7457,AeroTruck V6,8624,0.452,109.2,442.1,49.4,7.42
TRUCK-7458,TransHaul Heavy 8,13668,0.713,117.8,287.8,51.0,6.4
TRUCK-7459,AeroTruck V6,9624,0.475,111.8,527.6,73.9,5.63
TRUCK-7460,TransHaul Heavy 8,5100,0.581,109.5,211.9,65.8,7.4
TRUCK-7461,AeroTruck V6,5410,0.517,100.5,555.3,62.7,6.65
TRUCK-7462,EcoVan 2500,3873,0.35,104.4,167.9,55.8,9.47
TRUCK-7463,EcoVan 2500,2202,0.383,102.6,1.0,55.2,9.4
TRUCK-7464,AeroTruck V6,15447,0.494,103.7,102.8,61.6,6.08
TRUCK-7465,TransHaul Heavy 8,6613,0.515,99.6,1125.5,54.4,5.79
TRUCK-7466,UrbanDelivery 4x2,12453,0.683,112.7,264.7,59.8,5.75
TRUCK-7467,UrbanDelivery 4x2,15337,0.361,107.1,136.0,59.7,6.27
TRUCK-7468,TransHaul Heavy 8,12147,0.435,87.9,77.5,82.0,4.5
TRUCK-7469,UrbanDelivery 4x2,6950,0.674,100.3,713.2,76.4,4.57
TRUCK-7470,AeroTruck V6,14756,0.411,103.8,157.2,61.3,5.56
TRUCK-7471,TransHaul Heavy 8,11195,0.452,104.2,513.5,54.9,6.69
TRUCK-7472,EcoVan 2500,5591,0.587,107.1,382.2,63.9,7.21
TRUCK-7473,UrbanDelivery 4x2,14459,0.583,123.4,79.3,68.9,5.81
TRUCK-7474,EcoVan 2500,17401,0.703,102.2,362.2,67.5,4.5
TRUCK-7475,AeroTruck V6,7772,0.541,115.8,213.6,59.1,6.97
TRUCK-7476,TransHaul Heavy 8,12374,0.671,110.9,255.3,63.2,5.98
TRUCK-7477,EcoVan 2500,3769,0.367,89.6,1144.0,68.0,6.08
TRUCK-7478,EcoVan 2500,15248,0.698,97.2,174.9,49.6,4.5
TRUCK-7479,EcoVan 2500,7479,0.434,99.3,262.1,53.1,7.66
TRUCK-7480,EcoVan 2500,17882,0.587,105.8,779.5,61.7,4.69
TRUCK-7481,UrbanDelivery 4x2,16415,0.5,108.9,238.5,68.4,5.07
TRUCK-7482,TransHaul Heavy 8,7865,0.499,89.5,167.0,58.2,6.33
TRUCK-7483,EcoVan 2500,8481,0.482,95.8,461.2,56.4,6.63
TRUCK-7484,EcoVan 2500,4243,0.561,83.9,562.2,53.7,6.56
TRUCK-7485,AeroTruck V6,16719,0.538,111.1,155.2,63.9,5.84
TRUCK-7486,UrbanDelivery 4x2,15075,0.478,120.5,1222.9,60.8,6.12
TRUCK-7487,UrbanDelivery 4x2,4808,0.509,99.5,349.2,69.8,7.03
TRUCK-7488,AeroTruck V6,15950,0.585,101.5,4.7,63.3,4.5
TRUCK-7489,AeroTruck V6,15649,0.58,105.7,98.2,65.3,5.35
TRUCK-7490,EcoVan 2500,7534,0.509,89.6,1289.7,59.5,5.92
TRUCK-7491,EcoVan 2500,9944,0.385,86.6,178.3,55.6,6.08
TRUCK-7492,EcoVan 2500,17575,0.549,101.3,643.7,59.8,4.82
TRUCK-7493,EcoVan 2500,17068,0.634,98.9,43.0,53.1,4.73
TRUCK-7494,TransHaul Heavy 8,5215,0.541,100.4,1672.8,71.4,5.4
TRUCK-7495,TransHaul Heavy 8,14046,0.647,90.2,6.9,57.2,4.89
TRUCK-7496,UrbanDelivery 4x2,7974,0.602,109.5,160.5,65.6,6.93
TRUCK-7497,UrbanDelivery 4x2,2849,0.524,93.3,382.3,53.9,7.84
TRUCK-7498,AeroTruck V6,9338,0.589,95.6,208.8,67.5,5.56
TRUCK-7499,AeroTruck V6,4599,0.447,111.0,144.2,56.1,8.25
TRUCK-7500,TransHaul Heavy 8,5675,0.381,98.7,20.1,74.1,7.11
TRUCK-7501,UrbanDelivery 4x2,12808,0.619,84.2,922.5,56.8,4.83
TRUCK-7502,UrbanDelivery 4x2,7875,0.606,96.0,40.9,49.1,6.5
TRUCK-7503,TransHaul Heavy 8,2966,0.66,113.9,560.1,54.0,7.82
TRUCK-7504,EcoVan 2500,6016,0.55,102.8,164.1,57.0,7.5
TRUCK-7505,TransHaul Heavy 8,8249,0.393,100.0,395.1,71.8,6.12
TRUCK-7506,UrbanDelivery 4x2,2272,0.545,106.5,162.6,59.5,8.48
TRUCK-7507,TransHaul Heavy 8,11950,0.707,112.2,523.1,78.7,4.5
TRUCK-7508,EcoVan 2500,14747,0.63,116.4,361.4,73.2,4.51
TRUCK-7509,TransHaul Heavy 8,14908,0.584,93.9,264.8,61.5,4.56
TRUCK-7510,EcoVan 2500,11182,0.657,108.7,578.1,73.9,5.08
TRUCK-7511,AeroTruck V6,3390,0.485,118.6,292.6,60.4,8.3
TRUCK-7512,EcoVan 2500,5843,0.372,104.3,352.9,62.9,8.34
TRUCK-7513,AeroTruck V6,3119,0.368,108.4,98.1,60.1,8.7
TRUCK-7514,AeroTruck V6,4353,0.632,106.6,560.8,61.8,7.1
TRUCK-7515,TransHaul Heavy 8,5939,0.543,92.7,135.8,64.2,7.11
TRUCK-7516,AeroTruck V6,12361,0.5,110.2,95.9,55.9,7.24
TRUCK-7517,UrbanDelivery 4x2,10210,0.379,103.2,0.8,59.8,6.91
TRUCK-7518,UrbanDelivery 4x2,10558,0.691,106.8,619.9,59.5,5.6
TRUCK-7519,AeroTruck V6,14267,0.37,100.7,226.2,54.1,6.01
TRUCK-7520,TransHaul Heavy 8,4901,0.627,94.2,119.2,72.2,6.29
TRUCK-7521,EcoVan 2500,5256,0.364,112.8,196.0,62.6,8.8
TRUCK-7522,UrbanDelivery 4x2,13316,0.553,94.5,893.1,64.8,4.5
TRUCK-7523,UrbanDelivery 4x2,10011,0.696,95.2,28.3,63.3,5.86
TRUCK-7524,AeroTruck V6,4065,0.574,102.0,42.4,62.7,7.52
TRUCK-7525,AeroTruck V6,7624,0.629,98.5,202.6,60.9,6.66
TRUCK-7526,AeroTruck V6,14957,0.63,104.5,397.8,58.1,4.5
TRUCK-7527,AeroTruck V6,3048,0.373,99.0,375.2,69.4,8.3
TRUCK-7528,UrbanDelivery 4x2,14457,0.509,94.7,55.0,59.4,4.87
TRUCK-7529,EcoVan 2500,6111,0.474,110.4,266.0,64.3,8.37
TRUCK-7530,TransHaul Heavy 8,9391,0.624,115.5,1.3,48.3,7.27
TRUCK-7531,TransHaul Heavy 8,17227,0.386,101.9,9.0,64.2,5.63
TRUCK-7532,TransHaul Heavy 8,15846,0.549,101.7,477.0,63.9,5.48
TRUCK-7533,EcoVan 2500,8878,0.455,103.7,185.9,60.3,7.16
TRUCK-7534,TransHaul Heavy 8,2064,0.465,120.0,198.1,61.1,9.57
TRUCK-7535,EcoVan 2500,4068,0.447,106.3,54.7,52.8,8.95
TRUCK-7536,UrbanDelivery 4x2,5688,0.386,94.2,54.8,60.8,7.6
TRUCK-7537,TransHaul Heavy 8,8497,0.696,114.7,214.3,61.5,6.24
TRUCK-7538,TransHaul Heavy 8,13326,0.434,95.0,263.9,68.2,5.46
TRUCK-7539,UrbanDelivery 4x2,17337,0.63,109.0,34.7,58.0,4.68
TRUCK-7540,EcoVan 2500,6084,0.711,118.1,76.4,62.0,7.44
TRUCK-7541,TransHaul Heavy 8,7582,0.596,103.5,159.7,56.4,7.52
TRUCK-7542,EcoVan 2500,17358,0.547,111.1,8.6,67.6,5.3
TRUCK-7543,TransHaul Heavy 8,11263,0.445,107.5,216.4,61.6,6.9
TRUCK-7544,UrbanDelivery 4x2,13369,0.356,101.0,42.7,55.3,7.05
TRUCK-7545,TransHaul Heavy 8,6815,0.431,90.7,40.4,60.1,7.13
TRUCK-7546,UrbanDelivery 4x2,15346,0.361,108.8,176.6,51.8,7.05
TRUCK-7547,UrbanDelivery 4x2,5764,0.711,110.1,800.9,73.2,6.62
TRUCK-7548,UrbanDelivery 4x2,12388,0.39,107.9,96.3,73.9,6.23
TRUCK-7549,TransHaul Heavy 8,9533,0.354,110.7,508.0,45.0,6.89
TRUCK-7550,TransHaul Heavy 8,15181,0.394,123.1,549.3,57.4,6.86
TRUCK-7551,UrbanDelivery 4x2,7642,0.654,106.4,1020.1,57.5,7.03
TRUCK-7552,AeroTruck V6,3629,0.634,105.3,306.8,57.6,7.31
TRUCK-7553,AeroTruck V6,7879,0.439,107.3,992.5,68.2,6.47
TRUCK-7554,EcoVan 2500,8211,0.415,116.4,261.1,70.3,7.12
TRUCK-7555,AeroTruck V6,12683,0.653,106.8,484.5,65.6,5.36
TRUCK-7556,UrbanDelivery 4x2,15259,0.657,103.4,131.7,71.5,4.5
TRUCK-7557,UrbanDelivery 4x2,13708,0.403,109.0,273.0,71.1,6.35
TRUCK-7558,UrbanDelivery 4x2,16659,0.583,92.6,59.2,63.3,4.5
TRUCK-7559,TransHaul Heavy 8,17966,0.45,95.9,455.5,60.8,4.5
TRUCK-7560,UrbanDelivery 4x2,10025,0.503,108.9,310.3,54.1,7.16
TRUCK-7561,TransHaul Heavy 8,6054,0.532,113.7,227.2,66.2,8.36
TRUCK-7562,TransHaul Heavy 8,5836,0.574,108.1,971.4,51.3,6.54
TRUCK-7563,UrbanDelivery 4x2,4387,0.708,92.4,3.4,50.2,7.02
TRUCK-7564,TransHaul Heavy 8,14939,0.677,115.2,392.3,81.7,4.5
TRUCK-7565,AeroTruck V6,7714,0.714,109.3,340.7,55.2,6.76
TRUCK-7566,TransHaul Heavy 8,7133,0.426,99.1,1745.6,56.7,6.6
TRUCK-7567,UrbanDelivery 4x2,13196,0.68,116.7,89.6,57.6,6.44
TRUCK-7568,TransHaul Heavy 8,2867,0.386,116.0,368.5,48.7,9.28
TRUCK-7569,TransHaul Heavy 8,13045,0.712,105.3,2.0,70.8,5.2
TRUCK-7570,TransHaul Heavy 8,14645,0.615,97.8,818.6,60.6,4.5
TRUCK-7571,UrbanDelivery 4x2,10327,0.395,98.7,140.8,62.1,6.58
TRUCK-7572,AeroTruck V6,17131,0.591,96.2,748.1,57.0,4.5
TRUCK-7573,UrbanDelivery 4x2,11714,0.386,103.1,332.9,71.2,5.75
TRUCK-7574,AeroTruck V6,8039,0.372,109.2,537.0,55.0,7.48
TRUCK-7575,TransHaul Heavy 8,7464,0.441,110.2,192.5,49.7,8.16
TRUCK-7576,TransHaul Heavy 8,14350,0.621,109.5,737.3,64.5,5.34
TRUCK-7577,TransHaul Heavy 8,17636,0.526,105.2,27.3,61.9,5.28
TRUCK-7578,UrbanDelivery 4x2,12673,0.658,109.4,178.2,56.7,6.45
TRUCK-7579,TransHaul Heavy 8,6845,0.598,90.0,69.9,63.7,6.68
TRUCK-7580,TransHaul Heavy 8,2837,0.494,107.0,48.5,69.4,7.85
TRUCK-7581,UrbanDelivery 4x2,3269,0.51,109.4,528.6,65.4,8.02
TRUCK-7582,EcoVan 2500,3983,0.665,98.8,14.6,62.8,7.52
TRUCK-7583,UrbanDelivery 4x2,7975,0.686,119.2,65.4,77.0,5.87
TRUCK-7584,AeroTruck V6,17564,0.66,109.4,219.7,53.5,4.77
TRUCK-7585,AeroTruck V6,7203,0.666,111.3,292.0,66.6,6.84
TRUCK-7586,UrbanDelivery 4x2,7354,0.554,98.3,889.6,69.2,6.15
TRUCK-7587,AeroTruck V6,3353,0.374,95.6,25.9,65.3,8.21
TRUCK-7588,TransHaul Heavy 8,17859,0.565,92.2,181.5,60.6,4.5
TRUCK-7589,TransHaul Heavy 8,12224,0.476,105.6,463.3,71.7,5.46
TRUCK-7590,TransHaul Heavy 8,8546,0.365,93.1,133.8,71.5,6.13
