RDE_Trip_ID,Exhaust_Gas_Temp_C,AdBlue_Dosing_mg_s,SCR_Catalyst_Efficiency_pct,Tailpipe_NOx_mg_km,Euro7_Status
STLA-RDE-6217,167.2,82.0,12.5,151.9,Emissions Exceedance Flag
STLA-RDE-6218,149.7,17.9,75.9,50.3,Euro 7 Compliant (<60mg/km)
STLA-RDE-6219,322.8,50.2,93.3,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6220,181.0,11.2,90.1,19.9,Euro 7 Compliant (<60mg/km)
STLA-RDE-6221,227.2,44.3,78.8,44.5,Euro 7 Compliant (<60mg/km)
STLA-RDE-6222,165.3,24.9,72.8,50.3,Euro 7 Compliant (<60mg/km)
STLA-RDE-6223,183.7,69.3,40.7,116.5,Emissions Exceedance Flag
STLA-RDE-6224,151.6,50.3,34.0,129.9,Emissions Exceedance Flag
STLA-RDE-6225,511.7,11.1,98.0,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6226,161.0,12.8,85.2,29.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6227,147.2,51.0,29.0,127.0,Emissions Exceedance Flag
STLA-RDE-6228,265.4,36.4,89.5,21.3,Euro 7 Compliant (<60mg/km)
STLA-RDE-6229,359.0,40.4,96.7,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6230,459.2,21.7,98.0,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6231,152.7,45.3,41.3,120.2,Emissions Exceedance Flag
STLA-RDE-6232,249.8,11.5,95.9,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6233,182.0,41.9,63.3,61.4,Emissions Exceedance Flag
STLA-RDE-6234,317.6,54.4,92.2,15.8,Euro 7 Compliant (<60mg/km)
STLA-RDE-6235,186.3,39.6,67.2,51.7,Euro 7 Compliant (<60mg/km)
STLA-RDE-6236,209.6,82.1,50.3,81.6,Emissions Exceedance Flag
STLA-RDE-6237,261.9,81.2,75.5,41.1,Euro 7 Compliant (<60mg/km)
STLA-RDE-6238,203.7,21.2,86.1,28.5,Euro 7 Compliant (<60mg/km)
STLA-RDE-6239,256.5,22.5,92.7,14.4,Euro 7 Compliant (<60mg/km)
STLA-RDE-6240,198.1,61.8,56.4,86.5,Emissions Exceedance Flag
STLA-RDE-6241,246.8,35.9,86.8,24.9,Euro 7 Compliant (<60mg/km)
STLA-RDE-6242,231.3,58.3,73.5,57.2,Euro 7 Compliant (<60mg/km)
STLA-RDE-6243,288.3,19.5,95.9,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6244,199.8,59.3,59.1,72.6,Emissions Exceedance Flag
STLA-RDE-6245,262.6,41.4,87.6,21.2,Euro 7 Compliant (<60mg/km)
STLA-RDE-6246,223.9,14.6,92.7,15.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6247,291.1,20.0,95.9,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6248,501.5,13.4,98.0,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6249,162.8,10.2,88.5,23.8,Euro 7 Compliant (<60mg/km)
STLA-RDE-6250,731.9,69.4,98.0,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6251,172.9,36.7,63.7,75.0,Emissions Exceedance Flag
STLA-RDE-6252,352.9,25.7,97.7,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6253,164.9,12.9,85.8,29.4,Euro 7 Compliant (<60mg/km)
STLA-RDE-6254,207.5,17.9,88.9,20.6,Euro 7 Compliant (<60mg/km)
STLA-RDE-6255,193.5,77.5,41.8,97.1,Emissions Exceedance Flag
STLA-RDE-6256,332.5,81.0,90.5,17.7,Euro 7 Compliant (<60mg/km)
STLA-RDE-6257,407.6,70.3,97.0,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6258,170.4,81.2,17.1,154.6,Emissions Exceedance Flag
STLA-RDE-6259,171.0,58.3,40.9,112.2,Emissions Exceedance Flag
STLA-RDE-6260,146.6,17.0,76.2,44.3,Euro 7 Compliant (<60mg/km)
STLA-RDE-6261,229.6,71.5,66.8,52.5,Euro 7 Compliant (<60mg/km)
STLA-RDE-6262,300.8,43.3,92.2,18.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6263,169.6,83.9,13.4,178.9,Emissions Exceedance Flag
STLA-RDE-6264,232.2,25.8,88.4,19.7,Euro 7 Compliant (<60mg/km)
STLA-RDE-6265,199.0,31.5,78.0,42.3,Euro 7 Compliant (<60mg/km)
STLA-RDE-6266,189.1,81.9,34.8,129.2,Emissions Exceedance Flag
STLA-RDE-6267,170.7,83.8,14.8,180.0,Emissions Exceedance Flag
STLA-RDE-6268,385.1,81.9,95.2,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6269,141.5,52.4,21.3,140.6,Emissions Exceedance Flag
STLA-RDE-6270,257.7,10.2,96.8,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6271,231.2,12.9,94.1,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6272,412.0,63.1,97.4,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6273,250.3,60.4,78.7,43.5,Euro 7 Compliant (<60mg/km)
STLA-RDE-6274,328.6,79.8,90.1,19.6,Euro 7 Compliant (<60mg/km)
STLA-RDE-6275,155.3,59.3,25.9,122.2,Emissions Exceedance Flag
STLA-RDE-6276,293.4,54.0,89.3,21.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6277,216.1,12.1,93.3,12.4,Euro 7 Compliant (<60mg/km)
STLA-RDE-6278,223.5,84.7,57.4,78.4,Emissions Exceedance Flag
STLA-RDE-6279,176.7,35.7,66.5,59.9,Euro 7 Compliant (<60mg/km)
STLA-RDE-6280,188.2,38.0,69.4,55.7,Euro 7 Compliant (<60mg/km)
STLA-RDE-6281,214.4,10.4,94.1,12.3,Euro 7 Compliant (<60mg/km)
STLA-RDE-6282,175.2,58.8,43.7,112.6,Emissions Exceedance Flag
STLA-RDE-6283,162.8,26.8,69.7,57.9,Euro 7 Compliant (<60mg/km)
STLA-RDE-6284,187.4,61.4,50.0,100.3,Emissions Exceedance Flag
STLA-RDE-6285,216.0,43.2,76.0,46.3,Euro 7 Compliant (<60mg/km)
STLA-RDE-6286,152.0,53.9,29.6,127.5,Emissions Exceedance Flag
STLA-RDE-6287,143.8,72.3,10.0,172.4,Emissions Exceedance Flag
STLA-RDE-6288,241.8,26.6,89.5,21.9,Euro 7 Compliant (<60mg/km)
STLA-RDE-6289,391.4,84.2,95.5,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6290,149.6,75.3,10.0,168.6,Emissions Exceedance Flag
STLA-RDE-6291,252.2,41.5,85.8,30.5,Euro 7 Compliant (<60mg/km)
STLA-RDE-6292,391.6,83.9,95.5,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6293,204.3,42.9,72.1,51.8,Euro 7 Compliant (<60mg/km)
STLA-RDE-6294,383.5,41.9,97.5,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6295,269.6,43.3,88.2,21.2,Euro 7 Compliant (<60mg/km)
STLA-RDE-6296,169.5,41.8,56.8,75.8,Emissions Exceedance Flag
STLA-RDE-6297,140.7,14.4,78.1,42.6,Euro 7 Compliant (<60mg/km)
STLA-RDE-6298,282.7,38.3,91.2,15.9,Euro 7 Compliant (<60mg/km)
STLA-RDE-6299,245.8,55.3,79.3,36.8,Euro 7 Compliant (<60mg/km)
STLA-RDE-6300,189.3,69.7,44.7,108.3,Emissions Exceedance Flag
STLA-RDE-6301,157.7,29.3,64.5,69.1,Emissions Exceedance Flag
STLA-RDE-6302,368.5,56.9,95.9,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6303,368.1,64.5,95.3,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6304,213.8,54.5,68.8,53.9,Euro 7 Compliant (<60mg/km)
STLA-RDE-6305,144.7,26.1,62.4,76.6,Emissions Exceedance Flag
STLA-RDE-6306,310.0,55.3,91.2,18.9,Euro 7 Compliant (<60mg/km)
STLA-RDE-6307,202.6,74.4,50.6,90.4,Emissions Exceedance Flag
STLA-RDE-6308,328.3,54.5,93.2,12.6,Euro 7 Compliant (<60mg/km)
STLA-RDE-6309,448.3,76.6,98.0,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6310,156.4,30.5,62.4,71.6,Emissions Exceedance Flag
STLA-RDE-6311,222.2,38.8,80.1,43.8,Euro 7 Compliant (<60mg/km)
STLA-RDE-6312,222.6,10.9,94.5,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6313,454.0,35.5,98.0,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6314,301.9,51.5,90.9,19.1,Euro 7 Compliant (<60mg/km)
STLA-RDE-6315,177.2,34.8,67.5,61.7,Emissions Exceedance Flag
STLA-RDE-6316,339.2,70.1,92.5,13.8,Euro 7 Compliant (<60mg/km)
STLA-RDE-6317,168.2,24.6,74.1,52.3,Euro 7 Compliant (<60mg/km)
STLA-RDE-6318,215.1,48.8,72.5,46.5,Euro 7 Compliant (<60mg/km)
STLA-RDE-6319,201.5,78.2,47.2,86.0,Emissions Exceedance Flag
STLA-RDE-6320,191.9,44.4,65.9,69.4,Emissions Exceedance Flag
STLA-RDE-6321,392.5,57.6,97.0,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6322,173.5,22.7,77.8,39.6,Euro 7 Compliant (<60mg/km)
STLA-RDE-6323,228.6,41.9,80.3,38.7,Euro 7 Compliant (<60mg/km)
STLA-RDE-6324,167.1,49.6,47.0,101.8,Emissions Exceedance Flag
STLA-RDE-6325,170.8,10.9,88.9,21.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6326,301.4,22.1,96.1,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6327,360.7,39.5,96.8,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6328,429.1,15.3,98.0,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6329,192.8,53.4,59.5,85.0,Emissions Exceedance Flag
STLA-RDE-6330,243.6,20.2,92.2,17.5,Euro 7 Compliant (<60mg/km)
STLA-RDE-6331,316.9,77.0,88.8,21.9,Euro 7 Compliant (<60mg/km)
STLA-RDE-6332,156.0,75.9,10.0,173.4,Emissions Exceedance Flag
STLA-RDE-6333,142.7,82.2,10.0,163.5,Emissions Exceedance Flag
STLA-RDE-6334,282.8,22.9,94.8,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6335,212.1,53.6,68.6,54.8,Euro 7 Compliant (<60mg/km)
STLA-RDE-6336,215.7,45.9,74.4,42.7,Euro 7 Compliant (<60mg/km)
STLA-RDE-6337,143.0,41.1,39.5,113.7,Emissions Exceedance Flag
STLA-RDE-6338,328.5,26.6,96.7,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6339,673.9,26.3,98.0,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6340,435.0,56.1,98.0,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6341,216.0,16.6,90.8,18.3,Euro 7 Compliant (<60mg/km)
STLA-RDE-6342,275.7,54.9,86.2,27.9,Euro 7 Compliant (<60mg/km)
STLA-RDE-6343,225.1,11.4,94.4,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6344,296.0,34.6,93.4,13.6,Euro 7 Compliant (<60mg/km)
STLA-RDE-6345,304.2,50.1,91.4,16.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6346,147.0,58.3,18.6,149.0,Emissions Exceedance Flag
STLA-RDE-6347,359.2,54.8,95.5,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6348,176.3,53.2,49.8,92.9,Emissions Exceedance Flag
STLA-RDE-6349,192.0,34.6,73.5,51.3,Euro 7 Compliant (<60mg/km)
STLA-RDE-6350,314.6,16.5,97.5,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6351,164.2,65.1,27.8,125.1,Emissions Exceedance Flag
STLA-RDE-6352,241.6,36.7,85.5,27.7,Euro 7 Compliant (<60mg/km)
STLA-RDE-6353,150.5,81.4,10.0,178.3,Emissions Exceedance Flag
STLA-RDE-6354,293.5,84.9,83.2,27.8,Euro 7 Compliant (<60mg/km)
STLA-RDE-6355,242.9,11.0,95.7,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6356,207.8,54.9,66.0,57.2,Euro 7 Compliant (<60mg/km)
STLA-RDE-6357,288.9,37.0,92.2,16.1,Euro 7 Compliant (<60mg/km)
STLA-RDE-6358,176.0,11.1,89.5,23.4,Euro 7 Compliant (<60mg/km)
STLA-RDE-6359,252.3,74.3,74.6,52.7,Euro 7 Compliant (<60mg/km)
STLA-RDE-6360,210.9,77.9,53.6,89.2,Emissions Exceedance Flag
STLA-RDE-6361,284.4,63.5,85.8,27.8,Euro 7 Compliant (<60mg/km)
STLA-RDE-6362,543.0,35.5,98.0,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6363,303.4,42.4,92.7,13.2,Euro 7 Compliant (<60mg/km)
STLA-RDE-6364,182.0,72.9,36.3,101.2,Emissions Exceedance Flag
STLA-RDE-6365,210.7,73.9,55.9,79.6,Emissions Exceedance Flag
STLA-RDE-6366,232.2,68.8,69.2,57.6,Euro 7 Compliant (<60mg/km)
STLA-RDE-6367,265.5,66.3,80.9,39.3,Euro 7 Compliant (<60mg/km)
STLA-RDE-6368,298.9,78.2,85.6,20.2,Euro 7 Compliant (<60mg/km)
STLA-RDE-6369,359.8,49.5,96.0,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6370,178.9,23.6,78.5,42.4,Euro 7 Compliant (<60mg/km)
STLA-RDE-6371,240.2,60.0,75.8,45.7,Euro 7 Compliant (<60mg/km)
STLA-RDE-6372,197.8,42.5,69.8,56.7,Euro 7 Compliant (<60mg/km)
STLA-RDE-6373,165.5,83.6,10.0,180.0,Emissions Exceedance Flag
STLA-RDE-6374,323.8,66.0,91.3,16.9,Euro 7 Compliant (<60mg/km)
STLA-RDE-6375,353.1,24.9,97.8,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6376,152.2,26.1,66.0,69.5,Emissions Exceedance Flag
STLA-RDE-6377,312.9,49.6,92.4,17.4,Euro 7 Compliant (<60mg/km)
STLA-RDE-6378,161.9,22.2,74.6,58.3,Euro 7 Compliant (<60mg/km)
STLA-RDE-6379,202.2,76.6,48.7,82.1,Emissions Exceedance Flag
STLA-RDE-6380,282.8,12.8,97.1,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6381,190.7,53.6,58.2,83.1,Emissions Exceedance Flag
STLA-RDE-6382,262.5,10.6,96.8,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6383,466.2,33.1,98.0,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6384,242.7,77.5,69.8,57.2,Euro 7 Compliant (<60mg/km)
STLA-RDE-6385,270.6,62.2,83.3,35.2,Euro 7 Compliant (<60mg/km)
STLA-RDE-6386,509.6,21.4,98.0,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6387,300.8,30.5,94.5,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6388,289.7,12.4,97.4,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6389,313.0,26.6,95.9,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6390,297.2,50.7,90.5,18.7,Euro 7 Compliant (<60mg/km)
STLA-RDE-6391,190.1,61.7,51.6,88.4,Emissions Exceedance Flag
STLA-RDE-6392,181.6,47.9,57.9,93.9,Emissions Exceedance Flag
STLA-RDE-6393,277.0,75.6,81.3,32.7,Euro 7 Compliant (<60mg/km)
STLA-RDE-6394,158.2,19.1,77.0,46.5,Euro 7 Compliant (<60mg/km)
STLA-RDE-6395,528.9,73.6,98.0,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6396,302.9,84.2,85.3,32.2,Euro 7 Compliant (<60mg/km)
STLA-RDE-6397,152.8,75.3,10.0,173.6,Emissions Exceedance Flag
STLA-RDE-6398,507.4,50.7,98.0,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6399,203.0,20.8,86.2,21.5,Euro 7 Compliant (<60mg/km)
STLA-RDE-6400,211.0,50.4,70.0,48.8,Euro 7 Compliant (<60mg/km)
STLA-RDE-6401,146.5,69.2,10.0,159.1,Emissions Exceedance Flag
STLA-RDE-6402,168.7,33.8,64.7,63.7,Emissions Exceedance Flag
STLA-RDE-6403,156.0,74.9,10.0,172.7,Emissions Exceedance Flag
STLA-RDE-6404,189.4,43.9,65.2,56.9,Euro 7 Compliant (<60mg/km)
STLA-RDE-6405,156.5,26.0,68.0,54.8,Euro 7 Compliant (<60mg/km)
STLA-RDE-6406,361.9,65.7,94.8,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6407,400.2,74.3,96.5,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6408,206.1,41.9,73.4,47.9,Euro 7 Compliant (<60mg/km)
STLA-RDE-6409,143.1,81.2,10.0,156.9,Emissions Exceedance Flag
STLA-RDE-6410,325.6,69.9,91.0,16.6,Euro 7 Compliant (<60mg/km)
STLA-RDE-6411,163.2,29.6,66.7,63.0,Emissions Exceedance Flag
STLA-RDE-6412,278.0,52.2,87.3,21.7,Euro 7 Compliant (<60mg/km)
STLA-RDE-6413,157.1,36.8,55.1,85.5,Emissions Exceedance Flag
STLA-RDE-6414,530.6,67.4,98.0,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6415,204.3,29.7,80.7,38.2,Euro 7 Compliant (<60mg/km)
STLA-RDE-6416,191.6,19.4,85.1,29.4,Euro 7 Compliant (<60mg/km)
STLA-RDE-6417,337.2,26.4,97.1,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6418,222.2,29.6,84.9,28.4,Euro 7 Compliant (<60mg/km)
STLA-RDE-6419,166.2,59.4,35.9,122.1,Emissions Exceedance Flag
STLA-RDE-6420,340.0,40.2,95.7,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6421,198.1,76.3,46.1,115.6,Emissions Exceedance Flag
STLA-RDE-6422,141.2,50.2,24.4,149.0,Emissions Exceedance Flag
STLA-RDE-6423,168.4,78.4,17.8,156.5,Emissions Exceedance Flag
STLA-RDE-6424,416.1,22.1,98.0,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6425,160.2,77.6,10.0,168.9,Emissions Exceedance Flag
STLA-RDE-6426,258.1,57.8,81.7,35.4,Euro 7 Compliant (<60mg/km)
STLA-RDE-6427,246.1,54.5,79.7,35.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6428,257.3,54.0,82.7,34.6,Euro 7 Compliant (<60mg/km)
STLA-RDE-6429,174.5,29.6,71.4,60.4,Emissions Exceedance Flag
STLA-RDE-6430,470.7,58.1,98.0,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6431,167.6,23.1,75.5,54.9,Euro 7 Compliant (<60mg/km)
STLA-RDE-6432,154.6,47.7,39.8,100.8,Emissions Exceedance Flag
STLA-RDE-6433,208.2,48.4,70.1,57.8,Euro 7 Compliant (<60mg/km)
STLA-RDE-6434,238.1,34.2,85.8,26.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6435,286.0,72.9,84.1,30.3,Euro 7 Compliant (<60mg/km)
STLA-RDE-6436,394.7,73.2,96.2,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6437,370.2,12.8,98.0,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6438,155.1,74.8,10.0,180.0,Emissions Exceedance Flag
STLA-RDE-6439,228.9,67.4,68.4,56.8,Euro 7 Compliant (<60mg/km)
STLA-RDE-6440,252.2,14.4,95.1,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6441,263.8,84.3,75.2,44.7,Euro 7 Compliant (<60mg/km)
STLA-RDE-6442,167.3,36.1,61.6,84.5,Emissions Exceedance Flag
STLA-RDE-6443,170.0,80.2,17.7,157.2,Emissions Exceedance Flag
STLA-RDE-6444,160.3,35.6,58.4,83.3,Emissions Exceedance Flag
STLA-RDE-6445,228.1,39.3,81.4,37.1,Euro 7 Compliant (<60mg/km)
STLA-RDE-6446,425.1,21.0,98.0,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6447,252.4,37.3,87.2,25.5,Euro 7 Compliant (<60mg/km)
STLA-RDE-6448,273.1,21.6,94.4,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6449,185.7,48.8,59.3,68.9,Emissions Exceedance Flag
STLA-RDE-6450,179.3,17.4,84.2,31.2,Euro 7 Compliant (<60mg/km)
STLA-RDE-6451,242.3,12.9,94.9,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6452,296.6,59.4,88.7,24.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6453,152.4,28.5,63.0,75.3,Emissions Exceedance Flag
STLA-RDE-6454,440.6,78.8,97.8,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6455,310.1,38.2,93.9,12.8,Euro 7 Compliant (<60mg/km)
STLA-RDE-6456,145.0,66.2,10.0,180.0,Emissions Exceedance Flag
STLA-RDE-6457,307.7,42.7,93.0,13.2,Euro 7 Compliant (<60mg/km)
STLA-RDE-6458,169.2,20.0,79.2,42.4,Euro 7 Compliant (<60mg/km)
STLA-RDE-6459,379.1,62.9,96.0,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6460,160.8,74.5,13.6,165.8,Emissions Exceedance Flag
STLA-RDE-6461,188.6,13.0,89.6,21.1,Euro 7 Compliant (<60mg/km)
STLA-RDE-6462,187.6,16.4,86.7,25.6,Euro 7 Compliant (<60mg/km)
STLA-RDE-6463,380.5,64.6,96.0,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6464,164.9,21.4,76.5,48.7,Euro 7 Compliant (<60mg/km)
STLA-RDE-6465,686.6,40.9,98.0,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6466,357.7,57.3,95.2,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6467,344.5,71.3,92.9,13.1,Euro 7 Compliant (<60mg/km)
STLA-RDE-6468,144.1,41.4,39.9,103.1,Emissions Exceedance Flag
STLA-RDE-6469,174.7,60.9,41.2,98.7,Emissions Exceedance Flag
STLA-RDE-6470,232.1,16.6,92.6,15.6,Euro 7 Compliant (<60mg/km)
STLA-RDE-6471,258.7,44.7,85.9,27.6,Euro 7 Compliant (<60mg/km)
STLA-RDE-6472,268.3,14.6,96.0,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6473,179.4,67.3,39.0,118.6,Emissions Exceedance Flag
STLA-RDE-6474,197.1,41.0,70.7,59.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6475,176.3,68.1,35.7,136.6,Emissions Exceedance Flag
STLA-RDE-6476,210.2,16.5,90.1,17.1,Euro 7 Compliant (<60mg/km)
STLA-RDE-6477,300.0,41.7,92.4,15.4,Euro 7 Compliant (<60mg/km)
STLA-RDE-6478,146.7,60.2,15.7,152.8,Emissions Exceedance Flag
STLA-RDE-6479,266.2,19.4,94.5,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6480,199.5,62.1,56.9,88.0,Emissions Exceedance Flag
STLA-RDE-6481,253.9,51.8,82.6,39.9,Euro 7 Compliant (<60mg/km)
STLA-RDE-6482,198.0,45.4,67.9,69.6,Emissions Exceedance Flag
STLA-RDE-6483,166.0,79.3,14.1,136.6,Emissions Exceedance Flag
STLA-RDE-6484,211.7,54.2,68.0,63.8,Emissions Exceedance Flag
STLA-RDE-6485,344.4,26.9,97.3,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6486,219.9,22.9,87.9,27.3,Euro 7 Compliant (<60mg/km)
STLA-RDE-6487,244.9,10.1,96.2,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6488,143.5,78.5,10.0,177.1,Emissions Exceedance Flag
STLA-RDE-6489,285.6,20.4,95.5,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6490,260.6,72.1,77.9,39.1,Euro 7 Compliant (<60mg/km)
STLA-RDE-6491,186.0,51.3,57.4,82.1,Emissions Exceedance Flag
STLA-RDE-6492,225.3,25.6,87.4,21.5,Euro 7 Compliant (<60mg/km)
STLA-RDE-6493,365.9,68.6,94.8,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6494,348.8,27.6,97.4,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6495,263.7,77.4,77.2,42.7,Euro 7 Compliant (<60mg/km)
STLA-RDE-6496,287.7,48.0,89.7,16.1,Euro 7 Compliant (<60mg/km)
STLA-RDE-6497,148.1,32.0,56.0,97.3,Emissions Exceedance Flag
STLA-RDE-6498,179.6,58.2,47.4,100.1,Emissions Exceedance Flag
STLA-RDE-6499,382.1,82.0,95.0,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6500,257.3,25.4,91.9,14.8,Euro 7 Compliant (<60mg/km)
STLA-RDE-6501,151.1,10.5,86.2,23.2,Euro 7 Compliant (<60mg/km)
STLA-RDE-6502,434.5,25.8,98.0,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6503,494.4,51.6,98.0,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6504,445.7,41.7,98.0,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6505,198.3,78.4,44.8,107.2,Emissions Exceedance Flag
STLA-RDE-6506,177.0,70.3,34.3,132.3,Emissions Exceedance Flag
STLA-RDE-6507,303.9,33.2,94.3,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6508,531.6,74.6,98.0,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6509,242.1,51.0,80.0,41.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6510,381.5,25.4,98.0,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6511,172.9,17.7,82.5,36.8,Euro 7 Compliant (<60mg/km)
STLA-RDE-6512,255.6,84.0,72.5,46.1,Euro 7 Compliant (<60mg/km)
STLA-RDE-6513,240.2,75.3,69.7,65.1,Emissions Exceedance Flag
STLA-RDE-6514,335.3,17.3,98.0,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6515,275.1,68.9,82.6,30.7,Euro 7 Compliant (<60mg/km)
STLA-RDE-6516,171.1,34.5,65.1,64.1,Emissions Exceedance Flag
STLA-RDE-6517,178.5,35.1,67.8,60.7,Emissions Exceedance Flag
STLA-RDE-6518,438.8,17.8,98.0,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6519,251.5,14.4,95.0,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6520,175.9,20.3,80.7,38.6,Euro 7 Compliant (<60mg/km)
STLA-RDE-6521,169.8,24.8,74.5,49.2,Euro 7 Compliant (<60mg/km)
STLA-RDE-6522,252.1,77.2,73.5,47.1,Euro 7 Compliant (<60mg/km)
STLA-RDE-6523,171.0,81.9,17.0,171.3,Emissions Exceedance Flag
STLA-RDE-6524,205.7,78.5,50.0,102.8,Emissions Exceedance Flag
STLA-RDE-6525,494.2,38.4,98.0,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6526,171.5,10.5,89.5,19.4,Euro 7 Compliant (<60mg/km)
STLA-RDE-6527,192.3,54.9,58.1,81.6,Emissions Exceedance Flag
STLA-RDE-6528,395.7,54.5,97.2,12.0,Euro 7 Compliant (<60mg/km)
STLA-RDE-6529,232.9,21.7,90.4,19.8,Euro 7 Compliant (<60mg/km)
STLA-RDE-6530,167.0,13.2,85.9,23.5,Euro 7 Compliant (<60mg/km)
