Cold_Start_ID,Ambient_Temp_C,Heated_Fuel_Rail_Temp_C,Direct_Injection_Pressure_Bar,Ethanol_Vaporization_pct,Engine_Crank_Time_s,Ignition_Status
BIOFLEX-E100-3270,17.0,78.2,262.0,91.6,1.21,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3271,27.6,74.0,251.2,87.1,1.23,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3272,20.4,72.1,239.0,85.6,1.25,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3273,-0.2,53.0,229.3,64.8,1.56,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3274,27.4,88.0,267.6,99.8,1.06,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3275,-1.2,57.2,219.7,65.9,1.53,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3276,6.4,52.1,222.7,59.9,1.92,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3277,1.3,54.0,227.8,63.0,1.8,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3278,9.0,72.0,248.7,86.1,1.14,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3279,2.4,52.4,224.9,62.9,1.61,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3280,24.8,73.0,267.7,86.6,1.36,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3281,1.5,58.4,234.7,69.4,1.47,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3282,6.1,61.1,225.0,71.5,1.42,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3283,29.7,77.9,253.9,88.8,1.13,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3284,11.7,71.0,251.6,77.5,1.33,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3285,-3.1,52.6,223.7,61.5,1.69,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3286,3.2,57.9,226.1,66.4,1.6,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3287,29.0,78.5,253.1,91.4,1.21,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3288,15.3,76.2,273.1,87.8,1.3,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3289,4.0,57.0,220.4,63.9,1.59,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3290,1.8,49.7,226.7,59.5,1.98,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3291,1.2,53.8,223.8,60.8,1.82,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3292,30.8,88.0,278.0,99.8,1.09,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3293,17.5,72.5,248.8,84.5,1.25,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3294,15.4,62.5,242.1,73.4,1.47,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3295,8.9,57.3,218.1,66.9,1.5,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3296,11.6,61.2,225.3,69.6,1.61,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3297,26.1,79.7,264.9,91.4,1.11,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3298,2.7,65.2,240.4,76.1,1.35,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3299,22.9,78.1,254.5,92.2,1.13,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3300,26.1,88.0,274.9,99.8,0.98,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3301,4.0,66.1,230.2,79.1,1.38,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3302,18.3,75.0,239.5,88.6,1.18,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3303,17.0,78.0,250.6,90.2,1.13,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3304,-2.1,62.0,218.3,69.7,1.6,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3305,-1.0,49.5,224.4,56.6,1.69,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3306,25.4,84.9,265.4,98.3,1.21,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3307,11.5,65.5,241.0,75.3,1.62,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3308,25.0,74.7,252.3,84.2,1.26,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3309,7.3,56.3,233.8,63.6,1.51,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3310,22.7,75.5,234.4,84.4,1.31,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3311,10.0,57.8,222.9,64.3,1.68,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3312,12.5,59.6,237.5,72.7,1.5,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3313,25.1,78.2,248.7,90.8,1.19,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3314,23.6,70.6,236.2,81.8,1.33,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3315,1.9,50.2,221.4,55.9,1.84,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3316,8.0,53.3,235.1,58.4,1.77,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3317,30.5,88.0,262.1,99.8,0.93,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3318,-2.6,56.3,215.7,67.2,1.64,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3319,30.9,88.0,286.1,99.8,1.07,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3320,-3.4,48.7,213.6,55.0,1.86,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3321,-0.9,51.9,226.7,62.7,1.55,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3322,28.3,88.0,258.5,98.7,1.13,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3323,-4.3,45.0,220.1,55.0,1.74,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3324,3.5,56.7,211.3,67.6,1.72,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3325,9.4,66.0,244.6,72.8,1.53,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3326,16.6,77.4,259.7,91.5,1.09,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3327,8.3,65.2,257.8,76.2,1.37,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3328,29.6,84.3,260.7,98.4,1.09,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3329,13.4,68.8,238.6,78.4,1.4,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3330,-1.5,61.2,234.1,69.0,1.77,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3331,21.4,76.3,271.1,89.9,1.33,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3332,13.5,64.8,224.9,72.8,1.71,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3333,1.0,50.5,221.5,62.1,1.56,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3334,17.8,74.8,253.0,85.6,1.54,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3335,14.7,63.0,251.9,70.7,1.48,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3336,9.7,71.6,244.1,82.4,1.27,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3337,16.6,79.5,252.3,89.4,1.26,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3338,7.9,72.5,250.2,79.5,1.44,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3339,21.2,67.4,228.1,78.1,1.31,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3340,5.8,66.3,248.0,75.4,1.38,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3341,10.3,56.1,229.3,62.7,1.53,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3342,12.0,74.9,250.9,89.3,1.22,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3343,11.4,66.9,245.5,75.2,1.63,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3344,31.5,88.0,281.4,97.9,0.97,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3345,2.4,64.2,230.2,75.4,1.43,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3346,12.4,60.1,227.1,72.6,1.49,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3347,6.7,61.7,251.2,70.9,1.58,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3348,-1.2,54.8,224.4,61.1,1.91,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3349,0.7,62.8,238.7,67.8,1.55,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3350,27.6,87.3,266.0,97.8,1.08,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3351,13.8,66.6,256.7,75.1,1.35,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3352,25.2,82.5,257.8,93.6,1.07,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3353,31.5,88.0,266.0,99.8,1.15,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3354,-0.0,54.0,241.5,61.2,1.8,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3355,24.4,81.1,275.7,90.6,1.16,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3356,-4.9,45.0,209.2,55.0,1.89,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3357,4.8,56.1,230.3,64.3,1.67,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3358,30.1,76.8,248.0,90.3,1.17,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3359,22.4,79.1,254.1,89.7,1.17,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3360,-4.6,54.4,228.5,63.7,1.48,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3361,-0.5,53.3,214.2,59.4,1.82,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3362,26.9,78.6,257.9,87.7,1.06,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3363,10.4,59.2,245.5,71.8,1.66,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3364,15.1,79.6,257.1,92.4,1.26,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3365,6.2,51.7,211.4,56.0,1.79,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3366,18.7,80.0,255.5,89.7,1.09,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3367,2.3,60.9,233.6,70.3,1.42,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3368,12.2,72.8,239.1,83.0,1.34,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3369,23.1,85.3,266.5,98.5,1.01,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3370,-3.7,59.0,224.0,66.0,1.41,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3371,29.8,78.0,245.3,89.2,1.23,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3372,22.9,79.7,259.2,94.9,1.18,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3373,8.3,70.9,260.7,83.2,1.19,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3374,15.2,62.3,233.0,72.4,1.66,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3375,11.5,60.9,227.4,71.1,1.38,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3376,21.7,70.2,246.6,77.9,1.42,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3377,25.8,86.9,258.2,99.8,0.97,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3378,12.1,76.3,256.5,88.2,1.18,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3379,-4.9,48.6,218.5,58.0,1.76,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3380,1.5,46.9,208.4,56.4,1.76,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3381,25.3,82.3,251.4,98.3,1.09,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3382,10.8,64.2,227.0,77.0,1.44,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3383,16.8,67.5,247.7,81.8,1.37,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3384,-1.5,53.8,229.1,61.8,1.82,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3385,1.6,50.5,229.7,55.8,1.76,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3386,31.6,82.8,260.4,93.1,1.12,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3387,9.8,73.3,238.9,83.2,1.21,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3388,2.1,59.1,228.2,71.6,1.58,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3389,16.8,79.5,244.5,89.3,1.21,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3390,21.9,71.8,244.1,82.2,1.42,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3391,3.5,55.1,219.4,60.7,1.7,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3392,4.0,66.5,242.8,74.6,1.51,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3393,23.7,72.5,255.8,83.3,1.33,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3394,5.3,60.0,222.3,68.4,1.5,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3395,11.4,56.7,225.8,63.4,1.74,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3396,-3.9,52.1,235.7,60.4,1.68,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3397,18.5,83.2,268.3,98.3,1.13,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3398,20.6,77.8,252.1,87.7,1.17,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3399,27.1,83.8,271.5,97.1,1.04,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3400,1.1,62.5,232.5,69.0,1.58,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3401,0.2,63.4,225.0,69.4,1.42,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3402,-2.0,45.0,204.2,55.0,1.87,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3403,9.6,73.5,250.6,85.3,1.22,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3404,25.9,73.2,253.9,85.0,1.37,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3405,7.0,53.7,214.2,65.5,1.59,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3406,17.8,78.1,240.1,85.9,1.29,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3407,22.0,67.7,239.2,76.2,1.57,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3408,-1.8,57.8,233.1,66.9,1.68,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3409,4.2,50.4,215.4,55.9,1.79,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3410,20.1,82.0,252.0,97.4,0.95,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3411,13.3,61.0,226.8,69.3,1.53,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3412,21.5,71.3,250.0,78.0,1.42,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3413,5.4,61.1,240.4,71.6,1.6,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3414,30.8,88.0,263.4,99.8,0.98,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3415,7.6,58.3,222.9,63.6,1.59,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3416,4.1,54.1,235.5,62.0,1.8,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3417,25.1,81.2,261.8,94.0,1.06,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3418,1.9,57.7,236.2,63.7,1.56,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3419,28.4,76.6,260.4,90.8,1.06,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3420,6.2,69.1,239.2,78.4,1.31,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3421,17.0,72.1,240.7,84.7,1.59,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3422,31.7,88.0,267.9,99.8,1.0,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3423,20.6,82.1,261.0,94.3,1.12,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3424,3.4,52.7,216.2,58.8,1.75,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3425,-1.8,56.5,213.3,68.9,1.45,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3426,1.6,51.7,222.2,58.7,1.81,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3427,26.5,85.4,277.0,97.0,1.17,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3428,30.3,88.0,270.7,99.8,1.02,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3429,-3.4,52.7,228.5,59.4,1.68,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3430,10.0,71.6,256.0,83.4,1.2,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3431,18.2,78.3,255.9,87.8,1.21,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3432,-2.9,50.8,219.8,55.5,1.93,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3433,17.4,64.8,239.0,72.9,1.62,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3434,17.3,75.5,256.0,84.4,1.47,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3435,4.4,66.1,246.7,75.3,1.42,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3436,28.6,81.0,257.8,92.7,1.12,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3437,7.9,68.4,240.7,79.0,1.31,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3438,3.2,53.8,231.4,60.1,1.72,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3439,3.6,55.6,220.7,64.9,1.69,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3440,13.4,75.7,254.3,87.7,1.23,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3441,22.5,86.6,254.1,97.9,1.03,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3442,-3.9,54.7,232.4,62.8,1.66,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3443,4.5,62.5,232.4,71.9,1.46,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3444,24.0,74.7,234.4,92.0,1.13,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3445,10.8,60.2,228.1,68.6,1.65,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3446,11.4,58.9,235.2,70.8,1.63,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3447,-1.6,53.3,220.1,61.8,1.96,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3448,24.3,77.1,266.4,89.8,1.23,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3449,19.9,76.5,256.6,84.2,1.23,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3450,13.9,75.7,256.4,85.0,1.39,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3451,29.6,76.6,256.4,92.7,1.18,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3452,27.5,88.0,275.6,99.8,0.95,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3453,31.9,88.0,274.9,99.8,0.93,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3454,15.2,80.2,259.1,96.8,1.2,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3455,-3.1,58.5,214.7,68.5,1.4,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3456,13.0,76.4,260.2,88.0,1.13,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3457,31.9,77.1,244.4,88.6,1.13,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3458,16.8,77.8,244.9,87.9,1.32,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3459,27.2,81.1,265.5,95.8,1.14,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3460,18.3,69.1,242.7,77.7,1.38,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3461,29.2,88.0,258.1,99.8,0.97,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3462,6.0,68.7,234.4,77.5,1.28,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3463,-0.3,48.7,220.3,55.0,1.65,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3464,7.5,69.9,238.8,76.9,1.36,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3465,-3.6,48.3,237.8,56.1,1.86,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3466,11.9,76.0,254.4,87.6,1.32,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3467,11.4,74.4,257.5,83.6,1.34,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3468,17.2,68.6,248.4,80.2,1.57,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3469,15.8,70.1,245.7,80.9,1.38,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3470,26.8,78.0,253.9,88.7,1.26,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3471,23.1,81.3,251.3,89.2,1.19,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3472,6.2,68.5,234.5,77.0,1.42,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3473,23.7,86.7,270.7,99.8,1.02,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3474,22.2,77.8,251.0,87.8,1.25,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3475,24.5,88.0,274.9,99.8,0.93,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3476,2.4,52.4,213.5,60.4,1.77,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3477,28.4,88.0,272.4,99.8,1.13,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3478,2.9,64.6,242.0,75.2,1.47,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3479,22.4,72.1,241.6,84.7,1.34,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3480,-0.9,48.9,220.1,55.0,1.97,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3481,31.4,78.0,251.9,90.5,1.21,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3482,30.2,79.8,252.5,92.5,1.27,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3483,24.5,87.1,273.6,99.8,0.88,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3484,1.4,50.7,208.0,59.4,1.8,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3485,-4.5,54.3,224.9,64.9,1.54,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3486,19.3,68.9,228.1,78.2,1.27,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3487,15.9,80.5,266.5,95.0,1.08,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3488,23.6,82.6,260.8,93.2,1.3,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3489,27.8,79.7,258.8,92.6,1.24,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3490,23.6,70.1,249.6,78.6,1.4,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3491,21.3,72.6,232.8,85.7,1.29,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3492,23.9,81.0,267.5,94.0,1.14,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3493,5.1,64.6,236.8,75.1,1.67,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3494,5.9,62.4,240.1,74.1,1.42,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3495,8.4,69.2,239.6,79.5,1.28,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3496,18.7,65.5,225.1,79.7,1.5,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3497,10.9,63.8,237.6,73.4,1.44,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3498,-0.4,51.3,213.5,60.7,1.82,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3499,-5.0,45.0,203.0,55.0,1.66,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3500,20.2,65.3,245.1,71.4,1.44,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3501,0.4,64.0,245.5,75.0,1.38,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3502,5.9,58.9,229.9,65.7,1.74,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3503,14.4,77.3,246.8,89.6,1.09,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3504,1.5,56.2,228.8,68.5,1.64,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3505,20.5,81.5,265.2,91.7,1.26,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3506,15.4,66.4,237.8,76.7,1.44,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3507,27.8,79.0,265.7,88.8,1.18,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3508,10.1,59.6,231.3,67.9,1.66,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3509,-2.9,45.0,204.3,55.0,1.69,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3510,16.2,71.9,244.5,82.6,1.12,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3511,4.1,57.7,230.5,64.4,1.65,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3512,14.7,72.1,232.8,83.2,1.4,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3513,0.9,56.0,220.0,65.8,1.68,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3514,19.3,71.7,241.0,81.8,1.17,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3515,-4.4,45.1,218.8,55.0,1.83,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3516,26.6,84.6,263.1,97.2,1.26,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3517,-3.7,45.0,199.7,55.0,1.79,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3518,6.7,62.5,229.2,70.6,1.6,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3519,22.9,80.2,256.4,93.1,1.08,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-3520,1.4,65.4,247.4,72.7,1.46,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3521,22.3,71.2,246.9,81.7,1.46,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3522,-0.9,54.8,219.6,64.8,1.59,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3523,4.3,65.5,225.5,75.4,1.19,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-3524,8.1,62.4,245.9,71.6,1.4,Extended Rail Pre-Heating Cycle
