eAxle_Event_ID,Vehicle_Speed_kmh,Demanded_Torque_Nm,Clutch_Disconnect_Duration_ms,Friction_Drag_Loss_Joules,Disconnection_Quality
MAGNA-eAXLE-3198,151.7,288.5,54.1,912.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3199,81.5,303.9,42.3,813.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3200,145.3,146.8,49.2,508.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3201,65.7,275.8,42.1,973.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3202,137.8,135.4,56.9,466.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3203,61.8,263.4,44.2,689.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3204,127.7,269.8,48.2,675.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3205,45.1,231.0,36.0,468.4,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3206,148.0,353.3,50.0,1069.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3207,100.7,339.3,45.0,973.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3208,119.7,96.5,55.3,298.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3209,156.5,194.6,65.6,884.5,Engagement Shock / Slow Disconnect
MAGNA-eAXLE-3210,111.4,73.7,50.6,249.4,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3211,73.8,337.5,46.0,1208.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3212,53.0,336.4,39.1,978.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3213,144.2,431.0,60.5,1309.4,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3214,54.9,175.9,45.4,474.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3215,91.6,228.8,45.2,613.4,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3216,62.8,322.1,36.2,574.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3217,87.1,62.6,44.4,190.4,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3218,105.3,199.8,48.7,755.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3219,62.5,273.7,42.3,922.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3220,159.3,409.2,52.8,1837.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3221,97.2,74.5,50.6,233.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3222,64.6,161.3,45.7,484.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3223,85.9,425.6,37.5,1152.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3224,100.2,159.9,52.0,410.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3225,82.8,83.2,48.5,198.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3226,41.7,323.2,45.1,1240.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3227,46.4,252.3,41.4,783.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3228,47.9,200.2,42.1,459.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3229,107.2,446.4,49.5,1718.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3230,51.1,108.9,42.0,260.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3231,66.1,186.9,45.1,409.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3232,97.1,109.6,48.9,432.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3233,67.1,179.7,43.8,617.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3234,142.3,116.8,57.5,364.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3235,125.6,65.6,57.9,302.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3236,154.0,235.0,57.3,732.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3237,127.1,270.7,51.3,969.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3238,156.6,90.6,60.6,299.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3239,77.1,360.0,45.6,1248.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3240,129.8,204.5,50.6,886.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3241,105.1,51.6,48.7,199.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3242,147.0,137.1,63.8,646.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3243,96.1,137.3,48.8,524.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3244,124.2,77.7,43.4,212.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3245,97.6,96.7,52.3,271.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3246,159.6,296.4,58.1,996.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3247,145.0,258.6,51.3,909.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3248,159.6,68.9,53.6,267.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3249,125.7,300.9,53.5,1235.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3250,156.6,366.8,57.3,1541.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3251,108.0,258.2,57.1,725.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3252,97.4,283.6,53.6,1169.4,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3253,118.9,297.2,54.2,1387.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3254,95.8,279.4,51.9,1127.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3255,90.7,236.7,42.4,853.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3256,130.7,294.5,53.2,1037.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3257,94.1,160.4,52.8,414.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3258,122.2,443.2,49.8,1900.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3259,61.4,119.5,46.7,356.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3260,119.6,311.7,53.2,860.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3261,45.9,143.6,36.2,370.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3262,100.3,140.1,46.1,358.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3263,97.4,112.1,56.2,313.4,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3264,49.9,97.1,43.7,228.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3265,109.3,261.5,46.1,595.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3266,95.6,72.8,48.2,191.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3267,103.4,148.9,47.2,355.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3268,80.3,196.1,39.8,474.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3269,96.3,226.6,47.9,792.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3270,86.2,164.9,49.0,640.4,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3271,51.2,214.0,40.7,596.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3272,105.7,135.0,48.3,545.4,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3273,86.2,339.2,43.1,1215.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3274,135.1,98.1,58.7,425.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3275,134.1,77.3,50.7,329.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3276,50.4,260.4,43.4,800.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3277,65.9,432.8,39.9,910.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3278,61.4,436.6,50.8,1839.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3279,75.4,88.4,46.2,232.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3280,40.5,415.6,42.1,1439.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3281,118.5,284.6,45.5,992.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3282,120.1,272.6,53.2,841.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3283,95.0,274.4,47.7,1119.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3284,58.8,233.8,39.0,503.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3285,58.2,243.5,44.5,860.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3286,157.9,115.7,58.4,372.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3287,91.7,404.4,51.7,1595.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3288,113.1,280.3,43.7,805.4,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3289,117.8,424.8,45.9,1327.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3290,104.8,404.1,46.2,1078.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3291,70.4,314.9,43.8,1112.4,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3292,134.5,243.9,58.1,1095.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3293,120.7,420.3,49.9,1733.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3294,131.7,205.5,45.6,579.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3295,147.2,139.7,55.5,438.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3296,92.0,335.6,46.6,1243.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3297,84.0,112.0,38.6,210.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3298,149.5,97.3,49.2,344.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3299,66.0,438.8,45.4,1574.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3300,128.7,155.7,54.9,510.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3301,102.2,90.6,45.7,315.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3302,67.1,157.9,41.9,333.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3303,104.6,66.3,49.3,221.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3304,133.6,70.9,58.5,226.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3305,71.6,221.9,41.9,697.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3306,60.8,424.8,43.2,1204.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3307,96.8,129.3,42.2,266.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3308,87.1,71.7,55.7,301.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3309,118.8,105.3,52.7,290.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3310,147.5,91.0,47.4,362.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3311,44.0,155.5,39.3,462.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3312,93.0,205.4,44.1,467.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3313,49.5,335.1,39.3,842.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3314,133.0,445.7,49.0,1463.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3315,107.8,85.0,42.8,206.4,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3316,100.2,426.4,49.2,1121.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3317,145.3,184.7,57.6,687.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3318,59.4,259.8,44.7,973.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3319,48.6,221.0,44.0,549.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3320,148.5,327.1,59.9,1072.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3321,65.1,290.1,40.5,943.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3322,128.6,126.0,56.9,492.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3323,155.7,400.1,50.5,1429.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3324,157.5,191.8,50.3,653.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3325,90.7,324.6,48.4,1132.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3326,149.7,420.5,54.4,1094.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3327,138.9,256.9,53.3,669.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3328,48.2,160.6,44.1,605.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3329,121.9,213.2,47.8,801.4,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3330,45.0,295.9,41.0,634.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3331,53.6,394.5,42.9,1234.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3332,49.6,80.3,43.6,284.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3333,70.0,350.8,46.7,825.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3334,49.0,183.5,41.5,617.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3335,128.7,100.7,47.8,396.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3336,133.7,394.4,56.9,1160.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3337,86.4,330.2,49.9,822.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3338,51.6,342.8,47.1,1263.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3339,135.7,361.9,58.3,1608.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3340,105.1,196.0,45.3,648.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3341,89.6,92.1,47.7,238.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3342,58.4,85.8,40.0,182.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3343,125.8,429.2,46.7,1311.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3344,123.6,134.3,53.8,619.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3345,63.7,137.5,45.3,381.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3346,81.4,111.2,43.8,280.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3347,71.1,278.1,44.7,841.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3348,84.1,292.6,41.8,584.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3349,75.3,268.7,46.8,863.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3350,70.5,423.1,50.9,1631.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3351,50.4,95.6,48.5,250.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3352,73.9,407.2,48.7,1695.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3353,97.1,337.3,54.4,1216.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3354,43.0,168.7,36.0,422.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3355,91.0,351.0,47.8,1245.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3356,67.5,206.8,45.4,457.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3357,68.2,182.1,38.8,477.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3358,118.0,241.0,48.4,893.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3359,119.9,62.3,49.9,223.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3360,159.3,386.4,59.3,1177.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3361,145.4,148.0,52.4,475.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3362,43.4,57.1,44.0,166.4,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3363,83.6,152.0,42.0,385.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3364,92.6,80.3,50.8,326.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3365,141.0,262.5,57.4,1286.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3366,41.9,287.7,38.6,646.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3367,143.4,113.8,49.6,310.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3368,63.5,368.7,39.2,878.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3369,103.6,313.5,58.8,1480.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3370,54.2,146.6,48.8,441.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3371,73.0,222.6,45.6,877.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3372,133.8,250.6,58.2,1091.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3373,53.6,133.7,43.2,274.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3374,61.9,265.8,45.1,628.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3375,131.1,107.3,52.1,481.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3376,150.1,335.2,62.9,1749.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3377,103.6,98.8,51.5,373.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3378,73.2,278.7,48.9,1023.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3379,101.0,186.3,40.9,579.4,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3380,97.1,170.0,52.0,480.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3381,89.7,397.8,46.0,1002.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3382,95.2,117.4,45.5,406.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3383,136.3,285.8,49.3,702.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3384,117.6,195.2,55.5,845.4,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3385,143.1,228.7,54.9,957.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3386,147.7,249.5,50.8,886.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3387,87.2,206.3,52.3,577.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3388,112.3,443.5,51.7,1748.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3389,142.1,393.5,51.6,1264.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3390,87.0,417.5,46.3,1009.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3391,67.4,347.3,34.0,771.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3392,122.0,190.9,46.8,668.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3393,72.9,336.7,40.0,964.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3394,105.8,271.9,43.6,988.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3395,47.4,99.4,39.8,190.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3396,41.2,420.3,44.7,1158.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3397,152.5,167.2,58.1,569.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3398,51.5,115.5,45.1,253.4,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3399,107.9,415.8,54.9,1398.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3400,147.1,302.0,58.6,878.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3401,63.9,357.3,48.9,973.4,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3402,155.4,376.2,52.7,1604.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3403,159.9,275.3,53.7,1202.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3404,153.3,126.6,57.7,494.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3405,155.4,226.0,58.4,1049.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3406,121.4,428.0,52.0,1584.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3407,112.2,213.9,48.1,585.4,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3408,152.7,422.0,53.8,1908.4,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3409,79.6,241.9,46.6,771.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3410,136.0,117.7,53.6,355.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3411,142.3,74.9,53.6,318.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3412,120.0,153.5,55.5,404.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3413,44.4,253.8,32.4,553.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3414,100.5,167.1,49.9,632.4,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3415,118.9,76.5,51.2,316.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3416,146.8,71.0,52.9,273.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3417,54.2,244.1,43.2,497.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3418,111.7,281.8,44.4,710.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3419,51.8,365.9,38.9,986.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3420,91.6,216.0,50.8,736.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3421,72.9,321.1,48.3,1009.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3422,95.1,260.6,45.3,945.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3423,131.0,121.9,52.1,415.4,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3424,155.9,94.3,58.7,286.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3425,125.8,410.2,57.4,1917.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3426,126.2,389.6,48.5,1541.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3427,57.4,120.1,49.4,291.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3428,109.0,121.3,57.7,463.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3429,62.5,306.6,43.6,708.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3430,61.0,356.1,44.6,1050.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3431,150.8,173.9,55.2,711.4,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3432,151.7,111.6,50.2,417.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3433,117.5,195.4,43.5,464.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3434,117.8,78.0,49.8,275.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3435,129.8,129.0,53.1,490.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3436,145.0,227.9,55.8,667.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3437,157.3,112.5,56.3,547.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3438,77.6,107.5,42.4,293.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3439,117.5,130.1,55.2,478.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3440,154.6,407.4,52.5,1031.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3441,50.6,162.1,43.8,602.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3442,60.8,278.0,44.2,838.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3443,50.9,397.3,48.3,1054.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3444,137.9,267.0,60.8,1203.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3445,88.6,90.7,42.4,281.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3446,159.2,233.8,49.7,825.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3447,89.1,311.7,46.7,952.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3448,45.5,259.3,39.6,732.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3449,131.3,293.5,54.4,1377.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3450,99.7,59.5,44.8,190.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3451,127.4,322.8,56.9,1428.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3452,151.7,259.4,63.2,812.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-3453,110.5,79.9,50.6,294.5,Optimal Smooth AWD Disconnect (<55ms)
