Packet_ID,RF_Channel,Signal_Strength_RSSI_dBm,Packet_Latency_ms,Cell_Voltage_Report_V,Wireless_Link_Quality
GM-wBMS-3567,15,-83.5,18.83,3.922,RF Retransmission / Latency Spike
GM-wBMS-3568,25,-69.6,9.05,4.06,Ultra-Reliable Wireless Telemetry
GM-wBMS-3569,15,-48.1,5.04,4.028,Ultra-Reliable Wireless Telemetry
GM-wBMS-3570,25,-52.4,6.06,4.007,Ultra-Reliable Wireless Telemetry
GM-wBMS-3571,25,-58.9,8.27,3.751,Ultra-Reliable Wireless Telemetry
GM-wBMS-3572,15,-65.3,7.87,3.672,Ultra-Reliable Wireless Telemetry
GM-wBMS-3573,20,-84.8,12.71,3.778,Ultra-Reliable Wireless Telemetry
GM-wBMS-3574,26,-76.4,11.27,3.846,Ultra-Reliable Wireless Telemetry
GM-wBMS-3575,11,-46.1,8.35,3.903,Ultra-Reliable Wireless Telemetry
GM-wBMS-3576,11,-79.9,11.35,3.66,Ultra-Reliable Wireless Telemetry
GM-wBMS-3577,15,-46.0,6.85,3.888,Ultra-Reliable Wireless Telemetry
GM-wBMS-3578,11,-83.6,12.83,3.828,Ultra-Reliable Wireless Telemetry
GM-wBMS-3579,26,-56.1,6.87,4.064,Ultra-Reliable Wireless Telemetry
GM-wBMS-3580,25,-57.0,6.72,3.713,Ultra-Reliable Wireless Telemetry
GM-wBMS-3581,25,-51.3,7.42,4.061,Ultra-Reliable Wireless Telemetry
GM-wBMS-3582,11,-48.6,4.85,3.962,Ultra-Reliable Wireless Telemetry
GM-wBMS-3583,26,-69.7,10.05,3.809,Ultra-Reliable Wireless Telemetry
GM-wBMS-3584,11,-56.3,6.25,4.05,Ultra-Reliable Wireless Telemetry
GM-wBMS-3585,26,-51.0,8.0,4.134,Ultra-Reliable Wireless Telemetry
GM-wBMS-3586,15,-84.7,13.37,3.659,Ultra-Reliable Wireless Telemetry
GM-wBMS-3587,26,-84.6,11.41,3.915,Ultra-Reliable Wireless Telemetry
GM-wBMS-3588,26,-57.7,6.78,3.766,Ultra-Reliable Wireless Telemetry
GM-wBMS-3589,15,-77.6,10.38,3.967,Ultra-Reliable Wireless Telemetry
GM-wBMS-3590,15,-57.1,7.79,3.741,Ultra-Reliable Wireless Telemetry
GM-wBMS-3591,11,-61.0,8.22,3.946,Ultra-Reliable Wireless Telemetry
GM-wBMS-3592,11,-46.0,5.95,4.017,Ultra-Reliable Wireless Telemetry
GM-wBMS-3593,11,-71.6,10.73,3.697,Ultra-Reliable Wireless Telemetry
GM-wBMS-3594,26,-65.2,9.51,3.791,Ultra-Reliable Wireless Telemetry
GM-wBMS-3595,20,-76.8,10.54,3.843,Ultra-Reliable Wireless Telemetry
GM-wBMS-3596,20,-78.9,11.2,3.935,Ultra-Reliable Wireless Telemetry
GM-wBMS-3597,11,-77.7,11.07,4.151,Ultra-Reliable Wireless Telemetry
GM-wBMS-3598,26,-64.5,8.21,3.898,Ultra-Reliable Wireless Telemetry
GM-wBMS-3599,26,-72.6,11.57,3.905,Ultra-Reliable Wireless Telemetry
GM-wBMS-3600,15,-46.5,5.19,3.74,Ultra-Reliable Wireless Telemetry
GM-wBMS-3601,20,-81.3,11.84,3.654,Ultra-Reliable Wireless Telemetry
GM-wBMS-3602,15,-53.7,6.15,3.989,Ultra-Reliable Wireless Telemetry
GM-wBMS-3603,15,-47.3,7.4,4.005,Ultra-Reliable Wireless Telemetry
GM-wBMS-3604,15,-70.4,10.75,4.032,Ultra-Reliable Wireless Telemetry
GM-wBMS-3605,20,-48.1,5.91,3.858,Ultra-Reliable Wireless Telemetry
GM-wBMS-3606,26,-76.3,11.72,4.112,Ultra-Reliable Wireless Telemetry
GM-wBMS-3607,26,-62.7,10.01,3.802,Ultra-Reliable Wireless Telemetry
GM-wBMS-3608,20,-74.8,11.2,3.943,Ultra-Reliable Wireless Telemetry
GM-wBMS-3609,11,-59.1,9.08,3.863,Ultra-Reliable Wireless Telemetry
GM-wBMS-3610,11,-76.0,12.91,4.165,Ultra-Reliable Wireless Telemetry
GM-wBMS-3611,11,-83.0,12.25,3.761,Ultra-Reliable Wireless Telemetry
GM-wBMS-3612,25,-60.0,9.44,3.688,Ultra-Reliable Wireless Telemetry
GM-wBMS-3613,11,-79.0,10.81,3.992,Ultra-Reliable Wireless Telemetry
GM-wBMS-3614,26,-48.8,5.61,3.983,Ultra-Reliable Wireless Telemetry
GM-wBMS-3615,11,-75.3,10.92,3.739,Ultra-Reliable Wireless Telemetry
GM-wBMS-3616,20,-48.8,5.74,4.126,Ultra-Reliable Wireless Telemetry
GM-wBMS-3617,11,-73.9,9.82,4.038,Ultra-Reliable Wireless Telemetry
GM-wBMS-3618,20,-47.7,4.69,4.091,Ultra-Reliable Wireless Telemetry
GM-wBMS-3619,20,-52.3,7.65,3.94,Ultra-Reliable Wireless Telemetry
GM-wBMS-3620,20,-56.2,13.07,4.09,Ultra-Reliable Wireless Telemetry
GM-wBMS-3621,15,-57.6,6.74,4.026,Ultra-Reliable Wireless Telemetry
GM-wBMS-3622,15,-84.4,13.97,3.872,Ultra-Reliable Wireless Telemetry
GM-wBMS-3623,15,-60.6,7.21,4.124,Ultra-Reliable Wireless Telemetry
GM-wBMS-3624,20,-69.7,8.81,4.119,Ultra-Reliable Wireless Telemetry
GM-wBMS-3625,26,-58.6,6.97,3.665,Ultra-Reliable Wireless Telemetry
GM-wBMS-3626,11,-52.9,8.18,3.771,Ultra-Reliable Wireless Telemetry
GM-wBMS-3627,25,-60.7,7.77,3.795,Ultra-Reliable Wireless Telemetry
GM-wBMS-3628,26,-65.3,8.79,3.96,Ultra-Reliable Wireless Telemetry
GM-wBMS-3629,26,-54.7,8.33,4.102,Ultra-Reliable Wireless Telemetry
GM-wBMS-3630,11,-55.5,9.34,4.175,Ultra-Reliable Wireless Telemetry
GM-wBMS-3631,15,-79.3,10.89,3.945,Ultra-Reliable Wireless Telemetry
GM-wBMS-3632,25,-62.8,9.92,3.94,Ultra-Reliable Wireless Telemetry
GM-wBMS-3633,20,-63.1,9.08,4.1,Ultra-Reliable Wireless Telemetry
GM-wBMS-3634,20,-62.3,7.81,3.986,Ultra-Reliable Wireless Telemetry
GM-wBMS-3635,20,-83.7,12.48,3.862,Ultra-Reliable Wireless Telemetry
GM-wBMS-3636,11,-59.4,13.18,3.804,Ultra-Reliable Wireless Telemetry
GM-wBMS-3637,20,-55.9,6.97,3.732,Ultra-Reliable Wireless Telemetry
GM-wBMS-3638,15,-45.8,7.97,3.915,Ultra-Reliable Wireless Telemetry
GM-wBMS-3639,25,-78.5,11.32,3.866,Ultra-Reliable Wireless Telemetry
GM-wBMS-3640,25,-55.5,8.94,3.956,Ultra-Reliable Wireless Telemetry
GM-wBMS-3641,11,-53.4,6.06,3.854,Ultra-Reliable Wireless Telemetry
GM-wBMS-3642,26,-64.5,11.45,3.679,Ultra-Reliable Wireless Telemetry
GM-wBMS-3643,20,-78.0,11.38,3.993,Ultra-Reliable Wireless Telemetry
GM-wBMS-3644,25,-72.5,10.64,4.011,Ultra-Reliable Wireless Telemetry
GM-wBMS-3645,11,-81.2,12.75,3.956,Ultra-Reliable Wireless Telemetry
GM-wBMS-3646,20,-83.0,11.1,4.032,Ultra-Reliable Wireless Telemetry
GM-wBMS-3647,11,-68.1,9.88,3.768,Ultra-Reliable Wireless Telemetry
GM-wBMS-3648,15,-56.5,6.36,4.12,Ultra-Reliable Wireless Telemetry
GM-wBMS-3649,15,-49.2,5.04,3.915,Ultra-Reliable Wireless Telemetry
GM-wBMS-3650,15,-60.6,8.58,4.067,Ultra-Reliable Wireless Telemetry
GM-wBMS-3651,11,-73.8,10.5,3.984,Ultra-Reliable Wireless Telemetry
GM-wBMS-3652,11,-50.3,6.47,3.82,Ultra-Reliable Wireless Telemetry
GM-wBMS-3653,26,-78.2,10.37,4.131,Ultra-Reliable Wireless Telemetry
GM-wBMS-3654,11,-79.6,11.53,3.659,Ultra-Reliable Wireless Telemetry
GM-wBMS-3655,20,-72.9,9.85,4.084,Ultra-Reliable Wireless Telemetry
GM-wBMS-3656,26,-79.5,11.56,3.998,Ultra-Reliable Wireless Telemetry
GM-wBMS-3657,26,-58.4,6.86,3.894,Ultra-Reliable Wireless Telemetry
GM-wBMS-3658,11,-75.0,11.88,3.727,Ultra-Reliable Wireless Telemetry
GM-wBMS-3659,25,-81.1,11.14,3.865,Ultra-Reliable Wireless Telemetry
GM-wBMS-3660,26,-60.3,7.8,3.682,Ultra-Reliable Wireless Telemetry
GM-wBMS-3661,26,-67.5,8.48,3.869,Ultra-Reliable Wireless Telemetry
GM-wBMS-3662,26,-65.8,11.91,3.945,Ultra-Reliable Wireless Telemetry
GM-wBMS-3663,11,-50.9,6.47,3.888,Ultra-Reliable Wireless Telemetry
GM-wBMS-3664,26,-82.5,10.99,3.932,Ultra-Reliable Wireless Telemetry
GM-wBMS-3665,25,-56.4,11.11,3.848,Ultra-Reliable Wireless Telemetry
GM-wBMS-3666,11,-53.3,7.26,3.888,Ultra-Reliable Wireless Telemetry
GM-wBMS-3667,11,-56.9,6.41,4.027,Ultra-Reliable Wireless Telemetry
GM-wBMS-3668,26,-84.7,11.57,4.107,Ultra-Reliable Wireless Telemetry
GM-wBMS-3669,11,-77.5,13.2,3.779,Ultra-Reliable Wireless Telemetry
GM-wBMS-3670,11,-51.6,5.52,3.896,Ultra-Reliable Wireless Telemetry
GM-wBMS-3671,20,-65.9,8.96,3.917,Ultra-Reliable Wireless Telemetry
GM-wBMS-3672,20,-51.8,7.22,4.086,Ultra-Reliable Wireless Telemetry
GM-wBMS-3673,25,-56.9,9.31,3.71,Ultra-Reliable Wireless Telemetry
GM-wBMS-3674,20,-73.0,14.93,3.901,Ultra-Reliable Wireless Telemetry
GM-wBMS-3675,20,-60.1,8.03,4.175,Ultra-Reliable Wireless Telemetry
GM-wBMS-3676,25,-50.1,5.98,4.106,Ultra-Reliable Wireless Telemetry
GM-wBMS-3677,25,-73.4,9.83,4.172,Ultra-Reliable Wireless Telemetry
GM-wBMS-3678,15,-67.2,9.37,3.817,Ultra-Reliable Wireless Telemetry
GM-wBMS-3679,26,-69.4,12.24,4.105,Ultra-Reliable Wireless Telemetry
GM-wBMS-3680,20,-82.4,12.15,3.935,Ultra-Reliable Wireless Telemetry
GM-wBMS-3681,26,-69.7,8.69,3.917,Ultra-Reliable Wireless Telemetry
GM-wBMS-3682,25,-50.7,6.44,4.04,Ultra-Reliable Wireless Telemetry
GM-wBMS-3683,25,-45.6,4.36,3.77,Ultra-Reliable Wireless Telemetry
GM-wBMS-3684,15,-62.7,8.79,3.748,Ultra-Reliable Wireless Telemetry
GM-wBMS-3685,11,-79.0,10.33,3.861,Ultra-Reliable Wireless Telemetry
GM-wBMS-3686,26,-79.8,11.0,3.718,Ultra-Reliable Wireless Telemetry
GM-wBMS-3687,25,-54.0,7.29,3.915,Ultra-Reliable Wireless Telemetry
GM-wBMS-3688,11,-53.1,6.13,4.166,Ultra-Reliable Wireless Telemetry
GM-wBMS-3689,25,-68.8,9.84,3.748,Ultra-Reliable Wireless Telemetry
GM-wBMS-3690,11,-73.0,9.74,3.774,Ultra-Reliable Wireless Telemetry
GM-wBMS-3691,20,-72.5,10.98,4.068,Ultra-Reliable Wireless Telemetry
GM-wBMS-3692,26,-73.2,10.37,3.897,Ultra-Reliable Wireless Telemetry
GM-wBMS-3693,25,-49.2,5.3,3.964,Ultra-Reliable Wireless Telemetry
GM-wBMS-3694,11,-48.3,7.45,3.874,Ultra-Reliable Wireless Telemetry
GM-wBMS-3695,20,-52.2,8.5,3.789,Ultra-Reliable Wireless Telemetry
GM-wBMS-3696,15,-73.9,13.7,4.072,Ultra-Reliable Wireless Telemetry
GM-wBMS-3697,11,-53.0,7.34,4.148,Ultra-Reliable Wireless Telemetry
GM-wBMS-3698,25,-56.6,7.38,3.792,Ultra-Reliable Wireless Telemetry
GM-wBMS-3699,11,-54.5,6.03,3.769,Ultra-Reliable Wireless Telemetry
GM-wBMS-3700,20,-74.8,11.9,3.732,Ultra-Reliable Wireless Telemetry
GM-wBMS-3701,15,-66.1,8.21,3.959,Ultra-Reliable Wireless Telemetry
GM-wBMS-3702,11,-55.1,7.38,4.153,Ultra-Reliable Wireless Telemetry
GM-wBMS-3703,11,-83.4,12.33,3.967,Ultra-Reliable Wireless Telemetry
GM-wBMS-3704,15,-71.6,9.84,4.095,Ultra-Reliable Wireless Telemetry
GM-wBMS-3705,11,-76.3,10.18,4.017,Ultra-Reliable Wireless Telemetry
GM-wBMS-3706,20,-70.0,10.45,3.844,Ultra-Reliable Wireless Telemetry
GM-wBMS-3707,25,-61.2,9.14,3.913,Ultra-Reliable Wireless Telemetry
GM-wBMS-3708,25,-73.4,10.25,3.662,Ultra-Reliable Wireless Telemetry
GM-wBMS-3709,15,-62.6,8.13,3.753,Ultra-Reliable Wireless Telemetry
GM-wBMS-3710,25,-48.4,9.58,3.866,Ultra-Reliable Wireless Telemetry
GM-wBMS-3711,11,-75.0,11.44,4.101,Ultra-Reliable Wireless Telemetry
GM-wBMS-3712,15,-75.8,11.89,4.029,Ultra-Reliable Wireless Telemetry
GM-wBMS-3713,26,-67.6,9.56,3.933,Ultra-Reliable Wireless Telemetry
GM-wBMS-3714,15,-83.6,12.65,3.804,Ultra-Reliable Wireless Telemetry
GM-wBMS-3715,26,-50.5,5.49,3.849,Ultra-Reliable Wireless Telemetry
GM-wBMS-3716,25,-79.7,11.0,4.133,Ultra-Reliable Wireless Telemetry
GM-wBMS-3717,15,-76.4,10.6,3.853,Ultra-Reliable Wireless Telemetry
GM-wBMS-3718,15,-53.2,6.84,3.883,Ultra-Reliable Wireless Telemetry
GM-wBMS-3719,26,-76.3,13.72,3.815,Ultra-Reliable Wireless Telemetry
GM-wBMS-3720,11,-65.3,11.68,3.856,Ultra-Reliable Wireless Telemetry
GM-wBMS-3721,25,-70.6,10.47,3.898,Ultra-Reliable Wireless Telemetry
GM-wBMS-3722,15,-76.2,9.9,3.882,Ultra-Reliable Wireless Telemetry
GM-wBMS-3723,15,-81.5,11.93,3.941,Ultra-Reliable Wireless Telemetry
GM-wBMS-3724,15,-78.4,10.54,4.074,Ultra-Reliable Wireless Telemetry
GM-wBMS-3725,20,-52.7,6.59,3.798,Ultra-Reliable Wireless Telemetry
GM-wBMS-3726,15,-78.9,12.61,3.904,Ultra-Reliable Wireless Telemetry
GM-wBMS-3727,25,-59.3,7.38,3.719,Ultra-Reliable Wireless Telemetry
GM-wBMS-3728,26,-60.1,7.03,3.847,Ultra-Reliable Wireless Telemetry
GM-wBMS-3729,15,-74.1,9.86,3.929,Ultra-Reliable Wireless Telemetry
GM-wBMS-3730,15,-79.9,11.3,3.659,Ultra-Reliable Wireless Telemetry
GM-wBMS-3731,15,-49.2,5.08,3.999,Ultra-Reliable Wireless Telemetry
GM-wBMS-3732,15,-73.0,11.84,4.092,Ultra-Reliable Wireless Telemetry
GM-wBMS-3733,11,-53.9,6.45,3.939,Ultra-Reliable Wireless Telemetry
GM-wBMS-3734,26,-46.7,7.72,3.691,Ultra-Reliable Wireless Telemetry
GM-wBMS-3735,11,-78.4,10.37,3.708,Ultra-Reliable Wireless Telemetry
GM-wBMS-3736,26,-78.1,12.24,4.166,Ultra-Reliable Wireless Telemetry
GM-wBMS-3737,20,-70.2,9.52,3.659,Ultra-Reliable Wireless Telemetry
GM-wBMS-3738,26,-82.3,13.35,3.951,Ultra-Reliable Wireless Telemetry
GM-wBMS-3739,25,-67.6,10.22,4.078,Ultra-Reliable Wireless Telemetry
GM-wBMS-3740,25,-68.8,11.07,3.894,Ultra-Reliable Wireless Telemetry
GM-wBMS-3741,25,-64.3,9.36,4.021,Ultra-Reliable Wireless Telemetry
GM-wBMS-3742,11,-46.7,5.04,3.908,Ultra-Reliable Wireless Telemetry
GM-wBMS-3743,15,-78.5,10.31,4.038,Ultra-Reliable Wireless Telemetry
GM-wBMS-3744,26,-61.3,12.81,3.662,Ultra-Reliable Wireless Telemetry
GM-wBMS-3745,11,-57.6,8.22,3.697,Ultra-Reliable Wireless Telemetry
GM-wBMS-3746,11,-59.6,9.44,3.892,Ultra-Reliable Wireless Telemetry
GM-wBMS-3747,20,-77.6,11.36,4.098,Ultra-Reliable Wireless Telemetry
GM-wBMS-3748,11,-62.6,12.6,3.991,Ultra-Reliable Wireless Telemetry
GM-wBMS-3749,26,-66.1,8.25,3.654,Ultra-Reliable Wireless Telemetry
GM-wBMS-3750,11,-64.2,11.35,3.9,Ultra-Reliable Wireless Telemetry
GM-wBMS-3751,15,-65.8,8.14,3.789,Ultra-Reliable Wireless Telemetry
GM-wBMS-3752,15,-83.5,11.49,3.778,Ultra-Reliable Wireless Telemetry
GM-wBMS-3753,25,-81.2,11.11,4.091,Ultra-Reliable Wireless Telemetry
GM-wBMS-3754,25,-74.6,12.38,3.961,Ultra-Reliable Wireless Telemetry
GM-wBMS-3755,15,-55.4,10.04,3.663,Ultra-Reliable Wireless Telemetry
GM-wBMS-3756,20,-51.4,6.34,3.733,Ultra-Reliable Wireless Telemetry
GM-wBMS-3757,26,-62.6,10.49,3.685,Ultra-Reliable Wireless Telemetry
GM-wBMS-3758,20,-58.5,8.11,4.06,Ultra-Reliable Wireless Telemetry
GM-wBMS-3759,15,-52.0,9.25,3.721,Ultra-Reliable Wireless Telemetry
GM-wBMS-3760,11,-64.7,8.85,3.829,Ultra-Reliable Wireless Telemetry
GM-wBMS-3761,25,-53.0,7.17,4.094,Ultra-Reliable Wireless Telemetry
GM-wBMS-3762,11,-83.1,11.69,4.161,Ultra-Reliable Wireless Telemetry
GM-wBMS-3763,11,-70.4,10.77,4.174,Ultra-Reliable Wireless Telemetry
GM-wBMS-3764,11,-84.3,11.92,3.901,Ultra-Reliable Wireless Telemetry
GM-wBMS-3765,25,-79.8,12.34,3.691,Ultra-Reliable Wireless Telemetry
GM-wBMS-3766,26,-56.4,6.52,3.653,Ultra-Reliable Wireless Telemetry
GM-wBMS-3767,15,-81.7,11.34,3.853,Ultra-Reliable Wireless Telemetry
GM-wBMS-3768,26,-51.3,6.17,3.679,Ultra-Reliable Wireless Telemetry
GM-wBMS-3769,11,-54.2,5.98,4.158,Ultra-Reliable Wireless Telemetry
GM-wBMS-3770,15,-49.0,5.15,3.657,Ultra-Reliable Wireless Telemetry
GM-wBMS-3771,26,-53.1,5.9,3.892,Ultra-Reliable Wireless Telemetry
GM-wBMS-3772,20,-63.0,7.92,3.853,Ultra-Reliable Wireless Telemetry
GM-wBMS-3773,11,-82.6,12.99,3.751,Ultra-Reliable Wireless Telemetry
GM-wBMS-3774,20,-74.3,10.29,4.024,Ultra-Reliable Wireless Telemetry
GM-wBMS-3775,20,-63.5,7.87,4.142,Ultra-Reliable Wireless Telemetry
GM-wBMS-3776,11,-53.7,8.43,3.847,Ultra-Reliable Wireless Telemetry
GM-wBMS-3777,11,-49.4,5.13,3.803,Ultra-Reliable Wireless Telemetry
GM-wBMS-3778,26,-76.2,10.22,4.032,Ultra-Reliable Wireless Telemetry
GM-wBMS-3779,25,-55.6,7.45,3.775,Ultra-Reliable Wireless Telemetry
GM-wBMS-3780,20,-62.4,8.01,3.974,Ultra-Reliable Wireless Telemetry
GM-wBMS-3781,15,-74.4,10.76,3.722,Ultra-Reliable Wireless Telemetry
GM-wBMS-3782,25,-67.0,8.76,4.01,Ultra-Reliable Wireless Telemetry
GM-wBMS-3783,20,-66.2,11.0,3.797,Ultra-Reliable Wireless Telemetry
GM-wBMS-3784,26,-75.0,14.37,3.895,Ultra-Reliable Wireless Telemetry
GM-wBMS-3785,15,-66.5,9.75,4.162,Ultra-Reliable Wireless Telemetry
GM-wBMS-3786,11,-73.6,9.46,4.135,Ultra-Reliable Wireless Telemetry
GM-wBMS-3787,26,-60.0,8.52,4.158,Ultra-Reliable Wireless Telemetry
GM-wBMS-3788,15,-81.4,11.58,4.067,Ultra-Reliable Wireless Telemetry
GM-wBMS-3789,25,-61.4,8.48,3.951,Ultra-Reliable Wireless Telemetry
GM-wBMS-3790,25,-84.4,11.69,3.657,Ultra-Reliable Wireless Telemetry
GM-wBMS-3791,15,-49.8,5.61,4.131,Ultra-Reliable Wireless Telemetry
GM-wBMS-3792,11,-66.1,8.9,3.894,Ultra-Reliable Wireless Telemetry
GM-wBMS-3793,11,-76.3,15.59,4.103,Ultra-Reliable Wireless Telemetry
GM-wBMS-3794,15,-77.3,10.41,3.921,Ultra-Reliable Wireless Telemetry
GM-wBMS-3795,20,-77.2,11.08,4.091,Ultra-Reliable Wireless Telemetry
GM-wBMS-3796,15,-69.0,9.31,3.994,Ultra-Reliable Wireless Telemetry
GM-wBMS-3797,25,-76.2,10.3,4.103,Ultra-Reliable Wireless Telemetry
GM-wBMS-3798,11,-84.3,12.01,3.978,Ultra-Reliable Wireless Telemetry
GM-wBMS-3799,20,-47.8,4.73,3.888,Ultra-Reliable Wireless Telemetry
GM-wBMS-3800,20,-56.8,7.17,4.083,Ultra-Reliable Wireless Telemetry
GM-wBMS-3801,15,-67.8,9.46,3.753,Ultra-Reliable Wireless Telemetry
GM-wBMS-3802,15,-82.6,12.32,4.029,Ultra-Reliable Wireless Telemetry
GM-wBMS-3803,26,-57.1,7.98,4.102,Ultra-Reliable Wireless Telemetry
GM-wBMS-3804,25,-78.9,12.02,3.898,Ultra-Reliable Wireless Telemetry
GM-wBMS-3805,15,-72.2,10.63,3.797,Ultra-Reliable Wireless Telemetry
GM-wBMS-3806,25,-52.0,7.61,3.737,Ultra-Reliable Wireless Telemetry
GM-wBMS-3807,15,-67.6,10.05,3.752,Ultra-Reliable Wireless Telemetry
GM-wBMS-3808,15,-69.4,9.16,4.112,Ultra-Reliable Wireless Telemetry
GM-wBMS-3809,20,-63.9,7.77,4.057,Ultra-Reliable Wireless Telemetry
GM-wBMS-3810,15,-72.1,11.46,3.751,Ultra-Reliable Wireless Telemetry
GM-wBMS-3811,15,-58.8,7.47,3.867,Ultra-Reliable Wireless Telemetry
GM-wBMS-3812,25,-56.7,8.09,4.118,Ultra-Reliable Wireless Telemetry
GM-wBMS-3813,15,-65.3,8.81,3.887,Ultra-Reliable Wireless Telemetry
GM-wBMS-3814,11,-84.0,13.96,4.054,Ultra-Reliable Wireless Telemetry
GM-wBMS-3815,20,-73.5,9.82,3.83,Ultra-Reliable Wireless Telemetry
GM-wBMS-3816,25,-64.0,8.54,3.882,Ultra-Reliable Wireless Telemetry
GM-wBMS-3817,15,-50.5,6.09,3.675,Ultra-Reliable Wireless Telemetry
GM-wBMS-3818,11,-73.9,11.0,3.888,Ultra-Reliable Wireless Telemetry
GM-wBMS-3819,11,-82.8,13.2,3.801,Ultra-Reliable Wireless Telemetry
GM-wBMS-3820,26,-47.8,6.32,3.963,Ultra-Reliable Wireless Telemetry
GM-wBMS-3821,15,-71.5,9.0,4.12,Ultra-Reliable Wireless Telemetry
GM-wBMS-3822,26,-81.6,11.74,3.941,Ultra-Reliable Wireless Telemetry
GM-wBMS-3823,15,-84.9,13.21,4.047,Ultra-Reliable Wireless Telemetry
GM-wBMS-3824,15,-61.9,10.43,4.158,Ultra-Reliable Wireless Telemetry
GM-wBMS-3825,25,-56.8,7.6,3.665,Ultra-Reliable Wireless Telemetry
GM-wBMS-3826,15,-61.4,8.03,4.105,Ultra-Reliable Wireless Telemetry
GM-wBMS-3827,25,-73.1,12.72,4.113,Ultra-Reliable Wireless Telemetry
GM-wBMS-3828,26,-64.4,8.96,3.697,Ultra-Reliable Wireless Telemetry
GM-wBMS-3829,15,-49.6,5.1,3.76,Ultra-Reliable Wireless Telemetry
GM-wBMS-3830,15,-48.2,5.6,3.868,Ultra-Reliable Wireless Telemetry
GM-wBMS-3831,20,-55.4,8.5,3.905,Ultra-Reliable Wireless Telemetry
GM-wBMS-3832,26,-73.3,10.24,3.792,Ultra-Reliable Wireless Telemetry
GM-wBMS-3833,26,-51.9,5.98,4.035,Ultra-Reliable Wireless Telemetry
GM-wBMS-3834,20,-79.4,13.14,4.069,Ultra-Reliable Wireless Telemetry
GM-wBMS-3835,20,-47.5,6.25,4.04,Ultra-Reliable Wireless Telemetry
GM-wBMS-3836,15,-56.0,8.7,4.078,Ultra-Reliable Wireless Telemetry
GM-wBMS-3837,25,-83.5,12.02,3.895,Ultra-Reliable Wireless Telemetry
GM-wBMS-3838,26,-69.5,10.91,3.897,Ultra-Reliable Wireless Telemetry
GM-wBMS-3839,15,-82.2,15.06,4.169,RF Retransmission / Latency Spike
GM-wBMS-3840,15,-65.2,10.89,4.07,Ultra-Reliable Wireless Telemetry
GM-wBMS-3841,20,-46.8,8.57,3.891,Ultra-Reliable Wireless Telemetry
GM-wBMS-3842,20,-70.9,9.03,4.001,Ultra-Reliable Wireless Telemetry
GM-wBMS-3843,26,-71.0,10.49,3.755,Ultra-Reliable Wireless Telemetry
GM-wBMS-3844,20,-61.1,7.51,3.835,Ultra-Reliable Wireless Telemetry
GM-wBMS-3845,11,-55.1,7.72,4.092,Ultra-Reliable Wireless Telemetry
GM-wBMS-3846,11,-47.8,6.71,3.783,Ultra-Reliable Wireless Telemetry
GM-wBMS-3847,26,-45.7,4.67,4.102,Ultra-Reliable Wireless Telemetry
GM-wBMS-3848,20,-69.2,9.46,4.001,Ultra-Reliable Wireless Telemetry
GM-wBMS-3849,20,-65.4,8.48,3.76,Ultra-Reliable Wireless Telemetry
GM-wBMS-3850,11,-49.2,5.44,4.173,Ultra-Reliable Wireless Telemetry
GM-wBMS-3851,25,-82.9,16.97,3.974,RF Retransmission / Latency Spike
GM-wBMS-3852,20,-71.3,11.0,3.701,Ultra-Reliable Wireless Telemetry
GM-wBMS-3853,20,-48.2,6.86,4.103,Ultra-Reliable Wireless Telemetry
GM-wBMS-3854,26,-67.7,12.79,3.664,Ultra-Reliable Wireless Telemetry
GM-wBMS-3855,11,-58.7,6.78,3.887,Ultra-Reliable Wireless Telemetry
GM-wBMS-3856,26,-75.7,10.99,4.116,Ultra-Reliable Wireless Telemetry
GM-wBMS-3857,26,-51.0,14.74,3.857,Ultra-Reliable Wireless Telemetry
GM-wBMS-3858,26,-49.2,7.07,4.048,Ultra-Reliable Wireless Telemetry
GM-wBMS-3859,20,-62.9,9.08,3.65,Ultra-Reliable Wireless Telemetry
GM-wBMS-3860,26,-80.2,14.88,4.082,RF Retransmission / Latency Spike
GM-wBMS-3861,25,-66.1,10.45,4.135,Ultra-Reliable Wireless Telemetry
GM-wBMS-3862,11,-68.5,8.58,3.98,Ultra-Reliable Wireless Telemetry
GM-wBMS-3863,25,-51.1,6.37,4.112,Ultra-Reliable Wireless Telemetry
GM-wBMS-3864,20,-61.0,7.62,3.911,Ultra-Reliable Wireless Telemetry
GM-wBMS-3865,25,-58.4,9.06,3.791,Ultra-Reliable Wireless Telemetry
GM-wBMS-3866,26,-68.6,9.31,3.78,Ultra-Reliable Wireless Telemetry
GM-wBMS-3867,26,-69.8,16.26,3.938,Ultra-Reliable Wireless Telemetry
GM-wBMS-3868,20,-55.5,7.69,4.136,Ultra-Reliable Wireless Telemetry
GM-wBMS-3869,15,-47.4,5.96,3.967,Ultra-Reliable Wireless Telemetry
GM-wBMS-3870,26,-78.2,13.01,3.733,Ultra-Reliable Wireless Telemetry
GM-wBMS-3871,20,-82.2,11.46,3.83,Ultra-Reliable Wireless Telemetry
GM-wBMS-3872,15,-48.0,5.06,3.895,Ultra-Reliable Wireless Telemetry
GM-wBMS-3873,11,-75.3,11.08,3.681,Ultra-Reliable Wireless Telemetry
GM-wBMS-3874,25,-67.8,14.53,4.163,Ultra-Reliable Wireless Telemetry
GM-wBMS-3875,15,-84.6,15.51,3.884,RF Retransmission / Latency Spike
GM-wBMS-3876,11,-75.7,10.7,4.005,Ultra-Reliable Wireless Telemetry
