Motor_Unit_ID,Motor_Speed_RPM,Architecture_Voltage_V,Stator_Copper_Loss_Watts,Stator_Core_Temp_C,Powertrain_Efficiency_pct,Cooling_State
LUCID-AIR-3312,9400,829.1,1158.5,64.5,93.12,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3313,18909,832.3,2921.6,97.0,91.66,Stator Micro-Channel Coolant Active
LUCID-AIR-3314,19541,903.1,2835.0,87.5,90.92,Stator Micro-Channel Coolant Active
LUCID-AIR-3315,3784,888.0,254.2,42.4,94.32,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3316,9256,882.8,965.7,54.4,93.71,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3317,4218,898.2,353.1,53.2,93.92,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3318,17605,919.1,2743.0,89.3,91.5,Stator Micro-Channel Coolant Active
LUCID-AIR-3319,18251,832.4,2911.0,96.0,91.1,Stator Micro-Channel Coolant Active
LUCID-AIR-3320,15634,899.1,2600.4,87.6,91.94,Stator Micro-Channel Coolant Active
LUCID-AIR-3321,18812,829.5,2786.9,92.8,91.9,Stator Micro-Channel Coolant Active
LUCID-AIR-3322,7121,842.6,621.5,49.6,93.61,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3323,15834,837.3,2150.6,80.9,92.22,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3324,12793,889.9,1726.4,72.8,92.3,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3325,10971,861.5,1218.3,60.7,92.83,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3326,16607,867.6,2356.2,83.2,92.16,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3327,17201,825.6,2528.5,81.4,91.55,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3328,11952,923.6,1457.1,67.9,92.92,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3329,9088,864.4,860.6,58.8,93.18,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3330,9644,874.8,1140.0,60.3,93.12,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3331,4309,907.2,180.1,49.1,94.42,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3332,10419,867.2,939.0,60.0,93.37,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3333,7749,823.6,737.9,57.0,93.36,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3334,14236,889.6,1950.3,73.7,92.7,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3335,17944,820.1,2767.5,91.4,91.64,Stator Micro-Channel Coolant Active
LUCID-AIR-3336,17364,916.7,2334.6,80.2,91.79,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3337,18540,913.1,2790.2,87.6,91.3,Stator Micro-Channel Coolant Active
LUCID-AIR-3338,7920,869.8,1062.1,65.3,93.63,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3339,19251,869.7,2889.3,91.0,91.28,Stator Micro-Channel Coolant Active
LUCID-AIR-3340,6672,843.1,354.3,54.9,94.1,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3341,10460,872.8,1333.6,63.3,93.15,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3342,4424,860.6,146.2,48.7,94.4,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3343,19283,874.5,3028.9,88.2,91.51,Stator Micro-Channel Coolant Active
LUCID-AIR-3344,16489,863.0,2728.7,83.7,91.53,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3345,18988,897.8,2970.5,91.1,91.17,Stator Micro-Channel Coolant Active
LUCID-AIR-3346,17232,832.4,2537.2,84.6,91.85,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3347,12156,903.7,1451.3,71.5,92.6,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3348,19087,902.9,2969.0,92.5,91.09,Stator Micro-Channel Coolant Active
LUCID-AIR-3349,10279,848.4,1299.3,63.6,92.64,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3350,5758,902.4,335.5,49.9,94.13,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3351,8534,919.6,956.2,56.8,93.67,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3352,6588,878.9,542.9,49.2,93.72,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3353,6728,900.3,594.0,58.1,93.71,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3354,19529,859.8,3190.7,91.0,91.27,Stator Micro-Channel Coolant Active
LUCID-AIR-3355,15268,893.8,2054.7,74.4,92.41,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3356,19578,893.5,2883.2,82.3,91.52,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3357,13013,868.6,1381.1,68.7,92.58,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3358,16443,874.6,1982.9,74.4,92.61,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3359,19811,831.8,3151.5,94.1,90.91,Stator Micro-Channel Coolant Active
LUCID-AIR-3360,6362,839.3,675.3,54.5,93.54,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3361,2784,838.3,385.1,55.9,93.74,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3362,11634,877.9,1276.5,67.6,93.28,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3363,9986,829.2,1099.5,62.8,93.1,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3364,16900,844.3,2405.4,87.1,91.45,Stator Micro-Channel Coolant Active
LUCID-AIR-3365,17284,839.8,2377.4,78.1,92.23,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3366,13651,851.2,1778.1,73.1,92.45,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3367,18958,852.1,2899.0,90.2,91.69,Stator Micro-Channel Coolant Active
LUCID-AIR-3368,11303,880.3,1217.4,63.3,93.4,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3369,10596,893.0,1367.1,69.5,93.07,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3370,9536,829.3,1092.3,61.9,93.11,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3371,12650,899.3,1430.1,70.9,92.91,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3372,9396,834.1,865.3,59.4,93.43,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3373,9318,835.7,914.4,54.7,93.68,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3374,11619,851.5,1403.7,70.3,93.14,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3375,4802,820.8,338.8,48.8,93.68,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3376,17331,892.2,2521.7,80.2,91.84,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3377,4387,923.5,247.1,50.3,93.95,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3378,14650,851.5,1947.1,73.7,92.76,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3379,3794,855.6,255.0,46.6,94.21,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3380,3104,916.4,121.6,45.5,94.69,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3381,5638,829.5,142.2,48.1,94.88,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3382,13276,863.6,1673.4,66.3,92.69,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3383,16673,846.9,2193.5,79.5,92.32,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3384,5609,845.0,678.0,56.9,93.99,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3385,7079,882.1,610.0,53.3,93.85,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3386,3838,905.6,78.7,49.0,93.69,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3387,14397,870.8,1934.9,79.3,92.31,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3388,13094,845.5,1451.2,69.2,92.96,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3389,9746,919.1,916.4,61.2,93.31,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3390,13537,923.6,1982.1,76.3,92.65,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3391,14281,831.9,1825.1,71.9,92.26,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3392,9992,827.0,1151.0,56.9,92.84,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3393,7430,916.4,526.1,54.2,94.11,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3394,2383,855.5,127.6,45.5,94.72,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3395,19921,874.3,3214.0,93.5,91.06,Stator Micro-Channel Coolant Active
LUCID-AIR-3396,4298,888.4,296.3,49.0,93.39,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3397,16088,918.5,2234.7,78.4,92.24,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3398,11225,921.8,1357.5,67.9,92.95,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3399,15751,839.7,2296.3,81.8,92.15,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3400,15115,922.5,1783.5,73.8,92.62,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3401,14002,870.5,1814.0,72.9,91.87,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3402,5023,841.1,163.7,54.4,93.73,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3403,3144,826.2,235.3,48.0,94.48,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3404,16592,887.7,2199.4,76.4,91.42,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3405,12687,829.4,1709.9,73.4,92.92,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3406,19072,885.0,2828.2,88.1,91.6,Stator Micro-Channel Coolant Active
LUCID-AIR-3407,13909,892.5,1739.1,70.7,92.66,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3408,8614,827.9,754.6,58.5,93.16,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3409,2332,919.3,24.4,46.2,93.98,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3410,2191,861.5,159.1,42.4,94.04,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3411,16754,891.2,2832.2,90.3,91.61,Stator Micro-Channel Coolant Active
LUCID-AIR-3412,12490,827.2,1477.7,62.7,92.64,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3413,8569,830.5,956.8,61.8,93.35,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3414,10294,853.8,1133.2,59.6,93.5,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3415,10606,898.0,1124.2,64.5,93.61,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3416,3906,824.6,141.9,49.2,94.74,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3417,2007,835.7,73.0,47.6,94.63,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3418,17989,910.5,2742.3,87.0,91.53,Stator Micro-Channel Coolant Active
LUCID-AIR-3419,4275,824.5,120.4,47.6,94.07,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3420,12884,891.5,1403.7,64.1,92.96,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3421,4987,884.6,180.6,48.5,94.17,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3422,15467,913.0,2192.6,77.4,91.96,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3423,13266,860.9,1488.6,67.0,92.95,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3424,16230,910.2,2503.8,84.6,91.63,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3425,14105,821.2,1814.4,74.4,92.76,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3426,8186,880.3,594.4,53.9,93.84,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3427,9614,916.7,1013.5,63.6,93.12,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3428,8118,886.6,619.6,50.4,93.65,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3429,3094,912.0,156.8,53.9,94.36,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3430,11042,877.4,1262.5,63.9,93.04,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3431,17342,888.7,2573.4,87.5,91.52,Stator Micro-Channel Coolant Active
LUCID-AIR-3432,11948,857.1,1417.2,69.2,92.68,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3433,9276,872.4,857.6,59.7,93.23,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3434,8938,905.9,1078.1,61.2,93.11,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3435,2405,911.7,-53.3,44.6,94.39,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3436,2499,840.0,141.9,52.5,94.26,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3437,18513,922.3,2645.1,83.8,91.67,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3438,11544,867.8,1223.4,65.9,92.97,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3439,5512,833.4,574.2,59.3,94.06,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3440,3423,900.3,183.3,50.5,94.51,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3441,4645,904.5,427.2,49.4,94.55,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3442,5250,891.1,398.7,53.5,93.9,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3443,7080,828.7,313.5,48.0,94.18,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3444,16334,907.6,2401.9,82.8,92.04,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3445,18600,922.3,2990.1,87.8,91.14,Stator Micro-Channel Coolant Active
LUCID-AIR-3446,6429,886.5,674.5,64.8,93.64,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3447,9707,837.0,1116.5,65.8,92.3,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3448,4360,883.7,439.8,50.3,93.78,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3449,15949,913.0,2227.3,81.4,92.53,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3450,18977,919.8,3073.6,91.7,91.4,Stator Micro-Channel Coolant Active
LUCID-AIR-3451,9797,914.0,1091.0,61.7,93.63,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3452,7293,840.6,448.3,55.3,93.97,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3453,7085,871.2,404.7,52.5,94.31,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3454,15863,861.0,2122.8,78.2,91.89,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3455,11887,829.5,1529.0,73.0,92.35,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3456,10558,921.7,1355.0,64.6,92.8,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3457,7405,863.6,471.2,46.9,93.7,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3458,12401,865.6,1292.9,64.1,92.83,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3459,3516,840.1,104.0,45.9,94.1,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3460,17791,837.6,2627.0,84.4,91.79,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3461,4550,897.5,402.6,54.1,93.67,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3462,6903,878.3,566.6,48.8,94.18,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3463,16139,889.9,2345.2,81.7,92.31,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3464,8069,861.4,540.0,53.4,94.07,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3465,14382,827.6,1745.0,72.7,92.72,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3466,19517,891.5,3071.1,91.7,91.27,Stator Micro-Channel Coolant Active
LUCID-AIR-3467,3113,832.9,653.4,55.6,93.92,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3468,18980,887.3,2741.7,85.0,91.58,Stator Micro-Channel Coolant Active
LUCID-AIR-3469,11188,861.3,1358.0,69.1,93.34,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3470,11103,914.4,1235.3,61.6,93.46,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3471,13891,921.2,1979.1,73.6,92.49,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3472,4202,862.3,464.3,55.4,94.14,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3473,18714,831.8,2799.7,90.9,91.7,Stator Micro-Channel Coolant Active
LUCID-AIR-3474,11743,823.3,1312.5,65.4,92.84,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3475,9565,834.7,782.7,57.6,93.22,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3476,9965,829.6,1006.4,60.4,93.57,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3477,13724,852.0,1758.0,75.5,92.66,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3478,7402,914.3,499.7,55.9,93.87,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3479,15130,907.2,2000.5,72.5,92.27,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3480,12850,917.8,1812.2,70.3,92.63,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3481,8579,841.8,882.6,62.8,93.08,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3482,16311,851.4,2500.4,74.5,91.81,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3483,14147,908.8,1823.8,74.7,92.18,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3484,3025,832.2,169.3,50.5,93.71,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3485,2412,885.3,135.2,45.7,94.52,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3486,13400,865.6,1801.6,72.7,92.62,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3487,2983,826.3,300.0,49.2,94.46,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3488,9351,830.4,1023.3,58.2,93.02,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3489,12581,895.1,1578.2,72.4,93.07,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3490,17873,836.2,2735.5,87.7,92.25,Stator Micro-Channel Coolant Active
LUCID-AIR-3491,18901,886.7,3025.1,90.1,91.32,Stator Micro-Channel Coolant Active
LUCID-AIR-3492,7451,911.9,657.7,56.1,94.41,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3493,16137,823.3,2241.5,82.5,92.19,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3494,7975,878.9,729.3,59.1,93.88,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3495,9910,827.7,961.9,58.3,93.61,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3496,17569,821.7,2676.6,85.4,91.77,Stator Micro-Channel Coolant Active
LUCID-AIR-3497,3491,879.3,-106.3,42.8,94.26,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3498,13765,898.1,1888.5,72.1,92.55,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3499,9654,899.7,1175.2,61.5,93.16,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3500,12643,860.4,1236.5,59.7,93.57,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3501,5769,894.0,562.6,54.5,93.45,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3502,18713,895.7,2961.7,89.7,90.62,Stator Micro-Channel Coolant Active
LUCID-AIR-3503,16779,855.8,2215.2,78.6,92.71,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3504,19486,841.8,2971.0,86.3,91.59,Stator Micro-Channel Coolant Active
LUCID-AIR-3505,4541,900.9,319.9,48.1,94.64,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3506,16340,877.7,2206.2,80.7,91.92,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3507,5843,883.3,217.5,47.3,94.41,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3508,17222,826.6,2555.4,80.7,91.38,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3509,14690,922.5,1911.4,76.9,92.69,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3510,2487,892.4,180.8,44.3,93.94,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3511,13151,847.8,1702.7,69.9,92.61,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3512,10103,829.0,1157.5,62.4,93.24,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3513,15857,916.3,1960.4,77.7,91.98,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3514,19283,887.9,3152.2,96.2,91.54,Stator Micro-Channel Coolant Active
LUCID-AIR-3515,2971,893.0,76.1,45.3,94.22,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3516,6441,895.5,690.3,56.1,93.7,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3517,4743,832.6,368.4,48.5,94.27,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3518,3716,897.1,-67.9,39.0,94.73,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3519,10746,892.2,1168.8,63.3,93.6,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3520,8777,850.1,845.3,60.7,93.22,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3521,3403,822.1,279.0,56.3,93.97,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3522,13976,910.9,1658.8,69.3,92.74,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3523,18786,866.0,2960.0,91.2,90.93,Stator Micro-Channel Coolant Active
LUCID-AIR-3524,8421,822.8,816.3,63.4,93.83,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3525,9756,904.8,1128.3,60.5,93.44,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3526,14822,915.5,2147.6,71.6,92.22,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3527,9352,863.1,1052.8,62.3,93.51,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3528,15623,888.5,2434.2,78.9,91.91,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3529,12686,884.2,1540.7,68.2,92.61,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3530,12684,838.8,1665.6,75.1,92.76,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3531,7313,851.7,693.5,55.1,93.44,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3532,15724,833.6,2245.6,73.6,92.5,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3533,15832,886.8,2329.0,77.5,92.29,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3534,10131,859.7,1090.5,62.8,92.97,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3535,6666,911.6,257.9,47.8,94.2,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3536,12211,844.3,1224.7,64.9,93.28,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3537,7736,863.9,747.5,59.9,94.05,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3538,13176,890.6,1780.6,72.2,92.53,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3539,6370,876.6,596.1,58.0,94.09,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3540,14253,880.2,1584.7,67.7,92.67,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3541,11553,852.2,1596.7,71.8,92.44,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3542,13287,838.6,1623.4,65.7,92.57,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3543,13082,913.5,1550.4,71.9,92.76,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3544,15712,905.0,1905.5,73.0,92.1,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3545,15172,835.3,2167.3,80.7,92.18,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3546,14343,860.4,1676.4,74.2,92.81,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3547,4284,862.4,478.4,53.6,94.03,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3548,2345,875.9,161.6,46.1,94.41,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3549,3902,923.9,182.3,42.1,95.03,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3550,15289,918.1,2176.3,75.4,91.79,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3551,7868,826.8,627.9,50.9,93.81,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3552,7013,857.9,463.8,53.3,94.53,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3553,7357,883.8,727.8,61.7,93.99,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3554,9560,906.1,1131.0,59.4,93.36,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3555,18052,919.6,2668.9,84.7,91.32,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3556,3748,871.7,414.3,54.4,94.39,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3557,11013,906.2,917.0,59.1,93.45,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3558,8395,863.5,781.9,60.4,93.44,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3559,17530,884.3,2794.2,87.7,91.24,Stator Micro-Channel Coolant Active
LUCID-AIR-3560,15350,898.6,1919.2,73.7,92.29,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3561,6419,860.5,577.8,57.4,93.61,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3562,6280,910.0,600.7,56.9,93.45,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3563,10375,877.7,1127.0,63.4,92.98,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3564,16923,852.3,2369.7,81.8,91.49,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3565,11853,847.2,1400.8,63.9,92.57,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3566,10360,832.0,1354.8,64.6,93.65,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3567,8917,872.1,882.2,58.1,93.77,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3568,16813,898.0,2624.8,91.7,91.69,Stator Micro-Channel Coolant Active
LUCID-AIR-3569,17687,908.1,2913.1,93.8,91.59,Stator Micro-Channel Coolant Active
LUCID-AIR-3570,3489,881.1,130.7,46.5,94.01,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3571,13063,829.6,1549.8,71.0,92.08,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3572,12547,902.2,1480.8,72.4,93.43,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-3573,12220,834.7,1214.3,61.9,93.05,Peak 92.4% Powertrain Efficiency Domain
