Stamping_Stroke_ID,Press_Tonnage_kN,Stroke_Rate_SPM,Die_Temperature_C,Peak_Impact_Shock_G,Harmonic_Wear_Ratio,Panel_Quality
TOYOTA-PR-3538,887.0,18.2,45.8,5.93,1.31,Perfect Stamping Quality
TOYOTA-PR-3539,1042.3,31.0,47.5,5.56,1.15,Perfect Stamping Quality
TOYOTA-PR-3540,997.2,20.2,44.4,5.8,1.08,Perfect Stamping Quality
TOYOTA-PR-3541,1734.1,21.4,52.8,6.16,1.45,Perfect Stamping Quality
TOYOTA-PR-3542,816.0,27.5,42.2,6.02,1.47,Perfect Stamping Quality
TOYOTA-PR-3543,2219.6,31.0,56.7,7.72,1.51,Sheet Metal Micro-Tear Risk
TOYOTA-PR-3544,1759.0,29.1,55.0,7.39,1.38,Perfect Stamping Quality
TOYOTA-PR-3545,850.9,29.6,40.1,5.18,1.27,Perfect Stamping Quality
TOYOTA-PR-3546,884.9,20.7,44.3,4.85,1.17,Perfect Stamping Quality
TOYOTA-PR-3547,2246.8,15.9,55.2,7.07,1.42,Perfect Stamping Quality
TOYOTA-PR-3548,1749.7,19.2,53.2,7.32,1.14,Perfect Stamping Quality
TOYOTA-PR-3549,2124.5,27.7,53.7,7.49,1.35,Perfect Stamping Quality
TOYOTA-PR-3550,2282.4,17.4,59.8,7.52,1.6,Sheet Metal Micro-Tear Risk
TOYOTA-PR-3551,1836.6,26.1,56.8,6.36,1.58,Perfect Stamping Quality
TOYOTA-PR-3552,1261.4,31.2,46.5,6.38,1.28,Perfect Stamping Quality
TOYOTA-PR-3553,1086.1,23.8,54.3,5.14,1.42,Perfect Stamping Quality
TOYOTA-PR-3554,1848.0,27.0,53.7,7.32,1.47,Perfect Stamping Quality
TOYOTA-PR-3555,1667.8,30.7,55.5,6.59,1.32,Perfect Stamping Quality
TOYOTA-PR-3556,1891.8,18.3,48.8,7.45,1.47,Perfect Stamping Quality
TOYOTA-PR-3557,1107.2,27.0,49.3,6.64,1.65,Perfect Stamping Quality
TOYOTA-PR-3558,805.4,31.0,42.8,5.74,1.34,Perfect Stamping Quality
TOYOTA-PR-3559,1891.0,18.4,54.8,6.5,1.59,Perfect Stamping Quality
TOYOTA-PR-3560,1458.7,19.7,47.7,7.21,1.06,Perfect Stamping Quality
TOYOTA-PR-3561,906.1,31.0,44.1,6.34,1.24,Perfect Stamping Quality
TOYOTA-PR-3562,913.5,23.3,52.8,5.12,1.2,Perfect Stamping Quality
TOYOTA-PR-3563,1789.1,25.4,57.5,7.38,1.24,Perfect Stamping Quality
TOYOTA-PR-3564,1756.0,31.5,55.6,6.79,1.32,Perfect Stamping Quality
TOYOTA-PR-3565,1080.9,18.0,49.7,5.74,1.01,Perfect Stamping Quality
TOYOTA-PR-3566,1611.3,17.3,49.4,6.79,1.32,Perfect Stamping Quality
TOYOTA-PR-3567,817.8,17.2,44.8,5.03,1.44,Perfect Stamping Quality
TOYOTA-PR-3568,1149.0,17.4,46.4,6.42,1.23,Perfect Stamping Quality
TOYOTA-PR-3569,1055.8,30.9,45.1,5.31,1.34,Perfect Stamping Quality
TOYOTA-PR-3570,1344.1,15.5,51.3,6.11,1.36,Perfect Stamping Quality
TOYOTA-PR-3571,1126.1,27.7,42.2,6.38,1.32,Perfect Stamping Quality
TOYOTA-PR-3572,2125.0,26.4,60.4,8.23,1.61,Sheet Metal Micro-Tear Risk
TOYOTA-PR-3573,2016.8,32.0,62.5,6.84,1.37,Perfect Stamping Quality
TOYOTA-PR-3574,1016.3,31.8,46.9,5.68,1.33,Perfect Stamping Quality
TOYOTA-PR-3575,1407.6,23.3,53.2,6.21,1.46,Perfect Stamping Quality
TOYOTA-PR-3576,1685.2,14.3,53.2,7.44,1.65,Sheet Metal Micro-Tear Risk
TOYOTA-PR-3577,1902.5,30.6,58.5,7.49,1.38,Perfect Stamping Quality
TOYOTA-PR-3578,1055.3,29.0,41.6,5.66,1.31,Perfect Stamping Quality
TOYOTA-PR-3579,1541.5,25.8,52.1,6.81,1.29,Perfect Stamping Quality
TOYOTA-PR-3580,1587.5,14.8,51.3,6.88,1.25,Perfect Stamping Quality
TOYOTA-PR-3581,849.2,22.4,44.2,4.94,1.28,Perfect Stamping Quality
TOYOTA-PR-3582,2182.4,25.8,55.5,7.89,1.46,Sheet Metal Micro-Tear Risk
TOYOTA-PR-3583,1413.3,30.6,51.7,6.48,1.55,Perfect Stamping Quality
TOYOTA-PR-3584,2331.1,24.8,59.8,8.67,1.19,Sheet Metal Micro-Tear Risk
TOYOTA-PR-3585,2042.0,29.5,56.6,7.63,1.27,Sheet Metal Micro-Tear Risk
TOYOTA-PR-3586,982.2,15.6,43.0,5.55,1.43,Perfect Stamping Quality
TOYOTA-PR-3587,936.2,23.3,42.9,5.02,1.27,Perfect Stamping Quality
TOYOTA-PR-3588,1781.4,18.6,56.9,7.27,1.31,Perfect Stamping Quality
TOYOTA-PR-3589,1804.5,26.0,52.1,7.1,1.3,Perfect Stamping Quality
TOYOTA-PR-3590,1652.2,14.2,52.7,7.17,1.42,Perfect Stamping Quality
TOYOTA-PR-3591,2279.1,18.4,60.5,7.06,1.27,Perfect Stamping Quality
TOYOTA-PR-3592,979.5,15.0,45.3,6.36,1.33,Perfect Stamping Quality
TOYOTA-PR-3593,1214.6,18.7,45.7,6.07,1.44,Perfect Stamping Quality
TOYOTA-PR-3594,1556.8,31.9,56.3,6.86,1.47,Perfect Stamping Quality
TOYOTA-PR-3595,1574.9,20.4,51.7,5.94,1.52,Perfect Stamping Quality
TOYOTA-PR-3596,1491.1,29.0,51.9,6.3,1.22,Perfect Stamping Quality
TOYOTA-PR-3597,1901.1,18.7,57.0,7.3,1.23,Perfect Stamping Quality
TOYOTA-PR-3598,1296.4,30.6,48.7,6.47,1.17,Perfect Stamping Quality
TOYOTA-PR-3599,1537.7,14.5,56.1,6.96,1.66,Sheet Metal Micro-Tear Risk
TOYOTA-PR-3600,1098.4,14.6,49.2,5.74,1.39,Perfect Stamping Quality
TOYOTA-PR-3601,1130.7,30.9,46.7,6.06,1.33,Perfect Stamping Quality
TOYOTA-PR-3602,1879.2,29.7,57.6,7.74,1.34,Sheet Metal Micro-Tear Risk
TOYOTA-PR-3603,975.8,27.1,41.7,6.01,1.32,Perfect Stamping Quality
TOYOTA-PR-3604,1112.2,22.8,51.3,5.83,1.43,Perfect Stamping Quality
TOYOTA-PR-3605,2399.8,17.9,65.3,8.03,1.59,Sheet Metal Micro-Tear Risk
TOYOTA-PR-3606,1067.3,25.1,48.4,6.03,1.36,Perfect Stamping Quality
TOYOTA-PR-3607,2029.3,25.1,55.1,7.65,1.19,Sheet Metal Micro-Tear Risk
TOYOTA-PR-3608,2139.5,16.8,55.9,8.17,1.33,Sheet Metal Micro-Tear Risk
TOYOTA-PR-3609,1685.3,26.5,52.8,7.07,1.5,Perfect Stamping Quality
TOYOTA-PR-3610,2107.4,20.5,57.0,6.81,1.5,Perfect Stamping Quality
TOYOTA-PR-3611,1967.9,30.9,57.0,6.61,1.53,Perfect Stamping Quality
TOYOTA-PR-3612,1965.0,29.4,57.6,7.16,1.28,Perfect Stamping Quality
TOYOTA-PR-3613,2370.0,26.1,55.9,8.08,1.65,Sheet Metal Micro-Tear Risk
TOYOTA-PR-3614,810.9,18.5,48.9,5.74,1.53,Perfect Stamping Quality
TOYOTA-PR-3615,2355.8,14.6,58.3,7.68,1.04,Sheet Metal Micro-Tear Risk
TOYOTA-PR-3616,2124.7,29.8,61.4,7.45,1.42,Perfect Stamping Quality
TOYOTA-PR-3617,1409.1,20.9,47.7,6.91,1.46,Perfect Stamping Quality
TOYOTA-PR-3618,1504.2,29.3,52.5,6.82,1.4,Perfect Stamping Quality
TOYOTA-PR-3619,2071.6,27.3,58.5,7.31,1.44,Perfect Stamping Quality
TOYOTA-PR-3620,2196.6,14.5,53.5,7.86,1.33,Sheet Metal Micro-Tear Risk
TOYOTA-PR-3621,1710.2,16.3,54.2,6.46,1.65,Perfect Stamping Quality
TOYOTA-PR-3622,2044.4,26.2,57.8,7.52,1.35,Sheet Metal Micro-Tear Risk
TOYOTA-PR-3623,1551.9,22.1,49.9,6.75,1.17,Perfect Stamping Quality
TOYOTA-PR-3624,2253.9,15.2,58.2,8.13,1.62,Sheet Metal Micro-Tear Risk
TOYOTA-PR-3625,2036.7,30.3,51.1,7.45,1.37,Perfect Stamping Quality
TOYOTA-PR-3626,907.0,30.6,45.4,5.92,1.35,Perfect Stamping Quality
TOYOTA-PR-3627,1476.4,27.2,52.7,6.94,1.46,Perfect Stamping Quality
TOYOTA-PR-3628,1692.9,20.0,47.4,6.54,1.14,Perfect Stamping Quality
TOYOTA-PR-3629,1538.1,31.0,49.0,6.91,1.54,Perfect Stamping Quality
TOYOTA-PR-3630,2074.1,29.3,61.0,7.48,1.24,Perfect Stamping Quality
TOYOTA-PR-3631,1000.1,22.7,48.6,6.37,1.29,Perfect Stamping Quality
TOYOTA-PR-3632,925.1,14.5,46.7,6.07,1.37,Perfect Stamping Quality
TOYOTA-PR-3633,880.2,21.7,50.0,6.39,1.17,Perfect Stamping Quality
TOYOTA-PR-3634,1265.2,26.3,56.3,6.56,1.6,Perfect Stamping Quality
TOYOTA-PR-3635,1930.8,19.0,58.3,7.0,1.43,Perfect Stamping Quality
TOYOTA-PR-3636,1835.4,19.2,61.7,7.42,1.35,Perfect Stamping Quality
TOYOTA-PR-3637,1037.6,31.6,45.2,5.52,1.33,Perfect Stamping Quality
TOYOTA-PR-3638,1643.8,25.2,54.3,7.0,1.17,Perfect Stamping Quality
TOYOTA-PR-3639,1432.5,24.8,51.2,6.32,1.66,Sheet Metal Micro-Tear Risk
TOYOTA-PR-3640,2225.7,15.0,61.0,8.13,1.34,Sheet Metal Micro-Tear Risk
TOYOTA-PR-3641,905.1,23.8,49.4,5.02,1.43,Perfect Stamping Quality
TOYOTA-PR-3642,1474.0,26.3,50.7,6.46,1.07,Perfect Stamping Quality
TOYOTA-PR-3643,2065.4,19.0,55.9,7.63,1.52,Sheet Metal Micro-Tear Risk
TOYOTA-PR-3644,1930.5,31.1,60.7,7.2,1.53,Perfect Stamping Quality
TOYOTA-PR-3645,1092.7,30.5,43.7,5.76,1.38,Perfect Stamping Quality
TOYOTA-PR-3646,1099.1,25.5,47.1,5.81,1.04,Perfect Stamping Quality
TOYOTA-PR-3647,1790.3,30.8,53.1,7.09,1.54,Perfect Stamping Quality
TOYOTA-PR-3648,1953.0,20.9,59.3,7.18,1.54,Perfect Stamping Quality
TOYOTA-PR-3649,1710.1,23.5,49.4,6.3,1.09,Perfect Stamping Quality
TOYOTA-PR-3650,839.7,20.7,46.6,5.66,1.43,Perfect Stamping Quality
TOYOTA-PR-3651,1671.2,29.7,56.1,6.63,1.34,Perfect Stamping Quality
TOYOTA-PR-3652,1461.3,27.8,44.0,6.53,1.06,Perfect Stamping Quality
TOYOTA-PR-3653,1041.3,25.8,47.3,5.87,1.22,Perfect Stamping Quality
TOYOTA-PR-3654,1935.4,20.2,50.5,7.37,1.34,Perfect Stamping Quality
TOYOTA-PR-3655,1505.3,31.8,52.6,6.28,1.08,Perfect Stamping Quality
TOYOTA-PR-3656,1864.2,29.3,56.7,7.37,1.33,Perfect Stamping Quality
TOYOTA-PR-3657,1683.6,31.1,56.0,7.27,1.39,Perfect Stamping Quality
TOYOTA-PR-3658,1090.2,26.8,51.9,6.39,1.42,Perfect Stamping Quality
TOYOTA-PR-3659,2138.6,16.1,57.3,7.28,1.57,Perfect Stamping Quality
TOYOTA-PR-3660,1613.9,29.2,53.3,7.52,1.53,Sheet Metal Micro-Tear Risk
TOYOTA-PR-3661,1681.4,22.1,57.1,6.87,1.55,Perfect Stamping Quality
TOYOTA-PR-3662,2359.2,25.1,56.3,8.15,1.17,Sheet Metal Micro-Tear Risk
TOYOTA-PR-3663,849.3,27.0,38.8,6.02,1.06,Perfect Stamping Quality
TOYOTA-PR-3664,1599.4,25.1,55.8,6.46,1.45,Perfect Stamping Quality
TOYOTA-PR-3665,2008.3,24.3,57.9,7.1,1.28,Perfect Stamping Quality
TOYOTA-PR-3666,1193.8,18.8,50.6,5.54,1.46,Perfect Stamping Quality
TOYOTA-PR-3667,1729.6,22.1,57.5,6.65,1.44,Perfect Stamping Quality
TOYOTA-PR-3668,1810.4,24.8,52.8,7.12,1.6,Perfect Stamping Quality
TOYOTA-PR-3669,2386.7,19.1,64.0,8.16,1.39,Sheet Metal Micro-Tear Risk
TOYOTA-PR-3670,961.5,22.4,42.5,5.7,1.46,Perfect Stamping Quality
TOYOTA-PR-3671,2383.7,22.5,56.9,8.01,1.58,Sheet Metal Micro-Tear Risk
TOYOTA-PR-3672,1780.4,26.1,54.0,7.33,1.31,Perfect Stamping Quality
TOYOTA-PR-3673,890.0,16.3,46.3,5.81,1.44,Perfect Stamping Quality
TOYOTA-PR-3674,941.4,31.2,51.5,6.13,1.25,Perfect Stamping Quality
TOYOTA-PR-3675,1768.8,31.7,53.3,7.14,1.38,Perfect Stamping Quality
TOYOTA-PR-3676,1873.3,17.1,53.8,6.68,1.2,Perfect Stamping Quality
TOYOTA-PR-3677,1837.9,16.0,48.2,7.07,1.52,Perfect Stamping Quality
TOYOTA-PR-3678,1449.8,28.7,47.5,6.94,1.34,Perfect Stamping Quality
TOYOTA-PR-3679,1692.8,15.3,43.9,7.17,1.19,Perfect Stamping Quality
TOYOTA-PR-3680,1676.9,16.7,57.3,7.35,1.28,Perfect Stamping Quality
TOYOTA-PR-3681,1530.3,24.2,50.9,6.1,1.39,Perfect Stamping Quality
TOYOTA-PR-3682,2247.5,28.3,60.8,7.83,1.67,Sheet Metal Micro-Tear Risk
TOYOTA-PR-3683,2397.8,22.9,58.5,7.52,1.2,Sheet Metal Micro-Tear Risk
TOYOTA-PR-3684,1681.5,30.2,50.8,7.2,1.57,Perfect Stamping Quality
TOYOTA-PR-3685,1458.7,24.0,56.0,6.11,1.38,Perfect Stamping Quality
TOYOTA-PR-3686,1825.9,18.7,54.7,7.61,1.19,Sheet Metal Micro-Tear Risk
TOYOTA-PR-3687,2288.2,15.4,58.4,8.12,1.45,Sheet Metal Micro-Tear Risk
TOYOTA-PR-3688,1012.2,18.8,46.1,6.09,1.22,Perfect Stamping Quality
TOYOTA-PR-3689,1843.6,20.0,56.1,7.63,1.38,Sheet Metal Micro-Tear Risk
TOYOTA-PR-3690,1460.8,32.0,54.5,7.18,1.32,Perfect Stamping Quality
TOYOTA-PR-3691,1312.7,28.7,51.0,6.81,1.39,Perfect Stamping Quality
TOYOTA-PR-3692,1301.3,25.2,51.1,6.64,1.5,Perfect Stamping Quality
TOYOTA-PR-3693,1032.4,30.0,46.4,6.32,0.97,Perfect Stamping Quality
TOYOTA-PR-3694,1749.7,19.2,56.6,7.45,1.44,Perfect Stamping Quality
TOYOTA-PR-3695,1409.1,25.0,49.7,6.5,1.39,Perfect Stamping Quality
TOYOTA-PR-3696,1231.3,28.5,48.5,6.3,1.07,Perfect Stamping Quality
TOYOTA-PR-3697,926.6,31.7,50.2,6.16,1.07,Perfect Stamping Quality
TOYOTA-PR-3698,1904.9,29.3,51.1,6.78,1.44,Perfect Stamping Quality
TOYOTA-PR-3699,2021.1,17.4,55.7,7.32,1.35,Perfect Stamping Quality
TOYOTA-PR-3700,1639.5,24.3,50.4,6.79,0.9,Perfect Stamping Quality
TOYOTA-PR-3701,2115.5,26.4,53.6,6.98,1.21,Perfect Stamping Quality
TOYOTA-PR-3702,1907.2,16.5,52.8,6.86,1.52,Perfect Stamping Quality
TOYOTA-PR-3703,1017.0,24.0,44.1,5.82,1.36,Perfect Stamping Quality
TOYOTA-PR-3704,1371.9,29.2,45.2,6.32,1.29,Perfect Stamping Quality
TOYOTA-PR-3705,1557.6,23.7,55.5,6.52,1.3,Perfect Stamping Quality
TOYOTA-PR-3706,1272.3,20.4,48.5,6.25,1.41,Perfect Stamping Quality
TOYOTA-PR-3707,1097.3,18.6,44.8,6.12,1.34,Perfect Stamping Quality
TOYOTA-PR-3708,2163.0,22.9,55.6,7.35,1.31,Perfect Stamping Quality
TOYOTA-PR-3709,2261.7,25.6,59.4,8.2,1.22,Sheet Metal Micro-Tear Risk
TOYOTA-PR-3710,2242.4,26.9,63.8,7.69,1.25,Sheet Metal Micro-Tear Risk
TOYOTA-PR-3711,989.3,15.1,48.6,5.75,1.38,Perfect Stamping Quality
TOYOTA-PR-3712,1217.6,29.4,47.7,6.75,1.29,Perfect Stamping Quality
TOYOTA-PR-3713,1863.8,15.7,53.1,7.51,1.52,Sheet Metal Micro-Tear Risk
TOYOTA-PR-3714,2317.5,24.7,62.7,8.46,1.38,Sheet Metal Micro-Tear Risk
TOYOTA-PR-3715,1933.3,26.0,53.0,6.44,1.42,Perfect Stamping Quality
TOYOTA-PR-3716,1387.4,30.9,51.5,7.11,1.47,Perfect Stamping Quality
TOYOTA-PR-3717,2011.8,20.3,58.6,7.13,1.43,Perfect Stamping Quality
TOYOTA-PR-3718,1963.2,29.8,50.1,7.45,0.98,Perfect Stamping Quality
TOYOTA-PR-3719,1627.6,15.1,58.0,6.41,1.35,Perfect Stamping Quality
TOYOTA-PR-3720,2032.5,22.0,53.4,7.4,1.47,Perfect Stamping Quality
TOYOTA-PR-3721,938.7,30.5,49.9,6.37,1.29,Perfect Stamping Quality
TOYOTA-PR-3722,2156.6,28.2,54.8,7.19,1.4,Perfect Stamping Quality
TOYOTA-PR-3723,1814.7,28.4,51.9,6.24,1.54,Perfect Stamping Quality
TOYOTA-PR-3724,1639.6,25.4,53.8,6.55,1.47,Perfect Stamping Quality
TOYOTA-PR-3725,1205.3,27.0,44.6,5.99,1.29,Perfect Stamping Quality
TOYOTA-PR-3726,2129.0,19.9,56.9,7.66,1.25,Sheet Metal Micro-Tear Risk
TOYOTA-PR-3727,2069.6,28.0,53.1,7.59,1.36,Sheet Metal Micro-Tear Risk
TOYOTA-PR-3728,1501.0,17.0,51.4,6.96,1.22,Perfect Stamping Quality
TOYOTA-PR-3729,1788.9,20.9,60.0,6.87,1.34,Perfect Stamping Quality
TOYOTA-PR-3730,984.1,23.8,45.8,6.43,1.54,Perfect Stamping Quality
TOYOTA-PR-3731,1642.6,29.3,55.3,7.24,1.73,Sheet Metal Micro-Tear Risk
TOYOTA-PR-3732,1200.6,14.0,51.4,5.76,1.52,Perfect Stamping Quality
TOYOTA-PR-3733,1766.0,15.0,53.1,6.9,1.24,Perfect Stamping Quality
TOYOTA-PR-3734,1226.0,28.0,50.4,6.38,1.43,Perfect Stamping Quality
TOYOTA-PR-3735,1151.0,16.6,43.9,6.5,1.22,Perfect Stamping Quality
TOYOTA-PR-3736,1685.3,17.8,50.5,6.28,1.42,Perfect Stamping Quality
TOYOTA-PR-3737,2152.2,29.4,53.0,8.06,1.19,Sheet Metal Micro-Tear Risk
TOYOTA-PR-3738,1918.1,21.9,53.1,7.11,1.24,Perfect Stamping Quality
TOYOTA-PR-3739,2368.4,29.9,52.4,8.11,1.67,Sheet Metal Micro-Tear Risk
TOYOTA-PR-3740,1108.6,25.3,40.6,5.14,1.39,Perfect Stamping Quality
TOYOTA-PR-3741,927.8,25.0,48.7,5.44,1.31,Perfect Stamping Quality
TOYOTA-PR-3742,2239.4,22.9,59.5,7.78,1.44,Sheet Metal Micro-Tear Risk
TOYOTA-PR-3743,1566.4,17.1,60.4,6.4,1.31,Perfect Stamping Quality
TOYOTA-PR-3744,1891.3,15.4,50.0,8.14,1.38,Sheet Metal Micro-Tear Risk
TOYOTA-PR-3745,2133.4,28.2,56.6,8.01,1.47,Sheet Metal Micro-Tear Risk
TOYOTA-PR-3746,2215.7,21.8,59.3,7.66,1.37,Sheet Metal Micro-Tear Risk
TOYOTA-PR-3747,2075.8,14.1,55.5,8.18,1.31,Sheet Metal Micro-Tear Risk
TOYOTA-PR-3748,1739.4,20.0,52.8,6.82,1.42,Perfect Stamping Quality
TOYOTA-PR-3749,2295.7,15.9,57.2,8.08,1.34,Sheet Metal Micro-Tear Risk
TOYOTA-PR-3750,1182.6,25.7,46.8,5.85,1.2,Perfect Stamping Quality
TOYOTA-PR-3751,1794.7,31.9,49.3,7.53,1.36,Sheet Metal Micro-Tear Risk
TOYOTA-PR-3752,1931.1,24.1,56.7,6.87,1.69,Sheet Metal Micro-Tear Risk
TOYOTA-PR-3753,938.8,18.3,43.4,5.39,1.19,Perfect Stamping Quality
TOYOTA-PR-3754,2190.1,25.5,54.0,7.68,1.24,Sheet Metal Micro-Tear Risk
TOYOTA-PR-3755,2180.7,29.7,56.3,7.57,1.29,Sheet Metal Micro-Tear Risk
TOYOTA-PR-3756,1444.1,24.8,52.2,6.34,1.2,Perfect Stamping Quality
TOYOTA-PR-3757,2385.1,15.6,64.1,8.25,1.22,Sheet Metal Micro-Tear Risk
TOYOTA-PR-3758,1296.4,19.5,49.4,6.3,1.38,Perfect Stamping Quality
TOYOTA-PR-3759,1429.6,19.8,53.7,7.1,1.31,Perfect Stamping Quality
TOYOTA-PR-3760,1091.0,22.2,49.1,6.04,1.38,Perfect Stamping Quality
TOYOTA-PR-3761,1619.9,29.2,60.2,7.17,1.44,Perfect Stamping Quality
TOYOTA-PR-3762,895.5,30.2,45.1,5.88,1.38,Perfect Stamping Quality
TOYOTA-PR-3763,1138.9,22.6,46.9,6.23,1.16,Perfect Stamping Quality
TOYOTA-PR-3764,2144.0,17.5,62.9,7.7,1.3,Sheet Metal Micro-Tear Risk
TOYOTA-PR-3765,1775.9,19.4,51.3,7.46,1.36,Perfect Stamping Quality
TOYOTA-PR-3766,1564.1,18.0,55.2,6.16,1.5,Perfect Stamping Quality
TOYOTA-PR-3767,1986.1,30.6,56.1,7.58,1.19,Sheet Metal Micro-Tear Risk
TOYOTA-PR-3768,1485.4,18.1,48.2,7.24,1.19,Perfect Stamping Quality
TOYOTA-PR-3769,2035.8,23.3,58.8,7.47,1.34,Perfect Stamping Quality
TOYOTA-PR-3770,1771.6,21.3,54.8,7.32,1.21,Perfect Stamping Quality
TOYOTA-PR-3771,2390.7,26.6,59.6,7.43,1.29,Perfect Stamping Quality
TOYOTA-PR-3772,1274.8,18.5,49.3,6.17,1.29,Perfect Stamping Quality
TOYOTA-PR-3773,893.3,30.3,46.5,5.17,1.33,Perfect Stamping Quality
TOYOTA-PR-3774,1671.3,23.3,54.7,6.79,1.45,Perfect Stamping Quality
TOYOTA-PR-3775,1939.9,18.7,52.5,7.56,1.03,Sheet Metal Micro-Tear Risk
TOYOTA-PR-3776,917.5,30.0,45.1,5.27,1.41,Perfect Stamping Quality
TOYOTA-PR-3777,2077.9,17.7,58.8,7.78,1.33,Sheet Metal Micro-Tear Risk
TOYOTA-PR-3778,2000.6,19.8,53.0,7.23,1.23,Perfect Stamping Quality
TOYOTA-PR-3779,1433.3,21.7,52.2,6.17,1.21,Perfect Stamping Quality
TOYOTA-PR-3780,1486.0,18.7,44.3,5.99,1.2,Perfect Stamping Quality
TOYOTA-PR-3781,1898.1,19.9,54.2,7.36,1.28,Perfect Stamping Quality
TOYOTA-PR-3782,1310.9,17.4,54.8,5.79,1.47,Perfect Stamping Quality
TOYOTA-PR-3783,1924.8,15.9,53.7,7.63,1.26,Sheet Metal Micro-Tear Risk
TOYOTA-PR-3784,1115.3,14.7,48.1,5.3,1.25,Perfect Stamping Quality
TOYOTA-PR-3785,1039.3,31.6,44.6,5.53,1.27,Perfect Stamping Quality
TOYOTA-PR-3786,2291.7,16.5,60.8,7.85,1.19,Sheet Metal Micro-Tear Risk
TOYOTA-PR-3787,1864.5,20.7,53.5,6.28,1.63,Perfect Stamping Quality
TOYOTA-PR-3788,1451.7,30.5,50.0,6.77,1.31,Perfect Stamping Quality
TOYOTA-PR-3789,1119.7,14.1,50.8,5.9,1.54,Perfect Stamping Quality
TOYOTA-PR-3790,2087.9,23.8,52.6,7.23,1.45,Perfect Stamping Quality
TOYOTA-PR-3791,971.1,26.8,50.6,5.94,1.6,Perfect Stamping Quality
TOYOTA-PR-3792,1765.0,15.1,53.3,6.88,1.32,Perfect Stamping Quality
TOYOTA-PR-3793,1162.9,21.6,47.3,5.88,1.06,Perfect Stamping Quality
TOYOTA-PR-3794,1102.8,24.1,46.4,5.94,1.2,Perfect Stamping Quality
TOYOTA-PR-3795,1021.4,27.9,40.8,6.24,1.22,Perfect Stamping Quality
TOYOTA-PR-3796,866.7,27.8,44.2,5.96,1.43,Perfect Stamping Quality
TOYOTA-PR-3797,1155.2,28.2,44.6,5.92,1.41,Perfect Stamping Quality
TOYOTA-PR-3798,1206.8,23.5,45.1,6.21,1.19,Perfect Stamping Quality
TOYOTA-PR-3799,1920.1,29.3,57.8,7.1,1.29,Perfect Stamping Quality
TOYOTA-PR-3800,1236.8,23.6,48.6,6.61,1.28,Perfect Stamping Quality
TOYOTA-PR-3801,1454.9,29.9,51.2,6.9,1.61,Perfect Stamping Quality
TOYOTA-PR-3802,1628.0,29.9,53.9,6.48,1.28,Perfect Stamping Quality
TOYOTA-PR-3803,1970.3,26.2,55.9,6.91,1.36,Perfect Stamping Quality
TOYOTA-PR-3804,1585.9,24.8,53.0,7.19,1.55,Perfect Stamping Quality
TOYOTA-PR-3805,2361.7,31.2,62.4,8.03,1.51,Sheet Metal Micro-Tear Risk
TOYOTA-PR-3806,1479.1,15.5,55.0,6.32,1.31,Perfect Stamping Quality
TOYOTA-PR-3807,1233.8,14.2,47.9,5.98,1.49,Perfect Stamping Quality
TOYOTA-PR-3808,1236.0,22.2,48.3,6.23,1.41,Perfect Stamping Quality
TOYOTA-PR-3809,2364.7,26.3,59.9,8.79,1.47,Sheet Metal Micro-Tear Risk
TOYOTA-PR-3810,2292.0,28.4,60.0,7.93,1.53,Sheet Metal Micro-Tear Risk
TOYOTA-PR-3811,1811.2,30.5,58.9,7.88,1.51,Sheet Metal Micro-Tear Risk
TOYOTA-PR-3812,1102.4,17.6,47.8,5.39,1.13,Perfect Stamping Quality
TOYOTA-PR-3813,1605.2,26.0,52.8,6.44,1.31,Perfect Stamping Quality
TOYOTA-PR-3814,1448.8,21.4,49.3,6.73,1.07,Perfect Stamping Quality
TOYOTA-PR-3815,2272.0,31.1,61.4,8.16,1.43,Sheet Metal Micro-Tear Risk
TOYOTA-PR-3816,1838.5,32.0,55.7,7.33,1.43,Perfect Stamping Quality
TOYOTA-PR-3817,1717.8,26.8,55.2,6.87,1.13,Perfect Stamping Quality
TOYOTA-PR-3818,1991.4,26.9,54.1,7.79,1.17,Sheet Metal Micro-Tear Risk
TOYOTA-PR-3819,1744.2,20.9,51.9,7.47,1.5,Perfect Stamping Quality
TOYOTA-PR-3820,1243.9,21.7,47.2,6.16,1.35,Perfect Stamping Quality
TOYOTA-PR-3821,1464.4,19.7,54.5,6.08,0.93,Perfect Stamping Quality
TOYOTA-PR-3822,1415.1,27.0,52.7,5.79,1.35,Perfect Stamping Quality
TOYOTA-PR-3823,2048.2,31.3,54.7,8.28,1.48,Sheet Metal Micro-Tear Risk
TOYOTA-PR-3824,2073.2,29.7,58.4,7.89,1.68,Sheet Metal Micro-Tear Risk
TOYOTA-PR-3825,2117.3,23.8,59.2,7.72,1.57,Sheet Metal Micro-Tear Risk
TOYOTA-PR-3826,2209.6,20.6,58.0,8.2,1.26,Sheet Metal Micro-Tear Risk
TOYOTA-PR-3827,904.7,15.5,47.1,5.9,1.41,Perfect Stamping Quality
TOYOTA-PR-3828,923.6,20.9,45.7,5.26,1.43,Perfect Stamping Quality
TOYOTA-PR-3829,938.6,18.9,44.2,6.45,1.26,Perfect Stamping Quality
TOYOTA-PR-3830,1262.6,23.5,46.0,6.39,1.27,Perfect Stamping Quality
TOYOTA-PR-3831,928.3,21.5,45.5,5.86,1.36,Perfect Stamping Quality
