Handover_Event_ID,Driver_Attention_State,Handover_Response_Time_s,Speed_at_Handover_kmh,Adverse_Weather_Flag,Handover_Success
MB-L3-7245,Attentive & Forward,1.6,129.7,Clear Weather,Safe Smooth Handover
MB-L3-7246,Attentive & Forward,1.09,119.9,Clear Weather,Safe Smooth Handover
MB-L3-7247,Smartphone Screen,3.02,103.1,Construction Zone,Escalated Visual/Audio Alert
MB-L3-7248,Rear Seat Mirror,2.24,113.4,Clear Weather,Safe Smooth Handover
MB-L3-7249,Attentive & Forward,1.33,41.4,Heavy Rainstorm,Safe Smooth Handover
MB-L3-7250,Smartphone Screen,3.07,104.2,Clear Weather,Escalated Visual/Audio Alert
MB-L3-7251,Attentive & Forward,1.54,46.3,Heavy Rainstorm,Safe Smooth Handover
MB-L3-7252,Attentive & Forward,1.51,82.2,Heavy Rainstorm,Safe Smooth Handover
MB-L3-7253,Attentive & Forward,1.2,129.0,Clear Weather,Safe Smooth Handover
MB-L3-7254,Smartphone Screen,2.29,110.0,Clear Weather,Safe Smooth Handover
MB-L3-7255,Attentive & Forward,1.3,76.1,Clear Weather,Safe Smooth Handover
MB-L3-7256,Attentive & Forward,1.29,115.9,Clear Weather,Safe Smooth Handover
MB-L3-7257,Attentive & Forward,1.24,86.0,Clear Weather,Safe Smooth Handover
MB-L3-7258,Drowsy / Eyelid Blink,4.21,56.0,Clear Weather,Escalated Visual/Audio Alert
MB-L3-7259,Drowsy / Eyelid Blink,3.42,124.2,Clear Weather,Escalated Visual/Audio Alert
MB-L3-7260,Attentive & Forward,1.57,55.1,Construction Zone,Safe Smooth Handover
MB-L3-7261,Rear Seat Mirror,2.48,119.6,Clear Weather,Safe Smooth Handover
MB-L3-7262,Drowsy / Eyelid Blink,4.61,94.6,Clear Weather,Escalated Visual/Audio Alert
MB-L3-7263,Attentive & Forward,1.84,41.0,Clear Weather,Safe Smooth Handover
MB-L3-7264,Drowsy / Eyelid Blink,3.83,59.0,Heavy Rainstorm,Escalated Visual/Audio Alert
MB-L3-7265,Drowsy / Eyelid Blink,3.63,117.4,Clear Weather,Escalated Visual/Audio Alert
MB-L3-7266,Smartphone Screen,2.53,129.3,Clear Weather,Escalated Visual/Audio Alert
MB-L3-7267,Attentive & Forward,1.41,85.6,Clear Weather,Safe Smooth Handover
MB-L3-7268,Drowsy / Eyelid Blink,3.03,78.9,Clear Weather,Escalated Visual/Audio Alert
MB-L3-7269,Attentive & Forward,1.86,130.0,Heavy Rainstorm,Safe Smooth Handover
MB-L3-7270,Attentive & Forward,1.16,105.1,Clear Weather,Safe Smooth Handover
MB-L3-7271,Smartphone Screen,2.92,123.7,Heavy Rainstorm,Escalated Visual/Audio Alert
MB-L3-7272,Attentive & Forward,1.07,106.0,Clear Weather,Safe Smooth Handover
MB-L3-7273,Attentive & Forward,1.18,116.5,Heavy Rainstorm,Safe Smooth Handover
MB-L3-7274,Attentive & Forward,1.31,82.4,Heavy Rainstorm,Safe Smooth Handover
MB-L3-7275,Rear Seat Mirror,1.78,124.1,Heavy Rainstorm,Safe Smooth Handover
MB-L3-7276,Attentive & Forward,1.47,87.6,Construction Zone,Safe Smooth Handover
MB-L3-7277,Drowsy / Eyelid Blink,4.2,108.9,Clear Weather,Escalated Visual/Audio Alert
MB-L3-7278,Rear Seat Mirror,2.7,103.7,Clear Weather,Escalated Visual/Audio Alert
MB-L3-7279,Attentive & Forward,1.22,98.0,Clear Weather,Safe Smooth Handover
MB-L3-7280,Attentive & Forward,1.4,93.2,Heavy Rainstorm,Safe Smooth Handover
MB-L3-7281,Attentive & Forward,1.28,113.0,Clear Weather,Safe Smooth Handover
MB-L3-7282,Attentive & Forward,1.47,124.7,Clear Weather,Safe Smooth Handover
MB-L3-7283,Smartphone Screen,2.74,48.3,Heavy Rainstorm,Escalated Visual/Audio Alert
MB-L3-7284,Attentive & Forward,1.27,91.1,Heavy Rainstorm,Safe Smooth Handover
MB-L3-7285,Smartphone Screen,2.28,42.7,Clear Weather,Safe Smooth Handover
MB-L3-7286,Attentive & Forward,1.31,119.5,Heavy Rainstorm,Safe Smooth Handover
MB-L3-7287,Attentive & Forward,1.52,85.9,Clear Weather,Safe Smooth Handover
MB-L3-7288,Attentive & Forward,1.55,104.7,Construction Zone,Safe Smooth Handover
MB-L3-7289,Attentive & Forward,1.81,81.9,Heavy Rainstorm,Safe Smooth Handover
MB-L3-7290,Attentive & Forward,1.58,119.2,Heavy Rainstorm,Safe Smooth Handover
MB-L3-7291,Attentive & Forward,1.26,110.8,Clear Weather,Safe Smooth Handover
MB-L3-7292,Attentive & Forward,1.24,96.6,Clear Weather,Safe Smooth Handover
MB-L3-7293,Attentive & Forward,0.88,42.2,Heavy Rainstorm,Safe Smooth Handover
MB-L3-7294,Smartphone Screen,1.66,77.9,Clear Weather,Safe Smooth Handover
MB-L3-7295,Attentive & Forward,1.71,128.5,Clear Weather,Safe Smooth Handover
MB-L3-7296,Smartphone Screen,2.4,120.1,Construction Zone,Safe Smooth Handover
MB-L3-7297,Attentive & Forward,1.72,98.1,Clear Weather,Safe Smooth Handover
MB-L3-7298,Rear Seat Mirror,2.04,42.4,Clear Weather,Safe Smooth Handover
MB-L3-7299,Attentive & Forward,1.36,127.8,Clear Weather,Safe Smooth Handover
MB-L3-7300,Rear Seat Mirror,2.14,94.5,Heavy Rainstorm,Safe Smooth Handover
MB-L3-7301,Attentive & Forward,1.26,87.9,Clear Weather,Safe Smooth Handover
MB-L3-7302,Attentive & Forward,1.54,123.8,Clear Weather,Safe Smooth Handover
MB-L3-7303,Attentive & Forward,1.39,80.0,Clear Weather,Safe Smooth Handover
MB-L3-7304,Attentive & Forward,1.45,57.1,Clear Weather,Safe Smooth Handover
MB-L3-7305,Smartphone Screen,2.71,89.2,Clear Weather,Escalated Visual/Audio Alert
MB-L3-7306,Attentive & Forward,1.45,65.7,Clear Weather,Safe Smooth Handover
MB-L3-7307,Attentive & Forward,1.44,56.1,Clear Weather,Safe Smooth Handover
MB-L3-7308,Attentive & Forward,1.82,127.4,Clear Weather,Safe Smooth Handover
MB-L3-7309,Attentive & Forward,1.45,111.7,Clear Weather,Safe Smooth Handover
MB-L3-7310,Attentive & Forward,1.12,56.2,Clear Weather,Safe Smooth Handover
MB-L3-7311,Attentive & Forward,1.73,58.5,Heavy Rainstorm,Safe Smooth Handover
MB-L3-7312,Attentive & Forward,1.47,102.8,Clear Weather,Safe Smooth Handover
MB-L3-7313,Drowsy / Eyelid Blink,4.47,105.4,Clear Weather,Escalated Visual/Audio Alert
MB-L3-7314,Attentive & Forward,1.24,76.8,Clear Weather,Safe Smooth Handover
MB-L3-7315,Attentive & Forward,1.18,82.9,Heavy Rainstorm,Safe Smooth Handover
MB-L3-7316,Attentive & Forward,1.58,74.9,Clear Weather,Safe Smooth Handover
MB-L3-7317,Attentive & Forward,1.47,95.6,Clear Weather,Safe Smooth Handover
MB-L3-7318,Drowsy / Eyelid Blink,4.1,58.3,Clear Weather,Escalated Visual/Audio Alert
MB-L3-7319,Smartphone Screen,3.11,72.2,Clear Weather,Escalated Visual/Audio Alert
MB-L3-7320,Attentive & Forward,1.31,52.1,Clear Weather,Safe Smooth Handover
MB-L3-7321,Attentive & Forward,1.45,98.1,Clear Weather,Safe Smooth Handover
MB-L3-7322,Looking at Passenger,2.03,50.9,Construction Zone,Safe Smooth Handover
MB-L3-7323,Attentive & Forward,1.35,111.6,Clear Weather,Safe Smooth Handover
MB-L3-7324,Smartphone Screen,2.69,82.5,Construction Zone,Escalated Visual/Audio Alert
MB-L3-7325,Attentive & Forward,1.16,56.7,Clear Weather,Safe Smooth Handover
MB-L3-7326,Smartphone Screen,2.33,76.4,Heavy Rainstorm,Safe Smooth Handover
MB-L3-7327,Smartphone Screen,2.8,122.7,Construction Zone,Escalated Visual/Audio Alert
MB-L3-7328,Attentive & Forward,1.36,64.3,Heavy Rainstorm,Safe Smooth Handover
MB-L3-7329,Attentive & Forward,1.7,126.8,Heavy Rainstorm,Safe Smooth Handover
MB-L3-7330,Attentive & Forward,1.37,87.8,Heavy Rainstorm,Safe Smooth Handover
MB-L3-7331,Attentive & Forward,1.17,98.8,Clear Weather,Safe Smooth Handover
MB-L3-7332,Attentive & Forward,1.29,95.2,Heavy Rainstorm,Safe Smooth Handover
MB-L3-7333,Attentive & Forward,1.13,95.6,Clear Weather,Safe Smooth Handover
MB-L3-7334,Attentive & Forward,1.28,46.2,Clear Weather,Safe Smooth Handover
MB-L3-7335,Attentive & Forward,1.46,115.8,Clear Weather,Safe Smooth Handover
MB-L3-7336,Looking at Passenger,3.12,71.8,Clear Weather,Escalated Visual/Audio Alert
MB-L3-7337,Attentive & Forward,1.51,70.3,Clear Weather,Safe Smooth Handover
MB-L3-7338,Attentive & Forward,1.52,66.1,Heavy Rainstorm,Safe Smooth Handover
MB-L3-7339,Attentive & Forward,1.31,109.6,Clear Weather,Safe Smooth Handover
MB-L3-7340,Attentive & Forward,1.43,54.4,Clear Weather,Safe Smooth Handover
MB-L3-7341,Drowsy / Eyelid Blink,3.57,47.6,Clear Weather,Escalated Visual/Audio Alert
MB-L3-7342,Attentive & Forward,1.38,62.9,Clear Weather,Safe Smooth Handover
MB-L3-7343,Attentive & Forward,1.4,99.4,Heavy Rainstorm,Safe Smooth Handover
MB-L3-7344,Smartphone Screen,2.23,70.1,Heavy Rainstorm,Safe Smooth Handover
MB-L3-7345,Attentive & Forward,1.25,44.9,Heavy Rainstorm,Safe Smooth Handover
MB-L3-7346,Attentive & Forward,1.47,97.0,Clear Weather,Safe Smooth Handover
MB-L3-7347,Looking at Passenger,2.72,84.0,Clear Weather,Escalated Visual/Audio Alert
MB-L3-7348,Drowsy / Eyelid Blink,4.1,97.8,Clear Weather,Escalated Visual/Audio Alert
MB-L3-7349,Attentive & Forward,1.22,59.4,Clear Weather,Safe Smooth Handover
MB-L3-7350,Attentive & Forward,1.1,114.0,Clear Weather,Safe Smooth Handover
MB-L3-7351,Looking at Passenger,2.81,100.9,Heavy Rainstorm,Escalated Visual/Audio Alert
MB-L3-7352,Attentive & Forward,1.52,127.6,Clear Weather,Safe Smooth Handover
MB-L3-7353,Looking at Passenger,1.8,120.8,Clear Weather,Safe Smooth Handover
MB-L3-7354,Attentive & Forward,1.19,84.5,Heavy Rainstorm,Safe Smooth Handover
MB-L3-7355,Attentive & Forward,1.28,41.7,Construction Zone,Safe Smooth Handover
MB-L3-7356,Attentive & Forward,1.0,51.9,Clear Weather,Safe Smooth Handover
MB-L3-7357,Smartphone Screen,2.35,66.1,Clear Weather,Safe Smooth Handover
MB-L3-7358,Attentive & Forward,2.07,114.2,Clear Weather,Safe Smooth Handover
MB-L3-7359,Drowsy / Eyelid Blink,3.9,47.7,Clear Weather,Escalated Visual/Audio Alert
MB-L3-7360,Smartphone Screen,2.87,50.2,Clear Weather,Escalated Visual/Audio Alert
MB-L3-7361,Attentive & Forward,1.65,84.1,Heavy Rainstorm,Safe Smooth Handover
MB-L3-7362,Attentive & Forward,1.31,44.8,Heavy Rainstorm,Safe Smooth Handover
MB-L3-7363,Drowsy / Eyelid Blink,3.93,52.6,Clear Weather,Escalated Visual/Audio Alert
MB-L3-7364,Attentive & Forward,1.46,100.7,Heavy Rainstorm,Safe Smooth Handover
MB-L3-7365,Attentive & Forward,1.35,129.7,Clear Weather,Safe Smooth Handover
MB-L3-7366,Attentive & Forward,1.5,70.0,Clear Weather,Safe Smooth Handover
MB-L3-7367,Attentive & Forward,1.34,67.5,Clear Weather,Safe Smooth Handover
MB-L3-7368,Attentive & Forward,1.01,52.1,Clear Weather,Safe Smooth Handover
MB-L3-7369,Smartphone Screen,2.66,108.0,Construction Zone,Escalated Visual/Audio Alert
MB-L3-7370,Attentive & Forward,1.37,49.7,Clear Weather,Safe Smooth Handover
MB-L3-7371,Attentive & Forward,1.36,60.8,Clear Weather,Safe Smooth Handover
MB-L3-7372,Attentive & Forward,1.39,105.3,Clear Weather,Safe Smooth Handover
MB-L3-7373,Attentive & Forward,1.47,108.3,Construction Zone,Safe Smooth Handover
MB-L3-7374,Attentive & Forward,1.45,45.1,Clear Weather,Safe Smooth Handover
MB-L3-7375,Attentive & Forward,1.38,47.9,Clear Weather,Safe Smooth Handover
MB-L3-7376,Attentive & Forward,1.59,47.1,Clear Weather,Safe Smooth Handover
MB-L3-7377,Attentive & Forward,1.38,75.5,Clear Weather,Safe Smooth Handover
MB-L3-7378,Attentive & Forward,1.11,122.7,Heavy Rainstorm,Safe Smooth Handover
MB-L3-7379,Drowsy / Eyelid Blink,3.89,81.7,Heavy Rainstorm,Escalated Visual/Audio Alert
MB-L3-7380,Attentive & Forward,1.47,79.9,Clear Weather,Safe Smooth Handover
MB-L3-7381,Smartphone Screen,2.97,114.9,Clear Weather,Escalated Visual/Audio Alert
MB-L3-7382,Attentive & Forward,1.38,52.5,Construction Zone,Safe Smooth Handover
MB-L3-7383,Attentive & Forward,1.51,40.4,Heavy Rainstorm,Safe Smooth Handover
MB-L3-7384,Attentive & Forward,1.14,45.1,Clear Weather,Safe Smooth Handover
MB-L3-7385,Looking at Passenger,2.29,101.8,Heavy Rainstorm,Safe Smooth Handover
MB-L3-7386,Looking at Passenger,2.7,77.7,Construction Zone,Escalated Visual/Audio Alert
MB-L3-7387,Drowsy / Eyelid Blink,3.23,94.7,Construction Zone,Escalated Visual/Audio Alert
MB-L3-7388,Attentive & Forward,1.25,67.9,Clear Weather,Safe Smooth Handover
MB-L3-7389,Attentive & Forward,1.58,69.9,Clear Weather,Safe Smooth Handover
MB-L3-7390,Attentive & Forward,1.73,113.2,Heavy Rainstorm,Safe Smooth Handover
MB-L3-7391,Drowsy / Eyelid Blink,3.91,117.3,Heavy Rainstorm,Escalated Visual/Audio Alert
MB-L3-7392,Smartphone Screen,2.65,62.9,Clear Weather,Escalated Visual/Audio Alert
MB-L3-7393,Attentive & Forward,1.41,95.2,Clear Weather,Safe Smooth Handover
MB-L3-7394,Attentive & Forward,1.34,122.8,Clear Weather,Safe Smooth Handover
MB-L3-7395,Attentive & Forward,1.34,65.2,Clear Weather,Safe Smooth Handover
MB-L3-7396,Smartphone Screen,3.28,78.1,Clear Weather,Escalated Visual/Audio Alert
MB-L3-7397,Looking at Passenger,2.53,61.5,Clear Weather,Escalated Visual/Audio Alert
MB-L3-7398,Attentive & Forward,1.17,86.2,Clear Weather,Safe Smooth Handover
MB-L3-7399,Looking at Passenger,2.84,111.5,Clear Weather,Escalated Visual/Audio Alert
MB-L3-7400,Attentive & Forward,1.61,113.9,Heavy Rainstorm,Safe Smooth Handover
MB-L3-7401,Attentive & Forward,1.46,104.1,Heavy Rainstorm,Safe Smooth Handover
MB-L3-7402,Attentive & Forward,1.65,107.5,Heavy Rainstorm,Safe Smooth Handover
MB-L3-7403,Attentive & Forward,1.55,67.8,Construction Zone,Safe Smooth Handover
MB-L3-7404,Attentive & Forward,1.02,83.7,Heavy Rainstorm,Safe Smooth Handover
MB-L3-7405,Attentive & Forward,1.38,65.1,Heavy Rainstorm,Safe Smooth Handover
MB-L3-7406,Attentive & Forward,1.29,52.6,Clear Weather,Safe Smooth Handover
MB-L3-7407,Looking at Passenger,3.05,47.8,Heavy Rainstorm,Escalated Visual/Audio Alert
MB-L3-7408,Attentive & Forward,1.74,119.3,Clear Weather,Safe Smooth Handover
MB-L3-7409,Attentive & Forward,1.3,51.1,Clear Weather,Safe Smooth Handover
MB-L3-7410,Attentive & Forward,1.48,55.7,Clear Weather,Safe Smooth Handover
MB-L3-7411,Attentive & Forward,1.31,73.2,Clear Weather,Safe Smooth Handover
MB-L3-7412,Drowsy / Eyelid Blink,4.46,95.2,Clear Weather,Escalated Visual/Audio Alert
MB-L3-7413,Smartphone Screen,3.11,68.8,Clear Weather,Escalated Visual/Audio Alert
MB-L3-7414,Smartphone Screen,2.08,113.2,Clear Weather,Safe Smooth Handover
MB-L3-7415,Attentive & Forward,1.47,124.9,Clear Weather,Safe Smooth Handover
MB-L3-7416,Attentive & Forward,1.28,121.3,Clear Weather,Safe Smooth Handover
MB-L3-7417,Looking at Passenger,2.64,92.0,Clear Weather,Escalated Visual/Audio Alert
MB-L3-7418,Attentive & Forward,1.46,73.7,Heavy Rainstorm,Safe Smooth Handover
MB-L3-7419,Looking at Passenger,1.92,89.0,Clear Weather,Safe Smooth Handover
MB-L3-7420,Attentive & Forward,1.26,95.9,Heavy Rainstorm,Safe Smooth Handover
MB-L3-7421,Attentive & Forward,1.18,53.2,Heavy Rainstorm,Safe Smooth Handover
MB-L3-7422,Attentive & Forward,1.41,128.0,Heavy Rainstorm,Safe Smooth Handover
MB-L3-7423,Smartphone Screen,2.32,108.2,Construction Zone,Safe Smooth Handover
MB-L3-7424,Drowsy / Eyelid Blink,3.55,119.6,Clear Weather,Escalated Visual/Audio Alert
MB-L3-7425,Attentive & Forward,1.62,123.1,Construction Zone,Safe Smooth Handover
MB-L3-7426,Attentive & Forward,1.32,114.0,Heavy Rainstorm,Safe Smooth Handover
MB-L3-7427,Looking at Passenger,2.07,114.7,Clear Weather,Safe Smooth Handover
MB-L3-7428,Attentive & Forward,1.4,44.2,Clear Weather,Safe Smooth Handover
MB-L3-7429,Looking at Passenger,2.69,112.0,Clear Weather,Escalated Visual/Audio Alert
MB-L3-7430,Attentive & Forward,1.43,50.6,Heavy Rainstorm,Safe Smooth Handover
MB-L3-7431,Attentive & Forward,1.37,73.9,Clear Weather,Safe Smooth Handover
MB-L3-7432,Drowsy / Eyelid Blink,3.85,59.9,Clear Weather,Escalated Visual/Audio Alert
MB-L3-7433,Attentive & Forward,1.23,108.1,Clear Weather,Safe Smooth Handover
MB-L3-7434,Smartphone Screen,2.42,110.2,Clear Weather,Safe Smooth Handover
MB-L3-7435,Attentive & Forward,1.31,103.4,Clear Weather,Safe Smooth Handover
MB-L3-7436,Smartphone Screen,3.13,109.4,Clear Weather,Escalated Visual/Audio Alert
MB-L3-7437,Looking at Passenger,3.09,116.5,Clear Weather,Escalated Visual/Audio Alert
MB-L3-7438,Attentive & Forward,1.5,64.2,Clear Weather,Safe Smooth Handover
MB-L3-7439,Attentive & Forward,1.37,41.4,Heavy Rainstorm,Safe Smooth Handover
MB-L3-7440,Attentive & Forward,1.67,78.5,Clear Weather,Safe Smooth Handover
MB-L3-7441,Attentive & Forward,1.35,109.4,Clear Weather,Safe Smooth Handover
MB-L3-7442,Attentive & Forward,1.53,49.7,Clear Weather,Safe Smooth Handover
MB-L3-7443,Attentive & Forward,1.77,99.2,Clear Weather,Safe Smooth Handover
MB-L3-7444,Looking at Passenger,2.66,118.1,Clear Weather,Escalated Visual/Audio Alert
MB-L3-7445,Attentive & Forward,0.8,125.9,Clear Weather,Safe Smooth Handover
MB-L3-7446,Smartphone Screen,2.59,83.7,Clear Weather,Escalated Visual/Audio Alert
MB-L3-7447,Attentive & Forward,1.43,60.5,Clear Weather,Safe Smooth Handover
MB-L3-7448,Attentive & Forward,1.27,94.1,Clear Weather,Safe Smooth Handover
MB-L3-7449,Attentive & Forward,1.05,75.7,Clear Weather,Safe Smooth Handover
MB-L3-7450,Attentive & Forward,1.48,78.0,Clear Weather,Safe Smooth Handover
MB-L3-7451,Attentive & Forward,1.32,46.1,Heavy Rainstorm,Safe Smooth Handover
MB-L3-7452,Smartphone Screen,2.97,81.3,Clear Weather,Escalated Visual/Audio Alert
MB-L3-7453,Attentive & Forward,1.32,40.5,Clear Weather,Safe Smooth Handover
MB-L3-7454,Smartphone Screen,2.44,126.1,Clear Weather,Safe Smooth Handover
MB-L3-7455,Attentive & Forward,1.29,83.1,Clear Weather,Safe Smooth Handover
MB-L3-7456,Attentive & Forward,1.18,56.5,Clear Weather,Safe Smooth Handover
MB-L3-7457,Smartphone Screen,2.22,71.9,Clear Weather,Safe Smooth Handover
MB-L3-7458,Attentive & Forward,1.68,51.0,Construction Zone,Safe Smooth Handover
MB-L3-7459,Attentive & Forward,1.73,118.4,Construction Zone,Safe Smooth Handover
MB-L3-7460,Attentive & Forward,1.33,55.5,Clear Weather,Safe Smooth Handover
MB-L3-7461,Smartphone Screen,2.22,102.5,Clear Weather,Safe Smooth Handover
MB-L3-7462,Attentive & Forward,1.25,55.8,Clear Weather,Safe Smooth Handover
MB-L3-7463,Rear Seat Mirror,3.02,128.3,Clear Weather,Escalated Visual/Audio Alert
MB-L3-7464,Attentive & Forward,1.36,117.5,Clear Weather,Safe Smooth Handover
MB-L3-7465,Attentive & Forward,1.36,79.4,Clear Weather,Safe Smooth Handover
MB-L3-7466,Attentive & Forward,1.0,77.7,Construction Zone,Safe Smooth Handover
MB-L3-7467,Attentive & Forward,1.34,41.8,Clear Weather,Safe Smooth Handover
MB-L3-7468,Drowsy / Eyelid Blink,3.29,125.2,Clear Weather,Escalated Visual/Audio Alert
MB-L3-7469,Rear Seat Mirror,1.94,66.8,Clear Weather,Safe Smooth Handover
MB-L3-7470,Smartphone Screen,2.65,114.3,Clear Weather,Escalated Visual/Audio Alert
MB-L3-7471,Drowsy / Eyelid Blink,3.18,127.5,Clear Weather,Escalated Visual/Audio Alert
MB-L3-7472,Rear Seat Mirror,1.57,41.5,Clear Weather,Safe Smooth Handover
MB-L3-7473,Attentive & Forward,1.23,71.8,Clear Weather,Safe Smooth Handover
MB-L3-7474,Smartphone Screen,3.28,52.6,Clear Weather,Escalated Visual/Audio Alert
MB-L3-7475,Attentive & Forward,1.5,106.5,Clear Weather,Safe Smooth Handover
MB-L3-7476,Smartphone Screen,1.55,125.9,Heavy Rainstorm,Safe Smooth Handover
MB-L3-7477,Smartphone Screen,2.55,65.1,Clear Weather,Escalated Visual/Audio Alert
MB-L3-7478,Attentive & Forward,1.5,77.0,Clear Weather,Safe Smooth Handover
MB-L3-7479,Attentive & Forward,1.89,123.9,Heavy Rainstorm,Safe Smooth Handover
MB-L3-7480,Attentive & Forward,1.26,69.9,Clear Weather,Safe Smooth Handover
MB-L3-7481,Looking at Passenger,2.88,56.8,Construction Zone,Escalated Visual/Audio Alert
MB-L3-7482,Attentive & Forward,1.37,64.9,Construction Zone,Safe Smooth Handover
MB-L3-7483,Looking at Passenger,2.59,118.8,Heavy Rainstorm,Escalated Visual/Audio Alert
MB-L3-7484,Rear Seat Mirror,2.37,67.1,Clear Weather,Safe Smooth Handover
MB-L3-7485,Attentive & Forward,1.34,122.6,Clear Weather,Safe Smooth Handover
MB-L3-7486,Drowsy / Eyelid Blink,4.01,95.1,Construction Zone,Escalated Visual/Audio Alert
MB-L3-7487,Attentive & Forward,1.38,71.8,Construction Zone,Safe Smooth Handover
MB-L3-7488,Attentive & Forward,1.26,95.7,Clear Weather,Safe Smooth Handover
MB-L3-7489,Attentive & Forward,1.29,45.7,Clear Weather,Safe Smooth Handover
MB-L3-7490,Attentive & Forward,1.57,68.3,Heavy Rainstorm,Safe Smooth Handover
MB-L3-7491,Attentive & Forward,1.35,55.3,Heavy Rainstorm,Safe Smooth Handover
MB-L3-7492,Looking at Passenger,2.91,114.7,Clear Weather,Escalated Visual/Audio Alert
MB-L3-7493,Smartphone Screen,2.36,67.5,Clear Weather,Safe Smooth Handover
MB-L3-7494,Attentive & Forward,1.01,94.3,Clear Weather,Safe Smooth Handover
MB-L3-7495,Attentive & Forward,1.14,114.1,Clear Weather,Safe Smooth Handover
MB-L3-7496,Attentive & Forward,1.68,126.2,Clear Weather,Safe Smooth Handover
MB-L3-7497,Attentive & Forward,1.36,109.2,Clear Weather,Safe Smooth Handover
MB-L3-7498,Attentive & Forward,1.59,89.9,Heavy Rainstorm,Safe Smooth Handover
MB-L3-7499,Attentive & Forward,1.39,96.4,Construction Zone,Safe Smooth Handover
MB-L3-7500,Smartphone Screen,2.37,44.6,Clear Weather,Safe Smooth Handover
MB-L3-7501,Looking at Passenger,3.31,91.6,Heavy Rainstorm,Escalated Visual/Audio Alert
MB-L3-7502,Smartphone Screen,1.77,66.4,Clear Weather,Safe Smooth Handover
MB-L3-7503,Attentive & Forward,1.05,84.9,Clear Weather,Safe Smooth Handover
MB-L3-7504,Looking at Passenger,2.26,110.7,Clear Weather,Safe Smooth Handover
MB-L3-7505,Smartphone Screen,2.53,65.6,Clear Weather,Escalated Visual/Audio Alert
MB-L3-7506,Drowsy / Eyelid Blink,3.46,73.6,Clear Weather,Escalated Visual/Audio Alert
MB-L3-7507,Attentive & Forward,1.18,50.9,Clear Weather,Safe Smooth Handover
MB-L3-7508,Attentive & Forward,1.39,96.8,Clear Weather,Safe Smooth Handover
MB-L3-7509,Attentive & Forward,1.66,74.3,Clear Weather,Safe Smooth Handover
MB-L3-7510,Smartphone Screen,3.19,81.6,Clear Weather,Escalated Visual/Audio Alert
MB-L3-7511,Attentive & Forward,1.5,49.6,Heavy Rainstorm,Safe Smooth Handover
MB-L3-7512,Rear Seat Mirror,2.13,111.6,Heavy Rainstorm,Safe Smooth Handover
MB-L3-7513,Smartphone Screen,2.44,107.4,Clear Weather,Safe Smooth Handover
MB-L3-7514,Smartphone Screen,2.99,91.6,Clear Weather,Escalated Visual/Audio Alert
MB-L3-7515,Smartphone Screen,2.67,88.1,Clear Weather,Escalated Visual/Audio Alert
MB-L3-7516,Smartphone Screen,2.62,94.5,Heavy Rainstorm,Escalated Visual/Audio Alert
MB-L3-7517,Attentive & Forward,1.79,118.8,Clear Weather,Safe Smooth Handover
MB-L3-7518,Attentive & Forward,1.26,84.6,Heavy Rainstorm,Safe Smooth Handover
