Charging_Session_ID,Ambient_Temp_C,Fast_Charge_C_Rate,Starting_SoC_pct,Anode_Overvoltage_mV,Charge_Duration_min,Plating_Safety_Status
VW-MEB-3147,29.9,0.87,22.9,-24.8,65.0,High Risk (Lithium Plating)
VW-MEB-3148,18.6,1.8,12.6,-63.6,44.8,High Risk (Lithium Plating)
VW-MEB-3149,-8.2,1.46,34.1,-104.9,43.3,High Risk (Lithium Plating)
VW-MEB-3150,22.9,1.17,30.3,-42.3,52.9,High Risk (Lithium Plating)
VW-MEB-3151,1.2,0.86,16.6,-67.4,65.0,High Risk (Lithium Plating)
VW-MEB-3152,26.8,2.47,27.9,-66.2,29.7,High Risk (Lithium Plating)
VW-MEB-3153,-5.2,2.23,42.9,-132.5,20.6,High Risk (Lithium Plating)
VW-MEB-3154,20.1,2.46,32.7,-91.7,26.9,High Risk (Lithium Plating)
VW-MEB-3155,17.5,1.61,25.4,-58.3,43.7,High Risk (Lithium Plating)
VW-MEB-3156,19.7,0.97,9.5,-36.7,65.0,High Risk (Lithium Plating)
VW-MEB-3157,-2.3,2.46,27.8,-132.1,30.8,High Risk (Lithium Plating)
VW-MEB-3158,9.3,2.61,9.3,-95.7,31.7,High Risk (Lithium Plating)
VW-MEB-3159,11.6,1.77,15.2,-73.9,48.6,High Risk (Lithium Plating)
VW-MEB-3160,22.9,1.27,41.0,-57.1,39.4,High Risk (Lithium Plating)
VW-MEB-3161,-0.2,1.98,27.9,-111.0,34.4,High Risk (Lithium Plating)
VW-MEB-3162,33.7,2.58,8.4,-52.9,33.7,High Risk (Lithium Plating)
VW-MEB-3163,-7.1,1.67,41.5,-116.7,31.2,High Risk (Lithium Plating)
VW-MEB-3164,-7.4,2.1,23.1,-121.8,33.0,High Risk (Lithium Plating)
VW-MEB-3165,-3.7,0.94,17.8,-77.3,65.0,High Risk (Lithium Plating)
VW-MEB-3166,19.7,2.34,12.5,-76.2,39.3,High Risk (Lithium Plating)
VW-MEB-3167,24.7,2.0,14.2,-61.1,43.2,High Risk (Lithium Plating)
VW-MEB-3168,22.8,1.88,39.7,-63.2,30.0,High Risk (Lithium Plating)
VW-MEB-3169,-8.4,1.28,24.1,-96.4,53.5,High Risk (Lithium Plating)
VW-MEB-3170,6.3,1.75,22.8,-88.5,42.1,High Risk (Lithium Plating)
VW-MEB-3171,2.1,1.58,16.5,-78.0,48.2,High Risk (Lithium Plating)
VW-MEB-3172,32.6,1.78,25.7,-41.7,36.8,High Risk (Lithium Plating)
VW-MEB-3173,4.6,2.66,13.5,-116.0,32.0,High Risk (Lithium Plating)
VW-MEB-3174,1.8,3.2,22.0,-130.1,21.4,High Risk (Lithium Plating)
VW-MEB-3175,27.7,1.48,12.9,-35.4,57.0,High Risk (Lithium Plating)
VW-MEB-3176,4.7,1.01,39.7,-81.1,49.7,High Risk (Lithium Plating)
VW-MEB-3177,-3.7,2.11,27.4,-113.9,29.1,High Risk (Lithium Plating)
VW-MEB-3178,32.7,2.6,30.4,-63.3,23.5,High Risk (Lithium Plating)
VW-MEB-3179,8.2,0.93,42.2,-70.1,53.5,High Risk (Lithium Plating)
VW-MEB-3180,5.0,2.19,39.7,-119.2,19.1,High Risk (Lithium Plating)
VW-MEB-3181,17.5,1.57,32.1,-68.7,36.3,High Risk (Lithium Plating)
VW-MEB-3182,9.1,2.16,13.5,-83.3,38.8,High Risk (Lithium Plating)
VW-MEB-3183,-1.0,0.8,21.5,-70.6,65.0,High Risk (Lithium Plating)
VW-MEB-3184,14.2,2.4,14.8,-83.6,36.0,High Risk (Lithium Plating)
VW-MEB-3185,24.6,1.86,21.7,-47.7,42.0,High Risk (Lithium Plating)
VW-MEB-3186,28.4,2.65,40.2,-81.4,17.9,High Risk (Lithium Plating)
VW-MEB-3187,28.7,3.2,13.1,-91.2,28.9,High Risk (Lithium Plating)
VW-MEB-3188,13.9,2.97,41.9,-120.6,19.5,High Risk (Lithium Plating)
VW-MEB-3189,19.3,2.94,40.6,-105.7,18.3,High Risk (Lithium Plating)
VW-MEB-3190,28.5,1.23,24.4,-36.4,57.8,High Risk (Lithium Plating)
VW-MEB-3191,6.8,2.36,43.5,-109.4,15.8,High Risk (Lithium Plating)
VW-MEB-3192,20.4,0.83,19.7,-31.4,65.0,High Risk (Lithium Plating)
VW-MEB-3193,-4.4,1.82,12.7,-102.4,45.7,High Risk (Lithium Plating)
VW-MEB-3194,5.3,2.56,35.3,-112.6,17.2,High Risk (Lithium Plating)
VW-MEB-3195,5.1,1.87,19.7,-92.8,39.5,High Risk (Lithium Plating)
VW-MEB-3196,3.8,1.78,39.8,-97.5,28.3,High Risk (Lithium Plating)
VW-MEB-3197,-9.0,1.82,19.2,-112.0,39.9,High Risk (Lithium Plating)
VW-MEB-3198,1.8,1.7,32.5,-94.8,32.8,High Risk (Lithium Plating)
VW-MEB-3199,24.3,2.17,10.4,-57.0,38.2,High Risk (Lithium Plating)
VW-MEB-3200,18.0,1.88,15.1,-65.2,43.8,High Risk (Lithium Plating)
VW-MEB-3201,15.8,1.87,12.0,-69.7,43.8,High Risk (Lithium Plating)
VW-MEB-3202,3.8,2.12,19.4,-104.9,35.9,High Risk (Lithium Plating)
VW-MEB-3203,0.6,2.38,30.2,-122.7,24.7,High Risk (Lithium Plating)
VW-MEB-3204,33.0,1.87,25.9,-37.8,32.8,High Risk (Lithium Plating)
VW-MEB-3205,13.9,1.06,7.8,-47.5,65.0,High Risk (Lithium Plating)
VW-MEB-3206,-4.2,1.24,25.4,-102.5,54.1,High Risk (Lithium Plating)
VW-MEB-3207,-5.4,1.76,37.6,-109.0,28.9,High Risk (Lithium Plating)
VW-MEB-3208,34.5,2.48,20.8,-55.2,28.0,High Risk (Lithium Plating)
VW-MEB-3209,20.4,2.72,43.9,-98.6,14.6,High Risk (Lithium Plating)
VW-MEB-3210,29.3,2.32,39.6,-71.4,23.7,High Risk (Lithium Plating)
VW-MEB-3211,-4.9,1.91,26.3,-104.9,36.6,High Risk (Lithium Plating)
VW-MEB-3212,22.2,1.75,26.9,-60.6,39.0,High Risk (Lithium Plating)
VW-MEB-3213,12.3,0.95,33.3,-62.4,60.8,High Risk (Lithium Plating)
VW-MEB-3214,13.1,2.2,11.5,-83.7,39.1,High Risk (Lithium Plating)
VW-MEB-3215,17.3,2.4,15.5,-82.7,35.8,High Risk (Lithium Plating)
VW-MEB-3216,5.3,0.86,18.7,-64.7,65.0,High Risk (Lithium Plating)
VW-MEB-3217,25.5,3.08,30.2,-93.3,17.8,High Risk (Lithium Plating)
VW-MEB-3218,-0.9,1.41,34.5,-97.3,39.2,High Risk (Lithium Plating)
VW-MEB-3219,-5.2,1.1,28.8,-92.0,57.3,High Risk (Lithium Plating)
VW-MEB-3220,11.6,3.18,39.8,-125.9,19.1,High Risk (Lithium Plating)
VW-MEB-3221,10.5,2.44,25.0,-103.8,28.7,High Risk (Lithium Plating)
VW-MEB-3222,-1.1,1.63,17.2,-96.3,47.3,High Risk (Lithium Plating)
VW-MEB-3223,27.7,1.96,9.2,-48.4,45.2,High Risk (Lithium Plating)
VW-MEB-3224,3.0,2.68,42.9,-134.8,16.7,High Risk (Lithium Plating)
VW-MEB-3225,13.3,2.68,33.1,-104.9,21.6,High Risk (Lithium Plating)
VW-MEB-3226,12.8,1.84,31.5,-82.5,34.5,High Risk (Lithium Plating)
VW-MEB-3227,19.5,1.4,21.3,-60.8,50.2,High Risk (Lithium Plating)
VW-MEB-3228,5.5,1.9,25.8,-99.6,33.7,High Risk (Lithium Plating)
VW-MEB-3229,24.4,1.6,38.2,-60.9,27.7,High Risk (Lithium Plating)
VW-MEB-3230,1.4,1.29,5.0,-73.6,65.0,High Risk (Lithium Plating)
VW-MEB-3231,34.2,2.63,22.5,-56.7,26.6,High Risk (Lithium Plating)
VW-MEB-3232,31.6,2.79,17.5,-60.5,28.9,High Risk (Lithium Plating)
VW-MEB-3233,16.5,2.16,20.8,-79.8,33.0,High Risk (Lithium Plating)
VW-MEB-3234,7.3,2.5,6.0,-97.6,35.6,High Risk (Lithium Plating)
VW-MEB-3235,18.6,1.09,43.3,-58.3,42.8,High Risk (Lithium Plating)
VW-MEB-3236,2.2,3.11,39.1,-138.9,15.0,High Risk (Lithium Plating)
VW-MEB-3237,16.8,2.42,28.1,-88.1,24.6,High Risk (Lithium Plating)
VW-MEB-3238,24.8,3.13,5.1,-81.5,30.1,High Risk (Lithium Plating)
VW-MEB-3239,-5.0,1.81,15.3,-100.6,45.9,High Risk (Lithium Plating)
VW-MEB-3240,32.3,0.98,32.9,-22.6,61.3,High Risk (Lithium Plating)
VW-MEB-3241,31.5,1.53,6.1,-22.9,63.6,High Risk (Lithium Plating)
VW-MEB-3242,4.3,1.45,25.3,-76.7,46.9,High Risk (Lithium Plating)
VW-MEB-3243,-0.8,1.33,35.0,-95.5,40.8,High Risk (Lithium Plating)
VW-MEB-3244,8.8,1.26,31.8,-63.9,47.8,High Risk (Lithium Plating)
VW-MEB-3245,-6.3,2.41,27.1,-123.9,27.4,High Risk (Lithium Plating)
VW-MEB-3246,21.7,1.3,39.8,-50.8,39.4,High Risk (Lithium Plating)
VW-MEB-3247,-2.1,1.71,28.9,-101.9,38.0,High Risk (Lithium Plating)
VW-MEB-3248,11.7,1.83,40.0,-81.7,30.3,High Risk (Lithium Plating)
VW-MEB-3249,20.4,1.43,37.7,-58.8,34.3,High Risk (Lithium Plating)
VW-MEB-3250,0.8,1.13,40.0,-84.5,45.1,High Risk (Lithium Plating)
VW-MEB-3251,32.0,1.86,12.7,-46.7,48.0,High Risk (Lithium Plating)
VW-MEB-3252,26.6,2.02,22.1,-56.1,38.1,High Risk (Lithium Plating)
VW-MEB-3253,-7.6,2.63,39.4,-149.8,20.0,High Risk (Lithium Plating)
VW-MEB-3254,33.0,3.1,32.8,-75.2,16.9,High Risk (Lithium Plating)
VW-MEB-3255,11.7,1.57,40.7,-81.2,30.1,High Risk (Lithium Plating)
VW-MEB-3256,0.3,1.98,32.6,-108.6,33.9,High Risk (Lithium Plating)
VW-MEB-3257,3.1,2.39,8.3,-100.9,38.6,High Risk (Lithium Plating)
VW-MEB-3258,28.5,1.03,21.9,-24.7,65.0,High Risk (Lithium Plating)
VW-MEB-3259,-4.3,1.83,20.3,-106.1,41.0,High Risk (Lithium Plating)
VW-MEB-3260,14.9,2.36,16.3,-84.8,34.1,High Risk (Lithium Plating)
VW-MEB-3261,12.7,1.52,18.8,-66.9,52.1,High Risk (Lithium Plating)
VW-MEB-3262,31.0,2.6,19.6,-60.8,31.2,High Risk (Lithium Plating)
VW-MEB-3263,30.0,2.84,22.9,-79.8,21.0,High Risk (Lithium Plating)
VW-MEB-3264,0.2,2.54,22.5,-122.2,27.8,High Risk (Lithium Plating)
VW-MEB-3265,18.8,2.57,24.0,-90.6,26.5,High Risk (Lithium Plating)
VW-MEB-3266,-0.9,2.24,27.5,-106.1,28.7,High Risk (Lithium Plating)
VW-MEB-3267,3.5,2.58,24.2,-117.9,26.4,High Risk (Lithium Plating)
VW-MEB-3268,29.4,1.08,23.4,-29.7,64.1,High Risk (Lithium Plating)
VW-MEB-3269,26.5,2.0,15.0,-50.5,42.0,High Risk (Lithium Plating)
VW-MEB-3270,8.4,2.56,12.8,-108.5,35.0,High Risk (Lithium Plating)
VW-MEB-3271,23.6,1.4,43.8,-47.5,31.0,High Risk (Lithium Plating)
VW-MEB-3272,10.5,2.99,34.7,-123.1,15.4,High Risk (Lithium Plating)
VW-MEB-3273,21.3,1.13,29.8,-45.7,56.8,High Risk (Lithium Plating)
VW-MEB-3274,7.8,1.09,23.1,-69.6,65.0,High Risk (Lithium Plating)
VW-MEB-3275,3.6,2.6,16.8,-113.3,32.4,High Risk (Lithium Plating)
VW-MEB-3276,12.4,2.59,34.4,-108.8,20.9,High Risk (Lithium Plating)
VW-MEB-3277,-9.6,2.51,29.8,-143.4,25.1,High Risk (Lithium Plating)
VW-MEB-3278,23.0,2.38,23.6,-74.6,31.6,High Risk (Lithium Plating)
VW-MEB-3279,18.3,1.16,26.8,-51.3,57.7,High Risk (Lithium Plating)
VW-MEB-3280,24.1,1.51,37.6,-46.4,34.5,High Risk (Lithium Plating)
VW-MEB-3281,-6.5,2.28,40.1,-128.8,22.4,High Risk (Lithium Plating)
VW-MEB-3282,1.8,1.3,6.3,-89.9,65.0,High Risk (Lithium Plating)
VW-MEB-3283,11.4,1.52,8.2,-64.1,58.3,High Risk (Lithium Plating)
VW-MEB-3284,21.4,2.66,9.4,-81.8,34.1,High Risk (Lithium Plating)
VW-MEB-3285,-5.0,3.03,18.3,-148.4,27.3,High Risk (Lithium Plating)
VW-MEB-3286,9.3,1.35,35.2,-67.6,40.5,High Risk (Lithium Plating)
VW-MEB-3287,0.2,2.61,29.5,-125.5,22.9,High Risk (Lithium Plating)
VW-MEB-3288,15.3,2.5,22.2,-91.0,31.3,High Risk (Lithium Plating)
VW-MEB-3289,16.5,1.33,44.7,-65.8,31.9,High Risk (Lithium Plating)
VW-MEB-3290,20.7,0.99,37.2,-49.2,55.1,High Risk (Lithium Plating)
VW-MEB-3291,10.8,1.62,24.6,-80.6,40.0,High Risk (Lithium Plating)
VW-MEB-3292,31.9,1.81,5.0,-38.4,48.4,High Risk (Lithium Plating)
VW-MEB-3293,17.4,2.96,21.4,-95.1,26.4,High Risk (Lithium Plating)
VW-MEB-3294,-1.2,2.07,32.9,-110.2,23.5,High Risk (Lithium Plating)
VW-MEB-3295,18.7,1.77,43.6,-67.0,25.7,High Risk (Lithium Plating)
VW-MEB-3296,5.8,2.03,23.7,-97.3,35.7,High Risk (Lithium Plating)
VW-MEB-3297,1.4,2.49,21.9,-113.8,28.7,High Risk (Lithium Plating)
VW-MEB-3298,31.2,0.85,40.5,-20.6,58.0,High Risk (Lithium Plating)
VW-MEB-3299,12.5,1.74,29.4,-70.2,35.3,High Risk (Lithium Plating)
VW-MEB-3300,33.0,0.91,19.3,-15.7,65.0,High Risk (Lithium Plating)
VW-MEB-3301,-2.8,2.63,5.0,-114.3,38.8,High Risk (Lithium Plating)
VW-MEB-3302,10.4,1.45,30.3,-74.2,49.0,High Risk (Lithium Plating)
VW-MEB-3303,2.4,2.79,17.6,-120.5,27.3,High Risk (Lithium Plating)
VW-MEB-3304,14.1,1.31,27.4,-62.3,49.9,High Risk (Lithium Plating)
VW-MEB-3305,11.9,1.12,19.9,-56.3,65.0,High Risk (Lithium Plating)
VW-MEB-3306,5.7,2.57,12.7,-104.6,33.2,High Risk (Lithium Plating)
VW-MEB-3307,-7.8,1.43,28.7,-106.4,44.3,High Risk (Lithium Plating)
VW-MEB-3308,29.9,1.87,21.8,-41.3,39.5,High Risk (Lithium Plating)
VW-MEB-3309,34.5,2.74,5.7,-59.1,30.2,High Risk (Lithium Plating)
VW-MEB-3310,-5.7,2.21,8.1,-120.0,41.9,High Risk (Lithium Plating)
VW-MEB-3311,6.7,3.12,6.0,-115.5,28.7,High Risk (Lithium Plating)
VW-MEB-3312,-1.7,1.1,34.6,-95.8,54.0,High Risk (Lithium Plating)
VW-MEB-3313,17.5,2.54,36.6,-97.3,21.4,High Risk (Lithium Plating)
VW-MEB-3314,31.1,1.32,28.6,-30.2,49.2,High Risk (Lithium Plating)
VW-MEB-3315,25.0,1.34,36.2,-47.2,37.1,High Risk (Lithium Plating)
VW-MEB-3316,21.7,2.7,7.5,-73.7,32.8,High Risk (Lithium Plating)
VW-MEB-3317,17.3,1.53,15.4,-70.8,51.1,High Risk (Lithium Plating)
VW-MEB-3318,24.5,0.98,14.9,-40.0,65.0,High Risk (Lithium Plating)
VW-MEB-3319,30.7,2.12,26.7,-54.6,33.9,High Risk (Lithium Plating)
VW-MEB-3320,31.4,2.03,44.6,-57.0,18.2,High Risk (Lithium Plating)
VW-MEB-3321,9.8,2.66,33.0,-105.5,25.7,High Risk (Lithium Plating)
VW-MEB-3322,23.9,2.43,28.3,-72.2,29.0,High Risk (Lithium Plating)
VW-MEB-3323,-9.3,1.49,31.6,-103.4,39.5,High Risk (Lithium Plating)
VW-MEB-3324,17.2,1.17,44.3,-64.0,42.9,High Risk (Lithium Plating)
VW-MEB-3325,21.7,2.37,15.5,-74.6,36.9,High Risk (Lithium Plating)
VW-MEB-3326,32.3,1.23,27.7,-22.9,56.2,High Risk (Lithium Plating)
VW-MEB-3327,-9.2,2.57,22.2,-134.4,27.4,High Risk (Lithium Plating)
VW-MEB-3328,-6.7,2.4,7.4,-126.4,38.4,High Risk (Lithium Plating)
VW-MEB-3329,5.5,1.09,40.7,-71.5,43.8,High Risk (Lithium Plating)
VW-MEB-3330,-7.7,1.87,17.9,-114.3,38.4,High Risk (Lithium Plating)
VW-MEB-3331,15.5,2.28,28.6,-86.6,30.8,High Risk (Lithium Plating)
VW-MEB-3332,17.6,2.25,32.4,-84.5,26.1,High Risk (Lithium Plating)
VW-MEB-3333,1.4,1.91,16.6,-97.3,40.9,High Risk (Lithium Plating)
VW-MEB-3334,32.8,1.5,5.9,-22.2,64.3,High Risk (Lithium Plating)
VW-MEB-3335,25.4,1.52,10.6,-34.6,56.9,High Risk (Lithium Plating)
VW-MEB-3336,28.3,1.38,36.3,-47.8,41.8,High Risk (Lithium Plating)
VW-MEB-3337,3.2,2.9,33.6,-125.0,21.4,High Risk (Lithium Plating)
VW-MEB-3338,-2.3,2.39,37.0,-127.7,23.9,High Risk (Lithium Plating)
VW-MEB-3339,-0.2,1.13,23.1,-79.6,62.3,High Risk (Lithium Plating)
VW-MEB-3340,6.6,1.82,19.7,-78.6,37.7,High Risk (Lithium Plating)
VW-MEB-3341,15.3,1.54,38.3,-63.9,33.9,High Risk (Lithium Plating)
VW-MEB-3342,22.4,1.58,31.5,-47.5,38.9,High Risk (Lithium Plating)
VW-MEB-3343,20.2,1.87,27.9,-70.9,36.3,High Risk (Lithium Plating)
VW-MEB-3344,0.3,3.09,21.0,-145.2,24.7,High Risk (Lithium Plating)
VW-MEB-3345,-7.5,2.64,36.3,-148.5,21.6,High Risk (Lithium Plating)
VW-MEB-3346,11.6,2.73,18.7,-104.7,30.9,High Risk (Lithium Plating)
VW-MEB-3347,20.7,1.15,22.7,-46.8,61.8,High Risk (Lithium Plating)
VW-MEB-3348,25.0,1.82,38.4,-60.1,28.2,High Risk (Lithium Plating)
VW-MEB-3349,11.3,2.37,19.3,-90.3,28.2,High Risk (Lithium Plating)
VW-MEB-3350,8.7,1.6,38.6,-93.9,31.9,High Risk (Lithium Plating)
VW-MEB-3351,23.6,1.28,12.1,-30.1,64.1,High Risk (Lithium Plating)
VW-MEB-3352,23.3,1.32,21.0,-38.8,52.9,High Risk (Lithium Plating)
VW-MEB-3353,18.0,1.52,34.0,-66.4,38.6,High Risk (Lithium Plating)
VW-MEB-3354,22.9,1.32,41.6,-46.6,37.3,High Risk (Lithium Plating)
VW-MEB-3355,2.9,2.47,6.4,-104.3,40.1,High Risk (Lithium Plating)
VW-MEB-3356,34.1,1.7,16.6,-38.9,49.0,High Risk (Lithium Plating)
VW-MEB-3357,22.6,1.9,37.2,-67.2,27.6,High Risk (Lithium Plating)
VW-MEB-3358,20.5,1.89,28.6,-68.9,37.8,High Risk (Lithium Plating)
VW-MEB-3359,-4.7,0.87,40.7,-84.7,58.9,High Risk (Lithium Plating)
VW-MEB-3360,8.4,2.02,7.4,-81.7,45.7,High Risk (Lithium Plating)
VW-MEB-3361,0.3,2.04,18.8,-100.8,40.5,High Risk (Lithium Plating)
VW-MEB-3362,25.3,1.93,11.5,-56.8,44.6,High Risk (Lithium Plating)
VW-MEB-3363,16.2,1.51,37.2,-66.4,37.1,High Risk (Lithium Plating)
VW-MEB-3364,15.4,1.4,13.6,-56.9,57.4,High Risk (Lithium Plating)
VW-MEB-3365,0.7,1.96,26.6,-100.6,34.7,High Risk (Lithium Plating)
VW-MEB-3366,3.2,1.52,39.3,-91.0,36.2,High Risk (Lithium Plating)
VW-MEB-3367,25.4,1.24,24.3,-39.2,53.1,High Risk (Lithium Plating)
VW-MEB-3368,-2.6,1.55,9.8,-87.4,56.5,High Risk (Lithium Plating)
VW-MEB-3369,31.3,1.86,7.7,-29.7,52.3,High Risk (Lithium Plating)
VW-MEB-3370,-2.2,2.23,6.2,-109.5,41.4,High Risk (Lithium Plating)
VW-MEB-3371,22.6,1.39,29.5,-46.1,44.8,High Risk (Lithium Plating)
VW-MEB-3372,23.5,1.25,31.1,-48.7,47.1,High Risk (Lithium Plating)
VW-MEB-3373,14.5,2.81,42.5,-104.2,16.6,High Risk (Lithium Plating)
VW-MEB-3374,30.5,2.62,12.7,-70.7,30.0,High Risk (Lithium Plating)
VW-MEB-3375,-3.4,2.44,39.8,-129.9,19.2,High Risk (Lithium Plating)
VW-MEB-3376,23.3,1.78,43.8,-72.6,26.0,High Risk (Lithium Plating)
VW-MEB-3377,32.5,1.46,28.7,-34.2,44.0,High Risk (Lithium Plating)
VW-MEB-3378,20.4,3.13,20.2,-102.4,23.7,High Risk (Lithium Plating)
VW-MEB-3379,34.1,0.83,40.4,-24.2,57.0,High Risk (Lithium Plating)
VW-MEB-3380,23.0,1.2,13.4,-35.1,65.0,High Risk (Lithium Plating)
VW-MEB-3381,5.2,0.97,25.7,-63.1,65.0,High Risk (Lithium Plating)
VW-MEB-3382,32.9,2.08,8.5,-40.2,43.0,High Risk (Lithium Plating)
VW-MEB-3383,-2.6,1.31,7.2,-80.6,65.0,High Risk (Lithium Plating)
VW-MEB-3384,4.9,3.04,29.4,-133.4,21.5,High Risk (Lithium Plating)
VW-MEB-3385,19.5,0.85,43.9,-46.9,55.1,High Risk (Lithium Plating)
VW-MEB-3386,25.9,1.07,19.6,-28.4,65.0,High Risk (Lithium Plating)
VW-MEB-3387,20.9,2.97,12.8,-82.3,27.3,High Risk (Lithium Plating)
VW-MEB-3388,10.6,1.73,36.8,-83.0,30.5,High Risk (Lithium Plating)
VW-MEB-3389,5.5,2.52,17.9,-106.2,33.3,High Risk (Lithium Plating)
VW-MEB-3390,21.0,2.77,38.0,-90.3,20.5,High Risk (Lithium Plating)
VW-MEB-3391,11.2,1.14,38.6,-65.9,48.3,High Risk (Lithium Plating)
VW-MEB-3392,-7.8,2.26,38.8,-137.3,22.7,High Risk (Lithium Plating)
VW-MEB-3393,4.9,1.77,38.9,-88.6,30.0,High Risk (Lithium Plating)
VW-MEB-3394,31.4,2.49,6.4,-58.5,35.4,High Risk (Lithium Plating)
VW-MEB-3395,21.4,2.83,39.0,-101.2,18.9,High Risk (Lithium Plating)
VW-MEB-3396,27.7,0.86,16.3,-17.5,65.0,High Risk (Lithium Plating)
VW-MEB-3397,-4.7,2.92,33.3,-142.4,21.6,High Risk (Lithium Plating)
VW-MEB-3398,3.7,2.63,18.3,-116.7,28.9,High Risk (Lithium Plating)
VW-MEB-3399,14.8,3.15,11.8,-106.7,24.6,High Risk (Lithium Plating)
VW-MEB-3400,-1.7,1.68,20.5,-90.2,43.5,High Risk (Lithium Plating)
VW-MEB-3401,-7.7,1.04,19.3,-94.4,65.0,High Risk (Lithium Plating)
VW-MEB-3402,17.2,2.9,38.1,-105.8,16.4,High Risk (Lithium Plating)
VW-MEB-3403,28.6,2.38,27.9,-61.9,25.1,High Risk (Lithium Plating)
VW-MEB-3404,-3.6,1.5,7.9,-87.4,60.1,High Risk (Lithium Plating)
VW-MEB-3405,18.1,1.27,33.3,-58.6,47.4,High Risk (Lithium Plating)
VW-MEB-3406,29.7,1.48,34.1,-41.1,40.4,High Risk (Lithium Plating)
VW-MEB-3407,-0.4,2.86,28.3,-134.8,19.5,High Risk (Lithium Plating)
VW-MEB-3408,23.6,2.85,30.9,-102.0,20.2,High Risk (Lithium Plating)
VW-MEB-3409,7.0,1.72,37.4,-91.0,30.8,High Risk (Lithium Plating)
VW-MEB-3410,17.2,1.98,5.7,-73.3,44.4,High Risk (Lithium Plating)
VW-MEB-3411,10.9,3.09,11.2,-118.8,28.9,High Risk (Lithium Plating)
VW-MEB-3412,15.7,1.8,11.2,-69.4,48.6,High Risk (Lithium Plating)
VW-MEB-3413,12.8,2.55,25.1,-92.7,24.4,High Risk (Lithium Plating)
VW-MEB-3414,-2.8,2.46,6.4,-113.0,34.2,High Risk (Lithium Plating)
VW-MEB-3415,13.2,2.96,12.1,-105.0,27.5,High Risk (Lithium Plating)
VW-MEB-3416,-0.3,0.9,19.5,-79.2,65.0,High Risk (Lithium Plating)
VW-MEB-3417,10.2,1.54,34.3,-83.9,35.4,High Risk (Lithium Plating)
VW-MEB-3418,25.6,1.94,23.5,-62.5,36.5,High Risk (Lithium Plating)
VW-MEB-3419,-8.2,1.45,15.8,-103.0,55.3,High Risk (Lithium Plating)
VW-MEB-3420,19.4,1.32,34.8,-51.3,42.8,High Risk (Lithium Plating)
VW-MEB-3421,7.2,1.78,39.8,-93.0,25.5,High Risk (Lithium Plating)
VW-MEB-3422,5.1,2.45,9.2,-99.7,35.7,High Risk (Lithium Plating)
VW-MEB-3423,21.5,1.35,23.0,-47.6,51.2,High Risk (Lithium Plating)
VW-MEB-3424,-9.9,2.07,39.1,-138.0,22.7,High Risk (Lithium Plating)
VW-MEB-3425,-8.5,1.02,15.0,-89.8,65.0,High Risk (Lithium Plating)
VW-MEB-3426,33.3,1.45,21.4,-27.4,50.6,High Risk (Lithium Plating)
VW-MEB-3427,20.9,1.12,18.8,-42.3,65.0,High Risk (Lithium Plating)
VW-MEB-3428,-4.8,2.81,40.8,-143.2,16.3,High Risk (Lithium Plating)
VW-MEB-3429,-10.0,1.3,6.0,-94.4,65.0,High Risk (Lithium Plating)
VW-MEB-3430,20.7,3.18,38.9,-106.8,18.0,High Risk (Lithium Plating)
VW-MEB-3431,28.3,3.01,26.0,-83.9,25.8,High Risk (Lithium Plating)
VW-MEB-3432,13.2,1.3,18.2,-58.8,58.4,High Risk (Lithium Plating)
VW-MEB-3433,-9.6,2.82,5.5,-124.6,36.4,High Risk (Lithium Plating)
VW-MEB-3434,6.4,1.84,40.0,-90.0,28.4,High Risk (Lithium Plating)
VW-MEB-3435,-2.8,2.68,19.5,-131.8,29.8,High Risk (Lithium Plating)
VW-MEB-3436,6.9,1.58,29.8,-81.6,44.2,High Risk (Lithium Plating)
VW-MEB-3437,-9.2,2.98,35.0,-154.0,22.6,High Risk (Lithium Plating)
VW-MEB-3438,29.0,2.97,11.2,-77.8,29.0,High Risk (Lithium Plating)
VW-MEB-3439,10.0,1.61,38.4,-73.3,31.7,High Risk (Lithium Plating)
VW-MEB-3440,31.5,2.47,11.9,-56.1,29.4,High Risk (Lithium Plating)
VW-MEB-3441,1.5,2.47,37.8,-127.1,25.1,High Risk (Lithium Plating)
VW-MEB-3442,18.5,2.23,22.1,-77.5,33.4,High Risk (Lithium Plating)
VW-MEB-3443,-1.8,1.36,8.1,-83.8,65.0,High Risk (Lithium Plating)
VW-MEB-3444,-7.0,2.92,39.1,-155.0,14.6,High Risk (Lithium Plating)
VW-MEB-3445,5.6,2.3,12.2,-102.7,38.0,High Risk (Lithium Plating)
VW-MEB-3446,12.0,2.56,34.4,-97.2,23.9,High Risk (Lithium Plating)
VW-MEB-3447,12.1,2.85,13.6,-102.7,26.7,High Risk (Lithium Plating)
VW-MEB-3448,32.9,2.93,14.1,-70.9,25.9,High Risk (Lithium Plating)
VW-MEB-3449,10.8,3.02,31.3,-116.2,19.3,High Risk (Lithium Plating)
VW-MEB-3450,8.9,3.08,15.4,-120.5,29.8,High Risk (Lithium Plating)
VW-MEB-3451,24.9,2.59,22.1,-73.1,29.2,High Risk (Lithium Plating)
VW-MEB-3452,3.5,2.7,39.3,-118.7,17.2,High Risk (Lithium Plating)
VW-MEB-3453,-4.0,1.99,28.1,-115.8,32.2,High Risk (Lithium Plating)
