Terrain_Run_ID,Wheel_Slip_Ratio_pct,Soil_Shear_Strength_kPa,ATPC_Crawl_Speed_kmh,Wheel_Articulation_Travel_mm,Terrain_Classification
DEFENDER-ATPC-3243,7.9,54.9,5.0,242.8,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3244,19.7,73.4,5.4,383.7,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3245,4.1,62.0,5.5,135.1,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3246,37.8,63.4,3.3,134.8,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3247,35.4,35.0,2.3,271.1,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3248,27.0,21.1,1.3,224.6,Deep Sand / Mud Bog Ruts Active
DEFENDER-ATPC-3249,22.1,86.1,6.5,475.8,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3250,27.8,79.1,5.6,224.0,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3251,38.7,62.7,3.6,292.0,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3252,3.8,30.2,3.7,426.8,Deep Sand / Mud Bog Ruts Active
DEFENDER-ATPC-3253,20.9,66.1,5.1,445.7,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3254,15.9,60.9,4.8,134.1,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3255,38.1,89.5,5.2,161.3,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3256,9.6,47.7,4.3,144.9,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3257,38.0,33.9,1.9,239.4,Deep Sand / Mud Bog Ruts Active
DEFENDER-ATPC-3258,2.5,79.6,7.4,313.4,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3259,34.7,68.5,4.5,207.0,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3260,37.2,35.3,1.7,467.3,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3261,11.4,61.8,5.5,311.5,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3262,6.1,20.4,2.6,478.1,Deep Sand / Mud Bog Ruts Active
DEFENDER-ATPC-3263,37.4,82.9,5.4,291.5,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3264,26.1,71.4,4.9,294.3,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3265,31.3,78.6,4.8,223.4,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3266,41.9,15.3,1.0,185.6,Deep Sand / Mud Bog Ruts Active
DEFENDER-ATPC-3267,27.4,78.7,5.6,251.3,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3268,36.4,45.8,2.7,410.0,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3269,27.4,48.9,3.8,162.4,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3270,15.5,82.7,6.6,475.2,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3271,34.5,86.7,5.5,242.2,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3272,3.6,66.7,6.1,185.9,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3273,12.6,58.2,4.5,131.0,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3274,35.6,94.1,6.4,381.3,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3275,30.8,16.5,1.0,333.0,Deep Sand / Mud Bog Ruts Active
DEFENDER-ATPC-3276,32.4,54.6,3.5,145.0,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3277,27.2,69.8,5.6,335.9,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3278,39.7,51.2,3.2,310.7,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3279,31.6,31.7,2.6,422.9,Deep Sand / Mud Bog Ruts Active
DEFENDER-ATPC-3280,23.9,30.3,2.0,477.3,Deep Sand / Mud Bog Ruts Active
DEFENDER-ATPC-3281,34.1,93.9,5.7,123.7,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3282,4.1,37.4,3.9,209.6,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3283,31.6,47.8,3.3,317.9,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3284,19.5,15.8,1.6,267.7,Deep Sand / Mud Bog Ruts Active
DEFENDER-ATPC-3285,4.6,30.2,3.5,236.3,Deep Sand / Mud Bog Ruts Active
DEFENDER-ATPC-3286,6.1,73.8,6.5,293.1,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3287,33.7,31.8,1.6,321.4,Deep Sand / Mud Bog Ruts Active
DEFENDER-ATPC-3288,23.6,16.6,1.5,450.9,Deep Sand / Mud Bog Ruts Active
DEFENDER-ATPC-3289,38.4,26.1,1.5,422.6,Deep Sand / Mud Bog Ruts Active
DEFENDER-ATPC-3290,3.9,21.6,2.8,322.3,Deep Sand / Mud Bog Ruts Active
DEFENDER-ATPC-3291,20.3,75.0,5.8,464.6,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3292,9.0,37.8,4.0,164.6,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3293,33.5,18.9,1.2,330.5,Deep Sand / Mud Bog Ruts Active
DEFENDER-ATPC-3294,17.5,76.4,6.1,332.4,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3295,41.9,28.9,1.0,272.7,Deep Sand / Mud Bog Ruts Active
DEFENDER-ATPC-3296,9.6,35.1,3.6,144.9,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3297,7.7,93.2,8.0,420.1,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3298,19.3,61.1,4.8,209.4,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3299,28.2,94.5,6.9,136.3,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3300,11.7,71.9,6.3,372.2,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3301,21.0,26.5,2.0,352.4,Deep Sand / Mud Bog Ruts Active
DEFENDER-ATPC-3302,31.1,51.1,3.0,121.5,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3303,40.7,15.7,1.0,434.6,Deep Sand / Mud Bog Ruts Active
DEFENDER-ATPC-3304,5.5,37.1,3.6,449.1,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3305,4.3,32.4,4.5,241.9,Deep Sand / Mud Bog Ruts Active
DEFENDER-ATPC-3306,26.3,63.0,4.9,454.1,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3307,12.9,92.7,7.2,246.0,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3308,19.9,43.7,3.5,477.4,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3309,17.8,61.9,5.3,253.1,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3310,37.3,88.5,5.6,373.5,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3311,37.7,19.9,1.0,187.4,Deep Sand / Mud Bog Ruts Active
DEFENDER-ATPC-3312,3.7,42.5,4.2,352.1,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3313,4.5,23.8,2.7,166.0,Deep Sand / Mud Bog Ruts Active
DEFENDER-ATPC-3314,17.8,90.6,7.1,196.6,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3315,34.5,93.5,6.0,226.9,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3316,2.5,21.9,3.4,325.7,Deep Sand / Mud Bog Ruts Active
DEFENDER-ATPC-3317,20.1,49.9,3.9,319.1,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3318,8.4,45.9,5.0,127.6,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3319,32.3,46.6,2.9,479.7,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3320,41.4,83.3,5.6,460.3,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3321,11.7,35.2,3.5,253.8,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3322,32.3,55.7,3.9,474.5,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3323,29.5,42.3,3.7,305.8,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3324,41.9,20.0,1.4,185.7,Deep Sand / Mud Bog Ruts Active
DEFENDER-ATPC-3325,33.0,90.3,6.4,187.6,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3326,39.9,59.2,4.0,269.2,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3327,27.8,82.8,5.6,426.4,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3328,29.3,28.9,2.2,306.4,Deep Sand / Mud Bog Ruts Active
DEFENDER-ATPC-3329,34.5,79.1,4.5,369.0,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3330,4.7,68.1,5.9,322.4,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3331,14.9,63.6,5.3,174.5,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3332,26.2,49.2,3.3,401.7,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3333,38.8,31.4,2.0,212.7,Deep Sand / Mud Bog Ruts Active
DEFENDER-ATPC-3334,32.2,20.2,1.0,432.6,Deep Sand / Mud Bog Ruts Active
DEFENDER-ATPC-3335,38.2,70.5,4.9,340.9,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3336,35.9,44.1,3.1,314.8,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3337,36.9,37.0,2.6,392.2,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3338,2.2,47.1,4.7,275.0,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3339,9.0,44.3,4.5,359.9,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3340,33.6,53.8,3.5,257.2,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3341,7.5,34.5,3.6,309.7,Deep Sand / Mud Bog Ruts Active
DEFENDER-ATPC-3342,36.7,71.8,4.6,446.4,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3343,22.9,73.4,5.1,454.0,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3344,37.0,61.0,3.8,433.0,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3345,40.7,48.9,2.8,239.2,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3346,11.8,32.3,3.6,396.4,Deep Sand / Mud Bog Ruts Active
DEFENDER-ATPC-3347,12.4,37.9,3.8,267.9,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3348,23.9,62.1,4.6,263.6,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3349,5.9,21.0,2.7,296.0,Deep Sand / Mud Bog Ruts Active
DEFENDER-ATPC-3350,29.0,73.3,5.4,210.5,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3351,16.5,50.3,3.9,418.4,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3352,28.2,56.7,4.2,138.9,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3353,21.7,80.1,5.9,386.7,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3354,3.7,78.3,6.7,199.1,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3355,24.5,22.9,1.7,447.9,Deep Sand / Mud Bog Ruts Active
DEFENDER-ATPC-3356,15.1,52.1,3.8,301.4,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3357,26.6,52.6,3.7,472.5,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3358,2.5,81.4,6.4,229.3,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3359,19.9,66.5,5.1,413.4,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3360,16.6,72.0,5.9,404.4,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3361,19.5,58.3,4.8,339.6,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3362,41.0,82.4,5.1,310.4,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3363,36.8,24.4,1.4,300.9,Deep Sand / Mud Bog Ruts Active
DEFENDER-ATPC-3364,41.4,66.0,4.2,159.3,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3365,22.3,73.4,5.2,339.1,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3366,16.2,86.9,6.8,275.0,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3367,26.8,26.9,1.8,224.7,Deep Sand / Mud Bog Ruts Active
DEFENDER-ATPC-3368,11.9,53.8,4.5,420.4,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3369,24.3,62.8,5.1,355.8,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3370,37.2,35.0,1.9,430.0,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3371,14.4,18.4,2.4,437.4,Deep Sand / Mud Bog Ruts Active
DEFENDER-ATPC-3372,18.9,34.0,3.4,124.2,Deep Sand / Mud Bog Ruts Active
DEFENDER-ATPC-3373,12.1,33.7,3.4,282.5,Deep Sand / Mud Bog Ruts Active
DEFENDER-ATPC-3374,8.7,57.8,5.3,336.3,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3375,40.3,31.5,1.4,321.4,Deep Sand / Mud Bog Ruts Active
DEFENDER-ATPC-3376,4.6,55.7,5.2,133.8,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3377,38.8,87.0,5.4,168.4,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3378,13.5,83.9,7.0,184.5,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3379,23.0,51.7,3.5,191.0,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3380,23.1,58.9,4.9,140.7,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3381,41.0,27.2,1.0,204.4,Deep Sand / Mud Bog Ruts Active
DEFENDER-ATPC-3382,36.7,74.0,5.1,215.8,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3383,14.8,88.6,6.9,277.9,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3384,13.0,44.0,4.4,422.2,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3385,21.3,75.7,6.6,304.2,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3386,4.5,67.9,5.7,291.4,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3387,10.0,25.3,3.1,393.2,Deep Sand / Mud Bog Ruts Active
DEFENDER-ATPC-3388,22.5,52.3,4.1,210.3,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3389,37.1,88.9,5.5,358.5,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3390,14.1,18.7,2.3,278.8,Deep Sand / Mud Bog Ruts Active
DEFENDER-ATPC-3391,25.9,49.6,4.3,214.9,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3392,25.7,92.1,6.5,443.1,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3393,8.3,80.2,7.2,239.9,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3394,8.3,36.6,3.1,301.3,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3395,24.0,94.8,6.9,476.5,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3396,40.9,51.0,2.7,232.3,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3397,39.9,57.2,2.9,460.0,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3398,2.2,40.5,4.7,302.1,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3399,27.5,67.8,4.5,464.1,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3400,14.1,66.5,5.1,283.2,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3401,31.2,25.5,1.7,248.9,Deep Sand / Mud Bog Ruts Active
DEFENDER-ATPC-3402,28.3,89.5,6.4,140.7,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3403,18.1,79.6,5.3,153.4,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3404,8.2,83.6,7.1,223.2,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3405,29.8,51.1,2.7,442.9,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3406,26.9,23.5,1.4,312.7,Deep Sand / Mud Bog Ruts Active
DEFENDER-ATPC-3407,32.9,72.9,5.3,283.8,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3408,26.9,90.7,6.3,169.2,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3409,25.5,39.9,2.9,201.0,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3410,14.2,45.3,4.1,128.8,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3411,21.5,28.1,2.4,427.4,Deep Sand / Mud Bog Ruts Active
DEFENDER-ATPC-3412,39.3,16.3,1.0,418.5,Deep Sand / Mud Bog Ruts Active
DEFENDER-ATPC-3413,23.8,20.9,1.8,347.8,Deep Sand / Mud Bog Ruts Active
DEFENDER-ATPC-3414,27.4,67.7,5.0,258.1,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3415,11.9,88.8,6.6,394.6,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3416,11.4,78.7,6.4,290.6,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3417,21.6,76.0,5.8,276.9,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3418,27.9,32.6,2.2,399.3,Deep Sand / Mud Bog Ruts Active
DEFENDER-ATPC-3419,14.9,81.6,7.1,145.9,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3420,30.7,52.1,3.1,218.9,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3421,7.9,46.1,5.2,347.8,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3422,23.8,87.7,6.6,226.2,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3423,22.5,64.5,5.1,286.4,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3424,38.3,62.5,4.2,421.7,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3425,19.7,32.4,2.5,173.6,Deep Sand / Mud Bog Ruts Active
DEFENDER-ATPC-3426,36.8,60.2,3.4,439.5,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3427,34.3,36.4,2.5,477.9,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3428,35.7,69.8,4.2,446.7,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3429,12.8,25.7,3.0,169.7,Deep Sand / Mud Bog Ruts Active
DEFENDER-ATPC-3430,17.5,37.4,3.5,401.2,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3431,13.3,64.3,5.1,207.7,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3432,37.8,39.9,2.2,446.3,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3433,39.4,25.7,1.0,133.8,Deep Sand / Mud Bog Ruts Active
DEFENDER-ATPC-3434,37.5,34.9,1.9,457.4,Deep Sand / Mud Bog Ruts Active
DEFENDER-ATPC-3435,29.6,65.6,4.8,321.9,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3436,19.8,49.1,4.4,420.5,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3437,28.8,37.1,2.7,325.6,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3438,22.3,74.0,5.7,298.3,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3439,26.6,27.4,2.0,361.5,Deep Sand / Mud Bog Ruts Active
DEFENDER-ATPC-3440,34.6,69.9,4.1,295.5,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3441,33.7,81.8,4.7,396.2,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3442,32.5,56.8,3.7,198.7,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3443,22.7,93.2,6.9,242.9,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3444,32.7,60.7,4.5,309.0,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3445,10.8,73.3,6.2,367.2,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3446,9.2,42.4,4.0,394.1,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3447,7.7,19.1,2.5,396.5,Deep Sand / Mud Bog Ruts Active
DEFENDER-ATPC-3448,10.9,53.4,4.5,395.3,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3449,38.7,50.1,3.2,201.4,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3450,34.7,45.0,2.5,312.4,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3451,36.2,21.5,1.4,331.0,Deep Sand / Mud Bog Ruts Active
DEFENDER-ATPC-3452,11.1,22.4,2.6,444.3,Deep Sand / Mud Bog Ruts Active
DEFENDER-ATPC-3453,15.5,59.9,4.7,370.8,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3454,28.2,89.9,6.1,130.1,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3455,25.7,17.7,1.4,309.1,Deep Sand / Mud Bog Ruts Active
DEFENDER-ATPC-3456,21.4,19.0,2.0,271.6,Deep Sand / Mud Bog Ruts Active
DEFENDER-ATPC-3457,21.5,80.5,6.1,296.8,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3458,2.6,51.3,5.1,380.6,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3459,8.6,44.3,4.4,126.4,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3460,18.2,34.3,2.8,190.2,Deep Sand / Mud Bog Ruts Active
DEFENDER-ATPC-3461,22.4,84.1,5.9,176.3,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3462,11.1,42.5,3.7,456.7,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3463,14.2,89.8,6.9,461.7,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3464,16.2,70.0,5.4,293.8,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3465,25.7,77.6,6.0,195.6,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3466,41.9,21.3,1.0,144.5,Deep Sand / Mud Bog Ruts Active
DEFENDER-ATPC-3467,8.2,63.5,6.0,371.6,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3468,10.3,89.7,8.2,349.5,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3469,7.4,64.6,5.9,396.5,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3470,31.4,17.9,1.5,379.2,Deep Sand / Mud Bog Ruts Active
DEFENDER-ATPC-3471,6.4,30.4,3.3,199.5,Deep Sand / Mud Bog Ruts Active
DEFENDER-ATPC-3472,24.1,46.4,3.2,277.1,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3473,20.7,55.0,4.5,419.9,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3474,14.1,44.3,4.0,345.0,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3475,7.4,91.7,7.6,249.0,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3476,28.4,29.8,1.8,474.2,Deep Sand / Mud Bog Ruts Active
DEFENDER-ATPC-3477,8.6,47.2,4.2,404.0,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3478,14.4,80.2,6.0,126.1,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3479,28.3,58.3,4.0,219.5,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3480,24.5,43.2,3.4,256.5,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3481,26.5,52.8,3.9,184.3,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3482,33.3,49.6,3.2,234.8,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3483,2.9,51.5,5.0,332.7,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3484,37.7,66.8,4.1,314.6,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3485,31.4,86.2,5.9,203.0,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3486,10.5,69.5,6.1,228.3,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3487,4.4,63.0,5.6,141.1,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3488,41.9,53.4,2.7,126.9,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3489,25.6,73.4,5.6,206.6,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3490,16.6,92.4,7.5,219.9,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3491,15.1,78.1,6.3,130.7,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3492,16.4,63.7,5.2,310.0,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3493,34.1,89.5,5.4,282.4,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3494,32.5,71.0,4.9,474.8,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3495,13.9,87.5,6.8,466.6,Optimal Rock Crawl / Grass-Gravel Grip
DEFENDER-ATPC-3496,25.5,33.3,2.5,465.1,Deep Sand / Mud Bog Ruts Active
DEFENDER-ATPC-3497,15.7,22.1,2.3,417.2,Deep Sand / Mud Bog Ruts Active
DEFENDER-ATPC-3498,33.2,29.5,2.2,256.0,Deep Sand / Mud Bog Ruts Active
DEFENDER-ATPC-3499,35.4,63.3,3.9,307.4,Optimal Rock Crawl / Grass-Gravel Grip
