Swap_Session_ID,Chassis_Alignment_Error_mm,Bayonet_Lock_Torque_Nm,Total_Swap_Duration_s,Dielectric_Safety_Score,Swap_Quality_Status
NIO-SWAP4-3272,1.94,73.6,203,99.57,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3273,0.06,77.0,158,99.26,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3274,0.11,76.3,161,99.33,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3275,0.63,72.1,173,99.33,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3276,0.12,77.5,166,99.37,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3277,1.68,73.0,196,99.31,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3278,0.05,72.7,155,99.78,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3279,0.32,73.5,161,99.56,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3280,0.08,78.8,152,99.56,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3281,1.12,74.4,186,99.29,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3282,0.27,78.3,156,99.67,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3283,1.0,86.2,169,99.88,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3284,0.71,73.5,173,99.49,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3285,0.56,75.7,162,99.47,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3286,0.05,75.8,166,99.64,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3287,0.05,70.0,161,99.8,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3288,2.12,71.6,200,99.53,Robotic 3D Vision Re-Scan Required
NIO-SWAP4-3289,0.06,72.4,157,99.99,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3290,0.48,77.7,174,99.96,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3291,0.32,79.1,161,99.4,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3292,0.49,72.6,171,99.32,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3293,0.12,74.7,161,99.98,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3294,1.04,83.8,178,99.71,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3295,0.09,72.2,165,99.73,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3296,1.48,76.0,188,99.65,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3297,0.06,69.9,159,99.59,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3298,0.88,76.8,168,99.49,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3299,0.64,76.5,170,99.73,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3300,0.44,69.3,156,99.53,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3301,0.25,75.0,174,99.29,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3302,1.16,74.9,177,100.0,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3303,0.05,69.0,171,99.75,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3304,0.93,77.2,169,99.67,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3305,0.15,78.0,172,99.66,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3306,1.26,78.8,182,99.31,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3307,0.2,76.8,153,99.85,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3308,0.08,72.5,160,99.26,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3309,0.75,76.7,173,99.4,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3310,0.12,81.2,172,99.63,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3311,0.93,80.3,167,99.77,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3312,2.03,79.1,195,99.91,Robotic 3D Vision Re-Scan Required
NIO-SWAP4-3313,0.94,76.8,182,99.76,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3314,0.05,78.3,152,99.76,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3315,0.35,70.4,169,99.72,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3316,0.53,83.1,163,99.93,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3317,1.99,74.0,190,99.45,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3318,0.42,69.2,168,99.6,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3319,0.1,74.8,167,99.49,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3320,0.87,72.7,176,99.31,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3321,0.23,71.8,159,99.54,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3322,0.84,79.4,171,99.87,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3323,0.11,76.8,160,99.58,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3324,0.05,73.2,167,99.89,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3325,0.27,65.6,175,99.97,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3326,3.33,73.3,219,99.69,Robotic 3D Vision Re-Scan Required
NIO-SWAP4-3327,1.09,74.6,175,99.4,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3328,0.25,74.3,156,99.55,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3329,0.56,81.0,173,99.93,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3330,0.14,73.4,162,99.84,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3331,0.18,75.2,165,99.73,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3332,0.33,77.1,165,99.48,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3333,0.05,72.4,156,99.3,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3334,1.04,72.8,175,99.35,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3335,0.48,73.1,169,99.46,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3336,0.05,74.0,154,99.84,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3337,0.51,74.4,164,99.21,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3338,0.5,74.1,167,99.58,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3339,0.59,76.9,167,99.93,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3340,0.63,78.2,168,99.78,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3341,0.95,71.5,181,99.21,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3342,0.23,70.5,162,99.34,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3343,0.09,70.4,154,99.49,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3344,0.61,79.7,172,99.36,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3345,0.66,73.4,173,99.32,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3346,2.37,76.1,204,99.54,Robotic 3D Vision Re-Scan Required
NIO-SWAP4-3347,0.1,73.2,159,99.99,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3348,1.08,73.2,172,99.27,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3349,0.74,72.1,172,99.8,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3350,0.44,75.0,165,99.7,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3351,0.62,72.0,176,99.55,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3352,0.35,75.9,173,99.27,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3353,0.08,78.7,160,99.57,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3354,0.09,77.3,160,99.31,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3355,1.28,78.9,178,99.55,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3356,0.19,72.9,170,99.59,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3357,0.19,75.5,173,99.42,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3358,0.48,73.5,169,99.24,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3359,0.56,75.8,177,99.55,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3360,0.42,67.9,158,99.62,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3361,0.17,73.6,176,99.93,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3362,0.05,71.6,155,99.26,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3363,0.31,77.6,174,99.7,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3364,0.59,71.5,171,99.37,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3365,0.05,74.5,164,99.32,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3366,0.19,80.2,170,99.85,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3367,0.86,78.3,177,99.23,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3368,0.05,73.4,159,99.49,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3369,0.46,79.8,167,99.7,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3370,1.05,76.6,176,99.66,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3371,1.22,70.6,183,99.31,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3372,1.7,75.7,186,99.57,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3373,1.02,71.9,173,99.35,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3374,1.71,77.8,190,99.28,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3375,1.05,67.8,194,99.93,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3376,0.38,79.5,165,99.76,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3377,1.21,76.7,185,99.25,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3378,0.33,72.6,166,99.54,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3379,0.32,74.3,165,99.31,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3380,0.62,68.6,170,99.52,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3381,0.52,78.9,169,99.62,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3382,0.6,72.2,160,99.82,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3383,0.52,72.4,165,99.9,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3384,0.22,73.1,167,99.99,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3385,1.49,72.2,186,99.52,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3386,0.05,71.0,160,99.7,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3387,0.23,79.7,154,99.53,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3388,0.78,76.4,172,99.23,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3389,1.31,75.7,187,99.96,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3390,0.51,75.5,160,99.66,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3391,1.22,72.6,187,99.42,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3392,0.37,78.2,169,99.95,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3393,1.92,77.3,194,99.54,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3394,0.62,72.0,175,99.71,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3395,0.35,76.2,169,99.97,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3396,0.37,77.4,156,99.73,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3397,0.14,76.8,168,99.87,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3398,0.13,77.3,167,99.47,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3399,0.05,73.9,167,99.81,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3400,0.13,78.1,164,99.22,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3401,0.53,77.2,171,99.32,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3402,0.41,74.9,171,99.71,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3403,0.19,78.8,166,99.73,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3404,0.9,78.1,181,99.7,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3405,0.22,69.1,159,99.68,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3406,1.17,75.6,183,99.78,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3407,0.38,78.1,170,99.78,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3408,0.26,71.7,170,99.77,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3409,0.22,82.3,166,99.59,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3410,1.91,71.9,191,99.23,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3411,0.19,76.9,161,99.24,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3412,0.7,81.3,179,99.75,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3413,0.49,79.8,174,99.77,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3414,3.28,70.5,226,99.51,Robotic 3D Vision Re-Scan Required
NIO-SWAP4-3415,1.35,73.9,189,99.78,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3416,0.32,70.8,170,99.24,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3417,0.58,75.3,174,99.86,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3418,0.29,72.8,172,99.25,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3419,0.21,76.2,163,99.41,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3420,0.57,75.4,163,99.64,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3421,1.81,79.1,201,99.83,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3422,1.25,70.7,189,99.42,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3423,0.22,78.4,161,99.95,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3424,0.19,80.4,165,99.93,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3425,0.39,77.9,174,99.88,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3426,0.21,72.4,160,99.27,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3427,0.11,82.4,170,99.73,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3428,1.14,76.8,181,99.48,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3429,1.41,73.8,188,99.84,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3430,0.05,78.7,168,99.59,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3431,0.1,79.5,162,99.8,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3432,1.26,71.4,188,99.95,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3433,0.28,72.9,150,99.89,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3434,0.43,76.1,176,99.31,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3435,1.45,76.2,178,99.48,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3436,0.94,81.0,181,99.62,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3437,0.5,76.1,175,99.53,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3438,1.39,75.1,186,99.72,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3439,1.16,75.8,163,99.63,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3440,0.62,76.6,177,99.94,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3441,0.14,78.3,159,99.86,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3442,2.08,78.2,186,99.38,Robotic 3D Vision Re-Scan Required
NIO-SWAP4-3443,0.07,79.6,163,99.58,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3444,0.56,80.5,161,99.47,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3445,0.07,82.0,162,99.33,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3446,0.95,76.0,172,99.38,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3447,1.1,75.5,171,99.53,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3448,0.55,71.9,175,99.35,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3449,0.17,79.1,166,99.41,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3450,1.07,74.1,185,99.61,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3451,0.11,72.1,170,99.43,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3452,1.39,69.6,181,99.27,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3453,0.26,80.6,172,99.91,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3454,0.32,74.0,157,99.74,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3455,0.29,76.0,166,99.33,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3456,1.87,76.3,192,99.98,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3457,1.82,75.1,187,99.9,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3458,0.64,76.6,169,99.73,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3459,0.1,74.3,157,99.48,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3460,0.07,73.0,168,99.96,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3461,1.6,80.8,180,99.53,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3462,1.41,68.5,192,99.85,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3463,0.39,76.2,162,99.41,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3464,0.38,69.6,163,99.28,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3465,0.1,75.1,156,99.56,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3466,1.18,76.9,190,99.73,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3467,1.24,75.0,173,99.71,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3468,0.14,77.0,156,99.6,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3469,0.09,80.8,169,99.45,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3470,1.74,71.9,194,99.99,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3471,0.62,74.1,178,99.22,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3472,1.41,77.4,183,99.98,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3473,0.71,73.3,171,99.33,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3474,1.12,77.2,182,99.82,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3475,0.43,73.5,168,99.97,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3476,0.42,75.6,168,99.87,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3477,0.5,75.9,167,99.55,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3478,0.58,73.9,173,99.32,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3479,0.55,74.0,160,99.68,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3480,0.11,76.3,167,99.79,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3481,1.61,80.1,189,99.5,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3482,1.59,74.0,184,99.55,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3483,1.3,78.4,184,99.38,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3484,0.13,71.6,166,99.29,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3485,0.27,75.5,172,99.82,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3486,0.41,69.6,154,99.63,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3487,0.13,77.3,171,99.29,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3488,0.89,73.2,187,99.27,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3489,0.55,78.8,163,99.61,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3490,0.87,71.7,177,99.23,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3491,0.51,73.9,161,99.24,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3492,0.47,73.0,174,99.5,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3493,0.44,70.5,164,99.66,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3494,0.05,78.4,158,99.77,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3495,0.26,71.6,170,99.96,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3496,0.54,75.7,175,99.7,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3497,2.22,76.5,201,99.96,Robotic 3D Vision Re-Scan Required
NIO-SWAP4-3498,0.88,72.7,175,99.61,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3499,0.68,65.6,185,99.5,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3500,0.68,80.4,171,99.89,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3501,0.05,75.9,170,99.9,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3502,0.6,77.0,168,99.99,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3503,0.95,70.9,165,99.94,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3504,1.14,71.6,173,99.82,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3505,1.08,76.9,183,99.62,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3506,0.64,82.5,167,99.52,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3507,0.11,76.6,173,99.86,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3508,0.55,70.1,166,99.69,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3509,1.39,77.7,181,99.32,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3510,0.34,80.2,167,99.9,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3511,0.94,75.2,179,99.74,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3512,1.18,72.1,193,99.88,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3513,0.05,75.8,162,99.65,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3514,0.47,79.5,179,99.76,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3515,0.4,74.3,160,99.75,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3516,0.1,77.8,161,99.51,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3517,0.07,75.6,166,99.67,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3518,1.32,80.3,183,99.86,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3519,1.04,72.1,172,99.59,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3520,0.15,74.7,161,99.37,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3521,0.35,74.5,159,99.44,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3522,0.44,71.8,171,99.67,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3523,1.32,75.9,176,99.61,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3524,0.5,76.8,168,99.96,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3525,0.59,76.5,176,99.51,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3526,0.1,77.2,157,99.51,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3527,0.05,72.3,161,99.93,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3528,0.57,76.5,166,99.38,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3529,0.36,74.0,166,99.58,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3530,0.63,71.4,166,99.85,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3531,0.61,77.0,178,99.79,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3532,0.18,80.4,159,99.49,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3533,0.41,73.7,164,99.35,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3534,0.47,77.9,175,99.6,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3535,1.55,70.1,195,99.62,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3536,1.12,71.9,180,99.4,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3537,1.51,79.7,189,99.96,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3538,0.17,68.3,166,99.79,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3539,0.05,78.2,158,99.26,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3540,1.14,81.7,175,99.77,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3541,0.22,73.5,166,99.85,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3542,0.22,73.5,168,99.78,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3543,0.26,77.7,160,99.44,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3544,0.32,77.0,163,99.45,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3545,0.25,71.6,166,99.66,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3546,0.3,70.9,164,99.25,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3547,0.76,78.9,169,99.61,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3548,0.22,67.6,162,99.76,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3549,0.18,73.9,166,99.82,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3550,0.15,75.4,156,99.93,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3551,0.33,74.0,167,99.47,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3552,0.47,78.0,164,99.25,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3553,1.13,75.8,175,99.81,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3554,0.27,79.5,163,99.36,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3555,0.47,72.2,175,99.42,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3556,0.46,74.8,160,99.21,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3557,0.62,78.9,164,99.89,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3558,0.09,73.5,164,99.94,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3559,0.35,72.0,165,99.39,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3560,0.81,70.4,177,99.82,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3561,0.36,86.3,173,99.27,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3562,0.19,76.1,164,99.56,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3563,1.79,76.2,187,99.63,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3564,0.19,79.1,166,99.67,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3565,0.12,80.7,164,99.95,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3566,0.54,80.1,171,99.88,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3567,0.65,80.2,173,99.3,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3568,0.24,72.8,166,99.47,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3569,0.2,76.9,165,99.54,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3570,0.32,70.1,173,99.56,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3571,0.66,78.1,173,99.48,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3572,0.05,75.3,162,99.93,Sub-3-Minute Automated Swap Completed
NIO-SWAP4-3573,0.08,77.9,159,99.63,Sub-3-Minute Automated Swap Completed
