Brake_Event_ID,Pulse_Frequency_Hz,Valve_Response_Time_ms,Brake_Fluid_Temp_C,Peak_Hydraulic_Pressure_Bar,Module_Health_Status
BOSCH-ABS-4485,19.8,9.61,72.3,80.4,Nominal Fast Response
BOSCH-ABS-4486,14.4,9.5,52.8,99.5,Nominal Fast Response
BOSCH-ABS-4487,26.3,8.82,49.2,104.7,Nominal Fast Response
BOSCH-ABS-4488,25.7,8.88,44.1,113.1,Nominal Fast Response
BOSCH-ABS-4489,22.3,10.34,52.6,86.8,Nominal Fast Response
BOSCH-ABS-4490,16.3,9.8,93.0,114.5,Nominal Fast Response
BOSCH-ABS-4491,21.7,8.7,83.8,99.9,Nominal Fast Response
BOSCH-ABS-4492,20.6,8.84,35.2,86.6,Nominal Fast Response
BOSCH-ABS-4493,23.3,10.21,41.3,179.6,Nominal Fast Response
BOSCH-ABS-4494,12.1,8.82,61.7,89.9,Nominal Fast Response
BOSCH-ABS-4495,19.1,9.51,80.6,150.6,Nominal Fast Response
BOSCH-ABS-4496,17.0,9.46,60.6,159.5,Nominal Fast Response
BOSCH-ABS-4497,18.7,9.55,126.7,93.8,Nominal Fast Response
BOSCH-ABS-4498,17.2,10.61,60.6,150.9,Nominal Fast Response
BOSCH-ABS-4499,22.3,9.84,78.2,142.2,Nominal Fast Response
BOSCH-ABS-4500,26.2,9.7,61.1,151.0,Nominal Fast Response
BOSCH-ABS-4501,18.9,9.5,89.2,87.1,Nominal Fast Response
BOSCH-ABS-4502,22.0,9.75,74.4,114.2,Nominal Fast Response
BOSCH-ABS-4503,13.8,10.37,85.5,104.5,Nominal Fast Response
BOSCH-ABS-4504,17.7,8.99,80.9,101.5,Nominal Fast Response
BOSCH-ABS-4505,24.7,8.8,68.4,183.9,Nominal Fast Response
BOSCH-ABS-4506,13.2,9.58,57.2,173.6,Nominal Fast Response
BOSCH-ABS-4507,26.2,8.94,46.9,176.5,Nominal Fast Response
BOSCH-ABS-4508,15.2,9.21,34.6,102.3,Nominal Fast Response
BOSCH-ABS-4509,16.1,11.67,50.1,91.9,Nominal Fast Response
BOSCH-ABS-4510,22.3,8.67,54.3,150.0,Nominal Fast Response
BOSCH-ABS-4511,12.4,8.78,79.2,165.3,Nominal Fast Response
BOSCH-ABS-4512,20.9,10.86,66.1,128.5,Nominal Fast Response
BOSCH-ABS-4513,12.6,9.89,57.5,88.6,Nominal Fast Response
BOSCH-ABS-4514,16.5,9.17,59.3,95.2,Nominal Fast Response
BOSCH-ABS-4515,22.3,11.28,59.9,135.7,Nominal Fast Response
BOSCH-ABS-4516,18.8,9.62,66.8,84.2,Nominal Fast Response
BOSCH-ABS-4517,27.1,10.08,52.0,160.6,Nominal Fast Response
BOSCH-ABS-4518,23.3,11.51,57.7,83.0,Nominal Fast Response
BOSCH-ABS-4519,16.2,9.06,61.6,82.7,Nominal Fast Response
BOSCH-ABS-4520,24.6,9.85,73.9,129.2,Nominal Fast Response
BOSCH-ABS-4521,17.3,11.57,80.1,107.0,Nominal Fast Response
BOSCH-ABS-4522,14.7,10.12,80.0,92.1,Nominal Fast Response
BOSCH-ABS-4523,17.2,8.97,46.1,122.5,Nominal Fast Response
BOSCH-ABS-4524,17.5,10.05,53.3,87.9,Nominal Fast Response
BOSCH-ABS-4525,25.5,8.81,57.7,132.0,Nominal Fast Response
BOSCH-ABS-4526,20.7,8.51,87.9,96.4,Nominal Fast Response
BOSCH-ABS-4527,20.7,8.58,23.7,121.0,Nominal Fast Response
BOSCH-ABS-4528,13.9,12.26,73.0,160.2,Nominal Fast Response
BOSCH-ABS-4529,19.8,9.17,39.4,100.6,Nominal Fast Response
BOSCH-ABS-4530,24.6,14.36,77.9,145.2,Nominal Fast Response
BOSCH-ABS-4531,14.4,8.83,72.1,148.8,Nominal Fast Response
BOSCH-ABS-4532,15.9,9.19,59.2,186.7,Nominal Fast Response
BOSCH-ABS-4533,20.0,8.58,73.9,156.3,Nominal Fast Response
BOSCH-ABS-4534,21.3,15.12,61.1,175.7,Valve Seat Wear Alert
BOSCH-ABS-4535,17.9,10.94,61.8,91.5,Nominal Fast Response
BOSCH-ABS-4536,18.5,12.18,71.7,174.4,Nominal Fast Response
BOSCH-ABS-4537,22.9,12.2,86.5,129.5,Nominal Fast Response
BOSCH-ABS-4538,16.9,9.32,75.7,86.7,Nominal Fast Response
BOSCH-ABS-4539,18.7,8.53,55.6,118.0,Nominal Fast Response
BOSCH-ABS-4540,23.9,10.44,66.9,135.6,Nominal Fast Response
BOSCH-ABS-4541,15.8,9.11,65.8,178.3,Nominal Fast Response
BOSCH-ABS-4542,19.9,9.98,48.7,134.6,Nominal Fast Response
BOSCH-ABS-4543,12.5,11.42,90.6,128.5,Nominal Fast Response
BOSCH-ABS-4544,14.7,9.68,59.4,175.0,Nominal Fast Response
BOSCH-ABS-4545,14.3,13.99,51.7,175.6,Nominal Fast Response
BOSCH-ABS-4546,17.0,10.05,65.1,118.1,Nominal Fast Response
BOSCH-ABS-4547,17.0,11.34,102.5,103.3,Nominal Fast Response
BOSCH-ABS-4548,27.5,8.51,76.0,172.6,Nominal Fast Response
BOSCH-ABS-4549,19.9,9.49,59.2,159.6,Nominal Fast Response
BOSCH-ABS-4550,20.3,8.8,57.0,136.1,Nominal Fast Response
BOSCH-ABS-4551,20.5,13.78,67.6,130.3,Nominal Fast Response
BOSCH-ABS-4552,19.7,9.43,76.1,108.8,Nominal Fast Response
BOSCH-ABS-4553,22.2,12.9,70.0,144.8,Nominal Fast Response
BOSCH-ABS-4554,22.4,11.98,58.7,161.8,Nominal Fast Response
BOSCH-ABS-4555,26.3,10.19,61.6,157.1,Nominal Fast Response
BOSCH-ABS-4556,12.2,11.86,76.7,122.5,Nominal Fast Response
BOSCH-ABS-4557,24.1,10.51,54.1,93.0,Nominal Fast Response
BOSCH-ABS-4558,18.5,10.47,71.0,145.5,Nominal Fast Response
BOSCH-ABS-4559,17.4,8.98,49.2,83.4,Nominal Fast Response
BOSCH-ABS-4560,21.8,9.72,74.5,86.7,Nominal Fast Response
BOSCH-ABS-4561,20.8,13.33,48.3,150.1,Nominal Fast Response
BOSCH-ABS-4562,23.0,14.56,76.9,138.2,Valve Seat Wear Alert
BOSCH-ABS-4563,27.4,8.83,55.3,156.6,Nominal Fast Response
BOSCH-ABS-4564,14.2,15.11,79.3,113.9,Valve Seat Wear Alert
BOSCH-ABS-4565,25.3,8.92,67.3,100.2,Nominal Fast Response
BOSCH-ABS-4566,20.4,12.42,74.0,188.0,Nominal Fast Response
BOSCH-ABS-4567,22.9,9.2,67.3,117.2,Nominal Fast Response
BOSCH-ABS-4568,25.8,10.82,75.3,188.6,Nominal Fast Response
BOSCH-ABS-4569,15.2,12.12,67.8,105.2,Nominal Fast Response
BOSCH-ABS-4570,13.1,10.09,62.5,135.0,Nominal Fast Response
BOSCH-ABS-4571,14.5,11.81,71.8,109.6,Nominal Fast Response
BOSCH-ABS-4572,18.3,10.53,71.8,124.1,Nominal Fast Response
BOSCH-ABS-4573,17.7,12.54,44.9,173.7,Nominal Fast Response
BOSCH-ABS-4574,18.4,9.91,74.7,174.4,Nominal Fast Response
BOSCH-ABS-4575,14.4,9.14,72.4,169.5,Nominal Fast Response
BOSCH-ABS-4576,24.7,9.84,78.2,162.8,Nominal Fast Response
BOSCH-ABS-4577,19.9,10.33,63.1,149.5,Nominal Fast Response
BOSCH-ABS-4578,20.1,8.51,81.1,99.8,Nominal Fast Response
BOSCH-ABS-4579,12.2,8.54,77.1,101.6,Nominal Fast Response
BOSCH-ABS-4580,19.6,9.16,101.2,132.4,Nominal Fast Response
BOSCH-ABS-4581,23.9,8.7,80.1,87.8,Nominal Fast Response
BOSCH-ABS-4582,13.4,10.03,96.7,143.6,Nominal Fast Response
BOSCH-ABS-4583,25.0,13.44,46.8,157.8,Nominal Fast Response
BOSCH-ABS-4584,25.2,9.92,85.0,160.7,Nominal Fast Response
BOSCH-ABS-4585,16.2,11.55,53.3,113.1,Nominal Fast Response
BOSCH-ABS-4586,24.3,9.17,103.7,100.5,Nominal Fast Response
BOSCH-ABS-4587,14.7,9.95,48.4,90.3,Nominal Fast Response
BOSCH-ABS-4588,25.9,8.85,62.3,95.5,Nominal Fast Response
BOSCH-ABS-4589,23.0,10.23,54.3,170.5,Nominal Fast Response
BOSCH-ABS-4590,18.6,9.89,58.1,182.1,Nominal Fast Response
BOSCH-ABS-4591,23.7,9.3,50.1,129.7,Nominal Fast Response
BOSCH-ABS-4592,20.4,9.15,62.0,174.2,Nominal Fast Response
BOSCH-ABS-4593,12.3,9.01,76.0,164.4,Nominal Fast Response
BOSCH-ABS-4594,19.6,9.22,72.5,132.7,Nominal Fast Response
BOSCH-ABS-4595,19.1,9.03,39.4,148.6,Nominal Fast Response
BOSCH-ABS-4596,23.5,13.33,54.7,162.8,Nominal Fast Response
BOSCH-ABS-4597,17.3,9.06,44.6,184.0,Nominal Fast Response
BOSCH-ABS-4598,13.8,10.4,53.2,175.2,Nominal Fast Response
BOSCH-ABS-4599,23.1,8.97,60.8,131.5,Nominal Fast Response
BOSCH-ABS-4600,18.0,10.43,50.8,80.5,Nominal Fast Response
BOSCH-ABS-4601,13.2,9.55,92.2,139.3,Nominal Fast Response
BOSCH-ABS-4602,21.8,8.71,70.3,86.8,Nominal Fast Response
BOSCH-ABS-4603,12.5,9.99,85.0,92.0,Nominal Fast Response
BOSCH-ABS-4604,18.7,9.77,32.2,179.0,Nominal Fast Response
BOSCH-ABS-4605,25.5,9.13,83.3,114.5,Nominal Fast Response
BOSCH-ABS-4606,21.5,9.05,37.1,189.9,Nominal Fast Response
BOSCH-ABS-4607,20.4,9.64,42.1,156.1,Nominal Fast Response
BOSCH-ABS-4608,12.8,8.53,57.4,178.9,Nominal Fast Response
BOSCH-ABS-4609,25.7,9.94,60.1,142.4,Nominal Fast Response
BOSCH-ABS-4610,27.0,9.22,77.4,159.6,Nominal Fast Response
BOSCH-ABS-4611,19.5,9.62,60.0,126.8,Nominal Fast Response
BOSCH-ABS-4612,16.6,9.87,85.9,189.5,Nominal Fast Response
BOSCH-ABS-4613,24.0,12.53,64.7,135.4,Nominal Fast Response
BOSCH-ABS-4614,20.0,9.06,62.1,129.2,Nominal Fast Response
BOSCH-ABS-4615,15.1,10.42,87.4,139.2,Nominal Fast Response
BOSCH-ABS-4616,27.8,9.15,54.0,160.6,Nominal Fast Response
BOSCH-ABS-4617,27.9,9.85,72.4,145.7,Nominal Fast Response
BOSCH-ABS-4618,26.9,15.27,66.7,123.2,Valve Seat Wear Alert
BOSCH-ABS-4619,19.7,12.36,39.3,95.5,Nominal Fast Response
BOSCH-ABS-4620,27.6,10.5,64.7,186.0,Nominal Fast Response
BOSCH-ABS-4621,14.2,10.16,66.4,176.1,Nominal Fast Response
BOSCH-ABS-4622,17.1,10.92,37.6,177.9,Nominal Fast Response
BOSCH-ABS-4623,17.2,8.73,70.4,98.8,Nominal Fast Response
BOSCH-ABS-4624,16.8,14.6,57.4,148.7,Valve Seat Wear Alert
BOSCH-ABS-4625,24.5,12.9,85.2,87.4,Nominal Fast Response
BOSCH-ABS-4626,22.6,12.81,65.7,111.9,Nominal Fast Response
BOSCH-ABS-4627,27.1,10.75,52.1,96.0,Nominal Fast Response
BOSCH-ABS-4628,21.7,9.87,56.8,178.7,Nominal Fast Response
BOSCH-ABS-4629,25.7,10.47,61.8,130.4,Nominal Fast Response
BOSCH-ABS-4630,15.5,9.01,45.2,163.2,Nominal Fast Response
BOSCH-ABS-4631,21.6,8.67,62.9,104.0,Nominal Fast Response
BOSCH-ABS-4632,15.9,10.46,83.8,187.1,Nominal Fast Response
BOSCH-ABS-4633,12.6,9.39,58.9,178.3,Nominal Fast Response
BOSCH-ABS-4634,19.1,8.8,59.4,133.2,Nominal Fast Response
BOSCH-ABS-4635,17.3,9.31,49.3,84.5,Nominal Fast Response
BOSCH-ABS-4636,27.1,8.91,64.4,127.6,Nominal Fast Response
BOSCH-ABS-4637,27.7,9.38,61.7,89.5,Nominal Fast Response
BOSCH-ABS-4638,26.0,8.59,63.3,149.4,Nominal Fast Response
BOSCH-ABS-4639,22.7,9.49,82.9,152.9,Nominal Fast Response
BOSCH-ABS-4640,26.5,14.14,68.3,141.7,Nominal Fast Response
BOSCH-ABS-4641,15.1,15.42,83.7,142.2,Valve Seat Wear Alert
BOSCH-ABS-4642,12.5,10.19,52.6,160.9,Nominal Fast Response
BOSCH-ABS-4643,21.4,10.87,63.8,187.2,Nominal Fast Response
BOSCH-ABS-4644,18.8,9.49,59.0,102.9,Nominal Fast Response
BOSCH-ABS-4645,13.8,9.37,46.2,89.9,Nominal Fast Response
BOSCH-ABS-4646,13.1,19.99,82.8,118.1,Valve Seat Wear Alert
BOSCH-ABS-4647,25.3,8.86,50.6,84.2,Nominal Fast Response
BOSCH-ABS-4648,20.0,8.98,65.5,163.1,Nominal Fast Response
BOSCH-ABS-4649,15.1,18.88,87.6,170.6,Valve Seat Wear Alert
BOSCH-ABS-4650,17.8,10.73,58.1,155.4,Nominal Fast Response
BOSCH-ABS-4651,21.6,10.26,87.8,112.2,Nominal Fast Response
BOSCH-ABS-4652,24.7,11.07,49.7,93.0,Nominal Fast Response
BOSCH-ABS-4653,23.6,9.25,88.2,161.3,Nominal Fast Response
BOSCH-ABS-4654,16.3,11.92,56.1,178.2,Nominal Fast Response
BOSCH-ABS-4655,20.2,8.6,63.6,154.2,Nominal Fast Response
BOSCH-ABS-4656,24.9,9.11,52.2,86.8,Nominal Fast Response
BOSCH-ABS-4657,20.0,9.99,37.8,187.2,Nominal Fast Response
BOSCH-ABS-4658,24.4,8.71,70.7,156.0,Nominal Fast Response
BOSCH-ABS-4659,21.2,13.44,62.8,132.4,Nominal Fast Response
BOSCH-ABS-4660,23.8,9.81,74.5,181.5,Nominal Fast Response
BOSCH-ABS-4661,22.8,10.41,98.0,175.8,Nominal Fast Response
BOSCH-ABS-4662,20.1,16.42,52.1,85.7,Valve Seat Wear Alert
BOSCH-ABS-4663,19.2,8.71,60.5,154.0,Nominal Fast Response
BOSCH-ABS-4664,22.2,11.7,71.0,176.6,Nominal Fast Response
BOSCH-ABS-4665,17.2,11.68,66.8,92.5,Nominal Fast Response
BOSCH-ABS-4666,24.7,8.73,64.7,93.2,Nominal Fast Response
BOSCH-ABS-4667,22.1,9.19,104.9,181.3,Nominal Fast Response
BOSCH-ABS-4668,21.3,8.72,81.4,172.6,Nominal Fast Response
BOSCH-ABS-4669,20.5,9.33,54.0,173.5,Nominal Fast Response
BOSCH-ABS-4670,25.5,10.42,63.1,126.0,Nominal Fast Response
BOSCH-ABS-4671,13.2,9.12,47.1,182.4,Nominal Fast Response
BOSCH-ABS-4672,19.3,12.91,96.5,100.5,Valve Seat Wear Alert
BOSCH-ABS-4673,12.2,12.94,48.7,93.8,Nominal Fast Response
BOSCH-ABS-4674,23.2,10.31,81.5,132.3,Nominal Fast Response
BOSCH-ABS-4675,20.5,10.58,76.0,176.2,Nominal Fast Response
BOSCH-ABS-4676,20.2,8.78,74.4,138.1,Nominal Fast Response
BOSCH-ABS-4677,13.4,10.09,57.3,168.2,Nominal Fast Response
BOSCH-ABS-4678,17.5,9.73,71.5,146.0,Nominal Fast Response
BOSCH-ABS-4679,16.5,11.48,64.8,161.7,Nominal Fast Response
BOSCH-ABS-4680,18.6,10.41,78.6,187.9,Nominal Fast Response
BOSCH-ABS-4681,19.2,10.46,43.4,183.5,Nominal Fast Response
BOSCH-ABS-4682,14.6,10.62,64.6,172.5,Nominal Fast Response
BOSCH-ABS-4683,20.0,12.18,88.5,99.6,Nominal Fast Response
BOSCH-ABS-4684,25.5,8.76,98.2,122.6,Nominal Fast Response
BOSCH-ABS-4685,19.6,10.16,68.1,100.0,Nominal Fast Response
BOSCH-ABS-4686,27.9,11.13,57.6,105.4,Nominal Fast Response
BOSCH-ABS-4687,17.0,8.82,45.4,174.1,Nominal Fast Response
BOSCH-ABS-4688,15.0,8.91,46.7,126.2,Nominal Fast Response
BOSCH-ABS-4689,19.3,12.76,76.7,106.1,Nominal Fast Response
BOSCH-ABS-4690,16.4,9.23,61.5,181.0,Nominal Fast Response
BOSCH-ABS-4691,26.3,9.78,50.1,95.4,Nominal Fast Response
BOSCH-ABS-4692,17.4,10.43,65.4,161.9,Nominal Fast Response
BOSCH-ABS-4693,12.2,8.91,68.2,92.0,Nominal Fast Response
BOSCH-ABS-4694,25.5,9.1,53.8,116.7,Nominal Fast Response
BOSCH-ABS-4695,18.6,14.88,70.4,180.3,Valve Seat Wear Alert
BOSCH-ABS-4696,14.2,8.93,40.8,177.5,Nominal Fast Response
BOSCH-ABS-4697,23.1,8.74,54.1,189.2,Nominal Fast Response
BOSCH-ABS-4698,23.1,8.94,56.1,88.3,Nominal Fast Response
BOSCH-ABS-4699,21.2,8.74,57.4,107.7,Nominal Fast Response
BOSCH-ABS-4700,26.6,14.52,51.4,135.0,Valve Seat Wear Alert
BOSCH-ABS-4701,18.2,9.32,79.6,122.4,Nominal Fast Response
BOSCH-ABS-4702,14.5,15.71,92.2,88.5,Valve Seat Wear Alert
BOSCH-ABS-4703,16.0,8.79,55.6,189.8,Nominal Fast Response
BOSCH-ABS-4704,19.7,10.08,59.2,89.3,Nominal Fast Response
BOSCH-ABS-4705,15.9,8.63,49.3,157.1,Nominal Fast Response
BOSCH-ABS-4706,19.4,10.19,54.4,89.0,Nominal Fast Response
BOSCH-ABS-4707,20.3,12.38,40.5,169.9,Nominal Fast Response
BOSCH-ABS-4708,20.8,8.53,58.3,126.6,Nominal Fast Response
BOSCH-ABS-4709,15.6,8.82,71.7,170.2,Nominal Fast Response
BOSCH-ABS-4710,15.1,8.8,65.1,83.3,Nominal Fast Response
BOSCH-ABS-4711,17.0,10.19,74.8,133.4,Nominal Fast Response
BOSCH-ABS-4712,23.8,9.57,63.4,90.2,Nominal Fast Response
BOSCH-ABS-4713,23.7,11.7,50.1,122.2,Nominal Fast Response
BOSCH-ABS-4714,28.0,9.64,64.2,187.3,Nominal Fast Response
BOSCH-ABS-4715,18.8,9.93,68.1,100.5,Nominal Fast Response
BOSCH-ABS-4716,18.3,8.99,39.5,178.1,Nominal Fast Response
BOSCH-ABS-4717,21.6,9.13,58.7,141.7,Nominal Fast Response
BOSCH-ABS-4718,24.0,9.16,66.2,83.2,Nominal Fast Response
BOSCH-ABS-4719,24.3,8.75,75.5,110.6,Nominal Fast Response
BOSCH-ABS-4720,23.4,9.83,64.3,106.3,Nominal Fast Response
BOSCH-ABS-4721,17.8,9.64,82.7,130.7,Nominal Fast Response
BOSCH-ABS-4722,19.8,8.82,47.9,85.6,Nominal Fast Response
BOSCH-ABS-4723,18.6,10.94,95.6,188.7,Nominal Fast Response
BOSCH-ABS-4724,24.6,12.38,69.0,123.2,Nominal Fast Response
BOSCH-ABS-4725,14.7,9.25,47.1,152.9,Nominal Fast Response
BOSCH-ABS-4726,17.0,8.87,77.4,86.2,Nominal Fast Response
BOSCH-ABS-4727,21.8,10.22,88.8,187.0,Nominal Fast Response
BOSCH-ABS-4728,17.3,12.67,70.7,119.2,Nominal Fast Response
BOSCH-ABS-4729,13.7,10.18,60.1,153.7,Nominal Fast Response
BOSCH-ABS-4730,17.3,10.88,36.7,131.3,Nominal Fast Response
BOSCH-ABS-4731,27.7,10.76,66.3,94.7,Nominal Fast Response
BOSCH-ABS-4732,18.4,11.3,65.1,148.0,Nominal Fast Response
BOSCH-ABS-4733,19.6,11.62,67.7,180.7,Nominal Fast Response
BOSCH-ABS-4734,13.5,9.36,94.9,101.6,Nominal Fast Response
BOSCH-ABS-4735,17.7,9.09,63.6,97.2,Nominal Fast Response
BOSCH-ABS-4736,27.8,11.67,50.3,162.4,Nominal Fast Response
BOSCH-ABS-4737,12.4,8.7,77.0,118.4,Nominal Fast Response
BOSCH-ABS-4738,23.4,8.64,79.7,179.1,Nominal Fast Response
BOSCH-ABS-4739,12.1,9.86,81.2,186.1,Nominal Fast Response
BOSCH-ABS-4740,23.5,8.78,55.3,184.7,Nominal Fast Response
BOSCH-ABS-4741,16.8,9.76,62.2,157.8,Nominal Fast Response
BOSCH-ABS-4742,24.5,8.82,83.0,84.6,Nominal Fast Response
BOSCH-ABS-4743,20.1,9.35,61.3,140.4,Nominal Fast Response
BOSCH-ABS-4744,20.1,9.71,33.5,125.8,Nominal Fast Response
BOSCH-ABS-4745,19.3,9.44,73.2,124.3,Nominal Fast Response
BOSCH-ABS-4746,23.1,14.59,70.7,151.3,Valve Seat Wear Alert
BOSCH-ABS-4747,27.4,10.71,68.9,153.4,Nominal Fast Response
BOSCH-ABS-4748,16.9,10.95,60.0,178.9,Nominal Fast Response
BOSCH-ABS-4749,27.4,9.66,79.2,152.1,Nominal Fast Response
BOSCH-ABS-4750,26.8,11.99,65.7,151.3,Nominal Fast Response
BOSCH-ABS-4751,23.9,8.5,62.1,143.1,Nominal Fast Response
BOSCH-ABS-4752,16.3,19.08,69.1,118.7,Valve Seat Wear Alert
BOSCH-ABS-4753,21.4,10.03,83.4,178.8,Nominal Fast Response
BOSCH-ABS-4754,15.1,9.93,46.3,143.1,Nominal Fast Response
BOSCH-ABS-4755,25.2,9.58,64.2,120.8,Nominal Fast Response
BOSCH-ABS-4756,22.8,8.6,51.3,120.2,Nominal Fast Response
BOSCH-ABS-4757,19.3,9.03,80.2,188.0,Nominal Fast Response
BOSCH-ABS-4758,19.5,8.91,37.6,152.4,Nominal Fast Response
BOSCH-ABS-4759,23.9,10.34,52.5,80.3,Nominal Fast Response
BOSCH-ABS-4760,21.6,10.43,50.1,113.1,Nominal Fast Response
BOSCH-ABS-4761,25.3,10.76,77.2,183.6,Nominal Fast Response
BOSCH-ABS-4762,15.0,12.19,62.2,152.8,Nominal Fast Response
BOSCH-ABS-4763,15.8,11.85,44.5,155.8,Nominal Fast Response
BOSCH-ABS-4764,16.2,8.8,46.4,177.2,Nominal Fast Response
BOSCH-ABS-4765,15.2,12.92,83.2,168.0,Nominal Fast Response
BOSCH-ABS-4766,21.9,9.03,56.7,163.0,Nominal Fast Response
BOSCH-ABS-4767,13.0,9.5,77.7,85.2,Nominal Fast Response
BOSCH-ABS-4768,20.1,8.91,63.0,134.4,Nominal Fast Response
BOSCH-ABS-4769,26.2,10.9,50.3,85.3,Nominal Fast Response
BOSCH-ABS-4770,21.6,9.81,55.8,147.5,Nominal Fast Response
BOSCH-ABS-4771,16.8,11.09,67.7,108.9,Nominal Fast Response
BOSCH-ABS-4772,25.6,9.24,52.2,173.7,Nominal Fast Response
BOSCH-ABS-4773,25.8,8.66,60.1,187.4,Nominal Fast Response
BOSCH-ABS-4774,22.4,14.29,38.4,180.1,Nominal Fast Response
BOSCH-ABS-4775,21.1,9.05,19.4,96.1,Nominal Fast Response
BOSCH-ABS-4776,17.7,8.61,78.9,104.5,Nominal Fast Response
BOSCH-ABS-4777,12.2,8.71,52.5,108.4,Nominal Fast Response
BOSCH-ABS-4778,19.8,10.29,70.3,143.8,Nominal Fast Response
BOSCH-ABS-4779,17.1,9.15,72.1,163.5,Nominal Fast Response
BOSCH-ABS-4780,22.7,11.63,64.0,162.8,Nominal Fast Response
BOSCH-ABS-4781,27.7,11.33,79.7,150.0,Nominal Fast Response
BOSCH-ABS-4782,27.8,9.48,47.7,143.8,Nominal Fast Response
BOSCH-ABS-4783,15.8,9.9,68.6,148.1,Nominal Fast Response
BOSCH-ABS-4784,16.6,8.52,59.6,140.9,Nominal Fast Response
BOSCH-ABS-4785,23.4,9.65,70.6,187.4,Nominal Fast Response
BOSCH-ABS-4786,18.0,10.18,56.3,157.1,Nominal Fast Response
BOSCH-ABS-4787,16.6,12.16,79.7,97.2,Nominal Fast Response
BOSCH-ABS-4788,21.0,10.63,71.9,91.9,Nominal Fast Response
BOSCH-ABS-4789,17.2,9.4,80.5,145.6,Nominal Fast Response
BOSCH-ABS-4790,18.6,8.58,58.5,173.9,Nominal Fast Response
BOSCH-ABS-4791,12.7,9.55,64.3,167.5,Nominal Fast Response
BOSCH-ABS-4792,17.7,9.98,54.0,122.0,Nominal Fast Response
BOSCH-ABS-4793,16.5,10.64,78.5,163.9,Nominal Fast Response
BOSCH-ABS-4794,12.8,9.24,60.5,175.2,Nominal Fast Response
BOSCH-ABS-4795,25.1,9.9,67.0,188.0,Nominal Fast Response
BOSCH-ABS-4796,18.5,8.54,74.3,87.2,Nominal Fast Response
BOSCH-ABS-4797,20.5,10.67,73.5,96.1,Nominal Fast Response
BOSCH-ABS-4798,24.0,11.74,102.1,149.4,Nominal Fast Response
BOSCH-ABS-4799,25.0,13.22,74.7,153.8,Nominal Fast Response
