Brake_Stop_ID,Rotor_Surface_Temp_C,Caliper_Clamping_Force_kN,Carbon_Oxidation_Loss_mg,Brake_Pad_Wear_Microns,Rotor_Health
BREMBO-CCM-3363,602.1,62.3,1.36,7.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3364,527.7,60.9,0.79,7.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3365,696.6,41.0,3.58,6.4,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3366,304.5,50.3,0.41,5.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3367,955.2,37.3,28.0,9.5,High Thermal Oxidation / Service Flag
BREMBO-CCM-3368,434.3,39.6,0.27,5.3,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3369,265.4,64.0,0.2,6.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3370,892.2,15.1,20.55,6.6,High Thermal Oxidation / Service Flag
BREMBO-CCM-3371,867.2,22.6,16.77,7.3,High Thermal Oxidation / Service Flag
BREMBO-CCM-3372,689.6,45.2,3.25,7.7,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3373,699.6,64.9,4.82,7.9,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3374,300.9,24.8,0.2,2.9,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3375,662.1,57.0,2.88,8.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3376,423.1,38.4,1.21,4.9,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3377,771.5,62.1,7.05,9.5,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3378,372.7,19.1,0.2,3.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3379,819.5,56.2,11.86,9.3,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3380,608.8,28.3,1.29,5.3,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3381,250.6,20.1,0.2,2.2,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3382,778.1,32.0,7.85,7.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3383,863.7,47.2,17.01,9.3,High Thermal Oxidation / Service Flag
BREMBO-CCM-3384,471.1,63.2,0.2,6.4,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3385,421.5,38.5,0.2,5.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3386,787.6,41.0,9.32,7.7,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3387,532.4,38.6,0.52,5.3,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3388,527.4,18.3,0.94,4.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3389,955.1,46.2,28.0,9.7,High Thermal Oxidation / Service Flag
BREMBO-CCM-3390,412.3,16.7,1.09,4.5,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3391,711.4,46.0,4.49,8.2,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3392,709.8,19.6,4.61,5.4,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3393,835.9,60.4,12.44,9.4,High Thermal Oxidation / Service Flag
BREMBO-CCM-3394,949.8,51.7,28.0,10.8,High Thermal Oxidation / Service Flag
BREMBO-CCM-3395,915.9,54.1,24.95,9.6,High Thermal Oxidation / Service Flag
BREMBO-CCM-3396,437.1,53.8,0.57,6.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3397,313.1,52.5,0.2,5.8,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3398,305.1,28.9,0.21,4.2,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3399,888.0,47.5,19.71,8.9,High Thermal Oxidation / Service Flag
BREMBO-CCM-3400,737.7,15.6,5.76,5.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3401,268.2,32.1,0.2,4.4,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3402,526.3,30.3,1.33,6.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3403,591.3,24.0,2.35,6.2,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3404,700.8,54.2,3.44,8.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3405,772.1,28.5,7.06,7.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3406,704.8,43.2,3.76,7.7,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3407,584.7,26.0,1.37,5.2,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3408,307.8,49.7,0.2,5.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3409,831.4,35.3,12.26,8.8,High Thermal Oxidation / Service Flag
BREMBO-CCM-3410,759.5,29.8,7.34,6.9,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3411,792.4,22.4,9.0,6.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3412,820.1,64.5,11.35,10.8,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3413,397.9,43.6,0.76,5.8,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3414,563.4,62.7,1.26,7.2,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3415,479.1,32.3,1.1,5.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3416,760.2,41.1,6.59,7.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3417,319.3,16.8,0.39,2.7,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3418,926.1,40.1,27.38,8.2,High Thermal Oxidation / Service Flag
BREMBO-CCM-3419,399.9,19.6,0.65,4.2,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3420,446.4,44.7,0.4,6.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3421,830.2,27.6,12.08,7.4,High Thermal Oxidation / Service Flag
BREMBO-CCM-3422,582.1,31.0,1.35,5.3,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3423,816.3,52.0,10.75,8.9,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3424,476.3,57.8,0.21,7.5,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3425,884.8,51.2,19.27,9.3,High Thermal Oxidation / Service Flag
BREMBO-CCM-3426,315.5,39.7,0.31,5.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3427,588.9,27.9,2.04,5.9,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3428,931.2,27.3,27.66,8.1,High Thermal Oxidation / Service Flag
BREMBO-CCM-3429,894.0,41.0,20.95,8.4,High Thermal Oxidation / Service Flag
BREMBO-CCM-3430,603.7,40.2,2.04,6.2,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3431,914.5,62.3,24.72,9.8,High Thermal Oxidation / Service Flag
BREMBO-CCM-3432,948.7,26.1,28.0,8.6,High Thermal Oxidation / Service Flag
BREMBO-CCM-3433,448.8,37.2,0.88,5.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3434,858.7,36.8,15.01,8.1,High Thermal Oxidation / Service Flag
BREMBO-CCM-3435,739.1,33.0,5.62,7.5,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3436,398.1,22.0,0.49,3.8,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3437,717.4,18.3,4.78,6.4,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3438,365.9,50.5,0.35,5.8,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3439,439.7,63.2,0.71,6.4,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3440,845.5,55.4,13.94,9.8,High Thermal Oxidation / Service Flag
BREMBO-CCM-3441,794.8,46.6,9.17,8.3,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3442,488.1,47.9,0.73,6.3,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3443,565.4,16.8,0.98,4.9,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3444,311.7,32.9,0.2,4.2,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3445,470.8,43.9,0.5,7.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3446,280.0,35.8,0.2,4.3,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3447,261.5,22.9,0.51,3.5,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3448,947.4,63.3,28.0,10.5,High Thermal Oxidation / Service Flag
BREMBO-CCM-3449,410.2,46.8,0.2,5.9,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3450,461.3,20.5,0.2,3.7,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3451,357.6,18.2,0.2,3.7,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3452,272.1,45.4,0.43,4.7,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3453,482.2,40.0,0.91,5.3,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3454,903.7,41.2,22.74,8.5,High Thermal Oxidation / Service Flag
BREMBO-CCM-3455,811.3,18.4,10.75,7.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3456,715.6,22.7,5.17,6.7,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3457,720.8,63.0,4.09,8.4,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3458,388.7,29.6,0.2,4.5,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3459,475.8,17.3,0.42,4.9,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3460,827.0,28.3,12.39,7.1,High Thermal Oxidation / Service Flag
BREMBO-CCM-3461,384.0,37.1,0.2,5.5,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3462,604.4,35.2,1.78,5.8,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3463,869.9,41.0,17.05,8.9,High Thermal Oxidation / Service Flag
BREMBO-CCM-3464,616.2,36.3,2.88,6.8,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3465,649.9,58.1,2.07,8.2,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3466,843.0,47.9,13.6,8.1,High Thermal Oxidation / Service Flag
BREMBO-CCM-3467,810.9,34.9,10.44,8.4,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3468,365.8,24.9,0.65,4.2,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3469,576.1,16.8,1.58,5.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3470,322.2,61.3,0.37,6.5,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3471,851.4,56.2,14.48,9.7,High Thermal Oxidation / Service Flag
BREMBO-CCM-3472,563.3,36.3,1.21,6.9,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3473,320.7,27.5,0.4,3.4,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3474,563.4,41.0,1.04,6.7,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3475,725.2,46.8,5.38,8.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3476,871.5,41.3,17.26,9.6,High Thermal Oxidation / Service Flag
BREMBO-CCM-3477,969.6,64.1,28.0,10.6,High Thermal Oxidation / Service Flag
BREMBO-CCM-3478,307.0,15.7,0.38,3.5,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3479,743.5,39.8,5.94,8.2,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3480,883.4,33.6,19.28,7.5,High Thermal Oxidation / Service Flag
BREMBO-CCM-3481,943.9,34.4,28.0,7.7,High Thermal Oxidation / Service Flag
BREMBO-CCM-3482,534.1,54.2,0.75,7.3,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3483,841.0,27.1,12.43,7.2,High Thermal Oxidation / Service Flag
BREMBO-CCM-3484,463.6,45.7,0.78,6.5,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3485,585.0,17.1,1.41,5.2,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3486,459.1,19.2,1.16,4.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3487,672.4,28.0,2.78,5.8,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3488,525.9,61.5,0.95,7.2,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3489,802.9,60.2,9.32,10.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3490,397.5,62.3,0.2,6.4,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3491,542.6,35.4,0.67,6.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3492,737.5,15.3,6.1,5.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3493,711.8,53.1,4.56,8.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3494,772.9,56.2,7.7,8.8,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3495,634.3,19.9,2.18,4.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3496,473.5,57.9,0.62,7.5,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3497,351.4,57.5,0.66,5.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3498,295.1,18.3,0.2,2.8,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3499,900.9,24.2,22.63,6.9,High Thermal Oxidation / Service Flag
BREMBO-CCM-3500,681.8,18.0,3.87,5.5,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3501,798.6,57.9,9.48,9.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3502,434.7,59.1,0.54,6.3,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3503,978.0,44.7,28.0,9.1,High Thermal Oxidation / Service Flag
BREMBO-CCM-3504,365.8,43.9,0.52,5.8,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3505,419.8,55.6,0.51,6.4,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3506,608.8,58.7,1.85,8.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3507,391.0,37.0,0.22,4.9,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3508,268.3,18.7,0.38,3.7,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3509,395.6,40.8,0.65,4.8,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3510,979.1,24.9,28.0,7.7,High Thermal Oxidation / Service Flag
BREMBO-CCM-3511,559.3,52.5,1.33,7.2,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3512,906.5,60.0,22.37,10.1,High Thermal Oxidation / Service Flag
BREMBO-CCM-3513,531.9,27.3,1.0,3.8,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3514,518.8,42.7,0.61,5.3,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3515,355.8,50.0,0.25,4.9,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3516,436.3,56.0,0.55,6.8,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3517,681.4,37.1,3.91,7.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3518,696.1,22.8,3.99,5.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3519,478.6,52.2,1.0,6.8,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3520,507.2,18.0,1.44,4.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3521,551.9,22.5,1.56,4.2,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3522,656.3,37.1,2.37,6.7,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3523,891.7,33.5,20.07,7.4,High Thermal Oxidation / Service Flag
BREMBO-CCM-3524,972.4,23.9,28.0,8.0,High Thermal Oxidation / Service Flag
BREMBO-CCM-3525,610.2,56.2,1.65,7.9,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3526,344.2,18.6,0.2,3.4,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3527,718.1,19.7,4.59,6.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3528,828.0,42.8,12.2,8.4,High Thermal Oxidation / Service Flag
BREMBO-CCM-3529,703.7,32.1,4.57,6.8,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3530,708.9,59.8,4.68,8.4,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3531,470.3,64.4,0.64,8.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3532,579.8,34.6,1.63,5.9,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3533,859.4,50.2,16.13,9.1,High Thermal Oxidation / Service Flag
BREMBO-CCM-3534,744.3,23.0,6.29,6.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3535,511.7,58.0,0.63,7.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3536,553.0,43.5,0.47,6.3,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3537,844.7,56.3,14.0,9.5,High Thermal Oxidation / Service Flag
BREMBO-CCM-3538,264.6,42.2,0.41,4.8,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3539,648.4,53.4,2.51,7.5,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3540,495.5,41.4,0.2,5.7,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3541,573.1,18.7,1.25,5.4,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3542,495.5,40.8,0.95,6.8,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3543,737.7,44.2,5.56,7.5,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3544,830.6,61.4,12.4,10.0,High Thermal Oxidation / Service Flag
BREMBO-CCM-3545,619.9,48.1,2.28,7.2,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3546,788.0,29.3,8.61,6.7,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3547,861.3,57.8,15.07,9.6,High Thermal Oxidation / Service Flag
BREMBO-CCM-3548,808.0,44.2,10.29,8.9,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3549,881.6,28.0,17.91,7.2,High Thermal Oxidation / Service Flag
BREMBO-CCM-3550,616.8,21.6,2.23,5.7,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3551,718.6,19.2,4.83,6.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3552,529.1,26.3,0.88,5.3,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3553,694.4,42.9,4.18,7.4,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3554,810.3,34.5,10.11,8.2,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3555,513.1,64.9,0.81,7.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3556,269.0,54.1,0.2,4.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3557,266.8,28.8,0.5,3.3,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3558,531.9,62.3,0.94,8.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3559,435.4,32.0,0.72,4.8,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3560,287.2,27.1,0.33,5.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3561,949.4,31.6,28.0,8.7,High Thermal Oxidation / Service Flag
BREMBO-CCM-3562,890.0,44.6,20.74,8.2,High Thermal Oxidation / Service Flag
BREMBO-CCM-3563,441.6,31.6,0.2,5.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3564,382.9,41.6,0.36,5.4,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3565,789.8,42.8,8.34,8.9,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3566,593.0,19.6,1.82,5.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3567,269.4,32.1,1.1,3.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3568,726.9,46.6,4.53,7.8,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3569,360.0,57.5,0.2,6.3,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3570,585.1,31.9,1.8,5.2,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3571,516.0,31.9,1.58,5.5,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3572,448.6,17.3,0.2,3.8,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3573,632.9,59.7,1.97,7.5,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3574,970.2,17.8,28.0,7.6,High Thermal Oxidation / Service Flag
BREMBO-CCM-3575,672.3,38.8,3.74,6.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3576,931.4,44.5,28.0,9.8,High Thermal Oxidation / Service Flag
BREMBO-CCM-3577,782.7,15.7,8.29,6.3,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3578,258.5,45.3,0.2,5.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3579,562.5,15.6,0.92,4.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3580,442.1,34.8,1.18,4.4,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3581,284.1,30.1,0.2,4.5,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3582,342.3,63.9,0.71,7.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3583,806.2,43.1,10.04,7.5,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3584,261.5,19.8,0.24,3.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3585,445.8,46.1,0.37,5.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3586,648.3,43.5,2.56,7.5,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3587,273.5,32.4,0.76,3.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3588,264.0,41.7,0.2,4.9,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3589,586.3,32.6,1.22,5.8,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3590,459.0,31.7,0.27,5.5,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3591,952.2,45.1,28.0,9.7,High Thermal Oxidation / Service Flag
BREMBO-CCM-3592,946.7,24.9,28.0,8.4,High Thermal Oxidation / Service Flag
BREMBO-CCM-3593,463.0,29.7,1.12,6.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3594,271.2,52.8,0.2,5.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3595,888.5,33.7,20.02,7.6,High Thermal Oxidation / Service Flag
BREMBO-CCM-3596,559.3,31.2,1.2,5.8,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3597,646.1,48.4,3.08,7.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3598,917.6,58.1,25.68,9.6,High Thermal Oxidation / Service Flag
BREMBO-CCM-3599,707.4,57.5,4.62,8.8,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3600,481.9,32.9,0.64,5.7,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3601,845.9,21.5,14.1,6.7,High Thermal Oxidation / Service Flag
BREMBO-CCM-3602,598.3,17.2,1.84,4.7,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3603,452.4,30.0,0.47,4.4,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3604,648.9,18.9,2.76,4.9,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3605,703.8,19.5,4.57,6.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3606,841.0,15.3,13.53,6.7,High Thermal Oxidation / Service Flag
BREMBO-CCM-3607,365.7,53.3,0.2,5.9,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3608,745.8,63.0,5.6,9.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3609,936.8,45.6,28.0,7.5,High Thermal Oxidation / Service Flag
BREMBO-CCM-3610,967.3,23.5,28.0,7.2,High Thermal Oxidation / Service Flag
BREMBO-CCM-3611,667.9,50.6,3.27,7.9,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3612,377.0,23.8,0.74,4.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3613,839.6,52.7,13.65,9.1,High Thermal Oxidation / Service Flag
BREMBO-CCM-3614,372.8,55.1,0.2,6.5,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3615,931.1,60.3,28.0,10.0,High Thermal Oxidation / Service Flag
BREMBO-CCM-3616,337.5,41.2,0.2,5.5,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3617,357.6,20.6,0.29,2.7,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3618,919.0,23.6,26.29,8.0,High Thermal Oxidation / Service Flag
BREMBO-CCM-3619,291.7,54.3,0.2,5.5,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3620,605.5,59.2,1.42,7.9,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3621,460.9,36.6,1.18,5.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3622,548.5,46.4,1.17,5.3,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3623,729.6,16.9,5.14,5.8,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-3624,628.0,30.1,1.94,6.5,Optimal Carbon-Ceramic Matrix (CCM) Life
