Lap_Telemetry_ID,Apex_Speed_kmh,Battery_State_of_Charge_pct,Battery_Core_Temp_C,Electric_MGU_K_Boost_kW,Sector_Time_Gain_s,Hybrid_Strategy
FERRARI-SF90-3281,88.0,42.8,44.2,90.3,0.33,Regenerative Harvesting Active
FERRARI-SF90-3282,73.5,76.3,58.3,118.7,0.39,Regenerative Harvesting Active
FERRARI-SF90-3283,87.3,83.0,55.3,142.8,0.47,Full 160kW Qualify Boost
FERRARI-SF90-3284,122.3,69.2,46.5,125.7,0.45,Regenerative Harvesting Active
FERRARI-SF90-3285,162.8,26.3,42.2,54.0,0.13,Regenerative Harvesting Active
FERRARI-SF90-3286,70.1,83.6,55.7,136.6,0.46,Full 160kW Qualify Boost
FERRARI-SF90-3287,114.2,89.8,50.3,158.8,0.54,Full 160kW Qualify Boost
FERRARI-SF90-3288,165.5,52.6,45.6,109.8,0.42,Regenerative Harvesting Active
FERRARI-SF90-3289,79.7,59.6,48.4,92.3,0.33,Regenerative Harvesting Active
FERRARI-SF90-3290,173.7,53.8,47.9,86.9,0.3,Regenerative Harvesting Active
FERRARI-SF90-3291,114.2,87.8,61.0,142.2,0.53,Full 160kW Qualify Boost
FERRARI-SF90-3292,109.4,71.3,51.0,115.5,0.39,Regenerative Harvesting Active
FERRARI-SF90-3293,176.0,28.4,38.9,57.1,0.27,Regenerative Harvesting Active
FERRARI-SF90-3294,179.5,43.8,46.5,82.9,0.29,Regenerative Harvesting Active
FERRARI-SF90-3295,158.4,71.0,53.2,112.1,0.38,Regenerative Harvesting Active
FERRARI-SF90-3296,96.8,81.3,52.1,139.9,0.51,Full 160kW Qualify Boost
FERRARI-SF90-3297,100.2,67.9,52.7,115.2,0.39,Regenerative Harvesting Active
FERRARI-SF90-3298,122.3,82.9,56.4,137.2,0.45,Full 160kW Qualify Boost
FERRARI-SF90-3299,111.1,87.8,54.4,143.4,0.5,Full 160kW Qualify Boost
FERRARI-SF90-3300,95.2,82.2,53.1,138.9,0.48,Full 160kW Qualify Boost
FERRARI-SF90-3301,173.3,50.1,48.0,90.6,0.29,Regenerative Harvesting Active
FERRARI-SF90-3302,128.3,64.5,48.7,103.2,0.35,Regenerative Harvesting Active
FERRARI-SF90-3303,177.7,47.6,46.7,78.6,0.22,Regenerative Harvesting Active
FERRARI-SF90-3304,112.7,32.5,43.3,57.1,0.16,Regenerative Harvesting Active
FERRARI-SF90-3305,83.9,50.9,47.9,81.0,0.3,Regenerative Harvesting Active
FERRARI-SF90-3306,142.1,61.2,43.0,112.2,0.37,Regenerative Harvesting Active
FERRARI-SF90-3307,137.4,38.2,41.3,74.5,0.25,Regenerative Harvesting Active
FERRARI-SF90-3308,74.2,83.5,51.8,133.3,0.44,Regenerative Harvesting Active
FERRARI-SF90-3309,175.3,40.6,50.1,74.2,0.27,Regenerative Harvesting Active
FERRARI-SF90-3310,165.5,25.3,36.7,53.6,0.19,Regenerative Harvesting Active
FERRARI-SF90-3311,147.5,91.4,56.1,162.0,0.55,Full 160kW Qualify Boost
FERRARI-SF90-3312,148.4,31.4,46.6,52.3,0.16,Regenerative Harvesting Active
FERRARI-SF90-3313,154.2,45.8,45.7,90.1,0.31,Regenerative Harvesting Active
FERRARI-SF90-3314,102.1,68.6,50.7,105.3,0.35,Regenerative Harvesting Active
FERRARI-SF90-3315,106.2,37.4,44.4,63.6,0.24,Regenerative Harvesting Active
FERRARI-SF90-3316,79.0,36.0,41.1,66.9,0.21,Regenerative Harvesting Active
FERRARI-SF90-3317,129.0,89.5,57.5,142.6,0.52,Full 160kW Qualify Boost
FERRARI-SF90-3318,169.9,43.8,42.8,86.5,0.29,Regenerative Harvesting Active
FERRARI-SF90-3319,101.1,43.8,42.9,76.8,0.19,Regenerative Harvesting Active
FERRARI-SF90-3320,111.4,89.1,59.4,123.2,0.43,Regenerative Harvesting Active
FERRARI-SF90-3321,126.0,41.2,43.3,79.8,0.21,Regenerative Harvesting Active
FERRARI-SF90-3322,134.9,86.5,58.3,127.4,0.42,Regenerative Harvesting Active
FERRARI-SF90-3323,156.8,79.8,51.8,132.7,0.43,Regenerative Harvesting Active
FERRARI-SF90-3324,175.8,59.6,45.4,98.0,0.33,Regenerative Harvesting Active
FERRARI-SF90-3325,98.2,53.9,48.6,78.7,0.34,Regenerative Harvesting Active
FERRARI-SF90-3326,152.0,60.9,51.6,109.6,0.34,Regenerative Harvesting Active
FERRARI-SF90-3327,111.4,66.1,50.4,112.5,0.39,Regenerative Harvesting Active
FERRARI-SF90-3328,140.4,85.9,54.8,146.9,0.52,Full 160kW Qualify Boost
FERRARI-SF90-3329,138.1,66.8,49.3,118.4,0.4,Regenerative Harvesting Active
FERRARI-SF90-3330,114.9,84.0,55.5,136.6,0.45,Full 160kW Qualify Boost
FERRARI-SF90-3331,153.5,53.8,47.4,84.8,0.24,Regenerative Harvesting Active
FERRARI-SF90-3332,144.6,65.3,43.1,125.8,0.48,Regenerative Harvesting Active
FERRARI-SF90-3333,96.5,40.7,45.5,96.1,0.33,Regenerative Harvesting Active
FERRARI-SF90-3334,166.7,63.5,51.2,117.9,0.39,Regenerative Harvesting Active
FERRARI-SF90-3335,100.9,60.5,48.9,103.7,0.33,Regenerative Harvesting Active
FERRARI-SF90-3336,116.6,74.3,54.5,104.5,0.34,Regenerative Harvesting Active
FERRARI-SF90-3337,84.5,78.8,54.9,127.1,0.43,Regenerative Harvesting Active
FERRARI-SF90-3338,149.7,61.1,50.0,106.3,0.41,Regenerative Harvesting Active
FERRARI-SF90-3339,138.5,61.4,52.8,84.2,0.26,Regenerative Harvesting Active
FERRARI-SF90-3340,76.4,29.1,41.3,69.5,0.27,Regenerative Harvesting Active
FERRARI-SF90-3341,104.2,39.3,45.3,75.9,0.31,Regenerative Harvesting Active
FERRARI-SF90-3342,119.7,64.8,47.5,118.0,0.43,Regenerative Harvesting Active
FERRARI-SF90-3343,72.3,31.3,38.0,69.2,0.23,Regenerative Harvesting Active
FERRARI-SF90-3344,148.9,61.4,49.8,102.0,0.27,Regenerative Harvesting Active
FERRARI-SF90-3345,75.6,32.2,38.4,67.7,0.29,Regenerative Harvesting Active
FERRARI-SF90-3346,110.6,29.9,39.3,68.8,0.25,Regenerative Harvesting Active
FERRARI-SF90-3347,131.7,38.0,39.5,74.8,0.21,Regenerative Harvesting Active
FERRARI-SF90-3348,134.8,55.3,42.7,110.1,0.4,Regenerative Harvesting Active
FERRARI-SF90-3349,84.1,48.4,47.6,91.0,0.31,Regenerative Harvesting Active
FERRARI-SF90-3350,121.3,66.1,52.7,94.1,0.33,Regenerative Harvesting Active
FERRARI-SF90-3351,132.1,46.9,46.4,90.2,0.34,Regenerative Harvesting Active
FERRARI-SF90-3352,142.6,39.9,44.3,66.4,0.24,Regenerative Harvesting Active
FERRARI-SF90-3353,179.4,61.1,46.5,109.5,0.46,Regenerative Harvesting Active
FERRARI-SF90-3354,172.6,82.4,55.0,133.1,0.42,Regenerative Harvesting Active
FERRARI-SF90-3355,112.3,68.6,48.1,114.9,0.47,Regenerative Harvesting Active
FERRARI-SF90-3356,172.5,45.9,43.8,89.0,0.33,Regenerative Harvesting Active
FERRARI-SF90-3357,147.7,31.0,38.1,70.8,0.2,Regenerative Harvesting Active
FERRARI-SF90-3358,95.4,82.0,53.2,117.6,0.46,Regenerative Harvesting Active
FERRARI-SF90-3359,125.8,48.2,47.0,96.4,0.34,Regenerative Harvesting Active
FERRARI-SF90-3360,114.0,94.4,56.3,151.0,0.5,Full 160kW Qualify Boost
FERRARI-SF90-3361,93.1,63.7,46.7,114.7,0.41,Regenerative Harvesting Active
FERRARI-SF90-3362,165.6,86.0,53.4,143.5,0.52,Full 160kW Qualify Boost
FERRARI-SF90-3363,110.2,65.5,50.6,105.9,0.39,Regenerative Harvesting Active
FERRARI-SF90-3364,152.7,67.9,48.6,118.9,0.41,Regenerative Harvesting Active
FERRARI-SF90-3365,81.4,78.5,54.9,118.6,0.42,Regenerative Harvesting Active
FERRARI-SF90-3366,179.0,65.7,45.6,122.0,0.39,Regenerative Harvesting Active
FERRARI-SF90-3367,107.1,55.0,48.3,82.4,0.31,Regenerative Harvesting Active
FERRARI-SF90-3368,159.4,70.3,52.6,117.1,0.42,Regenerative Harvesting Active
FERRARI-SF90-3369,83.3,29.3,36.8,57.8,0.19,Regenerative Harvesting Active
FERRARI-SF90-3370,146.1,84.3,56.5,133.3,0.47,Regenerative Harvesting Active
FERRARI-SF90-3371,156.8,27.9,39.8,65.8,0.24,Regenerative Harvesting Active
FERRARI-SF90-3372,130.6,89.7,58.1,141.1,0.51,Full 160kW Qualify Boost
FERRARI-SF90-3373,110.2,32.8,42.0,64.7,0.17,Regenerative Harvesting Active
FERRARI-SF90-3374,162.1,42.9,45.4,79.0,0.3,Regenerative Harvesting Active
FERRARI-SF90-3375,144.4,59.2,46.3,96.3,0.33,Regenerative Harvesting Active
FERRARI-SF90-3376,114.5,88.4,59.1,141.2,0.54,Full 160kW Qualify Boost
FERRARI-SF90-3377,73.1,49.5,50.8,89.3,0.31,Regenerative Harvesting Active
FERRARI-SF90-3378,124.8,49.4,42.9,85.6,0.24,Regenerative Harvesting Active
FERRARI-SF90-3379,115.7,72.9,52.9,119.4,0.38,Regenerative Harvesting Active
FERRARI-SF90-3380,146.9,44.5,44.1,79.9,0.29,Regenerative Harvesting Active
FERRARI-SF90-3381,107.2,25.4,35.4,57.2,0.19,Regenerative Harvesting Active
FERRARI-SF90-3382,97.8,86.4,52.3,135.6,0.48,Full 160kW Qualify Boost
FERRARI-SF90-3383,150.4,45.2,47.0,97.2,0.37,Regenerative Harvesting Active
FERRARI-SF90-3384,80.9,81.9,56.0,118.5,0.35,Regenerative Harvesting Active
FERRARI-SF90-3385,172.6,39.6,43.3,77.8,0.24,Regenerative Harvesting Active
FERRARI-SF90-3386,103.8,48.2,48.0,80.3,0.29,Regenerative Harvesting Active
FERRARI-SF90-3387,106.7,44.8,44.6,84.2,0.31,Regenerative Harvesting Active
FERRARI-SF90-3388,78.6,32.8,41.7,68.6,0.28,Regenerative Harvesting Active
FERRARI-SF90-3389,105.6,59.8,45.3,106.5,0.47,Regenerative Harvesting Active
FERRARI-SF90-3390,120.5,76.9,50.7,132.6,0.46,Regenerative Harvesting Active
FERRARI-SF90-3391,152.7,39.0,41.6,73.0,0.2,Regenerative Harvesting Active
FERRARI-SF90-3392,87.3,30.4,40.1,65.4,0.31,Regenerative Harvesting Active
FERRARI-SF90-3393,118.1,38.8,42.7,77.0,0.27,Regenerative Harvesting Active
FERRARI-SF90-3394,149.0,87.0,58.1,133.9,0.43,Regenerative Harvesting Active
FERRARI-SF90-3395,123.1,37.1,45.9,62.4,0.13,Regenerative Harvesting Active
FERRARI-SF90-3396,84.3,46.0,49.5,68.7,0.31,Regenerative Harvesting Active
FERRARI-SF90-3397,177.8,35.3,38.8,76.8,0.26,Regenerative Harvesting Active
FERRARI-SF90-3398,169.1,52.7,46.9,95.8,0.38,Regenerative Harvesting Active
FERRARI-SF90-3399,156.5,62.6,46.1,127.2,0.44,Regenerative Harvesting Active
FERRARI-SF90-3400,96.9,76.8,52.6,127.8,0.45,Regenerative Harvesting Active
FERRARI-SF90-3401,70.9,72.5,53.9,126.6,0.42,Regenerative Harvesting Active
FERRARI-SF90-3402,107.5,61.1,47.0,114.5,0.41,Regenerative Harvesting Active
FERRARI-SF90-3403,179.7,76.3,52.8,119.2,0.42,Regenerative Harvesting Active
FERRARI-SF90-3404,169.0,63.3,47.6,118.9,0.42,Regenerative Harvesting Active
FERRARI-SF90-3405,170.7,31.4,37.4,72.6,0.26,Regenerative Harvesting Active
FERRARI-SF90-3406,111.8,65.4,50.0,104.6,0.47,Regenerative Harvesting Active
FERRARI-SF90-3407,158.7,66.4,50.2,110.5,0.42,Regenerative Harvesting Active
FERRARI-SF90-3408,148.6,29.7,42.1,58.5,0.18,Regenerative Harvesting Active
FERRARI-SF90-3409,127.4,85.2,55.4,133.7,0.54,Regenerative Harvesting Active
FERRARI-SF90-3410,156.2,58.9,49.3,114.2,0.33,Regenerative Harvesting Active
FERRARI-SF90-3411,98.1,46.0,45.6,84.8,0.27,Regenerative Harvesting Active
FERRARI-SF90-3412,92.9,69.5,52.3,104.3,0.36,Regenerative Harvesting Active
FERRARI-SF90-3413,112.8,92.2,59.0,141.6,0.47,Full 160kW Qualify Boost
FERRARI-SF90-3414,115.6,56.9,48.3,77.9,0.27,Regenerative Harvesting Active
FERRARI-SF90-3415,110.9,84.9,60.5,120.1,0.35,Regenerative Harvesting Active
FERRARI-SF90-3416,168.8,54.5,40.4,106.6,0.4,Regenerative Harvesting Active
FERRARI-SF90-3417,177.1,77.4,57.6,129.4,0.54,Regenerative Harvesting Active
FERRARI-SF90-3418,135.8,43.9,43.7,82.9,0.27,Regenerative Harvesting Active
FERRARI-SF90-3419,137.5,63.0,50.6,105.8,0.37,Regenerative Harvesting Active
FERRARI-SF90-3420,142.9,83.1,56.3,130.4,0.4,Regenerative Harvesting Active
FERRARI-SF90-3421,137.9,53.6,44.2,104.1,0.31,Regenerative Harvesting Active
FERRARI-SF90-3422,159.9,76.5,54.4,124.5,0.45,Regenerative Harvesting Active
FERRARI-SF90-3423,76.7,42.2,42.5,73.8,0.27,Regenerative Harvesting Active
FERRARI-SF90-3424,160.4,52.5,46.3,85.5,0.34,Regenerative Harvesting Active
FERRARI-SF90-3425,166.6,66.2,47.0,109.6,0.32,Regenerative Harvesting Active
FERRARI-SF90-3426,103.5,33.5,43.0,77.6,0.28,Regenerative Harvesting Active
FERRARI-SF90-3427,71.0,78.9,49.1,135.8,0.46,Full 160kW Qualify Boost
FERRARI-SF90-3428,94.1,43.4,40.4,77.0,0.3,Regenerative Harvesting Active
FERRARI-SF90-3429,123.2,72.7,53.0,130.7,0.51,Regenerative Harvesting Active
FERRARI-SF90-3430,109.5,42.1,42.4,90.2,0.41,Regenerative Harvesting Active
FERRARI-SF90-3431,171.0,58.3,45.6,106.9,0.37,Regenerative Harvesting Active
FERRARI-SF90-3432,129.5,51.6,46.7,103.8,0.34,Regenerative Harvesting Active
FERRARI-SF90-3433,175.7,55.4,44.2,101.4,0.29,Regenerative Harvesting Active
FERRARI-SF90-3434,151.0,68.2,50.7,105.8,0.32,Regenerative Harvesting Active
FERRARI-SF90-3435,140.2,61.0,47.7,105.8,0.38,Regenerative Harvesting Active
FERRARI-SF90-3436,117.8,83.5,55.0,123.7,0.46,Regenerative Harvesting Active
FERRARI-SF90-3437,158.5,86.3,54.3,128.1,0.48,Regenerative Harvesting Active
FERRARI-SF90-3438,85.8,90.7,59.7,145.5,0.5,Full 160kW Qualify Boost
FERRARI-SF90-3439,101.6,26.9,42.8,61.3,0.23,Regenerative Harvesting Active
FERRARI-SF90-3440,172.4,71.8,52.7,127.6,0.41,Regenerative Harvesting Active
FERRARI-SF90-3441,118.2,31.4,42.5,74.0,0.18,Regenerative Harvesting Active
FERRARI-SF90-3442,96.8,79.3,50.5,133.5,0.44,Regenerative Harvesting Active
FERRARI-SF90-3443,132.1,92.7,61.4,130.6,0.44,Regenerative Harvesting Active
FERRARI-SF90-3444,127.1,83.2,57.2,137.1,0.44,Full 160kW Qualify Boost
FERRARI-SF90-3445,177.0,54.6,46.7,92.8,0.31,Regenerative Harvesting Active
FERRARI-SF90-3446,85.4,57.3,48.5,105.5,0.36,Regenerative Harvesting Active
FERRARI-SF90-3447,133.6,80.4,55.9,113.5,0.4,Regenerative Harvesting Active
FERRARI-SF90-3448,81.3,56.9,46.9,101.1,0.37,Regenerative Harvesting Active
FERRARI-SF90-3449,98.7,64.0,47.3,108.3,0.36,Regenerative Harvesting Active
FERRARI-SF90-3450,149.0,35.4,42.5,61.7,0.2,Regenerative Harvesting Active
FERRARI-SF90-3451,159.9,41.6,45.2,76.2,0.34,Regenerative Harvesting Active
FERRARI-SF90-3452,78.2,47.8,42.4,90.0,0.29,Regenerative Harvesting Active
FERRARI-SF90-3453,157.1,37.9,42.8,80.8,0.35,Regenerative Harvesting Active
FERRARI-SF90-3454,179.7,40.9,45.4,74.6,0.25,Regenerative Harvesting Active
FERRARI-SF90-3455,135.7,43.8,47.2,71.5,0.23,Regenerative Harvesting Active
FERRARI-SF90-3456,123.3,36.6,44.7,69.7,0.25,Regenerative Harvesting Active
FERRARI-SF90-3457,70.3,52.3,47.3,94.8,0.25,Regenerative Harvesting Active
FERRARI-SF90-3458,93.2,83.5,55.0,122.0,0.42,Regenerative Harvesting Active
FERRARI-SF90-3459,153.9,57.9,49.1,86.7,0.3,Regenerative Harvesting Active
FERRARI-SF90-3460,71.0,54.8,46.8,80.6,0.35,Regenerative Harvesting Active
FERRARI-SF90-3461,171.1,44.7,41.8,98.3,0.36,Regenerative Harvesting Active
FERRARI-SF90-3462,97.6,85.7,59.2,140.8,0.44,Full 160kW Qualify Boost
FERRARI-SF90-3463,104.7,57.0,49.6,103.5,0.33,Regenerative Harvesting Active
FERRARI-SF90-3464,126.7,78.5,51.8,119.2,0.38,Regenerative Harvesting Active
FERRARI-SF90-3465,74.9,53.4,47.3,103.3,0.38,Regenerative Harvesting Active
FERRARI-SF90-3466,172.2,70.0,51.0,112.0,0.36,Regenerative Harvesting Active
FERRARI-SF90-3467,127.9,82.6,55.5,122.5,0.45,Regenerative Harvesting Active
FERRARI-SF90-3468,89.1,88.1,53.4,129.2,0.47,Regenerative Harvesting Active
FERRARI-SF90-3469,120.3,51.2,50.1,83.7,0.36,Regenerative Harvesting Active
FERRARI-SF90-3470,172.6,36.1,38.6,56.0,0.27,Regenerative Harvesting Active
FERRARI-SF90-3471,158.5,32.3,37.3,63.9,0.31,Regenerative Harvesting Active
FERRARI-SF90-3472,110.5,57.5,44.3,99.3,0.39,Regenerative Harvesting Active
FERRARI-SF90-3473,76.4,34.3,41.8,63.5,0.2,Regenerative Harvesting Active
FERRARI-SF90-3474,89.6,53.6,47.3,101.5,0.32,Regenerative Harvesting Active
FERRARI-SF90-3475,89.1,33.3,43.9,63.1,0.29,Regenerative Harvesting Active
FERRARI-SF90-3476,101.6,55.5,42.2,101.0,0.32,Regenerative Harvesting Active
FERRARI-SF90-3477,82.3,76.8,54.3,128.5,0.49,Regenerative Harvesting Active
FERRARI-SF90-3478,148.2,65.8,50.4,106.9,0.4,Regenerative Harvesting Active
FERRARI-SF90-3479,170.5,63.0,49.1,99.9,0.37,Regenerative Harvesting Active
FERRARI-SF90-3480,164.2,80.5,55.7,111.6,0.4,Regenerative Harvesting Active
FERRARI-SF90-3481,108.6,89.7,53.9,144.0,0.55,Full 160kW Qualify Boost
FERRARI-SF90-3482,100.1,68.3,48.8,106.1,0.38,Regenerative Harvesting Active
FERRARI-SF90-3483,85.3,66.8,50.9,108.2,0.35,Regenerative Harvesting Active
FERRARI-SF90-3484,145.2,58.7,50.3,86.9,0.23,Regenerative Harvesting Active
FERRARI-SF90-3485,129.4,38.0,41.2,80.6,0.29,Regenerative Harvesting Active
FERRARI-SF90-3486,147.9,84.9,55.6,131.8,0.56,Regenerative Harvesting Active
FERRARI-SF90-3487,74.2,33.3,40.0,57.3,0.23,Regenerative Harvesting Active
FERRARI-SF90-3488,117.4,74.4,55.0,105.1,0.35,Regenerative Harvesting Active
FERRARI-SF90-3489,99.9,38.4,43.6,80.0,0.35,Regenerative Harvesting Active
FERRARI-SF90-3490,135.8,79.0,57.0,119.4,0.47,Regenerative Harvesting Active
FERRARI-SF90-3491,127.5,59.7,47.8,112.3,0.48,Regenerative Harvesting Active
FERRARI-SF90-3492,118.6,46.2,45.5,64.4,0.17,Regenerative Harvesting Active
FERRARI-SF90-3493,177.5,39.0,46.1,71.8,0.24,Regenerative Harvesting Active
FERRARI-SF90-3494,169.8,43.4,39.2,82.7,0.29,Regenerative Harvesting Active
FERRARI-SF90-3495,153.0,93.6,50.2,145.6,0.44,Full 160kW Qualify Boost
FERRARI-SF90-3496,134.1,32.8,43.9,63.3,0.22,Regenerative Harvesting Active
FERRARI-SF90-3497,96.1,30.3,42.1,67.1,0.26,Regenerative Harvesting Active
FERRARI-SF90-3498,168.0,49.5,46.5,91.1,0.37,Regenerative Harvesting Active
FERRARI-SF90-3499,129.3,44.4,43.5,79.9,0.24,Regenerative Harvesting Active
FERRARI-SF90-3500,109.6,37.7,43.4,72.8,0.29,Regenerative Harvesting Active
FERRARI-SF90-3501,122.8,35.6,36.6,70.7,0.21,Regenerative Harvesting Active
FERRARI-SF90-3502,173.1,55.5,46.6,102.4,0.34,Regenerative Harvesting Active
FERRARI-SF90-3503,105.2,31.5,37.8,65.1,0.21,Regenerative Harvesting Active
FERRARI-SF90-3504,161.0,77.4,53.4,122.0,0.43,Regenerative Harvesting Active
FERRARI-SF90-3505,164.8,28.1,42.1,58.3,0.24,Regenerative Harvesting Active
FERRARI-SF90-3506,166.2,39.5,42.9,73.1,0.2,Regenerative Harvesting Active
FERRARI-SF90-3507,107.2,86.6,52.8,128.2,0.47,Regenerative Harvesting Active
FERRARI-SF90-3508,74.2,31.0,40.3,66.1,0.21,Regenerative Harvesting Active
FERRARI-SF90-3509,167.3,79.1,50.9,125.1,0.49,Regenerative Harvesting Active
FERRARI-SF90-3510,168.6,27.1,34.6,83.3,0.26,Regenerative Harvesting Active
FERRARI-SF90-3511,120.1,61.1,52.0,99.9,0.37,Regenerative Harvesting Active
FERRARI-SF90-3512,139.0,67.7,51.9,116.2,0.43,Regenerative Harvesting Active
FERRARI-SF90-3513,164.0,59.9,48.4,94.9,0.35,Regenerative Harvesting Active
FERRARI-SF90-3514,77.9,74.0,54.5,101.3,0.39,Regenerative Harvesting Active
FERRARI-SF90-3515,162.7,59.8,52.3,102.0,0.33,Regenerative Harvesting Active
FERRARI-SF90-3516,178.9,40.8,43.1,81.5,0.2,Regenerative Harvesting Active
FERRARI-SF90-3517,161.7,94.7,56.6,156.0,0.54,Full 160kW Qualify Boost
FERRARI-SF90-3518,136.3,70.7,49.2,126.6,0.46,Regenerative Harvesting Active
FERRARI-SF90-3519,110.9,25.5,41.6,50.0,0.14,Regenerative Harvesting Active
FERRARI-SF90-3520,93.1,59.1,49.5,88.1,0.23,Regenerative Harvesting Active
FERRARI-SF90-3521,154.6,83.5,53.4,136.6,0.49,Full 160kW Qualify Boost
FERRARI-SF90-3522,127.6,53.8,48.1,97.0,0.28,Regenerative Harvesting Active
FERRARI-SF90-3523,147.7,90.2,57.0,131.2,0.45,Regenerative Harvesting Active
FERRARI-SF90-3524,172.4,40.3,40.6,70.9,0.25,Regenerative Harvesting Active
FERRARI-SF90-3525,98.1,65.6,47.1,114.6,0.42,Regenerative Harvesting Active
FERRARI-SF90-3526,110.3,83.4,55.2,125.0,0.39,Regenerative Harvesting Active
FERRARI-SF90-3527,81.0,47.2,43.5,86.5,0.33,Regenerative Harvesting Active
FERRARI-SF90-3528,147.1,37.9,36.8,93.3,0.38,Regenerative Harvesting Active
FERRARI-SF90-3529,153.1,85.9,60.1,138.3,0.43,Full 160kW Qualify Boost
FERRARI-SF90-3530,123.2,44.2,38.2,100.1,0.36,Regenerative Harvesting Active
FERRARI-SF90-3531,150.1,52.0,44.2,106.5,0.29,Regenerative Harvesting Active
FERRARI-SF90-3532,143.8,63.0,51.6,107.9,0.35,Regenerative Harvesting Active
FERRARI-SF90-3533,95.4,85.7,57.9,126.7,0.41,Regenerative Harvesting Active
FERRARI-SF90-3534,139.7,60.0,47.6,110.7,0.36,Regenerative Harvesting Active
FERRARI-SF90-3535,163.5,52.5,47.9,96.5,0.37,Regenerative Harvesting Active
FERRARI-SF90-3536,113.1,31.7,40.1,66.7,0.21,Regenerative Harvesting Active
FERRARI-SF90-3537,123.7,52.8,45.3,101.2,0.33,Regenerative Harvesting Active
FERRARI-SF90-3538,123.0,68.8,49.2,126.6,0.43,Regenerative Harvesting Active
FERRARI-SF90-3539,97.6,65.0,50.8,105.9,0.39,Regenerative Harvesting Active
FERRARI-SF90-3540,114.9,32.8,39.9,69.0,0.23,Regenerative Harvesting Active
FERRARI-SF90-3541,125.2,32.3,35.1,72.6,0.23,Regenerative Harvesting Active
FERRARI-SF90-3542,105.1,92.5,57.9,146.9,0.57,Full 160kW Qualify Boost
FERRARI-SF90-3543,101.0,53.1,42.1,91.3,0.33,Regenerative Harvesting Active
FERRARI-SF90-3544,95.6,59.7,55.1,91.7,0.26,Regenerative Harvesting Active
FERRARI-SF90-3545,92.7,27.5,38.6,62.4,0.19,Regenerative Harvesting Active
FERRARI-SF90-3546,98.9,89.7,54.1,143.9,0.47,Full 160kW Qualify Boost
FERRARI-SF90-3547,165.0,47.6,47.2,88.7,0.32,Regenerative Harvesting Active
FERRARI-SF90-3548,160.6,27.5,41.6,60.8,0.2,Regenerative Harvesting Active
FERRARI-SF90-3549,73.5,71.3,52.3,117.7,0.41,Regenerative Harvesting Active
FERRARI-SF90-3550,118.6,52.2,48.1,87.7,0.31,Regenerative Harvesting Active
FERRARI-SF90-3551,72.3,26.9,36.5,58.2,0.21,Regenerative Harvesting Active
FERRARI-SF90-3552,173.0,74.8,49.0,128.9,0.42,Regenerative Harvesting Active
FERRARI-SF90-3553,175.0,69.4,46.2,119.5,0.44,Regenerative Harvesting Active
FERRARI-SF90-3554,125.1,44.9,43.5,69.3,0.29,Regenerative Harvesting Active
FERRARI-SF90-3555,171.7,25.3,36.0,59.4,0.2,Regenerative Harvesting Active
FERRARI-SF90-3556,102.4,85.6,59.0,142.1,0.5,Full 160kW Qualify Boost
FERRARI-SF90-3557,111.3,58.3,51.2,99.9,0.3,Regenerative Harvesting Active
FERRARI-SF90-3558,148.7,60.4,47.8,102.3,0.35,Regenerative Harvesting Active
FERRARI-SF90-3559,160.6,36.6,39.8,77.9,0.23,Regenerative Harvesting Active
FERRARI-SF90-3560,82.1,46.9,46.0,98.4,0.36,Regenerative Harvesting Active
FERRARI-SF90-3561,106.3,91.3,55.1,153.4,0.51,Full 160kW Qualify Boost
FERRARI-SF90-3562,168.3,68.4,51.6,100.6,0.32,Regenerative Harvesting Active
FERRARI-SF90-3563,74.1,85.9,54.3,138.5,0.5,Full 160kW Qualify Boost
FERRARI-SF90-3564,126.2,30.1,45.3,69.5,0.24,Regenerative Harvesting Active
FERRARI-SF90-3565,79.7,71.8,50.2,109.4,0.39,Regenerative Harvesting Active
FERRARI-SF90-3566,162.4,67.4,53.2,117.5,0.37,Regenerative Harvesting Active
FERRARI-SF90-3567,176.1,65.4,48.7,110.8,0.37,Regenerative Harvesting Active
FERRARI-SF90-3568,75.2,57.8,52.4,96.4,0.28,Regenerative Harvesting Active
FERRARI-SF90-3569,147.4,80.5,55.2,133.1,0.47,Regenerative Harvesting Active
FERRARI-SF90-3570,106.3,55.6,45.9,82.3,0.29,Regenerative Harvesting Active
FERRARI-SF90-3571,169.6,53.7,43.2,86.2,0.27,Regenerative Harvesting Active
FERRARI-SF90-3572,121.9,48.3,41.9,99.3,0.43,Regenerative Harvesting Active
FERRARI-SF90-3573,131.9,78.6,49.4,136.3,0.46,Full 160kW Qualify Boost
FERRARI-SF90-3574,157.9,52.4,46.0,97.8,0.34,Regenerative Harvesting Active
FERRARI-SF90-3575,175.9,82.9,51.9,139.5,0.51,Full 160kW Qualify Boost
FERRARI-SF90-3576,81.1,74.0,51.1,122.9,0.46,Regenerative Harvesting Active
FERRARI-SF90-3577,136.3,49.2,45.3,92.1,0.29,Regenerative Harvesting Active
FERRARI-SF90-3578,109.9,89.5,56.4,148.8,0.53,Full 160kW Qualify Boost
FERRARI-SF90-3579,91.0,50.2,47.3,81.0,0.38,Regenerative Harvesting Active
FERRARI-SF90-3580,75.8,84.9,52.8,126.1,0.42,Regenerative Harvesting Active
FERRARI-SF90-3581,110.7,43.7,43.4,74.5,0.24,Regenerative Harvesting Active
