Fleet_Event_ID,Vehicle_Speed_mph,Sun_Glare_Angle_deg,Road_Curvature_deg,Camera_Inference_Latency_ms,Human_AI_Disparity_deg,Autonomy_Alignment
TESLA-SHADOW-3467,26.4,50.2,27.1,26.1,4.02,Seamless Autonomous Alignment
TESLA-SHADOW-3468,50.7,84.3,0.1,23.3,3.27,Seamless Autonomous Alignment
TESLA-SHADOW-3469,45.8,60.9,8.9,25.1,0.54,Seamless Autonomous Alignment
TESLA-SHADOW-3470,51.1,60.6,6.6,39.3,2.63,Seamless Autonomous Alignment
TESLA-SHADOW-3471,36.3,68.2,28.9,22.3,2.19,Seamless Autonomous Alignment
TESLA-SHADOW-3472,33.4,81.0,3.8,22.5,0.26,Seamless Autonomous Alignment
TESLA-SHADOW-3473,30.5,40.4,7.3,22.1,0.35,Seamless Autonomous Alignment
TESLA-SHADOW-3474,66.1,77.7,33.2,31.6,4.66,Shadow Disengagement Triggered
TESLA-SHADOW-3475,33.6,61.4,30.7,28.9,3.68,Seamless Autonomous Alignment
TESLA-SHADOW-3476,46.7,3.2,14.5,26.0,2.9,Seamless Autonomous Alignment
TESLA-SHADOW-3477,45.6,19.2,2.3,30.7,0.69,Seamless Autonomous Alignment
TESLA-SHADOW-3478,25.1,53.5,19.9,27.0,1.92,Seamless Autonomous Alignment
TESLA-SHADOW-3479,45.6,88.8,16.2,26.8,1.69,Seamless Autonomous Alignment
TESLA-SHADOW-3480,47.4,73.3,9.5,26.8,2.69,Seamless Autonomous Alignment
TESLA-SHADOW-3481,57.6,52.4,31.6,22.5,4.34,Seamless Autonomous Alignment
TESLA-SHADOW-3482,71.5,46.2,4.7,25.1,3.21,Seamless Autonomous Alignment
TESLA-SHADOW-3483,33.7,26.3,32.2,34.3,1.86,Seamless Autonomous Alignment
TESLA-SHADOW-3484,32.1,84.0,32.9,22.3,2.86,Seamless Autonomous Alignment
TESLA-SHADOW-3485,63.8,68.3,29.1,23.4,3.5,Seamless Autonomous Alignment
TESLA-SHADOW-3486,72.9,78.0,9.8,24.6,0.7,Seamless Autonomous Alignment
TESLA-SHADOW-3487,47.8,9.2,31.4,23.3,3.93,Seamless Autonomous Alignment
TESLA-SHADOW-3488,47.3,25.2,35.0,25.3,1.64,Seamless Autonomous Alignment
TESLA-SHADOW-3489,52.9,61.6,9.6,26.8,3.19,Seamless Autonomous Alignment
TESLA-SHADOW-3490,52.7,30.7,25.7,22.1,1.33,Seamless Autonomous Alignment
TESLA-SHADOW-3491,37.2,37.6,3.7,25.9,0.67,Seamless Autonomous Alignment
TESLA-SHADOW-3492,52.7,28.6,5.9,22.7,0.67,Seamless Autonomous Alignment
TESLA-SHADOW-3493,27.2,66.4,24.7,24.0,2.06,Seamless Autonomous Alignment
TESLA-SHADOW-3494,55.6,60.2,24.4,22.6,2.71,Seamless Autonomous Alignment
TESLA-SHADOW-3495,27.5,14.4,8.4,23.1,2.93,Seamless Autonomous Alignment
TESLA-SHADOW-3496,53.0,85.6,14.8,22.4,6.2,Shadow Disengagement Triggered
TESLA-SHADOW-3497,28.5,11.9,15.1,27.7,1.16,Seamless Autonomous Alignment
TESLA-SHADOW-3498,41.9,32.8,30.6,28.0,3.07,Seamless Autonomous Alignment
TESLA-SHADOW-3499,60.0,75.9,7.8,22.5,0.68,Seamless Autonomous Alignment
TESLA-SHADOW-3500,62.1,83.1,25.3,27.2,2.42,Seamless Autonomous Alignment
TESLA-SHADOW-3501,44.5,17.7,17.9,22.7,1.93,Seamless Autonomous Alignment
TESLA-SHADOW-3502,39.1,64.8,30.0,25.5,1.96,Seamless Autonomous Alignment
TESLA-SHADOW-3503,63.5,6.6,4.6,23.3,0.97,Seamless Autonomous Alignment
TESLA-SHADOW-3504,50.3,4.7,18.1,25.9,0.58,Seamless Autonomous Alignment
TESLA-SHADOW-3505,55.3,26.0,3.3,25.5,1.4,Seamless Autonomous Alignment
TESLA-SHADOW-3506,73.5,45.6,0.8,24.5,2.46,Seamless Autonomous Alignment
TESLA-SHADOW-3507,67.8,10.8,2.9,26.8,1.86,Seamless Autonomous Alignment
TESLA-SHADOW-3508,33.4,32.4,29.5,24.6,4.2,Seamless Autonomous Alignment
TESLA-SHADOW-3509,30.3,74.1,0.2,23.6,3.91,Seamless Autonomous Alignment
TESLA-SHADOW-3510,57.8,88.7,17.5,23.3,0.63,Seamless Autonomous Alignment
TESLA-SHADOW-3511,44.4,11.7,26.0,24.2,0.06,Seamless Autonomous Alignment
TESLA-SHADOW-3512,58.5,23.6,20.6,28.4,0.38,Seamless Autonomous Alignment
TESLA-SHADOW-3513,52.8,88.8,17.7,23.2,4.14,Seamless Autonomous Alignment
TESLA-SHADOW-3514,58.2,36.5,22.2,24.9,1.82,Seamless Autonomous Alignment
TESLA-SHADOW-3515,51.8,41.3,10.4,23.8,1.96,Seamless Autonomous Alignment
TESLA-SHADOW-3516,49.7,72.3,26.6,23.2,1.7,Seamless Autonomous Alignment
TESLA-SHADOW-3517,72.1,9.9,25.7,38.1,1.35,Seamless Autonomous Alignment
TESLA-SHADOW-3518,43.8,70.2,14.9,30.6,1.21,Shadow Disengagement Triggered
TESLA-SHADOW-3519,46.2,18.7,28.3,28.0,4.93,Shadow Disengagement Triggered
TESLA-SHADOW-3520,48.3,22.9,30.3,27.5,2.87,Seamless Autonomous Alignment
TESLA-SHADOW-3521,68.5,44.4,6.8,22.8,4.9,Shadow Disengagement Triggered
TESLA-SHADOW-3522,60.6,61.7,34.8,41.1,1.35,Seamless Autonomous Alignment
TESLA-SHADOW-3523,27.8,2.5,9.0,34.1,0.97,Seamless Autonomous Alignment
TESLA-SHADOW-3524,40.6,77.6,23.4,24.3,0.99,Seamless Autonomous Alignment
TESLA-SHADOW-3525,61.1,46.1,1.5,22.2,1.88,Seamless Autonomous Alignment
TESLA-SHADOW-3526,70.5,3.3,20.8,22.3,0.41,Seamless Autonomous Alignment
TESLA-SHADOW-3527,28.7,21.4,8.4,23.5,3.97,Seamless Autonomous Alignment
TESLA-SHADOW-3528,64.5,56.9,14.1,25.9,2.56,Seamless Autonomous Alignment
TESLA-SHADOW-3529,46.4,25.3,27.5,31.1,1.56,Seamless Autonomous Alignment
TESLA-SHADOW-3530,40.4,42.3,15.6,23.0,1.94,Seamless Autonomous Alignment
TESLA-SHADOW-3531,73.3,23.8,34.3,23.5,2.12,Seamless Autonomous Alignment
TESLA-SHADOW-3532,60.6,12.7,28.1,31.4,0.02,Seamless Autonomous Alignment
TESLA-SHADOW-3533,34.5,23.8,24.7,24.8,0.92,Seamless Autonomous Alignment
TESLA-SHADOW-3534,31.7,71.2,11.5,23.2,2.79,Seamless Autonomous Alignment
TESLA-SHADOW-3535,42.8,80.7,20.2,30.6,7.07,Shadow Disengagement Triggered
TESLA-SHADOW-3536,57.5,39.0,6.0,23.6,1.63,Seamless Autonomous Alignment
TESLA-SHADOW-3537,30.5,63.7,14.9,23.8,4.88,Shadow Disengagement Triggered
TESLA-SHADOW-3538,28.2,71.8,2.8,23.6,1.07,Seamless Autonomous Alignment
TESLA-SHADOW-3539,44.3,33.8,24.3,22.4,0.94,Seamless Autonomous Alignment
TESLA-SHADOW-3540,33.8,64.2,16.0,28.8,3.76,Seamless Autonomous Alignment
TESLA-SHADOW-3541,28.9,64.9,22.8,28.8,4.59,Shadow Disengagement Triggered
TESLA-SHADOW-3542,44.8,76.1,25.2,28.7,4.98,Shadow Disengagement Triggered
TESLA-SHADOW-3543,39.0,37.7,31.2,22.5,0.31,Seamless Autonomous Alignment
TESLA-SHADOW-3544,37.0,36.4,13.5,22.7,0.35,Seamless Autonomous Alignment
TESLA-SHADOW-3545,26.8,55.6,11.7,23.0,3.16,Seamless Autonomous Alignment
TESLA-SHADOW-3546,34.3,34.3,9.9,27.7,4.21,Seamless Autonomous Alignment
TESLA-SHADOW-3547,60.3,18.8,3.7,26.6,0.48,Seamless Autonomous Alignment
TESLA-SHADOW-3548,67.5,85.5,33.0,23.3,4.33,Seamless Autonomous Alignment
TESLA-SHADOW-3549,44.7,84.3,28.9,23.2,2.63,Seamless Autonomous Alignment
TESLA-SHADOW-3550,72.3,51.2,3.7,24.3,1.17,Seamless Autonomous Alignment
TESLA-SHADOW-3551,60.7,73.9,16.2,22.6,7.17,Shadow Disengagement Triggered
TESLA-SHADOW-3552,43.8,69.1,7.9,24.2,1.7,Seamless Autonomous Alignment
TESLA-SHADOW-3553,45.8,54.6,26.3,26.5,3.29,Seamless Autonomous Alignment
TESLA-SHADOW-3554,59.6,62.8,14.0,27.4,1.27,Seamless Autonomous Alignment
TESLA-SHADOW-3555,71.6,53.3,18.0,23.4,3.13,Seamless Autonomous Alignment
TESLA-SHADOW-3556,42.4,54.6,33.9,34.3,5.05,Shadow Disengagement Triggered
TESLA-SHADOW-3557,73.5,69.7,31.4,22.8,3.03,Seamless Autonomous Alignment
TESLA-SHADOW-3558,46.2,74.0,22.9,25.0,2.02,Seamless Autonomous Alignment
TESLA-SHADOW-3559,42.2,70.2,3.0,22.1,1.68,Seamless Autonomous Alignment
TESLA-SHADOW-3560,58.6,27.1,2.0,23.9,2.47,Seamless Autonomous Alignment
TESLA-SHADOW-3561,42.1,82.9,17.1,22.4,1.32,Seamless Autonomous Alignment
TESLA-SHADOW-3562,55.0,28.1,13.4,22.6,0.05,Seamless Autonomous Alignment
TESLA-SHADOW-3563,25.6,43.2,9.2,30.8,0.95,Seamless Autonomous Alignment
TESLA-SHADOW-3564,26.4,54.9,35.0,24.7,2.96,Seamless Autonomous Alignment
TESLA-SHADOW-3565,47.3,20.0,16.8,22.8,2.8,Seamless Autonomous Alignment
TESLA-SHADOW-3566,67.4,34.2,27.6,28.5,2.95,Seamless Autonomous Alignment
TESLA-SHADOW-3567,66.4,29.0,4.0,27.7,1.05,Seamless Autonomous Alignment
TESLA-SHADOW-3568,27.3,11.4,34.8,22.0,1.09,Seamless Autonomous Alignment
TESLA-SHADOW-3569,34.1,39.6,24.5,24.2,3.64,Seamless Autonomous Alignment
TESLA-SHADOW-3570,36.0,47.9,15.4,33.4,2.33,Seamless Autonomous Alignment
TESLA-SHADOW-3571,62.7,26.8,22.1,25.6,3.28,Seamless Autonomous Alignment
TESLA-SHADOW-3572,46.8,35.7,9.8,28.5,4.61,Shadow Disengagement Triggered
TESLA-SHADOW-3573,73.9,54.2,24.6,23.4,2.28,Seamless Autonomous Alignment
TESLA-SHADOW-3574,64.7,32.8,22.7,26.2,3.97,Seamless Autonomous Alignment
TESLA-SHADOW-3575,32.5,24.4,18.8,33.8,3.67,Seamless Autonomous Alignment
TESLA-SHADOW-3576,39.4,45.9,0.9,22.6,1.03,Seamless Autonomous Alignment
TESLA-SHADOW-3577,57.7,23.8,8.6,35.0,0.9,Seamless Autonomous Alignment
TESLA-SHADOW-3578,28.6,4.9,6.9,25.3,0.57,Seamless Autonomous Alignment
TESLA-SHADOW-3579,25.6,52.7,8.2,25.6,2.93,Seamless Autonomous Alignment
TESLA-SHADOW-3580,26.0,22.0,5.5,26.4,2.04,Seamless Autonomous Alignment
TESLA-SHADOW-3581,44.9,67.9,29.7,27.9,2.62,Seamless Autonomous Alignment
TESLA-SHADOW-3582,50.7,4.4,4.4,22.7,1.83,Seamless Autonomous Alignment
TESLA-SHADOW-3583,56.0,87.7,16.7,24.5,4.7,Shadow Disengagement Triggered
TESLA-SHADOW-3584,32.8,49.5,22.5,23.2,5.05,Shadow Disengagement Triggered
TESLA-SHADOW-3585,35.1,56.9,27.9,26.3,0.18,Seamless Autonomous Alignment
TESLA-SHADOW-3586,69.6,77.8,24.4,22.8,4.19,Seamless Autonomous Alignment
TESLA-SHADOW-3587,72.4,0.2,3.1,24.2,0.83,Seamless Autonomous Alignment
TESLA-SHADOW-3588,55.4,67.5,20.3,22.7,3.37,Seamless Autonomous Alignment
TESLA-SHADOW-3589,59.2,32.9,16.0,24.2,3.07,Seamless Autonomous Alignment
TESLA-SHADOW-3590,26.9,59.8,19.1,22.3,2.56,Seamless Autonomous Alignment
TESLA-SHADOW-3591,34.0,48.3,0.6,22.9,0.5,Seamless Autonomous Alignment
TESLA-SHADOW-3592,63.1,87.2,13.7,24.8,2.54,Seamless Autonomous Alignment
TESLA-SHADOW-3593,56.9,55.2,26.4,33.3,3.37,Seamless Autonomous Alignment
TESLA-SHADOW-3594,28.1,8.2,10.3,22.8,3.02,Seamless Autonomous Alignment
TESLA-SHADOW-3595,49.0,67.3,25.9,26.5,3.4,Seamless Autonomous Alignment
TESLA-SHADOW-3596,74.6,5.6,34.2,25.5,2.97,Seamless Autonomous Alignment
TESLA-SHADOW-3597,31.7,33.7,11.8,22.2,1.01,Seamless Autonomous Alignment
TESLA-SHADOW-3598,27.5,8.6,2.8,24.8,3.91,Seamless Autonomous Alignment
TESLA-SHADOW-3599,30.1,55.1,4.8,27.4,0.84,Seamless Autonomous Alignment
TESLA-SHADOW-3600,70.7,2.6,35.0,23.8,1.84,Seamless Autonomous Alignment
TESLA-SHADOW-3601,37.8,10.1,11.2,31.1,1.65,Seamless Autonomous Alignment
TESLA-SHADOW-3602,59.7,31.3,29.8,24.8,2.0,Seamless Autonomous Alignment
TESLA-SHADOW-3603,31.4,2.5,11.6,26.5,0.89,Seamless Autonomous Alignment
TESLA-SHADOW-3604,40.6,83.3,25.0,25.7,6.41,Shadow Disengagement Triggered
TESLA-SHADOW-3605,58.5,54.4,34.2,24.8,2.66,Seamless Autonomous Alignment
TESLA-SHADOW-3606,32.8,76.6,19.3,22.7,3.47,Seamless Autonomous Alignment
TESLA-SHADOW-3607,69.7,57.1,3.9,22.6,2.19,Seamless Autonomous Alignment
TESLA-SHADOW-3608,65.7,37.2,16.4,30.0,0.46,Seamless Autonomous Alignment
TESLA-SHADOW-3609,61.3,43.1,21.6,23.6,0.35,Seamless Autonomous Alignment
TESLA-SHADOW-3610,61.5,58.3,2.6,24.2,0.61,Seamless Autonomous Alignment
TESLA-SHADOW-3611,60.9,30.1,30.4,23.1,1.17,Seamless Autonomous Alignment
TESLA-SHADOW-3612,44.1,14.6,6.1,22.8,3.42,Seamless Autonomous Alignment
TESLA-SHADOW-3613,43.2,29.7,14.8,22.6,0.5,Seamless Autonomous Alignment
TESLA-SHADOW-3614,68.4,70.4,15.5,22.5,1.6,Seamless Autonomous Alignment
TESLA-SHADOW-3615,30.5,88.7,7.4,24.5,1.52,Seamless Autonomous Alignment
TESLA-SHADOW-3616,55.2,46.9,0.1,26.9,0.5,Seamless Autonomous Alignment
TESLA-SHADOW-3617,64.0,1.6,21.0,26.6,2.38,Seamless Autonomous Alignment
TESLA-SHADOW-3618,57.8,29.4,20.3,23.6,2.01,Seamless Autonomous Alignment
TESLA-SHADOW-3619,36.2,76.5,33.8,23.1,4.21,Seamless Autonomous Alignment
TESLA-SHADOW-3620,63.1,32.3,13.8,29.4,0.21,Seamless Autonomous Alignment
TESLA-SHADOW-3621,68.8,54.2,22.2,24.7,0.84,Seamless Autonomous Alignment
TESLA-SHADOW-3622,70.9,36.8,4.1,27.4,3.37,Seamless Autonomous Alignment
TESLA-SHADOW-3623,25.2,69.6,11.3,26.3,3.48,Seamless Autonomous Alignment
TESLA-SHADOW-3624,71.4,82.6,4.1,22.0,2.98,Seamless Autonomous Alignment
TESLA-SHADOW-3625,56.7,80.5,5.0,26.3,5.42,Shadow Disengagement Triggered
TESLA-SHADOW-3626,45.0,27.5,19.4,28.0,0.43,Seamless Autonomous Alignment
TESLA-SHADOW-3627,58.7,9.6,30.2,24.5,1.71,Seamless Autonomous Alignment
TESLA-SHADOW-3628,69.3,6.2,0.7,23.2,3.17,Seamless Autonomous Alignment
TESLA-SHADOW-3629,59.6,42.1,5.1,23.3,2.08,Seamless Autonomous Alignment
TESLA-SHADOW-3630,38.7,71.8,15.9,33.9,1.09,Shadow Disengagement Triggered
TESLA-SHADOW-3631,68.7,64.5,15.3,23.1,3.51,Seamless Autonomous Alignment
TESLA-SHADOW-3632,55.2,51.9,30.3,25.2,1.28,Seamless Autonomous Alignment
TESLA-SHADOW-3633,41.7,50.7,17.3,24.0,6.49,Shadow Disengagement Triggered
TESLA-SHADOW-3634,34.3,54.4,19.6,22.7,1.8,Seamless Autonomous Alignment
TESLA-SHADOW-3635,45.5,64.1,24.1,23.5,3.1,Seamless Autonomous Alignment
TESLA-SHADOW-3636,26.7,78.8,1.8,22.3,0.05,Seamless Autonomous Alignment
TESLA-SHADOW-3637,57.2,29.7,27.9,23.1,2.81,Seamless Autonomous Alignment
TESLA-SHADOW-3638,28.1,28.9,0.6,27.3,0.95,Seamless Autonomous Alignment
TESLA-SHADOW-3639,67.0,61.8,10.6,27.3,2.05,Seamless Autonomous Alignment
TESLA-SHADOW-3640,57.8,2.5,13.9,23.3,6.34,Shadow Disengagement Triggered
TESLA-SHADOW-3641,73.5,31.6,33.4,23.2,2.97,Seamless Autonomous Alignment
TESLA-SHADOW-3642,45.4,32.0,26.4,23.5,3.23,Seamless Autonomous Alignment
TESLA-SHADOW-3643,36.5,60.0,15.8,27.4,1.63,Seamless Autonomous Alignment
TESLA-SHADOW-3644,45.4,45.9,33.8,30.2,3.42,Seamless Autonomous Alignment
TESLA-SHADOW-3645,26.4,5.2,6.7,28.9,1.02,Seamless Autonomous Alignment
TESLA-SHADOW-3646,62.0,36.0,4.1,22.2,2.19,Seamless Autonomous Alignment
TESLA-SHADOW-3647,48.1,24.9,30.5,32.4,3.81,Seamless Autonomous Alignment
TESLA-SHADOW-3648,26.3,79.7,27.1,23.1,2.58,Seamless Autonomous Alignment
TESLA-SHADOW-3649,28.8,39.6,5.1,22.7,2.77,Seamless Autonomous Alignment
TESLA-SHADOW-3650,50.1,35.7,10.0,31.9,1.19,Seamless Autonomous Alignment
TESLA-SHADOW-3651,72.5,1.1,31.2,28.9,2.53,Seamless Autonomous Alignment
TESLA-SHADOW-3652,31.5,21.8,10.7,32.3,0.13,Seamless Autonomous Alignment
TESLA-SHADOW-3653,31.1,49.9,24.5,23.4,2.22,Seamless Autonomous Alignment
TESLA-SHADOW-3654,70.5,43.0,30.0,23.4,0.6,Seamless Autonomous Alignment
TESLA-SHADOW-3655,48.6,3.4,22.5,23.3,0.65,Seamless Autonomous Alignment
TESLA-SHADOW-3656,43.0,58.0,25.8,22.8,3.19,Seamless Autonomous Alignment
TESLA-SHADOW-3657,58.7,36.1,13.4,34.3,5.95,Shadow Disengagement Triggered
TESLA-SHADOW-3658,46.1,70.6,29.8,38.7,4.85,Shadow Disengagement Triggered
TESLA-SHADOW-3659,63.5,3.6,33.2,34.3,0.8,Seamless Autonomous Alignment
TESLA-SHADOW-3660,25.2,77.9,30.4,26.5,2.95,Seamless Autonomous Alignment
TESLA-SHADOW-3661,70.7,42.3,32.9,27.2,3.0,Seamless Autonomous Alignment
TESLA-SHADOW-3662,63.3,63.7,22.5,24.6,1.8,Seamless Autonomous Alignment
TESLA-SHADOW-3663,47.3,9.9,33.5,28.3,1.89,Seamless Autonomous Alignment
TESLA-SHADOW-3664,38.7,78.0,10.2,24.0,1.34,Seamless Autonomous Alignment
TESLA-SHADOW-3665,48.1,78.9,29.5,31.1,0.88,Shadow Disengagement Triggered
TESLA-SHADOW-3666,28.3,47.9,24.0,27.0,4.99,Shadow Disengagement Triggered
TESLA-SHADOW-3667,55.3,82.5,31.8,23.9,1.74,Seamless Autonomous Alignment
TESLA-SHADOW-3668,44.1,68.4,8.3,23.4,3.69,Seamless Autonomous Alignment
TESLA-SHADOW-3669,41.2,86.0,13.3,22.6,5.59,Shadow Disengagement Triggered
TESLA-SHADOW-3670,46.8,22.8,33.3,26.4,2.25,Seamless Autonomous Alignment
TESLA-SHADOW-3671,36.7,80.0,10.8,23.6,5.57,Shadow Disengagement Triggered
TESLA-SHADOW-3672,30.4,23.6,19.7,23.4,5.31,Shadow Disengagement Triggered
TESLA-SHADOW-3673,46.7,9.0,0.3,23.9,1.34,Seamless Autonomous Alignment
TESLA-SHADOW-3674,26.5,47.4,13.8,27.2,3.93,Seamless Autonomous Alignment
TESLA-SHADOW-3675,50.1,40.5,5.4,26.1,1.97,Seamless Autonomous Alignment
TESLA-SHADOW-3676,36.8,86.8,9.8,36.0,0.01,Shadow Disengagement Triggered
TESLA-SHADOW-3677,74.9,56.7,26.4,34.3,2.43,Seamless Autonomous Alignment
TESLA-SHADOW-3678,43.2,44.8,0.3,26.3,1.95,Seamless Autonomous Alignment
TESLA-SHADOW-3679,71.4,13.1,23.2,32.8,2.26,Seamless Autonomous Alignment
TESLA-SHADOW-3680,36.1,17.6,2.8,24.6,1.15,Seamless Autonomous Alignment
TESLA-SHADOW-3681,70.2,89.6,33.6,24.9,2.18,Seamless Autonomous Alignment
TESLA-SHADOW-3682,39.0,32.4,29.1,34.5,1.63,Seamless Autonomous Alignment
TESLA-SHADOW-3683,64.8,20.8,9.5,27.0,1.21,Seamless Autonomous Alignment
TESLA-SHADOW-3684,67.5,42.8,25.9,28.4,0.94,Seamless Autonomous Alignment
TESLA-SHADOW-3685,57.0,73.7,1.9,27.6,1.71,Seamless Autonomous Alignment
TESLA-SHADOW-3686,55.3,46.9,4.9,26.6,1.26,Seamless Autonomous Alignment
TESLA-SHADOW-3687,70.7,86.4,29.6,25.7,4.53,Shadow Disengagement Triggered
TESLA-SHADOW-3688,68.2,37.0,34.8,26.3,5.54,Shadow Disengagement Triggered
TESLA-SHADOW-3689,58.1,80.0,1.7,23.2,1.65,Seamless Autonomous Alignment
TESLA-SHADOW-3690,52.3,25.1,8.2,25.0,1.14,Seamless Autonomous Alignment
TESLA-SHADOW-3691,43.1,87.1,12.6,25.9,0.28,Seamless Autonomous Alignment
TESLA-SHADOW-3692,32.0,17.1,17.0,23.9,0.6,Seamless Autonomous Alignment
TESLA-SHADOW-3693,67.8,50.5,34.5,25.5,1.24,Seamless Autonomous Alignment
TESLA-SHADOW-3694,29.3,35.5,30.7,32.3,1.48,Seamless Autonomous Alignment
TESLA-SHADOW-3695,45.5,49.9,24.1,23.0,2.63,Seamless Autonomous Alignment
TESLA-SHADOW-3696,34.2,82.9,17.5,33.3,1.3,Shadow Disengagement Triggered
TESLA-SHADOW-3697,39.4,69.9,24.2,26.6,2.04,Seamless Autonomous Alignment
TESLA-SHADOW-3698,61.8,0.2,13.5,26.2,1.52,Seamless Autonomous Alignment
TESLA-SHADOW-3699,42.2,53.7,27.3,22.2,3.46,Seamless Autonomous Alignment
TESLA-SHADOW-3700,70.9,39.2,7.8,22.8,0.86,Seamless Autonomous Alignment
TESLA-SHADOW-3701,63.0,24.0,0.5,30.0,0.6,Seamless Autonomous Alignment
TESLA-SHADOW-3702,65.6,19.5,1.8,29.2,2.02,Seamless Autonomous Alignment
TESLA-SHADOW-3703,70.0,79.2,25.2,24.8,3.32,Seamless Autonomous Alignment
TESLA-SHADOW-3704,63.1,49.6,2.9,26.8,0.12,Seamless Autonomous Alignment
TESLA-SHADOW-3705,33.7,40.3,6.1,23.2,1.65,Seamless Autonomous Alignment
TESLA-SHADOW-3706,59.0,76.7,12.3,31.0,1.49,Shadow Disengagement Triggered
TESLA-SHADOW-3707,59.1,7.5,18.5,33.6,3.38,Seamless Autonomous Alignment
TESLA-SHADOW-3708,58.7,39.9,18.0,31.0,0.37,Seamless Autonomous Alignment
TESLA-SHADOW-3709,70.2,70.1,22.7,27.2,3.32,Seamless Autonomous Alignment
TESLA-SHADOW-3710,40.8,85.5,32.0,31.0,4.76,Shadow Disengagement Triggered
TESLA-SHADOW-3711,53.5,81.0,21.9,24.8,5.53,Shadow Disengagement Triggered
TESLA-SHADOW-3712,45.8,10.1,6.7,23.0,3.49,Seamless Autonomous Alignment
TESLA-SHADOW-3713,37.7,75.3,13.7,24.6,2.15,Seamless Autonomous Alignment
TESLA-SHADOW-3714,65.8,32.3,28.6,26.5,3.73,Seamless Autonomous Alignment
TESLA-SHADOW-3715,47.4,76.1,31.7,23.2,3.22,Seamless Autonomous Alignment
TESLA-SHADOW-3716,51.0,31.5,21.4,22.8,5.26,Shadow Disengagement Triggered
TESLA-SHADOW-3717,36.8,45.4,2.6,22.3,0.97,Seamless Autonomous Alignment
TESLA-SHADOW-3718,54.9,63.4,24.2,22.8,2.93,Seamless Autonomous Alignment
TESLA-SHADOW-3719,63.5,46.7,33.4,23.9,3.03,Seamless Autonomous Alignment
TESLA-SHADOW-3720,35.6,75.0,4.8,29.4,2.74,Seamless Autonomous Alignment
TESLA-SHADOW-3721,63.8,41.5,10.4,26.0,1.31,Seamless Autonomous Alignment
TESLA-SHADOW-3722,69.3,7.5,0.6,23.2,0.58,Seamless Autonomous Alignment
TESLA-SHADOW-3723,41.2,76.5,17.7,26.3,2.36,Seamless Autonomous Alignment
TESLA-SHADOW-3724,27.6,17.3,34.2,22.4,1.87,Seamless Autonomous Alignment
TESLA-SHADOW-3725,57.1,9.5,7.9,26.1,0.27,Seamless Autonomous Alignment
TESLA-SHADOW-3726,31.3,60.9,33.7,24.9,3.9,Seamless Autonomous Alignment
TESLA-SHADOW-3727,31.9,31.6,20.5,23.2,4.08,Seamless Autonomous Alignment
TESLA-SHADOW-3728,61.9,80.3,0.8,26.6,1.74,Seamless Autonomous Alignment
TESLA-SHADOW-3729,42.3,10.7,3.0,23.3,1.8,Seamless Autonomous Alignment
TESLA-SHADOW-3730,57.6,27.8,3.4,34.2,0.97,Seamless Autonomous Alignment
TESLA-SHADOW-3731,55.9,6.1,9.0,32.2,3.0,Seamless Autonomous Alignment
TESLA-SHADOW-3732,66.2,71.0,19.6,23.5,4.15,Seamless Autonomous Alignment
TESLA-SHADOW-3733,40.2,60.6,31.0,22.8,2.73,Seamless Autonomous Alignment
TESLA-SHADOW-3734,34.3,27.2,22.6,26.5,3.05,Seamless Autonomous Alignment
TESLA-SHADOW-3735,58.8,30.9,14.2,29.0,4.71,Shadow Disengagement Triggered
TESLA-SHADOW-3736,26.9,45.5,3.9,27.9,1.58,Seamless Autonomous Alignment
TESLA-SHADOW-3737,59.3,23.5,7.3,24.4,3.9,Seamless Autonomous Alignment
TESLA-SHADOW-3738,32.1,55.1,14.2,24.3,2.67,Seamless Autonomous Alignment
TESLA-SHADOW-3739,73.2,59.8,7.9,23.4,4.65,Shadow Disengagement Triggered
TESLA-SHADOW-3740,59.0,86.9,29.0,29.9,4.86,Shadow Disengagement Triggered
TESLA-SHADOW-3741,65.6,11.9,29.5,29.1,0.48,Seamless Autonomous Alignment
TESLA-SHADOW-3742,58.9,67.6,26.4,30.5,1.54,Seamless Autonomous Alignment
TESLA-SHADOW-3743,48.2,13.3,10.9,24.2,1.86,Seamless Autonomous Alignment
TESLA-SHADOW-3744,31.2,34.9,34.6,25.9,1.61,Seamless Autonomous Alignment
TESLA-SHADOW-3745,35.0,74.1,4.7,32.0,0.31,Shadow Disengagement Triggered
TESLA-SHADOW-3746,32.5,58.0,0.0,23.6,2.93,Seamless Autonomous Alignment
TESLA-SHADOW-3747,57.1,65.8,24.3,26.1,2.46,Seamless Autonomous Alignment
TESLA-SHADOW-3748,29.5,38.7,16.0,26.0,1.77,Seamless Autonomous Alignment
TESLA-SHADOW-3749,54.3,39.8,5.1,27.3,0.2,Seamless Autonomous Alignment
TESLA-SHADOW-3750,54.9,38.1,0.3,24.9,2.17,Seamless Autonomous Alignment
TESLA-SHADOW-3751,63.9,20.2,34.1,22.9,1.06,Seamless Autonomous Alignment
TESLA-SHADOW-3752,55.5,66.1,0.2,25.8,3.18,Seamless Autonomous Alignment
TESLA-SHADOW-3753,36.3,75.8,15.2,26.7,3.66,Seamless Autonomous Alignment
TESLA-SHADOW-3754,47.3,33.9,22.3,27.4,2.49,Seamless Autonomous Alignment
TESLA-SHADOW-3755,34.0,21.4,11.5,27.9,1.64,Seamless Autonomous Alignment
