Qilin_Cell_Cycle_ID,Charging_C_Rate,Heat_Dissipation_Rate_W,Max_Cell_Core_Temp_C,Anode_Overpotential_mV,Fast_Charging_State
CATL-CTP3-3434,1.57,4319,33.5,120.6,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3435,2.3,7108,40.0,125.8,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3436,3.28,12881,42.1,105.6,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3437,2.78,11228,40.9,122.9,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3438,3.21,12772,40.3,101.2,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3439,4.03,18765,43.6,93.1,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3440,2.44,9601,38.9,110.4,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3441,2.13,6940,35.8,130.7,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3442,4.06,18945,45.1,72.5,Lithium Plating Guard Active / Current Derate
CATL-CTP3-3443,2.79,10894,41.1,126.0,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3444,1.62,4779,33.8,131.7,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3445,3.83,17550,45.2,97.0,Lithium Plating Guard Active / Current Derate
CATL-CTP3-3446,4.16,20568,45.2,89.4,Lithium Plating Guard Active / Current Derate
CATL-CTP3-3447,3.0,11312,40.7,100.1,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3448,3.17,12813,40.2,105.8,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3449,4.09,19519,43.8,81.9,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3450,4.12,19293,46.2,96.2,Lithium Plating Guard Active / Current Derate
CATL-CTP3-3451,3.55,14917,44.0,94.7,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3452,3.54,15988,43.2,109.4,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3453,3.32,14199,44.4,104.2,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3454,1.42,4085,32.6,145.4,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3455,3.44,14910,44.7,110.1,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3456,3.48,14460,44.6,101.2,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3457,3.21,13642,40.7,113.5,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3458,2.52,9458,40.7,118.9,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3459,1.02,3266,32.0,135.0,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3460,2.43,9515,38.7,116.6,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3461,3.44,14962,42.1,101.5,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3462,1.45,3570,34.5,138.6,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3463,2.64,9004,38.3,107.2,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3464,2.36,7758,39.9,117.1,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3465,2.75,10158,37.8,116.5,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3466,3.37,14145,43.3,106.3,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3467,3.05,11430,42.4,103.9,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3468,3.21,13036,43.1,112.8,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3469,1.56,3880,35.5,142.8,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3470,3.94,19032,44.0,90.4,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3471,2.94,11898,40.1,111.6,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3472,3.49,15018,43.4,97.7,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3473,1.14,3435,32.6,149.0,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3474,1.79,5279,35.4,126.9,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3475,1.38,3680,33.3,129.0,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3476,2.31,8569,36.9,123.4,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3477,3.04,11921,40.1,107.7,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3478,2.87,10657,37.8,106.2,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3479,1.95,5449,34.5,123.7,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3480,3.01,12587,40.6,111.6,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3481,1.04,2327,31.2,142.0,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3482,1.85,5534,35.7,135.2,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3483,2.45,8591,35.9,103.4,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3484,1.86,6829,35.0,129.5,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3485,1.56,4237,34.6,131.9,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3486,3.09,12295,40.3,112.9,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3487,1.99,6222,37.4,123.3,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3488,2.9,12302,39.2,122.7,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3489,2.84,11508,38.7,108.8,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3490,1.85,5737,35.6,127.4,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3491,4.16,19933,46.2,87.4,Lithium Plating Guard Active / Current Derate
CATL-CTP3-3492,4.01,18413,44.3,95.9,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3493,3.55,15919,42.4,108.5,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3494,3.95,18339,44.5,105.2,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3495,2.31,8533,38.3,118.7,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3496,1.89,5839,35.7,130.0,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3497,3.13,12069,42.4,110.4,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3498,3.79,17310,42.5,82.6,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3499,1.91,7118,36.7,127.5,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3500,4.15,19617,46.0,84.7,Lithium Plating Guard Active / Current Derate
CATL-CTP3-3501,3.14,12578,41.4,97.5,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3502,4.06,19057,44.8,89.4,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3503,1.16,2926,32.9,142.8,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3504,2.12,7553,38.5,123.8,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3505,3.69,16559,44.2,94.3,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3506,3.93,17640,42.1,87.2,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3507,3.63,15876,45.0,99.5,Lithium Plating Guard Active / Current Derate
CATL-CTP3-3508,3.92,18371,42.7,92.1,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3509,2.05,6887,35.2,111.8,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3510,2.48,8962,38.6,118.3,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3511,1.62,4902,33.9,136.4,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3512,3.26,14550,43.6,106.3,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3513,3.57,16181,44.4,93.8,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3514,1.34,3314,32.0,134.4,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3515,1.31,4011,33.1,138.5,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3516,1.32,2684,34.5,140.9,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3517,1.58,4498,34.4,133.1,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3518,2.23,8138,38.4,125.7,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3519,2.25,7329,37.9,122.2,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3520,1.35,3140,31.8,140.0,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3521,3.31,13465,39.9,101.3,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3522,1.23,4280,33.5,142.7,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3523,1.97,6553,37.3,129.3,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3524,3.93,17498,44.1,88.0,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3525,2.19,7152,38.9,125.7,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3526,1.8,5538,36.8,130.3,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3527,1.39,3454,34.3,144.3,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3528,4.09,19749,46.6,98.8,Lithium Plating Guard Active / Current Derate
CATL-CTP3-3529,3.47,15041,43.1,107.5,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3530,2.52,8744,37.2,108.1,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3531,1.98,5784,36.2,118.6,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3532,1.56,4654,33.2,139.7,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3533,1.57,4734,33.1,131.5,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3534,2.51,9093,37.8,108.8,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3535,1.68,5417,35.8,133.6,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3536,3.82,16922,45.5,89.2,Lithium Plating Guard Active / Current Derate
CATL-CTP3-3537,3.5,15025,43.5,97.7,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3538,2.47,8593,34.9,107.5,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3539,2.08,6508,37.8,127.6,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3540,3.94,18701,44.0,90.7,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3541,3.8,17162,43.7,89.6,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3542,4.12,19991,43.4,81.9,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3543,2.77,11090,38.0,101.3,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3544,2.25,8022,37.0,126.9,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3545,2.76,10086,38.9,110.9,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3546,1.79,4916,34.5,138.5,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3547,2.27,7404,36.3,120.1,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3548,2.44,8454,37.3,109.5,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3549,1.63,4751,36.6,127.0,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3550,2.74,10954,40.0,114.3,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3551,1.95,5953,36.9,126.5,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3552,2.54,8964,39.4,120.9,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3553,3.36,13860,43.8,94.9,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3554,3.72,16612,43.2,104.7,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3555,3.08,13062,41.1,113.2,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3556,2.99,12363,39.3,110.1,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3557,2.67,9933,39.2,112.6,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3558,3.32,13980,41.3,104.5,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3559,4.13,19269,45.7,80.0,Lithium Plating Guard Active / Current Derate
CATL-CTP3-3560,1.95,6750,38.1,125.2,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3561,2.28,9251,36.1,110.1,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3562,4.07,18914,43.6,88.6,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3563,2.16,7029,37.9,120.8,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3564,2.25,7690,36.5,122.8,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3565,2.54,9249,38.5,123.9,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3566,2.35,8949,37.8,124.0,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3567,2.64,10527,37.6,110.7,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3568,3.64,16815,42.0,97.2,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3569,2.62,9036,40.0,111.8,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3570,2.11,7363,35.0,117.6,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3571,3.61,15981,41.6,98.1,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3572,1.64,5453,33.1,134.9,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3573,4.05,18862,46.0,88.8,Lithium Plating Guard Active / Current Derate
CATL-CTP3-3574,3.65,15992,41.0,102.9,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3575,3.28,13755,41.3,116.3,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3576,2.64,9513,40.0,108.0,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3577,3.4,14891,44.0,97.5,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3578,4.04,18834,44.1,87.0,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3579,2.76,10277,39.0,113.2,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3580,2.06,7148,37.0,128.0,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3581,1.36,3157,33.3,133.8,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3582,4.02,18029,46.0,98.8,Lithium Plating Guard Active / Current Derate
CATL-CTP3-3583,2.04,6541,36.4,129.7,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3584,1.66,3984,33.7,133.3,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3585,1.82,5452,37.2,120.7,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3586,1.5,4043,34.4,137.7,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3587,3.98,18347,42.8,92.1,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3588,4.03,19002,43.6,92.5,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3589,3.71,17025,44.0,104.7,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3590,1.99,6418,36.0,136.5,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3591,2.83,10880,38.2,107.2,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3592,3.02,11493,42.1,121.8,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3593,1.55,4254,33.9,135.2,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3594,2.87,11413,38.3,113.5,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3595,3.19,13009,38.4,95.2,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3596,2.12,7437,36.0,120.4,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3597,2.69,9997,37.4,112.1,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3598,2.08,6975,34.6,131.3,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3599,2.06,6880,36.9,139.4,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3600,1.04,2081,34.3,152.8,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3601,3.77,16982,43.3,86.1,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3602,2.57,9330,38.5,119.4,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3603,1.26,3704,32.7,146.8,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3604,2.85,11984,41.0,114.5,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3605,2.12,6820,38.3,133.6,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3606,3.74,16875,41.0,94.7,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3607,2.91,11778,40.1,107.1,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3608,3.46,14792,42.9,91.1,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3609,3.68,16653,43.8,93.5,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3610,3.94,17435,42.7,88.5,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3611,3.76,17522,46.3,107.3,Lithium Plating Guard Active / Current Derate
CATL-CTP3-3612,3.89,17605,43.3,96.8,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3613,3.2,13973,42.5,101.8,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3614,2.33,8526,36.9,120.8,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3615,1.5,4379,32.5,141.4,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3616,3.75,16980,43.3,86.2,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3617,1.77,5399,36.5,123.9,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3618,1.45,4335,32.3,141.6,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3619,4.11,19037,44.3,78.5,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3620,2.15,7560,35.9,116.0,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3621,4.09,19866,47.3,88.6,Lithium Plating Guard Active / Current Derate
CATL-CTP3-3622,3.55,15823,43.2,95.6,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3623,3.96,18669,44.8,92.2,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3624,2.63,9289,37.4,104.5,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3625,2.46,8917,37.3,114.2,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3626,1.17,3099,32.6,137.5,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3627,3.18,12886,42.8,104.7,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3628,2.75,10649,38.4,114.6,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3629,3.06,12486,40.0,104.0,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3630,2.06,6236,37.7,114.8,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3631,3.7,16267,44.8,105.1,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3632,2.11,6816,37.0,119.9,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3633,1.71,5349,33.0,126.4,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3634,1.65,4617,33.4,130.1,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3635,2.13,7501,36.3,121.0,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3636,2.99,11459,40.5,108.4,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3637,2.31,7621,36.9,118.9,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3638,3.61,15891,43.1,98.1,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3639,3.19,13515,40.9,99.3,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3640,2.92,11562,38.6,100.3,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3641,3.43,14157,42.5,105.9,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3642,3.77,16261,42.1,85.3,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3643,3.25,13749,41.5,92.0,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3644,1.45,4352,35.1,128.7,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3645,2.38,8616,38.6,112.2,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3646,2.82,10534,39.5,123.3,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3647,2.48,9335,36.8,103.7,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3648,3.33,13340,42.3,108.3,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3649,1.35,4978,33.4,146.8,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3650,2.41,9095,37.1,108.2,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3651,1.71,4679,34.2,129.2,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3652,2.56,9840,36.6,116.0,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3653,3.18,12558,39.1,97.8,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3654,3.69,16130,43.2,99.3,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3655,1.13,3154,34.2,138.2,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3656,1.03,2835,32.3,147.6,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3657,1.54,4244,36.0,139.8,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3658,2.41,8174,37.3,117.7,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3659,2.6,10572,38.5,120.3,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3660,1.56,4122,34.0,142.9,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3661,4.11,18492,43.7,85.4,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3662,4.05,19329,44.5,88.4,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3663,2.25,7350,36.0,128.9,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3664,2.84,11744,39.5,117.2,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3665,2.73,11263,37.1,105.6,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3666,1.93,5599,36.0,135.6,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3667,1.54,4453,34.5,135.4,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3668,1.12,2993,33.2,143.5,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3669,1.05,1937,29.7,135.5,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3670,3.85,17413,43.1,96.9,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3671,3.91,17658,43.4,72.9,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3672,3.58,15064,41.6,97.6,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3673,4.12,19495,45.3,87.1,Lithium Plating Guard Active / Current Derate
CATL-CTP3-3674,2.63,9849,38.6,109.8,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3675,1.63,4989,34.2,139.7,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3676,2.28,8630,36.6,120.7,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3677,1.36,4020,34.0,141.8,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3678,4.06,19042,43.5,95.9,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3679,2.84,10168,40.8,123.9,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3680,3.98,18761,43.2,85.3,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3681,2.39,9032,37.8,115.5,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3682,3.52,14509,43.8,105.8,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3683,3.74,16896,44.6,102.7,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
CATL-CTP3-3684,1.99,7208,35.3,130.4,Safe 4C Ultra-Fast Charge (10-Min 10-80%)
