IMU_Sample_ID,Motorcycle_Lean_Angle_deg,Throttle_Opening_pct,IMU_Pitch_Wheelie_deg,Rear_Wheel_Slip_Ratio_pct,Slide_Control_State
DUCATI-GP-3456,38.2,67.0,1.2,6.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3457,22.4,68.5,3.6,7.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3458,43.5,66.2,-0.9,8.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3459,36.9,39.1,-0.4,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3460,30.0,59.2,-0.5,4.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3461,59.7,33.3,4.5,4.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3462,48.0,30.5,1.1,3.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3463,61.6,21.4,1.1,3.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3464,46.9,86.0,4.1,10.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3465,21.7,78.2,5.4,6.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3466,24.8,25.1,2.0,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3467,19.8,63.7,4.8,3.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3468,62.5,75.6,5.9,13.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3469,57.4,54.2,-1.3,9.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3470,16.1,84.1,3.3,5.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3471,53.6,52.6,-0.5,7.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3472,47.9,81.0,6.3,11.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3473,37.9,28.1,5.5,3.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3474,52.1,64.9,3.0,10.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3475,33.0,27.0,2.5,3.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3476,28.8,79.9,4.2,5.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3477,55.7,61.7,4.0,8.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3478,61.8,80.8,3.7,13.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3479,55.6,95.6,2.2,11.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3480,39.1,97.1,0.9,10.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3481,56.1,58.8,1.5,10.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3482,45.1,53.9,3.8,7.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3483,17.6,71.1,3.3,3.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3484,59.6,30.8,5.2,4.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3485,63.8,81.7,0.8,14.3,Highside Risk / Instant Torque Cut
DUCATI-GP-3486,31.5,56.8,1.5,5.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3487,35.0,37.0,4.4,5.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3488,29.9,52.5,2.6,5.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3489,62.5,45.6,3.2,8.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3490,38.8,91.2,1.7,11.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3491,40.2,88.2,0.2,9.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3492,37.4,30.9,1.6,4.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3493,46.8,34.0,-0.1,5.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3494,23.1,77.3,4.6,5.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3495,39.9,69.1,3.3,7.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3496,59.8,90.0,2.7,14.4,Highside Risk / Instant Torque Cut
DUCATI-GP-3497,42.0,48.9,3.2,4.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3498,23.1,20.4,0.1,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3499,28.7,41.2,3.5,3.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3500,63.2,61.7,0.3,11.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3501,50.8,88.2,3.4,12.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3502,35.0,76.0,1.6,8.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3503,55.9,88.1,2.0,13.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3504,26.0,51.6,4.4,4.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3505,47.4,48.0,2.4,8.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3506,46.1,21.4,-0.4,3.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3507,16.1,70.3,6.9,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3508,53.8,97.2,2.5,15.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3509,34.3,61.2,2.9,5.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3510,43.4,26.4,2.6,3.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3511,23.9,45.0,0.8,2.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3512,49.2,24.7,0.4,2.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3513,25.0,72.5,0.8,3.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3514,40.3,95.4,2.6,8.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3515,23.7,91.6,1.6,4.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3516,59.2,78.9,-0.1,13.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3517,45.8,67.0,-0.3,10.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3518,22.0,29.3,-0.2,2.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3519,47.5,47.4,0.8,5.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3520,59.9,92.8,4.8,14.3,Highside Risk / Instant Torque Cut
DUCATI-GP-3521,61.4,60.5,-0.6,6.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3522,32.4,57.9,2.6,6.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3523,20.1,27.3,2.9,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3524,23.7,67.3,0.2,6.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3525,50.3,24.0,4.4,2.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3526,22.8,74.6,1.5,2.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3527,26.4,45.7,5.2,3.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3528,35.3,22.1,2.1,4.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3529,26.7,28.4,1.7,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3530,21.0,89.0,3.2,3.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3531,27.8,43.8,6.3,3.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3532,21.4,32.0,2.5,3.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3533,27.1,47.1,1.9,4.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3534,51.0,91.8,1.5,13.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3535,42.4,34.6,4.0,4.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3536,30.2,79.3,0.4,6.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3537,16.2,59.7,0.3,3.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3538,54.7,82.2,4.7,11.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3539,43.9,27.3,4.0,2.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3540,56.9,24.8,4.8,3.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3541,31.9,83.6,2.2,4.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3542,45.1,48.3,7.7,6.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3543,27.3,92.4,3.1,7.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3544,29.3,97.9,4.0,8.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3545,34.9,31.8,4.3,3.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3546,55.9,26.3,2.9,4.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3547,53.6,65.6,1.7,9.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3548,21.0,32.2,0.9,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3549,62.3,92.8,3.5,14.4,Highside Risk / Instant Torque Cut
DUCATI-GP-3550,16.3,79.4,3.5,3.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3551,59.2,80.1,1.1,13.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3552,25.9,79.7,1.2,6.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3553,30.1,84.2,2.0,5.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3554,17.0,29.4,3.5,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3555,15.9,36.8,3.2,2.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3556,43.3,45.0,2.9,5.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3557,41.4,48.7,0.7,4.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3558,44.7,88.4,0.1,14.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3559,58.0,68.6,3.6,11.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3560,17.6,29.1,2.9,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3561,44.8,72.5,0.6,9.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3562,58.0,55.0,3.5,12.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3563,40.3,82.0,6.6,8.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3564,34.5,83.8,3.6,8.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3565,61.7,69.7,2.0,11.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3566,41.3,68.2,1.2,6.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3567,32.5,44.9,5.6,4.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3568,53.8,24.8,3.4,4.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3569,62.9,24.2,2.6,5.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3570,52.3,54.9,-0.1,8.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3571,16.3,32.6,1.2,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3572,60.0,57.2,1.9,11.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3573,57.2,56.5,3.4,7.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3574,54.9,87.4,5.3,12.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3575,62.8,25.7,0.3,3.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3576,36.5,23.8,3.8,3.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3577,49.0,57.5,1.8,6.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3578,32.5,83.9,2.8,8.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3579,29.8,34.9,3.1,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3580,32.4,91.3,4.3,6.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3581,31.4,99.7,-0.1,10.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3582,60.8,39.0,4.6,5.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3583,45.6,30.8,1.7,4.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3584,45.1,62.0,5.0,8.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3585,24.9,33.0,1.8,4.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3586,53.0,32.9,2.5,3.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3587,37.2,20.0,3.2,2.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3588,20.1,94.5,1.9,5.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3589,19.3,29.5,3.3,3.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3590,29.1,32.5,-0.9,2.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3591,28.6,87.3,3.4,7.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3592,50.7,65.8,-1.9,7.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3593,40.0,22.7,5.7,3.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3594,22.2,92.0,6.2,9.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3595,58.2,60.0,1.7,7.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3596,58.8,25.9,0.1,2.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3597,37.7,30.0,2.3,5.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3598,50.4,33.0,-1.2,4.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3599,17.9,62.4,4.4,2.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3600,40.7,20.4,0.7,2.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3601,34.6,56.0,4.6,6.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3602,48.6,62.2,5.5,8.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3603,63.8,92.6,-1.7,17.4,Highside Risk / Instant Torque Cut
DUCATI-GP-3604,19.0,61.0,2.2,4.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3605,50.2,77.1,1.9,10.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3606,44.7,51.6,-1.3,8.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3607,17.3,68.7,2.1,2.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3608,40.1,25.1,1.5,2.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3609,40.5,46.4,5.4,5.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3610,41.7,31.9,2.2,3.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3611,44.0,47.3,4.1,4.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3612,29.8,65.5,1.5,5.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3613,17.1,91.9,2.1,4.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3614,18.5,27.4,-0.7,4.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3615,39.4,43.5,0.7,6.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3616,52.6,91.2,2.5,11.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3617,34.6,69.3,4.0,7.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3618,15.3,89.1,2.7,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3619,19.4,38.6,3.4,2.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3620,32.9,50.0,2.1,7.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3621,21.7,41.8,-0.0,3.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3622,19.7,25.2,2.3,2.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3623,41.7,47.1,4.9,7.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3624,28.4,83.0,4.5,7.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3625,18.2,96.9,-1.1,3.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3626,26.2,69.7,4.1,6.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3627,21.3,66.5,0.8,3.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3628,52.5,39.8,2.6,5.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3629,57.1,71.6,1.8,11.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3630,32.6,93.7,1.6,9.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3631,42.6,62.2,5.3,7.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3632,36.1,58.8,3.5,7.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3633,60.0,59.8,4.6,9.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3634,21.4,24.3,-0.4,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3635,25.1,78.0,1.4,5.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3636,25.5,25.3,3.1,2.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3637,27.6,44.9,4.3,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3638,37.9,90.1,3.7,8.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3639,35.1,69.3,3.9,6.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3640,25.2,83.8,2.1,6.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3641,46.8,99.4,0.9,12.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3642,41.1,82.6,3.4,8.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3643,53.3,26.6,4.4,4.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3644,42.3,83.2,2.1,10.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3645,20.8,42.2,2.6,2.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3646,42.9,54.6,3.8,7.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3647,27.3,98.9,3.6,7.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3648,50.2,26.8,4.1,2.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3649,21.8,51.4,0.8,4.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3650,22.4,80.3,3.5,5.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3651,32.6,22.9,1.1,2.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3652,36.8,31.8,3.4,3.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3653,44.4,72.3,1.3,9.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3654,52.0,43.3,4.8,6.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3655,32.6,81.6,2.2,7.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3656,58.9,71.4,3.2,13.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3657,20.2,36.2,0.7,2.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3658,25.7,34.7,0.4,4.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3659,47.2,71.0,3.5,8.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3660,62.9,25.8,-0.5,5.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3661,36.0,60.0,3.5,6.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3662,54.9,80.7,1.7,13.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3663,60.9,37.8,1.9,9.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3664,15.5,81.2,3.8,3.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3665,45.9,36.8,1.6,5.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3666,44.9,46.5,4.0,5.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3667,23.3,73.3,2.9,3.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3668,55.2,79.6,2.1,11.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3669,37.0,94.8,1.4,8.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3670,40.2,82.1,2.9,9.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3671,41.1,46.6,-0.1,4.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3672,41.6,58.6,3.5,7.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3673,51.0,27.2,1.3,2.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3674,37.4,90.8,7.1,11.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3675,37.6,46.4,5.3,3.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3676,62.8,22.6,1.3,3.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3677,60.7,45.1,4.9,7.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3678,56.4,63.6,1.9,9.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3679,60.5,56.0,1.9,10.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3680,33.4,63.2,1.5,5.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3681,52.0,39.9,-1.1,5.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3682,40.2,28.1,4.1,2.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3683,53.8,84.3,0.5,11.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3684,59.0,47.5,1.8,8.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3685,27.1,58.2,1.6,4.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3686,41.5,77.0,6.5,8.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3687,19.2,76.7,3.5,4.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3688,35.8,41.5,2.5,4.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3689,22.0,93.1,3.7,7.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3690,43.1,82.8,1.0,10.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3691,51.7,71.1,3.4,11.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3692,56.8,99.8,2.1,15.9,Highside Risk / Instant Torque Cut
DUCATI-GP-3693,24.8,81.5,3.4,6.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3694,48.2,41.9,0.5,5.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3695,61.1,73.3,2.0,13.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3696,37.7,31.9,-0.5,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3697,29.2,29.7,3.6,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3698,17.1,91.8,5.5,4.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3699,56.6,61.7,0.7,10.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3700,49.1,68.1,2.0,10.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3701,56.8,88.4,6.0,12.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3702,50.5,25.4,1.7,5.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3703,24.7,84.1,2.3,7.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3704,41.9,81.7,2.5,11.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3705,39.2,44.1,1.5,4.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3706,58.8,60.2,2.4,11.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3707,30.3,90.6,3.8,7.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3708,47.8,64.2,2.3,8.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3709,35.9,55.9,4.2,3.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3710,33.8,80.4,2.7,8.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3711,46.6,58.8,4.5,9.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3712,61.1,91.5,1.3,12.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3713,39.6,24.8,1.5,3.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3714,22.8,39.9,5.6,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3715,24.5,80.8,0.9,6.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3716,16.9,24.3,0.9,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3717,53.5,63.6,3.6,8.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3718,39.7,32.7,2.4,3.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3719,47.3,55.9,0.3,8.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3720,20.1,81.2,2.9,3.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3721,28.5,51.4,3.4,3.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3722,34.3,37.7,2.7,2.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3723,17.4,43.7,2.1,2.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3724,27.3,61.6,2.3,3.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3725,23.7,51.7,3.5,4.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3726,17.6,41.5,3.4,2.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3727,34.2,66.9,1.1,3.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3728,19.4,78.2,3.8,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3729,28.3,82.1,3.1,6.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3730,41.0,90.4,2.0,10.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3731,15.8,44.7,6.4,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3732,51.7,54.6,3.3,7.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-3733,43.4,80.0,0.5,9.4,Ducati Slide Control (DSC) Optimal Drift
