Sensor_Pulse_ID,Tire_Slip_Angle_deg,In_Tread_Piezo_Accel_G,Estimated_Road_Friction_Mu,Contact_Patch_Length_mm,Tire_Grip_Status
PIRELLI-CYBER-3240,6.93,433.0,0.86,153.0,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3241,3.12,272.1,0.98,168.7,Optimal Elastic Grip Domain
PIRELLI-CYBER-3242,6.58,420.6,0.87,151.4,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3243,0.77,166.0,1.13,183.2,Optimal Elastic Grip Domain
PIRELLI-CYBER-3244,4.31,280.9,0.97,168.4,Optimal Elastic Grip Domain
PIRELLI-CYBER-3245,4.27,296.3,0.95,160.8,Optimal Elastic Grip Domain
PIRELLI-CYBER-3246,2.69,261.9,1.01,171.3,Optimal Elastic Grip Domain
PIRELLI-CYBER-3247,5.02,365.0,0.9,156.1,Optimal Elastic Grip Domain
PIRELLI-CYBER-3248,6.69,374.6,0.83,145.5,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3249,6.9,430.9,0.81,146.3,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3250,3.89,316.9,0.99,162.0,Optimal Elastic Grip Domain
PIRELLI-CYBER-3251,6.41,419.0,0.92,152.8,Optimal Elastic Grip Domain
PIRELLI-CYBER-3252,3.69,294.0,1.02,167.5,Optimal Elastic Grip Domain
PIRELLI-CYBER-3253,6.1,396.7,0.83,155.2,Optimal Elastic Grip Domain
PIRELLI-CYBER-3254,3.24,273.2,0.99,171.3,Optimal Elastic Grip Domain
PIRELLI-CYBER-3255,5.06,362.2,0.96,156.9,Optimal Elastic Grip Domain
PIRELLI-CYBER-3256,2.29,224.5,1.01,170.9,Optimal Elastic Grip Domain
PIRELLI-CYBER-3257,4.31,316.3,0.95,159.7,Optimal Elastic Grip Domain
PIRELLI-CYBER-3258,3.07,236.9,0.99,167.7,Optimal Elastic Grip Domain
PIRELLI-CYBER-3259,2.55,242.8,1.03,167.5,Optimal Elastic Grip Domain
PIRELLI-CYBER-3260,2.05,213.1,1.06,175.3,Optimal Elastic Grip Domain
PIRELLI-CYBER-3261,7.16,454.4,0.78,151.5,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3262,3.22,267.8,0.96,176.6,Optimal Elastic Grip Domain
PIRELLI-CYBER-3263,1.63,201.6,1.03,176.2,Optimal Elastic Grip Domain
PIRELLI-CYBER-3264,6.14,380.5,0.86,154.9,Optimal Elastic Grip Domain
PIRELLI-CYBER-3265,5.76,373.9,0.93,158.3,Optimal Elastic Grip Domain
PIRELLI-CYBER-3266,3.16,237.5,0.98,177.1,Optimal Elastic Grip Domain
PIRELLI-CYBER-3267,7.78,476.9,0.76,146.1,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3268,8.4,493.6,0.73,145.1,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3269,2.39,233.5,1.0,170.7,Optimal Elastic Grip Domain
PIRELLI-CYBER-3270,6.6,421.1,0.82,155.8,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3271,7.07,415.6,0.8,149.1,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3272,1.74,202.8,1.06,177.0,Optimal Elastic Grip Domain
PIRELLI-CYBER-3273,8.65,500.0,0.7,142.6,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3274,6.3,392.7,0.86,154.0,Optimal Elastic Grip Domain
PIRELLI-CYBER-3275,7.23,446.4,0.79,147.3,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3276,3.52,269.5,0.97,170.5,Optimal Elastic Grip Domain
PIRELLI-CYBER-3277,1.52,207.9,1.02,179.0,Optimal Elastic Grip Domain
PIRELLI-CYBER-3278,6.98,460.2,0.79,148.8,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3279,3.73,275.8,0.98,166.7,Optimal Elastic Grip Domain
PIRELLI-CYBER-3280,6.99,433.7,0.76,151.8,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3281,4.86,316.4,0.91,159.0,Optimal Elastic Grip Domain
PIRELLI-CYBER-3282,1.68,208.6,1.1,182.5,Optimal Elastic Grip Domain
PIRELLI-CYBER-3283,2.9,259.7,1.03,165.7,Optimal Elastic Grip Domain
PIRELLI-CYBER-3284,1.7,217.9,1.06,177.9,Optimal Elastic Grip Domain
PIRELLI-CYBER-3285,6.77,438.4,0.84,152.9,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3286,7.29,459.7,0.8,151.3,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3287,2.55,240.2,0.98,171.4,Optimal Elastic Grip Domain
PIRELLI-CYBER-3288,3.79,321.3,0.87,167.8,Optimal Elastic Grip Domain
PIRELLI-CYBER-3289,3.27,263.6,0.96,173.2,Optimal Elastic Grip Domain
PIRELLI-CYBER-3290,6.73,425.1,0.86,144.7,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3291,0.8,169.3,1.04,186.3,Optimal Elastic Grip Domain
PIRELLI-CYBER-3292,1.5,201.3,1.03,180.7,Optimal Elastic Grip Domain
PIRELLI-CYBER-3293,1.89,225.0,1.08,172.6,Optimal Elastic Grip Domain
PIRELLI-CYBER-3294,4.69,311.1,0.96,162.5,Optimal Elastic Grip Domain
PIRELLI-CYBER-3295,5.92,366.5,0.9,152.4,Optimal Elastic Grip Domain
PIRELLI-CYBER-3296,8.14,512.6,0.79,142.4,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3297,5.79,383.9,0.82,154.3,Optimal Elastic Grip Domain
PIRELLI-CYBER-3298,4.63,330.2,0.94,161.7,Optimal Elastic Grip Domain
PIRELLI-CYBER-3299,1.91,206.3,1.09,173.6,Optimal Elastic Grip Domain
PIRELLI-CYBER-3300,8.8,506.9,0.76,146.3,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3301,1.81,203.8,0.97,179.9,Optimal Elastic Grip Domain
PIRELLI-CYBER-3302,7.74,490.0,0.74,149.2,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3303,5.56,368.4,0.88,158.7,Optimal Elastic Grip Domain
PIRELLI-CYBER-3304,6.22,409.6,0.79,152.8,Optimal Elastic Grip Domain
PIRELLI-CYBER-3305,6.41,403.0,0.88,154.5,Optimal Elastic Grip Domain
PIRELLI-CYBER-3306,4.14,314.6,1.02,166.7,Optimal Elastic Grip Domain
PIRELLI-CYBER-3307,1.93,184.9,1.04,175.8,Optimal Elastic Grip Domain
PIRELLI-CYBER-3308,4.39,336.7,0.96,159.4,Optimal Elastic Grip Domain
PIRELLI-CYBER-3309,6.31,396.5,0.78,154.1,Optimal Elastic Grip Domain
PIRELLI-CYBER-3310,2.28,215.4,0.95,170.6,Optimal Elastic Grip Domain
PIRELLI-CYBER-3311,8.59,479.8,0.68,136.1,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3312,1.82,207.3,1.09,172.2,Optimal Elastic Grip Domain
PIRELLI-CYBER-3313,4.2,308.4,0.97,167.8,Optimal Elastic Grip Domain
PIRELLI-CYBER-3314,1.83,203.0,1.09,170.5,Optimal Elastic Grip Domain
PIRELLI-CYBER-3315,3.0,239.4,1.02,169.4,Optimal Elastic Grip Domain
PIRELLI-CYBER-3316,6.68,431.2,0.81,148.6,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3317,2.36,211.3,1.06,170.8,Optimal Elastic Grip Domain
PIRELLI-CYBER-3318,0.68,158.8,1.1,183.3,Optimal Elastic Grip Domain
PIRELLI-CYBER-3319,6.35,425.3,0.82,156.8,Optimal Elastic Grip Domain
PIRELLI-CYBER-3320,6.25,413.3,0.77,148.4,Optimal Elastic Grip Domain
PIRELLI-CYBER-3321,3.44,293.6,0.93,170.8,Optimal Elastic Grip Domain
PIRELLI-CYBER-3322,0.81,161.3,1.13,179.3,Optimal Elastic Grip Domain
PIRELLI-CYBER-3323,7.35,444.1,0.82,144.8,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3324,6.9,439.6,0.79,151.8,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3325,5.32,356.1,0.89,163.4,Optimal Elastic Grip Domain
PIRELLI-CYBER-3326,2.59,240.0,1.03,176.3,Optimal Elastic Grip Domain
PIRELLI-CYBER-3327,5.63,389.2,0.93,152.5,Optimal Elastic Grip Domain
PIRELLI-CYBER-3328,1.32,169.0,1.03,174.1,Optimal Elastic Grip Domain
PIRELLI-CYBER-3329,0.84,168.9,1.12,177.1,Optimal Elastic Grip Domain
PIRELLI-CYBER-3330,8.57,482.0,0.71,135.2,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3331,7.76,480.5,0.74,142.6,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3332,3.01,256.9,0.93,170.7,Optimal Elastic Grip Domain
PIRELLI-CYBER-3333,3.7,268.5,0.99,167.0,Optimal Elastic Grip Domain
PIRELLI-CYBER-3334,1.37,148.2,0.99,183.1,Optimal Elastic Grip Domain
PIRELLI-CYBER-3335,4.32,295.9,0.94,155.5,Optimal Elastic Grip Domain
PIRELLI-CYBER-3336,1.33,193.3,1.07,176.5,Optimal Elastic Grip Domain
PIRELLI-CYBER-3337,2.9,250.2,1.02,173.8,Optimal Elastic Grip Domain
PIRELLI-CYBER-3338,1.78,197.2,1.04,180.0,Optimal Elastic Grip Domain
PIRELLI-CYBER-3339,4.13,316.0,0.99,164.6,Optimal Elastic Grip Domain
PIRELLI-CYBER-3340,8.77,497.4,0.73,136.1,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3341,0.64,136.8,1.1,179.6,Optimal Elastic Grip Domain
PIRELLI-CYBER-3342,5.55,373.5,0.96,157.2,Optimal Elastic Grip Domain
PIRELLI-CYBER-3343,1.09,173.2,1.1,180.0,Optimal Elastic Grip Domain
PIRELLI-CYBER-3344,7.41,466.2,0.81,139.1,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3345,6.42,400.6,0.84,149.2,Optimal Elastic Grip Domain
PIRELLI-CYBER-3346,7.36,452.9,0.84,149.3,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3347,1.62,207.0,1.12,175.7,Optimal Elastic Grip Domain
PIRELLI-CYBER-3348,2.89,274.6,0.98,172.5,Optimal Elastic Grip Domain
PIRELLI-CYBER-3349,7.2,461.9,0.85,152.4,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3350,3.08,263.4,1.02,169.3,Optimal Elastic Grip Domain
PIRELLI-CYBER-3351,2.5,218.9,1.05,171.0,Optimal Elastic Grip Domain
PIRELLI-CYBER-3352,6.16,411.5,0.88,149.6,Optimal Elastic Grip Domain
PIRELLI-CYBER-3353,4.51,317.9,0.9,162.8,Optimal Elastic Grip Domain
PIRELLI-CYBER-3354,8.15,489.8,0.74,140.7,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3355,7.97,472.9,0.78,142.6,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3356,0.62,138.9,1.21,184.5,Optimal Elastic Grip Domain
PIRELLI-CYBER-3357,2.85,253.1,1.01,172.1,Optimal Elastic Grip Domain
PIRELLI-CYBER-3358,4.79,339.2,0.89,161.6,Optimal Elastic Grip Domain
PIRELLI-CYBER-3359,2.04,208.4,1.14,171.2,Optimal Elastic Grip Domain
PIRELLI-CYBER-3360,8.05,504.5,0.77,142.6,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3361,8.53,487.4,0.71,141.2,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3362,4.66,318.7,0.98,158.2,Optimal Elastic Grip Domain
PIRELLI-CYBER-3363,4.75,321.3,0.91,157.7,Optimal Elastic Grip Domain
PIRELLI-CYBER-3364,2.78,257.0,1.04,172.5,Optimal Elastic Grip Domain
PIRELLI-CYBER-3365,6.86,386.1,0.78,147.1,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3366,6.83,432.3,0.8,148.2,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3367,8.29,504.9,0.7,136.5,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3368,7.06,438.6,0.8,149.0,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3369,6.28,387.5,0.83,151.1,Optimal Elastic Grip Domain
PIRELLI-CYBER-3370,7.12,461.3,0.78,151.6,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3371,7.56,453.1,0.74,147.8,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3372,0.94,155.5,1.08,181.6,Optimal Elastic Grip Domain
PIRELLI-CYBER-3373,7.81,506.6,0.71,140.3,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3374,1.14,149.2,1.06,185.1,Optimal Elastic Grip Domain
PIRELLI-CYBER-3375,2.37,233.7,1.08,175.9,Optimal Elastic Grip Domain
PIRELLI-CYBER-3376,5.91,402.5,0.78,157.5,Optimal Elastic Grip Domain
PIRELLI-CYBER-3377,1.64,193.9,1.05,173.8,Optimal Elastic Grip Domain
PIRELLI-CYBER-3378,3.72,297.6,0.95,163.7,Optimal Elastic Grip Domain
PIRELLI-CYBER-3379,6.94,445.6,0.8,152.3,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3380,6.5,428.0,0.81,150.2,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3381,4.6,314.3,0.92,160.1,Optimal Elastic Grip Domain
PIRELLI-CYBER-3382,4.08,325.9,0.9,166.2,Optimal Elastic Grip Domain
PIRELLI-CYBER-3383,3.45,243.3,1.03,166.5,Optimal Elastic Grip Domain
PIRELLI-CYBER-3384,5.79,401.0,0.82,153.3,Optimal Elastic Grip Domain
PIRELLI-CYBER-3385,5.94,382.6,0.87,154.1,Optimal Elastic Grip Domain
PIRELLI-CYBER-3386,6.54,415.1,0.85,152.2,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3387,8.23,478.5,0.69,147.4,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3388,2.59,242.3,1.04,171.4,Optimal Elastic Grip Domain
PIRELLI-CYBER-3389,3.0,255.1,0.97,175.9,Optimal Elastic Grip Domain
PIRELLI-CYBER-3390,3.86,305.3,1.01,166.2,Optimal Elastic Grip Domain
PIRELLI-CYBER-3391,3.95,274.8,0.98,168.2,Optimal Elastic Grip Domain
PIRELLI-CYBER-3392,8.71,524.1,0.74,139.1,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3393,0.7,177.8,1.12,179.1,Optimal Elastic Grip Domain
PIRELLI-CYBER-3394,4.43,302.3,0.94,162.5,Optimal Elastic Grip Domain
PIRELLI-CYBER-3395,1.66,206.7,1.11,172.6,Optimal Elastic Grip Domain
PIRELLI-CYBER-3396,6.56,399.2,0.89,149.0,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3397,8.32,498.9,0.8,142.7,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3398,2.0,222.0,1.12,175.8,Optimal Elastic Grip Domain
PIRELLI-CYBER-3399,2.6,223.9,0.98,171.2,Optimal Elastic Grip Domain
PIRELLI-CYBER-3400,1.12,172.5,1.1,178.8,Optimal Elastic Grip Domain
PIRELLI-CYBER-3401,6.84,447.6,0.8,148.8,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3402,6.39,399.4,0.81,149.8,Optimal Elastic Grip Domain
PIRELLI-CYBER-3403,7.32,474.7,0.81,138.4,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3404,8.88,533.4,0.72,141.0,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3405,6.02,391.3,0.83,152.9,Optimal Elastic Grip Domain
PIRELLI-CYBER-3406,3.58,294.6,0.96,169.1,Optimal Elastic Grip Domain
PIRELLI-CYBER-3407,1.56,169.3,1.06,173.7,Optimal Elastic Grip Domain
PIRELLI-CYBER-3408,3.21,240.6,1.01,165.8,Optimal Elastic Grip Domain
PIRELLI-CYBER-3409,1.29,192.6,1.05,178.4,Optimal Elastic Grip Domain
PIRELLI-CYBER-3410,5.58,364.8,0.92,152.7,Optimal Elastic Grip Domain
PIRELLI-CYBER-3411,5.49,334.5,0.88,157.8,Optimal Elastic Grip Domain
PIRELLI-CYBER-3412,4.14,313.5,0.95,164.2,Optimal Elastic Grip Domain
PIRELLI-CYBER-3413,1.56,209.8,1.07,177.9,Optimal Elastic Grip Domain
PIRELLI-CYBER-3414,8.1,484.5,0.84,143.2,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3415,2.14,222.1,1.06,174.4,Optimal Elastic Grip Domain
PIRELLI-CYBER-3416,2.96,253.5,0.99,171.5,Optimal Elastic Grip Domain
PIRELLI-CYBER-3417,5.41,349.7,0.88,158.4,Optimal Elastic Grip Domain
PIRELLI-CYBER-3418,1.99,220.7,1.07,177.3,Optimal Elastic Grip Domain
PIRELLI-CYBER-3419,1.12,160.0,1.02,182.4,Optimal Elastic Grip Domain
PIRELLI-CYBER-3420,2.93,255.5,1.04,171.0,Optimal Elastic Grip Domain
PIRELLI-CYBER-3421,2.86,238.7,1.05,167.5,Optimal Elastic Grip Domain
PIRELLI-CYBER-3422,1.96,178.6,1.08,177.2,Optimal Elastic Grip Domain
PIRELLI-CYBER-3423,4.13,303.3,0.99,166.6,Optimal Elastic Grip Domain
PIRELLI-CYBER-3424,8.95,507.4,0.73,132.0,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3425,3.89,281.5,0.94,162.1,Optimal Elastic Grip Domain
PIRELLI-CYBER-3426,2.39,225.2,1.0,172.9,Optimal Elastic Grip Domain
PIRELLI-CYBER-3427,2.73,248.1,1.01,168.4,Optimal Elastic Grip Domain
PIRELLI-CYBER-3428,2.96,261.3,1.03,168.2,Optimal Elastic Grip Domain
PIRELLI-CYBER-3429,1.09,177.8,1.05,180.0,Optimal Elastic Grip Domain
PIRELLI-CYBER-3430,0.52,161.4,1.17,180.4,Optimal Elastic Grip Domain
PIRELLI-CYBER-3431,7.0,449.4,0.81,146.2,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3432,0.83,145.5,1.15,180.9,Optimal Elastic Grip Domain
PIRELLI-CYBER-3433,8.58,513.3,0.72,138.8,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3434,8.36,497.8,0.7,140.2,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3435,5.85,402.3,0.91,151.3,Optimal Elastic Grip Domain
PIRELLI-CYBER-3436,0.75,158.2,1.15,181.5,Optimal Elastic Grip Domain
PIRELLI-CYBER-3437,1.01,183.8,1.05,179.6,Optimal Elastic Grip Domain
PIRELLI-CYBER-3438,3.01,276.0,1.05,171.3,Optimal Elastic Grip Domain
PIRELLI-CYBER-3439,6.45,420.2,0.8,154.0,Optimal Elastic Grip Domain
PIRELLI-CYBER-3440,8.26,517.3,0.68,144.6,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3441,8.16,497.7,0.72,147.0,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3442,8.02,484.9,0.71,145.1,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3443,8.39,493.9,0.75,141.9,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3444,8.15,498.5,0.78,139.3,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3445,4.83,327.0,0.91,157.7,Optimal Elastic Grip Domain
PIRELLI-CYBER-3446,8.12,495.7,0.74,144.3,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3447,5.44,378.6,0.88,153.0,Optimal Elastic Grip Domain
PIRELLI-CYBER-3448,4.51,342.2,0.93,169.2,Optimal Elastic Grip Domain
PIRELLI-CYBER-3449,0.62,133.0,1.13,182.1,Optimal Elastic Grip Domain
PIRELLI-CYBER-3450,2.81,218.9,1.02,169.4,Optimal Elastic Grip Domain
PIRELLI-CYBER-3451,6.45,389.5,0.84,150.8,Optimal Elastic Grip Domain
PIRELLI-CYBER-3452,3.22,258.2,0.96,168.2,Optimal Elastic Grip Domain
PIRELLI-CYBER-3453,1.63,192.6,1.05,172.2,Optimal Elastic Grip Domain
PIRELLI-CYBER-3454,3.89,290.1,1.0,159.7,Optimal Elastic Grip Domain
PIRELLI-CYBER-3455,8.78,502.9,0.65,134.0,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3456,1.84,204.8,1.08,174.7,Optimal Elastic Grip Domain
PIRELLI-CYBER-3457,3.94,311.2,0.97,160.3,Optimal Elastic Grip Domain
PIRELLI-CYBER-3458,5.65,379.9,0.84,152.4,Optimal Elastic Grip Domain
PIRELLI-CYBER-3459,1.48,182.0,1.09,174.2,Optimal Elastic Grip Domain
PIRELLI-CYBER-3460,3.61,265.6,0.96,164.7,Optimal Elastic Grip Domain
PIRELLI-CYBER-3461,7.36,436.7,0.85,146.6,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3462,7.05,415.7,0.81,146.3,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3463,7.95,448.6,0.74,143.0,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3464,6.71,422.4,0.79,150.7,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3465,6.17,392.7,0.8,147.9,Optimal Elastic Grip Domain
PIRELLI-CYBER-3466,8.39,510.1,0.73,138.8,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3467,6.06,392.5,0.85,155.6,Optimal Elastic Grip Domain
PIRELLI-CYBER-3468,1.54,195.4,1.05,179.1,Optimal Elastic Grip Domain
PIRELLI-CYBER-3469,3.06,261.9,0.98,164.4,Optimal Elastic Grip Domain
PIRELLI-CYBER-3470,5.38,385.5,0.89,154.9,Optimal Elastic Grip Domain
PIRELLI-CYBER-3471,6.94,431.8,0.76,148.0,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3472,5.2,356.5,0.93,159.7,Optimal Elastic Grip Domain
PIRELLI-CYBER-3473,0.7,138.5,1.12,183.7,Optimal Elastic Grip Domain
PIRELLI-CYBER-3474,6.93,467.2,0.75,151.5,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3475,7.98,494.2,0.74,143.4,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3476,7.45,475.6,0.79,142.2,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3477,4.2,309.8,0.93,165.2,Optimal Elastic Grip Domain
PIRELLI-CYBER-3478,4.45,316.0,0.92,158.8,Optimal Elastic Grip Domain
PIRELLI-CYBER-3479,6.43,398.9,0.77,156.7,Optimal Elastic Grip Domain
PIRELLI-CYBER-3480,1.65,201.5,1.08,177.6,Optimal Elastic Grip Domain
PIRELLI-CYBER-3481,3.0,255.3,1.0,169.5,Optimal Elastic Grip Domain
PIRELLI-CYBER-3482,6.82,432.4,0.72,146.7,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3483,3.27,266.7,1.07,169.9,Optimal Elastic Grip Domain
PIRELLI-CYBER-3484,7.64,474.5,0.7,147.7,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3485,6.44,405.3,0.79,147.3,Optimal Elastic Grip Domain
PIRELLI-CYBER-3486,7.95,485.2,0.75,143.9,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3487,8.38,495.2,0.74,140.1,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3488,3.26,246.5,0.97,163.1,Optimal Elastic Grip Domain
PIRELLI-CYBER-3489,8.73,521.4,0.71,138.2,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3490,2.0,210.7,1.03,173.0,Optimal Elastic Grip Domain
PIRELLI-CYBER-3491,8.18,488.5,0.73,141.6,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3492,7.11,431.0,0.77,148.6,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3493,1.94,197.3,1.11,174.5,Optimal Elastic Grip Domain
PIRELLI-CYBER-3494,0.6,145.8,1.09,181.5,Optimal Elastic Grip Domain
PIRELLI-CYBER-3495,4.82,337.7,0.85,157.7,Optimal Elastic Grip Domain
PIRELLI-CYBER-3496,8.89,526.3,0.69,136.7,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3497,6.02,397.1,0.79,155.3,Optimal Elastic Grip Domain
PIRELLI-CYBER-3498,6.09,392.0,0.91,152.5,Optimal Elastic Grip Domain
PIRELLI-CYBER-3499,7.38,448.1,0.82,144.4,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3500,8.18,514.3,0.78,145.3,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3501,6.75,421.7,0.81,152.1,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3502,0.64,151.4,1.08,182.0,Optimal Elastic Grip Domain
PIRELLI-CYBER-3503,2.14,229.7,1.08,175.3,Optimal Elastic Grip Domain
PIRELLI-CYBER-3504,2.28,229.2,1.03,172.5,Optimal Elastic Grip Domain
PIRELLI-CYBER-3505,1.5,176.8,1.1,177.8,Optimal Elastic Grip Domain
PIRELLI-CYBER-3506,5.78,371.5,0.89,157.9,Optimal Elastic Grip Domain
PIRELLI-CYBER-3507,4.99,338.5,0.98,161.0,Optimal Elastic Grip Domain
PIRELLI-CYBER-3508,0.94,184.6,1.13,181.7,Optimal Elastic Grip Domain
PIRELLI-CYBER-3509,5.27,363.5,0.93,161.9,Optimal Elastic Grip Domain
PIRELLI-CYBER-3510,8.77,510.2,0.74,136.9,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3511,7.08,440.3,0.85,147.9,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3512,4.03,268.4,0.97,160.7,Optimal Elastic Grip Domain
PIRELLI-CYBER-3513,1.75,208.0,1.01,176.1,Optimal Elastic Grip Domain
PIRELLI-CYBER-3514,4.34,294.7,0.96,160.6,Optimal Elastic Grip Domain
PIRELLI-CYBER-3515,2.77,251.4,0.92,169.7,Optimal Elastic Grip Domain
PIRELLI-CYBER-3516,2.05,213.9,1.05,178.5,Optimal Elastic Grip Domain
PIRELLI-CYBER-3517,7.55,460.4,0.72,143.5,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3518,0.68,154.9,1.21,179.1,Optimal Elastic Grip Domain
PIRELLI-CYBER-3519,2.59,235.8,1.0,174.9,Optimal Elastic Grip Domain
PIRELLI-CYBER-3520,6.36,432.6,0.8,151.1,Optimal Elastic Grip Domain
PIRELLI-CYBER-3521,1.84,203.5,1.09,172.7,Optimal Elastic Grip Domain
PIRELLI-CYBER-3522,3.78,281.4,0.96,166.7,Optimal Elastic Grip Domain
PIRELLI-CYBER-3523,8.52,490.7,0.79,141.7,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3524,8.87,510.1,0.74,134.5,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3525,7.47,459.1,0.79,150.3,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3526,5.25,381.5,0.87,154.8,Optimal Elastic Grip Domain
PIRELLI-CYBER-3527,3.82,300.1,1.0,163.2,Optimal Elastic Grip Domain
PIRELLI-CYBER-3528,5.09,348.3,0.88,161.0,Optimal Elastic Grip Domain
PIRELLI-CYBER-3529,5.32,371.2,0.95,153.7,Optimal Elastic Grip Domain
PIRELLI-CYBER-3530,3.6,255.8,0.96,170.8,Optimal Elastic Grip Domain
PIRELLI-CYBER-3531,2.63,243.0,0.98,172.3,Optimal Elastic Grip Domain
PIRELLI-CYBER-3532,8.51,508.9,0.72,144.1,Peak Slip Exceeded / Traction Loss
PIRELLI-CYBER-3533,1.12,168.7,1.05,181.4,Optimal Elastic Grip Domain
