Lighting_Frame_ID,Active_Micro_Pixels,LED_Junction_Temp_C,High_Beam_Range_Lux,Oncoming_Driver_Glare_Lux,Matrix_Quality_State
MARELLI-LED-3382,1065704,105.3,113.8,0.14,Thermal Derate / Pixel Mask Active
MARELLI-LED-3383,896951,88.5,140.3,0.02,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3384,1288197,109.5,109.7,0.15,Thermal Derate / Pixel Mask Active
MARELLI-LED-3385,926421,96.4,124.5,0.21,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3386,841115,95.0,134.3,0.04,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3387,1218994,94.6,135.9,0.43,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3388,598661,71.7,178.0,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3389,498089,75.7,171.2,0.02,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3390,1110037,109.7,109.0,0.07,Thermal Derate / Pixel Mask Active
MARELLI-LED-3391,806651,92.6,138.3,0.22,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3392,841410,89.5,138.1,0.24,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3393,847004,96.4,134.1,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3394,807451,93.6,135.3,0.02,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3395,739459,78.2,160.5,0.06,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3396,698414,80.9,164.4,0.15,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3397,1159421,103.4,119.7,0.02,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3398,1004710,107.3,109.3,0.01,Thermal Derate / Pixel Mask Active
MARELLI-LED-3399,516592,75.3,176.7,0.03,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3400,935811,95.7,129.9,0.06,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3401,1172931,97.3,125.1,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3402,666620,95.2,124.7,0.07,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3403,1135925,109.1,111.8,0.07,Thermal Derate / Pixel Mask Active
MARELLI-LED-3404,486249,77.1,163.8,0.11,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3405,1196807,105.7,113.2,0.01,Thermal Derate / Pixel Mask Active
MARELLI-LED-3406,1031400,94.1,138.8,0.08,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3407,860867,99.3,119.5,0.45,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3408,957452,99.2,126.3,0.42,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3409,893652,87.3,148.9,0.27,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3410,415228,76.5,170.7,0.04,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3411,666251,84.9,157.8,0.1,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3412,716371,87.7,140.4,0.03,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3413,839032,84.7,149.6,0.09,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3414,1092678,106.1,116.4,0.06,Thermal Derate / Pixel Mask Active
MARELLI-LED-3415,1086648,94.9,135.1,0.03,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3416,514881,80.9,162.5,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3417,932678,91.2,142.9,0.11,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3418,952968,97.1,130.9,0.04,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3419,1212719,98.9,129.2,0.38,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3420,509938,70.8,174.1,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3421,847599,82.0,155.8,0.23,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3422,563428,80.3,166.8,0.09,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3423,1153456,98.5,130.5,0.02,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3424,1174636,102.0,119.9,0.33,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3425,839535,90.8,142.2,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3426,1243003,100.5,121.3,0.02,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3427,555392,76.5,172.5,0.18,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3428,1103288,95.4,132.5,0.09,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3429,1137237,101.4,123.1,0.08,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3430,732824,93.4,142.9,0.09,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3431,1154589,106.2,120.4,0.04,Thermal Derate / Pixel Mask Active
MARELLI-LED-3432,795428,95.4,130.6,0.07,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3433,419046,75.1,174.5,0.19,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3434,772064,81.7,169.7,0.02,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3435,1118488,104.5,120.2,0.11,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3436,677591,81.7,156.1,0.29,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3437,980402,105.4,113.3,0.18,Thermal Derate / Pixel Mask Active
MARELLI-LED-3438,1181225,110.6,110.6,0.16,Thermal Derate / Pixel Mask Active
MARELLI-LED-3439,568119,81.3,155.4,0.11,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3440,693888,84.9,156.7,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3441,655369,86.7,145.6,0.02,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3442,441569,81.5,154.5,0.06,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3443,1298935,98.7,130.3,0.17,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3444,635617,91.3,145.4,0.02,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3445,948677,85.1,150.4,0.07,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3446,825198,98.6,130.7,0.04,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3447,588090,88.8,141.5,0.03,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3448,601816,79.5,164.6,0.09,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3449,1295593,101.9,122.8,0.12,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3450,1210316,101.2,123.0,0.16,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3451,846143,87.4,149.3,0.07,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3452,1182147,112.0,105.1,0.15,Thermal Derate / Pixel Mask Active
MARELLI-LED-3453,743337,78.6,160.6,0.03,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3454,1171303,98.0,126.1,0.17,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3455,845857,95.7,135.2,0.09,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3456,826097,75.8,167.9,0.05,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3457,1281226,108.0,104.3,0.15,Thermal Derate / Pixel Mask Active
MARELLI-LED-3458,1205693,109.2,107.6,0.02,Thermal Derate / Pixel Mask Active
MARELLI-LED-3459,567660,74.3,179.4,0.38,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3460,534886,83.0,158.2,0.39,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3461,1283173,107.0,116.0,0.26,Thermal Derate / Pixel Mask Active
MARELLI-LED-3462,447744,76.9,167.6,0.05,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3463,1258826,96.3,129.1,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3464,486039,80.0,164.6,0.1,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3465,452436,74.4,170.7,0.19,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3466,1127334,100.4,119.5,0.03,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3467,416481,68.3,190.1,0.06,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3468,406789,73.8,175.2,0.03,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3469,670728,89.1,140.0,0.06,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3470,1267471,100.4,119.2,0.14,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3471,1018029,83.5,157.1,0.37,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3472,663786,80.3,162.9,0.04,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3473,452954,66.6,186.5,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3474,911669,97.2,136.2,0.07,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3475,1248945,99.1,125.8,0.17,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3476,1249518,95.6,135.4,0.05,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3477,439509,76.2,173.6,0.08,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3478,827249,83.7,161.3,0.12,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3479,494526,77.4,167.7,0.21,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3480,400928,80.6,160.0,0.04,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3481,1152215,105.4,114.4,0.15,Thermal Derate / Pixel Mask Active
MARELLI-LED-3482,677726,86.3,148.7,0.08,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3483,1079908,106.9,114.9,0.05,Thermal Derate / Pixel Mask Active
MARELLI-LED-3484,1171801,100.5,127.0,0.13,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3485,813156,84.4,157.0,0.05,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3486,976603,101.8,125.3,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3487,712496,81.9,165.1,0.07,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3488,582543,90.9,146.5,0.08,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3489,916925,94.9,134.6,0.03,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3490,575072,79.8,165.3,0.11,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3491,1234629,98.1,119.9,0.05,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3492,869723,89.2,141.2,0.19,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3493,911631,96.2,130.5,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3494,754664,87.3,146.1,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3495,653601,72.8,178.7,0.2,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3496,1101118,101.3,125.2,0.19,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3497,533714,74.6,163.5,0.28,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3498,749054,91.7,142.8,0.09,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3499,1099643,98.9,129.0,0.06,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3500,438019,72.6,177.1,0.32,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3501,879833,87.0,157.5,0.02,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3502,852919,96.1,128.7,0.29,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3503,459764,72.5,174.9,0.4,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3504,825035,86.4,155.7,0.13,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3505,624233,80.0,160.7,0.3,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3506,1143682,101.4,124.0,0.12,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3507,975368,87.5,148.0,0.04,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3508,1173886,98.3,127.6,0.04,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3509,544180,79.6,161.8,0.09,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3510,1299793,101.5,133.4,0.12,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3511,527998,77.4,167.0,0.03,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3512,1121958,99.8,122.5,0.1,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3513,1055213,97.2,129.9,0.06,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3514,604156,77.3,170.1,0.51,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3515,504203,76.3,164.7,0.28,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3516,1271286,106.1,117.6,0.12,Thermal Derate / Pixel Mask Active
MARELLI-LED-3517,926261,89.4,145.7,0.08,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3518,1193325,107.5,111.0,0.15,Thermal Derate / Pixel Mask Active
MARELLI-LED-3519,1225684,107.1,109.6,0.11,Thermal Derate / Pixel Mask Active
MARELLI-LED-3520,1173060,104.6,118.7,0.09,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3521,622323,74.9,175.3,0.08,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3522,677682,82.4,160.0,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3523,1162875,106.6,120.0,0.38,Thermal Derate / Pixel Mask Active
MARELLI-LED-3524,573454,82.7,158.6,0.11,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3525,647023,90.5,139.8,0.24,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3526,952946,90.7,148.4,0.02,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3527,1218656,92.6,135.8,0.07,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3528,400507,71.8,177.7,0.02,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3529,1281239,100.9,133.1,0.03,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3530,485391,75.7,173.0,0.42,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3531,932278,95.5,138.3,0.04,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3532,400974,72.1,176.6,0.23,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3533,1214456,101.7,122.0,0.06,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3534,753729,85.4,151.8,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3535,548509,82.6,157.8,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3536,1047002,105.3,118.6,0.25,Thermal Derate / Pixel Mask Active
MARELLI-LED-3537,942878,88.5,142.0,0.03,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3538,444945,75.0,166.2,0.07,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3539,601016,82.1,157.2,0.02,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3540,1262989,108.4,107.1,0.05,Thermal Derate / Pixel Mask Active
MARELLI-LED-3541,953017,96.2,135.4,0.18,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3542,1114098,97.5,128.4,0.12,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3543,884371,90.5,136.9,0.21,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3544,569636,87.2,148.7,0.13,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3545,1214069,100.6,122.8,0.22,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3546,1278468,98.7,126.1,0.09,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3547,627556,81.8,167.9,0.02,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3548,414421,77.2,162.9,0.07,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3549,1119015,103.3,120.4,0.1,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3550,653603,93.9,130.6,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3551,1110454,101.2,125.6,0.28,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3552,511739,79.6,163.4,0.06,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3553,779671,87.6,146.3,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3554,1065584,92.0,139.0,0.24,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3555,1286492,113.9,104.4,0.05,Thermal Derate / Pixel Mask Active
MARELLI-LED-3556,754979,99.6,126.8,0.11,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3557,546508,75.3,173.9,0.18,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3558,894266,87.6,148.5,0.16,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3559,737745,78.3,165.1,0.29,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3560,680862,80.8,160.8,0.07,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3561,1077535,96.0,131.3,0.26,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3562,804623,80.6,157.8,0.16,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3563,836321,89.5,142.0,0.07,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3564,512436,80.2,157.4,0.07,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3565,780537,93.4,136.2,0.04,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3566,794807,86.4,157.6,0.23,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3567,1095493,102.0,114.8,0.28,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3568,1119873,105.6,113.9,0.03,Thermal Derate / Pixel Mask Active
MARELLI-LED-3569,794177,90.2,140.2,0.07,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3570,767036,84.9,160.0,0.06,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3571,663664,77.4,174.3,0.44,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3572,840385,86.4,149.5,0.22,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3573,1238472,104.8,113.7,0.09,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3574,1268813,105.1,116.9,0.06,Thermal Derate / Pixel Mask Active
MARELLI-LED-3575,1228814,107.0,114.4,0.07,Thermal Derate / Pixel Mask Active
MARELLI-LED-3576,834863,94.6,132.3,0.09,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3577,423092,71.6,184.6,0.03,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3578,1288970,99.9,122.8,0.12,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3579,996468,98.2,126.0,0.11,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3580,1237779,99.0,122.8,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3581,402324,73.6,170.6,0.36,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3582,586854,87.9,147.9,0.23,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3583,1274292,108.2,111.9,0.01,Thermal Derate / Pixel Mask Active
MARELLI-LED-3584,1151970,100.9,126.1,0.08,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3585,592124,74.4,170.0,0.17,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3586,1024219,89.9,145.6,0.16,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3587,981302,92.9,136.4,0.06,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3588,1191859,94.3,135.8,0.05,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3589,1278782,105.5,113.4,0.31,Thermal Derate / Pixel Mask Active
MARELLI-LED-3590,998030,94.8,143.1,0.02,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3591,1299595,110.8,104.3,0.18,Thermal Derate / Pixel Mask Active
MARELLI-LED-3592,1167144,113.0,100.6,0.18,Thermal Derate / Pixel Mask Active
MARELLI-LED-3593,515613,74.1,170.3,0.04,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3594,1210868,101.7,133.0,0.26,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3595,564350,81.5,157.7,0.11,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3596,1142755,103.7,115.5,0.02,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3597,623360,86.9,144.9,0.21,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3598,666028,82.3,159.3,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3599,950338,92.9,138.7,0.08,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3600,559597,66.7,187.8,0.16,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3601,1083381,108.4,109.0,0.2,Thermal Derate / Pixel Mask Active
MARELLI-LED-3602,466881,77.3,158.3,0.06,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3603,1071714,92.4,133.2,0.18,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3604,602496,72.4,175.2,0.09,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3605,897064,88.0,149.1,0.02,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3606,1187782,107.8,111.0,0.07,Thermal Derate / Pixel Mask Active
MARELLI-LED-3607,909961,97.5,133.7,0.23,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3608,415486,76.4,169.1,0.13,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3609,867489,97.7,130.8,0.52,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3610,489775,80.8,157.1,0.02,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3611,560918,72.1,174.8,0.04,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3612,749990,84.9,152.0,0.02,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3613,1193358,94.3,136.9,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3614,1212795,108.8,105.4,0.05,Thermal Derate / Pixel Mask Active
MARELLI-LED-3615,722746,77.3,164.7,0.03,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3616,1172592,92.4,136.1,0.03,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3617,670692,75.1,163.4,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3618,1209688,97.5,132.4,0.02,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3619,762253,84.6,166.4,0.05,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3620,1009770,101.7,119.0,0.02,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3621,1143929,91.8,146.0,0.04,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3622,1219612,110.5,103.3,0.11,Thermal Derate / Pixel Mask Active
MARELLI-LED-3623,758088,82.8,156.0,0.2,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3624,706111,80.1,161.0,0.06,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3625,870341,96.9,131.9,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3626,636762,94.0,140.5,0.14,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3627,856161,84.0,156.4,0.05,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3628,1088144,108.1,107.6,0.04,Thermal Derate / Pixel Mask Active
MARELLI-LED-3629,980401,102.4,121.0,0.02,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3630,873359,93.4,142.3,0.02,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3631,778356,87.4,144.7,0.02,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3632,1186849,95.0,130.9,0.42,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3633,932388,84.5,162.1,0.08,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3634,936857,99.3,123.3,0.08,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3635,1019646,97.3,132.7,0.07,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3636,1118920,96.1,132.8,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3637,1065706,94.0,143.2,0.05,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3638,1152252,93.1,139.2,0.05,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3639,537312,69.3,182.2,0.07,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3640,1229422,104.4,121.2,0.04,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3641,1220901,92.7,135.2,0.05,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3642,462157,71.0,177.3,0.09,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3643,945591,90.3,149.9,0.28,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3644,1161018,98.9,133.2,0.18,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3645,901133,95.0,133.3,0.17,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3646,1092295,107.6,108.1,0.01,Thermal Derate / Pixel Mask Active
MARELLI-LED-3647,1271253,106.0,111.9,0.14,Thermal Derate / Pixel Mask Active
MARELLI-LED-3648,751181,83.5,157.8,0.11,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3649,988838,93.7,141.8,0.18,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3650,813835,96.5,129.7,0.04,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3651,607255,75.6,169.8,0.12,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3652,716748,80.6,158.4,0.09,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3653,622130,72.4,173.6,0.21,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3654,1223183,103.0,123.7,0.06,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3655,662046,81.7,161.1,0.19,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3656,1075744,90.9,141.8,0.19,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3657,1159411,108.9,105.7,0.18,Thermal Derate / Pixel Mask Active
MARELLI-LED-3658,989664,88.7,143.9,0.02,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3659,980617,96.6,135.5,0.16,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-3660,1160388,106.7,109.2,0.22,Thermal Derate / Pixel Mask Active
MARELLI-LED-3661,916704,79.0,156.3,0.24,Crystal-Clear Matrix Laser-LED (600m)
