Drive_Segment_ID,Vehicle_Speed_mph,Power_Demand_kW,Operating_Hybrid_Mode,Instant_Fuel_Economy_MPG,Clutch_Lockup_State
HONDA-eHEV-3168,64.6,73.5,Hybrid Drive (Engine-Gen + Traction Motor),45.9,Disengaged / Electric Motor
HONDA-eHEV-3169,49.8,53.8,Hybrid Drive (Engine-Gen + Traction Motor),42.2,Disengaged / Electric Motor
HONDA-eHEV-3170,36.8,36.0,Hybrid Drive (Engine-Gen + Traction Motor),40.8,Disengaged / Electric Motor
HONDA-eHEV-3171,60.4,65.7,Hybrid Drive (Engine-Gen + Traction Motor),37.0,Disengaged / Electric Motor
HONDA-eHEV-3172,20.3,33.9,Hybrid Drive (Engine-Gen + Traction Motor),41.6,Disengaged / Electric Motor
HONDA-eHEV-3173,67.4,78.8,Hybrid Drive (Engine-Gen + Traction Motor),42.2,Disengaged / Electric Motor
HONDA-eHEV-3174,27.3,22.5,EV Drive (Battery Only),69.0,Disengaged / Electric Motor
HONDA-eHEV-3175,55.7,68.8,Hybrid Drive (Engine-Gen + Traction Motor),42.4,Disengaged / Electric Motor
HONDA-eHEV-3176,47.7,39.5,Hybrid Drive (Engine-Gen + Traction Motor),45.5,Disengaged / Electric Motor
HONDA-eHEV-3177,34.8,40.4,Hybrid Drive (Engine-Gen + Traction Motor),41.6,Disengaged / Electric Motor
HONDA-eHEV-3178,37.4,46.5,Hybrid Drive (Engine-Gen + Traction Motor),45.7,Disengaged / Electric Motor
HONDA-eHEV-3179,18.0,11.9,EV Drive (Battery Only),65.6,Disengaged / Electric Motor
HONDA-eHEV-3180,52.5,49.6,Hybrid Drive (Engine-Gen + Traction Motor),43.7,Disengaged / Electric Motor
HONDA-eHEV-3181,64.7,72.4,Hybrid Drive (Engine-Gen + Traction Motor),42.2,Disengaged / Electric Motor
HONDA-eHEV-3182,47.7,66.1,Hybrid Drive (Engine-Gen + Traction Motor),53.3,Disengaged / Electric Motor
HONDA-eHEV-3183,23.8,13.0,EV Drive (Battery Only),70.4,Disengaged / Electric Motor
HONDA-eHEV-3184,71.7,71.5,Hybrid Drive (Engine-Gen + Traction Motor),44.4,Disengaged / Electric Motor
HONDA-eHEV-3185,39.2,42.6,Hybrid Drive (Engine-Gen + Traction Motor),44.2,Disengaged / Electric Motor
HONDA-eHEV-3186,58.2,54.8,Hybrid Drive (Engine-Gen + Traction Motor),39.8,Disengaged / Electric Motor
HONDA-eHEV-3187,15.9,5.0,EV Drive (Battery Only),68.3,Disengaged / Electric Motor
HONDA-eHEV-3188,18.6,22.6,EV Drive (Battery Only),66.7,Disengaged / Electric Motor
HONDA-eHEV-3189,45.6,55.6,Hybrid Drive (Engine-Gen + Traction Motor),45.7,Disengaged / Electric Motor
HONDA-eHEV-3190,36.0,44.3,Hybrid Drive (Engine-Gen + Traction Motor),38.7,Disengaged / Electric Motor
HONDA-eHEV-3191,34.1,25.7,Hybrid Drive (Engine-Gen + Traction Motor),44.2,Disengaged / Electric Motor
HONDA-eHEV-3192,45.4,62.5,Hybrid Drive (Engine-Gen + Traction Motor),42.2,Disengaged / Electric Motor
HONDA-eHEV-3193,47.0,46.2,Hybrid Drive (Engine-Gen + Traction Motor),46.3,Disengaged / Electric Motor
HONDA-eHEV-3194,47.6,55.6,Hybrid Drive (Engine-Gen + Traction Motor),41.8,Disengaged / Electric Motor
HONDA-eHEV-3195,15.8,21.5,EV Drive (Battery Only),63.5,Disengaged / Electric Motor
HONDA-eHEV-3196,23.2,27.5,Hybrid Drive (Engine-Gen + Traction Motor),39.7,Disengaged / Electric Motor
HONDA-eHEV-3197,55.6,55.6,Hybrid Drive (Engine-Gen + Traction Motor),42.9,Disengaged / Electric Motor
HONDA-eHEV-3198,53.4,58.3,Hybrid Drive (Engine-Gen + Traction Motor),45.8,Disengaged / Electric Motor
HONDA-eHEV-3199,41.7,32.5,Hybrid Drive (Engine-Gen + Traction Motor),47.1,Disengaged / Electric Motor
HONDA-eHEV-3200,41.9,50.2,Hybrid Drive (Engine-Gen + Traction Motor),44.6,Disengaged / Electric Motor
HONDA-eHEV-3201,75.1,84.6,Hybrid Drive (Engine-Gen + Traction Motor),45.3,Disengaged / Electric Motor
HONDA-eHEV-3202,47.3,48.1,Hybrid Drive (Engine-Gen + Traction Motor),43.4,Disengaged / Electric Motor
HONDA-eHEV-3203,18.5,26.3,Hybrid Drive (Engine-Gen + Traction Motor),48.6,Disengaged / Electric Motor
HONDA-eHEV-3204,59.8,42.8,Engine Direct-Drive Lockup,54.6,Engaged Direct Gear
HONDA-eHEV-3205,48.9,57.5,Hybrid Drive (Engine-Gen + Traction Motor),47.2,Disengaged / Electric Motor
HONDA-eHEV-3206,61.4,55.6,Hybrid Drive (Engine-Gen + Traction Motor),51.6,Disengaged / Electric Motor
HONDA-eHEV-3207,47.1,46.7,Hybrid Drive (Engine-Gen + Traction Motor),40.2,Disengaged / Electric Motor
HONDA-eHEV-3208,58.0,60.2,Hybrid Drive (Engine-Gen + Traction Motor),41.9,Disengaged / Electric Motor
HONDA-eHEV-3209,35.1,41.5,Hybrid Drive (Engine-Gen + Traction Motor),47.4,Disengaged / Electric Motor
HONDA-eHEV-3210,45.1,63.3,Hybrid Drive (Engine-Gen + Traction Motor),45.3,Disengaged / Electric Motor
HONDA-eHEV-3211,39.8,44.6,Hybrid Drive (Engine-Gen + Traction Motor),40.5,Disengaged / Electric Motor
HONDA-eHEV-3212,35.1,42.4,Hybrid Drive (Engine-Gen + Traction Motor),45.3,Disengaged / Electric Motor
HONDA-eHEV-3213,25.6,43.0,Hybrid Drive (Engine-Gen + Traction Motor),47.1,Disengaged / Electric Motor
HONDA-eHEV-3214,31.5,27.3,Hybrid Drive (Engine-Gen + Traction Motor),34.2,Disengaged / Electric Motor
HONDA-eHEV-3215,33.0,38.6,Hybrid Drive (Engine-Gen + Traction Motor),45.3,Disengaged / Electric Motor
HONDA-eHEV-3216,79.8,89.4,Hybrid Drive (Engine-Gen + Traction Motor),43.6,Disengaged / Electric Motor
HONDA-eHEV-3217,48.8,56.5,Hybrid Drive (Engine-Gen + Traction Motor),46.2,Disengaged / Electric Motor
HONDA-eHEV-3218,23.2,34.7,Hybrid Drive (Engine-Gen + Traction Motor),43.7,Disengaged / Electric Motor
HONDA-eHEV-3219,55.0,58.5,Hybrid Drive (Engine-Gen + Traction Motor),46.0,Disengaged / Electric Motor
HONDA-eHEV-3220,78.4,73.7,Hybrid Drive (Engine-Gen + Traction Motor),45.7,Disengaged / Electric Motor
HONDA-eHEV-3221,35.1,34.1,Hybrid Drive (Engine-Gen + Traction Motor),51.6,Disengaged / Electric Motor
HONDA-eHEV-3222,51.8,63.8,Hybrid Drive (Engine-Gen + Traction Motor),47.5,Disengaged / Electric Motor
HONDA-eHEV-3223,34.7,37.8,Hybrid Drive (Engine-Gen + Traction Motor),45.3,Disengaged / Electric Motor
HONDA-eHEV-3224,61.2,55.3,Hybrid Drive (Engine-Gen + Traction Motor),47.9,Disengaged / Electric Motor
HONDA-eHEV-3225,57.1,60.6,Hybrid Drive (Engine-Gen + Traction Motor),47.1,Disengaged / Electric Motor
HONDA-eHEV-3226,68.4,58.5,Hybrid Drive (Engine-Gen + Traction Motor),43.1,Disengaged / Electric Motor
HONDA-eHEV-3227,19.1,20.3,EV Drive (Battery Only),74.1,Disengaged / Electric Motor
HONDA-eHEV-3228,46.3,49.7,Hybrid Drive (Engine-Gen + Traction Motor),40.8,Disengaged / Electric Motor
HONDA-eHEV-3229,67.1,62.1,Hybrid Drive (Engine-Gen + Traction Motor),44.3,Disengaged / Electric Motor
HONDA-eHEV-3230,78.5,76.2,Hybrid Drive (Engine-Gen + Traction Motor),47.2,Disengaged / Electric Motor
HONDA-eHEV-3231,79.9,94.1,Hybrid Drive (Engine-Gen + Traction Motor),45.1,Disengaged / Electric Motor
HONDA-eHEV-3232,44.2,48.2,Hybrid Drive (Engine-Gen + Traction Motor),40.7,Disengaged / Electric Motor
HONDA-eHEV-3233,41.0,46.3,Hybrid Drive (Engine-Gen + Traction Motor),39.2,Disengaged / Electric Motor
HONDA-eHEV-3234,66.9,81.4,Hybrid Drive (Engine-Gen + Traction Motor),40.8,Disengaged / Electric Motor
HONDA-eHEV-3235,58.9,50.2,Hybrid Drive (Engine-Gen + Traction Motor),40.2,Disengaged / Electric Motor
HONDA-eHEV-3236,54.3,62.9,Hybrid Drive (Engine-Gen + Traction Motor),41.3,Disengaged / Electric Motor
HONDA-eHEV-3237,25.3,26.6,Hybrid Drive (Engine-Gen + Traction Motor),41.6,Disengaged / Electric Motor
HONDA-eHEV-3238,51.2,61.6,Hybrid Drive (Engine-Gen + Traction Motor),43.1,Disengaged / Electric Motor
HONDA-eHEV-3239,25.8,28.6,Hybrid Drive (Engine-Gen + Traction Motor),48.7,Disengaged / Electric Motor
HONDA-eHEV-3240,15.2,5.6,EV Drive (Battery Only),71.7,Disengaged / Electric Motor
HONDA-eHEV-3241,33.7,33.3,Hybrid Drive (Engine-Gen + Traction Motor),48.4,Disengaged / Electric Motor
HONDA-eHEV-3242,46.3,58.6,Hybrid Drive (Engine-Gen + Traction Motor),47.5,Disengaged / Electric Motor
HONDA-eHEV-3243,72.2,74.4,Hybrid Drive (Engine-Gen + Traction Motor),45.7,Disengaged / Electric Motor
HONDA-eHEV-3244,53.0,56.4,Hybrid Drive (Engine-Gen + Traction Motor),48.4,Disengaged / Electric Motor
HONDA-eHEV-3245,21.5,21.1,EV Drive (Battery Only),71.7,Disengaged / Electric Motor
HONDA-eHEV-3246,20.6,37.3,Hybrid Drive (Engine-Gen + Traction Motor),43.2,Disengaged / Electric Motor
HONDA-eHEV-3247,17.3,17.0,EV Drive (Battery Only),74.2,Disengaged / Electric Motor
HONDA-eHEV-3248,63.6,67.4,Hybrid Drive (Engine-Gen + Traction Motor),39.0,Disengaged / Electric Motor
HONDA-eHEV-3249,68.8,79.1,Hybrid Drive (Engine-Gen + Traction Motor),42.0,Disengaged / Electric Motor
HONDA-eHEV-3250,30.8,31.4,Hybrid Drive (Engine-Gen + Traction Motor),43.5,Disengaged / Electric Motor
HONDA-eHEV-3251,42.1,52.7,Hybrid Drive (Engine-Gen + Traction Motor),43.1,Disengaged / Electric Motor
HONDA-eHEV-3252,50.7,48.3,Hybrid Drive (Engine-Gen + Traction Motor),41.2,Disengaged / Electric Motor
HONDA-eHEV-3253,16.1,31.8,Hybrid Drive (Engine-Gen + Traction Motor),45.2,Disengaged / Electric Motor
HONDA-eHEV-3254,42.2,32.8,Hybrid Drive (Engine-Gen + Traction Motor),49.1,Disengaged / Electric Motor
HONDA-eHEV-3255,16.6,13.0,EV Drive (Battery Only),60.5,Disengaged / Electric Motor
HONDA-eHEV-3256,65.3,69.7,Hybrid Drive (Engine-Gen + Traction Motor),41.5,Disengaged / Electric Motor
HONDA-eHEV-3257,77.0,88.2,Hybrid Drive (Engine-Gen + Traction Motor),40.2,Disengaged / Electric Motor
HONDA-eHEV-3258,59.7,47.3,Hybrid Drive (Engine-Gen + Traction Motor),41.3,Disengaged / Electric Motor
HONDA-eHEV-3259,56.0,53.3,Hybrid Drive (Engine-Gen + Traction Motor),45.4,Disengaged / Electric Motor
HONDA-eHEV-3260,76.6,82.2,Hybrid Drive (Engine-Gen + Traction Motor),40.5,Disengaged / Electric Motor
HONDA-eHEV-3261,37.0,40.9,Hybrid Drive (Engine-Gen + Traction Motor),37.3,Disengaged / Electric Motor
HONDA-eHEV-3262,43.5,32.5,Hybrid Drive (Engine-Gen + Traction Motor),45.8,Disengaged / Electric Motor
HONDA-eHEV-3263,41.6,42.9,Hybrid Drive (Engine-Gen + Traction Motor),49.5,Disengaged / Electric Motor
HONDA-eHEV-3264,67.4,70.8,Hybrid Drive (Engine-Gen + Traction Motor),46.7,Disengaged / Electric Motor
HONDA-eHEV-3265,28.9,41.9,Hybrid Drive (Engine-Gen + Traction Motor),45.0,Disengaged / Electric Motor
HONDA-eHEV-3266,40.0,47.2,Hybrid Drive (Engine-Gen + Traction Motor),41.9,Disengaged / Electric Motor
HONDA-eHEV-3267,60.5,60.0,Hybrid Drive (Engine-Gen + Traction Motor),44.5,Disengaged / Electric Motor
HONDA-eHEV-3268,38.1,50.4,Hybrid Drive (Engine-Gen + Traction Motor),47.3,Disengaged / Electric Motor
HONDA-eHEV-3269,56.6,58.9,Hybrid Drive (Engine-Gen + Traction Motor),46.4,Disengaged / Electric Motor
HONDA-eHEV-3270,17.1,19.8,EV Drive (Battery Only),72.4,Disengaged / Electric Motor
HONDA-eHEV-3271,75.4,69.1,Hybrid Drive (Engine-Gen + Traction Motor),44.5,Disengaged / Electric Motor
HONDA-eHEV-3272,37.2,37.9,Hybrid Drive (Engine-Gen + Traction Motor),40.4,Disengaged / Electric Motor
HONDA-eHEV-3273,58.8,53.9,Hybrid Drive (Engine-Gen + Traction Motor),48.4,Disengaged / Electric Motor
HONDA-eHEV-3274,17.3,12.2,EV Drive (Battery Only),67.7,Disengaged / Electric Motor
HONDA-eHEV-3275,40.7,49.5,Hybrid Drive (Engine-Gen + Traction Motor),47.4,Disengaged / Electric Motor
HONDA-eHEV-3276,77.6,101.8,Hybrid Drive (Engine-Gen + Traction Motor),43.9,Disengaged / Electric Motor
HONDA-eHEV-3277,26.9,17.3,EV Drive (Battery Only),59.8,Disengaged / Electric Motor
HONDA-eHEV-3278,62.8,65.1,Hybrid Drive (Engine-Gen + Traction Motor),41.4,Disengaged / Electric Motor
HONDA-eHEV-3279,24.6,30.2,Hybrid Drive (Engine-Gen + Traction Motor),42.8,Disengaged / Electric Motor
HONDA-eHEV-3280,77.5,84.4,Hybrid Drive (Engine-Gen + Traction Motor),46.6,Disengaged / Electric Motor
HONDA-eHEV-3281,56.6,54.9,Hybrid Drive (Engine-Gen + Traction Motor),43.8,Disengaged / Electric Motor
HONDA-eHEV-3282,56.9,73.1,Hybrid Drive (Engine-Gen + Traction Motor),38.7,Disengaged / Electric Motor
HONDA-eHEV-3283,28.9,35.5,Hybrid Drive (Engine-Gen + Traction Motor),42.0,Disengaged / Electric Motor
HONDA-eHEV-3284,24.2,14.0,EV Drive (Battery Only),66.0,Disengaged / Electric Motor
HONDA-eHEV-3285,25.9,36.4,Hybrid Drive (Engine-Gen + Traction Motor),44.0,Disengaged / Electric Motor
HONDA-eHEV-3286,65.5,77.2,Hybrid Drive (Engine-Gen + Traction Motor),42.5,Disengaged / Electric Motor
HONDA-eHEV-3287,35.9,32.7,Hybrid Drive (Engine-Gen + Traction Motor),50.0,Disengaged / Electric Motor
HONDA-eHEV-3288,61.4,52.6,Hybrid Drive (Engine-Gen + Traction Motor),42.8,Disengaged / Electric Motor
HONDA-eHEV-3289,62.1,74.9,Hybrid Drive (Engine-Gen + Traction Motor),40.7,Disengaged / Electric Motor
HONDA-eHEV-3290,59.9,58.2,Hybrid Drive (Engine-Gen + Traction Motor),48.7,Disengaged / Electric Motor
HONDA-eHEV-3291,61.8,66.5,Hybrid Drive (Engine-Gen + Traction Motor),45.3,Disengaged / Electric Motor
HONDA-eHEV-3292,37.9,47.4,Hybrid Drive (Engine-Gen + Traction Motor),41.5,Disengaged / Electric Motor
HONDA-eHEV-3293,51.3,47.4,Hybrid Drive (Engine-Gen + Traction Motor),45.4,Disengaged / Electric Motor
HONDA-eHEV-3294,47.4,60.4,Hybrid Drive (Engine-Gen + Traction Motor),45.0,Disengaged / Electric Motor
HONDA-eHEV-3295,72.8,70.5,Hybrid Drive (Engine-Gen + Traction Motor),47.7,Disengaged / Electric Motor
HONDA-eHEV-3296,62.9,70.6,Hybrid Drive (Engine-Gen + Traction Motor),37.8,Disengaged / Electric Motor
HONDA-eHEV-3297,36.4,11.6,Hybrid Drive (Engine-Gen + Traction Motor),45.7,Disengaged / Electric Motor
HONDA-eHEV-3298,40.7,41.3,Hybrid Drive (Engine-Gen + Traction Motor),40.0,Disengaged / Electric Motor
HONDA-eHEV-3299,28.6,38.6,Hybrid Drive (Engine-Gen + Traction Motor),41.9,Disengaged / Electric Motor
HONDA-eHEV-3300,39.1,26.6,Hybrid Drive (Engine-Gen + Traction Motor),38.7,Disengaged / Electric Motor
HONDA-eHEV-3301,16.4,18.7,EV Drive (Battery Only),68.6,Disengaged / Electric Motor
HONDA-eHEV-3302,70.9,78.3,Hybrid Drive (Engine-Gen + Traction Motor),37.7,Disengaged / Electric Motor
HONDA-eHEV-3303,79.8,93.2,Hybrid Drive (Engine-Gen + Traction Motor),39.3,Disengaged / Electric Motor
HONDA-eHEV-3304,63.1,73.7,Hybrid Drive (Engine-Gen + Traction Motor),41.6,Disengaged / Electric Motor
HONDA-eHEV-3305,47.8,53.7,Hybrid Drive (Engine-Gen + Traction Motor),44.5,Disengaged / Electric Motor
HONDA-eHEV-3306,23.0,16.7,EV Drive (Battery Only),59.2,Disengaged / Electric Motor
HONDA-eHEV-3307,28.7,38.8,Hybrid Drive (Engine-Gen + Traction Motor),36.4,Disengaged / Electric Motor
HONDA-eHEV-3308,38.3,42.4,Hybrid Drive (Engine-Gen + Traction Motor),51.8,Disengaged / Electric Motor
HONDA-eHEV-3309,23.6,28.0,Hybrid Drive (Engine-Gen + Traction Motor),43.9,Disengaged / Electric Motor
HONDA-eHEV-3310,72.7,73.3,Hybrid Drive (Engine-Gen + Traction Motor),47.0,Disengaged / Electric Motor
HONDA-eHEV-3311,33.1,29.5,Hybrid Drive (Engine-Gen + Traction Motor),46.4,Disengaged / Electric Motor
HONDA-eHEV-3312,17.7,15.6,EV Drive (Battery Only),65.8,Disengaged / Electric Motor
HONDA-eHEV-3313,65.3,65.8,Hybrid Drive (Engine-Gen + Traction Motor),36.0,Disengaged / Electric Motor
HONDA-eHEV-3314,75.1,71.2,Hybrid Drive (Engine-Gen + Traction Motor),44.1,Disengaged / Electric Motor
HONDA-eHEV-3315,18.3,10.6,EV Drive (Battery Only),69.2,Disengaged / Electric Motor
HONDA-eHEV-3316,17.1,20.6,EV Drive (Battery Only),71.6,Disengaged / Electric Motor
HONDA-eHEV-3317,63.7,67.6,Hybrid Drive (Engine-Gen + Traction Motor),46.8,Disengaged / Electric Motor
HONDA-eHEV-3318,46.7,46.1,Hybrid Drive (Engine-Gen + Traction Motor),44.4,Disengaged / Electric Motor
HONDA-eHEV-3319,31.4,51.7,Hybrid Drive (Engine-Gen + Traction Motor),41.8,Disengaged / Electric Motor
HONDA-eHEV-3320,75.2,79.1,Hybrid Drive (Engine-Gen + Traction Motor),42.3,Disengaged / Electric Motor
HONDA-eHEV-3321,29.6,26.1,Hybrid Drive (Engine-Gen + Traction Motor),42.2,Disengaged / Electric Motor
HONDA-eHEV-3322,56.1,57.1,Hybrid Drive (Engine-Gen + Traction Motor),46.3,Disengaged / Electric Motor
HONDA-eHEV-3323,37.2,32.6,Hybrid Drive (Engine-Gen + Traction Motor),45.6,Disengaged / Electric Motor
HONDA-eHEV-3324,51.0,52.7,Hybrid Drive (Engine-Gen + Traction Motor),42.4,Disengaged / Electric Motor
HONDA-eHEV-3325,37.1,50.9,Hybrid Drive (Engine-Gen + Traction Motor),46.9,Disengaged / Electric Motor
HONDA-eHEV-3326,24.5,44.2,Hybrid Drive (Engine-Gen + Traction Motor),42.7,Disengaged / Electric Motor
HONDA-eHEV-3327,50.3,58.0,Hybrid Drive (Engine-Gen + Traction Motor),40.2,Disengaged / Electric Motor
HONDA-eHEV-3328,17.6,19.1,EV Drive (Battery Only),64.0,Disengaged / Electric Motor
HONDA-eHEV-3329,43.6,48.0,Hybrid Drive (Engine-Gen + Traction Motor),39.3,Disengaged / Electric Motor
HONDA-eHEV-3330,68.1,65.6,Hybrid Drive (Engine-Gen + Traction Motor),41.6,Disengaged / Electric Motor
HONDA-eHEV-3331,58.6,60.7,Hybrid Drive (Engine-Gen + Traction Motor),45.8,Disengaged / Electric Motor
HONDA-eHEV-3332,49.5,44.6,Hybrid Drive (Engine-Gen + Traction Motor),46.9,Disengaged / Electric Motor
HONDA-eHEV-3333,21.3,14.7,EV Drive (Battery Only),64.6,Disengaged / Electric Motor
HONDA-eHEV-3334,75.4,82.7,Hybrid Drive (Engine-Gen + Traction Motor),44.4,Disengaged / Electric Motor
HONDA-eHEV-3335,52.4,49.7,Hybrid Drive (Engine-Gen + Traction Motor),47.2,Disengaged / Electric Motor
HONDA-eHEV-3336,52.7,53.6,Hybrid Drive (Engine-Gen + Traction Motor),47.4,Disengaged / Electric Motor
HONDA-eHEV-3337,72.8,78.1,Hybrid Drive (Engine-Gen + Traction Motor),43.8,Disengaged / Electric Motor
HONDA-eHEV-3338,45.6,50.5,Hybrid Drive (Engine-Gen + Traction Motor),45.1,Disengaged / Electric Motor
HONDA-eHEV-3339,70.0,78.7,Hybrid Drive (Engine-Gen + Traction Motor),50.0,Disengaged / Electric Motor
HONDA-eHEV-3340,64.8,69.9,Hybrid Drive (Engine-Gen + Traction Motor),43.2,Disengaged / Electric Motor
HONDA-eHEV-3341,67.3,65.9,Hybrid Drive (Engine-Gen + Traction Motor),44.0,Disengaged / Electric Motor
HONDA-eHEV-3342,64.4,62.0,Hybrid Drive (Engine-Gen + Traction Motor),40.2,Disengaged / Electric Motor
HONDA-eHEV-3343,26.3,48.6,Hybrid Drive (Engine-Gen + Traction Motor),44.3,Disengaged / Electric Motor
HONDA-eHEV-3344,66.3,72.8,Hybrid Drive (Engine-Gen + Traction Motor),42.3,Disengaged / Electric Motor
HONDA-eHEV-3345,33.4,32.3,Hybrid Drive (Engine-Gen + Traction Motor),42.3,Disengaged / Electric Motor
HONDA-eHEV-3346,67.5,75.7,Hybrid Drive (Engine-Gen + Traction Motor),44.8,Disengaged / Electric Motor
HONDA-eHEV-3347,72.7,85.3,Hybrid Drive (Engine-Gen + Traction Motor),39.8,Disengaged / Electric Motor
HONDA-eHEV-3348,78.1,84.3,Hybrid Drive (Engine-Gen + Traction Motor),42.4,Disengaged / Electric Motor
HONDA-eHEV-3349,43.9,47.0,Hybrid Drive (Engine-Gen + Traction Motor),43.1,Disengaged / Electric Motor
HONDA-eHEV-3350,15.8,26.9,Hybrid Drive (Engine-Gen + Traction Motor),41.0,Disengaged / Electric Motor
HONDA-eHEV-3351,62.0,65.8,Hybrid Drive (Engine-Gen + Traction Motor),46.2,Disengaged / Electric Motor
HONDA-eHEV-3352,68.8,59.9,Hybrid Drive (Engine-Gen + Traction Motor),42.9,Disengaged / Electric Motor
HONDA-eHEV-3353,31.1,22.8,Hybrid Drive (Engine-Gen + Traction Motor),41.4,Disengaged / Electric Motor
HONDA-eHEV-3354,36.3,37.6,Hybrid Drive (Engine-Gen + Traction Motor),47.3,Disengaged / Electric Motor
HONDA-eHEV-3355,57.4,59.5,Hybrid Drive (Engine-Gen + Traction Motor),48.3,Disengaged / Electric Motor
HONDA-eHEV-3356,77.2,75.5,Hybrid Drive (Engine-Gen + Traction Motor),40.7,Disengaged / Electric Motor
HONDA-eHEV-3357,47.0,30.9,Hybrid Drive (Engine-Gen + Traction Motor),40.6,Disengaged / Electric Motor
HONDA-eHEV-3358,18.7,14.1,EV Drive (Battery Only),67.3,Disengaged / Electric Motor
HONDA-eHEV-3359,72.1,70.9,Hybrid Drive (Engine-Gen + Traction Motor),48.9,Disengaged / Electric Motor
HONDA-eHEV-3360,71.3,53.1,Hybrid Drive (Engine-Gen + Traction Motor),44.2,Disengaged / Electric Motor
HONDA-eHEV-3361,18.4,22.1,EV Drive (Battery Only),64.9,Disengaged / Electric Motor
HONDA-eHEV-3362,23.7,16.5,EV Drive (Battery Only),69.1,Disengaged / Electric Motor
HONDA-eHEV-3363,73.3,79.8,Hybrid Drive (Engine-Gen + Traction Motor),51.3,Disengaged / Electric Motor
HONDA-eHEV-3364,45.3,47.2,Hybrid Drive (Engine-Gen + Traction Motor),38.0,Disengaged / Electric Motor
HONDA-eHEV-3365,62.4,90.7,Hybrid Drive (Engine-Gen + Traction Motor),43.5,Disengaged / Electric Motor
HONDA-eHEV-3366,55.2,63.2,Hybrid Drive (Engine-Gen + Traction Motor),45.8,Disengaged / Electric Motor
HONDA-eHEV-3367,66.3,80.4,Hybrid Drive (Engine-Gen + Traction Motor),48.5,Disengaged / Electric Motor
HONDA-eHEV-3368,39.9,46.9,Hybrid Drive (Engine-Gen + Traction Motor),41.9,Disengaged / Electric Motor
HONDA-eHEV-3369,48.6,34.6,Hybrid Drive (Engine-Gen + Traction Motor),46.0,Disengaged / Electric Motor
HONDA-eHEV-3370,37.1,37.5,Hybrid Drive (Engine-Gen + Traction Motor),39.9,Disengaged / Electric Motor
HONDA-eHEV-3371,67.1,84.3,Hybrid Drive (Engine-Gen + Traction Motor),39.3,Disengaged / Electric Motor
HONDA-eHEV-3372,76.4,65.1,Hybrid Drive (Engine-Gen + Traction Motor),43.8,Disengaged / Electric Motor
HONDA-eHEV-3373,54.0,42.4,Hybrid Drive (Engine-Gen + Traction Motor),40.9,Disengaged / Electric Motor
HONDA-eHEV-3374,16.9,13.6,EV Drive (Battery Only),67.8,Disengaged / Electric Motor
HONDA-eHEV-3375,25.4,9.8,EV Drive (Battery Only),67.9,Disengaged / Electric Motor
HONDA-eHEV-3376,66.8,61.7,Hybrid Drive (Engine-Gen + Traction Motor),43.1,Disengaged / Electric Motor
HONDA-eHEV-3377,80.0,80.9,Hybrid Drive (Engine-Gen + Traction Motor),45.5,Disengaged / Electric Motor
HONDA-eHEV-3378,24.4,36.9,Hybrid Drive (Engine-Gen + Traction Motor),36.9,Disengaged / Electric Motor
HONDA-eHEV-3379,51.6,58.6,Hybrid Drive (Engine-Gen + Traction Motor),37.4,Disengaged / Electric Motor
HONDA-eHEV-3380,56.2,59.9,Hybrid Drive (Engine-Gen + Traction Motor),46.8,Disengaged / Electric Motor
HONDA-eHEV-3381,48.2,55.6,Hybrid Drive (Engine-Gen + Traction Motor),43.0,Disengaged / Electric Motor
HONDA-eHEV-3382,64.2,70.0,Hybrid Drive (Engine-Gen + Traction Motor),41.8,Disengaged / Electric Motor
HONDA-eHEV-3383,40.5,36.4,Hybrid Drive (Engine-Gen + Traction Motor),47.2,Disengaged / Electric Motor
HONDA-eHEV-3384,52.1,51.1,Hybrid Drive (Engine-Gen + Traction Motor),39.9,Disengaged / Electric Motor
HONDA-eHEV-3385,78.6,65.3,Hybrid Drive (Engine-Gen + Traction Motor),41.2,Disengaged / Electric Motor
HONDA-eHEV-3386,23.6,24.1,EV Drive (Battery Only),64.3,Disengaged / Electric Motor
HONDA-eHEV-3387,58.8,54.1,Hybrid Drive (Engine-Gen + Traction Motor),44.8,Disengaged / Electric Motor
HONDA-eHEV-3388,43.5,42.6,Hybrid Drive (Engine-Gen + Traction Motor),39.0,Disengaged / Electric Motor
HONDA-eHEV-3389,33.5,32.6,Hybrid Drive (Engine-Gen + Traction Motor),44.1,Disengaged / Electric Motor
HONDA-eHEV-3390,40.2,42.0,Hybrid Drive (Engine-Gen + Traction Motor),42.9,Disengaged / Electric Motor
