Aero_Run_ID,Speed_kmh,Lateral_Acceleration_G,ALA_Flap_State,Total_Downforce_kg,Inner_Wheel_Yaw_Load_pct
LAMBO-ALA-3290,292.6,-1.47,High Downforce (Flaps Closed),378.3,28.0
LAMBO-ALA-3291,154.8,-0.11,Aero-Vectoring Left,74.6,47.3
LAMBO-ALA-3292,319.5,1.07,Aero-Vectoring Left,334.5,62.5
LAMBO-ALA-3293,184.1,0.83,Aero-Vectoring Right,90.9,57.8
LAMBO-ALA-3294,296.7,-0.0,Low Drag (Flaps Open),110.8,48.0
LAMBO-ALA-3295,237.3,-0.97,Low Drag (Flaps Open),85.6,37.5
LAMBO-ALA-3296,131.7,1.28,Aero-Vectoring Right,56.2,71.6
LAMBO-ALA-3297,269.4,0.77,Low Drag (Flaps Open),98.9,58.9
LAMBO-ALA-3298,139.2,1.47,Aero-Vectoring Right,57.6,71.6
LAMBO-ALA-3299,304.4,0.02,High Downforce (Flaps Closed),423.5,51.3
LAMBO-ALA-3300,183.8,-1.0,High Downforce (Flaps Closed),161.8,36.1
LAMBO-ALA-3301,157.7,0.04,High Downforce (Flaps Closed),115.6,50.2
LAMBO-ALA-3302,228.5,0.93,Low Drag (Flaps Open),75.4,66.4
LAMBO-ALA-3303,311.3,-0.62,Low Drag (Flaps Open),130.3,42.8
LAMBO-ALA-3304,173.4,-0.49,High Downforce (Flaps Closed),146.7,44.3
LAMBO-ALA-3305,125.5,0.53,High Downforce (Flaps Closed),74.5,55.3
LAMBO-ALA-3306,144.5,0.28,Aero-Vectoring Right,73.2,53.5
LAMBO-ALA-3307,136.3,0.7,Aero-Vectoring Right,54.1,63.4
LAMBO-ALA-3308,144.8,-0.75,High Downforce (Flaps Closed),84.4,40.0
LAMBO-ALA-3309,309.0,1.21,Aero-Vectoring Right,308.7,65.5
LAMBO-ALA-3310,195.3,0.77,Aero-Vectoring Left,121.6,61.6
LAMBO-ALA-3311,214.6,-0.86,Low Drag (Flaps Open),60.3,40.0
LAMBO-ALA-3312,187.3,0.04,Aero-Vectoring Right,102.7,52.3
LAMBO-ALA-3313,225.0,1.17,Aero-Vectoring Left,169.2,65.8
LAMBO-ALA-3314,324.8,-0.98,High Downforce (Flaps Closed),470.1,39.3
LAMBO-ALA-3315,313.7,-0.37,Low Drag (Flaps Open),138.1,45.4
LAMBO-ALA-3316,211.9,0.32,High Downforce (Flaps Closed),205.6,58.2
LAMBO-ALA-3317,253.6,-1.49,Aero-Vectoring Right,205.3,29.4
LAMBO-ALA-3318,213.5,0.61,Aero-Vectoring Right,167.6,57.5
LAMBO-ALA-3319,263.8,0.27,Low Drag (Flaps Open),106.0,56.0
LAMBO-ALA-3320,267.4,-0.94,Low Drag (Flaps Open),103.7,36.1
LAMBO-ALA-3321,261.2,1.28,High Downforce (Flaps Closed),305.5,68.6
LAMBO-ALA-3322,151.5,-0.9,High Downforce (Flaps Closed),94.2,39.8
LAMBO-ALA-3323,240.2,-0.4,Aero-Vectoring Left,196.8,44.4
LAMBO-ALA-3324,139.8,-0.48,High Downforce (Flaps Closed),92.1,43.3
LAMBO-ALA-3325,305.3,1.15,Low Drag (Flaps Open),137.4,61.5
LAMBO-ALA-3326,283.0,-0.67,Low Drag (Flaps Open),116.2,42.4
LAMBO-ALA-3327,249.1,0.15,Low Drag (Flaps Open),94.1,54.3
LAMBO-ALA-3328,160.3,-0.48,High Downforce (Flaps Closed),131.4,43.5
LAMBO-ALA-3329,223.1,-0.02,Low Drag (Flaps Open),61.7,50.7
LAMBO-ALA-3330,179.5,-0.14,Low Drag (Flaps Open),47.3,46.4
LAMBO-ALA-3331,197.8,0.94,High Downforce (Flaps Closed),189.1,61.3
LAMBO-ALA-3332,251.9,0.09,Aero-Vectoring Left,215.9,54.1
LAMBO-ALA-3333,274.1,1.15,High Downforce (Flaps Closed),341.4,64.9
LAMBO-ALA-3334,255.3,-1.13,Aero-Vectoring Right,210.4,33.0
LAMBO-ALA-3335,207.0,0.22,High Downforce (Flaps Closed),195.1,51.7
LAMBO-ALA-3336,232.7,0.92,Aero-Vectoring Left,181.9,62.4
LAMBO-ALA-3337,129.0,1.22,Aero-Vectoring Left,48.5,70.4
LAMBO-ALA-3338,224.0,0.27,High Downforce (Flaps Closed),229.6,53.7
LAMBO-ALA-3339,122.9,1.15,Low Drag (Flaps Open),26.3,68.9
LAMBO-ALA-3340,304.8,-0.13,Low Drag (Flaps Open),127.8,48.5
LAMBO-ALA-3341,315.4,-0.45,Low Drag (Flaps Open),134.3,41.0
LAMBO-ALA-3342,170.5,0.8,Low Drag (Flaps Open),42.6,57.5
LAMBO-ALA-3343,264.7,-0.74,High Downforce (Flaps Closed),325.3,37.7
LAMBO-ALA-3344,277.3,0.33,High Downforce (Flaps Closed),347.7,53.6
LAMBO-ALA-3345,221.3,-0.06,Aero-Vectoring Left,155.6,46.9
LAMBO-ALA-3346,312.5,-1.26,Aero-Vectoring Right,293.2,28.6
LAMBO-ALA-3347,249.2,-0.2,Aero-Vectoring Right,193.1,50.4
LAMBO-ALA-3348,277.3,0.59,Aero-Vectoring Right,255.4,59.5
LAMBO-ALA-3349,312.5,1.35,High Downforce (Flaps Closed),437.4,67.7
LAMBO-ALA-3350,323.1,0.01,High Downforce (Flaps Closed),471.2,53.6
LAMBO-ALA-3351,226.0,1.22,Aero-Vectoring Right,173.0,65.3
LAMBO-ALA-3352,234.0,0.01,Low Drag (Flaps Open),76.9,48.5
LAMBO-ALA-3353,275.5,-1.06,Aero-Vectoring Left,233.6,40.1
LAMBO-ALA-3354,130.1,-0.0,Aero-Vectoring Left,61.9,45.3
LAMBO-ALA-3355,208.6,0.97,High Downforce (Flaps Closed),193.0,59.6
LAMBO-ALA-3356,157.0,-0.75,Low Drag (Flaps Open),34.7,40.5
LAMBO-ALA-3357,208.5,0.21,High Downforce (Flaps Closed),190.5,55.2
LAMBO-ALA-3358,154.4,0.85,Aero-Vectoring Left,66.6,60.0
LAMBO-ALA-3359,315.5,0.64,Aero-Vectoring Right,312.9,56.6
LAMBO-ALA-3360,300.4,-0.95,Aero-Vectoring Right,301.8,33.0
LAMBO-ALA-3361,335.8,-1.22,Low Drag (Flaps Open),159.3,30.3
LAMBO-ALA-3362,131.0,0.13,Low Drag (Flaps Open),25.4,54.5
LAMBO-ALA-3363,135.5,1.39,High Downforce (Flaps Closed),98.1,66.3
LAMBO-ALA-3364,124.3,0.86,Aero-Vectoring Right,46.9,59.9
LAMBO-ALA-3365,258.2,-0.54,Aero-Vectoring Left,204.3,42.1
LAMBO-ALA-3366,190.7,0.43,High Downforce (Flaps Closed),169.1,54.9
LAMBO-ALA-3367,336.7,0.21,Aero-Vectoring Left,366.7,52.3
LAMBO-ALA-3368,178.9,0.73,Aero-Vectoring Left,98.0,61.0
LAMBO-ALA-3369,216.4,0.69,Low Drag (Flaps Open),60.2,61.0
LAMBO-ALA-3370,193.1,-0.51,Aero-Vectoring Left,128.4,41.6
LAMBO-ALA-3371,309.8,0.25,Low Drag (Flaps Open),130.4,52.1
LAMBO-ALA-3372,181.8,-1.0,High Downforce (Flaps Closed),151.3,35.1
LAMBO-ALA-3373,263.9,-0.69,Aero-Vectoring Right,216.3,43.0
LAMBO-ALA-3374,293.9,-1.19,Aero-Vectoring Left,286.3,37.3
LAMBO-ALA-3375,135.9,-1.01,High Downforce (Flaps Closed),91.6,34.5
LAMBO-ALA-3376,339.3,-0.32,Aero-Vectoring Right,354.2,45.5
LAMBO-ALA-3377,231.0,-0.44,High Downforce (Flaps Closed),245.0,46.6
LAMBO-ALA-3378,258.8,0.41,High Downforce (Flaps Closed),296.4,57.9
LAMBO-ALA-3379,158.6,0.74,Low Drag (Flaps Open),40.2,61.5
LAMBO-ALA-3380,278.6,-0.6,High Downforce (Flaps Closed),331.6,40.7
LAMBO-ALA-3381,307.9,-1.34,High Downforce (Flaps Closed),431.2,31.8
LAMBO-ALA-3382,167.5,0.21,Low Drag (Flaps Open),41.3,50.4
LAMBO-ALA-3383,310.1,1.33,Aero-Vectoring Right,312.2,68.7
LAMBO-ALA-3384,288.2,-1.18,Aero-Vectoring Right,269.6,32.4
LAMBO-ALA-3385,145.3,-0.88,High Downforce (Flaps Closed),82.5,36.9
LAMBO-ALA-3386,275.6,-1.12,High Downforce (Flaps Closed),357.3,35.1
LAMBO-ALA-3387,219.1,1.49,Low Drag (Flaps Open),74.0,71.7
LAMBO-ALA-3388,333.1,0.62,Aero-Vectoring Right,346.7,56.1
LAMBO-ALA-3389,317.3,1.26,Low Drag (Flaps Open),143.0,68.7
LAMBO-ALA-3390,243.5,0.22,High Downforce (Flaps Closed),273.3,56.2
LAMBO-ALA-3391,246.8,-0.6,Low Drag (Flaps Open),81.4,40.2
LAMBO-ALA-3392,128.9,-0.28,Aero-Vectoring Right,47.6,44.6
LAMBO-ALA-3393,338.7,0.0,High Downforce (Flaps Closed),524.1,51.4
LAMBO-ALA-3394,153.6,-0.13,Low Drag (Flaps Open),26.2,48.2
LAMBO-ALA-3395,129.9,1.25,High Downforce (Flaps Closed),85.5,65.2
LAMBO-ALA-3396,271.6,0.91,High Downforce (Flaps Closed),325.4,62.5
LAMBO-ALA-3397,169.6,0.15,High Downforce (Flaps Closed),134.0,51.2
LAMBO-ALA-3398,153.1,0.96,Low Drag (Flaps Open),32.4,64.8
LAMBO-ALA-3399,217.9,1.35,Aero-Vectoring Right,151.9,68.6
LAMBO-ALA-3400,176.3,-1.23,High Downforce (Flaps Closed),139.6,33.9
LAMBO-ALA-3401,148.1,1.38,Aero-Vectoring Right,79.7,69.3
LAMBO-ALA-3402,325.2,-0.84,Low Drag (Flaps Open),152.3,42.4
LAMBO-ALA-3403,295.7,-0.57,High Downforce (Flaps Closed),392.6,42.3
LAMBO-ALA-3404,182.2,0.38,High Downforce (Flaps Closed),162.2,54.7
LAMBO-ALA-3405,304.2,-1.32,Aero-Vectoring Right,300.7,29.8
LAMBO-ALA-3406,202.3,-0.23,Aero-Vectoring Right,123.6,46.7
LAMBO-ALA-3407,175.8,1.04,Aero-Vectoring Right,86.4,65.1
LAMBO-ALA-3408,223.8,-0.37,High Downforce (Flaps Closed),224.3,42.5
LAMBO-ALA-3409,293.3,0.56,Low Drag (Flaps Open),124.8,55.9
LAMBO-ALA-3410,235.1,-0.05,High Downforce (Flaps Closed),244.7,48.9
LAMBO-ALA-3411,157.8,-0.98,Low Drag (Flaps Open),33.2,35.5
LAMBO-ALA-3412,238.8,0.94,Aero-Vectoring Left,195.0,66.3
LAMBO-ALA-3413,264.5,-1.34,Low Drag (Flaps Open),96.8,29.8
LAMBO-ALA-3414,187.5,-0.76,Aero-Vectoring Right,121.1,39.7
LAMBO-ALA-3415,251.1,-0.22,High Downforce (Flaps Closed),283.6,48.2
LAMBO-ALA-3416,289.5,-0.43,Aero-Vectoring Right,259.2,43.6
LAMBO-ALA-3417,164.1,1.35,Aero-Vectoring Right,84.1,70.6
LAMBO-ALA-3418,164.5,-0.95,Aero-Vectoring Left,77.8,36.0
LAMBO-ALA-3419,209.6,1.02,High Downforce (Flaps Closed),180.3,62.8
LAMBO-ALA-3420,276.3,-0.58,Aero-Vectoring Right,237.8,41.3
LAMBO-ALA-3421,295.8,0.16,High Downforce (Flaps Closed),405.1,51.6
LAMBO-ALA-3422,260.1,0.47,High Downforce (Flaps Closed),307.4,54.2
LAMBO-ALA-3423,288.9,-0.85,Aero-Vectoring Right,273.8,38.0
LAMBO-ALA-3424,287.1,-1.16,Low Drag (Flaps Open),125.7,36.1
LAMBO-ALA-3425,200.0,-1.17,Low Drag (Flaps Open),51.6,32.9
LAMBO-ALA-3426,215.5,0.77,Aero-Vectoring Right,136.2,62.8
LAMBO-ALA-3427,168.6,1.47,Low Drag (Flaps Open),42.4,68.0
LAMBO-ALA-3428,198.1,-0.48,Low Drag (Flaps Open),55.2,45.7
LAMBO-ALA-3429,160.2,1.04,Aero-Vectoring Right,84.5,66.3
LAMBO-ALA-3430,277.2,0.8,High Downforce (Flaps Closed),343.5,60.6
LAMBO-ALA-3431,193.1,1.46,High Downforce (Flaps Closed),162.2,67.5
LAMBO-ALA-3432,168.4,-0.14,Aero-Vectoring Right,86.2,49.1
LAMBO-ALA-3433,270.0,-1.49,High Downforce (Flaps Closed),326.3,28.3
LAMBO-ALA-3434,286.3,0.0,Aero-Vectoring Right,257.1,49.9
LAMBO-ALA-3435,237.7,-1.24,Aero-Vectoring Left,181.9,35.0
LAMBO-ALA-3436,297.6,0.88,High Downforce (Flaps Closed),378.9,62.5
LAMBO-ALA-3437,238.1,-0.22,Aero-Vectoring Left,158.9,46.5
LAMBO-ALA-3438,236.6,-0.58,High Downforce (Flaps Closed),246.7,42.7
LAMBO-ALA-3439,315.6,-1.44,High Downforce (Flaps Closed),451.1,28.9
LAMBO-ALA-3440,273.7,0.43,Aero-Vectoring Left,220.9,59.3
LAMBO-ALA-3441,160.5,0.43,Aero-Vectoring Right,87.9,54.9
LAMBO-ALA-3442,183.3,-0.41,Low Drag (Flaps Open),47.0,46.2
LAMBO-ALA-3443,125.0,-0.3,Aero-Vectoring Left,65.7,47.1
LAMBO-ALA-3444,121.4,-0.02,High Downforce (Flaps Closed),78.1,50.7
LAMBO-ALA-3445,212.6,-1.1,High Downforce (Flaps Closed),205.3,35.8
LAMBO-ALA-3446,257.5,-1.38,Aero-Vectoring Left,199.4,31.0
LAMBO-ALA-3447,330.5,-1.34,High Downforce (Flaps Closed),501.3,34.7
LAMBO-ALA-3448,143.2,0.69,Aero-Vectoring Right,68.8,61.0
LAMBO-ALA-3449,182.1,-1.32,Aero-Vectoring Right,101.9,29.4
LAMBO-ALA-3450,154.1,0.43,Aero-Vectoring Left,74.8,57.6
LAMBO-ALA-3451,252.3,-0.29,Aero-Vectoring Left,205.5,46.0
LAMBO-ALA-3452,240.7,-0.98,Aero-Vectoring Right,185.5,37.0
LAMBO-ALA-3453,238.6,-0.43,Low Drag (Flaps Open),89.7,42.9
LAMBO-ALA-3454,303.3,0.12,Low Drag (Flaps Open),132.3,49.0
LAMBO-ALA-3455,192.3,-0.5,Aero-Vectoring Right,107.5,46.9
LAMBO-ALA-3456,215.1,-1.05,Aero-Vectoring Left,151.4,35.1
LAMBO-ALA-3457,129.6,-0.39,Aero-Vectoring Right,55.3,42.9
LAMBO-ALA-3458,159.9,-1.43,High Downforce (Flaps Closed),113.5,29.2
LAMBO-ALA-3459,276.4,0.19,Aero-Vectoring Left,246.2,52.3
LAMBO-ALA-3460,220.4,0.59,Aero-Vectoring Right,158.4,55.5
LAMBO-ALA-3461,245.6,-0.9,Aero-Vectoring Left,204.2,37.1
LAMBO-ALA-3462,319.2,0.58,Low Drag (Flaps Open),141.4,55.7
LAMBO-ALA-3463,140.2,-0.94,High Downforce (Flaps Closed),92.0,38.6
LAMBO-ALA-3464,123.4,0.32,Aero-Vectoring Right,51.9,57.8
LAMBO-ALA-3465,151.0,0.63,Aero-Vectoring Left,69.6,59.2
LAMBO-ALA-3466,279.1,0.81,Aero-Vectoring Right,251.2,58.0
LAMBO-ALA-3467,338.6,0.1,Aero-Vectoring Left,364.3,50.2
LAMBO-ALA-3468,234.3,0.78,Aero-Vectoring Right,170.0,62.7
LAMBO-ALA-3469,152.5,0.57,Aero-Vectoring Right,82.0,59.9
LAMBO-ALA-3470,161.4,0.1,High Downforce (Flaps Closed),127.0,52.7
LAMBO-ALA-3471,237.4,0.18,High Downforce (Flaps Closed),251.6,51.5
LAMBO-ALA-3472,148.0,0.12,High Downforce (Flaps Closed),108.9,48.5
LAMBO-ALA-3473,223.0,0.38,Aero-Vectoring Right,149.7,54.4
LAMBO-ALA-3474,324.1,-1.23,High Downforce (Flaps Closed),463.6,33.7
LAMBO-ALA-3475,269.3,-0.61,Aero-Vectoring Left,242.8,39.4
LAMBO-ALA-3476,126.6,-0.0,High Downforce (Flaps Closed),68.5,50.6
LAMBO-ALA-3477,170.5,-0.99,Low Drag (Flaps Open),47.5,33.3
LAMBO-ALA-3478,266.0,1.15,Low Drag (Flaps Open),96.1,68.6
LAMBO-ALA-3479,179.6,0.92,High Downforce (Flaps Closed),143.5,61.9
LAMBO-ALA-3480,314.9,-0.59,Low Drag (Flaps Open),139.8,43.0
LAMBO-ALA-3481,260.5,1.1,High Downforce (Flaps Closed),314.5,65.3
LAMBO-ALA-3482,232.7,0.59,Aero-Vectoring Right,177.0,60.5
LAMBO-ALA-3483,263.0,0.7,Aero-Vectoring Right,208.5,57.0
LAMBO-ALA-3484,134.0,0.86,High Downforce (Flaps Closed),65.9,64.6
LAMBO-ALA-3485,297.2,0.72,High Downforce (Flaps Closed),388.8,63.9
LAMBO-ALA-3486,166.5,-0.88,Aero-Vectoring Right,93.2,36.6
LAMBO-ALA-3487,165.7,0.65,High Downforce (Flaps Closed),120.0,55.3
LAMBO-ALA-3488,320.3,0.63,Aero-Vectoring Left,329.3,57.0
LAMBO-ALA-3489,183.4,-1.36,High Downforce (Flaps Closed),140.7,31.5
LAMBO-ALA-3490,312.5,-0.69,High Downforce (Flaps Closed),448.4,41.6
LAMBO-ALA-3491,154.2,-0.5,High Downforce (Flaps Closed),86.1,43.7
LAMBO-ALA-3492,219.7,1.35,Low Drag (Flaps Open),79.0,69.9
LAMBO-ALA-3493,183.8,0.98,Aero-Vectoring Left,121.6,65.3
LAMBO-ALA-3494,192.4,0.43,High Downforce (Flaps Closed),178.2,55.4
LAMBO-ALA-3495,288.6,0.74,Aero-Vectoring Right,265.6,60.7
LAMBO-ALA-3496,196.9,-1.5,Aero-Vectoring Left,128.1,28.2
LAMBO-ALA-3497,125.6,1.23,Aero-Vectoring Right,45.2,67.3
LAMBO-ALA-3498,303.5,0.14,High Downforce (Flaps Closed),419.0,52.6
LAMBO-ALA-3499,183.8,-0.25,Aero-Vectoring Left,128.0,46.5
LAMBO-ALA-3500,296.0,-1.38,Aero-Vectoring Left,287.2,29.9
LAMBO-ALA-3501,240.1,0.59,High Downforce (Flaps Closed),254.8,62.0
LAMBO-ALA-3502,295.9,0.98,High Downforce (Flaps Closed),386.6,61.8
LAMBO-ALA-3503,242.9,1.31,High Downforce (Flaps Closed),263.8,68.4
LAMBO-ALA-3504,326.8,-1.03,High Downforce (Flaps Closed),486.0,37.4
LAMBO-ALA-3505,291.1,0.39,Aero-Vectoring Left,275.1,55.2
LAMBO-ALA-3506,285.4,-0.95,Aero-Vectoring Left,263.0,36.0
LAMBO-ALA-3507,185.1,-0.24,High Downforce (Flaps Closed),146.3,47.1
LAMBO-ALA-3508,236.8,-1.43,High Downforce (Flaps Closed),264.1,33.3
LAMBO-ALA-3509,328.2,-0.56,High Downforce (Flaps Closed),486.4,42.9
LAMBO-ALA-3510,131.0,0.1,Aero-Vectoring Right,58.9,49.4
LAMBO-ALA-3511,182.2,0.02,High Downforce (Flaps Closed),154.2,48.7
LAMBO-ALA-3512,304.1,1.09,Aero-Vectoring Left,291.9,63.1
LAMBO-ALA-3513,249.7,-0.53,Low Drag (Flaps Open),88.5,43.4
LAMBO-ALA-3514,275.3,-0.66,Aero-Vectoring Left,246.6,40.1
LAMBO-ALA-3515,206.0,-0.16,Low Drag (Flaps Open),51.5,49.9
LAMBO-ALA-3516,289.4,0.17,High Downforce (Flaps Closed),376.2,51.8
LAMBO-ALA-3517,194.9,-0.5,High Downforce (Flaps Closed),193.0,42.9
LAMBO-ALA-3518,271.0,-0.1,Aero-Vectoring Right,239.0,48.0
LAMBO-ALA-3519,270.5,-0.08,High Downforce (Flaps Closed),325.4,49.8
LAMBO-ALA-3520,126.8,-0.21,Low Drag (Flaps Open),19.4,48.3
LAMBO-ALA-3521,268.8,0.86,High Downforce (Flaps Closed),340.9,61.8
LAMBO-ALA-3522,222.3,1.49,Aero-Vectoring Right,159.7,69.8
LAMBO-ALA-3523,229.9,1.22,High Downforce (Flaps Closed),233.2,68.5
LAMBO-ALA-3524,268.1,1.27,Aero-Vectoring Left,231.7,65.4
LAMBO-ALA-3525,326.5,-0.78,Aero-Vectoring Left,329.9,35.9
LAMBO-ALA-3526,288.2,1.17,Low Drag (Flaps Open),110.4,66.8
LAMBO-ALA-3527,122.7,1.31,Aero-Vectoring Right,47.1,67.2
LAMBO-ALA-3528,233.3,-1.18,Aero-Vectoring Right,181.3,31.9
LAMBO-ALA-3529,315.6,-0.59,High Downforce (Flaps Closed),435.0,39.6
LAMBO-ALA-3530,151.2,0.62,High Downforce (Flaps Closed),107.6,58.7
LAMBO-ALA-3531,229.2,0.25,High Downforce (Flaps Closed),222.4,52.6
LAMBO-ALA-3532,316.7,-0.84,High Downforce (Flaps Closed),444.0,37.6
LAMBO-ALA-3533,333.7,-1.4,High Downforce (Flaps Closed),490.1,30.2
LAMBO-ALA-3534,273.0,-0.44,High Downforce (Flaps Closed),335.8,42.3
LAMBO-ALA-3535,131.0,0.52,Aero-Vectoring Left,68.7,57.5
LAMBO-ALA-3536,227.5,-0.89,High Downforce (Flaps Closed),230.2,38.3
LAMBO-ALA-3537,128.5,-0.69,Aero-Vectoring Right,55.0,39.9
LAMBO-ALA-3538,249.3,0.73,Low Drag (Flaps Open),92.3,58.1
LAMBO-ALA-3539,244.7,-0.36,High Downforce (Flaps Closed),285.2,47.6
LAMBO-ALA-3540,179.4,1.33,Aero-Vectoring Left,100.5,72.0
LAMBO-ALA-3541,323.5,0.11,Aero-Vectoring Left,346.4,56.0
LAMBO-ALA-3542,170.5,-0.46,Aero-Vectoring Right,107.0,43.5
LAMBO-ALA-3543,168.2,-0.46,Aero-Vectoring Left,89.4,46.6
LAMBO-ALA-3544,332.4,0.53,High Downforce (Flaps Closed),482.5,60.6
LAMBO-ALA-3545,255.4,-0.59,Aero-Vectoring Right,202.0,41.5
LAMBO-ALA-3546,120.1,0.17,Aero-Vectoring Right,51.5,52.2
LAMBO-ALA-3547,297.5,-1.02,Low Drag (Flaps Open),128.0,34.6
LAMBO-ALA-3548,223.5,0.35,High Downforce (Flaps Closed),216.2,53.5
LAMBO-ALA-3549,165.6,-1.07,Aero-Vectoring Left,96.6,35.9
LAMBO-ALA-3550,239.4,1.02,High Downforce (Flaps Closed),273.4,63.0
LAMBO-ALA-3551,221.5,-0.22,Low Drag (Flaps Open),69.2,48.8
LAMBO-ALA-3552,219.4,0.41,Low Drag (Flaps Open),67.4,57.6
LAMBO-ALA-3553,243.2,-1.41,Low Drag (Flaps Open),77.4,33.0
LAMBO-ALA-3554,185.4,-1.28,High Downforce (Flaps Closed),153.3,30.0
LAMBO-ALA-3555,162.7,-1.26,High Downforce (Flaps Closed),115.9,30.8
LAMBO-ALA-3556,241.3,1.44,Aero-Vectoring Left,181.8,67.5
LAMBO-ALA-3557,205.7,-0.65,Aero-Vectoring Right,125.6,39.8
LAMBO-ALA-3558,177.1,-0.56,High Downforce (Flaps Closed),166.6,42.4
LAMBO-ALA-3559,284.9,-0.63,Low Drag (Flaps Open),115.7,39.9
LAMBO-ALA-3560,221.2,-0.46,High Downforce (Flaps Closed),217.2,41.5
LAMBO-ALA-3561,195.9,-0.44,High Downforce (Flaps Closed),175.8,45.0
LAMBO-ALA-3562,251.0,0.68,Low Drag (Flaps Open),90.4,58.2
LAMBO-ALA-3563,248.8,0.97,High Downforce (Flaps Closed),280.2,63.8
LAMBO-ALA-3564,281.3,-1.17,High Downforce (Flaps Closed),352.9,31.2
LAMBO-ALA-3565,150.8,0.73,High Downforce (Flaps Closed),90.7,58.6
LAMBO-ALA-3566,155.1,0.21,High Downforce (Flaps Closed),115.1,53.9
LAMBO-ALA-3567,204.9,-0.11,Aero-Vectoring Right,139.9,50.5
LAMBO-ALA-3568,259.9,0.48,Aero-Vectoring Right,217.6,57.8
LAMBO-ALA-3569,232.5,-1.09,High Downforce (Flaps Closed),237.0,36.1
LAMBO-ALA-3570,189.4,1.15,Low Drag (Flaps Open),50.4,66.5
LAMBO-ALA-3571,305.3,0.43,High Downforce (Flaps Closed),429.0,57.0
LAMBO-ALA-3572,250.7,-0.4,Aero-Vectoring Right,192.2,43.2
LAMBO-ALA-3573,156.4,0.7,High Downforce (Flaps Closed),106.8,59.1
LAMBO-ALA-3574,181.6,-1.11,High Downforce (Flaps Closed),137.7,33.1
LAMBO-ALA-3575,313.7,-0.21,Aero-Vectoring Right,315.4,43.7
LAMBO-ALA-3576,195.0,0.72,Aero-Vectoring Left,127.0,62.0
LAMBO-ALA-3577,311.5,-1.36,Aero-Vectoring Right,305.8,31.4
LAMBO-ALA-3578,211.3,0.61,Low Drag (Flaps Open),57.0,58.5
LAMBO-ALA-3579,294.7,-1.23,Aero-Vectoring Right,291.8,33.1
LAMBO-ALA-3580,186.7,0.6,High Downforce (Flaps Closed),156.0,58.7
LAMBO-ALA-3581,232.7,0.95,High Downforce (Flaps Closed),234.2,66.9
LAMBO-ALA-3582,206.5,0.18,High Downforce (Flaps Closed),174.4,49.9
LAMBO-ALA-3583,215.8,-0.47,Aero-Vectoring Left,142.4,46.8
LAMBO-ALA-3584,288.1,0.76,Aero-Vectoring Right,268.9,61.3
LAMBO-ALA-3585,263.4,-0.72,High Downforce (Flaps Closed),300.0,39.6
LAMBO-ALA-3586,293.7,0.09,High Downforce (Flaps Closed),378.5,54.0
LAMBO-ALA-3587,168.7,-1.26,Aero-Vectoring Right,84.9,33.3
LAMBO-ALA-3588,187.9,-1.28,High Downforce (Flaps Closed),151.9,28.0
LAMBO-ALA-3589,152.6,0.48,High Downforce (Flaps Closed),108.4,59.4
LAMBO-ALA-3590,314.5,-0.22,High Downforce (Flaps Closed),447.1,45.9
LAMBO-ALA-3591,322.1,0.2,Aero-Vectoring Right,331.0,50.6
LAMBO-ALA-3592,223.4,1.02,Aero-Vectoring Right,161.0,67.6
LAMBO-ALA-3593,148.5,-0.0,Low Drag (Flaps Open),34.3,50.3
LAMBO-ALA-3594,278.3,-0.88,High Downforce (Flaps Closed),350.4,36.1
LAMBO-ALA-3595,162.3,-0.04,High Downforce (Flaps Closed),117.6,48.3
LAMBO-ALA-3596,272.7,0.77,Aero-Vectoring Right,246.3,58.4
LAMBO-ALA-3597,329.1,1.26,High Downforce (Flaps Closed),494.2,69.1
LAMBO-ALA-3598,182.4,0.3,Low Drag (Flaps Open),40.8,53.7
LAMBO-ALA-3599,291.1,-0.35,High Downforce (Flaps Closed),384.0,43.3
