Regera_Telemetry_ID,Vehicle_Speed_kmh,Engine_Speed_RPM,HydraCoup_Slip_pct,Freevalve_Intake_Lift_mm,Powertrain_Mode
KOENIG-KDD-3255,130.7,2861,0.0,5.73,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3256,293.6,6156,0.0,9.39,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3257,316.3,6611,0.0,8.87,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3258,166.2,3343,0.0,6.06,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3259,252.6,5273,0.0,8.33,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3260,312.1,6334,0.0,9.91,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3261,181.1,3958,0.0,6.35,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3262,371.9,7781,0.0,11.88,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3263,400.1,8284,0.0,11.5,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3264,196.3,4153,0.0,6.93,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3265,55.6,1191,70.3,3.85,HydraCoup Torque Multiplication Slip
KOENIG-KDD-3266,211.9,4299,0.0,6.77,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3267,48.3,1003,72.1,2.31,HydraCoup Torque Multiplication Slip
KOENIG-KDD-3268,146.4,3006,0.0,5.5,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3269,191.5,3809,0.0,6.24,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3270,195.3,3807,0.0,6.71,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3271,169.4,3328,0.0,6.5,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3272,163.0,3474,0.0,5.55,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3273,137.4,2847,0.0,5.62,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3274,215.8,4619,0.0,7.02,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3275,133.7,2703,0.0,4.86,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3276,154.3,3124,0.0,5.8,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3277,138.1,2866,0.0,4.8,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3278,225.2,4784,0.0,8.29,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3279,393.0,8079,0.0,11.2,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3280,169.2,3503,0.0,5.67,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3281,98.8,1911,34.8,3.97,HydraCoup Torque Multiplication Slip
KOENIG-KDD-3282,204.5,4046,0.0,6.47,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3283,155.8,3021,0.0,5.24,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3284,263.4,5450,0.0,8.48,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3285,222.9,4232,0.0,7.62,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3286,69.5,1243,61.0,3.93,HydraCoup Torque Multiplication Slip
KOENIG-KDD-3287,280.3,5675,0.0,8.06,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3288,284.4,6009,0.0,8.86,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3289,175.0,3595,0.0,5.9,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3290,220.9,4499,0.0,7.69,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3291,52.7,1049,70.7,3.0,HydraCoup Torque Multiplication Slip
KOENIG-KDD-3292,311.0,6410,0.0,9.97,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3293,110.0,2236,11.6,4.84,HydraCoup Torque Multiplication Slip
KOENIG-KDD-3294,386.3,7975,0.0,11.12,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3295,199.0,4332,0.0,6.71,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3296,112.9,2319,19.6,4.64,HydraCoup Torque Multiplication Slip
KOENIG-KDD-3297,286.7,6032,0.0,8.69,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3298,317.5,6484,0.0,8.23,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3299,305.8,6079,0.0,9.7,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3300,34.9,809,84.5,3.97,HydraCoup Torque Multiplication Slip
KOENIG-KDD-3301,147.3,2928,0.0,6.31,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3302,143.2,2931,0.0,5.03,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3303,122.4,2642,2.1,4.65,HydraCoup Torque Multiplication Slip
KOENIG-KDD-3304,91.9,1818,38.9,4.13,HydraCoup Torque Multiplication Slip
KOENIG-KDD-3305,257.3,5125,0.0,8.69,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3306,131.6,2664,0.0,5.05,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3307,184.2,3733,0.0,6.99,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3308,96.7,1981,33.8,4.04,HydraCoup Torque Multiplication Slip
KOENIG-KDD-3309,289.8,5633,0.0,9.01,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3310,34.2,800,85.4,2.18,HydraCoup Torque Multiplication Slip
KOENIG-KDD-3311,249.9,5122,0.0,8.11,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3312,146.8,2906,0.0,5.31,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3313,350.2,7224,0.0,10.5,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3314,216.8,4350,0.0,6.63,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3315,104.4,2287,19.3,4.48,HydraCoup Torque Multiplication Slip
KOENIG-KDD-3316,157.3,3360,0.0,5.95,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3317,200.4,4368,0.0,7.5,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3318,293.7,5966,0.0,9.01,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3319,382.6,7665,0.0,10.71,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3320,36.3,839,88.0,2.59,HydraCoup Torque Multiplication Slip
KOENIG-KDD-3321,280.0,5478,0.0,8.88,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3322,377.1,7552,0.0,10.72,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3323,271.1,5699,0.0,8.81,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3324,162.3,3355,0.0,6.16,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3325,59.3,1202,68.0,3.24,HydraCoup Torque Multiplication Slip
KOENIG-KDD-3326,255.4,5285,0.0,8.28,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3327,112.1,2132,11.2,4.67,HydraCoup Torque Multiplication Slip
KOENIG-KDD-3328,340.9,6973,0.0,10.27,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3329,157.3,3177,0.0,5.95,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3330,52.2,1059,69.9,3.09,HydraCoup Torque Multiplication Slip
KOENIG-KDD-3331,300.6,5936,0.0,9.13,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3332,372.3,7482,0.0,10.95,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3333,93.6,2066,36.3,4.04,HydraCoup Torque Multiplication Slip
KOENIG-KDD-3334,325.5,6788,0.0,10.12,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3335,238.4,4944,0.0,7.27,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3336,330.8,6790,0.0,9.56,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3337,244.6,4785,0.0,7.89,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3338,353.9,7324,0.0,11.12,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3339,245.0,5028,0.0,8.02,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3340,367.7,7677,0.0,10.76,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3341,99.7,2111,27.6,5.03,HydraCoup Torque Multiplication Slip
KOENIG-KDD-3342,86.9,1847,42.4,3.8,HydraCoup Torque Multiplication Slip
KOENIG-KDD-3343,392.2,8087,0.0,10.96,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3344,287.6,6014,0.0,8.26,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3345,31.3,800,86.2,2.9,HydraCoup Torque Multiplication Slip
KOENIG-KDD-3346,52.5,1353,75.3,3.62,HydraCoup Torque Multiplication Slip
KOENIG-KDD-3347,87.6,1979,35.6,3.93,HydraCoup Torque Multiplication Slip
KOENIG-KDD-3348,324.1,6482,0.0,8.92,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3349,360.4,7283,0.0,11.29,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3350,241.5,4983,0.0,7.83,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3351,244.7,5077,0.0,7.61,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3352,234.6,4817,0.0,7.67,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3353,386.8,8041,0.0,11.72,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3354,408.3,7989,0.0,10.96,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3355,35.0,800,91.0,2.96,HydraCoup Torque Multiplication Slip
KOENIG-KDD-3356,81.2,1653,43.7,3.28,HydraCoup Torque Multiplication Slip
KOENIG-KDD-3357,285.7,5842,0.0,8.98,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3358,50.5,1321,77.5,3.19,HydraCoup Torque Multiplication Slip
KOENIG-KDD-3359,93.1,1947,37.9,4.91,HydraCoup Torque Multiplication Slip
KOENIG-KDD-3360,202.9,4286,0.0,7.59,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3361,48.2,896,77.1,3.11,HydraCoup Torque Multiplication Slip
KOENIG-KDD-3362,356.4,7337,0.0,10.63,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3363,240.0,4775,0.0,7.45,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3364,371.9,7631,0.0,11.03,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3365,35.7,940,84.7,2.98,HydraCoup Torque Multiplication Slip
KOENIG-KDD-3366,382.6,7877,0.0,10.98,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3367,160.7,3317,0.0,5.46,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3368,246.0,5298,0.0,8.4,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3369,341.0,6787,0.0,9.7,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3370,35.4,929,88.7,3.03,HydraCoup Torque Multiplication Slip
KOENIG-KDD-3371,228.1,4738,0.0,7.84,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3372,379.3,7877,0.0,10.97,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3373,310.8,6425,0.0,8.92,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3374,112.4,2003,18.2,3.92,HydraCoup Torque Multiplication Slip
KOENIG-KDD-3375,230.1,4681,0.0,7.83,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3376,173.3,3517,0.0,5.87,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3377,183.4,3744,0.0,7.3,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3378,230.5,4808,0.0,7.67,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3379,336.8,6690,0.0,10.15,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3380,387.2,7690,0.0,10.65,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3381,385.0,7971,0.0,11.36,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3382,216.2,4298,0.0,6.79,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3383,107.4,2178,22.9,4.26,HydraCoup Torque Multiplication Slip
KOENIG-KDD-3384,312.2,6618,0.0,9.43,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3385,214.5,4492,0.0,7.87,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3386,262.1,5431,0.0,8.22,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3387,292.2,5886,0.0,9.3,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3388,140.8,2861,0.0,4.95,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3389,209.0,4302,0.0,7.3,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3390,325.1,6856,0.0,9.73,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3391,275.7,5456,0.0,8.41,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3392,193.6,3633,0.0,6.08,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3393,65.1,1471,59.9,3.41,HydraCoup Torque Multiplication Slip
KOENIG-KDD-3394,212.2,4689,0.0,7.74,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3395,163.6,3405,0.0,6.15,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3396,309.1,6517,0.0,10.79,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3397,140.7,2621,0.0,4.8,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3398,177.5,3623,0.0,6.55,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3399,150.0,3143,0.0,5.36,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3400,365.8,7460,0.0,10.77,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3401,281.5,5807,0.0,8.22,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3402,191.6,3823,0.0,6.8,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3403,88.5,1652,39.5,3.99,HydraCoup Torque Multiplication Slip
KOENIG-KDD-3404,388.2,7940,0.0,11.58,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3405,308.0,6174,0.0,9.56,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3406,300.9,6281,0.0,9.32,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3407,377.5,7523,0.0,10.51,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3408,177.4,3409,0.0,6.05,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3409,204.7,4262,0.0,7.03,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3410,282.0,5835,0.0,8.67,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3411,275.4,5356,0.0,9.05,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3412,149.6,3042,0.0,5.52,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3413,105.9,2282,21.8,4.93,HydraCoup Torque Multiplication Slip
KOENIG-KDD-3414,256.4,5392,0.0,8.18,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3415,309.6,6286,0.0,9.31,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3416,110.1,2269,22.5,4.96,HydraCoup Torque Multiplication Slip
KOENIG-KDD-3417,65.0,1254,61.5,3.53,HydraCoup Torque Multiplication Slip
KOENIG-KDD-3418,377.1,7589,0.0,11.07,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3419,227.1,4476,0.0,7.32,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3420,51.2,915,73.1,2.7,HydraCoup Torque Multiplication Slip
KOENIG-KDD-3421,225.4,4358,0.0,6.86,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3422,54.2,1193,70.0,3.31,HydraCoup Torque Multiplication Slip
KOENIG-KDD-3423,289.7,5856,0.0,8.67,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3424,109.8,2483,17.5,4.89,HydraCoup Torque Multiplication Slip
KOENIG-KDD-3425,355.1,7017,0.0,9.73,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3426,258.6,5453,0.0,8.76,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3427,174.5,3382,0.0,6.26,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3428,374.9,7918,0.0,11.43,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3429,247.7,4958,0.0,7.12,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3430,409.7,8311,0.0,11.67,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3431,102.8,1884,23.0,3.68,HydraCoup Torque Multiplication Slip
KOENIG-KDD-3432,64.5,1344,62.5,3.77,HydraCoup Torque Multiplication Slip
KOENIG-KDD-3433,49.1,940,72.4,3.38,HydraCoup Torque Multiplication Slip
KOENIG-KDD-3434,215.7,4407,0.0,7.48,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3435,146.3,3111,0.0,5.01,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3436,38.4,800,86.7,2.37,HydraCoup Torque Multiplication Slip
KOENIG-KDD-3437,163.2,3223,0.0,5.83,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3438,398.3,8080,0.0,11.95,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3439,110.4,2281,18.5,4.78,HydraCoup Torque Multiplication Slip
KOENIG-KDD-3440,97.9,2101,35.9,3.65,HydraCoup Torque Multiplication Slip
KOENIG-KDD-3441,185.4,3669,0.0,6.6,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3442,213.6,4292,0.0,7.07,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3443,76.9,1788,53.0,4.24,HydraCoup Torque Multiplication Slip
KOENIG-KDD-3444,314.5,6333,0.0,9.63,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3445,77.1,1595,59.4,3.84,HydraCoup Torque Multiplication Slip
KOENIG-KDD-3446,82.5,1704,43.6,3.62,HydraCoup Torque Multiplication Slip
KOENIG-KDD-3447,328.2,6742,0.0,10.52,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3448,144.6,3093,0.0,5.39,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3449,300.1,6224,0.0,9.6,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3450,193.9,4200,0.0,6.53,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3451,273.5,5484,0.0,8.58,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3452,270.4,5312,0.0,8.28,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3453,335.2,6676,0.0,10.07,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3454,91.2,1845,39.2,3.63,HydraCoup Torque Multiplication Slip
KOENIG-KDD-3455,343.4,7116,0.0,10.35,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3456,142.1,2958,0.0,4.67,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3457,264.5,5367,0.0,8.7,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3458,189.8,4034,0.0,6.49,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3459,342.2,7201,0.0,10.69,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3460,66.0,1298,65.2,3.23,HydraCoup Torque Multiplication Slip
KOENIG-KDD-3461,331.3,6831,0.0,9.54,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3462,168.4,3391,0.0,6.54,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3463,345.5,7268,0.0,10.14,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3464,244.2,5068,0.0,7.66,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3465,288.7,5916,0.0,9.08,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3466,305.7,6200,0.0,9.45,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3467,96.9,1747,33.1,3.85,HydraCoup Torque Multiplication Slip
KOENIG-KDD-3468,153.1,2945,0.0,5.88,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3469,393.3,8047,0.0,11.5,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3470,280.6,5502,0.0,8.15,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3471,179.1,3805,0.0,6.89,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3472,151.3,2981,0.0,5.64,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3473,188.2,3780,0.0,5.96,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3474,346.3,7245,0.0,10.58,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3475,297.8,6022,0.0,8.8,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3476,218.8,4487,0.0,6.88,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3477,44.0,1051,76.9,3.52,HydraCoup Torque Multiplication Slip
KOENIG-KDD-3478,175.2,3679,0.0,6.32,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3479,71.1,1381,60.4,3.57,HydraCoup Torque Multiplication Slip
KOENIG-KDD-3480,271.0,5600,0.0,8.6,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3481,100.0,2041,35.4,3.91,HydraCoup Torque Multiplication Slip
KOENIG-KDD-3482,307.4,6231,0.0,9.75,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3483,135.9,2589,0.0,5.18,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3484,197.0,3865,0.0,6.26,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3485,246.1,5059,0.0,7.85,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3486,101.4,2064,28.2,4.71,HydraCoup Torque Multiplication Slip
KOENIG-KDD-3487,152.8,3089,0.0,5.39,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3488,65.7,1382,60.0,4.47,HydraCoup Torque Multiplication Slip
KOENIG-KDD-3489,303.8,6269,0.0,10.22,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3490,337.2,6731,0.0,10.36,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3491,345.9,6923,0.0,10.24,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3492,161.7,3197,0.0,6.06,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3493,258.9,5402,0.0,8.2,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3494,124.1,2746,1.2,5.63,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3495,50.4,1093,70.6,4.25,HydraCoup Torque Multiplication Slip
KOENIG-KDD-3496,378.5,7592,0.0,10.92,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3497,374.3,7700,0.0,11.08,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3498,244.8,5205,0.0,8.61,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3499,226.1,4621,0.0,7.37,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3500,181.3,3764,0.0,6.95,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3501,83.8,1630,43.0,4.34,HydraCoup Torque Multiplication Slip
KOENIG-KDD-3502,343.2,7172,0.0,10.75,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3503,349.4,7173,0.0,10.25,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3504,225.4,4677,0.0,6.83,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3505,146.7,3146,0.0,5.58,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3506,116.3,2318,9.3,4.84,HydraCoup Torque Multiplication Slip
KOENIG-KDD-3507,210.6,4513,0.0,7.19,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3508,361.2,7700,0.0,10.55,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3509,58.3,1156,70.5,3.45,HydraCoup Torque Multiplication Slip
KOENIG-KDD-3510,172.5,3440,0.0,6.05,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3511,135.2,2758,0.0,5.22,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3512,130.2,2420,0.0,4.2,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3513,60.6,1264,65.4,3.43,HydraCoup Torque Multiplication Slip
KOENIG-KDD-3514,71.2,1200,57.6,3.77,HydraCoup Torque Multiplication Slip
KOENIG-KDD-3515,345.5,7058,0.0,10.88,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3516,265.7,5503,0.0,7.85,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3517,243.3,4798,0.0,7.39,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3518,76.6,1407,56.5,3.38,HydraCoup Torque Multiplication Slip
KOENIG-KDD-3519,219.5,4394,0.0,7.4,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3520,288.0,5673,0.0,8.86,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3521,235.5,5001,0.0,7.79,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3522,233.0,4659,0.0,7.69,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3523,391.5,8257,0.0,11.33,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3524,82.3,1586,45.3,4.5,HydraCoup Torque Multiplication Slip
KOENIG-KDD-3525,266.7,5681,0.0,8.72,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3526,390.8,7900,0.0,10.88,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3527,66.9,1548,57.0,3.81,HydraCoup Torque Multiplication Slip
KOENIG-KDD-3528,122.5,2480,3.3,4.84,HydraCoup Torque Multiplication Slip
KOENIG-KDD-3529,144.6,3083,0.0,5.49,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3530,308.3,6433,0.0,9.42,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3531,83.2,1482,55.7,3.86,HydraCoup Torque Multiplication Slip
KOENIG-KDD-3532,65.6,1360,61.5,3.56,HydraCoup Torque Multiplication Slip
KOENIG-KDD-3533,211.4,4248,0.0,6.15,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3534,160.1,2919,0.0,5.08,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3535,182.3,3928,0.0,5.56,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3536,162.9,3348,0.0,6.29,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3537,393.6,7891,0.0,11.55,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3538,131.8,2655,0.0,5.09,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3539,388.1,7846,0.0,11.19,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3540,298.5,6217,0.0,9.58,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3541,153.7,3287,0.0,6.33,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3542,103.4,2013,28.5,4.68,HydraCoup Torque Multiplication Slip
KOENIG-KDD-3543,346.9,7221,0.0,10.37,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3544,297.0,5973,0.0,8.65,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3545,82.3,1620,44.6,3.78,HydraCoup Torque Multiplication Slip
KOENIG-KDD-3546,100.6,2045,24.5,4.24,HydraCoup Torque Multiplication Slip
KOENIG-KDD-3547,126.0,2675,0.0,4.87,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3548,60.0,1012,67.3,3.17,HydraCoup Torque Multiplication Slip
KOENIG-KDD-3549,334.0,7027,0.0,10.03,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3550,135.5,2444,0.0,5.23,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-3551,287.4,5540,0.0,8.58,100% Direct Drive Hydraulic Lockup
