Claim_ID,Dealership_ID,Replaced_Component,Claim_Amount_USD,Labor_Hours_Billed,Parts_Quantity,Vehicle_Age_Months,True_Fraud_Flag,Anomaly_Flag,Audit_Status
CLAIM-82701,Dealership-D002,Turbocharger Assembly,529.53,4.1,2,26,0,1,Approved Standard Claim
CLAIM-82702,Dealership-D006,Transmission Valve Body,1792.24,14.7,5,6,0,1,Approved Standard Claim
CLAIM-82703,Dealership-D005,Transmission Valve Body,751.47,5.5,3,19,0,1,Approved Standard Claim
CLAIM-82704,Dealership-D041,Battery Module,569.59,4.3,5,13,0,1,Approved Standard Claim
CLAIM-82705,Dealership-D026,Turbocharger Assembly,846.25,8.3,4,28,0,1,Approved Standard Claim
CLAIM-82706,Dealership-D043,Turbocharger Assembly,803.7,6.9,2,29,0,1,Approved Standard Claim
CLAIM-82707,Dealership-D028,Transmission Valve Body,3225.37,34.8,5,43,0,1,Approved Standard Claim
CLAIM-82708,Dealership-D020,Transmission Valve Body,723.2,7.2,3,8,0,1,Approved Standard Claim
CLAIM-82709,Dealership-D041,Inverter ECU,1513.19,11.4,6,44,0,1,Approved Standard Claim
CLAIM-82710,Dealership-D020,Inverter ECU,5628.19,53.0,4,27,0,-1,High-Risk (Flagged for Audit)
CLAIM-82711,Dealership-D041,Turbocharger Assembly,1185.01,12.3,4,29,0,1,Approved Standard Claim
CLAIM-82712,Dealership-D003,Infotainment Head Unit,1180.34,11.8,4,13,0,1,Approved Standard Claim
CLAIM-82713,Dealership-D028,Turbocharger Assembly,2026.96,18.8,1,33,0,1,Approved Standard Claim
CLAIM-82714,Dealership-D012,Brake Caliper Kit,653.95,5.2,3,13,0,1,Approved Standard Claim
CLAIM-82715,Dealership-D021,Inverter ECU,3217.68,30.0,3,47,0,1,Approved Standard Claim
CLAIM-82716,Dealership-D009,Brake Caliper Kit,482.94,4.9,2,12,0,1,Approved Standard Claim
CLAIM-82717,Dealership-D007,Battery Module,985.51,8.4,4,36,0,1,Approved Standard Claim
CLAIM-82718,Dealership-D030,Battery Module,872.0,6.7,4,25,0,1,Approved Standard Claim
CLAIM-82719,Dealership-D023,Infotainment Head Unit,1033.81,8.7,3,17,0,1,Approved Standard Claim
CLAIM-82720,Dealership-D018,Transmission Valve Body,923.44,9.3,1,19,0,1,Approved Standard Claim
CLAIM-82721,Dealership-D010,Inverter ECU,432.01,3.4,5,34,0,1,Approved Standard Claim
CLAIM-82722,Dealership-D001,Brake Caliper Kit,1956.17,14.0,3,12,0,1,Approved Standard Claim
CLAIM-82723,Dealership-D041,Inverter ECU,3722.05,39.2,2,41,0,1,Approved Standard Claim
CLAIM-82724,Dealership-D008,Transmission Valve Body,850.68,6.7,3,41,0,1,Approved Standard Claim
CLAIM-82725,Dealership-D023,Transmission Valve Body,2255.91,18.8,2,11,0,1,Approved Standard Claim
CLAIM-82726,Dealership-D035,Turbocharger Assembly,1870.89,18.8,2,35,0,1,Approved Standard Claim
CLAIM-82727,Dealership-D033,Transmission Valve Body,3273.72,29.7,5,36,0,1,Approved Standard Claim
CLAIM-82728,Dealership-D011,Brake Caliper Kit,1339.25,12.8,1,26,0,1,Approved Standard Claim
CLAIM-82729,Dealership-D036,Battery Module,798.43,7.2,3,24,0,1,Approved Standard Claim
CLAIM-82730,Dealership-D017,Inverter ECU,5020.97,45.6,3,12,0,-1,High-Risk (Flagged for Audit)
CLAIM-82731,Dealership-D025,Brake Caliper Kit,1911.4,16.9,2,28,0,1,Approved Standard Claim
CLAIM-82732,Dealership-D005,Transmission Valve Body,2682.53,26.1,5,46,0,1,Approved Standard Claim
CLAIM-82733,Dealership-D026,Transmission Valve Body,1057.04,9.3,4,24,0,1,Approved Standard Claim
CLAIM-82734,Dealership-D006,Turbocharger Assembly,568.85,4.2,1,27,0,1,Approved Standard Claim
CLAIM-82735,Dealership-D032,Inverter ECU,1519.5,14.7,4,6,0,1,Approved Standard Claim
CLAIM-82736,Dealership-D011,Transmission Valve Body,5060.28,38.2,3,42,0,-1,High-Risk (Flagged for Audit)
CLAIM-82737,Dealership-D017,Battery Module,488.94,4.7,4,44,0,1,Approved Standard Claim
CLAIM-82738,Dealership-D001,Turbocharger Assembly,3309.91,24.2,4,27,0,1,Approved Standard Claim
CLAIM-82739,Dealership-D007,Brake Caliper Kit,11074.04,96.1,6,37,1,-1,High-Risk (Flagged for Audit)
CLAIM-82740,Dealership-D023,Turbocharger Assembly,1468.0,15.1,3,39,0,1,Approved Standard Claim
CLAIM-82741,Dealership-D005,Brake Caliper Kit,1057.17,11.6,4,11,0,1,Approved Standard Claim
CLAIM-82742,Dealership-D025,Inverter ECU,2274.56,25.1,2,14,0,1,Approved Standard Claim
CLAIM-82743,Dealership-D037,Infotainment Head Unit,483.48,4.4,1,8,0,1,Approved Standard Claim
CLAIM-82744,Dealership-D030,Infotainment Head Unit,680.25,5.2,3,9,0,1,Approved Standard Claim
CLAIM-82745,Dealership-D027,Turbocharger Assembly,1067.04,9.9,4,35,0,1,Approved Standard Claim
CLAIM-82746,Dealership-D025,Inverter ECU,702.31,6.3,3,40,0,1,Approved Standard Claim
CLAIM-82747,Dealership-D001,Inverter ECU,2515.61,27.9,2,22,0,1,Approved Standard Claim
CLAIM-82748,Dealership-D026,Infotainment Head Unit,1245.56,9.6,3,27,0,1,Approved Standard Claim
CLAIM-82749,Dealership-D036,Inverter ECU,2992.96,25.8,4,36,0,1,Approved Standard Claim
CLAIM-82750,Dealership-D006,Brake Caliper Kit,932.36,10.3,5,21,0,1,Approved Standard Claim
CLAIM-82751,Dealership-D008,Infotainment Head Unit,1324.15,10.4,5,8,0,1,Approved Standard Claim
CLAIM-82752,Dealership-D003,Battery Module,5301.02,48.2,2,34,0,-1,High-Risk (Flagged for Audit)
CLAIM-82753,Dealership-D008,Battery Module,717.69,5.9,3,23,0,1,Approved Standard Claim
CLAIM-82754,Dealership-D009,Battery Module,400.29,3.2,5,11,0,1,Approved Standard Claim
CLAIM-82755,Dealership-D023,Brake Caliper Kit,781.83,6.3,2,35,0,1,Approved Standard Claim
CLAIM-82756,Dealership-D021,Turbocharger Assembly,727.15,6.5,4,27,0,1,Approved Standard Claim
CLAIM-82757,Dealership-D002,Brake Caliper Kit,1434.6,10.5,2,37,0,1,Approved Standard Claim
CLAIM-82758,Dealership-D035,Infotainment Head Unit,842.69,6.8,4,37,0,1,Approved Standard Claim
CLAIM-82759,Dealership-D025,Transmission Valve Body,486.08,3.7,5,10,0,1,Approved Standard Claim
CLAIM-82760,Dealership-D018,Inverter ECU,653.15,4.7,4,12,0,1,Approved Standard Claim
CLAIM-82761,Dealership-D024,Turbocharger Assembly,1459.35,15.7,5,47,0,1,Approved Standard Claim
CLAIM-82762,Dealership-D044,Infotainment Head Unit,1329.15,10.0,3,37,0,1,Approved Standard Claim
CLAIM-82763,Dealership-D021,Inverter ECU,978.88,9.0,2,21,0,1,Approved Standard Claim
CLAIM-82764,Dealership-D020,Infotainment Head Unit,683.97,6.2,3,35,0,1,Approved Standard Claim
CLAIM-82765,Dealership-D011,Inverter ECU,2715.19,25.9,3,29,0,1,Approved Standard Claim
CLAIM-82766,Dealership-D006,Inverter ECU,2500.58,18.7,3,45,0,1,Approved Standard Claim
CLAIM-82767,Dealership-D011,Turbocharger Assembly,2667.43,22.6,4,41,0,1,Approved Standard Claim
CLAIM-82768,Dealership-D021,Battery Module,1563.02,15.6,3,34,0,1,Approved Standard Claim
CLAIM-82769,Dealership-D031,Brake Caliper Kit,840.17,8.0,6,46,0,1,Approved Standard Claim
CLAIM-82770,Dealership-D039,Brake Caliper Kit,802.03,8.8,3,29,0,1,Approved Standard Claim
CLAIM-82771,Dealership-D025,Inverter ECU,3047.32,26.0,2,34,0,1,Approved Standard Claim
CLAIM-82772,Dealership-D014,Transmission Valve Body,545.02,5.3,4,9,0,1,Approved Standard Claim
CLAIM-82773,Dealership-D039,Infotainment Head Unit,1256.43,11.7,4,6,0,1,Approved Standard Claim
CLAIM-82774,Dealership-D029,Battery Module,1266.05,12.0,3,30,0,1,Approved Standard Claim
CLAIM-82775,Dealership-D042,Infotainment Head Unit,425.03,4.3,2,12,0,1,Approved Standard Claim
CLAIM-82776,Dealership-D039,Turbocharger Assembly,627.66,5.1,2,47,0,1,Approved Standard Claim
CLAIM-82777,Dealership-D036,Inverter ECU,616.27,5.9,2,32,0,1,Approved Standard Claim
CLAIM-82778,Dealership-D031,Turbocharger Assembly,471.33,4.2,2,26,0,1,Approved Standard Claim
CLAIM-82779,Dealership-D027,Battery Module,1269.11,13.5,1,27,0,1,Approved Standard Claim
CLAIM-82780,Dealership-D002,Turbocharger Assembly,1283.06,12.4,6,8,0,1,Approved Standard Claim
CLAIM-82781,Dealership-D037,Brake Caliper Kit,1766.4,14.6,6,13,0,1,Approved Standard Claim
CLAIM-82782,Dealership-D032,Inverter ECU,6261.02,68.9,3,35,0,-1,High-Risk (Flagged for Audit)
CLAIM-82783,Dealership-D040,Infotainment Head Unit,2185.77,15.8,1,22,0,1,Approved Standard Claim
CLAIM-82784,Dealership-D022,Battery Module,4225.57,38.2,3,17,0,1,Approved Standard Claim
CLAIM-82785,Dealership-D031,Infotainment Head Unit,913.74,7.8,1,15,0,1,Approved Standard Claim
CLAIM-82786,Dealership-D017,Infotainment Head Unit,2305.19,17.9,3,25,0,1,Approved Standard Claim
CLAIM-82787,Dealership-D026,Battery Module,932.72,9.8,2,21,0,1,Approved Standard Claim
CLAIM-82788,Dealership-D028,Turbocharger Assembly,438.54,4.3,2,46,0,1,Approved Standard Claim
CLAIM-82789,Dealership-D020,Brake Caliper Kit,481.23,3.6,3,16,0,1,Approved Standard Claim
CLAIM-82790,Dealership-D019,Inverter ECU,1695.99,15.5,7,38,0,1,Approved Standard Claim
CLAIM-82791,Dealership-D008,Transmission Valve Body,482.36,3.7,2,11,0,1,Approved Standard Claim
CLAIM-82792,Dealership-D014,Battery Module,1977.29,19.0,2,43,0,1,Approved Standard Claim
CLAIM-82793,Dealership-D043,Infotainment Head Unit,2131.84,17.3,2,45,0,1,Approved Standard Claim
CLAIM-82794,Dealership-D029,Infotainment Head Unit,490.63,4.2,1,10,0,1,Approved Standard Claim
CLAIM-82795,Dealership-D006,Infotainment Head Unit,1486.18,13.5,2,18,0,1,Approved Standard Claim
CLAIM-82796,Dealership-D021,Inverter ECU,1865.17,17.2,4,40,0,1,Approved Standard Claim
CLAIM-82797,Dealership-D029,Brake Caliper Kit,1333.58,9.6,2,7,0,1,Approved Standard Claim
CLAIM-82798,Dealership-D011,Inverter ECU,4868.88,36.2,2,36,0,1,Approved Standard Claim
CLAIM-82799,Dealership-D010,Battery Module,3082.76,25.1,2,38,0,1,Approved Standard Claim
CLAIM-82800,Dealership-D012,Turbocharger Assembly,410.05,3.8,2,9,0,1,Approved Standard Claim
CLAIM-82801,Dealership-D014,Inverter ECU,1338.89,10.2,5,7,0,1,Approved Standard Claim
CLAIM-82802,Dealership-D005,Turbocharger Assembly,2047.8,15.0,4,40,0,1,Approved Standard Claim
CLAIM-82803,Dealership-D010,Inverter ECU,642.8,5.8,3,14,0,1,Approved Standard Claim
CLAIM-82804,Dealership-D040,Infotainment Head Unit,760.08,8.1,2,27,0,1,Approved Standard Claim
CLAIM-82805,Dealership-D025,Inverter ECU,4690.07,50.0,3,32,0,-1,High-Risk (Flagged for Audit)
CLAIM-82806,Dealership-D025,Transmission Valve Body,859.42,6.8,3,39,0,1,Approved Standard Claim
CLAIM-82807,Dealership-D025,Brake Caliper Kit,497.59,3.9,1,12,0,1,Approved Standard Claim
CLAIM-82808,Dealership-D029,Inverter ECU,2261.18,17.9,2,46,0,1,Approved Standard Claim
CLAIM-82809,Dealership-D035,Inverter ECU,1637.86,17.0,2,27,0,1,Approved Standard Claim
CLAIM-82810,Dealership-D013,Brake Caliper Kit,2854.21,25.8,2,7,0,1,Approved Standard Claim
CLAIM-82811,Dealership-D011,Battery Module,603.88,4.3,4,22,0,1,Approved Standard Claim
CLAIM-82812,Dealership-D004,Infotainment Head Unit,787.25,6.1,2,43,0,1,Approved Standard Claim
CLAIM-82813,Dealership-D028,Transmission Valve Body,1159.08,11.3,1,32,0,1,Approved Standard Claim
CLAIM-82814,Dealership-D044,Transmission Valve Body,1095.3,8.2,2,34,0,1,Approved Standard Claim
CLAIM-82815,Dealership-D001,Turbocharger Assembly,558.62,4.3,4,20,0,1,Approved Standard Claim
CLAIM-82816,Dealership-D012,Battery Module,2566.45,22.6,5,46,0,1,Approved Standard Claim
CLAIM-82817,Dealership-D029,Transmission Valve Body,1375.25,13.4,6,35,0,1,Approved Standard Claim
CLAIM-82818,Dealership-D005,Inverter ECU,559.56,5.5,2,30,0,1,Approved Standard Claim
CLAIM-82819,Dealership-D033,Brake Caliper Kit,581.59,6.2,2,31,0,1,Approved Standard Claim
CLAIM-82820,Dealership-D011,Inverter ECU,808.89,6.2,4,14,0,1,Approved Standard Claim
CLAIM-82821,Dealership-D027,Turbocharger Assembly,3104.75,28.0,1,17,0,1,Approved Standard Claim
CLAIM-82822,Dealership-D016,Battery Module,444.9,4.0,2,45,0,1,Approved Standard Claim
CLAIM-82823,Dealership-D039,Inverter ECU,6142.52,49.6,7,44,0,-1,High-Risk (Flagged for Audit)
CLAIM-82824,Dealership-D011,Turbocharger Assembly,2353.81,22.7,2,40,0,1,Approved Standard Claim
CLAIM-82825,Dealership-D010,Battery Module,1740.35,14.8,1,45,0,1,Approved Standard Claim
CLAIM-82826,Dealership-D037,Turbocharger Assembly,488.15,4.3,3,30,0,1,Approved Standard Claim
CLAIM-82827,Dealership-D020,Transmission Valve Body,1440.44,11.2,3,44,0,1,Approved Standard Claim
CLAIM-82828,Dealership-D014,Infotainment Head Unit,943.91,9.8,2,40,0,1,Approved Standard Claim
CLAIM-82829,Dealership-D020,Transmission Valve Body,751.65,7.8,1,39,0,1,Approved Standard Claim
CLAIM-82830,Dealership-D020,Inverter ECU,2677.99,23.3,2,28,0,1,Approved Standard Claim
CLAIM-82831,Dealership-D005,Infotainment Head Unit,677.29,6.0,5,7,0,1,Approved Standard Claim
CLAIM-82832,Dealership-D012,Transmission Valve Body,2627.87,20.3,1,16,0,1,Approved Standard Claim
CLAIM-82833,Dealership-D010,Turbocharger Assembly,3285.98,24.3,4,26,0,1,Approved Standard Claim
CLAIM-82834,Dealership-D014,Infotainment Head Unit,865.52,8.9,3,30,0,1,Approved Standard Claim
CLAIM-82835,Dealership-D023,Infotainment Head Unit,1191.94,12.7,6,36,0,1,Approved Standard Claim
CLAIM-82836,Dealership-D014,Infotainment Head Unit,732.42,6.4,3,28,0,1,Approved Standard Claim
CLAIM-82837,Dealership-D042,Inverter ECU,2091.91,15.9,3,6,0,1,Approved Standard Claim
CLAIM-82838,Dealership-D016,Battery Module,3098.84,32.0,4,41,0,1,Approved Standard Claim
CLAIM-82839,Dealership-D008,Brake Caliper Kit,4264.26,33.0,2,22,0,1,Approved Standard Claim
CLAIM-82840,Dealership-D014,Turbocharger Assembly,1116.57,8.2,5,28,0,1,Approved Standard Claim
CLAIM-82841,Dealership-D041,Battery Module,2073.2,20.3,4,23,0,1,Approved Standard Claim
CLAIM-82842,Dealership-D039,Brake Caliper Kit,3719.59,33.1,3,17,0,1,Approved Standard Claim
CLAIM-82843,Dealership-D037,Brake Caliper Kit,454.71,3.8,4,31,0,1,Approved Standard Claim
CLAIM-82844,Dealership-D038,Transmission Valve Body,2362.29,25.2,3,45,0,1,Approved Standard Claim
CLAIM-82845,Dealership-D043,Infotainment Head Unit,1022.57,8.0,1,40,0,1,Approved Standard Claim
CLAIM-82846,Dealership-D029,Brake Caliper Kit,616.72,4.9,5,14,0,1,Approved Standard Claim
CLAIM-82847,Dealership-D034,Infotainment Head Unit,1412.42,14.8,3,13,0,1,Approved Standard Claim
CLAIM-82848,Dealership-D029,Brake Caliper Kit,728.84,6.0,3,30,0,1,Approved Standard Claim
CLAIM-82849,Dealership-D036,Brake Caliper Kit,1608.22,11.7,2,36,0,1,Approved Standard Claim
CLAIM-82850,Dealership-D018,Turbocharger Assembly,411.02,4.0,3,13,0,1,Approved Standard Claim
CLAIM-82851,Dealership-D019,Transmission Valve Body,1997.2,14.7,2,42,0,1,Approved Standard Claim
CLAIM-82852,Dealership-D015,Brake Caliper Kit,1073.69,11.8,3,21,0,1,Approved Standard Claim
CLAIM-82853,Dealership-D031,Transmission Valve Body,621.2,6.0,4,6,0,1,Approved Standard Claim
CLAIM-82854,Dealership-D019,Turbocharger Assembly,2097.76,10.2,3,29,1,1,Approved Standard Claim
CLAIM-82855,Dealership-D034,Infotainment Head Unit,2234.42,16.3,3,44,0,1,Approved Standard Claim
CLAIM-82856,Dealership-D012,Inverter ECU,635.07,5.8,2,19,0,1,Approved Standard Claim
CLAIM-82857,Dealership-D027,Infotainment Head Unit,617.71,5.5,7,39,0,1,Approved Standard Claim
CLAIM-82858,Dealership-D028,Turbocharger Assembly,1558.73,14.1,3,10,0,1,Approved Standard Claim
CLAIM-82859,Dealership-D038,Inverter ECU,1224.3,9.6,5,23,0,1,Approved Standard Claim
CLAIM-82860,Dealership-D027,Infotainment Head Unit,1411.5,11.5,1,43,0,1,Approved Standard Claim
CLAIM-82861,Dealership-D013,Brake Caliper Kit,2218.14,20.1,2,27,0,1,Approved Standard Claim
CLAIM-82862,Dealership-D040,Infotainment Head Unit,4196.92,36.6,2,31,0,1,Approved Standard Claim
CLAIM-82863,Dealership-D042,Transmission Valve Body,409.7,3.4,2,24,0,1,Approved Standard Claim
CLAIM-82864,Dealership-D038,Transmission Valve Body,645.25,5.4,4,23,0,1,Approved Standard Claim
CLAIM-82865,Dealership-D040,Brake Caliper Kit,553.3,5.1,2,20,0,1,Approved Standard Claim
CLAIM-82866,Dealership-D044,Battery Module,3617.43,33.6,4,18,0,1,Approved Standard Claim
CLAIM-82867,Dealership-D016,Infotainment Head Unit,1272.28,11.9,3,17,0,1,Approved Standard Claim
CLAIM-82868,Dealership-D011,Battery Module,1806.26,15.9,5,35,0,1,Approved Standard Claim
CLAIM-82869,Dealership-D025,Turbocharger Assembly,1336.95,11.7,5,10,0,1,Approved Standard Claim
CLAIM-82870,Dealership-D012,Battery Module,1013.77,9.3,4,11,0,1,Approved Standard Claim
CLAIM-82871,Dealership-D026,Infotainment Head Unit,478.21,4.3,5,28,0,1,Approved Standard Claim
CLAIM-82872,Dealership-D013,Turbocharger Assembly,533.22,4.6,5,47,0,1,Approved Standard Claim
CLAIM-82873,Dealership-D003,Inverter ECU,439.23,3.2,4,34,0,1,Approved Standard Claim
CLAIM-82874,Dealership-D001,Inverter ECU,1486.43,16.1,4,44,0,1,Approved Standard Claim
CLAIM-82875,Dealership-D031,Brake Caliper Kit,3204.83,28.0,5,6,0,1,Approved Standard Claim
CLAIM-82876,Dealership-D042,Battery Module,1183.53,12.5,1,32,0,1,Approved Standard Claim
CLAIM-82877,Dealership-D002,Brake Caliper Kit,474.66,4.6,3,20,0,1,Approved Standard Claim
CLAIM-82878,Dealership-D016,Transmission Valve Body,863.71,9.0,1,6,0,1,Approved Standard Claim
CLAIM-82879,Dealership-D029,Battery Module,4665.56,44.3,3,22,0,-1,High-Risk (Flagged for Audit)
CLAIM-82880,Dealership-D035,Inverter ECU,481.95,3.5,5,34,0,1,Approved Standard Claim
CLAIM-82881,Dealership-D003,Infotainment Head Unit,2769.71,29.3,3,41,0,1,Approved Standard Claim
CLAIM-82882,Dealership-D031,Infotainment Head Unit,2083.16,18.3,3,42,0,1,Approved Standard Claim
CLAIM-82883,Dealership-D022,Turbocharger Assembly,1982.92,16.7,3,21,0,1,Approved Standard Claim
CLAIM-82884,Dealership-D032,Turbocharger Assembly,470.83,3.4,11,10,0,-1,High-Risk (Flagged for Audit)
CLAIM-82885,Dealership-D037,Inverter ECU,562.45,4.2,3,22,0,1,Approved Standard Claim
CLAIM-82886,Dealership-D018,Turbocharger Assembly,4879.65,47.1,3,46,0,-1,High-Risk (Flagged for Audit)
CLAIM-82887,Dealership-D030,Transmission Valve Body,446.39,4.5,2,17,0,1,Approved Standard Claim
CLAIM-82888,Dealership-D007,Transmission Valve Body,591.76,5.9,1,41,0,1,Approved Standard Claim
CLAIM-82889,Dealership-D044,Battery Module,867.7,8.5,3,12,0,1,Approved Standard Claim
CLAIM-82890,Dealership-D028,Battery Module,974.89,8.2,4,24,0,1,Approved Standard Claim
CLAIM-82891,Dealership-D033,Transmission Valve Body,484.61,4.7,1,45,0,1,Approved Standard Claim
CLAIM-82892,Dealership-D029,Brake Caliper Kit,3055.64,22.1,6,47,0,1,Approved Standard Claim
CLAIM-82893,Dealership-D016,Transmission Valve Body,422.85,3.3,2,9,0,1,Approved Standard Claim
CLAIM-82894,Dealership-D043,Inverter ECU,684.02,6.5,4,18,0,1,Approved Standard Claim
CLAIM-82895,Dealership-D014,Battery Module,952.99,8.2,3,45,0,1,Approved Standard Claim
CLAIM-82896,Dealership-D013,Turbocharger Assembly,1929.31,14.7,2,36,0,1,Approved Standard Claim
CLAIM-82897,Dealership-D022,Infotainment Head Unit,1295.12,9.8,3,6,0,1,Approved Standard Claim
CLAIM-82898,Dealership-D032,Brake Caliper Kit,580.55,5.4,1,17,0,1,Approved Standard Claim
CLAIM-82899,Dealership-D018,Turbocharger Assembly,1603.83,15.7,3,26,0,1,Approved Standard Claim
CLAIM-82900,Dealership-D019,Transmission Valve Body,642.52,4.7,5,25,0,1,Approved Standard Claim
CLAIM-82901,Dealership-D042,Transmission Valve Body,3382.57,32.4,1,32,0,1,Approved Standard Claim
CLAIM-82902,Dealership-D028,Turbocharger Assembly,2158.22,22.4,2,14,0,1,Approved Standard Claim
CLAIM-82903,Dealership-D006,Turbocharger Assembly,2301.82,22.3,4,24,0,1,Approved Standard Claim
CLAIM-82904,Dealership-D022,Transmission Valve Body,1217.11,9.3,2,18,0,1,Approved Standard Claim
CLAIM-82905,Dealership-D009,Transmission Valve Body,1185.34,9.5,4,44,0,1,Approved Standard Claim
CLAIM-82906,Dealership-D016,Turbocharger Assembly,1487.64,12.4,3,19,0,1,Approved Standard Claim
CLAIM-82907,Dealership-D024,Turbocharger Assembly,425.55,3.6,2,18,0,1,Approved Standard Claim
CLAIM-82908,Dealership-D014,Battery Module,402.22,3.8,3,31,0,1,Approved Standard Claim
CLAIM-82909,Dealership-D012,Brake Caliper Kit,2648.85,28.7,1,8,0,1,Approved Standard Claim
CLAIM-82910,Dealership-D019,Infotainment Head Unit,1187.14,14.8,10,37,1,-1,High-Risk (Flagged for Audit)
CLAIM-82911,Dealership-D033,Inverter ECU,520.24,4.1,6,8,0,1,Approved Standard Claim
CLAIM-82912,Dealership-D005,Transmission Valve Body,1366.89,11.1,2,38,0,1,Approved Standard Claim
CLAIM-82913,Dealership-D027,Brake Caliper Kit,1050.26,7.7,3,23,0,1,Approved Standard Claim
CLAIM-82914,Dealership-D021,Infotainment Head Unit,615.32,6.1,5,44,0,1,Approved Standard Claim
CLAIM-82915,Dealership-D022,Transmission Valve Body,1928.68,18.6,1,9,0,1,Approved Standard Claim
CLAIM-82916,Dealership-D026,Turbocharger Assembly,2476.98,21.6,4,42,0,1,Approved Standard Claim
CLAIM-82917,Dealership-D035,Turbocharger Assembly,709.54,6.3,2,45,0,1,Approved Standard Claim
CLAIM-82918,Dealership-D018,Battery Module,590.96,4.8,4,44,0,1,Approved Standard Claim
CLAIM-82919,Dealership-D018,Turbocharger Assembly,918.76,7.1,3,8,0,1,Approved Standard Claim
CLAIM-82920,Dealership-D009,Transmission Valve Body,452.58,4.8,6,20,0,1,Approved Standard Claim
CLAIM-82921,Dealership-D007,Transmission Valve Body,10424.17,68.4,6,12,1,-1,High-Risk (Flagged for Audit)
CLAIM-82922,Dealership-D007,Brake Caliper Kit,2216.39,20.7,6,28,1,1,Approved Standard Claim
CLAIM-82923,Dealership-D015,Battery Module,1424.9,14.9,5,46,0,1,Approved Standard Claim
CLAIM-82924,Dealership-D041,Transmission Valve Body,742.61,5.5,6,45,0,1,Approved Standard Claim
CLAIM-82925,Dealership-D030,Brake Caliper Kit,2214.23,21.7,2,20,0,1,Approved Standard Claim
CLAIM-82926,Dealership-D007,Turbocharger Assembly,1290.72,9.6,6,29,1,1,Approved Standard Claim
CLAIM-82927,Dealership-D020,Brake Caliper Kit,1021.48,8.3,3,45,0,1,Approved Standard Claim
CLAIM-82928,Dealership-D031,Turbocharger Assembly,1183.12,9.9,2,35,0,1,Approved Standard Claim
