Packet_Stream_ID,Link_Bandwidth_Mbps,Micro_Burst_Size_kB,Packet_Latency_Microseconds,Gateway_Buffer_Util_pct,Network_QoS_Status
APTIV-ZONAL-3559,3629.5,20.9,314.9,33.7,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3560,6425.2,149.8,643.3,74.2,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-3561,7361.3,97.2,585.3,74.7,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-3562,7225.9,74.3,528.1,73.1,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3563,2114.8,125.1,374.2,32.8,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3564,6223.8,134.5,562.1,75.9,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-3565,462.0,18.9,165.1,10.0,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3566,1706.8,159.2,423.0,28.1,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3567,438.1,133.8,354.3,16.7,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3568,3216.6,116.7,395.3,41.3,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3569,3717.5,126.9,453.0,47.5,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3570,1053.5,34.2,199.7,12.7,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3571,2330.7,28.4,252.3,21.1,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3572,3958.4,37.1,301.1,39.7,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3573,5850.8,23.8,349.4,57.6,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3574,5937.9,100.2,520.2,64.1,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3575,3743.7,35.9,300.5,37.9,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3576,5345.8,82.5,452.1,56.8,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3577,3083.4,120.1,440.8,36.0,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3578,850.3,167.3,311.6,17.7,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3579,5837.2,115.5,509.5,70.9,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3580,3269.3,165.7,458.7,39.5,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3581,4076.7,155.2,483.7,52.0,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3582,6050.3,145.7,546.6,68.8,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3583,4493.5,32.9,377.5,46.7,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3584,8091.6,105.6,633.7,84.5,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-3585,3363.2,145.3,468.5,40.3,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3586,2191.4,19.3,213.2,21.0,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3587,6264.2,60.7,496.1,68.2,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3588,3972.8,78.0,377.7,47.0,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3589,7721.6,142.1,634.0,83.2,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-3590,8729.3,39.9,596.2,86.3,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-3591,678.2,29.3,238.8,10.0,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3592,4036.7,98.2,424.9,47.9,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3593,7165.7,139.3,624.2,77.2,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-3594,7550.5,86.2,576.6,79.9,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-3595,5247.3,85.1,416.5,57.4,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3596,3071.4,112.1,379.3,34.6,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3597,5060.2,96.5,488.8,56.8,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3598,3931.5,30.7,324.0,42.8,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3599,3847.4,45.4,428.4,38.7,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3600,6329.6,14.6,409.6,58.3,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3601,3596.0,103.3,413.9,46.0,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3602,6680.3,93.3,518.6,74.3,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3603,734.2,135.9,355.8,20.6,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3604,5522.8,108.2,513.2,65.2,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3605,4511.0,42.4,419.1,45.5,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3606,2578.3,45.2,278.5,29.0,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3607,4552.3,40.8,383.4,49.0,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3608,5115.7,138.6,494.3,58.9,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3609,8411.2,19.2,490.4,82.3,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3610,1478.2,176.5,415.5,30.2,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3611,7840.5,126.4,617.1,81.0,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-3612,3344.0,133.6,407.7,44.8,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3613,2146.8,57.2,288.1,21.7,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3614,6470.7,61.9,525.8,61.0,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3615,2636.2,57.9,324.0,26.3,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3616,3969.1,146.3,465.3,53.8,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3617,5618.3,126.6,472.5,63.7,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3618,1741.6,154.7,353.1,32.6,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3619,1756.6,15.8,211.9,19.3,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3620,4274.9,146.9,490.9,50.8,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3621,2508.6,91.9,295.6,26.7,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3622,7174.5,67.3,503.5,76.6,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3623,5237.4,88.2,430.4,52.7,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3624,8286.9,85.1,579.0,83.8,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-3625,1240.1,102.5,291.9,22.4,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3626,4957.3,38.9,393.2,50.8,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3627,490.4,127.2,248.8,16.2,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3628,1168.6,30.4,246.8,15.1,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3629,7098.9,15.9,445.0,68.4,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3630,537.8,79.7,293.3,15.5,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3631,6013.3,13.6,445.9,59.6,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3632,6540.0,84.6,497.6,67.0,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3633,4682.9,63.3,412.3,52.9,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3634,5829.4,144.1,558.8,66.4,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-3635,4235.6,173.4,490.7,57.7,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3636,2299.4,64.4,331.0,26.9,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3637,2653.9,115.2,324.0,33.3,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3638,402.8,54.7,205.5,10.0,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3639,7171.0,102.5,529.8,80.3,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3640,6333.3,150.1,609.8,71.2,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-3641,6070.5,131.5,531.5,66.4,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3642,2576.0,21.0,225.5,24.7,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3643,4137.3,95.6,437.0,46.7,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3644,8126.3,148.5,669.1,90.8,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-3645,8030.0,114.7,608.6,81.0,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-3646,3395.4,173.2,424.6,47.8,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3647,1934.7,170.4,427.2,30.0,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3648,6197.5,121.4,514.4,69.6,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3649,3703.0,44.1,296.4,40.0,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3650,925.5,45.9,252.4,10.7,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3651,1698.1,54.1,249.5,23.4,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3652,6322.1,107.4,528.1,64.3,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3653,5959.1,148.6,578.8,72.6,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-3654,4198.5,77.2,414.8,47.9,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3655,2649.1,49.9,335.1,31.2,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3656,7350.2,15.7,495.0,68.7,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3657,3172.3,57.6,375.0,34.2,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3658,4831.7,155.6,535.6,65.0,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3659,8587.5,29.9,519.9,80.4,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3660,2277.3,145.6,399.6,31.7,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3661,6464.5,16.2,398.2,56.3,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3662,8162.6,148.9,685.4,93.4,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-3663,7175.6,134.2,622.6,76.2,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-3664,7188.3,143.6,591.5,80.9,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-3665,5469.5,179.7,620.2,66.0,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-3666,4159.2,122.1,475.7,52.5,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3667,8349.0,43.4,577.1,80.7,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-3668,7558.7,119.7,624.0,83.5,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-3669,7433.3,155.5,606.4,81.1,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-3670,7087.3,78.8,533.0,71.4,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3671,3789.6,18.0,294.4,41.9,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3672,6096.0,153.8,579.5,66.5,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-3673,3280.8,177.1,429.2,43.1,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3674,5243.5,151.0,609.8,62.3,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-3675,7456.3,144.8,583.5,83.7,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-3676,1877.8,12.5,237.2,21.9,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3677,929.0,89.4,302.6,12.8,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3678,3123.8,45.3,334.8,37.9,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3679,2986.3,13.7,255.3,29.5,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3680,2010.6,102.7,358.6,27.8,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3681,4540.4,40.1,322.3,46.3,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3682,4826.2,50.8,417.2,49.2,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3683,8758.3,66.8,510.6,88.2,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-3684,4986.4,153.5,520.4,57.5,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3685,2288.3,110.5,365.1,28.8,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3686,1403.3,84.3,274.4,21.9,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3687,6801.7,72.4,509.9,70.5,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3688,4731.9,83.5,448.4,53.0,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3689,7714.2,163.2,669.2,83.9,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-3690,5188.4,157.6,538.8,60.8,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3691,1556.1,100.4,363.6,24.4,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3692,1502.0,179.6,421.5,24.6,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3693,5010.6,89.7,452.2,56.3,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3694,8218.1,58.7,560.5,86.5,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-3695,7044.9,63.4,486.7,71.5,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3696,2666.7,57.9,324.0,30.9,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3697,8127.6,106.5,573.1,85.8,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-3698,1283.4,147.4,349.4,20.6,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3699,6460.2,152.4,577.1,73.4,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-3700,1761.8,43.5,295.4,16.1,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3701,6909.4,56.5,466.3,72.5,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3702,3546.5,135.7,467.2,49.5,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3703,2245.6,66.3,278.4,25.6,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3704,6011.7,84.8,489.9,67.5,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3705,5619.8,94.9,473.8,56.1,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3706,6616.4,122.6,572.3,72.4,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-3707,7438.5,118.8,609.0,85.6,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-3708,1100.9,19.3,155.7,14.7,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3709,7347.8,170.9,648.8,82.9,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-3710,6211.4,94.0,516.5,65.8,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3711,1349.6,66.5,278.7,19.6,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3712,5827.1,156.0,565.4,65.2,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-3713,3039.1,90.3,397.8,35.8,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3714,5781.0,162.9,633.9,61.1,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-3715,5378.2,113.4,470.7,54.9,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3716,1598.9,92.5,272.0,20.9,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3717,4676.5,79.0,447.5,54.3,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3718,3343.4,115.4,409.4,40.4,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3719,3949.5,138.3,454.5,49.1,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3720,4897.9,59.8,419.2,49.4,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3721,3270.8,68.1,377.9,38.3,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3722,6683.7,50.4,476.0,72.6,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3723,6942.9,42.8,540.3,68.9,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3724,8034.4,85.5,564.8,82.6,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-3725,1560.2,147.8,363.1,28.4,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3726,6275.2,50.4,472.1,68.7,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3727,6353.5,16.5,430.1,61.0,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3728,4900.4,63.9,379.6,49.4,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3729,5334.2,145.2,441.7,65.3,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3730,1828.4,128.3,367.9,34.6,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3731,4242.2,76.0,332.8,46.2,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3732,7257.3,179.6,614.6,85.2,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-3733,4242.3,16.9,304.9,40.3,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3734,5056.8,148.8,562.2,60.1,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-3735,6803.5,23.0,515.6,62.8,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3736,1743.7,116.1,292.4,24.9,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3737,7966.8,67.3,548.6,75.3,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3738,416.8,114.0,250.3,15.6,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3739,1423.3,156.0,387.7,22.4,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3740,1619.7,176.5,399.9,35.3,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3741,7923.8,59.4,567.4,81.4,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-3742,5223.6,145.5,517.7,61.6,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3743,7544.1,77.2,518.3,75.4,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3744,3459.7,166.7,454.9,46.1,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3745,1850.0,138.3,393.4,30.4,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3746,5355.5,75.3,488.3,53.6,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3747,4701.3,48.2,405.2,44.5,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3748,3958.3,118.8,446.6,46.6,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3749,414.7,114.8,250.4,12.1,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3750,5478.9,72.5,492.5,59.7,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3751,3093.3,145.3,469.7,39.1,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3752,4963.7,142.8,517.1,59.0,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3753,7821.0,21.8,480.7,75.0,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3754,6119.5,103.5,496.1,70.8,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3755,5323.2,151.3,501.0,63.3,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3756,8786.9,175.0,705.0,95.4,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-3757,1228.2,134.0,328.4,21.2,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3758,6144.9,140.8,519.4,71.1,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3759,4182.1,46.4,374.0,46.4,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3760,5291.9,94.8,516.2,56.0,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3761,2182.1,161.3,449.7,34.5,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3762,2474.3,80.2,301.2,26.4,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3763,4759.1,34.3,392.8,52.1,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3764,1163.9,178.2,358.5,29.8,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3765,8471.2,159.0,687.4,93.3,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-3766,7521.8,63.3,578.4,82.4,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-3767,2395.8,104.5,348.1,31.8,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3768,401.2,34.8,121.9,10.0,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3769,2417.1,95.4,320.3,29.9,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3770,1501.7,142.1,372.3,28.3,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3771,5268.9,150.1,463.2,62.9,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3772,3509.8,117.4,412.7,41.1,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3773,7549.9,128.6,652.5,87.6,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-3774,5232.2,137.6,472.5,58.5,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3775,3064.4,148.6,404.5,39.5,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3776,2971.6,99.3,376.9,33.6,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3777,1225.9,104.7,281.7,17.3,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3778,4463.9,54.8,379.0,47.7,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3779,2006.4,90.2,248.8,27.5,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3780,3631.6,51.1,318.0,33.5,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3781,8344.2,117.3,598.3,94.0,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-3782,2796.3,68.3,284.3,29.9,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3783,2755.5,153.7,407.8,41.1,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3784,2667.6,38.7,244.2,32.5,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3785,5046.9,20.8,365.9,47.3,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3786,3550.2,90.1,396.6,41.3,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3787,5206.2,161.7,554.6,59.6,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-3788,5783.2,13.9,361.4,60.5,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3789,2651.6,60.3,251.9,29.4,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3790,7115.9,43.5,484.3,68.2,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3791,2714.6,38.6,253.3,30.2,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3792,4466.5,109.0,469.1,48.5,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3793,5413.0,78.9,458.5,55.9,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3794,6617.6,178.5,624.3,78.1,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-3795,3292.7,177.6,518.3,43.7,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3796,8229.8,58.1,554.9,83.5,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-3797,5763.0,107.3,525.0,60.4,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3798,458.1,163.4,361.0,20.1,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3799,4802.8,170.9,515.3,59.9,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3800,8379.8,78.9,574.0,90.3,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-3801,741.5,69.1,265.0,18.5,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3802,4876.7,43.5,310.6,48.8,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3803,8272.3,170.3,633.0,87.3,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-3804,4640.4,24.3,390.8,46.2,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3805,719.4,121.4,288.7,18.6,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3806,6919.5,65.8,498.3,69.0,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3807,3305.6,13.4,310.7,35.3,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3808,1576.2,25.8,214.7,21.3,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3809,3411.2,83.3,335.4,35.8,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3810,1463.1,164.1,369.4,28.3,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3811,8750.5,167.1,718.4,94.9,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-3812,7901.3,19.6,504.0,77.3,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3813,4369.6,29.9,290.3,45.7,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3814,5161.8,144.6,523.0,58.1,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3815,2356.6,27.6,271.9,25.6,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3816,8321.5,122.0,584.7,86.7,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-3817,7579.0,158.6,666.0,79.8,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-3818,8097.4,101.3,606.5,83.3,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-3819,3753.1,126.5,472.1,42.5,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3820,8421.8,96.8,601.5,81.7,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-3821,7245.8,124.3,597.2,78.5,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-3822,3227.8,47.7,368.9,40.0,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3823,3161.4,30.5,326.0,37.2,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3824,3453.6,54.5,327.7,39.2,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3825,2938.7,141.2,345.7,37.1,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3826,498.8,84.0,245.0,10.0,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3827,8453.5,138.7,661.0,88.4,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-3828,6476.9,39.6,406.5,61.1,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3829,7123.1,34.4,465.2,68.3,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3830,3060.3,21.7,271.3,31.3,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3831,3761.2,59.5,344.9,40.5,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-3832,8402.0,140.5,591.9,93.6,Micro-Burst Buffer Congestion Alert
