Nevera_Run_ID,Vehicle_Speed_kmh,Lateral_Acceleration_G,Vehicle_Yaw_Rate_deg_s,Left_Right_Torque_Delta_Nm,Inverter_Response_Latency_us,Vectoring_Status
RIMAC-RAWTV-3380,273.2,1.37,19.9,1255.9,155,Active R-AWTV High-G Yaw Vectoring
RIMAC-RAWTV-3381,280.4,0.54,8.0,484.5,137,Balanced All-Wheel Traction
RIMAC-RAWTV-3382,91.6,-0.01,-2.0,19.3,130,Balanced All-Wheel Traction
RIMAC-RAWTV-3383,173.1,0.7,9.9,637.2,144,Balanced All-Wheel Traction
RIMAC-RAWTV-3384,269.0,-0.1,-1.1,-124.6,124,Balanced All-Wheel Traction
RIMAC-RAWTV-3385,160.9,-0.38,-4.3,-315.1,145,Balanced All-Wheel Traction
RIMAC-RAWTV-3386,86.0,-0.89,-14.8,-656.3,147,Balanced All-Wheel Traction
RIMAC-RAWTV-3387,308.8,-0.44,-6.1,-368.7,133,Balanced All-Wheel Traction
RIMAC-RAWTV-3388,296.2,-0.86,-12.0,-776.9,159,Balanced All-Wheel Traction
RIMAC-RAWTV-3389,202.5,-0.79,-12.3,-623.6,152,Balanced All-Wheel Traction
RIMAC-RAWTV-3390,227.2,1.38,18.4,1226.8,171,Active R-AWTV High-G Yaw Vectoring
RIMAC-RAWTV-3391,132.2,-0.97,-12.6,-792.5,149,Balanced All-Wheel Traction
RIMAC-RAWTV-3392,177.1,0.33,4.8,301.8,133,Balanced All-Wheel Traction
RIMAC-RAWTV-3393,255.3,-1.22,-19.5,-1038.9,167,Balanced All-Wheel Traction
RIMAC-RAWTV-3394,222.7,-1.58,-21.6,-1371.5,165,Active R-AWTV High-G Yaw Vectoring
RIMAC-RAWTV-3395,230.9,-0.47,-5.2,-379.5,128,Balanced All-Wheel Traction
RIMAC-RAWTV-3396,312.6,-1.18,-17.6,-1017.8,149,Balanced All-Wheel Traction
RIMAC-RAWTV-3397,217.8,-0.11,-1.3,-109.8,135,Balanced All-Wheel Traction
RIMAC-RAWTV-3398,307.5,-1.55,-20.0,-1269.8,182,Active R-AWTV High-G Yaw Vectoring
RIMAC-RAWTV-3399,298.7,-1.34,-18.9,-1211.5,163,Active R-AWTV High-G Yaw Vectoring
RIMAC-RAWTV-3400,190.6,-1.02,-14.3,-864.1,150,Balanced All-Wheel Traction
RIMAC-RAWTV-3401,105.6,0.28,3.3,241.6,132,Balanced All-Wheel Traction
RIMAC-RAWTV-3402,184.2,-0.36,-6.5,-353.8,144,Balanced All-Wheel Traction
RIMAC-RAWTV-3403,244.9,1.24,19.9,1063.3,154,Balanced All-Wheel Traction
RIMAC-RAWTV-3404,248.4,1.58,24.3,1400.0,175,Active R-AWTV High-G Yaw Vectoring
RIMAC-RAWTV-3405,237.9,1.29,21.9,1120.2,168,Balanced All-Wheel Traction
RIMAC-RAWTV-3406,191.9,-0.33,-4.8,-242.5,124,Balanced All-Wheel Traction
RIMAC-RAWTV-3407,61.5,-1.24,-16.1,-1086.6,194,Balanced All-Wheel Traction
RIMAC-RAWTV-3408,109.7,-0.85,-12.5,-717.2,152,Balanced All-Wheel Traction
RIMAC-RAWTV-3409,315.7,0.17,2.7,85.1,129,Balanced All-Wheel Traction
RIMAC-RAWTV-3410,280.1,0.7,10.3,603.5,128,Balanced All-Wheel Traction
RIMAC-RAWTV-3411,296.2,-0.95,-13.0,-860.8,152,Balanced All-Wheel Traction
RIMAC-RAWTV-3412,130.1,-0.21,-1.8,-173.5,126,Balanced All-Wheel Traction
RIMAC-RAWTV-3413,163.8,1.34,18.3,1153.2,151,Active R-AWTV High-G Yaw Vectoring
RIMAC-RAWTV-3414,243.5,0.99,15.2,870.7,141,Balanced All-Wheel Traction
RIMAC-RAWTV-3415,151.7,-0.1,-2.4,-49.8,129,Balanced All-Wheel Traction
RIMAC-RAWTV-3416,241.5,-1.02,-14.8,-875.3,168,Balanced All-Wheel Traction
RIMAC-RAWTV-3417,309.2,0.82,11.5,693.0,151,Balanced All-Wheel Traction
RIMAC-RAWTV-3418,101.3,1.37,18.7,1092.6,176,Active R-AWTV High-G Yaw Vectoring
RIMAC-RAWTV-3419,203.2,0.95,11.8,775.5,146,Balanced All-Wheel Traction
RIMAC-RAWTV-3420,238.4,-1.48,-23.5,-1258.3,178,Active R-AWTV High-G Yaw Vectoring
RIMAC-RAWTV-3421,189.6,-1.5,-23.7,-1223.3,166,Active R-AWTV High-G Yaw Vectoring
RIMAC-RAWTV-3422,195.0,-0.34,-6.1,-317.1,122,Balanced All-Wheel Traction
RIMAC-RAWTV-3423,241.6,-0.28,-3.4,-284.8,131,Balanced All-Wheel Traction
RIMAC-RAWTV-3424,274.5,-1.0,-13.6,-880.2,164,Balanced All-Wheel Traction
RIMAC-RAWTV-3425,74.9,1.16,17.2,1042.8,163,Balanced All-Wheel Traction
RIMAC-RAWTV-3426,265.5,1.46,22.3,1330.7,183,Active R-AWTV High-G Yaw Vectoring
RIMAC-RAWTV-3427,89.0,-0.24,-1.9,-234.2,128,Balanced All-Wheel Traction
RIMAC-RAWTV-3428,60.5,0.03,0.9,-24.7,104,Balanced All-Wheel Traction
RIMAC-RAWTV-3429,62.2,-1.14,-15.5,-942.1,143,Balanced All-Wheel Traction
RIMAC-RAWTV-3430,163.5,-0.86,-14.4,-763.7,134,Balanced All-Wheel Traction
RIMAC-RAWTV-3431,217.4,0.6,6.5,529.6,165,Balanced All-Wheel Traction
RIMAC-RAWTV-3432,185.9,-0.34,-4.3,-116.5,125,Balanced All-Wheel Traction
RIMAC-RAWTV-3433,133.7,-0.59,-9.2,-558.1,153,Balanced All-Wheel Traction
RIMAC-RAWTV-3434,280.9,0.97,14.5,736.7,157,Balanced All-Wheel Traction
RIMAC-RAWTV-3435,159.1,-1.32,-18.1,-1015.7,156,Active R-AWTV High-G Yaw Vectoring
RIMAC-RAWTV-3436,271.2,1.13,16.5,947.4,161,Balanced All-Wheel Traction
RIMAC-RAWTV-3437,187.6,0.25,4.7,236.7,137,Balanced All-Wheel Traction
RIMAC-RAWTV-3438,274.3,1.49,20.9,1245.9,174,Active R-AWTV High-G Yaw Vectoring
RIMAC-RAWTV-3439,153.9,0.43,5.4,340.6,126,Balanced All-Wheel Traction
RIMAC-RAWTV-3440,103.8,-0.8,-12.2,-652.4,158,Balanced All-Wheel Traction
RIMAC-RAWTV-3441,102.2,0.46,7.4,391.9,131,Balanced All-Wheel Traction
RIMAC-RAWTV-3442,125.8,-1.5,-23.4,-1225.4,183,Active R-AWTV High-G Yaw Vectoring
RIMAC-RAWTV-3443,136.3,-1.41,-21.0,-1230.6,174,Active R-AWTV High-G Yaw Vectoring
RIMAC-RAWTV-3444,155.4,0.2,1.3,175.7,135,Balanced All-Wheel Traction
RIMAC-RAWTV-3445,155.1,-0.08,-0.6,-74.5,145,Balanced All-Wheel Traction
RIMAC-RAWTV-3446,140.5,-1.54,-21.8,-1237.9,157,Active R-AWTV High-G Yaw Vectoring
RIMAC-RAWTV-3447,104.6,-1.31,-19.0,-1063.1,184,Active R-AWTV High-G Yaw Vectoring
RIMAC-RAWTV-3448,217.1,-1.19,-17.3,-983.5,152,Balanced All-Wheel Traction
RIMAC-RAWTV-3449,289.6,1.44,22.5,1241.7,166,Active R-AWTV High-G Yaw Vectoring
RIMAC-RAWTV-3450,247.5,-1.02,-16.2,-860.6,141,Balanced All-Wheel Traction
RIMAC-RAWTV-3451,110.2,-0.16,-2.0,-185.9,130,Balanced All-Wheel Traction
RIMAC-RAWTV-3452,88.2,0.18,3.0,167.4,150,Balanced All-Wheel Traction
RIMAC-RAWTV-3453,307.5,-0.63,-9.0,-474.5,127,Balanced All-Wheel Traction
RIMAC-RAWTV-3454,263.4,-0.38,-2.5,-310.9,140,Balanced All-Wheel Traction
RIMAC-RAWTV-3455,263.3,-0.42,-5.6,-398.9,145,Balanced All-Wheel Traction
RIMAC-RAWTV-3456,162.3,0.89,12.9,766.5,149,Balanced All-Wheel Traction
RIMAC-RAWTV-3457,251.0,-0.16,-1.3,-124.4,121,Balanced All-Wheel Traction
RIMAC-RAWTV-3458,120.4,0.97,15.7,890.3,147,Balanced All-Wheel Traction
RIMAC-RAWTV-3459,165.3,1.46,20.3,1202.3,166,Active R-AWTV High-G Yaw Vectoring
RIMAC-RAWTV-3460,269.9,-0.42,-4.3,-362.9,133,Balanced All-Wheel Traction
RIMAC-RAWTV-3461,302.3,1.5,22.3,1223.2,149,Active R-AWTV High-G Yaw Vectoring
RIMAC-RAWTV-3462,176.2,-1.32,-21.5,-1082.6,171,Active R-AWTV High-G Yaw Vectoring
RIMAC-RAWTV-3463,72.9,0.07,0.5,-8.1,106,Balanced All-Wheel Traction
RIMAC-RAWTV-3464,165.2,1.36,19.0,1116.8,158,Active R-AWTV High-G Yaw Vectoring
RIMAC-RAWTV-3465,197.3,1.46,20.3,1126.1,161,Active R-AWTV High-G Yaw Vectoring
RIMAC-RAWTV-3466,237.5,0.55,7.6,461.2,133,Balanced All-Wheel Traction
RIMAC-RAWTV-3467,177.2,0.43,6.3,401.0,137,Balanced All-Wheel Traction
RIMAC-RAWTV-3468,80.4,-1.52,-21.4,-1353.9,159,Active R-AWTV High-G Yaw Vectoring
RIMAC-RAWTV-3469,166.0,-0.98,-15.5,-845.8,151,Balanced All-Wheel Traction
RIMAC-RAWTV-3470,208.3,-0.71,-10.4,-531.3,147,Balanced All-Wheel Traction
RIMAC-RAWTV-3471,239.5,-0.03,1.2,9.3,115,Balanced All-Wheel Traction
RIMAC-RAWTV-3472,117.4,-1.21,-16.3,-1052.3,159,Balanced All-Wheel Traction
RIMAC-RAWTV-3473,268.2,0.57,8.5,459.9,137,Balanced All-Wheel Traction
RIMAC-RAWTV-3474,134.1,-1.36,-18.6,-1136.6,163,Active R-AWTV High-G Yaw Vectoring
RIMAC-RAWTV-3475,200.9,-1.38,-19.7,-1196.8,165,Active R-AWTV High-G Yaw Vectoring
RIMAC-RAWTV-3476,195.0,-1.1,-17.0,-966.1,169,Balanced All-Wheel Traction
RIMAC-RAWTV-3477,318.6,1.17,18.0,1043.0,154,Balanced All-Wheel Traction
RIMAC-RAWTV-3478,271.5,0.19,2.1,214.7,127,Balanced All-Wheel Traction
RIMAC-RAWTV-3479,212.2,0.89,12.6,766.6,139,Balanced All-Wheel Traction
RIMAC-RAWTV-3480,114.0,-0.42,-4.2,-297.0,150,Balanced All-Wheel Traction
RIMAC-RAWTV-3481,108.5,0.13,3.5,107.2,134,Balanced All-Wheel Traction
RIMAC-RAWTV-3482,221.1,1.24,17.5,1073.2,140,Balanced All-Wheel Traction
RIMAC-RAWTV-3483,245.5,0.07,1.3,82.7,134,Balanced All-Wheel Traction
RIMAC-RAWTV-3484,256.5,-1.31,-18.7,-1078.0,164,Active R-AWTV High-G Yaw Vectoring
RIMAC-RAWTV-3485,179.8,0.57,8.4,524.8,143,Balanced All-Wheel Traction
RIMAC-RAWTV-3486,154.9,0.57,8.5,470.6,145,Balanced All-Wheel Traction
RIMAC-RAWTV-3487,275.0,0.58,8.1,400.5,131,Balanced All-Wheel Traction
RIMAC-RAWTV-3488,145.4,0.01,0.2,85.9,139,Balanced All-Wheel Traction
RIMAC-RAWTV-3489,284.9,-1.54,-25.3,-1330.5,168,Active R-AWTV High-G Yaw Vectoring
RIMAC-RAWTV-3490,167.3,1.41,22.0,1150.8,171,Active R-AWTV High-G Yaw Vectoring
RIMAC-RAWTV-3491,161.3,0.08,0.3,45.1,123,Balanced All-Wheel Traction
RIMAC-RAWTV-3492,228.8,-1.0,-13.6,-935.8,143,Balanced All-Wheel Traction
RIMAC-RAWTV-3493,289.0,-0.77,-12.7,-699.5,159,Balanced All-Wheel Traction
RIMAC-RAWTV-3494,239.1,0.09,2.2,134.5,127,Balanced All-Wheel Traction
RIMAC-RAWTV-3495,242.7,0.98,15.4,873.1,153,Balanced All-Wheel Traction
RIMAC-RAWTV-3496,175.2,-1.03,-16.7,-913.3,139,Balanced All-Wheel Traction
RIMAC-RAWTV-3497,155.3,-0.0,0.9,43.0,112,Balanced All-Wheel Traction
RIMAC-RAWTV-3498,304.6,0.39,1.5,351.7,115,Balanced All-Wheel Traction
RIMAC-RAWTV-3499,135.6,1.35,19.1,1183.2,171,Active R-AWTV High-G Yaw Vectoring
RIMAC-RAWTV-3500,134.0,-1.15,-16.3,-1039.4,161,Balanced All-Wheel Traction
RIMAC-RAWTV-3501,190.9,0.53,9.0,395.6,138,Balanced All-Wheel Traction
RIMAC-RAWTV-3502,91.0,-1.18,-14.7,-986.0,160,Balanced All-Wheel Traction
RIMAC-RAWTV-3503,130.0,1.24,18.3,1068.6,163,Balanced All-Wheel Traction
RIMAC-RAWTV-3504,109.5,1.42,20.9,1181.0,171,Active R-AWTV High-G Yaw Vectoring
RIMAC-RAWTV-3505,248.7,-0.12,-3.1,-59.9,133,Balanced All-Wheel Traction
RIMAC-RAWTV-3506,60.1,1.51,22.7,1372.3,174,Active R-AWTV High-G Yaw Vectoring
RIMAC-RAWTV-3507,140.4,1.14,16.8,989.6,149,Balanced All-Wheel Traction
RIMAC-RAWTV-3508,303.1,0.77,12.5,684.2,153,Balanced All-Wheel Traction
RIMAC-RAWTV-3509,125.8,-0.89,-13.1,-686.6,151,Balanced All-Wheel Traction
RIMAC-RAWTV-3510,143.3,1.26,16.8,1045.3,173,Balanced All-Wheel Traction
RIMAC-RAWTV-3511,176.0,-0.6,-9.7,-482.6,142,Balanced All-Wheel Traction
RIMAC-RAWTV-3512,217.7,-0.09,0.3,-83.6,111,Balanced All-Wheel Traction
RIMAC-RAWTV-3513,290.8,-1.4,-19.9,-1135.7,166,Active R-AWTV High-G Yaw Vectoring
RIMAC-RAWTV-3514,263.5,-1.27,-18.2,-1002.4,171,Balanced All-Wheel Traction
RIMAC-RAWTV-3515,223.1,-0.47,-5.9,-381.6,135,Balanced All-Wheel Traction
RIMAC-RAWTV-3516,239.0,0.85,13.0,706.9,154,Balanced All-Wheel Traction
RIMAC-RAWTV-3517,84.9,-0.31,-3.9,-234.9,135,Balanced All-Wheel Traction
RIMAC-RAWTV-3518,181.7,-1.56,-21.8,-1365.9,180,Active R-AWTV High-G Yaw Vectoring
RIMAC-RAWTV-3519,209.1,0.72,9.9,557.5,162,Balanced All-Wheel Traction
RIMAC-RAWTV-3520,314.3,-0.87,-13.7,-700.8,145,Balanced All-Wheel Traction
RIMAC-RAWTV-3521,313.3,-1.21,-18.2,-976.2,164,Balanced All-Wheel Traction
RIMAC-RAWTV-3522,223.4,-0.43,-7.6,-377.5,129,Balanced All-Wheel Traction
RIMAC-RAWTV-3523,180.4,-0.26,-5.0,-262.1,127,Balanced All-Wheel Traction
RIMAC-RAWTV-3524,139.2,-0.4,-5.9,-390.2,145,Balanced All-Wheel Traction
RIMAC-RAWTV-3525,270.7,0.19,4.4,203.4,117,Balanced All-Wheel Traction
RIMAC-RAWTV-3526,274.9,0.66,9.3,564.9,156,Balanced All-Wheel Traction
RIMAC-RAWTV-3527,200.2,0.17,2.4,75.2,118,Balanced All-Wheel Traction
RIMAC-RAWTV-3528,311.3,1.17,16.0,1057.1,143,Balanced All-Wheel Traction
RIMAC-RAWTV-3529,140.0,0.33,6.3,298.1,121,Balanced All-Wheel Traction
RIMAC-RAWTV-3530,180.0,0.59,9.9,551.3,150,Balanced All-Wheel Traction
RIMAC-RAWTV-3531,141.7,-0.29,-1.6,-235.2,124,Balanced All-Wheel Traction
RIMAC-RAWTV-3532,160.9,-0.61,-9.6,-512.6,123,Balanced All-Wheel Traction
RIMAC-RAWTV-3533,64.0,1.17,16.8,1013.7,155,Balanced All-Wheel Traction
RIMAC-RAWTV-3534,302.3,0.82,11.2,714.7,146,Balanced All-Wheel Traction
RIMAC-RAWTV-3535,78.0,-1.57,-22.7,-1245.9,179,Active R-AWTV High-G Yaw Vectoring
RIMAC-RAWTV-3536,287.5,0.22,2.3,117.9,115,Balanced All-Wheel Traction
RIMAC-RAWTV-3537,277.0,-0.49,-8.2,-484.3,140,Balanced All-Wheel Traction
RIMAC-RAWTV-3538,261.8,0.23,2.5,230.4,128,Balanced All-Wheel Traction
RIMAC-RAWTV-3539,232.2,-0.64,-9.1,-539.2,135,Balanced All-Wheel Traction
RIMAC-RAWTV-3540,177.3,0.69,9.1,506.0,141,Balanced All-Wheel Traction
RIMAC-RAWTV-3541,315.4,-1.1,-16.3,-883.6,139,Balanced All-Wheel Traction
RIMAC-RAWTV-3542,270.8,-0.95,-11.7,-776.5,159,Balanced All-Wheel Traction
RIMAC-RAWTV-3543,230.9,1.44,20.7,1199.9,156,Active R-AWTV High-G Yaw Vectoring
RIMAC-RAWTV-3544,150.2,0.94,13.1,793.4,150,Balanced All-Wheel Traction
RIMAC-RAWTV-3545,298.0,-0.9,-13.2,-841.8,136,Balanced All-Wheel Traction
RIMAC-RAWTV-3546,244.7,1.59,22.8,1400.0,167,Active R-AWTV High-G Yaw Vectoring
RIMAC-RAWTV-3547,105.5,-0.31,-3.6,-221.1,144,Balanced All-Wheel Traction
RIMAC-RAWTV-3548,212.1,0.63,8.0,537.6,155,Balanced All-Wheel Traction
RIMAC-RAWTV-3549,255.8,-1.3,-19.8,-1060.4,172,Balanced All-Wheel Traction
RIMAC-RAWTV-3550,304.7,-1.39,-20.9,-1252.7,178,Active R-AWTV High-G Yaw Vectoring
RIMAC-RAWTV-3551,101.7,1.56,23.9,1317.6,180,Active R-AWTV High-G Yaw Vectoring
RIMAC-RAWTV-3552,61.2,-0.7,-10.1,-595.5,135,Balanced All-Wheel Traction
RIMAC-RAWTV-3553,170.1,-0.87,-11.5,-698.3,139,Balanced All-Wheel Traction
RIMAC-RAWTV-3554,75.4,0.76,11.0,691.8,135,Balanced All-Wheel Traction
RIMAC-RAWTV-3555,67.9,-1.36,-20.2,-1171.1,163,Active R-AWTV High-G Yaw Vectoring
RIMAC-RAWTV-3556,100.4,0.74,12.7,630.9,155,Balanced All-Wheel Traction
RIMAC-RAWTV-3557,315.0,-0.75,-11.9,-615.1,145,Balanced All-Wheel Traction
RIMAC-RAWTV-3558,220.4,-1.07,-16.2,-940.6,171,Balanced All-Wheel Traction
RIMAC-RAWTV-3559,159.8,-1.16,-16.8,-992.7,160,Balanced All-Wheel Traction
RIMAC-RAWTV-3560,210.0,1.05,16.8,938.6,162,Balanced All-Wheel Traction
RIMAC-RAWTV-3561,208.1,-0.34,-5.9,-203.3,137,Balanced All-Wheel Traction
RIMAC-RAWTV-3562,70.3,1.18,16.2,1006.3,169,Balanced All-Wheel Traction
RIMAC-RAWTV-3563,156.6,-0.16,-2.2,-105.3,122,Balanced All-Wheel Traction
RIMAC-RAWTV-3564,115.3,-1.32,-18.5,-1087.2,168,Active R-AWTV High-G Yaw Vectoring
RIMAC-RAWTV-3565,161.9,-0.85,-10.8,-679.5,154,Balanced All-Wheel Traction
RIMAC-RAWTV-3566,215.1,1.59,23.6,1346.9,179,Active R-AWTV High-G Yaw Vectoring
RIMAC-RAWTV-3567,176.3,-1.06,-16.6,-901.4,168,Balanced All-Wheel Traction
RIMAC-RAWTV-3568,96.5,-0.51,-6.9,-394.4,134,Balanced All-Wheel Traction
RIMAC-RAWTV-3569,72.6,-1.0,-12.6,-858.4,144,Balanced All-Wheel Traction
RIMAC-RAWTV-3570,285.1,0.86,11.5,712.9,140,Balanced All-Wheel Traction
RIMAC-RAWTV-3571,196.7,0.5,8.2,385.4,141,Balanced All-Wheel Traction
RIMAC-RAWTV-3572,316.6,-0.27,-3.6,-199.8,134,Balanced All-Wheel Traction
RIMAC-RAWTV-3573,95.0,-0.29,-5.2,-196.9,136,Balanced All-Wheel Traction
RIMAC-RAWTV-3574,93.1,-0.86,-11.1,-681.7,167,Balanced All-Wheel Traction
RIMAC-RAWTV-3575,163.0,-0.71,-9.8,-637.5,157,Balanced All-Wheel Traction
RIMAC-RAWTV-3576,198.0,-0.54,-7.5,-402.4,142,Balanced All-Wheel Traction
RIMAC-RAWTV-3577,62.4,-0.63,-9.2,-543.2,129,Balanced All-Wheel Traction
RIMAC-RAWTV-3578,238.1,0.25,0.5,228.8,130,Balanced All-Wheel Traction
RIMAC-RAWTV-3579,178.9,0.71,11.4,611.7,153,Balanced All-Wheel Traction
RIMAC-RAWTV-3580,295.8,0.14,0.4,116.6,122,Balanced All-Wheel Traction
RIMAC-RAWTV-3581,88.0,-0.73,-10.5,-589.5,145,Balanced All-Wheel Traction
RIMAC-RAWTV-3582,128.0,-0.05,0.7,-130.1,132,Balanced All-Wheel Traction
RIMAC-RAWTV-3583,81.5,-0.78,-12.3,-724.3,138,Balanced All-Wheel Traction
RIMAC-RAWTV-3584,242.2,0.78,13.5,591.6,149,Balanced All-Wheel Traction
RIMAC-RAWTV-3585,63.7,-0.89,-12.7,-771.8,155,Balanced All-Wheel Traction
RIMAC-RAWTV-3586,201.8,-0.32,-4.5,-219.2,125,Balanced All-Wheel Traction
RIMAC-RAWTV-3587,282.5,-0.31,-0.9,-328.9,117,Balanced All-Wheel Traction
RIMAC-RAWTV-3588,174.7,0.7,9.6,523.0,131,Balanced All-Wheel Traction
RIMAC-RAWTV-3589,255.5,1.46,20.8,1305.6,182,Active R-AWTV High-G Yaw Vectoring
RIMAC-RAWTV-3590,163.0,-1.38,-20.0,-1111.3,146,Active R-AWTV High-G Yaw Vectoring
RIMAC-RAWTV-3591,68.7,-0.65,-10.9,-579.0,133,Balanced All-Wheel Traction
RIMAC-RAWTV-3592,232.5,-0.24,-3.6,-164.6,135,Balanced All-Wheel Traction
RIMAC-RAWTV-3593,245.8,1.28,17.8,1127.5,155,Balanced All-Wheel Traction
RIMAC-RAWTV-3594,185.4,1.02,16.7,960.2,167,Balanced All-Wheel Traction
RIMAC-RAWTV-3595,319.0,0.48,7.7,390.4,142,Balanced All-Wheel Traction
RIMAC-RAWTV-3596,311.0,0.22,5.5,184.4,124,Balanced All-Wheel Traction
RIMAC-RAWTV-3597,199.5,-1.39,-20.1,-1091.7,159,Active R-AWTV High-G Yaw Vectoring
RIMAC-RAWTV-3598,140.3,-1.53,-22.0,-1291.5,166,Active R-AWTV High-G Yaw Vectoring
RIMAC-RAWTV-3599,86.2,-0.38,-3.5,-316.6,117,Balanced All-Wheel Traction
RIMAC-RAWTV-3600,301.8,0.53,5.0,427.4,141,Balanced All-Wheel Traction
RIMAC-RAWTV-3601,237.1,0.51,8.8,446.2,135,Balanced All-Wheel Traction
RIMAC-RAWTV-3602,206.7,-1.12,-16.1,-967.4,167,Balanced All-Wheel Traction
RIMAC-RAWTV-3603,190.3,0.55,8.5,507.9,150,Balanced All-Wheel Traction
RIMAC-RAWTV-3604,125.5,1.26,21.2,1080.9,163,Balanced All-Wheel Traction
RIMAC-RAWTV-3605,188.7,0.41,4.6,321.2,132,Balanced All-Wheel Traction
RIMAC-RAWTV-3606,210.9,1.28,21.3,1099.3,161,Balanced All-Wheel Traction
RIMAC-RAWTV-3607,114.9,1.35,18.2,1201.9,177,Active R-AWTV High-G Yaw Vectoring
RIMAC-RAWTV-3608,83.6,0.07,0.2,139.1,113,Balanced All-Wheel Traction
RIMAC-RAWTV-3609,105.7,0.45,8.7,367.0,136,Balanced All-Wheel Traction
RIMAC-RAWTV-3610,248.8,0.88,11.5,787.7,137,Balanced All-Wheel Traction
RIMAC-RAWTV-3611,125.2,-1.06,-17.1,-877.5,153,Balanced All-Wheel Traction
RIMAC-RAWTV-3612,226.9,0.6,10.3,535.2,161,Balanced All-Wheel Traction
RIMAC-RAWTV-3613,96.8,-0.53,-7.5,-411.5,155,Balanced All-Wheel Traction
RIMAC-RAWTV-3614,60.3,-0.14,-2.8,-110.2,133,Balanced All-Wheel Traction
RIMAC-RAWTV-3615,219.1,-0.99,-15.2,-889.0,163,Balanced All-Wheel Traction
RIMAC-RAWTV-3616,222.7,-0.08,-0.8,-21.4,108,Balanced All-Wheel Traction
RIMAC-RAWTV-3617,297.6,0.24,3.6,194.7,111,Balanced All-Wheel Traction
RIMAC-RAWTV-3618,232.4,-1.48,-23.2,-1299.1,178,Active R-AWTV High-G Yaw Vectoring
RIMAC-RAWTV-3619,149.3,-1.45,-21.8,-1162.2,175,Active R-AWTV High-G Yaw Vectoring
RIMAC-RAWTV-3620,258.0,-0.97,-15.9,-866.1,140,Balanced All-Wheel Traction
RIMAC-RAWTV-3621,206.4,-0.8,-11.6,-734.4,161,Balanced All-Wheel Traction
RIMAC-RAWTV-3622,217.2,-1.48,-23.1,-1290.8,163,Active R-AWTV High-G Yaw Vectoring
RIMAC-RAWTV-3623,128.8,1.13,15.1,980.6,163,Balanced All-Wheel Traction
RIMAC-RAWTV-3624,176.8,0.34,6.3,328.3,142,Balanced All-Wheel Traction
RIMAC-RAWTV-3625,144.2,0.02,-0.4,80.4,120,Balanced All-Wheel Traction
RIMAC-RAWTV-3626,265.4,-0.16,-0.8,-77.2,153,Balanced All-Wheel Traction
RIMAC-RAWTV-3627,92.3,0.47,6.6,424.0,147,Balanced All-Wheel Traction
RIMAC-RAWTV-3628,172.1,0.23,0.6,131.3,137,Balanced All-Wheel Traction
RIMAC-RAWTV-3629,316.5,-0.82,-9.5,-639.9,129,Balanced All-Wheel Traction
RIMAC-RAWTV-3630,264.2,1.09,12.9,887.2,149,Balanced All-Wheel Traction
RIMAC-RAWTV-3631,233.5,1.56,22.1,1392.1,164,Active R-AWTV High-G Yaw Vectoring
RIMAC-RAWTV-3632,185.5,-0.73,-9.6,-643.1,150,Balanced All-Wheel Traction
RIMAC-RAWTV-3633,279.3,-0.62,-9.1,-519.5,140,Balanced All-Wheel Traction
RIMAC-RAWTV-3634,220.4,0.02,-0.2,39.7,134,Balanced All-Wheel Traction
RIMAC-RAWTV-3635,143.1,0.93,13.2,838.1,153,Balanced All-Wheel Traction
RIMAC-RAWTV-3636,102.4,0.76,10.8,681.2,145,Balanced All-Wheel Traction
RIMAC-RAWTV-3637,74.6,1.47,22.2,1212.5,166,Active R-AWTV High-G Yaw Vectoring
RIMAC-RAWTV-3638,70.6,-0.66,-9.4,-568.4,141,Balanced All-Wheel Traction
RIMAC-RAWTV-3639,63.2,0.25,4.0,216.7,122,Balanced All-Wheel Traction
RIMAC-RAWTV-3640,249.1,0.41,3.7,347.4,122,Balanced All-Wheel Traction
RIMAC-RAWTV-3641,212.1,-0.73,-9.6,-610.3,131,Balanced All-Wheel Traction
RIMAC-RAWTV-3642,61.5,1.39,18.5,1195.6,161,Active R-AWTV High-G Yaw Vectoring
RIMAC-RAWTV-3643,255.5,-1.18,-19.0,-1057.8,158,Balanced All-Wheel Traction
RIMAC-RAWTV-3644,246.2,0.16,1.1,186.3,127,Balanced All-Wheel Traction
RIMAC-RAWTV-3645,60.5,-1.39,-20.5,-1186.1,167,Active R-AWTV High-G Yaw Vectoring
RIMAC-RAWTV-3646,301.3,-0.41,-4.9,-353.6,128,Balanced All-Wheel Traction
RIMAC-RAWTV-3647,210.2,-0.5,-7.6,-457.3,123,Balanced All-Wheel Traction
RIMAC-RAWTV-3648,235.7,-0.5,-7.6,-356.3,126,Balanced All-Wheel Traction
RIMAC-RAWTV-3649,198.0,-0.68,-11.1,-606.2,114,Balanced All-Wheel Traction
RIMAC-RAWTV-3650,314.1,-1.58,-23.0,-1319.0,182,Active R-AWTV High-G Yaw Vectoring
RIMAC-RAWTV-3651,218.4,0.43,7.1,324.8,139,Balanced All-Wheel Traction
RIMAC-RAWTV-3652,73.7,-0.82,-11.4,-668.4,136,Balanced All-Wheel Traction
RIMAC-RAWTV-3653,203.1,0.34,4.1,263.9,140,Balanced All-Wheel Traction
RIMAC-RAWTV-3654,139.4,0.59,8.1,456.2,152,Balanced All-Wheel Traction
RIMAC-RAWTV-3655,226.4,-1.16,-17.0,-983.3,153,Balanced All-Wheel Traction
